Rank,Name,Vocation,World,Level,Points,WorldType
62,Mazza Nohands,Royal Paladin,Thyria,1689,"80,021,556,993",Open PvP
63,Aset,Royal Paladin,Premia,1687,"79,849,981,512",Open PvP
64,Alexh con Hat,Royal Paladin,Talera,1678,"78,516,309,805",Open PvP
65,Don Leste,Royal Paladin,Quelibra,1678,"78,492,666,964",Open PvP
66,Gebe Danadinho,Royal Paladin,Rasteibra,1675,"78,155,241,764",Open PvP
67,Krisu,Royal Paladin,Xyla,1674,"77,962,671,952",Open PvP
68,Braborp,Royal Paladin,Tornabra,1673,"77,803,557,786",Open PvP
69,Archer Reydohavera,Royal Paladin,Havera,1669,"77,285,657,427",Open PvP
70,Ari Pittbull,Royal Paladin,Quelibra,1667,"77,051,164,376",Open PvP
71,Dediinho Alzado,Royal Paladin,Ombra,1665,"76,686,961,218",Open PvP
72,Piipexz,Royal Paladin,Thyria,1664,"76,524,133,323",Open PvP
73,Rampage Insane,Royal Paladin,Rasteibra,1658,"75,759,844,224",Open PvP
74,Tigcrits,Royal Paladin,Lobera,1655,"75,286,405,411",Open PvP
75,Al Meow,Royal Paladin,Thyria,1653,"75,032,584,721",Open PvP
76,Nawtscout,Royal Paladin,Lobera,1647,"74,205,721,279",Open PvP
77,Bia Fallout,Royal Paladin,Ourobra,1641,"73,513,453,537",Open PvP
78,Antony Everdash,Royal Paladin,Quintera,1640,"73,285,800,616",Open PvP
79,Dao Diferenciado,Royal Paladin,Rasteibra,1639,"73,138,874,015",Open PvP
80,Tuwie,Royal Paladin,Premia,1634,"72,516,512,269",Open PvP
81,Furyprime,Royal Paladin,Antica,1633,"72,417,124,036",Open PvP
82,Encostado Inativo,Royal Paladin,Rasteibra,1632,"72,295,919,981",Open PvP
83,Sorin Beach Tennis,Royal Paladin,Ourobra,1632,"72,224,034,149",Open PvP
84,Su kuma,Royal Paladin,Ourobra,1614,"69,890,040,443",Open PvP
85,Lord Marshals,Royal Paladin,Peloria,1612,"69,580,737,303",Open PvP
86,Rudi Paladean,Royal Paladin,Peloria,1611,"69,500,861,438",Open PvP
87,Lightdeath,Royal Paladin,Peloria,1608,"69,042,755,330",Open PvP
88,Daso II,Royal Paladin,Antica,1605,"68,750,203,892",Open PvP
89,True Abdosz,Royal Paladin,Vunira,1603,"68,457,743,902",Open PvP
90,Nya Fullbomb,Royal Paladin,Talera,1599,"67,949,958,946",Open PvP
91,Aiken Rush,Royal Paladin,Lobera,1596,"67,627,386,453",Open PvP
92,Buniek Szybki Powrot,Royal Paladin,Xyla,1596,"67,563,555,848",Open PvP
93,Monkee Toretto,Royal Paladin,Lobera,1594,"67,367,383,069",Open PvP
94,Zezinho Despachante,Royal Paladin,Rasteibra,1592,"67,117,401,240",Open PvP
95,Sabziro,Royal Paladin,Vunira,1592,"67,040,166,555",Open PvP
96,Sinsor,Royal Paladin,Vunira,1592,"66,997,029,002",Open PvP
97,Gudrak,Royal Paladin,Rasteibra,1591,"66,937,965,356",Open PvP
98,Magnifik Danyshiny,Royal Paladin,Inabra,1590,"66,752,015,686",Open PvP
99,True Fael,Royal Paladin,Quelibra,1587,"66,366,936,836",Open PvP
100,Jackzzerah,Royal Paladin,Inabra,1581,"65,649,726,186",Open PvP
101,Doughsz,Royal Paladin,Ferobra,1577,"65,158,793,713",Open PvP
102,Terra Pitbulldo Manguin,Royal Paladin,Ombra,1575,"64,926,978,180",Open PvP
103,Chucky Love,Royal Paladin,Ferobra,1572,"64,505,869,453",Open PvP
104,Pzadilla the shihan,Royal Paladin,Quintera,1566,"63,811,106,968",Open PvP
105,Kakarotowz,Royal Paladin,Serdebra,1565,"63,737,453,729",Open PvP
106,Ykz Gab,Royal Paladin,Ferobra,1561,"63,219,669,095",Open PvP
107,Closedfriends Cebola,Royal Paladin,Jadebra,1559,"63,004,568,745",Open PvP
108,Kapiroto Theboss,Royal Paladin,Jadebra,1555,"62,527,947,815",Open PvP
109,Murder Leyend,Royal Paladin,Solidera,1551,"61,945,478,571",Open PvP
110,Zancanella Psicopata,Royal Paladin,Ourobra,1550,"61,920,810,611",Open PvP
111,Jee Bunny Shop,Royal Paladin,Thyria,1543,"61,078,989,989",Open PvP
112,Sniper Navy Seal,Royal Paladin,Talera,1542,"60,966,438,124",Open PvP
113,Brabo Royal,Royal Paladin,Serdebra,1541,"60,756,120,598",Open PvP
114,John Ackerman,Royal Paladin,Antica,1541,"60,755,826,456",Open PvP
115,Champion Afegod,Royal Paladin,Honbra,1539,"60,615,817,899",Open PvP
116,Dweelsz,Royal Paladin,Serdebra,1532,"59,801,213,988",Open PvP
117,Lord Bodin,Royal Paladin,Quelibra,1532,"59,780,702,129",Open PvP
118,Vilela Vilao,Royal Paladin,Serdebra,1532,"59,773,135,891",Open PvP
119,Nozyk,Royal Paladin,Vunira,1526,"59,028,761,306",Open PvP
120,Junitor,Royal Paladin,Havera,1525,"58,965,314,902",Open PvP
121,Sariinhasz,Royal Paladin,Ferobra,1525,"58,951,836,932",Open PvP
122,Adomiro,Royal Paladin,Ferobra,1524,"58,848,673,572",Open PvP
123,Guittonz,Royal Paladin,Tornabra,1523,"58,719,006,580",Open PvP
124,Tenorio Ell Patron,Royal Paladin,Wintera,1522,"58,641,502,422",Open PvP
125,Safard,Royal Paladin,Xyla,1522,"58,540,378,077",Open PvP
126,Chris Zeroseis,Royal Paladin,Ombra,1520,"58,324,751,934",Open PvP
127,Asmitank Friolla,Royal Paladin,Jadebra,1515,"57,832,573,911",Open PvP
128,Saint Tristen,Royal Paladin,Vunira,1515,"57,746,487,079",Open PvP
129,Xolas Darayto,Royal Paladin,Ferobra,1513,"57,602,313,561",Open PvP
130,Myrkz,Royal Paladin,Lobera,1513,"57,571,544,254",Open PvP
131,Onion koksu,Royal Paladin,Antica,1510,"57,235,748,407",Open PvP
132,Charly Henceforth,Royal Paladin,Lobera,1505,"56,629,935,610",Open PvP
133,Spektrun Camp,Royal Paladin,Quidera,1505,"56,601,730,044",Open PvP
134,Syr Stix,Royal Paladin,Ferobra,1501,"56,142,455,244",Open PvP
135,Torismen,Royal Paladin,Runera,1498,"55,879,730,506",Open PvP
136,Lampiao Maotank,Royal Paladin,Tornabra,1498,"55,871,588,374",Open PvP
137,Gwyn,Royal Paladin,Lobera,1498,"55,819,486,758",Open PvP
138,Arterossy,Royal Paladin,Thyria,1498,"55,808,322,304",Open PvP
139,Triiui Da Legend,Royal Paladin,Thyria,1497,"55,689,638,515",Open PvP
140,Superstar Wiiddo,Royal Paladin,Xyla,1496,"55,610,933,727",Open PvP
141,Just keep going,Royal Paladin,Rasteibra,1494,"55,375,548,654",Open PvP
142,Rezzyk,Royal Paladin,Rasteibra,1493,"55,310,150,989",Open PvP
143,Mortalius,Royal Paladin,Ombra,1492,"55,216,909,631",Open PvP
144,Dem'Rel,Royal Paladin,Havera,1488,"54,775,460,447",Open PvP
145,Roronooa Neurotiko,Royal Paladin,Wintera,1486,"54,577,288,144",Open PvP
146,Leco Shooter,Royal Paladin,Quelibra,1486,"54,570,282,800",Open PvP
147,Zikovzalez,Royal Paladin,Rasteibra,1486,"54,533,542,313",Open PvP
148,Herox,Royal Paladin,Thyria,1485,"54,416,030,870",Open PvP
149,Xchange,Royal Paladin,Quidera,1483,"54,172,687,376",Open PvP
150,Alex Froggy,Royal Paladin,Vunira,1481,"53,948,050,249",Open PvP
151,Darknesz Ogygia,Royal Paladin,Ourobra,1479,"53,755,925,669",Open PvP
152,Mited,Royal Paladin,Xyla,1478,"53,670,300,925",Open PvP
153,Luis Dictador,Royal Paladin,Vandera,1476,"53,459,544,282",Open PvP
154,Zous Oreal,Royal Paladin,Ferobra,1476,"53,422,723,151",Open PvP
155,Ikki,Royal Paladin,Inabra,1472,"52,963,810,760",Open PvP
156,Bagienny Chrabaszcz,Royal Paladin,Premia,1470,"52,742,321,597",Open PvP
157,Aaain Paeveio,Royal Paladin,Ombra,1469,"52,724,424,539",Open PvP
158,Fael Sensei,Royal Paladin,Quelibra,1468,"52,598,214,535",Open PvP
159,Ranyzor,Royal Paladin,Jadebra,1467,"52,418,119,618",Open PvP
160,Kisame Gaiden,Royal Paladin,Inabra,1466,"52,389,635,832",Open PvP
161,Lealziin,Royal Paladin,Ourobra,1466,"52,305,240,857",Open PvP
162,Lukee,Royal Paladin,Premia,1465,"52,248,777,337",Open PvP
163,Avarr,Royal Paladin,Premia,1465,"52,214,939,512",Open PvP
164,Flacotronks Swag,Royal Paladin,Quidera,1464,"52,082,821,355",Open PvP
165,Evertonz of Hell,Royal Paladin,Rasteibra,1459,"51,598,389,201",Open PvP
166,Zi mek,Royal Paladin,Xyla,1457,"51,341,441,269",Open PvP
167,Skoul,Royal Paladin,Inabra,1455,"51,202,714,571",Open PvP
168,Iaguinn,Royal Paladin,Inabra,1452,"50,870,624,400",Open PvP
169,Zeiko Rush,Royal Paladin,Inabra,1450,"50,668,952,208",Open PvP
170,Pally Taum,Royal Paladin,Honbra,1448,"50,440,042,560",Open PvP
171,Gaucholoko,Royal Paladin,Quelibra,1448,"50,396,334,586",Open PvP
172,Sir Rufs,Royal Paladin,Quelibra,1443,"49,960,021,067",Open PvP
173,Cabelo Bawall,Royal Paladin,Ferobra,1442,"49,799,679,444",Open PvP
174,Kamyon,Royal Paladin,Thyria,1442,"49,780,183,539",Open PvP
175,Kosmooos,Royal Paladin,Jaguna,1441,"49,666,806,841",Open PvP
176,Licotur,Royal Paladin,Ombra,1437,"49,308,019,205",Open PvP
177,Otto Malvadao,Royal Paladin,Jadebra,1436,"49,193,294,634",Open PvP
178,Germano Sagaz,Royal Paladin,Rasteibra,1436,"49,167,517,857",Open PvP
179,Carrieds,Royal Paladin,Lobera,1435,"49,116,994,730",Open PvP
180,Kysameeh,Royal Paladin,Thyria,1435,"49,107,038,728",Open PvP
181,Matahaari,Royal Paladin,Rasteibra,1435,"49,048,659,226",Open PvP
182,Kalob,Royal Paladin,Havera,1432,"48,775,581,818",Open PvP
183,Jimnn,Royal Paladin,Jadebra,1429,"48,505,514,618",Open PvP
184,Fellot Blindado,Royal Paladin,Quintera,1429,"48,453,753,073",Open PvP
185,Laady of Avallon,Royal Paladin,Premia,1426,"48,205,361,042",Open PvP
186,Brnoh,Royal Paladin,Ombra,1426,"48,139,385,351",Open PvP
187,Roxiixui Love,Royal Paladin,Ferobra,1425,"48,055,549,384",Open PvP
188,Sheik Guii Rpbombao,Royal Paladin,Quelibra,1424,"48,021,929,995",Open PvP
189,Zhock Wave,Royal Paladin,Solidera,1421,"47,687,701,503",Open PvP
190,Clarss Inhigh,Royal Paladin,Quintera,1417,"47,279,371,899",Open PvP
191,Sponsored by Potatos,Royal Paladin,Antica,1415,"47,082,304,983",Open PvP
192,Mathias Bynens,Royal Paladin,Vunira,1415,"47,025,800,605",Open PvP
193,Leozim Indestrutivel,Royal Paladin,Quelibra,1414,"46,974,580,745",Open PvP
194,Walnuss,Royal Paladin,Ferobra,1412,"46,736,698,489",Open PvP
195,Meatbow Junior,Royal Paladin,Quelibra,1410,"46,600,562,888",Open PvP
196,Artista Economico,Royal Paladin,Inabra,1409,"46,517,465,729",Open PvP
197,Tactical Sekt,Royal Paladin,Talera,1407,"46,310,604,276",Open PvP
198,Drunrox,Royal Paladin,Serdebra,1407,"46,271,518,609",Open PvP
199,Ra ziel San,Royal Paladin,Inabra,1406,"46,168,403,163",Open PvP
200,Edbu,Royal Paladin,Quintera,1405,"46,086,415,301",Open PvP
201,Bullistic,Royal Paladin,Lobera,1401,"45,691,958,882",Open PvP
202,Typowy Matty,Royal Paladin,Xyla,1400,"45,605,046,545",Open PvP
203,Manxa Nuncaperdi,Royal Paladin,Tornabra,1399,"45,441,324,420",Open PvP
204,Thalento,Royal Paladin,Ombra,1398,"45,364,533,381",Open PvP
205,Rinter,Royal Paladin,Thyria,1397,"45,263,679,516",Open PvP
206,Bielzerahh,Royal Paladin,Ferobra,1397,"45,248,006,213",Open PvP
207,Brunnows,Royal Paladin,Serdebra,1395,"45,078,710,065",Open PvP
208,Viny Opressor,Royal Paladin,Serdebra,1392,"44,835,153,201",Open PvP
209,Tutty Imperator,Royal Paladin,Quidera,1392,"44,798,552,130",Open PvP
210,Sver Palanox,Royal Paladin,Honbra,1389,"44,479,220,056",Open PvP
211,Tenoriio Click Claack,Royal Paladin,Runera,1387,"44,293,516,608",Open PvP
212,Opille Fury,Royal Paladin,Runera,1386,"44,230,347,703",Open PvP
213,Lanchadanan,Royal Paladin,Vunira,1386,"44,213,173,781",Open PvP
214,Xubaka Paeveio,Royal Paladin,Jadebra,1386,"44,190,364,623",Open PvP
215,Guttanas,Royal Paladin,Quidera,1384,"44,066,752,384",Open PvP
216,Jupa Iii Warman,Royal Paladin,Talera,1384,"44,064,908,101",Open PvP
217,Neurotiko Roronoa,Royal Paladin,Wintera,1384,"44,022,085,705",Open PvP
218,Deathstrokezs,Royal Paladin,Jadebra,1384,"44,019,977,779",Open PvP
219,Snow Pall,Royal Paladin,Yara,1384,"43,992,789,593",Open PvP
220,Guaira Navy Seal,Royal Paladin,Talera,1383,"43,921,524,579",Open PvP
221,Brunouzera,Royal Paladin,Inabra,1382,"43,880,701,228",Open PvP
222,Tiozao Vegano,Royal Paladin,Inabra,1382,"43,859,278,966",Open PvP
223,Kysameh,Royal Paladin,Quintera,1381,"43,792,280,437",Open PvP
224,Urbao Debolt,Royal Paladin,Ferobra,1379,"43,553,139,970",Open PvP
225,Not Kami,Royal Paladin,Thyria,1378,"43,510,771,987",Open PvP
226,Echo of Voxarr,Royal Paladin,Thyria,1378,"43,505,596,267",Open PvP
227,Danibolt,Royal Paladin,Antica,1377,"43,393,665,849",Open PvP
228,Anilde,Royal Paladin,Antica,1377,"43,368,120,518",Open PvP
229,Nemphi,Royal Paladin,Xyla,1377,"43,349,097,059",Open PvP
230,Boodoo,Royal Paladin,Quelibra,1374,"43,130,162,515",Open PvP
231,Bobzerah Ballack,Royal Paladin,Inabra,1373,"42,987,202,485",Open PvP
232,Stuhtterzzin,Royal Paladin,Havera,1373,"42,955,367,758",Open PvP
233,Radraz,Royal Paladin,Vunira,1369,"42,642,008,111",Open PvP
234,Ares Coldhands,Royal Paladin,Inabra,1368,"42,532,663,424",Open PvP
235,Szechuan Sauce,Royal Paladin,Xyla,1368,"42,530,824,356",Open PvP
236,Miguelxd,Royal Paladin,Honbra,1368,"42,498,422,769",Open PvP
237,Reo Light,Royal Paladin,Vunira,1366,"42,367,520,891",Open PvP
238,King Rokotszu,Royal Paladin,Peloria,1363,"42,100,766,429",Open PvP
239,Eagle Rebel,Royal Paladin,Antica,1361,"41,893,071,951",Open PvP
240,Rondelli,Royal Paladin,Ombra,1361,"41,851,758,573",Open PvP
241,Arqueiro Baldin,Royal Paladin,Quelibra,1360,"41,758,317,713",Open PvP
242,Palaz,Royal Paladin,Ourobra,1359,"41,705,618,234",Open PvP
243,Archer Rominho,Royal Paladin,Ombra,1359,"41,649,567,029",Open PvP
244,Mnihux,Royal Paladin,Premia,1358,"41,615,613,189",Open PvP
245,Gudnight,Royal Paladin,Quidera,1358,"41,600,758,826",Open PvP
246,Jefe Implash,Royal Paladin,Wintera,1356,"41,397,339,433",Open PvP
247,Edu Oneblood,Royal Paladin,Lobera,1355,"41,344,984,141",Open PvP
248,Geckoe,Royal Paladin,Quidera,1353,"41,115,097,108",Open PvP
249,Dias Ignorante,Royal Paladin,Thyria,1351,"40,969,320,132",Open PvP
250,Abuhuuu,Royal Paladin,Jadebra,1349,"40,823,561,634",Open PvP
251,Terra Apelao,Royal Paladin,Ombra,1347,"40,625,297,957",Open PvP
252,Shadow Arrows,Royal Paladin,Quelibra,1347,"40,564,734,480",Open PvP
253,Specter'Lost,Royal Paladin,Inabra,1346,"40,525,292,186",Open PvP
254,Aluxion,Royal Paladin,Quelibra,1346,"40,462,940,367",Open PvP
255,Id Unknown,Royal Paladin,Jadebra,1345,"40,443,660,259",Open PvP
256,Zygh,Paladin,Antica,1344,"40,336,461,394",Open PvP
257,Camico,Royal Paladin,Thyria,1343,"40,217,451,973",Open PvP
258,Barnabaa,Royal Paladin,Xyla,1343,"40,213,775,255",Open PvP
259,Raviel Suras,Royal Paladin,Quelibra,1341,"40,039,287,700",Open PvP
260,Nofarme Zedrin,Royal Paladin,Ourobra,1341,"40,034,299,216",Open PvP
261,Apalloza,Royal Paladin,Ferobra,1339,"39,886,903,097",Open PvP
262,Tonim Durim,Royal Paladin,Jadebra,1338,"39,798,205,758",Open PvP
263,Opressor Felipe,Royal Paladin,Tornabra,1338,"39,783,870,300",Open PvP
264,Porteliinha Fallout,Royal Paladin,Ourobra,1338,"39,779,637,401",Open PvP
265,Be Lovexp,Royal Paladin,Ombra,1337,"39,735,707,049",Open PvP
266,Fragile Geckoe,Royal Paladin,Quidera,1335,"39,555,977,394",Open PvP
267,Carta Zedrin,Royal Paladin,Ourobra,1333,"39,341,610,832",Open PvP
268,Pupuliukas,Royal Paladin,Antica,1333,"39,306,438,294",Open PvP
269,Clax Shane,Royal Paladin,Honbra,1332,"39,261,820,770",Open PvP
270,Zamazzu,Royal Paladin,Ferobra,1331,"39,157,725,637",Open PvP
271,Pan Counter,Royal Paladin,Xyla,1331,"39,128,789,506",Open PvP
272,Inkkz,Royal Paladin,Quintera,1329,"39,029,278,267",Open PvP
273,Unstoppable Lampiao,Royal Paladin,Jadebra,1328,"38,875,806,596",Open PvP
274,Hector Bonilea,Royal Paladin,Serdebra,1327,"38,852,665,115",Open PvP
275,Rilai,Royal Paladin,Ferobra,1327,"38,836,296,730",Open PvP
276,Bigy,Royal Paladin,Peloria,1327,"38,813,000,837",Open PvP
277,Borellitto,Royal Paladin,Serdebra,1327,"38,808,500,097",Open PvP
278,Cesinha Rancoroso,Royal Paladin,Ferobra,1326,"38,728,700,377",Open PvP
279,Grigao Alppcinio,Royal Paladin,Ombra,1326,"38,723,743,023",Open PvP
280,Nelore Opalla,Royal Paladin,Honbra,1325,"38,658,019,891",Open PvP
281,Datrel,Royal Paladin,Quintera,1325,"38,620,493,048",Open PvP
282,Truesight,Royal Paladin,Honbra,1324,"38,587,163,272",Open PvP
283,Sensei Gojo,Royal Paladin,Inabra,1324,"38,551,449,381",Open PvP
284,James Mercenario,Royal Paladin,Jadebra,1323,"38,495,935,488",Open PvP
285,Jotape The Goat,Royal Paladin,Rasteibra,1322,"38,399,155,520",Open PvP
286,Anatim,Royal Paladin,Thyria,1321,"38,291,659,156",Open PvP
287,Glexorion,Royal Paladin,Antica,1319,"38,147,653,359",Open PvP
288,Sick Paladin,Royal Paladin,Thyria,1319,"38,112,364,968",Open PvP
289,Chris Fora Dalei,Royal Paladin,Ombra,1318,"38,029,755,066",Open PvP
290,Fri San,Royal Paladin,Xyla,1318,"38,016,447,653",Open PvP
291,Val'Pandemonium,Royal Paladin,Quintera,1318,"38,012,761,452",Open PvP
292,Sepherx United,Royal Paladin,Quintera,1317,"37,931,981,246",Open PvP
293,Silentshell,Royal Paladin,Antica,1317,"37,915,299,169",Open PvP
294,Fran cuz,Royal Paladin,Peloria,1316,"37,850,215,293",Open PvP
295,Petuzao Emex,Royal Paladin,Solidera,1316,"37,819,201,303",Open PvP
296,Albus Dumboltada,Royal Paladin,Premia,1315,"37,735,629,104",Open PvP
297,Ackeem,Royal Paladin,Lobera,1314,"37,713,694,165",Open PvP
298,Bea Charlover Aca,Royal Paladin,Vunira,1314,"37,700,330,261",Open PvP
299,Txokolate,Royal Paladin,Rasteibra,1314,"37,671,207,345",Open PvP
300,Jagerrr,Royal Paladin,Lobera,1314,"37,662,590,559",Open PvP
301,Zaaxu,Royal Paladin,Havera,1313,"37,595,555,535",Open PvP
302,Praguinha Rica,Royal Paladin,Quelibra,1312,"37,508,754,920",Open PvP
303,Yes Yes,Royal Paladin,Vunira,1310,"37,347,564,921",Open PvP
304,Panq,Royal Paladin,Runera,1309,"37,280,497,735",Open PvP
305,Uranyo,Royal Paladin,Tornabra,1309,"37,235,071,503",Open PvP
306,Romi Navy Seal,Royal Paladin,Talera,1309,"37,228,621,012",Open PvP
307,Synthazz,Royal Paladin,Quintera,1308,"37,144,347,932",Open PvP
308,Ygma,Royal Paladin,Serdebra,1308,"37,131,488,594",Open PvP
309,Willzovisc Danadinho,Royal Paladin,Ourobra,1307,"37,099,467,934",Open PvP
310,Cheiro da Manteiga,Royal Paladin,Inabra,1307,"37,091,182,499",Open PvP
311,Youcant Affordit,Royal Paladin,Serdebra,1307,"37,083,068,134",Open PvP
312,Kazx,Royal Paladin,Ombra,1307,"37,082,671,475",Open PvP
313,Tanisbror,Royal Paladin,Peloria,1307,"37,057,621,979",Open PvP
314,Poko Srzala,Royal Paladin,Solidera,1306,"37,020,651,515",Open PvP
315,Lakrich,Royal Paladin,Talera,1306,"36,960,360,747",Open PvP
316,Hugo Deustanke,Royal Paladin,Serdebra,1305,"36,933,553,173",Open PvP
317,Feyos,Royal Paladin,Premia,1305,"36,896,078,957",Open PvP
318,Treinfer,Royal Paladin,Antica,1304,"36,845,559,041",Open PvP
319,Petu Bombao,Royal Paladin,Ombra,1303,"36,709,321,420",Open PvP
320,Venrax Emex,Royal Paladin,Solidera,1303,"36,707,602,825",Open PvP
321,Lukao Daglock,Royal Paladin,Ourobra,1302,"36,679,255,260",Open PvP
322,Sekus Reapers,Royal Paladin,Peloria,1302,"36,669,833,637",Open PvP
323,Juva Belickon,Royal Paladin,Talera,1301,"36,596,054,334",Open PvP
324,Grzes Zabujca Smokuw,Royal Paladin,Xyla,1301,"36,553,397,819",Open PvP
325,Insomniack Hatake,Royal Paladin,Quidera,1297,"36,218,861,403",Open PvP
326,Drunken Dave,Royal Paladin,Quidera,1297,"36,198,854,855",Open PvP
327,Pally Yi,Royal Paladin,Tornabra,1296,"36,152,339,962",Open PvP
328,Grionn,Royal Paladin,Rasteibra,1296,"36,133,389,162",Open PvP
329,Krilleh Bror,Royal Paladin,Thyria,1295,"36,058,347,609",Open PvP
330,Pecas Everdash,Royal Paladin,Solidera,1294,"35,992,935,076",Open PvP
331,Jed Bartlet,Royal Paladin,Antica,1294,"35,984,731,059",Open PvP
332,Murilichtsz,Royal Paladin,Ferobra,1294,"35,945,871,661",Open PvP
333,Szeklerr,Royal Paladin,Premia,1293,"35,886,366,937",Open PvP
334,Diego Dragon Furious,Royal Paladin,Serdebra,1292,"35,847,188,135",Open PvP
335,Oblivionrp,Royal Paladin,Inabra,1292,"35,789,639,325",Open PvP
336,Zoxerr,Royal Paladin,Vunira,1289,"35,539,140,737",Open PvP
