Rank,Name,Vocation,World,Level,Points,WorldType
302,Zazapack,Exalted Monk,Antica,457,"1,574,720,728",Open PvP
303,Rey Sillo,Exalted Monk,Rasteibra,457,"1,571,534,102",Open PvP
304,Ar Ies,Exalted Monk,Ferobra,456,"1,568,790,407",Open PvP
305,Dalai Karma,Exalted Monk,Lobera,456,"1,564,731,964",Open PvP
306,Tagaroth,Exalted Monk,Inabra,455,"1,556,073,253",Open PvP
307,Fadi Boy,Exalted Monk,Ombra,455,"1,555,909,579",Open PvP
308,Kyomuu,Exalted Monk,Antica,454,"1,543,610,822",Open PvP
309,Demonke,Exalted Monk,Noctalia,454,"1,542,439,876",Open PvP
310,Screen Off,Exalted Monk,Lobera,454,"1,542,047,461",Open PvP
311,Daxier,Exalted Monk,Premia,454,"1,540,661,618",Open PvP
312,Wolosh,Exalted Monk,Thyria,454,"1,540,078,486",Open PvP
313,Ojiitos Dark,Exalted Monk,Ignitera,453,"1,537,093,286",Open PvP
314,Sacred Larasz,Exalted Monk,Vandera,453,"1,536,555,278",Open PvP
315,Rey Fisst,Exalted Monk,Ignitera,453,"1,532,465,821",Open PvP
316,Fyon Snow,Exalted Monk,Wintera,453,"1,530,749,810",Open PvP
317,Monk Hong Kong,Exalted Monk,Vunira,453,"1,530,538,474",Open PvP
318,One Handx,Exalted Monk,Talera,453,"1,530,179,022",Open PvP
319,Holy Dooley,Exalted Monk,Victoris,452,"1,528,873,075",Open PvP
320,Oldguy Shiz,Exalted Monk,Noctalia,452,"1,518,805,363",Open PvP
321,Parrote,Exalted Monk,Xybra,451,"1,517,416,285",Open PvP
322,Glowa Rodziiny,Exalted Monk,Xyla,451,"1,514,823,306",Open PvP
323,Nobrezee,Exalted Monk,Honbra,451,"1,512,209,021",Open PvP
324,Ahsokah,Exalted Monk,Honbra,451,"1,509,052,319",Open PvP
325,Palmitas Calientes,Exalted Monk,Ignitera,450,"1,504,452,684",Open PvP
326,Sane Ryonos,Exalted Monk,Antica,450,"1,504,273,789",Open PvP
327,Monkosza,Exalted Monk,Thyria,450,"1,499,159,092",Open PvP
328,Mighty Luke,Exalted Monk,Premia,449,"1,495,646,468",Open PvP
329,Punhos de Poeteiro,Exalted Monk,Ferobra,449,"1,495,644,964",Open PvP
330,Lucci Kera,Exalted Monk,Lobera,449,"1,495,034,993",Open PvP
331,Og Przeuj,Exalted Monk,Havera,449,"1,494,215,474",Open PvP
332,Monks King,Exalted Monk,Quelibra,449,"1,493,961,594",Open PvP
333,Yeaa Bacon,Exalted Monk,Vunira,448,"1,483,564,361",Open PvP
334,One Punch Monk,Exalted Monk,Peloria,448,"1,482,647,961",Open PvP
335,Rene Monk,Exalted Monk,Talera,448,"1,482,325,038",Open PvP
336,Svenpai,Exalted Monk,Antica,448,"1,481,552,987",Open PvP
337,Rufs Single Malte,Exalted Monk,Quelibra,447,"1,475,407,794",Open PvP
338,Goa Kylo,Exalted Monk,Ourobra,447,"1,470,111,225",Open PvP
339,Harry Monk,Exalted Monk,Runera,446,"1,459,328,383",Open PvP
340,Og Blue dream,Exalted Monk,Jaguna,445,"1,452,184,137",Open PvP
341,Monkjita,Exalted Monk,Thyria,445,"1,452,070,023",Open PvP
342,Toom Al,Exalted Monk,Unebra,445,"1,451,225,642",Open PvP
343,Monkowaty nie kumaty,Exalted Monk,Antica,444,"1,445,198,950",Open PvP
344,Gabe Lopes,Exalted Monk,Ferobra,443,"1,430,154,878",Open PvP
345,Kongier,Exalted Monk,Yara,443,"1,430,035,303",Open PvP
346,Sensei Dave,Exalted Monk,Noctalia,443,"1,429,914,847",Open PvP
347,Loth Rhed,Monk,Rasteibra,442,"1,423,653,264",Open PvP
348,Monkdeth,Exalted Monk,Tornabra,442,"1,421,553,813",Open PvP
349,Vyskys,Exalted Monk,Peloria,441,"1,419,310,468",Open PvP
