Rank,Name,Vocation,World,Level,Skill Level,Category
84,Cloud Valek,Royal Paladin,Harmonia,1681,139,Distance Fighting
84,Dakudo Bakuna,Royal Paladin,Secura,403,139,Distance Fighting
84,Demn,Royal Paladin,Luminera,1913,139,Distance Fighting
84,Drasski,Royal Paladin,Secura,1536,139,Distance Fighting
84,Geeovarcher,Royal Paladin,Descubra,693,139,Distance Fighting
84,Higzy,Royal Paladin,Gentebra,1615,139,Distance Fighting
84,Izkov Flei,Royal Paladin,Zunera,1560,139,Distance Fighting
84,Jaz,Royal Paladin,Calmera,1103,139,Distance Fighting
84,Kommander,Royal Paladin,Celebra,2750,139,Distance Fighting
84,Kronek,Royal Paladin,Firmera,1789,139,Distance Fighting
84,Mi Sioo,Royal Paladin,Harmonia,1898,139,Distance Fighting
84,Nott Primetime,Royal Paladin,Descubra,2158,139,Distance Fighting
84,Passion Killer,Royal Paladin,Gladera,437,139,Distance Fighting
84,Radraz,Royal Paladin,Vunira,1389,139,Distance Fighting
84,Salsa Agridoce,Royal Paladin,Oceanis,1398,139,Distance Fighting
84,Sapin Rhasta,Royal Paladin,Gentebra,1568,139,Distance Fighting
84,Sekeyden,Royal Paladin,Yonabra,1450,139,Distance Fighting
84,Serz,Royal Paladin,Kalibra,1384,139,Distance Fighting
84,Sir Zoop,Royal Paladin,Belobra,1939,139,Distance Fighting
84,Tahask,Royal Paladin,Belobra,1290,139,Distance Fighting
84,Tex Pancadao,Royal Paladin,Yonabra,1280,139,Distance Fighting
84,Vesanto,Royal Paladin,Harmonia,1451,139,Distance Fighting
84,Xavitto,Royal Paladin,Monza,771,139,Distance Fighting
84,Xuliao Overlure,Royal Paladin,Belobra,1573,139,Distance Fighting
84,Ziomist dragons,Royal Paladin,Monza,934,139,Distance Fighting
116,Apex Pierre,Royal Paladin,Epoca,1875,138,Distance Fighting
116,Arqueiro Lock,Royal Paladin,Astera,1181,138,Distance Fighting
116,Asymidess,Royal Paladin,Refugia,1052,138,Distance Fighting
116,Atere Sillio,Royal Paladin,Secura,1049,138,Distance Fighting
116,Ballin Zero,Royal Paladin,Dia,1475,138,Distance Fighting
116,Bolzziosti,Royal Paladin,Yonabra,1966,138,Distance Fighting
116,Brownxzs,Royal Paladin,Yonabra,1879,138,Distance Fighting
116,Byebyeadios,Royal Paladin,Luminera,1432,138,Distance Fighting
116,Centauro Bandolero,Royal Paladin,Nefera,1036,138,Distance Fighting
116,Cronius Blackthorn,Royal Paladin,Celesta,861,138,Distance Fighting
116,Cuwex Amozen,Royal Paladin,Havera,561,138,Distance Fighting
116,Dardar Zamoldimor,Royal Paladin,Celesta,982,138,Distance Fighting
116,Destemido Corporation,Royal Paladin,Issobra,2069,138,Distance Fighting
116,Druid Kamel,Paladin,Havera,931,138,Distance Fighting
116,Dunus Wicas,Royal Paladin,Astera,947,138,Distance Fighting
116,Edi Paladino,Royal Paladin,Honbra,2160,138,Distance Fighting
116,El Bucho,Royal Paladin,Astera,1591,138,Distance Fighting
116,Elon Arrowhead,Royal Paladin,Menera,342,138,Distance Fighting
116,Eviksin of Sacrelight,Royal Paladin,Luminera,355,138,Distance Fighting
116,Exidysz,Royal Paladin,Honbra,1962,138,Distance Fighting
116,Fallen Symphony,Royal Paladin,Secura,1352,138,Distance Fighting
116,Gabz Implacavel,Royal Paladin,Collabra,1968,138,Distance Fighting
116,Ginowi,Royal Paladin,Monza,2026,138,Distance Fighting
116,Gohanoski,Royal Paladin,Pacera,1988,138,Distance Fighting
116,Grizzanth,Royal Paladin,Gentebra,1100,138,Distance Fighting
116,Hermaan,Royal Paladin,Monza,1954,138,Distance Fighting
116,Hulk Tacadordebolt,Royal Paladin,Venebra,2251,138,Distance Fighting
116,Husteraco,Royal Paladin,Refugia,668,138,Distance Fighting
116,Hyero Barone,Royal Paladin,Belobra,1863,138,Distance Fighting
116,Ice Yixa,Royal Paladin,Secura,1075,138,Distance Fighting
116,Ivene,Royal Paladin,Celesta,2058,138,Distance Fighting
116,Jan Zlote Serce,Royal Paladin,Refugia,1868,138,Distance Fighting
116,Jintani,Royal Paladin,Luminera,1583,138,Distance Fighting
116,Juvi Tokes,Royal Paladin,Nefera,1627,138,Distance Fighting
116,Kewhyx Mythus,Royal Paladin,Celebra,2052,138,Distance Fighting
116,Kolldzz,Royal Paladin,Quelibra,1080,138,Distance Fighting
116,Laser,Royal Paladin,Blumera,858,138,Distance Fighting
116,Leg Olaz,Royal Paladin,Quintera,500,138,Distance Fighting
116,Lekisno,Royal Paladin,Gentebra,1791,138,Distance Fighting
116,Lord Ratt,Royal Paladin,Gladera,577,138,Distance Fighting
116,Maan Temor,Royal Paladin,Vunira,1004,138,Distance Fighting
116,Magnifik Danyveiosair,Royal Paladin,Quelibra,1832,138,Distance Fighting
116,Makkech Toxico,Royal Paladin,Luminera,1182,138,Distance Fighting
116,Marco Hood,Royal Paladin,Inabra,1003,138,Distance Fighting
116,Matt Paladiin,Royal Paladin,Gentebra,1385,138,Distance Fighting
116,Maximus the King,Royal Paladin,Celebra,1602,138,Distance Fighting
116,Menfis Tempestira,Royal Paladin,Astera,1350,138,Distance Fighting
116,Mini Adamz,Royal Paladin,Epoca,1086,138,Distance Fighting
116,Mondarius,Royal Paladin,Inabra,1244,138,Distance Fighting
116,Ness Kraveen,Royal Paladin,Inabra,1770,138,Distance Fighting
116,Partyboost,Royal Paladin,Vunira,2036,138,Distance Fighting
116,Pesado Ayoros,Royal Paladin,Issobra,1588,138,Distance Fighting
116,Phait,Royal Paladin,Secura,1009,138,Distance Fighting
116,Piatka,Royal Paladin,Harmonia,1769,138,Distance Fighting
116,Poke Corporation,Royal Paladin,Issobra,2415,138,Distance Fighting
116,Quin of Demons Blood,Royal Paladin,Refugia,555,138,Distance Fighting
116,Ray An,Royal Paladin,Yonabra,363,138,Distance Fighting
116,Rixaari,Royal Paladin,Talera,1130,138,Distance Fighting
116,Ronexy,Royal Paladin,Celebra,1665,138,Distance Fighting
116,Sabziro,Royal Paladin,Vunira,1605,138,Distance Fighting
116,Sir Dzidek,Royal Paladin,Calmera,639,138,Distance Fighting
116,Smoker,Royal Paladin,Serdebra,1718,138,Distance Fighting
116,Tbi,Royal Paladin,Monza,992,138,Distance Fighting
116,Tom Ylw,Royal Paladin,Harmonia,1721,138,Distance Fighting
116,Turco Loko,Royal Paladin,Inabra,2104,138,Distance Fighting
116,Turyan,Royal Paladin,Descubra,1015,138,Distance Fighting
116,Valiiant krzychu,Royal Paladin,Secura,1253,138,Distance Fighting
116,Vuvvex,Royal Paladin,Nevia,1757,138,Distance Fighting
116,Xa Vas,Royal Paladin,Ustebra,1188,138,Distance Fighting
116,Yes Yes,Royal Paladin,Vunira,1318,138,Distance Fighting
116,Youcant Affordit,Royal Paladin,Serdebra,1337,138,Distance Fighting
116,Zarakson,Royal Paladin,Secura,1312,138,Distance Fighting
188,Alkazator,Royal Paladin,Astera,979,137,Distance Fighting
188,Alvaro Lionheart,Royal Paladin,Venebra,1828,137,Distance Fighting
188,Anatim,Royal Paladin,Thyria,1329,137,Distance Fighting
188,Andy Mustang,Royal Paladin,Belobra,1899,137,Distance Fighting
188,Anndo,Royal Paladin,Harmonia,1072,137,Distance Fighting
188,Arterossy,Royal Paladin,Thyria,1508,137,Distance Fighting
188,Arth Ascended,Royal Paladin,Yonabra,1491,137,Distance Fighting
188,Baconx,Royal Paladin,Yonabra,1433,137,Distance Fighting
188,Balduranin,Royal Paladin,Karmeya,1068,137,Distance Fighting
188,Bigy,Royal Paladin,Peloria,1327,137,Distance Fighting
188,Blak Haler,Royal Paladin,Nefera,966,137,Distance Fighting
188,Brauba,Royal Paladin,Ustebra,2221,137,Distance Fighting
188,Chapoca Bahia,Royal Paladin,Quelibra,2159,137,Distance Fighting
188,Charro Arrow,Royal Paladin,Gladera,152,137,Distance Fighting
188,Coy Doido,Royal Paladin,Belobra,1431,137,Distance Fighting
188,Dan Senju,Royal Paladin,Collabra,2047,137,Distance Fighting
188,Darkiness,Royal Paladin,Belobra,719,137,Distance Fighting
188,Dash Zoomyy,Royal Paladin,Bona,1206,137,Distance Fighting
188,Demigod of Reveng,Royal Paladin,Ferobra,1833,137,Distance Fighting
188,Diigoo,Paladin,Peloria,410,137,Distance Fighting
188,Dudopix Corp,Royal Paladin,Ferobra,1927,137,Distance Fighting
188,Dumzin,Royal Paladin,Ustebra,752,137,Distance Fighting
188,Echoes of Memoria,Royal Paladin,Secura,1586,137,Distance Fighting
188,Fael Sensei,Royal Paladin,Quelibra,1477,137,Distance Fighting
188,Felix Hastalo Infierno,Royal Paladin,Inabra,2278,137,Distance Fighting
188,Fiery Soul,Royal Paladin,Bona,1280,137,Distance Fighting
188,Fok,Royal Paladin,Secura,1544,137,Distance Fighting
188,Golden Eclypse,Royal Paladin,Yonabra,2066,137,Distance Fighting
188,Guczman,Royal Paladin,Monza,2122,137,Distance Fighting
188,Ha vok,Royal Paladin,Astera,1024,137,Distance Fighting
188,Habundia,Royal Paladin,Descubra,1084,137,Distance Fighting
188,Hellz Nogb,Royal Paladin,Wintera,2156,137,Distance Fighting
188,Hussell Sindar,Royal Paladin,Inabra,1041,137,Distance Fighting
188,Jeremy Toretto,Royal Paladin,Lobera,1881,137,Distance Fighting
188,Jergiej,Royal Paladin,Harmonia,684,137,Distance Fighting
188,Joseh Implacavel,Royal Paladin,Kalibra,2471,137,Distance Fighting
188,Jotazovisk,Royal Paladin,Collabra,1914,137,Distance Fighting
188,Ken Dragonslayer,Royal Paladin,Venebra,1738,137,Distance Fighting
188,Kilseno,Royal Paladin,Secura,1272,137,Distance Fighting
188,Kruuks,Royal Paladin,Refugia,1577,137,Distance Fighting
188,Kuubiq,Royal Paladin,Thyria,1981,137,Distance Fighting
188,Lady Yiinaa,Royal Paladin,Nefera,1659,137,Distance Fighting
188,Lemao,Royal Paladin,Gentebra,1376,137,Distance Fighting
188,Lombrado Rush,Royal Paladin,Ferobra,1028,137,Distance Fighting
188,Loniowsky,Royal Paladin,Dia,1233,137,Distance Fighting
188,Luk ki,Royal Paladin,Citra,1067,137,Distance Fighting
188,Lukouso,Royal Paladin,Thyria,1227,137,Distance Fighting
188,Masterpali,Royal Paladin,Ferobra,1879,137,Distance Fighting
188,Memel Godlike,Royal Paladin,Ombra,965,137,Distance Fighting
188,Minszk,Royal Paladin,Gentebra,732,137,Distance Fighting
188,Morgana Fisher,Royal Paladin,Kalibra,858,137,Distance Fighting
188,Na gash,Royal Paladin,Monza,1861,137,Distance Fighting
188,Nasty Kasper,Royal Paladin,Antica,1262,137,Distance Fighting
188,Nuala,Royal Paladin,Celesta,496,137,Distance Fighting
188,Okazaaki,Royal Paladin,Yonabra,1524,137,Distance Fighting
188,Orion Unknown,Royal Paladin,Secura,1559,137,Distance Fighting
188,Pancho Panterra,Royal Paladin,Gladera,1201,137,Distance Fighting
188,Pato Zedrin,Royal Paladin,Ourobra,2053,137,Distance Fighting
188,Phoenix Kato,Royal Paladin,Yonabra,1222,137,Distance Fighting
188,Pipao,Royal Paladin,Descubra,966,137,Distance Fighting
188,Przystojny Borsuk,Royal Paladin,Secura,1044,137,Distance Fighting
188,Recall Poderoso,Royal Paladin,Rasteibra,2255,137,Distance Fighting
188,Rey Edgar,Royal Paladin,Nefera,555,137,Distance Fighting
188,Royale Scorpio,Royal Paladin,Secura,1737,137,Distance Fighting
188,Royall Spear Man,Royal Paladin,Karmeya,780,137,Distance Fighting
188,Scorpionnegro,Royal Paladin,Menera,1702,137,Distance Fighting
188,Sedrahil,Royal Paladin,Oceanis,2006,137,Distance Fighting
188,Seth the Ruthless,Paladin,Gentebra,940,137,Distance Fighting
188,Sir Alci,Royal Paladin,Gentebra,1123,137,Distance Fighting
188,Smoothyz,Royal Paladin,Kalibra,2294,137,Distance Fighting
188,Sniper Navy Seal,Royal Paladin,Talera,1557,137,Distance Fighting
188,Snoull,Royal Paladin,Yonabra,744,137,Distance Fighting
188,Storgek,Royal Paladin,Luminera,970,137,Distance Fighting
188,Szczygus,Royal Paladin,Refugia,1319,137,Distance Fighting
188,Szmuggy,Royal Paladin,Thyria,2086,137,Distance Fighting
188,Tenorio Ell Patron,Royal Paladin,Wintera,1531,137,Distance Fighting
188,Tervin,Royal Paladin,Refugia,1433,137,Distance Fighting
188,The Chef,Royal Paladin,Astera,1799,137,Distance Fighting
188,Thunder Haron,Royal Paladin,Monza,577,137,Distance Fighting
188,Tonim Sniper,Royal Paladin,Jadebra,2096,137,Distance Fighting
188,Treko,Royal Paladin,Gentebra,2271,137,Distance Fighting
188,Typical Jeff,Royal Paladin,Pacera,1430,137,Distance Fighting
188,Unnamed Shadow,Royal Paladin,Venebra,1932,137,Distance Fighting
188,Vames,Royal Paladin,Solidera,404,137,Distance Fighting
188,Vassanti,Royal Paladin,Premia,1069,137,Distance Fighting
188,Vitux the Grey,Royal Paladin,Belobra,1311,137,Distance Fighting
188,Wakynzs,Royal Paladin,Celesta,1621,137,Distance Fighting
188,Warglaiven,Royal Paladin,Kalibra,1839,137,Distance Fighting
188,Wild Lee,Royal Paladin,Astera,280,137,Distance Fighting
188,Yuriih,Royal Paladin,Terribra,1886,137,Distance Fighting
278,Acquilesgreat,Royal Paladin,Pacera,776,136,Distance Fighting
278,Agatah,Royal Paladin,Belobra,1869,136,Distance Fighting
278,Aiken Rush,Royal Paladin,Lobera,1609,136,Distance Fighting
278,Alandar,Royal Paladin,Pacera,1747,136,Distance Fighting
278,Aleixandre,Royal Paladin,Yovera,1201,136,Distance Fighting
278,Alemao Bba,Royal Paladin,Rasteibra,998,136,Distance Fighting
278,Alyto,Royal Paladin,Luminera,1234,136,Distance Fighting
278,Amabina,Royal Paladin,Thyria,789,136,Distance Fighting
278,Amazing Paladino,Royal Paladin,Gentebra,1329,136,Distance Fighting
278,An der Belmontt,Royal Paladin,Astera,920,136,Distance Fighting
278,Andrewdiggy,Royal Paladin,Gladera,816,136,Distance Fighting
278,Angel Goraki,Royal Paladin,Pacera,619,136,Distance Fighting
278,Anilde,Royal Paladin,Antica,1386,136,Distance Fighting
278,Anxious,Royal Paladin,Refugia,622,136,Distance Fighting
278,Aphoro Slayer,Royal Paladin,Gentebra,1512,136,Distance Fighting
278,Archer Valkkz,Royal Paladin,Kalanta,1728,136,Distance Fighting
278,Atomics,Royal Paladin,Lobera,1035,136,Distance Fighting
278,Azizami,Royal Paladin,Bona,1228,136,Distance Fighting
278,Beargunzito,Royal Paladin,Zunera,544,136,Distance Fighting
278,Bitutao,Royal Paladin,Belobra,1596,136,Distance Fighting
278,Boleight,Royal Paladin,Descubra,2460,136,Distance Fighting
278,Brabo Royal,Royal Paladin,Serdebra,1565,136,Distance Fighting
278,Capitao Jack Sparrow,Royal Paladin,Gladibra,392,136,Distance Fighting
278,Carem,Royal Paladin,Yonabra,857,136,Distance Fighting
278,Cawi Ratka,Royal Paladin,Karmeya,1541,136,Distance Fighting
278,Chedda Mike,Royal Paladin,Lobera,632,136,Distance Fighting
278,Chiefin Berg,Royal Paladin,Lobera,1092,136,Distance Fighting
278,Coelho Madeoc,Royal Paladin,Venebra,1434,136,Distance Fighting
278,Cornus Mass,Royal Paladin,Monza,767,136,Distance Fighting
278,Cros Bolt,Royal Paladin,Inabra,1165,136,Distance Fighting
278,Dem'Rel,Royal Paladin,Havera,1498,136,Distance Fighting
278,Der Eda,Royal Paladin,Belobra,1855,136,Distance Fighting
278,Diiih Foradesi,Royal Paladin,Quelibra,1704,136,Distance Fighting
278,Dimsterz,Royal Paladin,Collabra,1924,136,Distance Fighting
278,Dionizevs,Royal Paladin,Secura,1553,136,Distance Fighting
278,Drunrox,Royal Paladin,Serdebra,1421,136,Distance Fighting
278,Dukoth,Royal Paladin,Quelibra,1938,136,Distance Fighting
278,Dunksnthrees,Royal Paladin,Gladera,718,136,Distance Fighting
278,Edilx Master,Royal Paladin,Gentebra,547,136,Distance Fighting
278,Edinho Rancaprofit,Royal Paladin,Serdebra,2350,136,Distance Fighting
278,Edu Zabojca,Royal Paladin,Terribra,1884,136,Distance Fighting
278,Evil Jangar,Royal Paladin,Refugia,662,136,Distance Fighting
278,Evilnesz,Royal Paladin,Venebra,2006,136,Distance Fighting
278,Fastshot,Royal Paladin,Refugia,2074,136,Distance Fighting
278,Fates Buddie,Royal Paladin,Pacera,442,136,Distance Fighting
278,Fury Mauzier,Royal Paladin,Descubra,1727,136,Distance Fighting
278,Ghost of Chimera,Royal Paladin,Solidera,1731,136,Distance Fighting
278,Gioszx Nofake,Royal Paladin,Wintera,734,136,Distance Fighting
278,Glaxoon,Royal Paladin,Monza,576,136,Distance Fighting
278,Gugo Of Bolt,Royal Paladin,Astera,1508,136,Distance Fighting
278,Highwin Egoista,Royal Paladin,Collabra,1871,136,Distance Fighting
278,Ikki,Royal Paladin,Inabra,1486,136,Distance Fighting
278,Jackzzerah,Royal Paladin,Inabra,1588,136,Distance Fighting
278,Josh pall,Royal Paladin,Peloria,742,136,Distance Fighting
278,Junitor,Royal Paladin,Havera,1538,136,Distance Fighting
278,Kamyon,Royal Paladin,Thyria,1446,136,Distance Fighting
278,Kazuya Maszyna,Royal Paladin,Secura,1362,136,Distance Fighting
278,Khro Ny,Royal Paladin,Venebra,1786,136,Distance Fighting
278,Koseligg Hellstrom,Royal Paladin,Lobera,944,136,Distance Fighting
278,Krugenz,Royal Paladin,Harmonia,1723,136,Distance Fighting
278,Laveta,Royal Paladin,Refugia,1450,136,Distance Fighting
278,Leonara,Royal Paladin,Secura,457,136,Distance Fighting
278,Lo ka,Royal Paladin,Celesta,1266,136,Distance Fighting
278,Lord Bodin,Royal Paladin,Quelibra,1539,136,Distance Fighting
278,Lord Karr,Royal Paladin,Wintera,574,136,Distance Fighting
278,Maarculino,Royal Paladin,Jadebra,2063,136,Distance Fighting
278,Machetti,Royal Paladin,Monza,528,136,Distance Fighting
278,Markinhos fernandes,Royal Paladin,Yonabra,1637,136,Distance Fighting
278,Meexi,Royal Paladin,Dia,1792,136,Distance Fighting
278,Mente Brilhante,Royal Paladin,Gentebra,889,136,Distance Fighting
278,Middles,Royal Paladin,Yonabra,843,136,Distance Fighting
278,Millo Paladin,Royal Paladin,Bona,861,136,Distance Fighting
278,Mister Lyan,Royal Paladin,Belobra,1483,136,Distance Fighting
278,Muere Ice,Royal Paladin,Celesta,1701,136,Distance Fighting
278,Muhannad,Royal Paladin,Celesta,1264,136,Distance Fighting
278,Nawtscout,Royal Paladin,Lobera,1652,136,Distance Fighting
278,Neo Enterprise,Royal Paladin,Collabra,1829,136,Distance Fighting
278,Nikare Amaya,Royal Paladin,Karmeya,1666,136,Distance Fighting
278,Ninja,Royal Paladin,Yonabra,1593,136,Distance Fighting
278,Oh Euu,Royal Paladin,Gentebra,1140,136,Distance Fighting
278,Olish,Royal Paladin,Lobera,1046,136,Distance Fighting
278,Pala Do Loko,Royal Paladin,Inabra,1255,136,Distance Fighting
278,Paladino Monte,Royal Paladin,Gentebra,1606,136,Distance Fighting
278,Pedrin Feliznatal,Royal Paladin,Ourobra,2072,136,Distance Fighting
278,Perfect Szot,Royal Paladin,Harmonia,1172,136,Distance Fighting
278,Pomocnik Oxera,Royal Paladin,Celesta,1022,136,Distance Fighting
278,Prizs,Royal Paladin,Kalibra,1319,136,Distance Fighting
278,Pupin Superstar,Royal Paladin,Ourobra,1785,136,Distance Fighting
278,Ripperprime,Royal Paladin,Antica,1257,136,Distance Fighting
278,Ro Xar,Royal Paladin,Harmonia,1641,136,Distance Fighting
278,Roasted Pigeon,Royal Paladin,Bona,1378,136,Distance Fighting
278,Royal Acadia,Royal Paladin,Inabra,974,136,Distance Fighting
278,Royal Bellinha,Royal Paladin,Quelibra,708,136,Distance Fighting
278,Royal Gotico,Royal Paladin,Monza,1728,136,Distance Fighting
278,Ryrek,Royal Paladin,Refugia,1313,136,Distance Fighting
278,Sarphia,Royal Paladin,Celebra,666,136,Distance Fighting
278,Sawano Hiroyuki,Royal Paladin,Yonabra,2173,136,Distance Fighting
278,Scorpion Insane,Royal Paladin,Wintera,920,136,Distance Fighting
278,Shallz,Royal Paladin,Issobra,1039,136,Distance Fighting
278,Silna Strzala,Royal Paladin,Bona,1049,136,Distance Fighting
278,Sir Fenix Galaxy,Royal Paladin,Pacera,1563,136,Distance Fighting
278,Smifoss,Royal Paladin,Secura,897,136,Distance Fighting
278,Spills,Royal Paladin,Pacera,702,136,Distance Fighting
278,Supreme Hunter,Royal Paladin,Gentebra,828,136,Distance Fighting
278,Teev,Royal Paladin,Monza,1387,136,Distance Fighting
278,Tezi Pro,Royal Paladin,Pacera,1413,136,Distance Fighting
278,Thargon Nerana,Royal Paladin,Bona,430,136,Distance Fighting
278,The Grimfire,Royal Paladin,Nefera,1451,136,Distance Fighting
278,Third Deadly Sin,Royal Paladin,Serdebra,1183,136,Distance Fighting
278,Thor Zynz,Royal Paladin,Collabra,2031,136,Distance Fighting
278,Thunder Raen,Royal Paladin,Celebra,971,136,Distance Fighting
278,Tigcrits,Royal Paladin,Lobera,1661,136,Distance Fighting
278,Trishien,Royal Paladin,Pacera,829,136,Distance Fighting
278,Tweaka,Royal Paladin,Nefera,1338,136,Distance Fighting
278,Velov,Royal Paladin,Refugia,1677,136,Distance Fighting
278,Wsciekly Grzesiek,Royal Paladin,Secura,1070,136,Distance Fighting
278,Xag The Archer,Royal Paladin,Calmera,966,136,Distance Fighting
278,Xchange,Royal Paladin,Quidera,1503,136,Distance Fighting
