Rank,Name,Vocation,World,Level,Skill Level,Category
22,Vexcraw,Elite Knight,Jadebra,1749,139,Axe Fighting
37,Bag You Covet,Elite Knight,Ourobra,1983,138,Axe Fighting
37,Burgando,Elite Knight,Peloria,499,138,Axe Fighting
37,Cesargxz,Elite Knight,Talera,1895,138,Axe Fighting
37,Cronyco,Elite Knight,Refugia,1412,138,Axe Fighting
37,Dudu Stonecutter,Elite Knight,Ombra,1980,138,Axe Fighting
37,Instalek,Elite Knight,Secura,1097,138,Axe Fighting
37,Jirren,Elite Knight,Peloria,1466,138,Axe Fighting
37,King Danter,Elite Knight,Celesta,2411,138,Axe Fighting
37,Lubelek,Elite Knight,Karmeya,1894,138,Axe Fighting
37,Mystrucath,Elite Knight,Luminera,1385,138,Axe Fighting
37,Warriior Skeet,Elite Knight,Astera,1572,138,Axe Fighting
37,Womolu,Elite Knight,Celebra,1788,138,Axe Fighting
49,Bo Ironside,Elite Knight,Harmonia,1295,137,Axe Fighting
49,Caio Sama,Elite Knight,Nefera,1194,137,Axe Fighting
49,Clavaty,Elite Knight,Nefera,800,137,Axe Fighting
49,Divekio,Elite Knight,Luminera,1879,137,Axe Fighting
49,Imortus Reaper,Elite Knight,Belobra,1242,137,Axe Fighting
49,Ivanzerah Namaxima,Elite Knight,Ustebra,1760,137,Axe Fighting
49,Kamus Myth,Elite Knight,Serdebra,878,137,Axe Fighting
49,Nershil,Elite Knight,Secura,1004,137,Axe Fighting
49,Old Lapa,Elite Knight,Nefera,1592,137,Axe Fighting
49,Pankzy,Elite Knight,Celesta,1039,137,Axe Fighting
49,Reiko Fearles,Elite Knight,Refugia,1541,137,Axe Fighting
49,Sky Jet,Elite Knight,Lobera,1545,137,Axe Fighting
49,Tavarao Berserker,Elite Knight,Belobra,1047,137,Axe Fighting
49,Titmoris,Elite Knight,Secura,1118,137,Axe Fighting
63,Beargunzio,Elite Knight,Zunera,1343,136,Axe Fighting
63,Benji maxs,Elite Knight,Solidera,894,136,Axe Fighting
63,Bhelklakolova,Elite Knight,Yonabra,1656,136,Axe Fighting
63,Bomba Chapeleiro,Elite Knight,Honbra,2324,136,Axe Fighting
63,Elipe Street,Elite Knight,Celebra,1269,136,Axe Fighting
63,Enough Exp,Elite Knight,Celesta,1376,136,Axe Fighting
63,Frozen Axe,Elite Knight,Serdebra,1274,136,Axe Fighting
63,Hatie,Elite Knight,Monza,1788,136,Axe Fighting
63,Killtec,Elite Knight,Antica,450,136,Axe Fighting
63,Kiss my Axee,Elite Knight,Havera,892,136,Axe Fighting
63,Knight Lordz,Elite Knight,Refugia,1092,136,Axe Fighting
63,Knight'Kamos,Elite Knight,Peloria,1013,136,Axe Fighting
63,Malenzera Insane,Elite Knight,Rasteibra,1459,136,Axe Fighting
63,Nenezim,Elite Knight,Kalanta,1120,136,Axe Fighting
63,Piratov,Elite Knight,Antica,1064,136,Axe Fighting
63,Rdezobruxo,Elite Knight,Ferobra,830,136,Axe Fighting
63,Skunerx,Elite Knight,Belobra,1948,136,Axe Fighting
63,Socrates son Platon,Elite Knight,Celebra,997,136,Axe Fighting
63,Tejow Corporation,Elite Knight,Issobra,2569,136,Axe Fighting
63,Tonim Berserker,Elite Knight,Jadebra,423,136,Axe Fighting
63,Tonim Tank,Elite Knight,Jadebra,1773,136,Axe Fighting
63,Torimex,Elite Knight,Harmonia,1349,136,Axe Fighting
63,Trolloc,Elite Knight,Astera,915,136,Axe Fighting
63,Vengelz,Elite Knight,Descubra,2335,136,Axe Fighting
63,Wrath Saga,Elite Knight,Gladera,2085,136,Axe Fighting
63,Zafis Cain,Elite Knight,Celesta,1670,136,Axe Fighting
89,Bahzel,Elite Knight,Menera,885,135,Axe Fighting
89,Brollhy,Elite Knight,Kalibra,684,135,Axe Fighting
89,Char ly Rough,Elite Knight,Ferobra,973,135,Axe Fighting
89,General Lubektron,Elite Knight,Issobra,1638,135,Axe Fighting
89,Hensh,Elite Knight,Gentebra,1890,135,Axe Fighting
89,Jak Glorion,Elite Knight,Astera,729,135,Axe Fighting
89,Kdsshap,Elite Knight,Yonabra,1721,135,Axe Fighting
89,Khamar,Elite Knight,Harmonia,942,135,Axe Fighting
89,Knight of Rafael,Elite Knight,Quelibra,1678,135,Axe Fighting
89,Krueger,Elite Knight,Kalibra,1450,135,Axe Fighting
89,Lady Aska,Elite Knight,Monza,560,135,Axe Fighting
89,Lancellotz,Elite Knight,Descubra,1721,135,Axe Fighting
89,Lynk Eyes,Elite Knight,Gentebra,730,135,Axe Fighting
89,Montana Madman,Elite Knight,Astera,369,135,Axe Fighting
89,Munhoz Holdfast,Elite Knight,Ferobra,1939,135,Axe Fighting
89,Neri Ek,Elite Knight,Serdebra,1272,135,Axe Fighting
89,Nutowy,Knight,Celesta,1114,135,Axe Fighting
89,Pablex,Knight,Quintera,982,135,Axe Fighting
89,Saihtnirock,Elite Knight,Gentebra,797,135,Axe Fighting
89,Shiny Drash,Elite Knight,Menera,1727,135,Axe Fighting
89,Tejows Corporation,Elite Knight,Issobra,1888,135,Axe Fighting
89,Trancos Silver,Elite Knight,Luminera,1254,135,Axe Fighting
89,Vomlet,Knight,Harmonia,11,135,Axe Fighting
89,Vomolu,Elite Knight,Celebra,2087,135,Axe Fighting
89,Waf'Stuart,Elite Knight,Inabra,1034,135,Axe Fighting
89,Wingtoto,Knight,Oceanis,710,135,Axe Fighting
89,Zalina Myth,Elite Knight,Vunira,1215,135,Axe Fighting
89,Zewe,Elite Knight,Celesta,1068,135,Axe Fighting
89,Zynebre,Elite Knight,Celebra,1380,135,Axe Fighting
118,Acrosy,Elite Knight,Inabra,926,134,Axe Fighting
118,Axe Gamer,Elite Knight,Bona,714,134,Axe Fighting
118,Bar Budo,Elite Knight,Ustebra,1254,134,Axe Fighting
118,Chevetti,Elite Knight,Gentebra,352,134,Axe Fighting
118,Colombo,Elite Knight,Secura,1526,134,Axe Fighting
118,Digao Implacavel,Elite Knight,Kalibra,2354,134,Axe Fighting
118,Dzeej,Elite Knight,Monza,1192,134,Axe Fighting
118,El Robaq,Elite Knight,Bona,870,134,Axe Fighting
118,Flokaa,Elite Knight,Calmera,1236,134,Axe Fighting
118,Fortt,Knight,Secura,1690,134,Axe Fighting
118,Guigin Cansado,Elite Knight,Venebra,1732,134,Axe Fighting
118,Jack Sensacional,Elite Knight,Belobra,1626,134,Axe Fighting
118,King Infinytum,Elite Knight,Yonabra,2215,134,Axe Fighting
118,Little Sorontar,Elite Knight,Monza,1403,134,Axe Fighting
118,Lordhiei Datribo,Elite Knight,Gentebra,1607,134,Axe Fighting
118,Matheus Xutacoitado,Elite Knight,Lutabra,1457,134,Axe Fighting
118,Mell,Elite Knight,Astera,1334,134,Axe Fighting
118,Mikey olo,Elite Knight,Vunira,1620,134,Axe Fighting
118,Necro Dragonheart,Elite Knight,Lobera,1606,134,Axe Fighting
118,Rei Tarik,Elite Knight,Terribra,2043,134,Axe Fighting
118,Rhyeken,Elite Knight,Belobra,995,134,Axe Fighting
118,Sephan,Elite Knight,Celebra,2471,134,Axe Fighting
118,Sky Megazzord,Elite Knight,Kalibra,1651,134,Axe Fighting
118,Sofie Samanta,Elite Knight,Thyria,679,134,Axe Fighting
118,Sombat Banchamek,Elite Knight,Yonabra,1294,134,Axe Fighting
118,Stefan Smakolysz,Elite Knight,Bona,2072,134,Axe Fighting
118,Teepinho,Elite Knight,Refugia,577,134,Axe Fighting
118,Tejowzs,Elite Knight,Issobra,1267,134,Axe Fighting
118,The Macho,Elite Knight,Nefera,1685,134,Axe Fighting
118,Top Vicris,Elite Knight,Luminera,998,134,Axe Fighting
118,Ultimo Mendigo,Elite Knight,Pacera,1345,134,Axe Fighting
118,Whainek,Elite Knight,Bona,660,134,Axe Fighting
150,Alphahorcrux,Elite Knight,Havera,1646,133,Axe Fighting
150,Baartox,Elite Knight,Bona,1388,133,Axe Fighting
150,Biscountis,Elite Knight,Luminera,1025,133,Axe Fighting
150,Bodzio spoko,Elite Knight,Monza,900,133,Axe Fighting
150,Bruno Wudriah,Elite Knight,Yonabra,1200,133,Axe Fighting
150,Cadete,Elite Knight,Quelibra,735,133,Axe Fighting
150,Cbuum,Elite Knight,Secura,1004,133,Axe Fighting
150,Chackuoo,Elite Knight,Vunira,960,133,Axe Fighting
150,Covita,Elite Knight,Astera,977,133,Axe Fighting
150,Doougz,Elite Knight,Yonabra,1672,133,Axe Fighting
150,El Psy,Elite Knight,Talera,423,133,Axe Fighting
150,Everton Cavalheiro,Elite Knight,Serdebra,946,133,Axe Fighting
150,Faus to,Elite Knight,Quelibra,1514,133,Axe Fighting
150,Fiumaro Patrao,Elite Knight,Terribra,1811,133,Axe Fighting
150,Fresh Luka,Elite Knight,Antica,875,133,Axe Fighting
150,Gaxizzy,Elite Knight,Monza,1204,133,Axe Fighting
150,Ghastth,Elite Knight,Celebra,1214,133,Axe Fighting
150,Ghentor Berserker,Elite Knight,Celesta,1423,133,Axe Fighting
150,Igor,Elite Knight,Venebra,1185,133,Axe Fighting
150,Jak Ci Blokne,Elite Knight,Peloria,658,133,Axe Fighting
150,Joek,Elite Knight,Thyria,1592,133,Axe Fighting
150,Ke ka,Elite Knight,Rasteibra,325,133,Axe Fighting
150,Kie Is Back,Elite Knight,Nevia,1562,133,Axe Fighting
150,Knighttt Poderoso,Elite Knight,Rasteibra,2192,133,Axe Fighting
150,Koe Psciko,Elite Knight,Collabra,1636,133,Axe Fighting
150,Koolhaus,Elite Knight,Monza,891,133,Axe Fighting
150,Lacors,Elite Knight,Yonabra,1715,133,Axe Fighting
150,Lord Fearip,Elite Knight,Gladera,974,133,Axe Fighting
150,Lovexd,Elite Knight,Solidera,1393,133,Axe Fighting
150,Maulhik,Elite Knight,Belobra,1215,133,Axe Fighting
150,Mighty Rune,Elite Knight,Celesta,1967,133,Axe Fighting
150,Mikajo,Elite Knight,Monza,1724,133,Axe Fighting
150,Nemes,Elite Knight,Antica,386,133,Axe Fighting
150,Peasize Whipped,Elite Knight,Firmera,566,133,Axe Fighting
150,Ramzzess Inverse,Elite Knight,Gladera,1050,133,Axe Fighting
150,Riq,Elite Knight,Tornabra,702,133,Axe Fighting
150,Rusty Neutrin,Elite Knight,Descubra,1678,133,Axe Fighting
150,Sir Dan,Elite Knight,Calmera,1136,133,Axe Fighting
150,Soiji,Elite Knight,Inabra,2059,133,Axe Fighting
150,Subscuro,Elite Knight,Ferobra,953,133,Axe Fighting
150,Suel Araujo,Elite Knight,Luminera,618,133,Axe Fighting
150,Tenoriio Ell Patron,Elite Knight,Wintera,1085,133,Axe Fighting
150,Tilo Knauzer,Elite Knight,Lobera,1100,133,Axe Fighting
150,Tiyoko,Elite Knight,Pacera,1127,133,Axe Fighting
150,Ultimate Faraoh,Elite Knight,Issobra,999,133,Axe Fighting
150,Zmek,Elite Knight,Antica,1941,133,Axe Fighting
150,Zughy,Elite Knight,Issobra,1482,133,Axe Fighting
197,Adversity,Elite Knight,Lobera,1300,132,Axe Fighting
197,Alaullygro Zemith,Elite Knight,Gentebra,1304,132,Axe Fighting
197,Apolo Beoni,Elite Knight,Belobra,339,132,Axe Fighting
197,Atebox,Elite Knight,Blumera,750,132,Axe Fighting
197,Atomiic Oliver,Elite Knight,Refugia,876,132,Axe Fighting
197,Aurora Lily,Elite Knight,Wintera,1178,132,Axe Fighting
197,Axelorn,Elite Knight,Secura,1131,132,Axe Fighting
197,Bamandua,Elite Knight,Issobra,1804,132,Axe Fighting
197,Bizzeek,Elite Knight,Bona,1051,132,Axe Fighting
197,Brunz,Elite Knight,Kalibra,1558,132,Axe Fighting
197,Chris Donhodo Ombra,Elite Knight,Ombra,2045,132,Axe Fighting
197,Creaxie,Elite Knight,Refugia,1043,132,Axe Fighting
197,Defeender Ek,Elite Knight,Thyria,812,132,Axe Fighting
197,Don Kamizi,Elite Knight,Dia,1698,132,Axe Fighting
197,Don Pietro Bona,Elite Knight,Bona,1087,132,Axe Fighting
197,Du Bolander,Elite Knight,Quelibra,1201,132,Axe Fighting
197,Dzejsonn Born,Elite Knight,Monza,1304,132,Axe Fighting
197,Elite Ktengo,Elite Knight,Ferobra,1086,132,Axe Fighting
197,Eloh,Elite Knight,Secura,475,132,Axe Fighting
197,Ewald,Elite Knight,Gentebra,1608,132,Axe Fighting
197,Fabius Maximus,Elite Knight,Lobera,886,132,Axe Fighting
197,Femuz Darksoul,Elite Knight,Astera,479,132,Axe Fighting
197,Flyi on,Elite Knight,Gentebra,1456,132,Axe Fighting
197,Furious Pobre,Elite Knight,Oceanis,1134,132,Axe Fighting
197,Gaxiza,Elite Knight,Zunera,99,132,Axe Fighting
197,Goku Deboxado Laplata,Elite Knight,Inabra,1104,132,Axe Fighting
197,Halzor Megalomaniaco,Elite Knight,Belobra,2087,132,Axe Fighting
197,Hell'Draco,Elite Knight,Celesta,1205,132,Axe Fighting
197,Herr Diddan,Elite Knight,Celesta,1153,132,Axe Fighting
197,Infernity Des Gunman,Elite Knight,Peloria,873,132,Axe Fighting
197,Iqy,Elite Knight,Astera,364,132,Axe Fighting
197,Itexo,Elite Knight,Secura,1208,132,Axe Fighting
197,Keirissa,Elite Knight,Secura,1213,132,Axe Fighting
197,Khaira,Elite Knight,Gladera,695,132,Axe Fighting
197,King Lost,Elite Knight,Harmonia,936,132,Axe Fighting
197,Knight Sunblade,Elite Knight,Pacera,510,132,Axe Fighting
197,Koofeinek,Elite Knight,Secura,1108,132,Axe Fighting
197,Leozera,Elite Knight,Premia,1222,132,Axe Fighting
197,Lord-Jex,Elite Knight,Quelibra,915,132,Axe Fighting
197,Luuthz,Elite Knight,Belobra,1326,132,Axe Fighting
197,Macyken,Elite Knight,Premia,1275,132,Axe Fighting
197,Magiczny Thor,Elite Knight,Luminera,835,132,Axe Fighting
197,Mazzlow,Elite Knight,Secura,917,132,Axe Fighting
197,Mikusqu,Elite Knight,Secura,653,132,Axe Fighting
197,Miss Petetoo,Elite Knight,Nevia,1171,132,Axe Fighting
197,Nero the Emperor,Elite Knight,Venebra,1518,132,Axe Fighting
197,Nervoon,Elite Knight,Secura,1634,132,Axe Fighting
197,Ohh Dioso,Elite Knight,Pacera,1478,132,Axe Fighting
197,Oliver the Pureblood,Elite Knight,Calmera,821,132,Axe Fighting
197,Pabicatore,Elite Knight,Solidera,1103,132,Axe Fighting
197,Pan Demonek,Elite Knight,Refugia,1467,132,Axe Fighting
197,Pan Zakwas,Elite Knight,Yonabra,873,132,Axe Fighting
197,Pelny Brzuszek,Elite Knight,Nevia,1271,132,Axe Fighting
197,Ragnar Ekbomba,Elite Knight,Quelibra,1833,132,Axe Fighting
197,Rahzukita Bombita,Elite Knight,Menera,1424,132,Axe Fighting
197,Rapaho,Elite Knight,Nefera,972,132,Axe Fighting
197,Ricky Diamond,Elite Knight,Antica,795,132,Axe Fighting
197,Serjao Pitbull Purosangue,Elite Knight,Lutabra,1281,132,Axe Fighting
197,Shinai,Elite Knight,Refugia,844,132,Axe Fighting
197,Sir Articus,Elite Knight,Astera,834,132,Axe Fighting
197,Sueg,Elite Knight,Celebra,928,132,Axe Fighting
197,Thara Dore,Elite Knight,Refugia,1103,132,Axe Fighting
197,Thee Hugod,Elite Knight,Honbra,1179,132,Axe Fighting
197,Thuluu,Elite Knight,Refugia,863,132,Axe Fighting
197,Tialys,Elite Knight,Monza,182,132,Axe Fighting
197,Tomek Bloczy,Elite Knight,Xyla,1637,132,Axe Fighting
197,Toxic Noise,Elite Knight,Secura,1514,132,Axe Fighting
197,True Woo Dy,Elite Knight,Inabra,1314,132,Axe Fighting
197,Tuga bira bijuns,Elite Knight,Bona,842,132,Axe Fighting
197,Turon Aleblayme,Elite Knight,Yonabra,1421,132,Axe Fighting
197,Tyran,Elite Knight,Firmera,473,132,Axe Fighting
197,Unneferth,Elite Knight,Luminera,1005,132,Axe Fighting
197,Whatchange,Elite Knight,Ourobra,820,132,Axe Fighting
197,Yutaa,Elite Knight,Wintera,1136,132,Axe Fighting
197,Zaitori,Elite Knight,Vunira,1326,132,Axe Fighting
197,Zezinho Eurofeer,Elite Knight,Ourobra,2028,132,Axe Fighting
273,Aaraozor,Elite Knight,Ombra,1014,131,Axe Fighting
273,Acletus,Elite Knight,Secura,1146,131,Axe Fighting
273,Anhis Knight,Elite Knight,Secura,681,131,Axe Fighting
273,Askanix,Elite Knight,Harmonia,947,131,Axe Fighting
273,Augusto Nofear,Elite Knight,Issobra,1639,131,Axe Fighting
273,Axe,Elite Knight,Epoca,757,131,Axe Fighting
273,Axeking,Elite Knight,Secura,361,131,Axe Fighting
273,Axel Fooley,Elite Knight,Venebra,1339,131,Axe Fighting
273,Belakina,Elite Knight,Harmonia,98,131,Axe Fighting
273,Belatrix Rio,Elite Knight,Calmera,112,131,Axe Fighting
273,Biglar,Elite Knight,Inabra,1027,131,Axe Fighting
273,Blackei,Elite Knight,Gladera,427,131,Axe Fighting
273,Borysx,Elite Knight,Bona,860,131,Axe Fighting
273,Buzzlatinha,Elite Knight,Yovera,1370,131,Axe Fighting
273,Calegariek,Elite Knight,Venebra,1459,131,Axe Fighting
273,Chaponga Modotankk,Elite Knight,Venebra,1730,131,Axe Fighting
273,Crazy Of Roshamuul,Elite Knight,Terribra,1775,131,Axe Fighting
273,Cupiim Assado,Elite Knight,Ombra,1122,131,Axe Fighting
273,Czaja,Elite Knight,Celesta,1316,131,Axe Fighting
273,Dameczka,Elite Knight,Vunira,44,131,Axe Fighting
273,Damka,Elite Knight,Refugia,43,131,Axe Fighting
273,Darkbookmagic,Elite Knight,Ferobra,1321,131,Axe Fighting
273,Darkmoon Skullcrusher,Elite Knight,Belobra,1283,131,Axe Fighting
273,Datus Yatara,Elite Knight,Havera,770,131,Axe Fighting
273,Don Forasteiro,Elite Knight,Celebra,1060,131,Axe Fighting
273,Drkzin,Elite Knight,Kalibra,1718,131,Axe Fighting
273,Dudu Supremo,Elite Knight,Tornabra,928,131,Axe Fighting
273,Dutch Skoru,Elite Knight,Bona,879,131,Axe Fighting
273,Dyex,Elite Knight,Venebra,1237,131,Axe Fighting
273,Ek Binho,Elite Knight,Havera,1137,131,Axe Fighting
273,Ekaiio,Elite Knight,Belobra,1674,131,Axe Fighting
273,Elduvari,Elite Knight,Astera,1103,131,Axe Fighting
273,Elrikto,Elite Knight,Premia,1490,131,Axe Fighting
273,Enay owski,Elite Knight,Monza,1094,131,Axe Fighting
273,Enfero,Elite Knight,Harmonia,836,131,Axe Fighting
273,Enforia,Elite Knight,Quidera,1359,131,Axe Fighting
273,Ex ia,Elite Knight,Yonabra,1378,131,Axe Fighting
273,Fihesute,Elite Knight,Antica,789,131,Axe Fighting
273,Forrty,Elite Knight,Kalibra,716,131,Axe Fighting
273,Fred Fred,Knight,Gladera,742,131,Axe Fighting
273,Funfarek,Elite Knight,Secura,1058,131,Axe Fighting
273,Fuxi De Lux,Elite Knight,Premia,116,131,Axe Fighting
273,Garfield Cat,Elite Knight,Dia,1243,131,Axe Fighting
273,Gorakthar,Elite Knight,Belobra,1004,131,Axe Fighting
273,Gozerian,Elite Knight,Secura,223,131,Axe Fighting
273,Gustye,Elite Knight,Menera,1331,131,Axe Fighting
273,Hakorek,Elite Knight,Monza,206,131,Axe Fighting
273,Hakuya Prodypt,Elite Knight,Belobra,664,131,Axe Fighting
273,Hwpato,Elite Knight,Talera,1698,131,Axe Fighting
273,Hyrox,Elite Knight,Calmera,887,131,Axe Fighting
273,Inhabitant of the Dark Tower,Elite Knight,Nefera,783,131,Axe Fighting
273,Itz Litwin,Elite Knight,Secura,540,131,Axe Fighting
273,Itz Yevob,Elite Knight,Pacera,939,131,Axe Fighting
273,Juankz,Elite Knight,Lobera,1299,131,Axe Fighting
273,Khur Troian,Elite Knight,Calmera,470,131,Axe Fighting
273,Killer Baby,Elite Knight,Astera,1455,131,Axe Fighting
273,King Aries,Elite Knight,Gentebra,1064,131,Axe Fighting
273,King Berry,Elite Knight,Monza,374,131,Axe Fighting
273,King Squishh,Knight,Luminera,672,131,Axe Fighting
273,Knight Szczurus,Elite Knight,Secura,840,131,Axe Fighting
273,Koschei,Elite Knight,Gentebra,1112,131,Axe Fighting
273,Koz Mut,Elite Knight,Quelibra,924,131,Axe Fighting
273,Krayvus,Elite Knight,Menera,1324,131,Axe Fighting
273,Kzero,Elite Knight,Nefera,215,131,Axe Fighting
273,Lady Angeling,Elite Knight,Gentebra,534,131,Axe Fighting
273,Lady Pulguinha,Elite Knight,Calmera,508,131,Axe Fighting
273,Laraaa,Elite Knight,Lobera,1216,131,Axe Fighting
273,Latin Prince,Elite Knight,Havera,100,131,Axe Fighting
273,Lechu,Elite Knight,Vunira,56,131,Axe Fighting
273,Leechiano,Elite Knight,Lobera,1592,131,Axe Fighting
273,Lego Gran,Elite Knight,Gentebra,1118,131,Axe Fighting
273,Lichtsz Rindodoboleto,Elite Knight,Inabra,1821,131,Axe Fighting
273,Macklaw,Elite Knight,Refugia,1352,131,Axe Fighting
273,Mad Maddy,Elite Knight,Lobera,1304,131,Axe Fighting
273,Makayy,Elite Knight,Inabra,600,131,Axe Fighting
273,Malukiller,Elite Knight,Gentebra,2009,131,Axe Fighting
273,Mannova,Elite Knight,Refugia,647,131,Axe Fighting
273,Maxi El Da,Elite Knight,Premia,77,131,Axe Fighting
273,Mediotha,Elite Knight,Yonabra,1146,131,Axe Fighting
273,Mord the Divine Warrior,Elite Knight,Pacera,132,131,Axe Fighting
273,Mudaimes Zicao,Elite Knight,Inabra,1283,131,Axe Fighting
273,Natarius Scotfield,Elite Knight,Astera,614,131,Axe Fighting
273,Nicki Nightflower,Elite Knight,Epoca,1158,131,Axe Fighting
273,Niewidzialny Dla Kapusi,Elite Knight,Secura,467,131,Axe Fighting
273,Nyccu,Elite Knight,Monza,1116,131,Axe Fighting
273,Obajara,Elite Knight,Astera,40,131,Axe Fighting
273,Oberisuku Kyoshinhei,Elite Knight,Peloria,141,131,Axe Fighting
273,Ommek,Elite Knight,Secura,1320,131,Axe Fighting
273,Ouwe,Elite Knight,Secura,20,131,Axe Fighting
273,Panzark,Elite Knight,Gladera,829,131,Axe Fighting
273,Peloponeso,Elite Knight,Secura,876,131,Axe Fighting
273,Pililico Tanker,Elite Knight,Ustebra,1439,131,Axe Fighting
273,Praethorian,Elite Knight,Harmonia,704,131,Axe Fighting
273,Prowl is Back,Elite Knight,Serdebra,884,131,Axe Fighting
273,Randomyko,Elite Knight,Gladera,603,131,Axe Fighting
273,Roy Belmonth,Elite Knight,Calmera,1044,131,Axe Fighting
273,Sam Darksoul,Elite Knight,Astera,155,131,Axe Fighting
273,Shady Exile,Elite Knight,Kalibra,468,131,Axe Fighting
273,Shaxa Shan,Elite Knight,Astera,652,131,Axe Fighting
273,Sivik Knight,Elite Knight,Refugia,936,131,Axe Fighting
273,Soderek,Elite Knight,Yonabra,1324,131,Axe Fighting
273,Soul jail,Elite Knight,Vunira,612,131,Axe Fighting
273,Stora Lova,Elite Knight,Secura,612,131,Axe Fighting
273,Su per Axe,Elite Knight,Yovera,836,131,Axe Fighting
273,Surskallen,Elite Knight,Secura,1184,131,Axe Fighting
273,Synzento,Elite Knight,Descubra,1189,131,Axe Fighting
273,Thor Daer,Elite Knight,Gentebra,438,131,Axe Fighting
273,Tricomon,Elite Knight,Solidera,80,131,Axe Fighting
273,Tsunami Apopo,Elite Knight,Pacera,626,131,Axe Fighting
273,Tury,Elite Knight,Gentebra,145,131,Axe Fighting
273,Vinicin Invicto,Elite Knight,Celebra,1897,131,Axe Fighting
273,Vovo Ogun,Elite Knight,Astera,40,131,Axe Fighting
273,Warlord Saulerah,Elite Knight,Yonabra,931,131,Axe Fighting
273,Wujek Akwarelista,Elite Knight,Bona,882,131,Axe Fighting
273,Wyborny Siekiernik,Elite Knight,Harmonia,425,131,Axe Fighting
273,Xaon Samurai,Elite Knight,Yovera,686,131,Axe Fighting
273,Xerubini,Elite Knight,Astera,41,131,Axe Fighting
273,Zap Trucadu,Elite Knight,Zunera,200,131,Axe Fighting
273,Zazuryan,Elite Knight,Astera,820,131,Axe Fighting
273,Zion Isorboda,Elite Knight,Menera,1029,131,Axe Fighting
393,Aarchangel of Death,Elite Knight,Celesta,1186,130,Axe Fighting
393,Adamsz,Elite Knight,Citra,1410,130,Axe Fighting
393,Adrian Bernaciak,Elite Knight,Monza,973,130,Axe Fighting
393,Adwaic,Elite Knight,Secura,676,130,Axe Fighting
393,Agustin De Iturbide,Elite Knight,Gladera,87,130,Axe Fighting
393,Alekz,Elite Knight,Xymera,943,130,Axe Fighting
393,Andre Aurok,Elite Knight,Serdebra,767,130,Axe Fighting
393,Anna Sendamon,Elite Knight,Nefera,159,130,Axe Fighting
393,Annadar,Elite Knight,Celesta,1104,130,Axe Fighting
393,Aquiles Ek,Elite Knight,Belobra,1252,130,Axe Fighting
393,Architetto,Elite Knight,Bona,1171,130,Axe Fighting
393,Asuka Ai,Elite Knight,Gladera,930,130,Axe Fighting
393,Aviner Prevails,Elite Knight,Quidera,1245,130,Axe Fighting
393,Axe of Gods,Elite Knight,Pacera,757,130,Axe Fighting
393,Axxer,Knight,Calmera,476,130,Axe Fighting
393,Azis,Knight,Bona,343,130,Axe Fighting
393,Bedaz Koranav,Elite Knight,Honbra,1469,130,Axe Fighting
393,Bergek,Elite Knight,Venebra,778,130,Axe Fighting
393,Big Baloo,Elite Knight,Gladera,842,130,Axe Fighting
393,Bituka,Elite Knight,Astera,39,130,Axe Fighting
