Rank,Name,Vocation,World,Level,Skill Level,Category
40,Guerrero De Las Sombras,Elite Knight,Antica,1223,139,Sword Fighting
40,Knight Emmanuel,Elite Knight,Gentebra,1527,139,Sword Fighting
40,Marculino the Titan,Elite Knight,Kalibra,2389,139,Sword Fighting
40,Mit Iron,Elite Knight,Gentebra,2227,139,Sword Fighting
40,Monkina,Elite Knight,Celebra,543,139,Sword Fighting
40,Nathan Orion,Elite Knight,Havera,305,139,Sword Fighting
40,Vicyous,Elite Knight,Calmera,1624,139,Sword Fighting
51,Argamiim,Elite Knight,Yonabra,1315,138,Sword Fighting
51,Brown Jantar,Elite Knight,Celesta,1035,138,Sword Fighting
51,Celsiin,Elite Knight,Kalibra,1356,138,Sword Fighting
51,Deadmani,Elite Knight,Thyria,1994,138,Sword Fighting
51,Figolo,Elite Knight,Monza,2070,138,Sword Fighting
51,Guii,Elite Knight,Celebra,2431,138,Sword Fighting
51,Guillaume,Elite Knight,Havera,281,138,Sword Fighting
51,Hupez,Elite Knight,Yonabra,1675,138,Sword Fighting
51,Jeaan Kee,Elite Knight,Luminera,1819,138,Sword Fighting
51,Kaxen,Elite Knight,Harmonia,413,138,Sword Fighting
51,Max Fleury,Elite Knight,Celebra,2116,138,Sword Fighting
51,Pa Ty,Elite Knight,Lutabra,1310,138,Sword Fighting
51,Pi Ramses,Elite Knight,Nefera,1265,138,Sword Fighting
51,Retro Foso,Elite Knight,Quelibra,1527,138,Sword Fighting
51,Titanicc,Elite Knight,Astera,810,138,Sword Fighting
51,Toxic Kleine Esecee,Elite Knight,Havera,1963,138,Sword Fighting
51,Trugg,Elite Knight,Quelibra,663,138,Sword Fighting
51,Ultra Instintooo,Elite Knight,Kalibra,1271,138,Sword Fighting
51,Varmendrion,Elite Knight,Peloria,473,138,Sword Fighting
51,Zaadra,Elite Knight,Calmera,1245,138,Sword Fighting
71,Altron Lijawyn,Elite Knight,Astera,1492,137,Sword Fighting
71,Arinth,Elite Knight,Monza,2158,137,Sword Fighting
71,Eternal Ganon,Elite Knight,Astera,1153,137,Sword Fighting
71,Holy Sebek,Elite Knight,Monza,1256,137,Sword Fighting
71,Horus dragon,Elite Knight,Serdebra,508,137,Sword Fighting
71,Izzystyle,Elite Knight,Belobra,1414,137,Sword Fighting
71,Ja co,Elite Knight,Refugia,2108,137,Sword Fighting
71,Jand Supremoo,Elite Knight,Unebra,1991,137,Sword Fighting
71,Kafkacoli,Elite Knight,Nevia,1073,137,Sword Fighting
71,Ki Yo,Elite Knight,Serdebra,1115,137,Sword Fighting
71,Lethal Griphus,Elite Knight,Refugia,758,137,Sword Fighting
71,Lord Muhover,Elite Knight,Gentebra,1392,137,Sword Fighting
71,Lord Musashii,Elite Knight,Pacera,1401,137,Sword Fighting
71,Majorowa,Elite Knight,Karmeya,2279,137,Sword Fighting
71,Motiro,Elite Knight,Serdebra,1320,137,Sword Fighting
71,Ok Yeah,Elite Knight,Nefera,1313,137,Sword Fighting
71,Osmano,Elite Knight,Lobera,581,137,Sword Fighting
71,Sylus Slayer,Elite Knight,Havera,1290,137,Sword Fighting
71,Xakzs,Elite Knight,Wintera,1112,137,Sword Fighting
71,Xenge Teensina,Elite Knight,Gentebra,2102,137,Sword Fighting
71,Zalinoz,Elite Knight,Gladera,659,137,Sword Fighting
92,Anlightus,Elite Knight,Xyla,1476,136,Sword Fighting
92,Azazel Swordshaper,Elite Knight,Epoca,803,136,Sword Fighting
92,Baasinova,Elite Knight,Astera,1082,136,Sword Fighting
92,Dakota,Elite Knight,Blumera,1635,136,Sword Fighting
92,Dant Stark,Elite Knight,Havera,1213,136,Sword Fighting
92,Elgyn Phoenix,Elite Knight,Solidera,574,136,Sword Fighting
92,Etrom of Fortera,Elite Knight,Ferobra,1038,136,Sword Fighting
92,Exorinho,Elite Knight,Thyria,2016,136,Sword Fighting
92,Fakir Albert,Elite Knight,Menera,1291,136,Sword Fighting
92,Galll,Elite Knight,Gentebra,2676,136,Sword Fighting
92,Hushed,Elite Knight,Nefera,950,136,Sword Fighting
92,Iskizytu,Elite Knight,Pacera,1218,136,Sword Fighting
92,Kallashy,Elite Knight,Honbra,2059,136,Sword Fighting
92,Kar El,Elite Knight,Talera,681,136,Sword Fighting
92,Keruk,Elite Knight,Yonabra,1485,136,Sword Fighting
92,Lipssky,Elite Knight,Refugia,1782,136,Sword Fighting
92,Maqiczny,Elite Knight,Refugia,2423,136,Sword Fighting
92,Mechatronic,Elite Knight,Harmonia,1378,136,Sword Fighting
92,Momeu,Elite Knight,Serdebra,791,136,Sword Fighting
92,Propaganda Wuurzel,Elite Knight,Harmonia,1496,136,Sword Fighting
92,Rudogrzywy,Elite Knight,Thyria,1690,136,Sword Fighting
92,Saam elsafah,Elite Knight,Epoca,654,136,Sword Fighting
92,Satoriobanas,Elite Knight,Wintera,846,136,Sword Fighting
92,Skymarz,Elite Knight,Gentebra,1141,136,Sword Fighting
92,Sokkz The Bruto,Elite Knight,Descubra,1105,136,Sword Fighting
92,Tamus Lightt,Elite Knight,Ombra,1535,136,Sword Fighting
92,Thos Oz,Elite Knight,Honbra,735,136,Sword Fighting
92,Tulio Barao,Elite Knight,Collabra,1972,136,Sword Fighting
92,Typha,Elite Knight,Astera,655,136,Sword Fighting
92,Virtush Awesome,Elite Knight,Zunera,1439,136,Sword Fighting
122,Adk vive,Elite Knight,Ombra,541,135,Sword Fighting
122,Agiot,Elite Knight,Honbra,1381,135,Sword Fighting
122,Americolos,Elite Knight,Monza,1328,135,Sword Fighting
122,Anatomiczny Posilek,Elite Knight,Thyria,1448,135,Sword Fighting
122,Asthart,Elite Knight,Menera,1030,135,Sword Fighting
122,Beddy,Elite Knight,Calmera,443,135,Sword Fighting
122,Bittar,Elite Knight,Lobera,876,135,Sword Fighting
122,Carolich,Elite Knight,Havera,1602,135,Sword Fighting
122,Chronus Legacy,Elite Knight,Celebra,1642,135,Sword Fighting
122,Darkziiin,Elite Knight,Rasteibra,1501,135,Sword Fighting
122,Demorrton,Elite Knight,Harmonia,1458,135,Sword Fighting
122,Dudus Andy,Elite Knight,Celesta,1660,135,Sword Fighting
122,Edwarro,Elite Knight,Monza,1397,135,Sword Fighting
122,Escape,Elite Knight,Luminera,827,135,Sword Fighting
122,Jeffzera,Elite Knight,Celebra,1355,135,Sword Fighting
122,Jet Lill,Elite Knight,Calmera,1352,135,Sword Fighting
122,Kahrzek,Elite Knight,Gentebra,1268,135,Sword Fighting
122,Kaiser Leads,Elite Knight,Luminera,1746,135,Sword Fighting
122,Ketiones,Elite Knight,Yonabra,1315,135,Sword Fighting
122,King Apot,Elite Knight,Nefera,701,135,Sword Fighting
122,King Smogz,Elite Knight,Secura,1815,135,Sword Fighting
122,Kinobal,Elite Knight,Oceanis,1722,135,Sword Fighting
122,Lito Maldito,Elite Knight,Antica,1059,135,Sword Fighting
122,Luanzz,Elite Knight,Yonabra,1853,135,Sword Fighting
122,Lucky Paulistinha,Elite Knight,Lutabra,1148,135,Sword Fighting
122,Markyn,Elite Knight,Ferobra,914,135,Sword Fighting
122,Marotinho,Elite Knight,Yonabra,975,135,Sword Fighting
122,Meniia,Elite Knight,Harmonia,818,135,Sword Fighting
122,Mertz,Elite Knight,Epoca,1067,135,Sword Fighting
122,Mirotth,Elite Knight,Belobra,2001,135,Sword Fighting
122,Obnoxiouss,Elite Knight,Secura,457,135,Sword Fighting
122,Ominae Yu,Elite Knight,Yonabra,1745,135,Sword Fighting
122,Remek Ajan,Elite Knight,Peloria,1618,135,Sword Fighting
122,Roffa The King,Elite Knight,Vunira,1601,135,Sword Fighting
122,Samuel Andrew,Elite Knight,Nevia,927,135,Sword Fighting
122,Silver Guerra,Elite Knight,Belobra,1490,135,Sword Fighting
122,Sir Danizera,Elite Knight,Ferobra,1201,135,Sword Fighting
122,Theron Darax,Elite Knight,Yonabra,1502,135,Sword Fighting
122,Thesheik,Elite Knight,Astera,1891,135,Sword Fighting
122,Theuz da Pavuna,Elite Knight,Etebra,1313,135,Sword Fighting
122,Tope Nevus,Elite Knight,Calmera,1244,135,Sword Fighting
122,Zapo Daold,Elite Knight,Kalibra,1134,135,Sword Fighting
122,Zecrocz Knight,Elite Knight,Yonabra,2254,135,Sword Fighting
122,Zulus Schaka,Elite Knight,Calmera,899,135,Sword Fighting
166,Agressive Kim Toxica,Elite Knight,Menera,1947,134,Sword Fighting
166,Aiyvar,Elite Knight,Gentebra,1433,134,Sword Fighting
166,Alchemistzin,Elite Knight,Quelibra,2288,134,Sword Fighting
166,Alucinathion,Elite Knight,Inabra,976,134,Sword Fighting
166,Andinn,Elite Knight,Gentebra,1620,134,Sword Fighting
166,Andresich,Elite Knight,Talera,1420,134,Sword Fighting
166,Aria Ulth,Elite Knight,Menera,1109,134,Sword Fighting
166,Bakus Lapiduch,Elite Knight,Vunira,863,134,Sword Fighting
166,Bazigar,Elite Knight,Secura,741,134,Sword Fighting
166,Bello John,Elite Knight,Kalibra,554,134,Sword Fighting
166,Biixuusu,Elite Knight,Havera,1256,134,Sword Fighting
166,Bilbo The Whale,Elite Knight,Karmeya,441,134,Sword Fighting
166,Black Karasu,Elite Knight,Oceanis,1572,134,Sword Fighting
166,Churras Kiing,Elite Knight,Kalibra,1851,134,Sword Fighting
166,Cliany,Elite Knight,Secura,581,134,Sword Fighting
166,Conde Danimax,Elite Knight,Inabra,2158,134,Sword Fighting
166,Core Wetterwachs,Elite Knight,Antica,1101,134,Sword Fighting
166,Damian-spardan,Elite Knight,Bona,1048,134,Sword Fighting
166,Dark Lord Morpheu,Elite Knight,Yonabra,1046,134,Sword Fighting
166,Dcoyy,Elite Knight,Calmera,1249,134,Sword Fighting
166,Dobid Elve,Elite Knight,Jadebra,1573,134,Sword Fighting
166,Falynian,Elite Knight,Kalibra,967,134,Sword Fighting
166,Fi na,Elite Knight,Gentebra,1679,134,Sword Fighting
166,Full Relajado,Elite Knight,Nefera,1143,134,Sword Fighting
166,Garbimxd,Elite Knight,Venebra,1683,134,Sword Fighting
166,General Zig,Elite Knight,Gentebra,1493,134,Sword Fighting
166,Goliraman,Elite Knight,Descubra,1032,134,Sword Fighting
166,Gruchan,Elite Knight,Bona,1060,134,Sword Fighting
166,Heal Akap,Elite Knight,Peloria,895,134,Sword Fighting
166,Highflxyerk,Elite Knight,Quidera,1785,134,Sword Fighting
166,Hori Mori,Elite Knight,Monza,1260,134,Sword Fighting
166,Hurakanfast,Elite Knight,Calmera,1061,134,Sword Fighting
166,Ibixy,Elite Knight,Secura,762,134,Sword Fighting
166,Itz Vaii,Elite Knight,Refugia,1017,134,Sword Fighting
166,Jackops,Elite Knight,Harmonia,746,134,Sword Fighting
166,Jokey Smurf,Elite Knight,Gladera,459,134,Sword Fighting
166,Juanito Rowley,Elite Knight,Havera,510,134,Sword Fighting
166,Kaitos Silverheart,Elite Knight,Collabra,1183,134,Sword Fighting
166,Kina Tenebrozo,Elite Knight,Ourobra,629,134,Sword Fighting
166,King Activist,Elite Knight,Quidera,920,134,Sword Fighting
166,King Galaiko,Elite Knight,Ferobra,1374,134,Sword Fighting
166,Koroaa,Elite Knight,Celebra,1825,134,Sword Fighting
166,Koshmar,Elite Knight,Thyria,841,134,Sword Fighting
166,Lu Kasyno,Elite Knight,Celesta,613,134,Sword Fighting
166,Lukka,Elite Knight,Refugia,1563,134,Sword Fighting
166,Lunatic Princess,Elite Knight,Celesta,2225,134,Sword Fighting
166,Maciel,Knight,Monza,659,134,Sword Fighting
166,Maestro Bamboocha,Elite Knight,Vunira,871,134,Sword Fighting
166,Naber Bera,Elite Knight,Venebra,1348,134,Sword Fighting
166,Nakkamas,Elite Knight,Talera,1040,134,Sword Fighting
166,Niku Nesi,Elite Knight,Pacera,1795,134,Sword Fighting
166,Nimue Lanuin,Elite Knight,Gentebra,1853,134,Sword Fighting
166,Pan Krulas,Elite Knight,Yovera,1879,134,Sword Fighting
166,Patprime,Elite Knight,Antica,1257,134,Sword Fighting
166,Plugged,Elite Knight,Peloria,1272,134,Sword Fighting
166,Pomer,Elite Knight,Secura,1005,134,Sword Fighting
166,Poppel the knight,Elite Knight,Peloria,1428,134,Sword Fighting
166,Prometeu,Elite Knight,Bona,1066,134,Sword Fighting
166,Reiko Fearless,Elite Knight,Celebra,1721,134,Sword Fighting
166,Reset Dla Tluszczu,Elite Knight,Monza,1522,134,Sword Fighting
166,Sage Kuzu,Elite Knight,Secura,1213,134,Sword Fighting
166,Savaged,Elite Knight,Oceanis,1423,134,Sword Fighting
166,Shadow mirage,Elite Knight,Calmera,809,134,Sword Fighting
166,Shiax Alan,Elite Knight,Harmonia,1673,134,Sword Fighting
166,Shiine,Elite Knight,Refugia,1573,134,Sword Fighting
166,Sibon Faur,Elite Knight,Vunira,1192,134,Sword Fighting
166,Sir Bocca,Elite Knight,Belobra,1494,134,Sword Fighting
166,Sir Treme,Elite Knight,Astera,794,134,Sword Fighting
166,Slukks,Knight,Celebra,1036,134,Sword Fighting
166,Spiraal,Elite Knight,Issobra,1156,134,Sword Fighting
166,Stabmagik,Elite Knight,Lutabra,455,134,Sword Fighting
166,Szuu,Elite Knight,Pacera,1565,134,Sword Fighting
166,Tanker Insane,Elite Knight,Celesta,1148,134,Sword Fighting
166,Thomates,Elite Knight,Yonabra,1457,134,Sword Fighting
166,Weess,Elite Knight,Xyla,977,134,Sword Fighting
166,Yuri Jammy,Elite Knight,Havera,783,134,Sword Fighting
166,Zwkidek,Elite Knight,Gentebra,2049,134,Sword Fighting
243,Agadz,Elite Knight,Celesta,1086,133,Sword Fighting
243,Almom,Elite Knight,Inabra,1907,133,Sword Fighting
243,Anakurawk Dafalasu,Elite Knight,Gentebra,2214,133,Sword Fighting
243,Araujo Stone,Knight,Nefera,934,133,Sword Fighting
243,Bil Bolladao,Elite Knight,Etebra,1256,133,Sword Fighting
243,Boosterio,Elite Knight,Refugia,862,133,Sword Fighting
243,Bosy Smoku,Elite Knight,Thyria,984,133,Sword Fighting
243,Caerbannogh,Elite Knight,Secura,762,133,Sword Fighting
243,Calix Payne,Elite Knight,Secura,1081,133,Sword Fighting
243,Crach Craite,Elite Knight,Secura,589,133,Sword Fighting
243,Darker Morgot,Elite Knight,Secura,876,133,Sword Fighting
243,Diva Slide,Elite Knight,Celesta,547,133,Sword Fighting
243,Drax Kong,Elite Knight,Pacera,1267,133,Sword Fighting
243,Edgardo Warlord,Elite Knight,Nefera,1365,133,Sword Fighting
243,Eogui,Elite Knight,Kalibra,1438,133,Sword Fighting
243,Er Wings,Elite Knight,Solidera,1423,133,Sword Fighting
243,Eraqus,Elite Knight,Astera,1318,133,Sword Fighting
243,Eylithz,Elite Knight,Solidera,827,133,Sword Fighting
243,Fahrenhit,Elite Knight,Premia,1101,133,Sword Fighting
243,Falan Jumplas,Elite Knight,Firmera,756,133,Sword Fighting
243,Filusia,Knight,Monza,708,133,Sword Fighting
243,Friend To Destiny,Elite Knight,Antica,923,133,Sword Fighting
243,Gilmax Knight,Elite Knight,Gladera,744,133,Sword Fighting
243,Green grinder,Elite Knight,Calmera,1341,133,Sword Fighting
243,Hakam,Elite Knight,Harmonia,657,133,Sword Fighting
243,Havok Skywind,Elite Knight,Celesta,1185,133,Sword Fighting
243,Itz Kladi,Elite Knight,Antica,1191,133,Sword Fighting
243,Izamac Camazi,Elite Knight,Pacera,177,133,Sword Fighting
243,Izvex,Elite Knight,Secura,352,133,Sword Fighting
243,Jeffinmusk,Elite Knight,Ustebra,1270,133,Sword Fighting
243,Jughhead,Elite Knight,Gladera,1092,133,Sword Fighting
243,Kappa Ziom,Elite Knight,Monza,954,133,Sword Fighting
243,Kinomanka,Elite Knight,Monza,598,133,Sword Fighting
243,Knalha Aposentado,Elite Knight,Jadebra,1563,133,Sword Fighting
243,Knight Zudano,Elite Knight,Monza,561,133,Sword Fighting
243,Kratosek,Elite Knight,Celesta,1423,133,Sword Fighting
243,Leferty,Elite Knight,Calmera,776,133,Sword Fighting
243,Linnaya,Elite Knight,Refugia,398,133,Sword Fighting
243,Ma Ri Nhoo,Elite Knight,Yonabra,2013,133,Sword Fighting
243,Mafewz,Elite Knight,Collabra,1899,133,Sword Fighting
243,Martiinn Delnorte,Elite Knight,Quintera,1221,133,Sword Fighting
243,Maskadora de Fumo,Elite Knight,Ferobra,1273,133,Sword Fighting
243,Mausz,Elite Knight,Tornabra,1015,133,Sword Fighting
243,Metal Olokun,Elite Knight,Astera,1267,133,Sword Fighting
243,Miickzera,Elite Knight,Karmeya,1472,133,Sword Fighting
243,Miikun,Elite Knight,Karmeya,1018,133,Sword Fighting
243,Mroczny Rabarbar,Elite Knight,Belobra,1779,133,Sword Fighting
243,Natios Chaos,Elite Knight,Serdebra,1181,133,Sword Fighting
243,Obelix,Elite Knight,Belobra,913,133,Sword Fighting
243,Pedrao Geladeira,Elite Knight,Yonabra,1620,133,Sword Fighting
243,Pedrin Orangepodi,Elite Knight,Jadebra,2129,133,Sword Fighting
243,Re nanzin,Elite Knight,Ferobra,1352,133,Sword Fighting
243,Roges Legend,Elite Knight,Gentebra,424,133,Sword Fighting
243,Rosso,Elite Knight,Havera,1236,133,Sword Fighting
243,Ruthless Mateo,Elite Knight,Karmeya,1666,133,Sword Fighting
243,Ryzn Warrior,Elite Knight,Antica,875,133,Sword Fighting
243,Selibess,Elite Knight,Dia,1934,133,Sword Fighting
243,Semirek,Elite Knight,Nevia,1492,133,Sword Fighting
243,Shaddek,Elite Knight,Secura,1481,133,Sword Fighting
243,Sheikenshin,Elite Knight,Astera,868,133,Sword Fighting
243,Sir Iguela,Elite Knight,Bona,1103,133,Sword Fighting
243,Szymonicx,Elite Knight,Refugia,1403,133,Sword Fighting
243,Tankes,Elite Knight,Premia,1409,133,Sword Fighting
243,Theon Fea,Elite Knight,Nevia,1212,133,Sword Fighting
243,Thor Exorel,Elite Knight,Peloria,1242,133,Sword Fighting
243,Tobis,Elite Knight,Oceanis,565,133,Sword Fighting
243,Trazker,Elite Knight,Celebra,1066,133,Sword Fighting
243,Ux Fatther,Elite Knight,Kalibra,732,133,Sword Fighting
243,Veeds,Elite Knight,Refugia,654,133,Sword Fighting
243,Velix,Elite Knight,Calmera,1662,133,Sword Fighting
243,Voldrex King,Elite Knight,Belobra,1239,133,Sword Fighting
243,Wernakz,Elite Knight,Luminera,1231,133,Sword Fighting
243,Xande Tuning,Elite Knight,Astera,1128,133,Sword Fighting
243,Xum Bim,Elite Knight,Ombra,1182,133,Sword Fighting
243,Zymek Ek,Knight,Monza,694,133,Sword Fighting
318,Aidahoo,Elite Knight,Refugia,873,132,Sword Fighting
318,Akuma Nikaido,Elite Knight,Collabra,503,132,Sword Fighting
318,Aleardillitax,Elite Knight,Serdebra,806,132,Sword Fighting
318,Aler Tius,Elite Knight,Solidera,1700,132,Sword Fighting
318,Amilla,Elite Knight,Luminera,838,132,Sword Fighting
318,Amora Enterprise,Elite Knight,Ourobra,2031,132,Sword Fighting
318,Anita Supreme Emex,Elite Knight,Havera,1891,132,Sword Fighting
318,Argxid,Elite Knight,Secura,1230,132,Sword Fighting
318,Asteras Dark Knight,Elite Knight,Astera,852,132,Sword Fighting
318,Blade of Twilight,Elite Knight,Kalanta,957,132,Sword Fighting
318,Blind Panter,Elite Knight,Bona,1367,132,Sword Fighting
318,Bloodmoon,Elite Knight,Lobera,422,132,Sword Fighting
318,Bombardi Soberano,Elite Knight,Gentebra,1009,132,Sword Fighting
318,Bunny Skullcrusher,Elite Knight,Refugia,105,132,Sword Fighting
318,Byron McAllister,Elite Knight,Antica,614,132,Sword Fighting
318,Carmeli Destroyer,Elite Knight,Gentebra,485,132,Sword Fighting
318,Cellus,Elite Knight,Menera,982,132,Sword Fighting
318,Cirokids,Elite Knight,Kalibra,1779,132,Sword Fighting
318,Cloud Thor,Elite Knight,Harmonia,1413,132,Sword Fighting
318,Commander David,Elite Knight,Yonabra,1933,132,Sword Fighting
318,Czterolistny Pajak,Elite Knight,Refugia,1166,132,Sword Fighting
318,Dagomir,Elite Knight,Refugia,92,132,Sword Fighting
318,Dalamaar,Knight,Bona,678,132,Sword Fighting
318,Damien Blood,Elite Knight,Havera,849,132,Sword Fighting
318,Dehidura Zen,Elite Knight,Quelibra,776,132,Sword Fighting
318,Delita on Aurera,Knight,Zunera,34,132,Sword Fighting
318,Difovert,Elite Knight,Monza,1199,132,Sword Fighting
318,Dii Wins,Elite Knight,Yonabra,1416,132,Sword Fighting
318,Direvil,Elite Knight,Refugia,1294,132,Sword Fighting
318,Doisbz,Elite Knight,Descubra,1100,132,Sword Fighting
318,Drash Unknown,Elite Knight,Yonabra,1577,132,Sword Fighting
318,Dudinho,Elite Knight,Bona,617,132,Sword Fighting
318,Emi Lciu,Elite Knight,Xyla,387,132,Sword Fighting
318,Erudon,Elite Knight,Calmera,1016,132,Sword Fighting
318,Exys,Elite Knight,Antica,1122,132,Sword Fighting
318,Fean Delusak,Elite Knight,Bona,720,132,Sword Fighting
318,Fort Oak,Elite Knight,Ustebra,1420,132,Sword Fighting
318,Gapiru,Elite Knight,Secura,1068,132,Sword Fighting
318,Garbaty Rowerzysta,Elite Knight,Antica,1084,132,Sword Fighting
318,Garroxi Knight,Elite Knight,Descubra,1313,132,Sword Fighting
318,Gesiian,Elite Knight,Kalibra,1757,132,Sword Fighting
318,Glurfindel,Elite Knight,Ustebra,517,132,Sword Fighting
318,Gran Pilin,Elite Knight,Nevia,984,132,Sword Fighting
318,Green Peep,Knight,Harmonia,856,132,Sword Fighting
318,Grind Seer,Elite Knight,Refugia,90,132,Sword Fighting
318,Gu Tu Poderoso,Elite Knight,Belobra,1548,132,Sword Fighting
318,Gueroba Goiano,Elite Knight,Inabra,1056,132,Sword Fighting
318,Guizao Firma Forte,Elite Knight,Etebra,1858,132,Sword Fighting
318,Gusanijn,Elite Knight,Harmonia,721,132,Sword Fighting
318,Haloo Kina,Elite Knight,Quintera,1026,132,Sword Fighting
318,Harry Kurk,Elite Knight,Calmera,327,132,Sword Fighting
318,Hassuna,Elite Knight,Inabra,556,132,Sword Fighting
318,Heavygod,Elite Knight,Astera,1507,132,Sword Fighting
318,Hendrik,Elite Knight,Pacera,917,132,Sword Fighting
318,Jack Bauer Melth,Elite Knight,Ferobra,813,132,Sword Fighting
318,Jhonn Gym,Elite Knight,Celebra,1360,132,Sword Fighting
318,Johanz,Elite Knight,Solidera,1315,132,Sword Fighting
318,Jorkera,Elite Knight,Celebra,668,132,Sword Fighting
318,Juan Rood,Elite Knight,Refugia,737,132,Sword Fighting
318,Junaz,Elite Knight,Celesta,720,132,Sword Fighting
318,Juninhozz,Elite Knight,Gentebra,618,132,Sword Fighting
318,Junior Witcher,Elite Knight,Belobra,764,132,Sword Fighting
318,Kafy,Elite Knight,Secura,1423,132,Sword Fighting
318,Kairuz,Elite Knight,Lutabra,1637,132,Sword Fighting
318,Kamiry,Elite Knight,Ourobra,1715,132,Sword Fighting
318,Kiikesz,Elite Knight,Wintera,1098,132,Sword Fighting
318,Kilogramik Elite,Elite Knight,Nevia,1467,132,Sword Fighting
318,King Manius,Elite Knight,Celesta,1561,132,Sword Fighting
318,Kiperek,Elite Knight,Premia,1907,132,Sword Fighting
318,Knight Charlover,Elite Knight,Honbra,918,132,Sword Fighting
318,Kratos Wrath,Elite Knight,Zunera,223,132,Sword Fighting
318,Kyogi,Elite Knight,Gentebra,1328,132,Sword Fighting
318,Les the Shadow,Elite Knight,Refugia,489,132,Sword Fighting
318,Libi,Elite Knight,Lobera,1319,132,Sword Fighting
318,Lime Layer,Elite Knight,Refugia,411,132,Sword Fighting
318,Lord Kalell,Elite Knight,Blumera,1609,132,Sword Fighting
318,Lord Mutsley,Elite Knight,Serdebra,1036,132,Sword Fighting
318,Luckycharmm,Elite Knight,Nefera,979,132,Sword Fighting
318,Maestro Rooshi,Elite Knight,Astera,754,132,Sword Fighting
318,Maikezera Relaxado,Elite Knight,Ustebra,1477,132,Sword Fighting
318,Manareth,Elite Knight,Secura,873,132,Sword Fighting
318,Mareckinho,Elite Knight,Karmeya,876,132,Sword Fighting
318,Mary Ark,Elite Knight,Venebra,608,132,Sword Fighting
318,Maxim Uz,Elite Knight,Gentebra,940,132,Sword Fighting
318,Michael Devil,Elite Knight,Harmonia,1028,132,Sword Fighting
318,Mihawk Swordsman,Elite Knight,Quintera,959,132,Sword Fighting
318,Misterpfloyd,Elite Knight,Astera,519,132,Sword Fighting
318,Monkee Madness,Elite Knight,Lobera,1463,132,Sword Fighting
318,Moonlight Razor,Elite Knight,Secura,244,132,Sword Fighting
318,Morfeo el knight,Elite Knight,Thyria,726,132,Sword Fighting
318,Nar Kor,Elite Knight,Monstera,1132,132,Sword Fighting
318,Necro Knight,Elite Knight,Menera,1352,132,Sword Fighting
