Rank,Name,Vocation,World,Level,Skill Level,Category
61,Rowen,Elite Knight,Solidera,1750,126,Shielding
61,Sasori Hidden Sand,Elite Knight,Vunira,495,126,Shielding
61,Sir Maglor,Elite Knight,Talera,701,126,Shielding
61,Storm Dust,Knight,Ustebra,15,126,Shielding
61,Sven The Berserker,Elite Knight,Quintera,318,126,Shielding
61,Tintiu,Elite Knight,Gentebra,565,126,Shielding
61,Tiyoko,Elite Knight,Pacera,1130,126,Shielding
61,Venus,Royal Paladin,Vunira,1136,126,Shielding
61,Womolu,Elite Knight,Celebra,1798,126,Shielding
61,Xande Tuning,Elite Knight,Astera,1128,126,Shielding
61,Za Po,Elite Knight,Solidera,511,126,Shielding
104,Adeny Silaza,Elite Knight,Bona,728,125,Shielding
104,Ader Niel,Elite Knight,Thyria,301,125,Shielding
104,Aidahoo,Elite Knight,Refugia,873,125,Shielding
104,Alaullygro Zemith,Elite Knight,Gentebra,1312,125,Shielding
104,Alex'Hunter,Elite Knight,Gentebra,847,125,Shielding
104,Amilla,Elite Knight,Luminera,838,125,Shielding
104,Aphrodithe,Elite Knight,Astera,875,125,Shielding
104,Aurora Girl,Royal Paladin,Zuna,47,125,Shielding
104,Beargunzito,Royal Paladin,Zunera,569,125,Shielding
104,Bloodmoon,Elite Knight,Lobera,422,125,Shielding
104,Bunny Skullcrusher,Elite Knight,Refugia,105,125,Shielding
104,Carnotaurus,Elite Knight,Secura,937,125,Shielding
104,Dagomir,Elite Knight,Refugia,92,125,Shielding
104,Dalamaar,Knight,Bona,678,125,Shielding
104,Dant Stark,Elite Knight,Havera,1213,125,Shielding
104,Delita on Aurera,Knight,Zunera,34,125,Shielding
104,Demoniac'Warrior,Elite Knight,Havera,795,125,Shielding
104,Dergrom,Elite Knight,Secura,783,125,Shielding
104,Digao Implacavel,Elite Knight,Kalibra,2366,125,Shielding
104,Dragon-Tail,Elite Knight,Secura,770,125,Shielding
104,Elf Zwiadowca,Paladin,Peloria,18,125,Shielding
104,Emerka,Knight,Harmonia,618,125,Shielding
104,Fean Delusak,Elite Knight,Bona,720,125,Shielding
104,Femuz Darksoul,Elite Knight,Astera,479,125,Shielding
104,Fester Adams,Elite Knight,Belobra,819,125,Shielding
104,Figolo,Elite Knight,Monza,2070,125,Shielding
104,General Lubektron,Elite Knight,Issobra,1647,125,Shielding
104,Grind Seer,Elite Knight,Refugia,90,125,Shielding
104,Guerrero De Las Sombras,Elite Knight,Antica,1223,125,Shielding
104,Harry Kurk,Elite Knight,Calmera,327,125,Shielding
104,Ingolf Gloria,Elite Knight,Secura,556,125,Shielding
104,Inwander,Elite Knight,Bona,1126,125,Shielding
104,Khaira,Elite Knight,Gladera,696,125,Shielding
104,Ki Naitao Olim,Elite Knight,Belobra,2491,125,Shielding
104,Kitty Morgana,Elite Knight,Thyria,1130,125,Shielding
104,Koroaa,Elite Knight,Celebra,1825,125,Shielding
104,Kratos Wrath,Elite Knight,Zunera,223,125,Shielding
104,Lamoon Knight,Elite Knight,Pacera,787,125,Shielding
104,Leferty,Elite Knight,Calmera,776,125,Shielding
104,Les the Shadow,Elite Knight,Refugia,489,125,Shielding
104,Lime Layer,Elite Knight,Refugia,411,125,Shielding
104,Macklaw,Elite Knight,Refugia,1356,125,Shielding
104,Mal Legendary,Elite Knight,Gladera,857,125,Shielding
104,Marculino the Titan,Elite Knight,Kalibra,2389,125,Shielding
104,Max Fleury,Elite Knight,Celebra,2116,125,Shielding
104,Murfnerf,Elite Knight,Solidera,345,125,Shielding
104,Nemoris Leywin,Elite Knight,Antica,467,125,Shielding
104,Nicole Kang,Elite Knight,Thyria,714,125,Shielding
104,Noobnoob The Destroyer,Elite Knight,Secura,125,125,Shielding
104,Ok Yeah,Elite Knight,Nefera,1313,125,Shielding
104,Orangeona,Elite Knight,Lobera,1362,125,Shielding
104,Palo Swor,Elite Knight,Monza,725,125,Shielding
104,Penko Biznez Enthusiast,Elite Knight,Secura,1278,125,Shielding
104,Pi Ramses,Elite Knight,Nefera,1265,125,Shielding
104,Rhysypie,Elite Knight,Gladera,403,125,Shielding
104,Rob Skumur,Elite Knight,Quelibra,667,125,Shielding
104,Roges Legend,Elite Knight,Gentebra,424,125,Shielding
104,Sephan,Elite Knight,Celebra,2484,125,Shielding
104,Sila Cadira,Knight,Celesta,478,125,Shielding
104,Silver Guerra,Elite Knight,Belobra,1490,125,Shielding
104,Sir Wilfred Ivanhoe,Elite Knight,Nefera,450,125,Shielding
104,Tensh,Elite Knight,Gentebra,184,125,Shielding
104,Thunder Haron,Royal Paladin,Monza,578,125,Shielding
104,Tio tide,Elite Knight,Monza,612,125,Shielding
104,Trame Court,Royal Paladin,Zuna,50,125,Shielding
104,Txuguito,Elite Knight,Descubra,328,125,Shielding
104,Varmendrion,Elite Knight,Peloria,473,125,Shielding
104,Zeus of Celesta,Elite Knight,Celesta,896,125,Shielding
104,Zith Lamia,Elite Knight,Secura,458,125,Shielding
104,Zos Io Pan,Elite Knight,Serdebra,1097,125,Shielding
174,Agenda Lirarn,Elite Knight,Thyria,175,124,Shielding
174,Agin Court,Royal Paladin,Secura,158,124,Shielding
174,Aik,Knight,Lobera,11,124,Shielding
174,Aldixa,Elite Knight,Premia,637,124,Shielding
174,Alebaba,Elite Knight,Lobera,462,124,Shielding
174,Alix Eduis,Knight,Peloria,11,124,Shielding
174,Allan of Worent,Elite Knight,Menera,1187,124,Shielding
174,Als Bundy,Paladin,Lobera,14,124,Shielding
174,Anakurawk Dafalasu,Elite Knight,Gentebra,2214,124,Shielding
174,Anardy,Knight,Lobera,334,124,Shielding
174,Anatomiczny Posilek,Elite Knight,Thyria,1448,124,Shielding
174,Arau,Paladin,Zuna,8,124,Shielding
174,Archer Untouchable,Royal Paladin,Zunera,334,124,Shielding
174,Arckiteck,Elite Knight,Havera,353,124,Shielding
174,Arinth,Elite Knight,Monza,2158,124,Shielding
174,Arnakara,Elite Knight,Havera,427,124,Shielding
174,Astrin ek,Elite Knight,Harmonia,1116,124,Shielding
174,Atencjuszka Navka,Elite Knight,Bona,1278,124,Shielding
174,Aura,Elite Knight,Secura,128,124,Shielding
174,Azis,Knight,Bona,343,124,Shielding
174,Beddy,Elite Knight,Calmera,443,124,Shielding
174,Beladina,Royal Paladin,Harmonia,58,124,Shielding
174,Belakina,Elite Knight,Harmonia,103,124,Shielding
174,Belamira,Royal Paladin,Calmera,143,124,Shielding
174,Belatrix,Royal Paladin,Calmera,77,124,Shielding
174,Belatrix Rio,Elite Knight,Calmera,116,124,Shielding
174,Belavia,Elite Knight,Gentebra,62,124,Shielding
174,Beltenebros,Elite Knight,Solidera,679,124,Shielding
174,Bhelklakolova,Elite Knight,Yonabra,1660,124,Shielding
174,Blackei,Elite Knight,Gladera,428,124,Shielding
174,Blind Panter,Elite Knight,Bona,1367,124,Shielding
174,Bombardi Soberano,Elite Knight,Gentebra,1009,124,Shielding
174,Boots'Trap Bill,Elite Knight,Refugia,515,124,Shielding
174,Borana,Royal Paladin,Premia,32,124,Shielding
174,Broglio,Elite Knight,Solidera,496,124,Shielding
174,Bruneli Wayne,Elite Knight,Serdebra,2357,124,Shielding
174,Budd Bundy,Paladin,Lobera,9,124,Shielding
174,Buzzfreak,Knight,Solidera,245,124,Shielding
174,Caballero Bilbaino,Elite Knight,Secura,489,124,Shielding
174,Carathor Coles,Elite Knight,Gentebra,350,124,Shielding
174,Carlinator,Elite Knight,Secura,20,124,Shielding
174,Cerberius The Barbarrian,Knight,Monza,9,124,Shielding
174,Clownfiesta Primetime,Elite Knight,Zuna,1417,124,Shielding
174,Coleruz,Elite Knight,Tempestera,974,124,Shielding
174,Colombo,Elite Knight,Secura,1528,124,Shielding
174,Corinthians Slayer,Royal Paladin,Quelibra,1253,124,Shielding
174,Cron Wiclek,Elite Knight,Peloria,354,124,Shielding
174,Dameczka,Elite Knight,Vunira,44,124,Shielding
174,Damian-spardan,Elite Knight,Bona,1048,124,Shielding
174,Damka,Elite Knight,Refugia,43,124,Shielding
174,Damka Czarna,Royal Paladin,Vunira,27,124,Shielding
174,Dandark,Elite Knight,Yonabra,497,124,Shielding
174,Danger'Star,Elite Knight,Nefera,857,124,Shielding
174,Daydreamer,Royal Paladin,Premia,25,124,Shielding
174,Delinguente,Paladin,Zunera,8,124,Shielding
174,Dew Boyo,Elite Knight,Secura,405,124,Shielding
174,Diva Slide,Elite Knight,Celesta,547,124,Shielding
174,Divekio,Elite Knight,Luminera,1890,124,Shielding
174,Doboshka,Royal Paladin,Refugia,41,124,Shielding
174,Don Gremlin,Elite Knight,Vunira,940,124,Shielding
174,Dra Alucination,Royal Paladin,Zuna,168,124,Shielding
174,Drago the Dragon,Elite Knight,Harmonia,90,124,Shielding
174,Dratini angel,Elite Knight,Harmonia,504,124,Shielding
174,Drax Exus,Elite Knight,Astera,507,124,Shielding
174,Dunus Wicas,Royal Paladin,Astera,949,124,Shielding
174,Eduardo Nugguet,Elite Knight,Wintera,758,124,Shielding
174,Elrik,Royal Paladin,Antica,164,124,Shielding
174,Enduroman,Elite Knight,Harmonia,1245,124,Shielding
174,Eternal Ichigo Kurosaki,Elite Knight,Astera,1695,124,Shielding
174,Ethos Kenor,Elite Knight,Secura,380,124,Shielding
174,Evil Jangar,Royal Paladin,Refugia,663,124,Shielding
174,Excanor,Elite Knight,Wintera,700,124,Shielding
174,Eylithz,Elite Knight,Solidera,827,124,Shielding
174,Femuz in Pacera,Elite Knight,Pacera,110,124,Shielding
174,Ferangel,Royal Paladin,Bona,2553,124,Shielding
174,Fihesute,Elite Knight,Antica,795,124,Shielding
174,Fiierce,Elite Knight,Astera,414,124,Shielding
174,Filippa,Royal Paladin,Antica,278,124,Shielding
174,Fleth Tyron,Elite Knight,Peloria,629,124,Shielding
174,Flippendo,Elite Knight,Secura,451,124,Shielding
174,Flor do Mar,Elite Knight,Lobera,1022,124,Shielding
174,Fokus Kron,Elite Knight,Secura,235,124,Shielding
174,Forasteira,Elite Knight,Inabra,794,124,Shielding
174,Franvil,Knight,Nefera,839,124,Shielding
174,Fulluf Laphoopia,Elite Knight,Gladera,142,124,Shielding
174,Fuxi De Lux,Elite Knight,Premia,116,124,Shielding
174,Gaius,Elite Knight,Menera,27,124,Shielding
174,Gaxiza,Elite Knight,Zunera,99,124,Shielding
174,Genu Vengeance,Royal Paladin,Nefera,60,124,Shielding
174,Genuwi,Elite Knight,Nefera,203,124,Shielding
174,Ghostrider Hayabusa Sweden,Elite Knight,Havera,88,124,Shielding
174,Gladia tor,Elite Knight,Refugia,573,124,Shielding
174,Golem de hierro,Elite Knight,Calmera,102,124,Shielding
174,Goplana,Royal Paladin,Secura,307,124,Shielding
174,Grandpa Elliot,Royal Paladin,Astera,475,124,Shielding
174,Gusanijn,Elite Knight,Harmonia,721,124,Shielding
174,Hakorek,Elite Knight,Monza,206,124,Shielding
174,Halcon,Elite Knight,Premia,245,124,Shielding
174,Hassuna,Elite Knight,Inabra,556,124,Shielding
174,Heper Nata,Elite Knight,Nefera,331,124,Shielding
174,Hoengyru Beon,Elite Knight,Bona,771,124,Shielding
174,Ichigo the Hollow,Royal Paladin,Nefera,214,124,Shielding
174,Insane Sleipnir,Elite Knight,Pacera,76,124,Shielding
174,Ironman the first,Elite Knight,Vunira,481,124,Shielding
174,Itsur Dragsalot,Paladin,Peloria,14,124,Shielding
174,Jack Sad,Knight,Issobra,19,124,Shielding
174,Jackson Knight,Elite Knight,Kalibra,1918,124,Shielding
174,Jifit,Elite Knight,Peloria,23,124,Shielding
174,John Lau,Paladin,Refugia,34,124,Shielding
174,Karnopp de Pacera,Elite Knight,Pacera,641,124,Shielding
174,Karr Chaos,Elite Knight,Luminera,180,124,Shielding
174,Kawakami Bansai,Royal Paladin,Zunera,56,124,Shielding
174,Khur Troian,Elite Knight,Calmera,474,124,Shielding
174,Kilot,Royal Paladin,Refugia,158,124,Shielding
174,King Berry,Elite Knight,Monza,375,124,Shielding
174,Kirot Ryin,Elite Knight,Refugia,389,124,Shielding
174,Kirot Xan,Royal Paladin,Refugia,332,124,Shielding
174,Klubowy,Elite Knight,Monza,772,124,Shielding
174,Knight Herbert,Elite Knight,Wintera,589,124,Shielding
174,Kronek,Royal Paladin,Firmera,1797,124,Shielding
174,Kurk Archer,Royal Paladin,Calmera,143,124,Shielding
174,Kzero,Elite Knight,Nefera,215,124,Shielding
174,Lady Meredith,Royal Paladin,Bona,758,124,Shielding
174,Lady Pulguinha,Elite Knight,Calmera,508,124,Shielding
174,Lady Tafuri,Elite Knight,Nefera,1854,124,Shielding
174,Lady of Saxnot,Knight,Lobera,31,124,Shielding
174,Latin Prince,Elite Knight,Havera,100,124,Shielding
174,Lechu,Elite Knight,Vunira,56,124,Shielding
174,Leg Olaz,Royal Paladin,Quintera,500,124,Shielding
174,Legolas carcor,Royal Paladin,Bona,587,124,Shielding
174,Leonasso The Lion,Royal Paladin,Thyria,61,124,Shielding
174,Leszku,Elite Knight,Vunira,675,124,Shielding
174,Lini Lih,Elite Knight,Gentebra,531,124,Shielding
174,Linnaya,Elite Knight,Refugia,398,124,Shielding
174,Lockedin Sva,Elite Knight,Monza,671,124,Shielding
174,Loot Predator,Royal Paladin,Monza,328,124,Shielding
174,Lord Kurk Trix,Royal Paladin,Gentebra,48,124,Shielding
174,Lord Marshals,Royal Paladin,Peloria,1639,124,Shielding
174,Lord Maseda,Elite Knight,Antica,1453,124,Shielding
174,Lord Mutsley,Elite Knight,Serdebra,1036,124,Shielding
174,Lord-Jex,Elite Knight,Quelibra,915,124,Shielding
174,Ma Ri Nhoo,Elite Knight,Yonabra,2013,124,Shielding
174,Ma master of the dragons,Paladin,Calmera,14,124,Shielding
174,Maan Temor,Royal Paladin,Vunira,1009,124,Shielding
174,Madam Monika,Elite Knight,Monza,66,124,Shielding
174,Mago Negro Das Trevas,Elite Knight,Serdebra,502,124,Shielding
174,Mauzzer,Elite Knight,Bona,904,124,Shielding
174,Maxi El Da,Elite Knight,Premia,77,124,Shielding
174,Maximus Randall,Elite Knight,Gentebra,144,124,Shielding
174,Maziiajka,Elite Knight,Monza,839,124,Shielding
174,Miizinha,Elite Knight,Belobra,963,124,Shielding
174,Mirotth,Elite Knight,Belobra,2001,124,Shielding
174,Misterpfloyd,Elite Knight,Astera,519,124,Shielding
174,Morak,Royal Paladin,Luminera,81,124,Shielding
174,Mord the Archer,Royal Paladin,Pacera,219,124,Shielding
174,Mord the Divine Warrior,Elite Knight,Pacera,132,124,Shielding
174,Munrok,Elite Knight,Secura,542,124,Shielding
174,Nameless Storm King,Royal Paladin,Pacera,313,124,Shielding
174,Natur Otur,Royal Paladin,Antica,268,124,Shielding
174,Necho,Elite Knight,Zunera,276,124,Shielding
174,Nestoples,Elite Knight,Calmera,410,124,Shielding
174,Nevaki Anlanix,Royal Paladin,Nefera,56,124,Shielding
174,Nick Skumur,Elite Knight,Kalibra,450,124,Shielding
174,Nicki Nightflower,Elite Knight,Epoca,1159,124,Shielding
174,Nidnoc,Elite Knight,Gentebra,943,124,Shielding
174,Niewidzialny Dla Kapusi,Elite Knight,Secura,468,124,Shielding
174,Nilfix Krox,Knight,Harmonia,19,124,Shielding
174,Nina Ragen,Elite Knight,Talera,511,124,Shielding
174,Nobre Warrior,Elite Knight,Yonabra,482,124,Shielding
174,Noze Buble,Paladin,Lobera,8,124,Shielding
174,Nuala,Royal Paladin,Celesta,498,124,Shielding
174,Obajara,Elite Knight,Astera,40,124,Shielding
174,Odd Henceforth,Elite Knight,Lobera,231,124,Shielding
174,Ouwe,Elite Knight,Secura,20,124,Shielding
174,Paladin Monika,Royal Paladin,Zuna,54,124,Shielding
174,Panzark,Elite Knight,Gladera,829,124,Shielding
174,Poppel the knight,Elite Knight,Peloria,1428,124,Shielding
174,Raalmo,Knight,Serdebra,539,124,Shielding
174,Radraz,Royal Paladin,Vunira,1403,124,Shielding
174,Raven Hayes,Elite Knight,Pacera,452,124,Shielding
174,Remek Ajan,Elite Knight,Peloria,1618,124,Shielding
174,Renato Winchester,Elite Knight,Kalibra,1198,124,Shielding
174,Rojao Sinistro,Royal Paladin,Zunera,138,124,Shielding
174,Rosi,Royal Paladin,Secura,280,124,Shielding
174,Sacerdote Vodoo,Elite Knight,Pacera,438,124,Shielding
174,Sam Darksoul,Elite Knight,Astera,155,124,Shielding
174,Samusziinho,Elite Knight,Calmera,1876,124,Shielding
174,Sekuryjczyk,Royal Paladin,Secura,333,124,Shielding
174,Shaxa Shan,Elite Knight,Astera,654,124,Shielding
174,Shranz,Elite Knight,Refugia,534,124,Shielding
174,Silhas,Elite Knight,Lobera,53,124,Shielding
174,Simon Melol,Royal Paladin,Nefera,158,124,Shielding
174,Sir Dzidek,Royal Paladin,Calmera,643,124,Shielding
174,Sir Grom,Elite Knight,Secura,41,124,Shielding
174,Sir Ibtaken,Royal Paladin,Gladera,248,124,Shielding
174,Sir Lach Dogs,Elite Knight,Talera,329,124,Shielding
174,Six Pac,Royal Paladin,Havera,103,124,Shielding
174,Skratos,Elite Knight,Talera,599,124,Shielding
174,Sloneczko,Knight,Monza,901,124,Shielding
174,Sneaky The Snake,Elite Knight,Thyria,88,124,Shielding
174,Socrates son Platon,Elite Knight,Celebra,997,124,Shielding
174,Sombat Banchamek,Elite Knight,Yonabra,1301,124,Shielding
174,Soul Moz,Elite Knight,Yovera,868,124,Shielding
174,Soul Xav,Knight,Calmera,11,124,Shielding
174,Soul jail,Elite Knight,Vunira,615,124,Shielding
174,Spills,Royal Paladin,Pacera,710,124,Shielding
174,Spirit Albarn,Elite Knight,Zunera,55,124,Shielding
174,Stora Lova,Elite Knight,Secura,612,124,Shielding
174,Styxo,Elite Knight,Bona,346,124,Shielding
174,Sylus Slayer,Elite Knight,Havera,1290,124,Shielding
174,Szysha,Elite Knight,Vunira,1275,124,Shielding
174,Tale Rion,Royal Paladin,Nefera,1734,124,Shielding
174,Teroks,Royal Paladin,Calmera,76,124,Shielding
174,Texuk,Elite Knight,Premia,182,124,Shielding
174,Thomasina,Elite Knight,Havera,33,124,Shielding
174,Thovix,Elite Knight,Bona,856,124,Shielding
174,Tigresito the Tiger,Elite Knight,Harmonia,69,124,Shielding
174,Tinbin,Royal Paladin,Bona,207,124,Shielding
174,Tinny mai,Elite Knight,Nefera,437,124,Shielding
174,Tiran Sama,Elite Knight,Zuna,242,124,Shielding
174,Toxino,Elite Knight,Talera,1070,124,Shielding
174,Trosunia,Elite Knight,Celesta,797,124,Shielding
174,Trovador,Elite Knight,Astera,146,124,Shielding
174,Tuphon,Elite Knight,Secura,35,124,Shielding
174,Tury,Elite Knight,Gentebra,145,124,Shielding
174,Valdenilson The Second,Elite Knight,Ferobra,1094,124,Shielding
174,Vaul Zita,Elite Knight,Peloria,660,124,Shielding
174,Venusia,Elite Knight,Secura,497,124,Shielding
174,Veroc,Royal Paladin,Calmera,132,124,Shielding
174,Victorianov,Royal Paladin,Nefera,214,124,Shielding
174,Vicyous,Elite Knight,Calmera,1624,124,Shielding
174,Virtush Awesome,Elite Knight,Zunera,1439,124,Shielding
174,Vizukil Ryin,Elite Knight,Refugia,219,124,Shielding
174,Vovo Ogun,Elite Knight,Astera,40,124,Shielding
174,Vyox,Royal Paladin,Gentebra,120,124,Shielding
174,Warrior Mustang,Elite Knight,Nefera,85,124,Shielding
174,Whirly Nerd,Elite Knight,Bona,315,124,Shielding
174,Winetou,Royal Paladin,Secura,57,124,Shielding
174,Wison,Royal Paladin,Zuna,109,124,Shielding
174,Wiz The Mage,Elite Knight,Pacera,511,124,Shielding
174,Wladosek,Elite Knight,Secura,528,124,Shielding
174,Yluminix,Royal Paladin,Gentebra,76,124,Shielding
174,Youlin,Royal Paladin,Lobera,50,124,Shielding
174,Yrza,Elite Knight,Secura,368,124,Shielding
174,Yumi Skullcrusher,Royal Paladin,Refugia,94,124,Shielding
174,Zap Trucadu,Elite Knight,Zunera,200,124,Shielding
174,Zarbon rock,Knight,Lobera,484,124,Shielding
174,Zecrocz Knight,Elite Knight,Yonabra,2254,124,Shielding
174,Zeromus of Chaos,Elite Knight,Nefera,819,124,Shielding
174,Zewe,Elite Knight,Celesta,1072,124,Shielding
174,Ziomist dragons,Royal Paladin,Monza,937,124,Shielding
174,Zmek,Elite Knight,Antica,1943,124,Shielding
174,Zurb,Royal Paladin,Refugia,365,124,Shielding
174,Zwaard,Elite Knight,Monza,35,124,Shielding
428,Aangel de amor,Elite Knight,Nefera,675,123,Shielding
428,Abraxorix,Royal Paladin,Premia,332,123,Shielding
428,Adan Cedumie,Elite Knight,Celesta,548,123,Shielding
428,Agent Hunt,Royal Paladin,Pacera,413,123,Shielding
428,Agressive Kim Toxica,Elite Knight,Menera,1947,123,Shielding
428,Agusia Piotrusia,Elite Knight,Monza,177,123,Shielding
428,Agustin De Iturbide,Elite Knight,Gladera,87,123,Shielding
428,Aigler,Elite Knight,Quintera,322,123,Shielding
428,Al Hafiz,Knight,Descubra,15,123,Shielding
428,Alchemistzin,Elite Knight,Quelibra,2288,123,Shielding
428,Alex Surt,Royal Paladin,Quintera,90,123,Shielding
428,Almara,Royal Paladin,Bona,82,123,Shielding
428,Almighty Max,Elite Knight,Secura,213,123,Shielding
428,Alonessia,Elite Knight,Monza,59,123,Shielding
428,Alwira Myst,Elite Knight,Harmonia,113,123,Shielding
428,Aly Lion,Elite Knight,Zuna,63,123,Shielding
428,Amabina,Royal Paladin,Thyria,789,123,Shielding
428,Andrewsek,Elite Knight,Nefera,1195,123,Shielding
428,Angel Azteca,Elite Knight,Nefera,1046,123,Shielding
428,Angel Goraki,Royal Paladin,Pacera,619,123,Shielding
428,Angie Emily,Knight,Refugia,23,123,Shielding
428,Ani Nec Skywalker,Royal Paladin,Quelibra,226,123,Shielding
428,Anna Sendamon,Elite Knight,Nefera,159,123,Shielding
428,Annadar,Elite Knight,Celesta,1108,123,Shielding
428,Anne Lena,Royal Paladin,Astera,912,123,Shielding
428,Apocalypse Rose,Elite Knight,Pacera,1168,123,Shielding
428,Apolo Wrath,Elite Knight,Gentebra,1490,123,Shielding
428,Arbia,Royal Paladin,Refugia,379,123,Shielding
428,Area The Knight,Elite Knight,Peloria,163,123,Shielding
