Rank,Name,Vocation,World,Level,Skill Level,Category
85,Sekeyden,Royal Paladin,Yonabra,1454,139,Distance Fighting
85,Serz,Royal Paladin,Kalibra,1392,139,Distance Fighting
85,Sir Zoop,Royal Paladin,Belobra,1949,139,Distance Fighting
85,Tex Pancadao,Royal Paladin,Yonabra,1289,139,Distance Fighting
85,Vesanto,Royal Paladin,Harmonia,1459,139,Distance Fighting
85,Xavitto,Royal Paladin,Monza,786,139,Distance Fighting
85,Xuliao Overlure,Royal Paladin,Belobra,1583,139,Distance Fighting
85,Ziomist dragons,Royal Paladin,Monza,937,139,Distance Fighting
119,Apex Pierre,Royal Paladin,Epoca,1883,138,Distance Fighting
119,Arqueiro Lock,Royal Paladin,Astera,1183,138,Distance Fighting
119,Asymides,Royal Paladin,Refugia,1061,138,Distance Fighting
119,Atere Sillio,Royal Paladin,Secura,1052,138,Distance Fighting
119,Ballin Zero,Royal Paladin,Dia,1482,138,Distance Fighting
119,Bolzziosti,Royal Paladin,Yonabra,1977,138,Distance Fighting
119,Brownxzs,Royal Paladin,Yonabra,1888,138,Distance Fighting
119,Byebyeadios,Royal Paladin,Luminera,1439,138,Distance Fighting
119,Centauro Bandolero,Royal Paladin,Nefera,1036,138,Distance Fighting
119,Cronius Blackthorn,Royal Paladin,Celesta,861,138,Distance Fighting
119,Cuwex Amozen,Royal Paladin,Havera,563,138,Distance Fighting
119,Dardar Zamoldimor,Royal Paladin,Celesta,985,138,Distance Fighting
119,Destemido Corporation,Royal Paladin,Issobra,2084,138,Distance Fighting
119,Druid Kamel,Paladin,Havera,931,138,Distance Fighting
119,Dunus Wicas,Royal Paladin,Astera,949,138,Distance Fighting
119,Edi Paladino,Royal Paladin,Honbra,2176,138,Distance Fighting
119,El Bucho,Royal Paladin,Astera,1599,138,Distance Fighting
119,Elon Arrowhead,Royal Paladin,Menera,342,138,Distance Fighting
119,Eviksin of Sacrelight,Royal Paladin,Luminera,365,138,Distance Fighting
119,Exidysz,Royal Paladin,Honbra,1977,138,Distance Fighting
119,Fallen Symphony,Royal Paladin,Secura,1354,138,Distance Fighting
119,Gabz Implacavel,Royal Paladin,Collabra,1980,138,Distance Fighting
119,Gohanoski,Royal Paladin,Pacera,1997,138,Distance Fighting
119,Grizzanth,Royal Paladin,Gentebra,1104,138,Distance Fighting
119,Hermaan,Royal Paladin,Monza,1959,138,Distance Fighting
119,Hulk Tacadordebolt,Royal Paladin,Venebra,2260,138,Distance Fighting
119,Husteraco,Royal Paladin,Refugia,671,138,Distance Fighting
119,Hyero Barone,Royal Paladin,Belobra,1872,138,Distance Fighting
119,Ice Yixa,Royal Paladin,Secura,1077,138,Distance Fighting
119,Ivene,Royal Paladin,Celesta,2077,138,Distance Fighting
119,Jan Zlote Serce,Royal Paladin,Refugia,1874,138,Distance Fighting
119,Jintani,Royal Paladin,Luminera,1586,138,Distance Fighting
119,Kewhyx Mythus,Royal Paladin,Celebra,2060,138,Distance Fighting
119,Kolldzz,Royal Paladin,Quelibra,1083,138,Distance Fighting
119,Laser,Royal Paladin,Blumera,859,138,Distance Fighting
119,Lekisno,Royal Paladin,Gentebra,1797,138,Distance Fighting
119,Lord Ratt,Royal Paladin,Gladera,578,138,Distance Fighting
119,Maan Temor,Royal Paladin,Vunira,1009,138,Distance Fighting
119,Magnifik Danyveiosair,Royal Paladin,Quelibra,1845,138,Distance Fighting
119,Makkech Toxico,Royal Paladin,Luminera,1185,138,Distance Fighting
119,Marco Hood,Royal Paladin,Inabra,1006,138,Distance Fighting
119,Matt Paladiin,Royal Paladin,Gentebra,1401,138,Distance Fighting
119,Maximus the King,Royal Paladin,Celebra,1608,138,Distance Fighting
119,Menfis Tempestira,Royal Paladin,Astera,1362,138,Distance Fighting
119,Mini Adamz,Royal Paladin,Epoca,1086,138,Distance Fighting
119,Mister Cego,Royal Paladin,Yonabra,1629,138,Distance Fighting
119,Ness Kraveen,Royal Paladin,Inabra,1771,138,Distance Fighting
119,Partyboost,Royal Paladin,Vunira,2039,138,Distance Fighting
119,Pesado Ayoros,Royal Paladin,Issobra,1597,138,Distance Fighting
119,Phait,Royal Paladin,Secura,1023,138,Distance Fighting
119,Piatka,Royal Paladin,Harmonia,1779,138,Distance Fighting
119,Poke Corporation,Royal Paladin,Issobra,2429,138,Distance Fighting
119,Quin of Demons Blood,Royal Paladin,Refugia,556,138,Distance Fighting
119,Ray An,Royal Paladin,Yonabra,363,138,Distance Fighting
119,Rixaari,Royal Paladin,Talera,1131,138,Distance Fighting
119,Ronexy,Royal Paladin,Celebra,1672,138,Distance Fighting
119,Sabziro,Royal Paladin,Vunira,1609,138,Distance Fighting
119,Sir Dzidek,Royal Paladin,Calmera,643,138,Distance Fighting
119,Smoker,Royal Paladin,Serdebra,1730,138,Distance Fighting
119,Tbi,Royal Paladin,Monza,992,138,Distance Fighting
119,Thunder Haron,Royal Paladin,Monza,578,138,Distance Fighting
119,Tom Ylw,Royal Paladin,Harmonia,1724,138,Distance Fighting
119,Turco Loko,Royal Paladin,Inabra,2117,138,Distance Fighting
119,Turyan,Royal Paladin,Descubra,1017,138,Distance Fighting
119,Valiiant krzychu,Royal Paladin,Secura,1262,138,Distance Fighting
119,Vuvvex,Royal Paladin,Nevia,1763,138,Distance Fighting
119,Wild Lee,Royal Paladin,Astera,282,138,Distance Fighting
119,Xa Vas,Royal Paladin,Ustebra,1201,138,Distance Fighting
119,Yes Yes,Royal Paladin,Vunira,1325,138,Distance Fighting
119,Youcant Affordit,Royal Paladin,Serdebra,1356,138,Distance Fighting
119,Zarakson,Royal Paladin,Secura,1317,138,Distance Fighting
190,Alci,Royal Paladin,Gentebra,1125,137,Distance Fighting
190,Alkazator,Royal Paladin,Astera,984,137,Distance Fighting
190,Alvaro Lionheart,Royal Paladin,Venebra,1831,137,Distance Fighting
190,Anatim,Royal Paladin,Thyria,1335,137,Distance Fighting
190,Andy Mustang,Royal Paladin,Belobra,1908,137,Distance Fighting
190,Anndo,Royal Paladin,Harmonia,1075,137,Distance Fighting
190,Arterossy,Royal Paladin,Thyria,1514,137,Distance Fighting
190,Arth Ascended,Royal Paladin,Yonabra,1502,137,Distance Fighting
190,Baconx,Royal Paladin,Yonabra,1446,137,Distance Fighting
190,Balduranin,Royal Paladin,Karmeya,1070,137,Distance Fighting
190,Bigy,Royal Paladin,Peloria,1328,137,Distance Fighting
190,Blak Haler,Royal Paladin,Nefera,975,137,Distance Fighting
190,Brauba,Royal Paladin,Ustebra,2232,137,Distance Fighting
190,Chapoca Bahia,Royal Paladin,Quelibra,2160,137,Distance Fighting
190,Charro Arrow,Royal Paladin,Gladera,152,137,Distance Fighting
190,Coy Doido,Royal Paladin,Belobra,1440,137,Distance Fighting
190,Dan Senju,Royal Paladin,Collabra,2049,137,Distance Fighting
190,Darkiness,Royal Paladin,Belobra,719,137,Distance Fighting
190,Dash Zoomyy,Royal Paladin,Bona,1207,137,Distance Fighting
190,Demigod of Reveng,Royal Paladin,Ferobra,1841,137,Distance Fighting
190,Diigoo,Paladin,Peloria,410,137,Distance Fighting
190,Dudopix Corp,Royal Paladin,Ferobra,1940,137,Distance Fighting
190,Dumzin,Royal Paladin,Ustebra,753,137,Distance Fighting
190,Echoes of Memoria,Royal Paladin,Secura,1589,137,Distance Fighting
190,Fael Sensei,Royal Paladin,Quelibra,1474,137,Distance Fighting
190,Felix Hastalo Infierno,Royal Paladin,Inabra,2298,137,Distance Fighting
190,Fiery Soul,Royal Paladin,Bona,1281,137,Distance Fighting
190,Fok,Royal Paladin,Secura,1544,137,Distance Fighting
190,Golden Eclypse,Royal Paladin,Yonabra,2079,137,Distance Fighting
190,Guczman,Royal Paladin,Monza,2140,137,Distance Fighting
190,Ha vok,Royal Paladin,Astera,1024,137,Distance Fighting
190,Habundia,Royal Paladin,Descubra,1084,137,Distance Fighting
190,He ellz,Royal Paladin,Wintera,2158,137,Distance Fighting
190,Hussell Sindar,Royal Paladin,Inabra,1046,137,Distance Fighting
190,Jeremy Toretto,Royal Paladin,Lobera,1889,137,Distance Fighting
190,Jergiej,Royal Paladin,Harmonia,685,137,Distance Fighting
190,Joseh Implacavel,Royal Paladin,Kalibra,2486,137,Distance Fighting
190,Jotazovisk,Royal Paladin,Collabra,1922,137,Distance Fighting
190,Ken Dragonslayer,Royal Paladin,Venebra,1744,137,Distance Fighting
190,Kilseno,Royal Paladin,Secura,1280,137,Distance Fighting
190,Kruuks,Royal Paladin,Refugia,1579,137,Distance Fighting
190,Kuubiq,Royal Paladin,Thyria,1996,137,Distance Fighting
190,Lady Yiinaa,Royal Paladin,Nefera,1672,137,Distance Fighting
190,Lemao,Royal Paladin,Gentebra,1376,137,Distance Fighting
190,Lombrado Rush,Royal Paladin,Ferobra,1044,137,Distance Fighting
190,Loniowsky,Royal Paladin,Dia,1244,137,Distance Fighting
190,Luk ki,Royal Paladin,Citra,1069,137,Distance Fighting
190,Lukouso,Royal Paladin,Thyria,1234,137,Distance Fighting
190,Masterpali,Royal Paladin,Ferobra,1889,137,Distance Fighting
190,Memel Godlike,Royal Paladin,Ombra,978,137,Distance Fighting
190,Minszk,Royal Paladin,Gentebra,734,137,Distance Fighting
190,Morgana Fisher,Royal Paladin,Kalibra,859,137,Distance Fighting
190,Na gash,Royal Paladin,Monza,1867,137,Distance Fighting
190,Nasty Kasper,Royal Paladin,Antica,1267,137,Distance Fighting
190,Nuala,Royal Paladin,Celesta,498,137,Distance Fighting
190,Okazaaki,Royal Paladin,Yonabra,1536,137,Distance Fighting
190,Orion Unknown,Royal Paladin,Secura,1561,137,Distance Fighting
190,Pancho Panterra,Royal Paladin,Gladera,1205,137,Distance Fighting
190,Pato Zedrin,Royal Paladin,Ourobra,2067,137,Distance Fighting
190,Phoenix Kato,Royal Paladin,Yonabra,1228,137,Distance Fighting
190,Pipao,Royal Paladin,Descubra,988,137,Distance Fighting
190,Przystojny Borsuk,Royal Paladin,Secura,1051,137,Distance Fighting
190,Recall Poderoso,Royal Paladin,Rasteibra,2258,137,Distance Fighting
190,Rey Edgar,Royal Paladin,Nefera,555,137,Distance Fighting
190,Ro Xar,Royal Paladin,Harmonia,1641,137,Distance Fighting
190,Royal Borgex,Royal Paladin,Harmonia,1725,137,Distance Fighting
190,Royale Scorpio,Royal Paladin,Secura,1744,137,Distance Fighting
190,Royall Spear Man,Royal Paladin,Karmeya,783,137,Distance Fighting
190,Scorpionnegro,Royal Paladin,Menera,1709,137,Distance Fighting
190,Sedrahil,Royal Paladin,Oceanis,2010,137,Distance Fighting
190,Seth the Ruthless,Paladin,Gentebra,940,137,Distance Fighting
190,Silna Strzala,Royal Paladin,Bona,1058,137,Distance Fighting
190,Smoothyz,Royal Paladin,Kalibra,2298,137,Distance Fighting
190,Sniper Navy Seal,Royal Paladin,Talera,1566,137,Distance Fighting
190,Snoull,Royal Paladin,Yonabra,747,137,Distance Fighting
190,Storgek,Royal Paladin,Luminera,970,137,Distance Fighting
190,Szczygus,Royal Paladin,Refugia,1325,137,Distance Fighting
190,Szmuggy,Royal Paladin,Thyria,2097,137,Distance Fighting
190,Tenorio Ell Patron,Royal Paladin,Wintera,1536,137,Distance Fighting
190,Tervin,Royal Paladin,Refugia,1439,137,Distance Fighting
190,The Chef,Royal Paladin,Astera,1805,137,Distance Fighting
190,Tonim Sniper,Royal Paladin,Jadebra,2109,137,Distance Fighting
190,Treko,Royal Paladin,Gentebra,2279,137,Distance Fighting
190,Typical Jeff,Royal Paladin,Pacera,1437,137,Distance Fighting
190,Unnamed Shadow,Royal Paladin,Venebra,1941,137,Distance Fighting
190,Vames,Royal Paladin,Solidera,404,137,Distance Fighting
190,Vassanti,Royal Paladin,Premia,1072,137,Distance Fighting
190,Vitux the Grey,Royal Paladin,Belobra,1313,137,Distance Fighting
190,Wakynzs,Royal Paladin,Celesta,1635,137,Distance Fighting
190,Yuriih,Royal Paladin,Terribra,1899,137,Distance Fighting
280,Acquilesgreat,Royal Paladin,Pacera,777,136,Distance Fighting
280,Agatah,Royal Paladin,Belobra,1877,136,Distance Fighting
280,Aiken Rush,Royal Paladin,Lobera,1616,136,Distance Fighting
280,Alandar,Royal Paladin,Pacera,1747,136,Distance Fighting
280,Aleixandre,Royal Paladin,Yovera,1203,136,Distance Fighting
280,Alemao Bba,Royal Paladin,Rasteibra,1000,136,Distance Fighting
280,Alyto,Royal Paladin,Luminera,1238,136,Distance Fighting
280,Amabina,Royal Paladin,Thyria,789,136,Distance Fighting
280,Amazing Paladino,Royal Paladin,Gentebra,1341,136,Distance Fighting
280,An der Belmontt,Royal Paladin,Astera,921,136,Distance Fighting
280,Andrewdiggy,Royal Paladin,Gladera,818,136,Distance Fighting
280,Angel Goraki,Royal Paladin,Pacera,619,136,Distance Fighting
280,Anilde,Royal Paladin,Antica,1390,136,Distance Fighting
280,Anxious,Royal Paladin,Refugia,624,136,Distance Fighting
280,Aphoro Slayer,Royal Paladin,Gentebra,1518,136,Distance Fighting
280,Archer Valkkz,Royal Paladin,Kalanta,1737,136,Distance Fighting
280,Atomics,Royal Paladin,Lobera,1036,136,Distance Fighting
280,Aurora Girl,Royal Paladin,Zuna,47,136,Distance Fighting
280,Azizami,Royal Paladin,Bona,1235,136,Distance Fighting
280,Beargunzito,Royal Paladin,Zunera,569,136,Distance Fighting
280,Bitutao,Royal Paladin,Celebra,1609,136,Distance Fighting
280,Blvcku,Royal Paladin,Dia,1485,136,Distance Fighting
280,Boleight,Royal Paladin,Descubra,2473,136,Distance Fighting
280,Brabo Royal,Royal Paladin,Serdebra,1581,136,Distance Fighting
280,Capitao Jack Sparrow,Royal Paladin,Unebra,396,136,Distance Fighting
280,Carem,Royal Paladin,Yonabra,858,136,Distance Fighting
280,Cawi Ratka,Royal Paladin,Karmeya,1558,136,Distance Fighting
280,Chedda Mike,Royal Paladin,Lobera,636,136,Distance Fighting
280,Chiefin Berg,Royal Paladin,Lobera,1092,136,Distance Fighting
280,Coelho Madeoc,Royal Paladin,Venebra,1440,136,Distance Fighting
280,Cornus Mass,Royal Paladin,Monza,770,136,Distance Fighting
280,Cros Bolt,Royal Paladin,Inabra,1175,136,Distance Fighting
280,Dem'Rel,Royal Paladin,Havera,1505,136,Distance Fighting
280,Der Eda,Royal Paladin,Belobra,1864,136,Distance Fighting
280,Diiih Foradesi,Royal Paladin,Quelibra,1707,136,Distance Fighting
280,Dimster,Royal Paladin,Collabra,1942,136,Distance Fighting
280,Dionizevs,Royal Paladin,Secura,1557,136,Distance Fighting
280,Drunrox,Royal Paladin,Serdebra,1432,136,Distance Fighting
280,Dukoth,Royal Paladin,Quelibra,1947,136,Distance Fighting
280,Dunksnthrees,Royal Paladin,Gladera,720,136,Distance Fighting
280,Edilx Master,Royal Paladin,Gentebra,548,136,Distance Fighting
280,Edinho Rancaprofit,Royal Paladin,Serdebra,2363,136,Distance Fighting
280,Edu Zabojca,Royal Paladin,Terribra,1899,136,Distance Fighting
280,Evil Jangar,Royal Paladin,Refugia,663,136,Distance Fighting
280,Evilnesz,Royal Paladin,Venebra,2015,136,Distance Fighting
280,Fastshot,Royal Paladin,Refugia,2083,136,Distance Fighting
280,Fates Buddie,Royal Paladin,Pacera,447,136,Distance Fighting
280,Ferva Boy,Royal Paladin,Gentebra,1578,136,Distance Fighting
280,Fury Mauzier,Royal Paladin,Descubra,1740,136,Distance Fighting
280,Ghost of Chimera,Royal Paladin,Solidera,1741,136,Distance Fighting
280,Gioszx Nofake,Royal Paladin,Wintera,739,136,Distance Fighting
280,Glaxoon,Royal Paladin,Monza,577,136,Distance Fighting
280,Gugo Of Bolt,Royal Paladin,Astera,1513,136,Distance Fighting
280,Hezzorsz,Royal Paladin,Kalibra,1793,136,Distance Fighting
280,Highwin Egoista,Royal Paladin,Collabra,1882,136,Distance Fighting
280,Ikki,Royal Paladin,Inabra,1493,136,Distance Fighting
280,Jackzzerah,Royal Paladin,Inabra,1593,136,Distance Fighting
280,Josh pall,Royal Paladin,Peloria,745,136,Distance Fighting
280,Junitor,Royal Paladin,Havera,1545,136,Distance Fighting
280,Kamyon,Royal Paladin,Thyria,1450,136,Distance Fighting
280,Kazuya Maszyna,Royal Paladin,Secura,1367,136,Distance Fighting
280,Khro Ny,Royal Paladin,Venebra,1794,136,Distance Fighting
280,Laveta,Royal Paladin,Refugia,1452,136,Distance Fighting
280,Leonara,Royal Paladin,Secura,457,136,Distance Fighting
280,Lo ka,Royal Paladin,Celesta,1275,136,Distance Fighting
280,Lord Bodin,Royal Paladin,Quelibra,1542,136,Distance Fighting
280,Lord Karr,Royal Paladin,Wintera,574,136,Distance Fighting
280,Maarculino,Royal Paladin,Unebra,2078,136,Distance Fighting
280,Machetti,Royal Paladin,Monza,531,136,Distance Fighting
280,Markinhos fernandes,Royal Paladin,Yonabra,1646,136,Distance Fighting
280,Meexi,Royal Paladin,Dia,1795,136,Distance Fighting
280,Mente Brilhante,Royal Paladin,Gentebra,889,136,Distance Fighting
280,Middles,Royal Paladin,Yonabra,844,136,Distance Fighting
280,Millo Paladin,Royal Paladin,Bona,864,136,Distance Fighting
280,Mister Lyan,Royal Paladin,Belobra,1485,136,Distance Fighting
280,Muere Ice,Royal Paladin,Celesta,1704,136,Distance Fighting
280,Muhannad,Royal Paladin,Celesta,1271,136,Distance Fighting
280,Nawtscout,Royal Paladin,Lobera,1654,136,Distance Fighting
280,Neo Enterprise,Royal Paladin,Collabra,1838,136,Distance Fighting
280,Nikare Amaya,Royal Paladin,Karmeya,1680,136,Distance Fighting
280,Ninja,Royal Paladin,Yonabra,1603,136,Distance Fighting
280,Oh Euu,Royal Paladin,Gentebra,1141,136,Distance Fighting
280,Olish,Royal Paladin,Lobera,1047,136,Distance Fighting
280,Pala Do Loko,Royal Paladin,Inabra,1257,136,Distance Fighting
280,Paladino Monte,Royal Paladin,Gentebra,1622,136,Distance Fighting
280,Pedrin Feliznatal,Royal Paladin,Ourobra,2082,136,Distance Fighting
280,Perfect Szot,Royal Paladin,Harmonia,1174,136,Distance Fighting
280,Petrvs,Royal Paladin,Lobera,951,136,Distance Fighting
280,Pomocnik Oxera,Royal Paladin,Celesta,1026,136,Distance Fighting
280,Prizs,Royal Paladin,Kalibra,1318,136,Distance Fighting
280,Pupin Superstar,Royal Paladin,Ourobra,1799,136,Distance Fighting
280,Raykol,Royal Paladin,Luminera,1583,136,Distance Fighting
280,Ripperprime,Royal Paladin,Antica,1257,136,Distance Fighting
280,Roasted Pigeon,Paladin,Bona,1378,136,Distance Fighting
280,Royal Acadia,Royal Paladin,Inabra,974,136,Distance Fighting
280,Royal Bellinha,Royal Paladin,Quelibra,708,136,Distance Fighting
280,Royal Gotico,Royal Paladin,Monza,1742,136,Distance Fighting
280,Ryrek,Royal Paladin,Refugia,1320,136,Distance Fighting
280,Sarphia,Paladin,Celebra,666,136,Distance Fighting
280,Sawano Hiroyuki,Royal Paladin,Yonabra,2188,136,Distance Fighting
280,Scorpion Insane,Royal Paladin,Wintera,924,136,Distance Fighting
280,Shallz,Royal Paladin,Issobra,1039,136,Distance Fighting
280,Sir Fenix Galaxy,Royal Paladin,Pacera,1568,136,Distance Fighting
280,Smifoss,Royal Paladin,Secura,907,136,Distance Fighting
280,Spills,Royal Paladin,Pacera,710,136,Distance Fighting
280,Supreme Hunter,Royal Paladin,Gentebra,828,136,Distance Fighting
280,Teev,Royal Paladin,Monza,1388,136,Distance Fighting
280,Teko Brand,Royal Paladin,Kalibra,1577,136,Distance Fighting
280,Tezi Pro,Royal Paladin,Pacera,1414,136,Distance Fighting
280,Thargon Nerana,Royal Paladin,Bona,433,136,Distance Fighting
280,The Grimfire,Royal Paladin,Nefera,1455,136,Distance Fighting
280,Third Deadly Sin,Royal Paladin,Serdebra,1195,136,Distance Fighting
280,Thor Zynz,Royal Paladin,Collabra,2040,136,Distance Fighting
280,Thunder Raen,Royal Paladin,Celebra,975,136,Distance Fighting
280,Tigcrits,Royal Paladin,Lobera,1668,136,Distance Fighting
280,Trishien,Royal Paladin,Pacera,831,136,Distance Fighting
