Rank,Name,Vocation,World,Level,Points,WorldType
51,Playfor Food,Royal Paladin,Inabra,1720,"84,657,460,696",Open PvP
52,Kayhn Kuroi Tenshi,Royal Paladin,Jadebra,1709,"83,039,993,298",Open PvP
53,Shainy the Best,Royal Paladin,Ourobra,1709,"82,936,820,910",Open PvP
54,Azka Lunits,Royal Paladin,Ombra,1707,"82,624,609,495",Open PvP
55,Piterlanz Kser,Royal Paladin,Lobera,1704,"82,235,952,312",Open PvP
56,Kbessza,Royal Paladin,Inabra,1701,"81,824,142,357",Open PvP
57,Smoker,Royal Paladin,Serdebra,1697,"81,238,952,455",Open PvP
58,Diiih Foradesi,Royal Paladin,Serdebra,1696,"81,136,477,938",Open PvP
59,Gustavo Endividado,Royal Paladin,Ourobra,1696,"81,060,845,279",Open PvP
60,Ghost of Chimera,Royal Paladin,Solidera,1694,"80,851,820,847",Open PvP
61,Tomoho,Royal Paladin,Antica,1688,"79,981,999,279",Open PvP
62,Mazza Nohands,Royal Paladin,Thyria,1687,"79,748,234,472",Open PvP
63,Aset,Royal Paladin,Premia,1676,"78,293,301,603",Open PvP
64,Don Leste,Royal Paladin,Quelibra,1675,"78,094,441,155",Open PvP
65,Alexh con Hat,Royal Paladin,Talera,1669,"77,328,097,371",Open PvP
66,Braborp,Royal Paladin,Jadebra,1668,"77,101,612,386",Open PvP
67,Krisu,Royal Paladin,Xyla,1666,"76,917,072,072",Open PvP
68,Gebe Danadinho,Royal Paladin,Rasteibra,1665,"76,684,352,987",Open PvP
69,Archer Reydohavera,Royal Paladin,Havera,1660,"76,095,640,685",Open PvP
70,Dediinho Alzado,Royal Paladin,Ombra,1659,"75,828,059,135",Open PvP
71,Ari Pittbull,Royal Paladin,Quelibra,1658,"75,725,350,258",Open PvP
72,Tigcrits,Royal Paladin,Lobera,1654,"75,255,190,645",Open PvP
73,Piipexz,Royal Paladin,Thyria,1654,"75,179,938,524",Open PvP
74,Al Meow,Royal Paladin,Thyria,1651,"74,789,336,989",Open PvP
75,Rampage Insane,Royal Paladin,Rasteibra,1649,"74,529,898,363",Open PvP
76,Nawtscout,Royal Paladin,Lobera,1646,"74,176,566,316",Open PvP
77,Bia Fallout,Royal Paladin,Ourobra,1639,"73,150,632,453",Open PvP
78,Antony Everdash,Royal Paladin,Quintera,1638,"73,035,761,956",Open PvP
79,Furyprime,Royal Paladin,Antica,1633,"72,417,124,036",Open PvP
80,Dao Diferenciado,Royal Paladin,Rasteibra,1632,"72,186,190,079",Open PvP
81,Tuwie,Royal Paladin,Premia,1629,"71,856,308,982",Open PvP
82,Encostado Inativo,Royal Paladin,Rasteibra,1624,"71,212,076,817",Open PvP
83,Sorin Beach Tennis,Royal Paladin,Ourobra,1620,"70,661,702,504",Open PvP
84,Su kuma,Royal Paladin,Ourobra,1611,"69,472,249,472",Open PvP
85,Lord Marshals,Royal Paladin,Peloria,1608,"69,046,298,140",Open PvP
86,Rudi Paladean,Royal Paladin,Peloria,1604,"68,525,542,576",Open PvP
87,Lightdeath,Royal Paladin,Peloria,1603,"68,453,130,438",Open PvP
88,True Abdosz,Royal Paladin,Vunira,1601,"68,255,398,837",Open PvP
89,Daso II,Royal Paladin,Antica,1598,"67,799,606,833",Open PvP
90,Buniek Szybki Powrot,Royal Paladin,Xyla,1595,"67,492,190,632",Open PvP
91,Aiken Rush,Royal Paladin,Lobera,1591,"66,903,737,912",Open PvP
92,Zezinho Despachante,Royal Paladin,Rasteibra,1591,"66,878,479,974",Open PvP
93,Nya Fullbomb,Royal Paladin,Talera,1591,"66,870,998,119",Open PvP
94,Magnifik Danyshiny,Royal Paladin,Inabra,1590,"66,752,015,686",Open PvP
95,Sabziro,Royal Paladin,Vunira,1589,"66,680,464,196",Open PvP
96,Sinsor,Royal Paladin,Vunira,1587,"66,485,052,890",Open PvP
97,Monkee Toretto,Royal Paladin,Lobera,1586,"66,265,838,532",Open PvP
98,Gudrak,Royal Paladin,Rasteibra,1584,"66,014,207,153",Open PvP
99,True Fael,Royal Paladin,Quelibra,1581,"65,735,679,116",Open PvP
100,Jackzzerah,Royal Paladin,Inabra,1577,"65,238,814,185",Open PvP
101,Doughsz,Royal Paladin,Ferobra,1574,"64,783,899,907",Open PvP
102,Chucky Love,Royal Paladin,Ferobra,1565,"63,720,842,232",Open PvP
103,Pzadilla the shihan,Royal Paladin,Quintera,1561,"63,252,196,852",Open PvP
104,Terra Pitbulldo Manguin,Royal Paladin,Ombra,1559,"62,909,541,974",Open PvP
105,Kakarotowz,Royal Paladin,Serdebra,1558,"62,863,613,767",Open PvP
106,Ykz Gab,Royal Paladin,Ferobra,1556,"62,572,388,439",Open PvP
107,Kapiroto Theboss,Royal Paladin,Jadebra,1554,"62,372,054,708",Open PvP
108,Amigo do Cearense,Royal Paladin,Jadebra,1550,"61,833,591,444",Open PvP
109,Murder Leyend,Royal Paladin,Solidera,1549,"61,793,243,545",Open PvP
110,Zancanella Psicopata,Royal Paladin,Ourobra,1546,"61,395,623,236",Open PvP
111,John Ackerman,Royal Paladin,Antica,1538,"60,421,818,584",Open PvP
112,Jee Bunny Shop,Royal Paladin,Thyria,1538,"60,405,536,629",Open PvP
113,Sniper Navy Seal,Royal Paladin,Talera,1537,"60,376,600,103",Open PvP
114,Champion Afegod,Royal Paladin,Honbra,1536,"60,246,320,500",Open PvP
115,Dweelsz,Royal Paladin,Serdebra,1532,"59,801,213,988",Open PvP
116,Brabo Royal,Royal Paladin,Serdebra,1531,"59,682,057,841",Open PvP
117,Lord Bodin,Royal Paladin,Quelibra,1529,"59,383,085,249",Open PvP
118,Sariinhasz,Royal Paladin,Ferobra,1524,"58,837,507,315",Open PvP
119,Vilela Vilao,Royal Paladin,Serdebra,1523,"58,702,834,697",Open PvP
120,Junitor,Royal Paladin,Havera,1521,"58,512,313,132",Open PvP
121,Adomiro,Royal Paladin,Ferobra,1521,"58,491,421,650",Open PvP
122,Tenorio Ojos Rojos,Royal Paladin,Wintera,1521,"58,435,139,762",Open PvP
123,Nozyk,Royal Paladin,Vunira,1521,"58,414,817,300",Open PvP
124,Safard,Royal Paladin,Xyla,1516,"57,875,048,713",Open PvP
125,Guittonz,Royal Paladin,Ombra,1513,"57,573,472,741",Open PvP
126,Chris Zeroseis,Royal Paladin,Ombra,1513,"57,572,474,466",Open PvP
127,Saint Tristen,Royal Paladin,Vunira,1513,"57,514,952,871",Open PvP
128,Asmitank Friolla,Royal Paladin,Jadebra,1510,"57,241,955,804",Open PvP
129,Myrkz,Royal Paladin,Lobera,1509,"57,080,412,651",Open PvP
130,Xolas Darayto,Royal Paladin,Ferobra,1508,"56,970,287,525",Open PvP
131,Charly Henceforth,Royal Paladin,Lobera,1505,"56,629,935,610",Open PvP
132,Onion koksu,Royal Paladin,Antica,1504,"56,511,493,338",Open PvP
133,Torismen,Royal Paladin,Runera,1498,"55,864,917,214",Open PvP
134,Arterossy,Royal Paladin,Peloria,1496,"55,643,758,701",Open PvP
135,Syr Stix,Royal Paladin,Ferobra,1496,"55,640,370,482",Open PvP
136,Didih Shocknelas,Royal Paladin,Tornabra,1494,"55,464,287,252",Open PvP
137,Spektrun Camp,Royal Paladin,Quidera,1494,"55,428,851,352",Open PvP
138,Rezzyk,Royal Paladin,Rasteibra,1491,"55,075,506,374",Open PvP
139,Gwyn,Royal Paladin,Lobera,1490,"54,998,187,556",Open PvP
140,Superstar Wiiddo,Royal Paladin,Xyla,1486,"54,495,967,885",Open PvP
141,Just keep going,Royal Paladin,Jadebra,1485,"54,445,457,429",Open PvP
142,Triiui Da Legend,Royal Paladin,Thyria,1485,"54,427,467,659",Open PvP
143,Mortalius,Royal Paladin,Ombra,1485,"54,394,607,512",Open PvP
144,Herox,Royal Paladin,Thyria,1484,"54,330,518,035",Open PvP
145,Roronooa Neurotiko,Royal Paladin,Wintera,1483,"54,193,190,130",Open PvP
146,Dem'Rel,Royal Paladin,Havera,1483,"54,189,842,776",Open PvP
147,Leco Shooter,Royal Paladin,Quelibra,1481,"54,013,499,125",Open PvP
148,Zikovzalez,Royal Paladin,Rasteibra,1477,"53,551,205,542",Open PvP
149,Zous Oreal,Royal Paladin,Ferobra,1475,"53,362,916,585",Open PvP
150,Xchange,Royal Paladin,Quidera,1475,"53,312,590,974",Open PvP
151,Alex Froggy,Royal Paladin,Vunira,1475,"53,289,479,646",Open PvP
152,Darknesz Ogygia,Royal Paladin,Ourobra,1475,"53,272,832,069",Open PvP
153,Luis Dictador,Royal Paladin,Vandera,1472,"53,004,204,036",Open PvP
154,Ikki,Royal Paladin,Inabra,1468,"52,551,999,851",Open PvP
155,Mited,Royal Paladin,Xyla,1468,"52,533,484,513",Open PvP
156,Ranyzor,Royal Paladin,Jadebra,1467,"52,414,584,753",Open PvP
157,Fael Sensei,Royal Paladin,Quelibra,1464,"52,145,167,024",Open PvP
158,Kisame Gaiden,Royal Paladin,Inabra,1462,"51,967,497,706",Open PvP
159,Avarr,Royal Paladin,Premia,1462,"51,878,606,619",Open PvP
160,Imenso Cueistore,Royal Paladin,Ombra,1461,"51,793,789,904",Open PvP
161,Lukee,Royal Paladin,Premia,1459,"51,583,026,942",Open PvP
162,Lealziin,Royal Paladin,Ourobra,1458,"51,511,560,819",Open PvP
163,Flacotronks Swag,Royal Paladin,Quidera,1458,"51,464,179,541",Open PvP
164,Zi mek,Royal Paladin,Xyla,1455,"51,218,462,092",Open PvP
165,Bagienny Chrabaszcz,Royal Paladin,Premia,1455,"51,170,490,129",Open PvP
166,Evertonz of Hell,Royal Paladin,Rasteibra,1453,"51,007,768,240",Open PvP
167,Iaguinn,Royal Paladin,Inabra,1447,"50,314,277,989",Open PvP
168,Zeiko Rush,Royal Paladin,Inabra,1446,"50,192,687,354",Open PvP
169,Skoul,Royal Paladin,Inabra,1445,"50,102,606,261",Open PvP
170,Gaucholoko,Royal Paladin,Quelibra,1442,"49,853,777,262",Open PvP
171,Pally Taum,Royal Paladin,Honbra,1441,"49,756,147,530",Open PvP
172,Cabelo Bawall,Royal Paladin,Ferobra,1440,"49,619,529,552",Open PvP
173,Sir Rufs,Royal Paladin,Quelibra,1439,"49,554,591,986",Open PvP
174,Kamyon,Royal Paladin,Thyria,1438,"49,413,873,040",Open PvP
175,Kysameeh,Royal Paladin,Thyria,1435,"49,052,784,091",Open PvP
176,Kosmooos,Royal Paladin,Jaguna,1433,"48,859,999,270",Open PvP
177,Licotur,Royal Paladin,Ombra,1433,"48,851,713,160",Open PvP
178,Carrieds,Royal Paladin,Lobera,1432,"48,823,552,860",Open PvP
179,Kalob,Royal Paladin,Havera,1432,"48,775,581,818",Open PvP
180,Matahaari,Royal Paladin,Rasteibra,1431,"48,730,541,062",Open PvP
181,Otto Malvadao,Royal Paladin,Jadebra,1429,"48,466,589,516",Open PvP
182,Germano Sagaz,Royal Paladin,Rasteibra,1426,"48,216,638,289",Open PvP
183,Fellot Blindado,Royal Paladin,Quintera,1426,"48,209,890,911",Open PvP
184,Brnoh,Royal Paladin,Ombra,1425,"48,048,861,474",Open PvP
185,Laady of Avallon,Royal Paladin,Premia,1423,"47,866,734,736",Open PvP
186,Jimnn,Royal Paladin,Jadebra,1423,"47,845,128,599",Open PvP
187,Totolinha,Royal Paladin,Inabra,1422,"47,793,258,595",Open PvP
188,Zhock Wave,Royal Paladin,Solidera,1418,"47,403,600,364",Open PvP
189,Clarss Inhigh,Royal Paladin,Quintera,1416,"47,157,472,005",Open PvP
190,Sheik Guii Rpbombao,Royal Paladin,Quelibra,1415,"47,110,792,368",Open PvP
191,Sponsored by Potatos,Royal Paladin,Antica,1415,"47,040,433,330",Open PvP
192,Walnuss,Royal Paladin,Ferobra,1412,"46,725,403,513",Open PvP
193,Mathias Bynens,Royal Paladin,Vunira,1411,"46,635,004,330",Open PvP
194,Leozim Indestrutivel,Royal Paladin,Quelibra,1411,"46,622,913,276",Open PvP
195,Meatbow Junior,Royal Paladin,Quelibra,1410,"46,600,562,888",Open PvP
196,Artista Economico,Royal Paladin,Inabra,1406,"46,186,753,445",Open PvP
197,Ra ziel San,Royal Paladin,Inabra,1405,"46,034,192,939",Open PvP
198,Tactical Sekt,Royal Paladin,Talera,1402,"45,746,130,326",Open PvP
199,Drunrox,Royal Paladin,Serdebra,1401,"45,670,207,530",Open PvP
200,Bullistic,Royal Paladin,Lobera,1399,"45,536,891,833",Open PvP
201,Thalento,Royal Paladin,Ombra,1398,"45,364,533,381",Open PvP
202,Edbu,Royal Paladin,Quintera,1397,"45,275,054,969",Open PvP
203,Rinter,Royal Paladin,Thyria,1397,"45,263,679,516",Open PvP
204,Typowy Matty,Royal Paladin,Xyla,1394,"44,968,691,209",Open PvP
205,Manxa Nuncaperdi,Royal Paladin,Tornabra,1393,"44,894,470,445",Open PvP
206,Brunnows,Royal Paladin,Serdebra,1390,"44,644,701,435",Open PvP
207,Tutty Imperator,Royal Paladin,Quidera,1390,"44,631,148,889",Open PvP
208,Bielzerahh,Royal Paladin,Ferobra,1390,"44,601,875,062",Open PvP
209,Tenoriio Click Claack,Royal Paladin,Runera,1386,"44,244,032,053",Open PvP
210,Sver Palanox,Royal Paladin,Honbra,1384,"44,060,808,583",Open PvP
211,Viny Opressor,Royal Paladin,Serdebra,1384,"44,003,266,825",Open PvP
212,Neurotiko Roronoa,Paladin,Wintera,1384,"43,999,369,588",Open PvP
213,Lanchadanan,Royal Paladin,Vunira,1382,"43,877,065,452",Open PvP
214,Deathstrokezs,Royal Paladin,Jadebra,1382,"43,863,093,792",Open PvP
215,Tiozao Vegano,Royal Paladin,Inabra,1382,"43,841,925,885",Open PvP
216,Xubaka Paeveio,Royal Paladin,Jadebra,1381,"43,733,472,412",Open PvP
217,Snow Pall,Royal Paladin,Yara,1381,"43,719,504,008",Open PvP
218,Guaira Navy Seal,Royal Paladin,Talera,1379,"43,597,079,647",Open PvP
219,Jupa Iii Warman,Royal Paladin,Talera,1379,"43,576,762,512",Open PvP
220,Echo of Voxarr,Royal Paladin,Thyria,1378,"43,482,820,904",Open PvP
221,Danibolt,Royal Paladin,Antica,1377,"43,332,419,611",Open PvP
222,Guttanas,Royal Paladin,Quidera,1376,"43,292,140,014",Open PvP
223,Opille Fury,Royal Paladin,Runera,1376,"43,278,446,358",Open PvP
224,Kysameh,Royal Paladin,Quintera,1376,"43,269,008,981",Open PvP
225,Urbao Debolt,Royal Paladin,Ferobra,1376,"43,244,366,766",Open PvP
226,Nemphi,Royal Paladin,Xyla,1374,"43,045,695,905",Open PvP
227,Brunouzera,Royal Paladin,Inabra,1373,"42,982,220,804",Open PvP
228,Boodoo,Royal Paladin,Quelibra,1373,"42,961,117,494",Open PvP
229,Bobzerah Ballack,Royal Paladin,Inabra,1372,"42,857,418,159",Open PvP
230,Anilde,Royal Paladin,Antica,1371,"42,805,336,918",Open PvP
231,Not Kami,Royal Paladin,Thyria,1370,"42,707,245,964",Open PvP
232,Cronos xamam,Royal Paladin,Inabra,1370,"42,696,017,662",Open PvP
233,Stuhtterzzin,Royal Paladin,Havera,1369,"42,585,883,535",Open PvP
234,Szechuan Sauce,Royal Paladin,Xyla,1367,"42,432,093,089",Open PvP
235,Ares Coldhands,Royal Paladin,Inabra,1364,"42,110,940,743",Open PvP
236,Reo Light,Royal Paladin,Vunira,1363,"42,030,151,250",Open PvP
237,Eagle Rebel,Royal Paladin,Antica,1360,"41,774,314,791",Open PvP
238,Rondelli,Royal Paladin,Ombra,1360,"41,774,169,888",Open PvP
239,King Rokotszu,Royal Paladin,Peloria,1359,"41,696,577,056",Open PvP
240,Arqueiro Baldin,Royal Paladin,Quelibra,1358,"41,636,600,440",Open PvP
241,Palaz,Royal Paladin,Ourobra,1357,"41,509,213,360",Open PvP
242,Edu Oneblood,Royal Paladin,Lobera,1355,"41,326,136,581",Open PvP
243,Miguelxd,Royal Paladin,Honbra,1355,"41,299,405,826",Open PvP
244,Jefe Implash,Royal Paladin,Wintera,1354,"41,251,710,148",Open PvP
245,Mnihux,Royal Paladin,Premia,1353,"41,164,804,243",Open PvP
246,Archer Rominho,Royal Paladin,Ombra,1350,"40,877,865,199",Open PvP
247,Dias Ignorante,Royal Paladin,Thyria,1349,"40,816,370,608",Open PvP
248,Geckoe,Royal Paladin,Quidera,1348,"40,703,233,208",Open PvP
249,Abuhuuu,Royal Paladin,Jadebra,1348,"40,657,223,355",Open PvP
250,Gudnight,Royal Paladin,Quidera,1348,"40,643,066,725",Open PvP
251,Aluxion,Royal Paladin,Quelibra,1345,"40,436,939,068",Open PvP
252,Specter'Lost,Royal Paladin,Inabra,1344,"40,344,842,592",Open PvP
253,Zygh,Paladin,Antica,1344,"40,336,461,394",Open PvP
254,Porteliinha Fallout,Royal Paladin,Ourobra,1340,"39,970,081,479",Open PvP
255,Id Unknown,Royal Paladin,Jadebra,1340,"39,963,704,504",Open PvP
256,Nofarme Zedrin,Royal Paladin,Ourobra,1339,"39,913,593,556",Open PvP
257,Camico,Royal Paladin,Thyria,1339,"39,910,060,290",Open PvP
258,Terra Apelao,Royal Paladin,Ombra,1338,"39,766,641,881",Open PvP
259,Barnabaa,Royal Paladin,Xyla,1338,"39,756,291,443",Open PvP
260,Shadow Arrows,Royal Paladin,Quelibra,1337,"39,737,163,564",Open PvP
261,Raviel Suras,Royal Paladin,Quelibra,1336,"39,627,750,262",Open PvP
262,Tonim Durim,Royal Paladin,Jadebra,1336,"39,610,954,027",Open PvP
263,Opressor Felipe,Royal Paladin,Tornabra,1333,"39,323,388,919",Open PvP
264,Pupuliukas,Royal Paladin,Antica,1333,"39,306,438,294",Open PvP
265,Fragile Geckoe,Royal Paladin,Quidera,1332,"39,215,547,473",Open PvP
266,Apalloza,Royal Paladin,Ferobra,1331,"39,199,660,718",Open PvP
267,Pan Counter,Royal Paladin,Xyla,1330,"39,080,324,751",Open PvP
268,Be Lovexp,Royal Paladin,Ombra,1330,"39,044,393,549",Open PvP
269,Zamazzu,Royal Paladin,Ferobra,1330,"39,036,775,713",Open PvP
270,Rilai,Royal Paladin,Ferobra,1329,"39,022,269,308",Open PvP
271,Inkkz,Royal Paladin,Quintera,1328,"38,930,429,532",Open PvP
272,Clax Shane,Royal Paladin,Honbra,1328,"38,866,170,004",Open PvP
273,Bigy,Royal Paladin,Peloria,1327,"38,813,000,837",Open PvP
274,Borellitto,Royal Paladin,Serdebra,1326,"38,738,231,473",Open PvP
275,Hector Bonilea,Royal Paladin,Serdebra,1326,"38,716,910,576",Open PvP
276,Truesight,Royal Paladin,Honbra,1324,"38,587,163,272",Open PvP
277,Nelore Opalla,Royal Paladin,Honbra,1324,"38,584,950,420",Open PvP
278,Sensei Gojo,Royal Paladin,Inabra,1324,"38,551,449,381",Open PvP
279,Carta Zedrin,Royal Paladin,Ourobra,1324,"38,516,513,516",Open PvP
280,Cesinha Rancoroso,Royal Paladin,Ferobra,1323,"38,434,517,510",Open PvP
281,Grigao Alppcinio,Royal Paladin,Ombra,1321,"38,315,848,992",Open PvP
282,Datrel,Royal Paladin,Quintera,1320,"38,226,384,168",Open PvP
283,James Mercenario,Royal Paladin,Jadebra,1320,"38,189,990,485",Open PvP
284,Jotape The Goat,Royal Paladin,Rasteibra,1318,"38,048,562,934",Open PvP
285,Anatim,Royal Paladin,Thyria,1318,"38,039,664,899",Open PvP
286,Chris Fora Dalei,Royal Paladin,Ombra,1317,"37,917,442,576",Open PvP
287,Silentshell,Royal Paladin,Antica,1317,"37,913,545,889",Open PvP
288,Glexorion,Royal Paladin,Antica,1317,"37,910,394,683",Open PvP
289,Unstoppable Lampiao,Royal Paladin,Jadebra,1317,"37,908,738,331",Open PvP
290,Petuzao Emex,Royal Paladin,Solidera,1315,"37,757,881,336",Open PvP
291,Val'Pandemonium,Royal Paladin,Quintera,1314,"37,709,970,890",Open PvP
292,Sick Paladin,Royal Paladin,Thyria,1314,"37,685,187,902",Open PvP
293,Txokolate,Royal Paladin,Rasteibra,1314,"37,671,207,345",Open PvP
294,Jagerrr,Royal Paladin,Lobera,1313,"37,624,585,440",Open PvP
295,Zaaxu,Royal Paladin,Solidera,1313,"37,582,696,970",Open PvP
296,Fran cuz,Royal Paladin,Peloria,1312,"37,479,678,174",Open PvP
297,Sepherx United,Royal Paladin,Quintera,1312,"37,473,701,283",Open PvP
298,Fri San,Royal Paladin,Xyla,1311,"37,407,885,890",Open PvP
299,Albus Dumboltada,Royal Paladin,Premia,1310,"37,379,694,098",Open PvP
300,Ackeem,Royal Paladin,Lobera,1308,"37,191,833,429",Open PvP
301,Ygma,Royal Paladin,Serdebra,1308,"37,143,209,233",Open PvP
302,Romi Navy Seal,Royal Paladin,Talera,1307,"37,092,383,998",Open PvP
303,Bea Charlover Aca,Royal Paladin,Vunira,1307,"37,070,018,310",Open PvP
304,Cheiro da Manteiga,Royal Paladin,Inabra,1306,"37,007,219,182",Open PvP
305,Kazx,Royal Paladin,Ombra,1306,"36,981,987,517",Open PvP
306,Feyos,Royal Paladin,Premia,1305,"36,896,078,957",Open PvP
307,Synthazz,Royal Paladin,Quintera,1304,"36,864,929,941",Open PvP
308,Lakrich,Royal Paladin,Talera,1304,"36,846,196,206",Open PvP
309,Praguinha Rica,Royal Paladin,Quelibra,1304,"36,835,231,927",Open PvP
310,Uranyo,Royal Paladin,Tornabra,1304,"36,823,720,039",Open PvP
311,Yes Yes,Royal Paladin,Vunira,1303,"36,764,206,421",Open PvP
312,Venrax Emex,Royal Paladin,Solidera,1303,"36,707,602,825",Open PvP
313,Willzovisc Danadinho,Royal Paladin,Ourobra,1302,"36,630,092,994",Open PvP
314,Juva Belickon,Royal Paladin,Talera,1301,"36,596,054,334",Open PvP
315,Tanisbror,Royal Paladin,Peloria,1301,"36,548,648,564",Open PvP
316,Panq,Royal Paladin,Runera,1300,"36,471,720,635",Open PvP
317,Poko Srzala,Royal Paladin,Solidera,1299,"36,435,404,877",Open PvP
318,Hugo Deustanke,Royal Paladin,Serdebra,1299,"36,385,606,781",Open PvP
319,Youcant Affordit,Royal Paladin,Serdebra,1298,"36,327,091,014",Open PvP
320,Treinfer,Royal Paladin,Antica,1297,"36,224,396,787",Open PvP
321,Drunken Dave,Royal Paladin,Quidera,1297,"36,198,854,855",Open PvP
322,Sekus Reapers,Royal Paladin,Peloria,1296,"36,168,018,359",Open PvP
323,Lukao Daglock,Royal Paladin,Ourobra,1296,"36,137,194,390",Open PvP
324,Grionn,Royal Paladin,Rasteibra,1296,"36,130,918,422",Open PvP
325,Insomniack Hatake,Royal Paladin,Quidera,1295,"36,069,954,256",Open PvP
326,Pally Yi,Royal Paladin,Tornabra,1295,"36,035,199,969",Open PvP
327,Grzes Zabujca Smokuw,Royal Paladin,Xyla,1293,"35,916,750,864",Open PvP
328,Krilleh Bror,Royal Paladin,Thyria,1291,"35,736,228,085",Open PvP
329,Jed Bartlet,Royal Paladin,Antica,1291,"35,706,081,236",Open PvP
330,Pecas Everdash,Royal Paladin,Solidera,1290,"35,612,276,874",Open PvP
331,Petu Bombao,Royal Paladin,Ombra,1289,"35,599,434,090",Open PvP
332,Diego Dragon Furious,Royal Paladin,Serdebra,1289,"35,564,324,617",Open PvP
333,Oblivionrp,Royal Paladin,Inabra,1288,"35,491,733,823",Open PvP
334,Murilichtsz,Royal Paladin,Ferobra,1288,"35,490,148,605",Open PvP
335,Zoxerr,Royal Paladin,Vunira,1288,"35,462,947,301",Open PvP
336,Stive Poderoso,Royal Paladin,Ombra,1286,"35,344,587,827",Open PvP
