Rank,Name,Vocation,World,Level,Points,WorldType
94,Nozferato,Master Sorcerer,Quelibra,1533,"59,862,898,253",Open PvP
95,Sir Tom Bombadil,Master Sorcerer,Havera,1532,"59,742,347,728",Open PvP
96,Ahiito,Master Sorcerer,Xyla,1530,"59,513,313,815",Open PvP
97,Thy Gas,Master Sorcerer,Ourobra,1529,"59,383,116,317",Open PvP
98,Sorin bife wellington,Master Sorcerer,Ourobra,1528,"59,283,886,348",Open PvP
99,Smooth Hardstyle,Master Sorcerer,Ferobra,1528,"59,276,669,264",Open PvP
100,Lawdz,Master Sorcerer,Serdebra,1527,"59,178,929,410",Open PvP
101,Escoboar,Master Sorcerer,Peloria,1526,"59,048,348,399",Open PvP
102,Szydercaa,Master Sorcerer,Jaguna,1524,"58,779,202,345",Open PvP
103,Jan Duni,Master Sorcerer,Inabra,1523,"58,692,220,565",Open PvP
104,Critical Opressor,Master Sorcerer,Honbra,1518,"58,154,761,007",Open PvP
105,Akuma etterno,Master Sorcerer,Ferobra,1516,"57,874,610,942",Open PvP
106,Hakaii Sheik,Master Sorcerer,Ourobra,1515,"57,833,858,751",Open PvP
107,Shakira Paeveio,Master Sorcerer,Jadebra,1510,"57,243,846,162",Open PvP
108,Joems,Master Sorcerer,Thyria,1507,"56,865,463,957",Open PvP
109,Vitin Daronco,Master Sorcerer,Rasteibra,1506,"56,709,704,881",Open PvP
110,Neutral Life,Master Sorcerer,Premia,1504,"56,532,665,515",Open PvP
111,Charllon,Master Sorcerer,Quelibra,1503,"56,424,599,245",Open PvP
112,Vextoor,Master Sorcerer,Serdebra,1498,"55,814,078,876",Open PvP
113,Neggich,Master Sorcerer,Havera,1492,"55,162,855,231",Open PvP
114,Guimba Bruto,Master Sorcerer,Serdebra,1491,"55,039,528,548",Open PvP
115,Oriibsz,Master Sorcerer,Inabra,1485,"54,461,566,967",Open PvP
116,Patraozinho Agro,Master Sorcerer,Ombra,1484,"54,264,277,025",Open PvP
117,Youmi Buu,Master Sorcerer,Ourobra,1479,"53,793,823,949",Open PvP
118,Bahbahk Cueistorebomb,Master Sorcerer,Jadebra,1475,"53,356,007,601",Open PvP
119,Victtor Millonetta,Master Sorcerer,Vandera,1475,"53,297,541,873",Open PvP
120,Bolk,Master Sorcerer,Antica,1475,"53,289,647,579",Open PvP
121,Mattheuws,Master Sorcerer,Quintera,1471,"52,921,528,605",Open PvP
122,Alemao Alenda,Master Sorcerer,Inabra,1469,"52,712,233,577",Open PvP
123,Overaw,Master Sorcerer,Ferobra,1461,"51,800,958,476",Open PvP
124,Godslayers,Master Sorcerer,Talera,1460,"51,681,483,229",Open PvP
125,Masters Fred,Master Sorcerer,Quelibra,1455,"51,163,705,329",Open PvP
126,Zenufesu,Master Sorcerer,Rasteibra,1454,"51,098,164,403",Open PvP
127,Vulckanz,Master Sorcerer,Quidera,1453,"50,974,736,394",Open PvP
128,Lipe Fallout,Master Sorcerer,Ourobra,1452,"50,904,907,205",Open PvP
129,Manolost,Master Sorcerer,Quintera,1449,"50,506,261,984",Open PvP
130,Pune Bombams,Master Sorcerer,Inabra,1447,"50,321,781,789",Open PvP
131,Remik Sorc,Master Sorcerer,Xyla,1441,"49,719,142,564",Open PvP
132,Kiiwinita,Master Sorcerer,Xyla,1440,"49,629,373,957",Open PvP
133,Usuario Rato,Master Sorcerer,Jadebra,1440,"49,591,473,003",Open PvP
134,Zezinho Quebrado,Master Sorcerer,Ourobra,1438,"49,416,549,916",Open PvP
135,Zarothprime,Master Sorcerer,Antica,1437,"49,288,220,969",Open PvP
136,Her Ze,Master Sorcerer,Talera,1429,"48,521,697,879",Open PvP
137,Nicol,Master Sorcerer,Vunira,1424,"47,930,544,935",Open PvP
138,Drazan Chanersiete,Master Sorcerer,Quidera,1423,"47,895,865,231",Open PvP
139,Azar Math,Master Sorcerer,Xyla,1422,"47,779,135,602",Open PvP
140,Valariak,Master Sorcerer,Quintera,1420,"47,586,123,485",Open PvP
141,Lone Leech,Master Sorcerer,Lobera,1416,"47,139,281,345",Open PvP
142,Og Kiedos,Master Sorcerer,Vunira,1413,"46,832,764,066",Open PvP
143,Tonka Baby,Master Sorcerer,Lobera,1411,"46,657,931,892",Open PvP
144,Edwardks,Master Sorcerer,Quidera,1406,"46,220,313,257",Open PvP
145,Synyster Gaates,Master Sorcerer,Talera,1401,"45,708,605,474",Open PvP
146,Queen Gina,Master Sorcerer,Talera,1401,"45,691,292,369",Open PvP
147,Javi the shihan,Master Sorcerer,Serdebra,1399,"45,466,520,755",Open PvP
148,Firemane Avenger,Master Sorcerer,Ferobra,1398,"45,379,558,931",Open PvP
149,Leozinlovepeq,Master Sorcerer,Ombra,1395,"45,117,563,172",Open PvP
150,Voltagezs Chanersiete,Master Sorcerer,Quidera,1394,"45,047,362,703",Open PvP
151,Dedeh Love,Master Sorcerer,Ferobra,1394,"45,002,860,325",Open PvP
152,Key Es,Master Sorcerer,Serdebra,1389,"44,525,629,585",Open PvP
153,Floki Darksoul,Master Sorcerer,Rasteibra,1389,"44,500,008,274",Open PvP
154,Pragmatics,Master Sorcerer,Quintera,1388,"44,392,657,824",Open PvP
155,Deemolisher,Master Sorcerer,Solidera,1387,"44,340,338,551",Open PvP
156,Inseto insolente,Master Sorcerer,Inabra,1385,"44,154,838,916",Open PvP
157,Eren Ravenclaw,Master Sorcerer,Solidera,1384,"44,053,987,531",Open PvP
158,Zigg Nal,Master Sorcerer,Ourobra,1383,"43,965,319,052",Open PvP
159,Bumh Bum,Master Sorcerer,Solidera,1379,"43,544,739,340",Open PvP
160,Siarrrrra,Master Sorcerer,Quelibra,1378,"43,472,912,185",Open PvP
161,Dwooid,Master Sorcerer,Lobera,1378,"43,425,470,094",Open PvP
162,Romanholi Bombao,Master Sorcerer,Ferobra,1377,"43,385,935,817",Open PvP
163,Szwagier Gregor,Master Sorcerer,Xyla,1374,"43,128,913,310",Open PvP
164,Poderoso Hiigh Wizard,Master Sorcerer,Inabra,1373,"43,029,777,109",Open PvP
165,Papilao Amassa Cranio,Master Sorcerer,Quelibra,1371,"42,792,764,486",Open PvP
166,Byoniic,Master Sorcerer,Vunira,1370,"42,731,571,950",Open PvP
167,Aegoth Darko,Master Sorcerer,Havera,1369,"42,583,980,561",Open PvP
168,Sinister Blaskzz,Master Sorcerer,Honbra,1369,"42,576,643,607",Open PvP
169,Incredible Akus,Master Sorcerer,Lobera,1368,"42,483,346,311",Open PvP
170,Thur zika,Master Sorcerer,Quelibra,1367,"42,419,474,906",Open PvP
171,Roronoa Neurotiko,Master Sorcerer,Wintera,1366,"42,375,756,790",Open PvP
172,Dron Hardy,Master Sorcerer,Ourobra,1366,"42,355,072,378",Open PvP
173,Sorinzord,Master Sorcerer,Rasteibra,1364,"42,195,325,468",Open PvP
174,Josh Fullbomb,Master Sorcerer,Talera,1363,"42,087,660,050",Open PvP
175,Brenim Bombao,Master Sorcerer,Inabra,1362,"41,939,864,653",Open PvP
176,King Uhtredzera,Master Sorcerer,Ombra,1361,"41,836,800,264",Open PvP
177,Lehoz,Master Sorcerer,Wintera,1359,"41,679,589,543",Open PvP
178,Cygi los panczos,Master Sorcerer,Antica,1358,"41,611,010,105",Open PvP
179,Migmai Friolla,Master Sorcerer,Jadebra,1356,"41,413,646,006",Open PvP
180,Mage Deceiver,Master Sorcerer,Quelibra,1352,"41,092,661,414",Open PvP
181,Neri Isback,Master Sorcerer,Quelibra,1350,"40,864,870,784",Open PvP
182,Siir Boladex,Master Sorcerer,Ombra,1350,"40,839,645,860",Open PvP
183,Death Wave,Master Sorcerer,Solidera,1349,"40,818,815,529",Open PvP
184,Reyken Camp,Master Sorcerer,Quidera,1349,"40,788,820,738",Open PvP
185,Xogoode,Master Sorcerer,Antica,1349,"40,752,345,727",Open PvP
186,Sheik Ptka,Master Sorcerer,Serdebra,1348,"40,681,472,961",Open PvP
187,Vinigod Prox,Master Sorcerer,Ferobra,1347,"40,642,269,660",Open PvP
188,Na Bu,Master Sorcerer,Jadebra,1345,"40,400,663,259",Open PvP
189,Rikky Opressor,Master Sorcerer,Ombra,1345,"40,382,197,115",Open PvP
190,Rekuperatore,Master Sorcerer,Peloria,1339,"39,917,583,965",Open PvP
191,Soni Retafinal,Master Sorcerer,Serdebra,1339,"39,861,466,233",Open PvP
192,Dosia Hello,Master Sorcerer,Thyria,1338,"39,778,744,553",Open PvP
193,Kotz Lidera,Master Sorcerer,Honbra,1336,"39,635,256,561",Open PvP
194,Lewiis Bronx,Master Sorcerer,Lobera,1336,"39,586,774,776",Open PvP
195,Brilha Brilha Sdzinha,Master Sorcerer,Rasteibra,1334,"39,452,292,209",Open PvP
196,Omel Triplelavada,Master Sorcerer,Vandera,1331,"39,160,088,249",Open PvP
197,Gorzin,Master Sorcerer,Honbra,1330,"39,084,837,927",Open PvP
198,Middel,Master Sorcerer,Antica,1327,"38,810,667,539",Open PvP
199,Frozen Thugx,Master Sorcerer,Inabra,1326,"38,742,330,609",Open PvP
200,Coronel Shock,Master Sorcerer,Quelibra,1325,"38,643,986,778",Open PvP
201,Orfeo Navy Seal,Master Sorcerer,Talera,1325,"38,631,318,540",Open PvP
202,Wingboy,Master Sorcerer,Rasteibra,1324,"38,593,774,400",Open PvP
203,Soldado Invader,Master Sorcerer,Ferobra,1320,"38,195,120,030",Open PvP
204,Haullyz Implacavel,Master Sorcerer,Quelibra,1319,"38,132,810,229",Open PvP
205,Ivanzx Sauvage,Master Sorcerer,Solidera,1319,"38,074,537,376",Open PvP
206,Ocuei Gebe Bombams,Master Sorcerer,Rasteibra,1317,"37,972,193,336",Open PvP
207,Toxic Kakai,Master Sorcerer,Premia,1317,"37,956,395,457",Open PvP
208,Bushumusu,Master Sorcerer,Premia,1312,"37,514,645,226",Open PvP
209,Evookeer,Master Sorcerer,Serdebra,1312,"37,472,225,389",Open PvP
210,Kiriuz Kser,Master Sorcerer,Lobera,1311,"37,434,545,271",Open PvP
211,Urso Xaaapado,Master Sorcerer,Serdebra,1311,"37,411,595,232",Open PvP
212,Flipias,Master Sorcerer,Quintera,1310,"37,335,897,105",Open PvP
213,Kakashi Ironfoot,Master Sorcerer,Ombra,1310,"37,332,948,939",Open PvP
214,Franknitro,Master Sorcerer,Lobera,1310,"37,323,273,826",Open PvP
215,Jonas Bandidoo,Master Sorcerer,Inabra,1309,"37,269,061,224",Open PvP
216,Evol One,Master Sorcerer,Vunira,1307,"37,088,263,383",Open PvP
217,Sheala de Vries,Master Sorcerer,Premia,1307,"37,078,709,786",Open PvP
218,Magicallse,Master Sorcerer,Antica,1306,"37,003,584,949",Open PvP
219,Battou Click Clack,Master Sorcerer,Runera,1305,"36,888,774,588",Open PvP
220,Violent Beams,Master Sorcerer,Quidera,1304,"36,863,774,019",Open PvP
221,Vincent'Dra,Master Sorcerer,Antica,1304,"36,844,969,243",Open PvP
222,Carlin Tadafilado,Master Sorcerer,Inabra,1304,"36,789,012,166",Open PvP
223,Arrek,Master Sorcerer,Peloria,1301,"36,584,748,087",Open PvP
224,Charly Chanersiete,Master Sorcerer,Quidera,1299,"36,394,636,346",Open PvP
225,Vaparir,Master Sorcerer,Havera,1297,"36,233,725,207",Open PvP
226,Umeex,Master Sorcerer,Vunira,1296,"36,184,630,848",Open PvP
227,Aliarise,Master Sorcerer,Lobera,1296,"36,131,279,761",Open PvP
228,Brall,Master Sorcerer,Solidera,1296,"36,114,244,047",Open PvP
229,Dalvao da xjota,Master Sorcerer,Ferobra,1294,"36,024,821,229",Open PvP
230,Quakkap,Master Sorcerer,Vunira,1293,"35,919,382,117",Open PvP
231,Adreuz,Master Sorcerer,Premia,1292,"35,819,061,408",Open PvP
232,Big Mike,Master Sorcerer,Lobera,1291,"35,760,570,539",Open PvP
233,Closedfriends Maghx,Master Sorcerer,Jadebra,1290,"35,670,208,080",Open PvP
234,Not Billyonaire,Master Sorcerer,Thyria,1289,"35,610,244,012",Open PvP
235,Gulkair Prime,Master Sorcerer,Rasteibra,1289,"35,576,033,418",Open PvP
236,Mago Hans,Master Sorcerer,Quelibra,1289,"35,546,054,323",Open PvP
237,Ted Pido Perdon,Sorcerer,Talera,1288,"35,468,236,538",Open PvP
238,Ykk,Master Sorcerer,Vunira,1285,"35,207,577,378",Open PvP
239,Mighty Carlos,Master Sorcerer,Talera,1282,"34,975,746,214",Open PvP
240,Back Seat Gaming,Master Sorcerer,Lobera,1281,"34,930,369,290",Open PvP
241,Kinhux,Master Sorcerer,Ombra,1280,"34,836,497,413",Open PvP
242,Jaggerboom,Master Sorcerer,Premia,1279,"34,773,582,709",Open PvP
243,Rathez,Master Sorcerer,Xyla,1278,"34,673,792,812",Open PvP
244,Douglas Puro Malte,Master Sorcerer,Serdebra,1278,"34,649,792,369",Open PvP
245,Bautzik Slowmotion,Master Sorcerer,Ourobra,1277,"34,575,792,896",Open PvP
246,Guimba Explosivo,Master Sorcerer,Serdebra,1276,"34,532,241,374",Open PvP
247,Bruxao Imparavel,Master Sorcerer,Rasteibra,1275,"34,385,280,501",Open PvP
248,Igao Aventureiro Sinistro,Master Sorcerer,Rasteibra,1274,"34,343,177,353",Open PvP
249,Josesitto,Master Sorcerer,Talera,1273,"34,238,683,603",Open PvP
250,Sofyzikat,Master Sorcerer,Thyria,1270,"34,055,185,884",Open PvP
251,Corex On Fiire,Master Sorcerer,Quidera,1270,"34,043,881,969",Open PvP
252,Gonza Zedrin,Master Sorcerer,Ourobra,1270,"34,015,777,595",Open PvP
253,Benediktuss,Master Sorcerer,Peloria,1269,"33,954,872,578",Open PvP
254,Chezzao,Master Sorcerer,Serdebra,1267,"33,777,536,832",Open PvP
255,Showtime Nerds,Master Sorcerer,Peloria,1266,"33,701,380,675",Open PvP
256,Brayanz,Master Sorcerer,Lobera,1264,"33,547,641,024",Open PvP
257,Killz,Master Sorcerer,Lobera,1264,"33,499,961,614",Open PvP
258,Mortainter,Master Sorcerer,Lobera,1262,"33,374,726,961",Open PvP
259,Natilla Burnout,Master Sorcerer,Wintera,1261,"33,329,236,692",Open PvP
260,Zatis Mage,Master Sorcerer,Quelibra,1261,"33,284,728,256",Open PvP
261,Daisuki Ito,Master Sorcerer,Vunira,1261,"33,284,338,301",Open PvP
262,Tiolla,Master Sorcerer,Ombra,1260,"33,260,031,757",Open PvP
263,Korvmoj Fighter,Master Sorcerer,Peloria,1259,"33,114,152,372",Open PvP
264,Lu Khas,Master Sorcerer,Honbra,1257,"32,990,231,449",Open PvP
265,King Rikky,Master Sorcerer,Ourobra,1256,"32,879,278,127",Open PvP
266,Semsd,Master Sorcerer,Quelibra,1254,"32,765,574,155",Open PvP
267,Biell Dashow,Master Sorcerer,Tornabra,1254,"32,726,420,160",Open PvP
268,Brandon Toretto,Master Sorcerer,Lobera,1253,"32,680,243,408",Open PvP
269,Jalapenow,Master Sorcerer,Premia,1250,"32,427,012,020",Open PvP
270,Habibit,Master Sorcerer,Quintera,1250,"32,419,821,112",Open PvP
271,Makbraa,Master Sorcerer,Inabra,1250,"32,409,463,058",Open PvP
272,Lino Maquinado,Master Sorcerer,Honbra,1248,"32,311,772,710",Open PvP
273,Invictoor,Master Sorcerer,Inabra,1248,"32,266,790,821",Open PvP
274,Lipao Antidoping,Master Sorcerer,Honbra,1243,"31,927,030,435",Open PvP
275,Aghe,Master Sorcerer,Premia,1242,"31,813,699,195",Open PvP
276,Yan Hopebound,Master Sorcerer,Ombra,1242,"31,780,251,378",Open PvP
277,Andre Relaxado,Master Sorcerer,Rasteibra,1241,"31,734,680,668",Open PvP
278,Shep Grizz,Master Sorcerer,Lobera,1241,"31,726,611,991",Open PvP
279,Toto Lover,Master Sorcerer,Xyla,1237,"31,429,748,479",Open PvP
280,Zatch Veon,Master Sorcerer,Ferobra,1237,"31,426,059,284",Open PvP
281,Shilfner Ksdems,Master Sorcerer,Inabra,1233,"31,155,750,414",Open PvP
282,Stormzero,Master Sorcerer,Wintera,1233,"31,090,981,210",Open PvP
283,Bielzao Relaxado,Master Sorcerer,Rasteibra,1231,"31,008,050,532",Open PvP
284,Pedrin Jbombthree,Master Sorcerer,Jadebra,1231,"30,943,633,651",Open PvP
285,Killa Mish,Master Sorcerer,Quidera,1228,"30,754,146,199",Open PvP
286,Perro Killshot,Master Sorcerer,Solidera,1227,"30,710,231,991",Open PvP
287,Aka Nogueira,Master Sorcerer,Vunira,1227,"30,646,265,150",Open PvP
288,Mythlar,Master Sorcerer,Peloria,1225,"30,527,777,885",Open PvP
289,True Hema,Master Sorcerer,Vunira,1223,"30,355,565,796",Open PvP
290,Merlin Last Dance,Master Sorcerer,Solidera,1222,"30,335,984,039",Open PvP
291,Vitin Love,Master Sorcerer,Ferobra,1221,"30,219,253,561",Open PvP
292,Heellz Mzyellow,Master Sorcerer,Wintera,1220,"30,172,843,329",Open PvP
293,Kheos Belickon,Master Sorcerer,Talera,1220,"30,143,270,628",Open PvP
294,Cherie,Master Sorcerer,Honbra,1220,"30,125,962,394",Open PvP
295,Peka Del Clubs,Master Sorcerer,Rasteibra,1219,"30,093,702,228",Open PvP
296,Aranveil,Master Sorcerer,Jaguna,1219,"30,072,813,425",Open PvP
297,Dubom Matuto,Master Sorcerer,Ferobra,1219,"30,053,593,901",Open PvP
298,Baraii Fawkes,Master Sorcerer,Tornabra,1217,"29,964,297,114",Open PvP
299,Iva Lyndo,Master Sorcerer,Tornabra,1217,"29,963,328,480",Open PvP
300,Ocueistore Tonimbombms,Master Sorcerer,Honbra,1217,"29,943,661,809",Open PvP
301,Ribamar Eterno,Master Sorcerer,Ombra,1217,"29,931,044,749",Open PvP
302,Grapleer,Master Sorcerer,Vunira,1216,"29,863,185,244",Open PvP
303,Khaoz Mercenario,Master Sorcerer,Jadebra,1212,"29,595,100,250",Open PvP
304,Bloody Vitim,Master Sorcerer,Honbra,1212,"29,592,228,667",Open PvP
305,Bryan Mort,Master Sorcerer,Solidera,1211,"29,470,936,171",Open PvP
306,Kamikaze Yunus,Master Sorcerer,Peloria,1211,"29,461,821,467",Open PvP
307,Sttake,Master Sorcerer,Ombra,1210,"29,436,270,919",Open PvP
308,Kasparovz,Master Sorcerer,Jadebra,1209,"29,363,793,141",Open PvP
309,Jonaszero Zedrin,Master Sorcerer,Ourobra,1209,"29,332,806,351",Open PvP
310,Tophigh Charmpoints,Master Sorcerer,Jadebra,1208,"29,291,946,222",Open PvP
311,Habibik,Master Sorcerer,Havera,1208,"29,253,189,710",Open PvP
312,Reque Ztek,Master Sorcerer,Xyla,1207,"29,225,037,844",Open PvP
313,Fabbe Warface,Master Sorcerer,Quelibra,1207,"29,199,740,064",Open PvP
314,Fungu Bungu,Sorcerer,Ombra,1207,"29,199,734,414",Open PvP
315,Rick Exilador,Master Sorcerer,Jadebra,1207,"29,192,337,346",Open PvP
316,Bumh Bita,Master Sorcerer,Havera,1205,"29,045,235,233",Open PvP
317,Red Hexer,Master Sorcerer,Wintera,1205,"29,026,849,570",Open PvP
318,Ironhide,Master Sorcerer,Quintera,1203,"28,888,546,329",Open PvP
319,Tgo,Master Sorcerer,Honbra,1202,"28,859,588,912",Open PvP
320,Gonyxz,Master Sorcerer,Inabra,1201,"28,752,039,462",Open PvP
321,Carlosbh,Master Sorcerer,Lobera,1201,"28,751,337,403",Open PvP
322,Diexz,Master Sorcerer,Havera,1200,"28,711,772,088",Open PvP
323,Mental Stability,Master Sorcerer,Premia,1198,"28,549,386,988",Open PvP
324,Borghi Absoluto,Master Sorcerer,Tornabra,1196,"28,421,079,409",Open PvP
325,Menozin Rush,Master Sorcerer,Quelibra,1195,"28,313,071,285",Open PvP
326,Jokake,Master Sorcerer,Serdebra,1195,"28,308,888,023",Open PvP
327,Augusto Desonesto,Master Sorcerer,Quelibra,1193,"28,223,628,230",Open PvP
