Rank,Name,Vocation,World,Level,Skill Level,Category
67,Elemental Fist,Exalted Monk,Serdebra,634,117,Fist Fighting
67,Fake Enryu,Exalted Monk,Antica,807,117,Fist Fighting
67,Fra Ngo,Exalted Monk,Jadebra,347,117,Fist Fighting
67,Galba,Exalted Monk,Dia,915,117,Fist Fighting
67,Jab Mortal,Exalted Monk,Ombra,708,117,Fist Fighting
67,Jack Carthas,Exalted Monk,Ombra,591,117,Fist Fighting
67,Lumpy,Exalted Monk,Karmeya,753,117,Fist Fighting
67,Miikee Leads,Exalted Monk,Luminera,630,117,Fist Fighting
67,Minero Monge,Exalted Monk,Oceanis,547,117,Fist Fighting
67,Monka George,Exalted Monk,Havera,655,117,Fist Fighting
67,Omnislasher,Exalted Monk,Monza,562,117,Fist Fighting
67,Ox Ironfist,Exalted Monk,Rasteibra,213,117,Fist Fighting
67,Pacifista do Tibet,Exalted Monk,Descubra,664,117,Fist Fighting
67,Ragond the Monk,Exalted Monk,Premia,327,117,Fist Fighting
67,Shengwu,Exalted Monk,Collabra,957,117,Fist Fighting
67,Soulager,Exalted Monk,Pacera,625,117,Fist Fighting
67,Top Vikingo,Exalted Monk,Menera,485,117,Fist Fighting
67,Truskaweek,Exalted Monk,Secura,703,117,Fist Fighting
67,Vinsmoke Unlucky,Exalted Monk,Gentebra,467,117,Fist Fighting
67,Will Fistya,Exalted Monk,Oceanis,441,117,Fist Fighting
89,Ackyus,Exalted Monk,Venebra,450,116,Fist Fighting
89,Dark Hast,Exalted Monk,Lobera,493,116,Fist Fighting
89,Doktur Weteryniarz,Exalted Monk,Dia,956,116,Fist Fighting
89,Feril Elera,Exalted Monk,Refugia,743,116,Fist Fighting
89,Floofy Monk,Exalted Monk,Blumera,276,116,Fist Fighting
89,Gamonk,Exalted Monk,Blumera,232,116,Fist Fighting
89,Gyllene Munken,Exalted Monk,Celesta,130,116,Fist Fighting
89,Kharn Sargara,Exalted Monk,Wintera,580,116,Fist Fighting
89,Ki Kyou,Exalted Monk,Serdebra,803,116,Fist Fighting
89,Lamas Chi,Exalted Monk,Quidera,510,116,Fist Fighting
89,Liladis,Exalted Monk,Antica,269,116,Fist Fighting
89,Mon Qreli,Exalted Monk,Tornabra,594,116,Fist Fighting
89,Monkowiec,Exalted Monk,Antica,220,116,Fist Fighting
89,Monkzzera,Exalted Monk,Terribra,545,116,Fist Fighting
89,Munkens,Exalted Monk,Collabra,540,116,Fist Fighting
89,Otapag,Exalted Monk,Venebra,308,116,Fist Fighting
89,Persi Zen,Exalted Monk,Talera,511,116,Fist Fighting
89,Rhama Champion,Exalted Monk,Ourobra,612,116,Fist Fighting
89,Saga iluminado,Exalted Monk,Xymera,793,116,Fist Fighting
89,Shoocker,Exalted Monk,Lutabra,888,116,Fist Fighting
89,Ve Mo,Exalted Monk,Secura,485,116,Fist Fighting
89,Velho Aluvaya,Exalted Monk,Issobra,264,116,Fist Fighting
89,Virtue Haz,Exalted Monk,Calmera,303,116,Fist Fighting
89,Vorthay,Exalted Monk,Jadebra,577,116,Fist Fighting
113,Abarao,Exalted Monk,Premia,546,115,Fist Fighting
113,Adr Lee,Exalted Monk,Blumera,535,115,Fist Fighting
113,Aged Pablo,Exalted Monk,Refugia,760,115,Fist Fighting
113,Ahsokah,Exalted Monk,Honbra,467,115,Fist Fighting
113,Angelito Bifestinha,Exalted Monk,Xymera,589,115,Fist Fighting
113,Apexx Elexis,Exalted Monk,Dia,939,115,Fist Fighting
113,Borrafisto,Exalted Monk,Bona,704,115,Fist Fighting
113,Davidinator,Elite Knight,Solidera,252,115,Fist Fighting
113,Drunken Ace,Exalted Monk,Astera,392,115,Fist Fighting
113,Eva Jab,Exalted Monk,Etebra,737,115,Fist Fighting
113,Evil Thorn,Exalted Monk,Peloria,276,115,Fist Fighting
113,Exevus Avassalador,Exalted Monk,Serdebra,699,115,Fist Fighting
113,Fisterious,Exalted Monk,Xyla,840,115,Fist Fighting
113,Gato de Shotas,Exalted Monk,Monstera,669,115,Fist Fighting
113,Gyngka,Exalted Monk,Xymera,663,115,Fist Fighting
113,Hiro Kai,Exalted Monk,Astera,595,115,Fist Fighting
113,Malandroxo,Exalted Monk,Solidera,776,115,Fist Fighting
113,Monkblank,Exalted Monk,Ignitera,729,115,Fist Fighting
113,Monkuil,Exalted Monk,Luminera,673,115,Fist Fighting
113,Obichill Kenobi,Exalted Monk,Blumera,615,115,Fist Fighting
113,Panivvan,Exalted Monk,Secura,421,115,Fist Fighting
113,Sir Arckeus,Exalted Monk,Yovera,859,115,Fist Fighting
113,Suzy Whis,Exalted Monk,Gentebra,707,115,Fist Fighting
113,Urso,Exalted Monk,Descubra,596,115,Fist Fighting
113,Valiant Fist,Exalted Monk,Belobra,501,115,Fist Fighting
113,Wing Chun Man,Exalted Monk,Solidera,748,115,Fist Fighting
113,Xynergy,Exalted Monk,Lobera,332,115,Fist Fighting
113,Zster,Exalted Monk,Thyria,817,115,Fist Fighting
141,Abs Monkzada,Exalted Monk,Honbra,784,114,Fist Fighting
141,Aura Jo,Exalted Monk,Monza,601,114,Fist Fighting
141,Biehls,Exalted Monk,Ombra,516,114,Fist Fighting
141,Bizung Monkas,Exalted Monk,Issobra,1117,114,Fist Fighting
141,Carbon Monk,Exalted Monk,Oceanis,464,114,Fist Fighting
141,Carlos the Shlek,Exalted Monk,Vunira,538,114,Fist Fighting
141,Cloudstride,Exalted Monk,Epoca,611,114,Fist Fighting
141,Dark Baki,Exalted Monk,Calmera,702,114,Fist Fighting
141,Ellon Monks,Exalted Monk,Ignitera,718,114,Fist Fighting
141,Epnozzor,Exalted Monk,Retalia,123,114,Fist Fighting
141,Exalted Doomist,Exalted Monk,Premia,361,114,Fist Fighting
141,Fister Baggings,Exalted Monk,Blumera,187,114,Fist Fighting
141,Fo Ky,Exalted Monk,Venebra,590,114,Fist Fighting
141,Hazeborn,Exalted Monk,Issobra,56,114,Fist Fighting
141,Ikares,Exalted Monk,Blumera,403,114,Fist Fighting
141,Impvkt Monkstyle,Exalted Monk,Unebra,686,114,Fist Fighting
141,Invalid Monk,Exalted Monk,Pacera,521,114,Fist Fighting
141,Kaelen Veyra,Exalted Monk,Refugia,541,114,Fist Fighting
141,Klepczi Monk,Exalted Monk,Dia,698,114,Fist Fighting
141,Knight veloz,Knight,Gladera,206,114,Fist Fighting
141,Kusnier Monk,Exalted Monk,Nevia,720,114,Fist Fighting
141,Leon Kang,Exalted Monk,Ourobra,572,114,Fist Fighting
141,Monk Dkoth,Exalted Monk,Honbra,758,114,Fist Fighting
141,Monke Plastyka,Exalted Monk,Bona,611,114,Fist Fighting
141,Monkorno,Exalted Monk,Terribra,574,114,Fist Fighting
141,Orulan,Exalted Monk,Celebra,624,114,Fist Fighting
141,Psico Paglis,Exalted Monk,Jadebra,760,114,Fist Fighting
141,Radpo,Exalted Monk,Secura,307,114,Fist Fighting
141,Ranon Monk,Exalted Monk,Collabra,710,114,Fist Fighting
141,Rogal Mnich,Exalted Monk,Dia,695,114,Fist Fighting
141,Rompee,Exalted Monk,Peloria,720,114,Fist Fighting
141,Ryli,Exalted Monk,Refugia,673,114,Fist Fighting
141,Sebbe Nonpvp,Exalted Monk,Citra,671,114,Fist Fighting
141,Skelerino Vampirino,Exalted Monk,Bona,412,114,Fist Fighting
141,Symtomfri,Exalted Monk,Karmeya,225,114,Fist Fighting
141,The First Monk,Exalted Monk,Antica,390,114,Fist Fighting
141,Thunder Embrace,Exalted Monk,Yovera,615,114,Fist Fighting
141,Trocs,Exalted Monk,Yubra,546,114,Fist Fighting
141,Vapapunch,Exalted Monk,Vunira,489,114,Fist Fighting
141,Vectrazs,Exalted Monk,Belobra,762,114,Fist Fighting
141,Verzkov Flei,Exalted Monk,Zunera,971,114,Fist Fighting
141,Viklund Shadowfist,Exalted Monk,Antica,603,114,Fist Fighting
141,Wangshu,Exalted Monk,Descubra,659,114,Fist Fighting
141,Zubaji,Exalted Monk,Quelibra,225,114,Fist Fighting
185,Aangtonio Shaolin,Exalted Monk,Menera,631,113,Fist Fighting
185,Acanan,Exalted Monk,Secura,338,113,Fist Fighting
185,Akanon,Exalted Monk,Nevia,448,113,Fist Fighting
185,Almighty Punch,Exalted Monk,Havera,873,113,Fist Fighting
185,Antarya the Serene,Exalted Monk,Secura,624,113,Fist Fighting
185,Assadyon,Exalted Monk,Kalibra,538,113,Fist Fighting
185,Auromonk,Exalted Monk,Vunira,635,113,Fist Fighting
185,Bambooty,Exalted Monk,Antica,547,113,Fist Fighting
185,Bezwstydnyy,Exalted Monk,Dia,436,113,Fist Fighting
185,Blazed Monk,Exalted Monk,Quidera,240,113,Fist Fighting
185,Bombeiro Pugilista,Exalted Monk,Rasteibra,823,113,Fist Fighting
185,Brawox,Exalted Monk,Serdebra,712,113,Fist Fighting
185,Chciwa Piemsc,Exalted Monk,Kalanta,484,113,Fist Fighting
185,Crocante Socolento,Exalted Monk,Jadebra,733,113,Fist Fighting
185,Death creepa,Exalted Monk,Firmera,624,113,Fist Fighting
185,Doom Monk,Exalted Monk,Honbra,498,113,Fist Fighting
185,Ejlejtyja,Exalted Monk,Thyria,268,113,Fist Fighting
185,Eldra Kaemii,Exalted Monk,Antica,331,113,Fist Fighting
185,Fist of Monk,Exalted Monk,Collabra,377,113,Fist Fighting
185,Fistofthefury,Exalted Monk,Antica,431,113,Fist Fighting
185,Flayed,Exalted Monk,Blumera,458,113,Fist Fighting
185,Gavul,Exalted Monk,Yovera,530,113,Fist Fighting
185,Gigachad Sigma Monk,Exalted Monk,Antica,529,113,Fist Fighting
185,Gkon,Exalted Monk,Peloria,313,113,Fist Fighting
185,Gontas,Exalted Monk,Secura,525,113,Fist Fighting
185,Grand Elite Orlando,Exalted Monk,Rasteibra,659,113,Fist Fighting
185,Grav Buddha,Exalted Monk,Solidera,238,113,Fist Fighting
185,Guedao Noe,Exalted Monk,Collabra,879,113,Fist Fighting
185,Guillermonk,Exalted Monk,Descubra,615,113,Fist Fighting
185,Gurizinho Kamikaze,Exalted Monk,Luzibra,527,113,Fist Fighting
185,Handicraft,Exalted Monk,Celesta,305,113,Fist Fighting
185,Hertos Monk,Exalted Monk,Karmeya,282,113,Fist Fighting
185,Holyfingers,Exalted Monk,Collabra,447,113,Fist Fighting
185,Inner Path,Exalted Monk,Refugia,314,113,Fist Fighting
185,Insanity,Exalted Monk,Vunira,442,113,Fist Fighting
185,Itz Toni,Exalted Monk,Bona,132,113,Fist Fighting
185,Izekk,Exalted Monk,Tornabra,415,113,Fist Fighting
185,Jamonk Trapz,Exalted Monk,Xymera,667,113,Fist Fighting
185,Jishu,Exalted Monk,Karmeya,473,113,Fist Fighting
185,Kaban Jim,Exalted Monk,Nevia,812,113,Fist Fighting
185,Karmonk,Exalted Monk,Collabra,393,113,Fist Fighting
185,King Magnos,Exalted Monk,Ourobra,657,113,Fist Fighting
185,Knoms,Exalted Monk,Calmera,211,113,Fist Fighting
185,Krimiinal,Exalted Monk,Solidera,637,113,Fist Fighting
185,Kriptoquesito,Exalted Monk,Celebra,686,113,Fist Fighting
185,Kruger Sama,Exalted Monk,Quidera,525,113,Fist Fighting
185,Larret,Exalted Monk,Harmonia,738,113,Fist Fighting
185,Legendary Ethereum,Exalted Monk,Descubra,822,113,Fist Fighting
185,Lethal Monk,Exalted Monk,Refugia,188,113,Fist Fighting
185,Lion Monk,Exalted Monk,Yovera,431,113,Fist Fighting
185,Mackdee,Exalted Monk,Lobera,624,113,Fist Fighting
185,Monczoto,Exalted Monk,Peloria,222,113,Fist Fighting
185,Monk Chaocid,Exalted Monk,Nefera,274,113,Fist Fighting
185,Monk Rrasx,Exalted Monk,Pacera,422,113,Fist Fighting
185,Monkosevic,Exalted Monk,Eclipta,667,113,Fist Fighting
185,Morgk,Exalted Monk,Luminera,500,113,Fist Fighting
185,Mu Lee,Exalted Monk,Xymera,722,113,Fist Fighting
185,Nep Nep Monq,Exalted Monk,Dia,686,113,Fist Fighting
185,Ninja Monk,Exalted Monk,Epoca,718,113,Fist Fighting
185,Nitroxx Zenshi,Exalted Monk,Pacera,766,113,Fist Fighting
185,Nobrezee,Exalted Monk,Honbra,494,113,Fist Fighting
185,Novafist,Exalted Monk,Nefera,678,113,Fist Fighting
185,Octamonk,Exalted Monk,Belobra,845,113,Fist Fighting
185,Rhox Faithmender,Exalted Monk,Secura,411,113,Fist Fighting
185,Ricardo Godlike,Exalted Monk,Ferobra,672,113,Fist Fighting
185,Ronin Wild Fist,Exalted Monk,Celesta,599,113,Fist Fighting
185,Sacred Larasz,Exalted Monk,Xymera,474,113,Fist Fighting
185,Sha Ke,Exalted Monk,Ourobra,652,113,Fist Fighting
185,Shaolinzinha,Exalted Monk,Serdebra,791,113,Fist Fighting
185,Spllaash,Exalted Monk,Venebra,262,113,Fist Fighting
185,Supremazy,Exalted Monk,Celesta,750,113,Fist Fighting
185,Tenacious Turtle,Exalted Monk,Nefera,216,113,Fist Fighting
185,Wolverine Berserker,Exalted Monk,Talera,434,113,Fist Fighting
185,Xnaba,Exalted Monk,Celesta,386,113,Fist Fighting
185,Yundyaser,Exalted Monk,Dia,508,113,Fist Fighting
185,Zamhu,Exalted Monk,Solidera,664,113,Fist Fighting
185,Zerofist,Exalted Monk,Calmera,502,113,Fist Fighting
262,Adumor,Exalted Monk,Harmonia,423,112,Fist Fighting
262,Amithabaa,Exalted Monk,Astera,789,112,Fist Fighting
262,Betito Bebe Lyn,Exalted Monk,Menera,748,112,Fist Fighting
262,Brauerz,Exalted Monk,Premia,639,112,Fist Fighting
262,Captain Furius,Exalted Monk,Nefera,577,112,Fist Fighting
262,Chained Virtue,Exalted Monk,Xyla,381,112,Fist Fighting
262,Daldel Tyreth,Monk,Gladera,133,112,Fist Fighting
262,Dameron Ther,Exalted Monk,Nevia,579,112,Fist Fighting
262,Dantalix,Exalted Monk,Vunira,779,112,Fist Fighting
262,Dash Wave,Exalted Monk,Harmonia,612,112,Fist Fighting
262,Datchimonk,Exalted Monk,Thyria,426,112,Fist Fighting
262,Dcaari,Exalted Monk,Collabra,789,112,Fist Fighting
262,Dedski,Exalted Monk,Refugia,568,112,Fist Fighting
262,Demonke,Exalted Monk,Noctalia,496,112,Fist Fighting
262,Demszi,Exalted Monk,Peloria,703,112,Fist Fighting
262,Dethanatos,Exalted Monk,Nevia,621,112,Fist Fighting
262,Di Electi,Exalted Monk,Ustebra,480,112,Fist Fighting
262,Dogeak,Exalted Monk,Zunera,701,112,Fist Fighting
262,Don Zimmek,Exalted Monk,Secura,601,112,Fist Fighting
262,Dutchmonk,Exalted Monk,Nevia,322,112,Fist Fighting
262,El vi cho,Exalted Monk,Astera,552,112,Fist Fighting
262,Erei,Exalted Monk,Dia,617,112,Fist Fighting
262,Fiinchy,Exalted Monk,Vunira,589,112,Fist Fighting
262,Firprequel,Exalted Monk,Monstera,131,112,Fist Fighting
262,Ghazzytv Monk,Exalted Monk,Refugia,73,112,Fist Fighting
262,Goldel Biceps,Exalted Monk,Quidera,633,112,Fist Fighting
262,Gota Monk,Exalted Monk,Terribra,711,112,Fist Fighting
262,Grageru,Exalted Monk,Jadebra,311,112,Fist Fighting
262,Herr Monkx,Exalted Monk,Vunira,356,112,Fist Fighting
262,Holy Bull,Exalted Monk,Secura,758,112,Fist Fighting
262,Hyetta Frenzied Flame,Exalted Monk,Gladera,463,112,Fist Fighting
262,Inu'Yasha Dark Soul,Exalted Monk,Peloria,200,112,Fist Fighting
262,Itz Attorii,Exalted Monk,Celesta,570,112,Fist Fighting
262,Itz Ders,Exalted Monk,Nefera,758,112,Fist Fighting
262,Itzin,Exalted Monk,Astera,796,112,Fist Fighting
262,Kapturnikk,Exalted Monk,Monza,642,112,Fist Fighting
262,Keche,Exalted Monk,Collabra,498,112,Fist Fighting
262,Lord Knight Polo,Elite Knight,Yonabra,227,112,Fist Fighting
262,Lothala,Exalted Monk,Collabra,674,112,Fist Fighting
262,Luzior,Exalted Monk,Harmonia,633,112,Fist Fighting
262,Manabi Stormstout,Exalted Monk,Stralis,379,112,Fist Fighting
262,Mardicor Uzan,Exalted Monk,Venebra,407,112,Fist Fighting
262,Mclovin Inc,Exalted Monk,Yubra,334,112,Fist Fighting
262,Mkbewe Kopac Tece,Exalted Monk,Sonira,703,112,Fist Fighting
262,Monk Leads,Exalted Monk,Celesta,695,112,Fist Fighting
262,Monkomell,Exalted Monk,Gentebra,414,112,Fist Fighting
262,Monkuroku,Exalted Monk,Yonabra,57,112,Fist Fighting
262,Monkzinm,Exalted Monk,Tornabra,716,112,Fist Fighting
262,Mythical Punch,Exalted Monk,Dia,324,112,Fist Fighting
262,Nattmara,Exalted Monk,Bona,184,112,Fist Fighting
262,Nograr,Exalted Monk,Harmonia,434,112,Fist Fighting
262,Nova Monk,Exalted Monk,Vunira,657,112,Fist Fighting
262,One lazy Monk,Exalted Monk,Blumera,315,112,Fist Fighting
262,Ozi Kolanko,Exalted Monk,Secura,559,112,Fist Fighting
262,Piasteczka,Exalted Monk,Thyria,776,112,Fist Fighting
262,Pirituba Monk,Exalted Monk,Ustebra,177,112,Fist Fighting
262,Psywoslsa,Monk,Monstera,613,112,Fist Fighting
262,Punch Cake,Exalted Monk,Xyla,640,112,Fist Fighting
262,Puncher of Kings,Exalted Monk,Victoris,257,112,Fist Fighting
262,Quendi Galadriela,Monk,Dia,15,112,Fist Fighting
262,Quinny,Exalted Monk,Karmeya,474,112,Fist Fighting
262,Rynce jak rury,Exalted Monk,Citra,875,112,Fist Fighting
262,Sagekai,Exalted Monk,Yonabra,519,112,Fist Fighting
262,Sepirus Larks,Exalted Monk,Havera,511,112,Fist Fighting
262,Shabir Monk,Exalted Monk,Quidera,814,112,Fist Fighting
262,Shady Palm,Exalted Monk,Nevia,675,112,Fist Fighting
262,Shaolin Mniszek,Exalted Monk,Karmeya,250,112,Fist Fighting
262,Shaolin Shadow,Exalted Monk,Monza,324,112,Fist Fighting
262,Sir Monkous,Exalted Monk,Gladera,175,112,Fist Fighting
262,Skyhunter,Exalted Monk,Yovera,241,112,Fist Fighting
262,Soijirou,Exalted Monk,Belobra,691,112,Fist Fighting
262,Tibetan Buddhist Monk,Exalted Monk,Celebra,223,112,Fist Fighting
262,Tomek Monkuje,Exalted Monk,Xyla,873,112,Fist Fighting
262,Toramaru Apparition,Exalted Monk,Yonabra,552,112,Fist Fighting
262,Wmammmmmmmm Mommk Wmommmmmmmm,Exalted Monk,Venebra,652,112,Fist Fighting
262,Wojtek Taktyczny,Exalted Monk,Celesta,656,112,Fist Fighting
262,Yatiris,Exalted Monk,Nefera,788,112,Fist Fighting
262,Yuukicia,Exalted Monk,Secura,719,112,Fist Fighting
262,Zapidesh,Exalted Monk,Yovera,302,112,Fist Fighting
341,Agt Blackheart,Exalted Monk,Belobra,418,111,Fist Fighting
341,Akuji Heartles,Exalted Monk,Kalibra,488,111,Fist Fighting
341,Bezok Shaolint,Exalted Monk,Refugia,603,111,Fist Fighting
341,Blackx Monk,Exalted Monk,Calmera,513,111,Fist Fighting
341,Bolibompa min rumpa,Exalted Monk,Sonira,741,111,Fist Fighting
341,Briskets The Monk,Exalted Monk,Peloria,494,111,Fist Fighting
341,Bruce Lean,Exalted Monk,Xyla,528,111,Fist Fighting
341,Bruno'Legend,Exalted Monk,Havera,28,111,Fist Fighting
341,Bullet Puncher,Exalted Monk,Jadebra,622,111,Fist Fighting
341,Bury Kosac,Exalted Monk,Dia,561,111,Fist Fighting
341,Covuuc,Exalted Monk,Unebra,691,111,Fist Fighting
341,Delimonk,Exalted Monk,Belobra,645,111,Fist Fighting
341,Doomed Ascetic,Exalted Monk,Peloria,428,111,Fist Fighting
341,Feelgood,Exalted Monk,Xyla,560,111,Fist Fighting
341,Fistar Tobbe,Exalted Monk,Epoca,714,111,Fist Fighting
341,Gilded Bruno,Exalted Monk,Belobra,329,111,Fist Fighting
341,Hajime no Ebo,Exalted Monk,Calmera,348,111,Fist Fighting
341,Hiro Zero,Exalted Monk,Talera,575,111,Fist Fighting
341,Illuminy,Exalted Monk,Ourobra,546,111,Fist Fighting
341,Jurdziii,Exalted Monk,Antica,634,111,Fist Fighting
341,Just Wood,Exalted Monk,Blumera,572,111,Fist Fighting
341,Kungfu Jedi,Exalted Monk,Astera,310,111,Fist Fighting
341,Lonwolf Monk,Exalted Monk,Lobera,125,111,Fist Fighting
341,Lunar Ratt,Exalted Monk,Gladera,62,111,Fist Fighting
341,Magnifik Mnkdanny,Exalted Monk,Inabra,726,111,Fist Fighting
341,Maik Tyzon,Exalted Monk,Yovera,495,111,Fist Fighting
341,Mandatory Namechannggeed,Exalted Monk,Monstera,724,111,Fist Fighting
341,Mcrib,Exalted Monk,Lobera,260,111,Fist Fighting
341,Megatronixlx,Exalted Monk,Noctalia,208,111,Fist Fighting
341,Mestre dos Punhos,Exalted Monk,Serdebra,483,111,Fist Fighting
341,Mikka Bouzu,Exalted Monk,Nefera,616,111,Fist Fighting
341,Mon Kee Biznes,Exalted Monk,Xyla,411,111,Fist Fighting
341,Monge dos arvoredo,Exalted Monk,Rasteibra,604,111,Fist Fighting
341,Mongezero,Exalted Monk,Ourobra,501,111,Fist Fighting
341,Monjich,Exalted Monk,Talera,355,111,Fist Fighting
341,Netonha,Exalted Monk,Ourobra,750,111,Fist Fighting
341,Neu Sky Monk,Exalted Monk,Nefera,515,111,Fist Fighting
341,Nick Nack Pattywhack,Exalted Monk,Wintera,612,111,Fist Fighting
341,Paeon,Exalted Monk,Secura,861,111,Fist Fighting
341,Pandora Calva,Exalted Monk,Etebra,421,111,Fist Fighting
341,Papryka Jab,Exalted Monk,Dia,574,111,Fist Fighting
341,Pesadelow,Exalted Monk,Jadebra,580,111,Fist Fighting
341,Pestuncio,Exalted Monk,Antica,238,111,Fist Fighting
341,Phingur,Exalted Monk,Calmera,432,111,Fist Fighting
341,Pulento Jowel,Exalted Monk,Collabra,293,111,Fist Fighting
341,Rejjkzu,Exalted Monk,Secura,530,111,Fist Fighting
341,Relampago Monkao,Exalted Monk,Astera,709,111,Fist Fighting
341,Rowerem po salonie,Exalted Monk,Celesta,530,111,Fist Fighting
341,Ryotta,Exalted Monk,Ustebra,772,111,Fist Fighting
341,Saint Halvz,Exalted Monk,Monza,382,111,Fist Fighting
341,Serena Grace,Exalted Monk,Gladera,379,111,Fist Fighting
341,Shakhex,Exalted Monk,Ferobra,791,111,Fist Fighting
341,Szleper,Exalted Monk,Secura,556,111,Fist Fighting
341,Temartus,Exalted Monk,Harmonia,740,111,Fist Fighting
341,Tibursio ruler,Exalted Monk,Quidera,750,111,Fist Fighting
341,Tworzymir,Exalted Monk,Dia,448,111,Fist Fighting
341,Ultras Ewoja,Exalted Monk,Refugia,622,111,Fist Fighting
341,Yathus,Exalted Monk,Yonabra,674,111,Fist Fighting
341,Young Katix,Exalted Monk,Celesta,814,111,Fist Fighting
341,Zadoky,Exalted Monk,Descubra,214,111,Fist Fighting
341,Zephus Nexus,Exalted Monk,Pacera,524,111,Fist Fighting
341,Zrabek,Exalted Monk,Wintera,411,111,Fist Fighting
