Rank,Name,Vocation,World,Level,Skill Level,category,vocation_id
58,Mini Gladiator,Knight,Nevia,10,126,Shielding,0
58,Monkina,Elite Knight,Celebra,541,126,Shielding,0
58,Motiro,Elite Knight,Serdebra,1288,126,Shielding,0
58,Nathan Orion,Elite Knight,Havera,303,126,Shielding,0
58,Ojciec Old Maza,Elite Knight,Refugia,677,126,Shielding,0
58,Rowen,Elite Knight,Solidera,1712,126,Shielding,0
58,Sasori Hidden Sand,Elite Knight,Vunira,492,126,Shielding,0
58,Sir Maglor,Elite Knight,Talera,697,126,Shielding,0
58,Sven The Berserker,Elite Knight,Quintera,316,126,Shielding,0
58,Thargon Nerana,Royal Paladin,Bona,428,126,Shielding,0
58,Tintiu,Elite Knight,Gentebra,560,126,Shielding,0
58,Tiyoko,Elite Knight,Pacera,1115,126,Shielding,0
58,Venus,Royal Paladin,Vunira,1133,126,Shielding,0
58,Womolu,Elite Knight,Celebra,1770,126,Shielding,0
58,Xande Tuning,Elite Knight,Astera,1111,126,Shielding,0
58,Za Po,Elite Knight,Solidera,511,126,Shielding,0
99,Adeny Silaza,Elite Knight,Bona,724,125,Shielding,0
99,Aidahoo,Elite Knight,Refugia,855,125,Shielding,0
99,Alaullygro Zemith,Elite Knight,Gentebra,1295,125,Shielding,0
99,Alex'Hunter,Elite Knight,Gentebra,831,125,Shielding,0
99,Amilla,Elite Knight,Luminera,832,125,Shielding,0
99,Aphrodithe,Elite Knight,Astera,867,125,Shielding,0
99,Aurora Girl,Royal Paladin,Zuna,47,125,Shielding,0
99,Beargunzito,Royal Paladin,Zunera,510,125,Shielding,0
99,Bloodmoon,Elite Knight,Lobera,422,125,Shielding,0
99,Carnotaurus,Elite Knight,Secura,928,125,Shielding,0
99,Cellus,Elite Knight,Menera,977,125,Shielding,0
99,Dalamaar,Knight,Bona,678,125,Shielding,0
99,Demoniac'Warrior,Elite Knight,Havera,792,125,Shielding,0
99,Dergrom,Elite Knight,Secura,771,125,Shielding,0
99,Digao Implacavel,Elite Knight,Kalibra,2344,125,Shielding,0
99,Dragon-Tail,Elite Knight,Secura,767,125,Shielding,0
99,Emerka,Knight,Harmonia,618,125,Shielding,0
99,Fean Delusak,Elite Knight,Bona,717,125,Shielding,0
99,Femuz Darksoul,Elite Knight,Astera,478,125,Shielding,0
99,Fester Adams,Elite Knight,Belobra,811,125,Shielding,0
99,General Lubektron,Elite Knight,Issobra,1620,125,Shielding,0
99,Guerrero De Las Sombras,Elite Knight,Antica,1210,125,Shielding,0
99,Harry Kurk,Elite Knight,Calmera,325,125,Shielding,0
99,Inwander,Elite Knight,Bona,1125,125,Shielding,0
99,Khaira,Elite Knight,Gladera,692,125,Shielding,0
99,King Infinytum,Elite Knight,Yonabra,2202,125,Shielding,0
99,Kitty Morgana,Elite Knight,Thyria,1123,125,Shielding,0
99,Koroaa,Elite Knight,Celebra,1805,125,Shielding,0
99,Kratos Wrath,Elite Knight,Zunera,222,125,Shielding,0
99,Lamoon Knight,Elite Knight,Pacera,781,125,Shielding,0
99,Leferty,Elite Knight,Calmera,775,125,Shielding,0
99,Les the Shadow,Elite Knight,Refugia,487,125,Shielding,0
99,Lime Layer,Elite Knight,Refugia,406,125,Shielding,0
99,Lucifer Rotheart,Elite Knight,Menera,594,125,Shielding,0
99,Macklaw,Elite Knight,Refugia,1347,125,Shielding,0
99,Mal Legendary,Elite Knight,Gladera,857,125,Shielding,0
99,Marculino the Titan,Elite Knight,Kalibra,2375,125,Shielding,0
99,Max Fleury,Elite Knight,Celebra,2087,125,Shielding,0
99,Maytzuk,Knight,Celebra,202,125,Shielding,0
99,Murfnerf,Elite Knight,Solidera,344,125,Shielding,0
99,Nemoris Leywin,Elite Knight,Antica,466,125,Shielding,0
99,Nicole Kang,Elite Knight,Thyria,709,125,Shielding,0
99,Ok Yeah,Elite Knight,Nefera,1300,125,Shielding,0
99,Orangeona,Elite Knight,Wintera,1355,125,Shielding,0
99,Palo Swor,Elite Knight,Monza,721,125,Shielding,0
99,Penko Biznez Enthusiast,Elite Knight,Secura,1230,125,Shielding,0
99,Pi Ramses,Elite Knight,Nefera,1249,125,Shielding,0
99,Rhysypie,Elite Knight,Gladera,402,125,Shielding,0
99,Rob Skumur,Elite Knight,Quelibra,664,125,Shielding,0
99,Roges Legend,Elite Knight,Gentebra,418,125,Shielding,0
99,Silver Guerra,Elite Knight,Belobra,1478,125,Shielding,0
99,Sir Wilfred Ivanhoe,Elite Knight,Nefera,449,125,Shielding,0
99,Storm Dust,Knight,Ustebra,15,125,Shielding,0
99,Tensh,Elite Knight,Gentebra,184,125,Shielding,0
99,Thunder Haron,Royal Paladin,Monza,577,125,Shielding,0
99,Tio tide,Elite Knight,Monza,606,125,Shielding,0
99,Trame Court,Royal Paladin,Zuna,50,125,Shielding,0
99,Varmendrion,Elite Knight,Peloria,472,125,Shielding,0
99,Zeus of Celesta,Elite Knight,Celesta,887,125,Shielding,0
99,Zith Lamia,Elite Knight,Secura,455,125,Shielding,0
99,Zos Io Pan,Elite Knight,Serdebra,1094,125,Shielding,0
160,Ader Niel,Elite Knight,Thyria,301,124,Shielding,0
160,Agenda Lirarn,Elite Knight,Thyria,175,124,Shielding,0
160,Agin Court,Royal Paladin,Secura,158,124,Shielding,0
160,Aik,Knight,Lobera,11,124,Shielding,0
160,Aldixa,Elite Knight,Premia,628,124,Shielding,0
160,Ale the Kinaa,Elite Knight,Yonabra,2240,124,Shielding,0
160,Alebaba,Elite Knight,Lobera,458,124,Shielding,0
160,Alix Eduis,Knight,Peloria,11,124,Shielding,0
160,Allan of Worent,Elite Knight,Menera,1176,124,Shielding,0
160,Als Bundy,Paladin,Lobera,14,124,Shielding,0
160,Anakurawk Dafalasu,Elite Knight,Gentebra,2183,124,Shielding,0
160,Anardy,Knight,Lobera,334,124,Shielding,0
160,Arau,Paladin,Zuna,8,124,Shielding,0
160,Archer Untouchable,Royal Paladin,Zunera,334,124,Shielding,0
160,Arckiteck,Elite Knight,Havera,353,124,Shielding,0
160,Arinth,Elite Knight,Monza,2143,124,Shielding,0
160,Astrin ek,Elite Knight,Harmonia,1091,124,Shielding,0
160,Atencjuszka Navka,Elite Knight,Bona,1271,124,Shielding,0
160,Aura,Elite Knight,Secura,128,124,Shielding,0
160,Azis,Knight,Bona,343,124,Shielding,0
160,Beddy,Elite Knight,Calmera,443,124,Shielding,0
160,Beladina,Royal Paladin,Harmonia,56,124,Shielding,0
160,Belakina,Elite Knight,Harmonia,98,124,Shielding,0
160,Belamira,Royal Paladin,Calmera,139,124,Shielding,0
160,Belatrix,Royal Paladin,Calmera,76,124,Shielding,0
160,Belatrix Rio,Elite Knight,Calmera,112,124,Shielding,0
160,Belavia,Elite Knight,Gentebra,60,124,Shielding,0
160,Beltenebros,Elite Knight,Solidera,675,124,Shielding,0
160,Bhelklakolova,Elite Knight,Yonabra,1653,124,Shielding,0
160,Blackei,Elite Knight,Gladera,426,124,Shielding,0
160,Blind Panter,Elite Knight,Bona,1330,124,Shielding,0
160,Bombardi Soberano,Elite Knight,Gentebra,991,124,Shielding,0
160,Boots'Trap Bill,Elite Knight,Refugia,515,124,Shielding,0
160,Borana,Royal Paladin,Premia,32,124,Shielding,0
160,Broglio,Elite Knight,Solidera,493,124,Shielding,0
160,Budd Bundy,Paladin,Lobera,9,124,Shielding,0
160,Bunny Skullcrusher,Elite Knight,Refugia,96,124,Shielding,0
160,Buzzfreak,Knight,Solidera,245,124,Shielding,0
160,Caballero Bilbaino,Elite Knight,Secura,489,124,Shielding,0
160,Carathor Coles,Elite Knight,Gentebra,349,124,Shielding,0
160,Carlinator,Elite Knight,Secura,20,124,Shielding,0
160,Cerberius The Barbarrian,Knight,Monza,9,124,Shielding,0
160,Clownfiesta Primetime,Elite Knight,Zuna,1417,124,Shielding,0
160,Colombo,Elite Knight,Secura,1513,124,Shielding,0
160,Condin,Elite Knight,Gentebra,940,124,Shielding,0
160,Corinthians Slayer,Royal Paladin,Quelibra,1234,124,Shielding,0
160,Cron Wiclek,Elite Knight,Peloria,353,124,Shielding,0
160,Dacyziin,Elite Knight,Kalibra,1865,124,Shielding,0
160,Dagomir,Elite Knight,Refugia,82,124,Shielding,0
160,Dameczka,Elite Knight,Vunira,44,124,Shielding,0
160,Damian-spardan,Elite Knight,Bona,1018,124,Shielding,0
160,Damka,Elite Knight,Refugia,43,124,Shielding,0
160,Damka Czarna,Royal Paladin,Vunira,27,124,Shielding,0
160,Dandark,Elite Knight,Yonabra,491,124,Shielding,0
160,Danger'Star,Elite Knight,Nefera,857,124,Shielding,0
160,Dant Stark,Elite Knight,Havera,1211,124,Shielding,0
160,Daydreamer,Royal Paladin,Premia,25,124,Shielding,0
160,Delinguente,Paladin,Zunera,8,124,Shielding,0
160,Delita on Aurera,Knight,Zunera,34,124,Shielding,0
160,Dew Boyo,Elite Knight,Secura,405,124,Shielding,0
160,Diva Slide,Elite Knight,Celesta,546,124,Shielding,0
160,Doboshka,Royal Paladin,Refugia,41,124,Shielding,0
160,Don Gremlin,Elite Knight,Vunira,940,124,Shielding,0
160,Dra Alucination,Royal Paladin,Zuna,168,124,Shielding,0
160,Drago the Dragon,Elite Knight,Harmonia,84,124,Shielding,0
160,Dratini angel,Elite Knight,Harmonia,500,124,Shielding,0
160,Drax Exus,Elite Knight,Astera,506,124,Shielding,0
160,Dunus Wicas,Royal Paladin,Astera,943,124,Shielding,0
160,Eduardo Nugguet,Elite Knight,Wintera,719,124,Shielding,0
160,Elf Zwiadowca,Paladin,Peloria,18,124,Shielding,0
160,Elrik,Royal Paladin,Antica,164,124,Shielding,0
160,Enduroman,Elite Knight,Harmonia,1233,124,Shielding,0
160,Eternal Ichigo Kurosaki,Elite Knight,Astera,1685,124,Shielding,0
160,Ethos Kenor,Elite Knight,Secura,374,124,Shielding,0
160,Evil Jangar,Royal Paladin,Refugia,661,124,Shielding,0
160,Excanor,Elite Knight,Wintera,699,124,Shielding,0
160,Eylithz,Elite Knight,Solidera,827,124,Shielding,0
160,Ferangel,Royal Paladin,Bona,2520,124,Shielding,0
160,Figolo,Elite Knight,Monza,2052,124,Shielding,0
160,Fihesute,Elite Knight,Antica,783,124,Shielding,0
160,Fiierce,Elite Knight,Astera,414,124,Shielding,0
160,Filippa,Royal Paladin,Antica,277,124,Shielding,0
160,Fleth Tyron,Elite Knight,Peloria,628,124,Shielding,0
160,Flippendo,Elite Knight,Secura,446,124,Shielding,0
160,Flor do Mar,Elite Knight,Lobera,1017,124,Shielding,0
160,Forasteira,Elite Knight,Inabra,794,124,Shielding,0
160,Franvil,Knight,Nefera,839,124,Shielding,0
160,Fulluf Laphoopia,Elite Knight,Gladera,138,124,Shielding,0
160,Fuxi De Lux,Elite Knight,Premia,116,124,Shielding,0
160,Gaius,Elite Knight,Menera,27,124,Shielding,0
160,Gaxiza,Elite Knight,Zunera,99,124,Shielding,0
160,Genu Vengeance,Royal Paladin,Nefera,60,124,Shielding,0
160,Genuwi,Elite Knight,Nefera,203,124,Shielding,0
160,Ghostrider Hayabusa Sweden,Elite Knight,Havera,82,124,Shielding,0
160,Gladia tor,Elite Knight,Refugia,571,124,Shielding,0
160,Golem de hierro,Elite Knight,Calmera,102,124,Shielding,0
160,Goplana,Royal Paladin,Secura,305,124,Shielding,0
160,Grind Seer,Elite Knight,Refugia,80,124,Shielding,0
160,Gusanijn,Elite Knight,Harmonia,719,124,Shielding,0
160,Hakorek,Elite Knight,Monza,206,124,Shielding,0
160,Halcon,Elite Knight,Premia,243,124,Shielding,0
160,Hassuna,Elite Knight,Inabra,556,124,Shielding,0
160,Hoengyru Beon,Elite Knight,Bona,765,124,Shielding,0
160,Ichigo the Hollow,Royal Paladin,Nefera,202,124,Shielding,0
160,Ingolf Gloria,Elite Knight,Secura,554,124,Shielding,0
160,Insane Sleipnir,Elite Knight,Pacera,76,124,Shielding,0
160,Ironman the first,Elite Knight,Vunira,474,124,Shielding,0
160,Itsur Dragsalot,Paladin,Peloria,14,124,Shielding,0
160,Jackson Knight,Elite Knight,Kalibra,1897,124,Shielding,0
160,Jifit,Elite Knight,Peloria,23,124,Shielding,0
160,John Lau,Paladin,Refugia,34,124,Shielding,0
160,Karnopp de Pacera,Elite Knight,Pacera,634,124,Shielding,0
160,Karr Chaos,Elite Knight,Luminera,180,124,Shielding,0
160,Kawakami Bansai,Royal Paladin,Zunera,56,124,Shielding,0
160,Khur Troian,Elite Knight,Calmera,468,124,Shielding,0
160,Ki Naitao Olim,Elite Knight,Belobra,2459,124,Shielding,0
160,King Berry,Elite Knight,Monza,373,124,Shielding,0
160,Kirot Ryin,Elite Knight,Refugia,387,124,Shielding,0
160,Kirot Xan,Royal Paladin,Refugia,330,124,Shielding,0
160,Klubowy,Elite Knight,Monza,772,124,Shielding,0
160,Knight Herbert,Elite Knight,Wintera,589,124,Shielding,0
160,Kronek,Royal Paladin,Firmera,1774,124,Shielding,0
160,Kurk Archer,Royal Paladin,Calmera,140,124,Shielding,0
160,Kzero,Elite Knight,Nefera,215,124,Shielding,0
160,Lady Meredith,Royal Paladin,Bona,751,124,Shielding,0
160,Lady Pulguinha,Elite Knight,Calmera,506,124,Shielding,0
160,Lady Tafuri,Elite Knight,Nefera,1829,124,Shielding,0
160,Lady of Saxnot,Knight,Lobera,31,124,Shielding,0
160,Latin Prince,Elite Knight,Havera,100,124,Shielding,0
160,Lechu,Elite Knight,Vunira,56,124,Shielding,0
160,Leg Olaz,Royal Paladin,Quintera,500,124,Shielding,0
160,Legolas carcor,Royal Paladin,Bona,586,124,Shielding,0
160,Leszku,Elite Knight,Vunira,657,124,Shielding,0
160,Linnaya,Elite Knight,Refugia,397,124,Shielding,0
160,Loot Predator,Royal Paladin,Monza,327,124,Shielding,0
160,Lord Kurk Trix,Royal Paladin,Gentebra,48,124,Shielding,0
160,Lord Maseda,Elite Knight,Antica,1432,124,Shielding,0
160,Lord Mutsley,Elite Knight,Serdebra,1011,124,Shielding,0
160,Lord-Jex,Elite Knight,Quelibra,915,124,Shielding,0
160,Ma Ri Nhoo,Elite Knight,Yonabra,2001,124,Shielding,0
160,Maan Temor,Royal Paladin,Vunira,995,124,Shielding,0
160,Mago Negro Das Trevas,Elite Knight,Serdebra,492,124,Shielding,0
160,Mauzzer,Elite Knight,Bona,889,124,Shielding,0
160,Maxi El Da,Elite Knight,Premia,77,124,Shielding,0
160,Maximus Randall,Elite Knight,Gentebra,144,124,Shielding,0
160,Maziiajka,Elite Knight,Monza,834,124,Shielding,0
160,Miizinha,Elite Knight,Belobra,951,124,Shielding,0
160,Mirotth,Elite Knight,Belobra,1969,124,Shielding,0
160,Misterpfloyd,Elite Knight,Astera,519,124,Shielding,0
160,Morak,Royal Paladin,Luminera,81,124,Shielding,0
160,Mord the Archer,Royal Paladin,Pacera,219,124,Shielding,0
160,Mord the Divine Warrior,Elite Knight,Pacera,132,124,Shielding,0
160,Munrok,Elite Knight,Secura,542,124,Shielding,0
160,Nameless Storm King,Royal Paladin,Pacera,309,124,Shielding,0
160,Natur Otur,Royal Paladin,Antica,265,124,Shielding,0
160,Necho,Elite Knight,Zunera,276,124,Shielding,0
160,Nestoples,Elite Knight,Calmera,408,124,Shielding,0
160,Nevaki Anlanix,Royal Paladin,Nefera,56,124,Shielding,0
160,Nick Skumur,Elite Knight,Kalibra,446,124,Shielding,0
160,Nicki Nightflower,Elite Knight,Epoca,1157,124,Shielding,0
160,Niewidzialny Dla Kapusi,Elite Knight,Secura,466,124,Shielding,0
160,Nobre Warrior,Elite Knight,Yonabra,482,124,Shielding,0
160,Noobnoob The Destroyer,Elite Knight,Secura,112,124,Shielding,0
160,Noze Buble,Paladin,Lobera,8,124,Shielding,0
160,Nuala,Royal Paladin,Celesta,494,124,Shielding,0
160,Obajara,Elite Knight,Astera,40,124,Shielding,0
160,Odd Henceforth,Elite Knight,Lobera,231,124,Shielding,0
160,Ouwe,Elite Knight,Secura,20,124,Shielding,0
160,Paladin Monika,Royal Paladin,Zuna,51,124,Shielding,0
160,Panzark,Elite Knight,Gladera,828,124,Shielding,0
160,Poppel the knight,Elite Knight,Peloria,1407,124,Shielding,0
160,Raalmo,Elite Knight,Serdebra,539,124,Shielding,0
160,Radraz,Royal Paladin,Vunira,1369,124,Shielding,0
160,Raven Hayes,Elite Knight,Pacera,451,124,Shielding,0
160,Renato Winchester,Elite Knight,Kalibra,1183,124,Shielding,0
160,Rojao Sinistro,Royal Paladin,Zunera,138,124,Shielding,0
160,Rosi,Royal Paladin,Secura,277,124,Shielding,0
160,Sacerdote Vodoo,Elite Knight,Pacera,437,124,Shielding,0
160,Sam Darksoul,Elite Knight,Astera,152,124,Shielding,0
160,Samusziinho,Elite Knight,Menera,1840,124,Shielding,0
160,Sekuryjczyk,Royal Paladin,Secura,333,124,Shielding,0
160,Sephan,Elite Knight,Celebra,2451,124,Shielding,0
160,Shaxa Shan,Elite Knight,Astera,648,124,Shielding,0
160,Shranz,Elite Knight,Refugia,534,124,Shielding,0
160,Sila Cadira,Elite Knight,Celesta,477,124,Shielding,0
160,Silhas,Elite Knight,Lobera,53,124,Shielding,0
160,Simon Melol,Royal Paladin,Nefera,157,124,Shielding,0
160,Sir Dzidek,Royal Paladin,Calmera,635,124,Shielding,0
160,Sir Grom,Elite Knight,Secura,41,124,Shielding,0
160,Sir Lach Dogs,Elite Knight,Talera,328,124,Shielding,0
160,Six Pac,Royal Paladin,Havera,98,124,Shielding,0
160,Skratos,Elite Knight,Talera,583,124,Shielding,0
160,Sloneczko,Knight,Monza,901,124,Shielding,0
160,Sneaky The Snake,Elite Knight,Thyria,82,124,Shielding,0
160,Socrates son Platon,Elite Knight,Celebra,990,124,Shielding,0
160,Sombat Banchamek,Elite Knight,Yonabra,1288,124,Shielding,0
160,Soul Moz,Elite Knight,Yovera,867,124,Shielding,0
160,Soul Xav,Knight,Calmera,11,124,Shielding,0
160,Soul jail,Elite Knight,Vunira,609,124,Shielding,0
160,Spills,Royal Paladin,Pacera,685,124,Shielding,0
160,Spirit Albarn,Elite Knight,Zunera,55,124,Shielding,0
160,Stora Lova,Elite Knight,Secura,612,124,Shielding,0
160,Styxo,Elite Knight,Bona,346,124,Shielding,0
160,Tale Rion,Royal Paladin,Nefera,1721,124,Shielding,0
160,Taviiz,Elite Knight,Kalibra,1034,124,Shielding,0
160,Teroks,Royal Paladin,Calmera,75,124,Shielding,0
160,Thomasina,Elite Knight,Havera,33,124,Shielding,0
160,Thovix,Elite Knight,Bona,856,124,Shielding,0
160,Tigresito the Tiger,Elite Knight,Harmonia,62,124,Shielding,0
160,Tinny mai,Elite Knight,Nefera,436,124,Shielding,0
160,Toxino,Elite Knight,Talera,1050,124,Shielding,0
160,Trosunia,Elite Knight,Celesta,797,124,Shielding,0
160,Trovador,Elite Knight,Astera,142,124,Shielding,0
160,Tuphon,Elite Knight,Secura,35,124,Shielding,0
160,Tury,Elite Knight,Gentebra,145,124,Shielding,0
160,Txuguito,Elite Knight,Descubra,314,124,Shielding,0
160,Valdenilson The Second,Elite Knight,Ferobra,1074,124,Shielding,0
160,Vaul Zita,Elite Knight,Peloria,659,124,Shielding,0
160,Venusia,Elite Knight,Secura,495,124,Shielding,0
160,Veroc,Royal Paladin,Calmera,128,124,Shielding,0
160,Victorianov,Royal Paladin,Nefera,214,124,Shielding,0
160,Vicyous,Elite Knight,Calmera,1603,124,Shielding,0
160,Virtush Awesome,Elite Knight,Zunera,1392,124,Shielding,0
160,Vizukil Ryin,Elite Knight,Refugia,217,124,Shielding,0
160,Vyox,Royal Paladin,Gentebra,120,124,Shielding,0
160,Whirly Nerd,Elite Knight,Bona,314,124,Shielding,0
160,Winetou,Royal Paladin,Secura,57,124,Shielding,0
160,Wison,Royal Paladin,Zuna,109,124,Shielding,0
160,Wiz The Mage,Elite Knight,Pacera,510,124,Shielding,0
160,Wladosek,Elite Knight,Secura,527,124,Shielding,0
160,Yluminix,Royal Paladin,Gentebra,75,124,Shielding,0
160,Youlin,Royal Paladin,Lobera,50,124,Shielding,0
160,Yrza,Elite Knight,Secura,367,124,Shielding,0
160,Yumi Skullcrusher,Royal Paladin,Refugia,87,124,Shielding,0
160,Zap Trucadu,Elite Knight,Zunera,200,124,Shielding,0
160,Zarbon rock,Elite Knight,Lobera,484,124,Shielding,0
160,Zeromus of Chaos,Elite Knight,Nefera,816,124,Shielding,0
160,Zewe,Elite Knight,Celesta,1061,124,Shielding,0
160,Ziomist dragons,Royal Paladin,Monza,927,124,Shielding,0
160,Zmek,Elite Knight,Antica,1939,124,Shielding,0
160,Zurb,Royal Paladin,Refugia,361,124,Shielding,0
160,Zwaard,Elite Knight,Monza,35,124,Shielding,0
402,Aangel de amor,Elite Knight,Nefera,673,123,Shielding,0
402,Abraxorix,Royal Paladin,Premia,332,123,Shielding,0
402,Adan Cedumie,Elite Knight,Celesta,547,123,Shielding,0
402,Aeb,Royal Paladin,Celesta,359,123,Shielding,0
402,Agent Hunt,Royal Paladin,Pacera,410,123,Shielding,0
402,Agressive Kim Toxica,Elite Knight,Luminera,1940,123,Shielding,0
402,Agusia Piotrusia,Elite Knight,Monza,177,123,Shielding,0
402,Agustin De Iturbide,Elite Knight,Gladera,86,123,Shielding,0
402,Alchemistzin,Elite Knight,Quelibra,2259,123,Shielding,0
402,Almara,Royal Paladin,Bona,82,123,Shielding,0
402,Almighty Max,Elite Knight,Secura,213,123,Shielding,0
402,Alonessia,Elite Knight,Monza,59,123,Shielding,0
402,Alwira Myst,Elite Knight,Harmonia,112,123,Shielding,0
402,Aly Lion,Elite Knight,Zuna,63,123,Shielding,0
402,Amabina,Royal Paladin,Thyria,788,123,Shielding,0
402,Anatomiczny Posilek,Elite Knight,Thyria,1433,123,Shielding,0
402,Andrewsek,Elite Knight,Nefera,1189,123,Shielding,0
402,Angel Goraki,Royal Paladin,Pacera,619,123,Shielding,0
402,Angie Emily,Knight,Refugia,23,123,Shielding,0
402,Anna Sendamon,Elite Knight,Nefera,158,123,Shielding,0
402,Annadar,Elite Knight,Celesta,1098,123,Shielding,0
402,Anne Lena,Royal Paladin,Astera,907,123,Shielding,0
402,Apocalypse Rose,Elite Knight,Pacera,1154,123,Shielding,0
402,Apolo Wrath,Elite Knight,Gentebra,1476,123,Shielding,0
402,Arbia,Royal Paladin,Refugia,379,123,Shielding,0
402,Aria Ulth,Elite Knight,Menera,1091,123,Shielding,0
402,Arnakara,Elite Knight,Havera,427,123,Shielding,0
