Rank,Name,Vocation,World,Level,Skill Level,category,vocation_id
96,Shoxiez,Master Sorcerer,Kalibra,2131,136,Magic Level,4
96,Sin Blade,Master Sorcerer,Kalibra,1460,136,Magic Level,4
96,Stumpy,Master Sorcerer,Celesta,732,136,Magic Level,4
96,Valkann,Master Sorcerer,Venebra,1820,136,Magic Level,4
96,Vyp Fox,Master Sorcerer,Gentebra,2029,136,Magic Level,4
96,Walkowitz,Master Sorcerer,Ustebra,1627,136,Magic Level,4
96,Warlord Teuzin,Master Sorcerer,Belobra,2807,136,Magic Level,4
96,Zalber,Master Sorcerer,Jadebra,1180,136,Magic Level,4
128,Adorned Pouncer,Master Sorcerer,Honbra,1716,135,Magic Level,4
128,Ale Adrianku,Master Sorcerer,Bona,1300,135,Magic Level,4
128,Azar Math,Master Sorcerer,Xyla,1426,135,Magic Level,4
128,Black Vatosay,Master Sorcerer,Calmera,1267,135,Magic Level,4
128,Caua na biao,Master Sorcerer,Dia,1715,135,Magic Level,4
128,Charllon,Master Sorcerer,Quelibra,1507,135,Magic Level,4
128,Chris Zeroum,Master Sorcerer,Ombra,2032,135,Magic Level,4
128,Crii Tic,Master Sorcerer,Monza,1885,135,Magic Level,4
128,Czeesio,Master Sorcerer,Secura,1644,135,Magic Level,4
128,Dark-Lich,Master Sorcerer,Calmera,1415,135,Magic Level,4
128,Darkrizz,Master Sorcerer,Serdebra,743,135,Magic Level,4
128,Dextro Kogz,Master Sorcerer,Monza,2119,135,Magic Level,4
128,Domenichellii,Master Sorcerer,Kalibra,1775,135,Magic Level,4
128,Dufe,Master Sorcerer,Celebra,1872,135,Magic Level,4
128,Dwooid,Master Sorcerer,Lobera,1388,135,Magic Level,4
128,Floky Monkey,Master Sorcerer,Thyria,1560,135,Magic Level,4
128,Goa Luccas,Master Sorcerer,Inabra,2368,135,Magic Level,4
128,Griszax,Master Sorcerer,Celesta,817,135,Magic Level,4
128,Hayashiro,Master Sorcerer,Belobra,1814,135,Magic Level,4
128,Hitman Zor,Master Sorcerer,Celebra,1923,135,Magic Level,4
128,Intenzao Supreme Emex,Master Sorcerer,Havera,1999,135,Magic Level,4
128,Kaliktroll,Master Sorcerer,Refugia,351,135,Magic Level,4
128,Katsurage,Master Sorcerer,Yonabra,1342,135,Magic Level,4
128,Kssinhu,Master Sorcerer,Monza,1100,135,Magic Level,4
128,Lone Leech,Master Sorcerer,Lobera,1416,135,Magic Level,4
128,Magic Darkk,Master Sorcerer,Kalibra,1511,135,Magic Level,4
128,Nequ Avoos,Master Sorcerer,Celesta,1344,135,Magic Level,4
128,Palhacin Opressor,Master Sorcerer,Yonabra,574,135,Magic Level,4
128,Resec,Master Sorcerer,Issobra,1300,135,Magic Level,4
128,Riivv,Master Sorcerer,Antica,1588,135,Magic Level,4
128,Syriz,Master Sorcerer,Thyria,2195,135,Magic Level,4
128,Teepo the Mage,Master Sorcerer,Nefera,527,135,Magic Level,4
128,Toasterzzin,Master Sorcerer,Celebra,1316,135,Magic Level,4
128,Xuchotl,Master Sorcerer,Gladera,1210,135,Magic Level,4
162,Aghe,Master Sorcerer,Premia,1247,134,Magic Level,4
162,Arin Elerya,Master Sorcerer,Harmonia,1448,134,Magic Level,4
162,Atara Sakun,Master Sorcerer,Havera,327,134,Magic Level,4
162,Axbin,Master Sorcerer,Astera,2068,134,Magic Level,4
162,Bobolocik,Master Sorcerer,Celesta,2152,134,Magic Level,4
162,Caffeina Implacavel,Master Sorcerer,Kalibra,2342,134,Magic Level,4
162,Chefao Magnifikdany,Sorcerer,Inabra,1972,134,Magic Level,4
162,Dabam,Master Sorcerer,Refugia,1569,134,Magic Level,4
162,Dany Ellmagnifico,Master Sorcerer,Inabra,2165,134,Magic Level,4
162,Darkslayerr,Master Sorcerer,Wintera,659,134,Magic Level,4
162,Dis Seb,Master Sorcerer,Firmera,1369,134,Magic Level,4
162,Duzoco Inofensivo,Master Sorcerer,Jadebra,1701,134,Magic Level,4
162,Energy Puff,Master Sorcerer,Premia,1155,134,Magic Level,4
162,Gharen Artista,Master Sorcerer,Honbra,1081,134,Magic Level,4
162,Goa Luccas Neto,Master Sorcerer,Ourobra,2063,134,Magic Level,4
162,Golden Face,Master Sorcerer,Quidera,1136,134,Magic Level,4
162,Heinzinki,Master Sorcerer,Vunira,1895,134,Magic Level,4
162,Hellz Nagb,Master Sorcerer,Wintera,1884,134,Magic Level,4
162,Korixos,Master Sorcerer,Refugia,1247,134,Magic Level,4
162,Leczo Uhami,Master Sorcerer,Nevia,1579,134,Magic Level,4
162,Llilou,Master Sorcerer,Secura,903,134,Magic Level,4
162,Lotriiel,Master Sorcerer,Belobra,1335,134,Magic Level,4
162,Lutador Venancinho,Master Sorcerer,Gentebra,1985,134,Magic Level,4
162,Magico Mago,Master Sorcerer,Nefera,1380,134,Magic Level,4
162,Master Araxin,Master Sorcerer,Celebra,910,134,Magic Level,4
162,Micz Mage,Master Sorcerer,Havera,969,134,Magic Level,4
162,Moonryel,Master Sorcerer,Kalibra,1938,134,Magic Level,4
162,Mor Decai,Master Sorcerer,Gentebra,2148,134,Magic Level,4
162,Nightt Gaze,Master Sorcerer,Karmeya,2137,134,Magic Level,4
162,Que Jon,Master Sorcerer,Serdebra,1748,134,Magic Level,4
162,Raiden Makoto,Master Sorcerer,Nefera,1488,134,Magic Level,4
162,Rdge,Master Sorcerer,Yonabra,2022,134,Magic Level,4
162,Seju Primetime,Master Sorcerer,Venebra,2084,134,Magic Level,4
162,Sir To Bao,Master Sorcerer,Belobra,1489,134,Magic Level,4
162,Smka Corporation,Master Sorcerer,Issobra,2118,134,Magic Level,4
162,Tak Ten Biedak,Master Sorcerer,Monza,1558,134,Magic Level,4
162,Uchiha Dono Tornabra,Master Sorcerer,Tornabra,1698,134,Magic Level,4
162,Unicorn Lady Boy,Master Sorcerer,Lobera,1613,134,Magic Level,4
162,Vaparir,Master Sorcerer,Havera,1300,134,Magic Level,4
162,Watroba sorcerer,Master Sorcerer,Refugia,1097,134,Magic Level,4
162,Xan Farmer,Master Sorcerer,Refugia,1571,134,Magic Level,4
162,Youmi Buu,Master Sorcerer,Ourobra,1489,134,Magic Level,4
162,Zdzi Siek,Master Sorcerer,Peloria,1643,134,Magic Level,4
162,Ziomalek Koksik,Master Sorcerer,Harmonia,576,134,Magic Level,4
206,Abaddon King Demon,Master Sorcerer,Calmera,1225,133,Magic Level,4
206,Aegoth Darko,Master Sorcerer,Havera,1374,133,Magic Level,4
206,Aikefestas,Master Sorcerer,Belobra,920,133,Magic Level,4
206,Arraya Hardtimes,Master Sorcerer,Collabra,2078,133,Magic Level,4
206,Ayy Eff Kayy,Master Sorcerer,Astera,1225,133,Magic Level,4
206,Azamal,Master Sorcerer,Gentebra,503,133,Magic Level,4
206,Brall,Master Sorcerer,Solidera,1296,133,Magic Level,4
206,Carlinnnn,Master Sorcerer,Astera,1968,133,Magic Level,4
206,Closedfriends Dora Efredge,Master Sorcerer,Jadebra,1070,133,Magic Level,4
206,Cocusama,Master Sorcerer,Solidera,436,133,Magic Level,4
206,Corztten,Master Sorcerer,Astera,1634,133,Magic Level,4
206,Daryn Rider,Master Sorcerer,Solidera,634,133,Magic Level,4
206,Demboow,Master Sorcerer,Havera,1080,133,Magic Level,4
206,Diabelski aniolek,Master Sorcerer,Harmonia,1350,133,Magic Level,4
206,Don Saulinm,Master Sorcerer,Solidera,1112,133,Magic Level,4
206,Fraanco,Master Sorcerer,Jadebra,2045,133,Magic Level,4
206,Hatinho,Master Sorcerer,Yonabra,1531,133,Magic Level,4
206,Hobby Horsing,Master Sorcerer,Refugia,1615,133,Magic Level,4
206,Hyooga,Master Sorcerer,Nevia,1582,133,Magic Level,4
206,Jaki Helor,Master Sorcerer,Yonabra,1233,133,Magic Level,4
206,Keida,Master Sorcerer,Kalibra,1333,133,Magic Level,4
206,Korzus Koranav,Master Sorcerer,Kalibra,1564,133,Magic Level,4
206,Kotz Lidera,Master Sorcerer,Honbra,1341,133,Magic Level,4
206,Kwiryn,Master Sorcerer,Secura,1876,133,Magic Level,4
206,Legenden Kurre,Master Sorcerer,Monza,1426,133,Magic Level,4
206,Leozinnxd,Master Sorcerer,Rasteibra,1973,133,Magic Level,4
206,Mannow,Master Sorcerer,Secura,1250,133,Magic Level,4
206,Miichaszek,Master Sorcerer,Refugia,2066,133,Magic Level,4
206,Mixleth,Master Sorcerer,Pacera,778,133,Magic Level,4
206,Moocny Gaz,Master Sorcerer,Wadira,1661,133,Magic Level,4
206,Murillaoloko,Master Sorcerer,Quelibra,1956,133,Magic Level,4
206,Nandoxdd,Master Sorcerer,Venebra,1502,133,Magic Level,4
206,Nevik,Master Sorcerer,Refugia,1585,133,Magic Level,4
206,Palgaa,Master Sorcerer,Secura,1905,133,Magic Level,4
206,Pee Byrd,Master Sorcerer,Lobera,894,133,Magic Level,4
206,Pekky Khamzai,Master Sorcerer,Antica,1556,133,Magic Level,4
206,Plusik,Master Sorcerer,Vunira,904,133,Magic Level,4
206,Remik Sorc,Master Sorcerer,Xyla,1447,133,Magic Level,4
206,Roxeo,Master Sorcerer,Astera,1276,133,Magic Level,4
206,Rubio Yamete Kudasai,Master Sorcerer,Issobra,1890,133,Magic Level,4
206,Schiitz,Master Sorcerer,Yonabra,1480,133,Magic Level,4
206,Sha Dowh,Master Sorcerer,Premia,1665,133,Magic Level,4
206,Shorezy Bane,Master Sorcerer,Yovera,1190,133,Magic Level,4
206,Skye Rock,Master Sorcerer,Lobera,1045,133,Magic Level,4
206,Sorin Vilao,Master Sorcerer,Ourobra,1675,133,Magic Level,4
206,Sundog,Master Sorcerer,Antica,663,133,Magic Level,4
206,Swazller,Master Sorcerer,Lobera,1013,133,Magic Level,4
206,Szujin,Master Sorcerer,Pacera,1339,133,Magic Level,4
206,Tengfei,Master Sorcerer,Calmera,1020,133,Magic Level,4
206,Tengil,Master Sorcerer,Secura,1311,133,Magic Level,4
206,Theriosti,Master Sorcerer,Yonabra,1947,133,Magic Level,4
206,Unstoppable Mozar,Master Sorcerer,Jadebra,1695,133,Magic Level,4
206,What,Master Sorcerer,Lobera,1034,133,Magic Level,4
206,Yoasobi,Master Sorcerer,Yonabra,1983,133,Magic Level,4
206,Zapecao,Master Sorcerer,Collabra,2162,133,Magic Level,4
206,Zhurda,Master Sorcerer,Retalia,1658,133,Magic Level,4
206,Zonatto Bombinhams,Master Sorcerer,Honbra,2138,133,Magic Level,4
206,Zpinho-Sorcerer,Master Sorcerer,Talera,950,133,Magic Level,4
264,Arcai,Master Sorcerer,Quidera,875,132,Magic Level,4
264,Asb'el,Master Sorcerer,Solidera,437,132,Magic Level,4
264,Bajeczny Jakub,Master Sorcerer,Karmeya,1399,132,Magic Level,4
264,Batis Tattoo,Master Sorcerer,Venebra,1616,132,Magic Level,4
264,Baudao,Master Sorcerer,Serdebra,1727,132,Magic Level,4
264,Bjo,Master Sorcerer,Quelibra,1608,132,Magic Level,4
264,Casseid,Master Sorcerer,Refugia,404,132,Magic Level,4
264,Cedart,Master Sorcerer,Celebra,1279,132,Magic Level,4
264,Chikaka Tantan,Master Sorcerer,Serdebra,559,132,Magic Level,4
264,Coronel Shock,Master Sorcerer,Quelibra,1326,132,Magic Level,4
264,Demonik Bending,Master Sorcerer,Ustebra,276,132,Magic Level,4
264,Dicoo,Master Sorcerer,Issobra,1411,132,Magic Level,4
264,Doggosaurus,Master Sorcerer,Premia,1872,132,Magic Level,4
264,Dragonidas,Master Sorcerer,Monza,1512,132,Magic Level,4
264,Duzy Brzuszek,Master Sorcerer,Nevia,2036,132,Magic Level,4
264,Eder,Master Sorcerer,Kalibra,1440,132,Magic Level,4
264,Edulopz,Master Sorcerer,Havera,740,132,Magic Level,4
264,El Chuyzh,Master Sorcerer,Esmera,1271,132,Magic Level,4
264,Emperor Brose,Master Sorcerer,Refugia,725,132,Magic Level,4
264,Epus,Master Sorcerer,Vunira,1831,132,Magic Level,4
264,Executer Mage,Master Sorcerer,Premia,981,132,Magic Level,4
264,Exist Blister,Master Sorcerer,Astera,970,132,Magic Level,4
264,Expazo,Master Sorcerer,Secura,1202,132,Magic Level,4
264,Fabin Presidiario,Master Sorcerer,Belobra,1570,132,Magic Level,4
264,Ferzudo,Master Sorcerer,Ourobra,859,132,Magic Level,4
264,Fleeting Flipflop,Master Sorcerer,Antica,1154,132,Magic Level,4
264,Floki Darksoul,Master Sorcerer,Rasteibra,1385,132,Magic Level,4
264,Ghazzytv,Master Sorcerer,Refugia,623,132,Magic Level,4
264,Goa Luke,Master Sorcerer,Quelibra,1722,132,Magic Level,4
264,Godking Bane,Master Sorcerer,Esmera,698,132,Magic Level,4
264,Haidar Wizard,Master Sorcerer,Lutabra,1129,132,Magic Level,4
264,Hellcorsz,Master Sorcerer,Luminera,979,132,Magic Level,4
264,Highmage Hidden,Master Sorcerer,Yonabra,1845,132,Magic Level,4
264,Incredible Akus,Master Sorcerer,Lobera,1383,132,Magic Level,4
264,Jaisho,Master Sorcerer,Nevia,1439,132,Magic Level,4
264,Jinbesan,Master Sorcerer,Karmeya,855,132,Magic Level,4
264,Kakimek,Master Sorcerer,Bona,1101,132,Magic Level,4
264,Kbralz,Master Sorcerer,Descubra,1527,132,Magic Level,4
264,Keppi,Master Sorcerer,Secura,1305,132,Magic Level,4
264,Kheos Belickon,Master Sorcerer,Talera,1222,132,Magic Level,4
264,Kiingdom,Master Sorcerer,Yovera,1774,132,Magic Level,4
264,King Adamo,Master Sorcerer,Secura,1256,132,Magic Level,4
264,Kiwikator,Master Sorcerer,Monza,1471,132,Magic Level,4
264,Kyru,Master Sorcerer,Venebra,1834,132,Magic Level,4
264,Lady Affyria,Master Sorcerer,Celebra,1334,132,Magic Level,4
264,Lord Valeta,Master Sorcerer,Celebra,2128,132,Magic Level,4
264,Mage Deceiver,Master Sorcerer,Quelibra,1356,132,Magic Level,4
264,Mage Sat,Master Sorcerer,Nevia,1434,132,Magic Level,4
264,Magnifik Emperatordany,Master Sorcerer,Inabra,1734,132,Magic Level,4
264,Manolost,Master Sorcerer,Quintera,1457,132,Magic Level,4
264,Mantessa,Master Sorcerer,Refugia,1997,132,Magic Level,4
264,Masteer Walkers,Master Sorcerer,Talera,1154,132,Magic Level,4
264,Maza lov,Master Sorcerer,Rasteibra,2017,132,Magic Level,4
264,Mejo Vikee,Master Sorcerer,Thyria,1596,132,Magic Level,4
264,Mourao Returns,Master Sorcerer,Rasteibra,1772,132,Magic Level,4
264,Mystic Andarielx,Master Sorcerer,Venebra,1243,132,Magic Level,4
264,Ninna Gil,Master Sorcerer,Celebra,2181,132,Magic Level,4
264,Pedream,Master Sorcerer,Descubra,1451,132,Magic Level,4
264,Pro Feta,Master Sorcerer,Luminera,1297,132,Magic Level,4
264,Queen Gina,Master Sorcerer,Talera,1407,132,Magic Level,4
264,Raaro,Master Sorcerer,Ustebra,1638,132,Magic Level,4
264,Raider Mag,Master Sorcerer,Celesta,1193,132,Magic Level,4
264,Rayzack,Master Sorcerer,Descubra,1770,132,Magic Level,4
264,Rei Zathroth,Master Sorcerer,Issobra,1003,132,Magic Level,4
264,Revanne,Master Sorcerer,Vunira,1152,132,Magic Level,4
264,Rick Rollin Sanchez,Master Sorcerer,Nefera,301,132,Magic Level,4
264,Semsd,Master Sorcerer,Quelibra,1254,132,Magic Level,4
264,Shainy the Great,Master Sorcerer,Ourobra,1762,132,Magic Level,4
264,Shakira Paeveio,Master Sorcerer,Jadebra,1513,132,Magic Level,4
264,Showks,Master Sorcerer,Gentebra,1823,132,Magic Level,4
264,Siri Derdie,Master Sorcerer,Antica,1084,132,Magic Level,4
264,Sleeperz,Master Sorcerer,Celesta,1406,132,Magic Level,4
264,Smoking Killer,Master Sorcerer,Solidera,1617,132,Magic Level,4
264,Socrani,Master Sorcerer,Havera,1100,132,Magic Level,4
264,Sore Surer,Master Sorcerer,Pacera,1420,132,Magic Level,4
264,Sorin Amarelou,Master Sorcerer,Inabra,1888,132,Magic Level,4
264,Stormstars,Master Sorcerer,Astera,1011,132,Magic Level,4
264,Summoner Jack,Master Sorcerer,Kalibra,822,132,Magic Level,4
264,Szipsu,Master Sorcerer,Harmonia,1183,132,Magic Level,4
264,The Chef Wizard,Master Sorcerer,Astera,1330,132,Magic Level,4
264,Tyo Rogi,Master Sorcerer,Lutabra,1412,132,Magic Level,4
264,Ultrazo,Master Sorcerer,Celesta,1203,132,Magic Level,4
264,Urso Xaaapado,Master Sorcerer,Serdebra,1313,132,Magic Level,4
264,Vitin Daronco,Master Sorcerer,Rasteibra,1508,132,Magic Level,4
264,Voldezak,Master Sorcerer,Nevia,1045,132,Magic Level,4
264,Volt Pakkun,Master Sorcerer,Quelibra,1066,132,Magic Level,4
264,Wollenzo,Master Sorcerer,Astera,1084,132,Magic Level,4
264,Zedrin Ltda,Master Sorcerer,Ourobra,1953,132,Magic Level,4
264,Zeravath Bruxo,Master Sorcerer,Honbra,1024,132,Magic Level,4
264,Zmuts,Master Sorcerer,Monza,1898,132,Magic Level,4
264,Zyro'flame,Master Sorcerer,Secura,1411,132,Magic Level,4
355,Adreuz,Master Sorcerer,Premia,1292,131,Magic Level,4
355,Ahoky,Master Sorcerer,Solidera,1708,131,Magic Level,4
355,Ameamerr,Master Sorcerer,Venebra,1761,131,Magic Level,4
355,Arc Mago Marujo,Master Sorcerer,Serdebra,2006,131,Magic Level,4
355,Asombrous Tythz,Master Sorcerer,Monza,1292,131,Magic Level,4
355,Babis,Master Sorcerer,Epoca,1416,131,Magic Level,4
355,Big Mike,Master Sorcerer,Lobera,1291,131,Magic Level,4
355,Brayanz,Master Sorcerer,Lobera,1264,131,Magic Level,4
355,Brooko,Master Sorcerer,Yonabra,1087,131,Magic Level,4
355,Carlin Tadafilado,Master Sorcerer,Inabra,1317,131,Magic Level,4
355,Celestial wizard,Master Sorcerer,Astera,1608,131,Magic Level,4
355,Cellio,Master Sorcerer,Rasteibra,1609,131,Magic Level,4
355,Cosmiic Death,Master Sorcerer,Yonabra,1828,131,Magic Level,4
355,Courage Kruziox,Master Sorcerer,Nevia,1583,131,Magic Level,4
355,Czarujacyy,Master Sorcerer,Karmeya,1434,131,Magic Level,4
355,Derral,Master Sorcerer,Astera,1535,131,Magic Level,4
355,Diogo Relaxado,Master Sorcerer,Ustebra,1507,131,Magic Level,4
355,Doctor Bruxxo,Master Sorcerer,Collabra,1602,131,Magic Level,4
355,Dracmort,Master Sorcerer,Secura,1358,131,Magic Level,4
355,Falcons,Master Sorcerer,Lobera,1088,131,Magic Level,4
355,Flipias,Master Sorcerer,Quintera,1309,131,Magic Level,4
355,Flying Joahn,Master Sorcerer,Xyla,1530,131,Magic Level,4
355,Gabe Um,Master Sorcerer,Belobra,1849,131,Magic Level,4
355,Git Laki,Master Sorcerer,Refugia,1397,131,Magic Level,4
355,Gulkair Prime,Master Sorcerer,Rasteibra,1294,131,Magic Level,4
355,Habibit,Master Sorcerer,Quintera,1250,131,Magic Level,4
355,Haullyz Implacavel,Master Sorcerer,Quelibra,1326,131,Magic Level,4
355,Heitorx Zedrin,Master Sorcerer,Ourobra,1891,131,Magic Level,4
