Rank,Name,Vocation,World,Level,Skill Level,category,vocation_id
56,Ellmagnifinho Danynho,Royal Paladin,Inabra,2158,140,Distance Fighting,3
56,Furito Fraco,Royal Paladin,Zunera,1081,140,Distance Fighting,3
56,Furyprime,Royal Paladin,Antica,1633,140,Distance Fighting,3
56,Jaruga,Royal Paladin,Nevia,1545,140,Distance Fighting,3
56,Lefi,Royal Paladin,Calmera,1008,140,Distance Fighting,3
56,Litwin,Royal Paladin,Refugia,802,140,Distance Fighting,3
56,Lord Marshals,Royal Paladin,Peloria,1612,140,Distance Fighting,3
56,Marwin Devile,Royal Paladin,Celebra,1247,140,Distance Fighting,3
56,Mazzeriin,Royal Paladin,Karmeya,2371,140,Distance Fighting,3
56,Meatbow,Royal Paladin,Epoca,1738,140,Distance Fighting,3
56,Royal Yattaman,Royal Paladin,Refugia,1248,140,Distance Fighting,3
56,Unholy Skyzen,Royal Paladin,Solidera,1067,140,Distance Fighting,3
56,Venus,Royal Paladin,Vunira,1133,140,Distance Fighting,3
56,Villero Lgante,Royal Paladin,Astera,1457,140,Distance Fighting,3
56,Viny Opressor,Royal Paladin,Serdebra,1392,140,Distance Fighting,3
56,Vitiinn,Royal Paladin,Belobra,2101,140,Distance Fighting,3
56,Will Fibrado,Royal Paladin,Quelibra,1035,140,Distance Fighting,3
56,Yu'Maxi,Royal Paladin,Yonabra,582,140,Distance Fighting,3
56,Yunski,Royal Paladin,Secura,2142,140,Distance Fighting,3
80,Al Ziponny,Royal Paladin,Belobra,1794,139,Distance Fighting,3
80,Alfiler Berserker,Royal Paladin,Ferobra,1811,139,Distance Fighting,3
80,Angel Agatha,Royal Paladin,Gentebra,477,139,Distance Fighting,3
80,Arthas Lightborn,Royal Paladin,Yonabra,1971,139,Distance Fighting,3
80,Balas King,Royal Paladin,Nevia,1500,139,Distance Fighting,3
80,Bestia Losu,Royal Paladin,Monza,1135,139,Distance Fighting,3
80,Bullistic,Royal Paladin,Lobera,1401,139,Distance Fighting,3
80,Capetao Tipster,Royal Paladin,Inabra,1968,139,Distance Fighting,3
80,Chron Ix,Royal Paladin,Quidera,1051,139,Distance Fighting,3
80,Cloud Valek,Royal Paladin,Harmonia,1674,139,Distance Fighting,3
80,Drasski,Royal Paladin,Secura,1529,139,Distance Fighting,3
80,Ezudux,Royal Paladin,Gentebra,2019,139,Distance Fighting,3
80,Higzy,Royal Paladin,Gentebra,1607,139,Distance Fighting,3
80,Jaz,Royal Paladin,Calmera,1102,139,Distance Fighting,3
80,Kommander,Royal Paladin,Celebra,2731,139,Distance Fighting,3
80,Kronek,Royal Paladin,Firmera,1774,139,Distance Fighting,3
80,Mi Sioo,Royal Paladin,Harmonia,1890,139,Distance Fighting,3
80,Nott Primetime,Royal Paladin,Descubra,2146,139,Distance Fighting,3
80,Passion Killer,Royal Paladin,Gladera,437,139,Distance Fighting,3
80,Radraz,Royal Paladin,Vunira,1369,139,Distance Fighting,3
80,Rayo,Royal Paladin,Gentebra,2372,139,Distance Fighting,3
80,Rayven Shiver,Royal Paladin,Venebra,646,139,Distance Fighting,3
80,Sapin Rhasta,Royal Paladin,Gentebra,1552,139,Distance Fighting,3
80,Sekeyden,Royal Paladin,Yonabra,1442,139,Distance Fighting,3
80,Serz,Royal Paladin,Kalibra,1371,139,Distance Fighting,3
80,Sir Zoop,Royal Paladin,Belobra,1922,139,Distance Fighting,3
80,Tahask,Royal Paladin,Belobra,1276,139,Distance Fighting,3
80,Tex Pancadao,Royal Paladin,Yonabra,1268,139,Distance Fighting,3
80,Vesanto,Royal Paladin,Harmonia,1437,139,Distance Fighting,3
80,Xavitto,Royal Paladin,Monza,746,139,Distance Fighting,3
80,Xuliao Overlure,Royal Paladin,Belobra,1553,139,Distance Fighting,3
80,Ziomist dragons,Royal Paladin,Monza,927,139,Distance Fighting,3
112,Apex Pierre,Royal Paladin,Epoca,1859,138,Distance Fighting,3
112,Arqueiro Lock,Royal Paladin,Astera,1172,138,Distance Fighting,3
112,Asymidess,Royal Paladin,Refugia,1035,138,Distance Fighting,3
112,Ballin Zero,Royal Paladin,Dia,1468,138,Distance Fighting,3
112,Brownxzs,Royal Paladin,Yonabra,1867,138,Distance Fighting,3
112,Byebyeadios,Royal Paladin,Luminera,1422,138,Distance Fighting,3
112,Centauro Bandolero,Royal Paladin,Nefera,1032,138,Distance Fighting,3
112,Cronius Blackthorn,Royal Paladin,Celesta,861,138,Distance Fighting,3
112,Cuwex Amozen,Royal Paladin,Havera,561,138,Distance Fighting,3
112,Dakudo Bakuna,Royal Paladin,Secura,402,138,Distance Fighting,3
112,Dardar Zamoldimor,Royal Paladin,Celesta,976,138,Distance Fighting,3
112,Demn,Royal Paladin,Luminera,1892,138,Distance Fighting,3
112,Destemido Corporation,Royal Paladin,Issobra,2055,138,Distance Fighting,3
112,Druid Kamel,Royal Paladin,Havera,931,138,Distance Fighting,3
112,Dunus Wicas,Royal Paladin,Astera,943,138,Distance Fighting,3
112,Edi Paladino,Royal Paladin,Honbra,2134,138,Distance Fighting,3
112,El Bucho,Royal Paladin,Astera,1578,138,Distance Fighting,3
112,Elon Arrowhead,Royal Paladin,Menera,342,138,Distance Fighting,3
112,Eviksin of Sacrelight,Royal Paladin,Luminera,355,138,Distance Fighting,3
112,Exidysz,Royal Paladin,Honbra,1940,138,Distance Fighting,3
112,Fallen Symphony,Royal Paladin,Secura,1345,138,Distance Fighting,3
112,Gabz Implacavel,Royal Paladin,Collabra,1947,138,Distance Fighting,3
112,Ginowi,Royal Paladin,Monza,2010,138,Distance Fighting,3
112,Gohanoski,Royal Paladin,Pacera,1975,138,Distance Fighting,3
112,Grizzanth,Royal Paladin,Gentebra,1086,138,Distance Fighting,3
112,Hermaan,Royal Paladin,Monza,1947,138,Distance Fighting,3
112,Hulk Tacadordebolt,Royal Paladin,Venebra,2237,138,Distance Fighting,3
112,Hyero Barone,Royal Paladin,Belobra,1848,138,Distance Fighting,3
112,Ice Yixa,Royal Paladin,Secura,1072,138,Distance Fighting,3
112,Ivene,Royal Paladin,Celesta,2030,138,Distance Fighting,3
112,Izkov Flei,Royal Paladin,Zunera,1544,138,Distance Fighting,3
112,Jan Zlote Serce,Royal Paladin,Refugia,1858,138,Distance Fighting,3
112,Jintani,Royal Paladin,Luminera,1583,138,Distance Fighting,3
112,Juvi Tokes,Royal Paladin,Nefera,1625,138,Distance Fighting,3
112,Kewhyx Mythus,Royal Paladin,Celebra,2039,138,Distance Fighting,3
112,Kolldzz,Royal Paladin,Quelibra,1060,138,Distance Fighting,3
112,Laser,Royal Paladin,Esmera,857,138,Distance Fighting,3
112,Leg Olaz,Royal Paladin,Quintera,500,138,Distance Fighting,3
112,Lord Ratt,Royal Paladin,Gladera,576,138,Distance Fighting,3
112,Maan Temor,Royal Paladin,Vunira,995,138,Distance Fighting,3
112,Magnifik Danyveiosair,Paladin,Inabra,1813,138,Distance Fighting,3
112,Makkech Toxico,Royal Paladin,Luminera,1176,138,Distance Fighting,3
112,Marco Hood,Royal Paladin,Inabra,997,138,Distance Fighting,3
112,Matt Paladiin,Royal Paladin,Gentebra,1369,138,Distance Fighting,3
112,Maximus the King,Royal Paladin,Celebra,1592,138,Distance Fighting,3
112,Menfis Tempestira,Royal Paladin,Astera,1334,138,Distance Fighting,3
112,Mini Adamz,Royal Paladin,Epoca,1086,138,Distance Fighting,3
112,Mondarius,Royal Paladin,Inabra,1234,138,Distance Fighting,3
112,Ness Kraveen,Royal Paladin,Inabra,1764,138,Distance Fighting,3
112,Pesado Ayoros,Royal Paladin,Issobra,1577,138,Distance Fighting,3
112,Phait,Royal Paladin,Secura,985,138,Distance Fighting,3
112,Piatka,Royal Paladin,Harmonia,1754,138,Distance Fighting,3
112,Poke Corporation,Royal Paladin,Issobra,2392,138,Distance Fighting,3
112,Quin of Demons Blood,Royal Paladin,Refugia,553,138,Distance Fighting,3
112,Ray An,Royal Paladin,Yonabra,362,138,Distance Fighting,3
112,Rixaari,Royal Paladin,Talera,1128,138,Distance Fighting,3
112,Ronexy,Royal Paladin,Celebra,1656,138,Distance Fighting,3
112,Sabziro,Royal Paladin,Vunira,1592,138,Distance Fighting,3
112,Salsa Agridoce,Royal Paladin,Oceanis,1384,138,Distance Fighting,3
112,Sir Dzidek,Royal Paladin,Calmera,635,138,Distance Fighting,3
112,Tbi,Royal Paladin,Monza,992,138,Distance Fighting,3
112,Turco Loko,Royal Paladin,Inabra,2078,138,Distance Fighting,3
112,Turyan,Royal Paladin,Descubra,1014,138,Distance Fighting,3
112,Valiiant krzychu,Royal Paladin,Secura,1241,138,Distance Fighting,3
112,Vuvvex,Royal Paladin,Nevia,1747,138,Distance Fighting,3
112,Xa Vas,Royal Paladin,Ustebra,1169,138,Distance Fighting,3
112,Yes Yes,Royal Paladin,Vunira,1310,138,Distance Fighting,3
112,Youcant Affordit,Royal Paladin,Serdebra,1307,138,Distance Fighting,3
180,Alkazator,Royal Paladin,Astera,970,137,Distance Fighting,3
180,Alvaro Lionheart,Royal Paladin,Issobra,1820,137,Distance Fighting,3
180,Anatim,Royal Paladin,Thyria,1321,137,Distance Fighting,3
180,Andy Mustang,Royal Paladin,Belobra,1882,137,Distance Fighting,3
180,Anndo,Royal Paladin,Harmonia,1066,137,Distance Fighting,3
180,Arterossy,Royal Paladin,Thyria,1498,137,Distance Fighting,3
180,Arth Ascended,Royal Paladin,Yonabra,1477,137,Distance Fighting,3
180,Atere Sillio,Royal Paladin,Secura,1046,137,Distance Fighting,3
180,Bigy,Royal Paladin,Peloria,1327,137,Distance Fighting,3
180,Blak Haler,Royal Paladin,Nefera,951,137,Distance Fighting,3
180,Bolzziosti,Royal Paladin,Yonabra,1949,137,Distance Fighting,3
180,Brauba,Royal Paladin,Ustebra,2198,137,Distance Fighting,3
180,Chapoca Bahia,Royal Paladin,Inabra,2156,137,Distance Fighting,3
180,Coy Doido,Royal Paladin,Belobra,1416,137,Distance Fighting,3
180,Dan Senju,Royal Paladin,Collabra,2046,137,Distance Fighting,3
180,Darkiness,Royal Paladin,Belobra,718,137,Distance Fighting,3
180,Demigod of Reveng,Royal Paladin,Ferobra,1824,137,Distance Fighting,3
180,Diigoo,Paladin,Peloria,410,137,Distance Fighting,3
180,Dudopix Corp,Royal Paladin,Ferobra,1905,137,Distance Fighting,3
180,Dumzin,Royal Paladin,Ustebra,751,137,Distance Fighting,3
180,Echoes of Memoria,Royal Paladin,Secura,1584,137,Distance Fighting,3
180,Fael Sensei,Royal Paladin,Quelibra,1468,137,Distance Fighting,3
180,Felix Hastalo Infierno,Royal Paladin,Inabra,2247,137,Distance Fighting,3
180,Fiery Soul,Royal Paladin,Bona,1280,137,Distance Fighting,3
180,Fok,Royal Paladin,Secura,1540,137,Distance Fighting,3
180,Golden Eclypse,Royal Paladin,Yonabra,2045,137,Distance Fighting,3
180,Guczman,Royal Paladin,Monza,2093,137,Distance Fighting,3
180,Ha vok,Royal Paladin,Astera,1024,137,Distance Fighting,3
180,Habundia,Royal Paladin,Descubra,1084,137,Distance Fighting,3
180,Hellz Nogb,Royal Paladin,Wintera,2154,137,Distance Fighting,3
180,Hussell Sindar,Royal Paladin,Inabra,1033,137,Distance Fighting,3
180,Husteraco,Royal Paladin,Refugia,666,137,Distance Fighting,3
180,Jergiej,Royal Paladin,Harmonia,681,137,Distance Fighting,3
180,Jotazovisk,Royal Paladin,Collabra,1903,137,Distance Fighting,3
180,Ken Dragonslayer,Royal Paladin,Venebra,1723,137,Distance Fighting,3
180,Kilseno,Royal Paladin,Secura,1262,137,Distance Fighting,3
180,Kruuks,Royal Paladin,Refugia,1570,137,Distance Fighting,3
180,Kuubiq,Royal Paladin,Thyria,1952,137,Distance Fighting,3
180,Lady Yiinaa,Royal Paladin,Nefera,1636,137,Distance Fighting,3
180,Lekisno,Royal Paladin,Gentebra,1781,137,Distance Fighting,3
180,Lemao,Royal Paladin,Gentebra,1374,137,Distance Fighting,3
180,Lombrado Rush,Royal Paladin,Ferobra,993,137,Distance Fighting,3
180,Luk ki,Royal Paladin,Yara,1067,137,Distance Fighting,3
180,Lukouso,Royal Paladin,Thyria,1210,137,Distance Fighting,3
180,Masterpali,Royal Paladin,Ferobra,1858,137,Distance Fighting,3
180,Minszk,Royal Paladin,Gentebra,732,137,Distance Fighting,3
180,Morgana Fisher,Royal Paladin,Kalibra,857,137,Distance Fighting,3
180,Na gash,Royal Paladin,Monza,1846,137,Distance Fighting,3
180,Nasty Kasper,Royal Paladin,Antica,1257,137,Distance Fighting,3
180,Night Kratoz,Royal Paladin,Yonabra,1410,137,Distance Fighting,3
180,Nuala,Royal Paladin,Celesta,494,137,Distance Fighting,3
180,Okazaaki,Royal Paladin,Yonabra,1506,137,Distance Fighting,3
180,Orion Unknown,Royal Paladin,Menera,1555,137,Distance Fighting,3
180,Pancho Panterra,Royal Paladin,Gladera,1196,137,Distance Fighting,3
180,Partyboost,Royal Paladin,Vunira,2034,137,Distance Fighting,3
180,Pato Zedrin,Royal Paladin,Ourobra,2028,137,Distance Fighting,3
180,Phoenix Kato,Royal Paladin,Yonabra,1214,137,Distance Fighting,3
180,Pipao,Royal Paladin,Descubra,919,137,Distance Fighting,3
180,Przystojny Borsuk,Royal Paladin,Secura,1027,137,Distance Fighting,3
180,Recall Poderoso,Royal Paladin,Rasteibra,2233,137,Distance Fighting,3
180,Rey Edgar,Royal Paladin,Nefera,555,137,Distance Fighting,3
180,Royale Scorpio,Royal Paladin,Secura,1729,137,Distance Fighting,3
180,Royall Spear Man,Royal Paladin,Karmeya,780,137,Distance Fighting,3
180,Scorpionnegro,Royal Paladin,Menera,1690,137,Distance Fighting,3
180,Sedrahil,Royal Paladin,Oceanis,2004,137,Distance Fighting,3
180,Seth the Ruthless,Paladin,Gentebra,940,137,Distance Fighting,3
180,Sir Alci,Royal Paladin,Gentebra,1120,137,Distance Fighting,3
180,Smoker,Royal Paladin,Serdebra,1703,137,Distance Fighting,3
180,Smoothyz,Royal Paladin,Kalibra,2284,137,Distance Fighting,3
180,Sniper Navy Seal,Royal Paladin,Talera,1542,137,Distance Fighting,3
180,Storgek,Royal Paladin,Luminera,967,137,Distance Fighting,3
180,Szczygus,Royal Paladin,Refugia,1301,137,Distance Fighting,3
180,Szmuggy,Royal Paladin,Thyria,2066,137,Distance Fighting,3
180,Tenorio Ell Patron,Royal Paladin,Wintera,1522,137,Distance Fighting,3
180,Tervin,Royal Paladin,Refugia,1425,137,Distance Fighting,3
180,Thunder Haron,Royal Paladin,Monza,577,137,Distance Fighting,3
180,Tom Ylw,Royal Paladin,Harmonia,1711,137,Distance Fighting,3
180,Tonim Sniper,Royal Paladin,Jadebra,2074,137,Distance Fighting,3
180,Treko,Royal Paladin,Gentebra,2252,137,Distance Fighting,3
180,Typical Jeff,Royal Paladin,Pacera,1422,137,Distance Fighting,3
180,Unnamed Shadow,Royal Paladin,Venebra,1918,137,Distance Fighting,3
180,Vames,Royal Paladin,Solidera,404,137,Distance Fighting,3
180,Vassanti,Royal Paladin,Premia,1065,137,Distance Fighting,3
180,Vitux the Grey,Royal Paladin,Belobra,1313,137,Distance Fighting,3
180,Wakynzs,Royal Paladin,Celesta,1598,137,Distance Fighting,3
180,Warglaiven,Royal Paladin,Kalibra,1828,137,Distance Fighting,3
180,Wild Lee,Royal Paladin,Astera,280,137,Distance Fighting,3
180,Yuriih,Royal Paladin,Obscubra,1870,137,Distance Fighting,3
180,Zarakson,Royal Paladin,Secura,1308,137,Distance Fighting,3
269,Acquilesgreat,Royal Paladin,Pacera,776,136,Distance Fighting,3
269,Agatah,Royal Paladin,Belobra,1857,136,Distance Fighting,3
269,Aiken Rush,Royal Paladin,Lobera,1596,136,Distance Fighting,3
269,Alandar,Royal Paladin,Pacera,1747,136,Distance Fighting,3
269,Aleixandre,Royal Paladin,Yovera,1202,136,Distance Fighting,3
269,Alemao Bba,Royal Paladin,Rasteibra,994,136,Distance Fighting,3
269,Alyto,Royal Paladin,Luminera,1227,136,Distance Fighting,3
269,Amabina,Royal Paladin,Thyria,788,136,Distance Fighting,3
269,Amazing Paladino,Royal Paladin,Gentebra,1309,136,Distance Fighting,3
269,An der Belmontt,Royal Paladin,Astera,919,136,Distance Fighting,3
269,Andrewdiggy,Royal Paladin,Gladera,815,136,Distance Fighting,3
269,Angel Goraki,Royal Paladin,Pacera,619,136,Distance Fighting,3
269,Anilde,Royal Paladin,Antica,1377,136,Distance Fighting,3
269,Archer Valkkz,Royal Paladin,Wadira,1717,136,Distance Fighting,3
269,Atomics,Royal Paladin,Lobera,1035,136,Distance Fighting,3
269,Azizami,Royal Paladin,Bona,1217,136,Distance Fighting,3
269,Balduranin,Royal Paladin,Karmeya,1068,136,Distance Fighting,3
269,Bartunia,Royal Paladin,Bona,1548,136,Distance Fighting,3
269,Beargunzito,Royal Paladin,Zunera,510,136,Distance Fighting,3
269,Bitutao,Royal Paladin,Belobra,1576,136,Distance Fighting,3
269,Boleight,Royal Paladin,Descubra,2441,136,Distance Fighting,3
269,Brabo Royal,Royal Paladin,Serdebra,1541,136,Distance Fighting,3
269,Carem,Royal Paladin,Yonabra,857,136,Distance Fighting,3
269,Cawi Ratka,Royal Paladin,Karmeya,1512,136,Distance Fighting,3
269,Charro Arrow,Royal Paladin,Gladera,152,136,Distance Fighting,3
269,Chedda Mike,Royal Paladin,Lobera,624,136,Distance Fighting,3
269,Chiefin Berg,Royal Paladin,Lobera,1092,136,Distance Fighting,3
269,Coelho Madeoc,Royal Paladin,Venebra,1419,136,Distance Fighting,3
269,Cornus Mass,Royal Paladin,Monza,765,136,Distance Fighting,3
269,Cros Bolt,Royal Paladin,Inabra,1147,136,Distance Fighting,3
269,Dash Zoomyy,Royal Paladin,Bona,1206,136,Distance Fighting,3
269,Dem'Rel,Royal Paladin,Havera,1488,136,Distance Fighting,3
269,Der Eda,Royal Paladin,Belobra,1837,136,Distance Fighting,3
269,Diiih Foradesi,Royal Paladin,Quelibra,1698,136,Distance Fighting,3
269,Dimsterz,Royal Paladin,Collabra,1894,136,Distance Fighting,3
269,Drunrox,Royal Paladin,Serdebra,1407,136,Distance Fighting,3
269,Dukoth,Royal Paladin,Quelibra,1926,136,Distance Fighting,3
269,Dunksnthrees,Royal Paladin,Gladera,717,136,Distance Fighting,3
269,Edilx Master,Royal Paladin,Gentebra,547,136,Distance Fighting,3
269,Edinho Rancaprofit,Royal Paladin,Serdebra,2341,136,Distance Fighting,3
269,Edu Zabojca,Royal Paladin,Obscubra,1863,136,Distance Fighting,3
269,Evil Jangar,Royal Paladin,Refugia,661,136,Distance Fighting,3
269,Evilnesz,Royal Paladin,Venebra,1988,136,Distance Fighting,3
269,Fastshot,Royal Paladin,Refugia,2057,136,Distance Fighting,3
269,Fates Buddie,Royal Paladin,Pacera,432,136,Distance Fighting,3
269,Fury Mauzier,Royal Paladin,Descubra,1708,136,Distance Fighting,3
269,Ghost of Chimera,Royal Paladin,Solidera,1705,136,Distance Fighting,3
269,Gioszx Nofake,Royal Paladin,Wintera,729,136,Distance Fighting,3
269,Glaxoon,Royal Paladin,Monza,575,136,Distance Fighting,3
269,Gugo Of Bolt,Royal Paladin,Astera,1500,136,Distance Fighting,3
269,Highwin Egoista,Royal Paladin,Collabra,1848,136,Distance Fighting,3
269,Ikki,Royal Paladin,Inabra,1472,136,Distance Fighting,3
269,Itz Poli,Royal Paladin,Bona,1377,136,Distance Fighting,3
269,Jackzzerah,Royal Paladin,Inabra,1581,136,Distance Fighting,3
269,Jeremy Toretto,Royal Paladin,Lobera,1865,136,Distance Fighting,3
269,Joseh Implacavel,Royal Paladin,Kalibra,2448,136,Distance Fighting,3
269,Josh pall,Royal Paladin,Peloria,740,136,Distance Fighting,3
269,Junitor,Royal Paladin,Havera,1525,136,Distance Fighting,3
269,Kamyon,Royal Paladin,Thyria,1442,136,Distance Fighting,3
269,Khro Ny,Royal Paladin,Venebra,1771,136,Distance Fighting,3
269,Koseligg Hellstrom,Royal Paladin,Lobera,936,136,Distance Fighting,3
269,Krugenz,Royal Paladin,Harmonia,1714,136,Distance Fighting,3
269,Laveta,Royal Paladin,Refugia,1440,136,Distance Fighting,3
269,Loniowsky,Royal Paladin,Dia,1214,136,Distance Fighting,3
269,Lord Bodin,Royal Paladin,Quelibra,1532,136,Distance Fighting,3
269,Machetti,Royal Paladin,Monza,524,136,Distance Fighting,3
269,Markinhos fernandes,Royal Paladin,Yonabra,1622,136,Distance Fighting,3
269,Meexi,Royal Paladin,Dia,1788,136,Distance Fighting,3
269,Memel Godlike,Royal Paladin,Ombra,943,136,Distance Fighting,3
269,Mente Brilhante,Royal Paladin,Gentebra,887,136,Distance Fighting,3
269,Millo Paladin,Royal Paladin,Bona,844,136,Distance Fighting,3
269,Mister Lyan,Royal Paladin,Belobra,1474,136,Distance Fighting,3
269,Muhannad,Royal Paladin,Celesta,1254,136,Distance Fighting,3
269,Nawtscout,Royal Paladin,Lobera,1647,136,Distance Fighting,3
269,Neo Padrasto,Royal Paladin,Collabra,1809,136,Distance Fighting,3
269,Nikare Amaya,Royal Paladin,Karmeya,1645,136,Distance Fighting,3
269,Ninja,Royal Paladin,Yonabra,1574,136,Distance Fighting,3
269,Oh Euu,Royal Paladin,Gentebra,1138,136,Distance Fighting,3
269,Olish,Royal Paladin,Lobera,1046,136,Distance Fighting,3
269,Outlaw Willi,Royal Paladin,Celesta,1253,136,Distance Fighting,3
269,Paladino Monte,Royal Paladin,Gentebra,1573,136,Distance Fighting,3
269,Perfect Szot,Royal Paladin,Harmonia,1171,136,Distance Fighting,3
269,Pomocnik Oxera,Royal Paladin,Celesta,1012,136,Distance Fighting,3
269,Prizs,Royal Paladin,Kalibra,1315,136,Distance Fighting,3
269,Pupin Superstar,Royal Paladin,Ourobra,1770,136,Distance Fighting,3
269,Ra ziel San,Royal Paladin,Inabra,1406,136,Distance Fighting,3
269,Ripperprime,Royal Paladin,Antica,1256,136,Distance Fighting,3
269,Ro Xar,Royal Paladin,Harmonia,1638,136,Distance Fighting,3
269,Royal Bellinha,Royal Paladin,Quelibra,708,136,Distance Fighting,3
269,Ryrek,Royal Paladin,Refugia,1304,136,Distance Fighting,3
269,Sarphia,Paladin,Celebra,665,136,Distance Fighting,3
269,Sawano Hiroyuki,Royal Paladin,Yonabra,2155,136,Distance Fighting,3
269,Scorpion Insane,Royal Paladin,Wintera,912,136,Distance Fighting,3
269,Shallz,Royal Paladin,Issobra,1039,136,Distance Fighting,3
269,Silna Strzala,Royal Paladin,Bona,1039,136,Distance Fighting,3
269,Sir Fenix Galaxy,Royal Paladin,Pacera,1558,136,Distance Fighting,3
269,Smifoss,Royal Paladin,Secura,884,136,Distance Fighting,3
269,Snoull,Royal Paladin,Yonabra,740,136,Distance Fighting,3
269,Spills,Royal Paladin,Pacera,685,136,Distance Fighting,3
269,Supreme Hunter,Royal Paladin,Gentebra,828,136,Distance Fighting,3
269,Teev,Royal Paladin,Monza,1380,136,Distance Fighting,3
269,Tezi Pro,Royal Paladin,Pacera,1405,136,Distance Fighting,3
269,Thargon Nerana,Royal Paladin,Bona,428,136,Distance Fighting,3
269,The Chef,Royal Paladin,Astera,1790,136,Distance Fighting,3
269,The Grimfire,Royal Paladin,Nefera,1450,136,Distance Fighting,3
269,Third Deadly Sin,Royal Paladin,Serdebra,1170,136,Distance Fighting,3
