Rank,Name,Vocation,World,Level,Points,WorldType
32,Bossprime,Elite Knight,Antica,1840,"103,594,262,785",Open PvP
33,Ragnar Ekbomba,Elite Knight,Quelibra,1833,"102,348,562,806",Open PvP
34,Big Boss Revival,Elite Knight,Premia,1831,"101,979,078,720",Open PvP
35,Lichtsz Rindodoboleto,Elite Knight,Inabra,1821,"100,313,282,473",Open PvP
36,Kimbow Thor,Elite Knight,Ombra,1820,"100,203,105,225",Open PvP
37,Tintin Hulk,Elite Knight,Rasteibra,1818,"99,842,049,780",Open PvP
38,Skoolls,Elite Knight,Jadebra,1810,"98,538,263,620",Open PvP
39,Zezinho Enterprise,Elite Knight,Ourobra,1804,"97,574,522,382",Open PvP
40,Orzack,Elite Knight,Quelibra,1791,"95,509,969,423",Open PvP
41,Rowdz,Elite Knight,Quelibra,1790,"95,396,079,532",Open PvP
42,Coxa Metanol,Elite Knight,Rasteibra,1787,"94,810,830,472",Open PvP
43,Tonim Tank,Elite Knight,Jadebra,1772,"92,487,829,417",Open PvP
44,Highflxyerk,Elite Knight,Quidera,1771,"92,337,822,780",Open PvP
45,Bar,Elite Knight,Quidera,1771,"92,293,174,317",Open PvP
46,Ekforsale,Elite Knight,Serdebra,1757,"90,114,814,830",Open PvP
47,Abs Lilozin,Elite Knight,Rasteibra,1752,"89,441,227,519",Open PvP
48,Geramoo,Elite Knight,Inabra,1751,"89,265,090,540",Open PvP
49,Vexcraw,Elite Knight,Jadebra,1748,"88,809,230,378",Open PvP
50,Gui Fallout,Elite Knight,Ourobra,1746,"88,521,812,399",Open PvP
51,Orle Gniazdo,Elite Knight,Antica,1738,"87,245,335,584",Open PvP
52,Rowen,Elite Knight,Solidera,1734,"86,670,695,096",Open PvP
53,Mathxd,Elite Knight,Rasteibra,1730,"86,031,569,491",Open PvP
54,Franco Thunder,Elite Knight,Jadebra,1725,"85,352,699,757",Open PvP
55,Thay El Patron,Elite Knight,Solidera,1722,"84,811,617,623",Open PvP
56,Hintarus Rei Calvo,Elite Knight,Serdebra,1714,"83,699,756,912",Open PvP
57,Naillowzin,Elite Knight,Inabra,1712,"83,380,073,328",Open PvP
58,Gragao Evoluido,Elite Knight,Rasteibra,1704,"82,311,394,446",Open PvP
59,Jhonek,Elite Knight,Ferobra,1700,"81,689,357,893",Open PvP
60,Kamiry,Elite Knight,Ourobra,1699,"81,570,710,270",Open PvP
61,Elmagnifiko caballerodany,Elite Knight,Inabra,1698,"81,341,258,232",Open PvP
62,Agiotales,Elite Knight,Rasteibra,1697,"81,245,267,450",Open PvP
63,Hwpato,Elite Knight,Talera,1697,"81,243,593,631",Open PvP
64,Aler Tius,Elite Knight,Solidera,1695,"80,876,154,526",Open PvP
65,Dee Liife Snake,Elite Knight,Inabra,1691,"80,370,152,653",Open PvP
66,Zezinho Qrcode Infinito,Elite Knight,Ourobra,1678,"78,474,171,392",Open PvP
67,Knight of Rafael,Elite Knight,Quelibra,1677,"78,453,677,494",Open PvP
68,Elegancki Miko,Elite Knight,Thyria,1674,"77,946,739,710",Open PvP
69,Danan the shihan,Elite Knight,Quintera,1672,"77,696,036,306",Open PvP
70,Dudopix Inc,Elite Knight,Quelibra,1672,"77,678,564,622",Open PvP
71,Feh Tryhard,Elite Knight,Serdebra,1666,"76,888,638,861",Open PvP
72,Moon Knighty,Elite Knight,Honbra,1661,"76,127,368,137",Open PvP
73,Alvsrodrigo Neutro,Elite Knight,Rasteibra,1655,"75,364,876,461",Open PvP
74,Pancholina Emex,Elite Knight,Solidera,1646,"74,074,188,747",Open PvP
75,Alphahorcrux,Elite Knight,Havera,1645,"74,010,114,071",Open PvP
76,Nyge,Elite Knight,Antica,1643,"73,686,142,525",Open PvP
77,Tomek Bloczy,Elite Knight,Xyla,1637,"72,856,832,635",Open PvP
78,Knochi,Elite Knight,Antica,1630,"71,969,193,497",Open PvP
79,Ti to Goexp,Elite Knight,Serdebra,1620,"70,715,414,338",Open PvP
80,Mikey olo,Elite Knight,Vunira,1620,"70,619,115,409",Open PvP
81,Adrinhio,Elite Knight,Thyria,1612,"69,566,116,134",Open PvP
82,Magnifik Ekdany,Elite Knight,Inabra,1608,"69,147,490,604",Open PvP
83,Remek Ajan,Elite Knight,Peloria,1607,"68,936,425,600",Open PvP
84,Necro Dragonheart,Elite Knight,Lobera,1605,"68,708,646,544",Open PvP
85,Specialtyz,Elite Knight,Ferobra,1603,"68,502,750,459",Open PvP
86,Duuuuh,Elite Knight,Inabra,1601,"68,194,456,300",Open PvP
87,Carolich,Elite Knight,Havera,1601,"68,145,770,290",Open PvP
88,Seleskva Zedrin,Elite Knight,Ourobra,1596,"67,510,097,942",Open PvP
89,Roffa The King,Elite Knight,Vunira,1594,"67,366,838,364",Open PvP
90,Joek,Elite Knight,Thyria,1592,"67,063,278,280",Open PvP
91,Leechiano,Elite Knight,Lobera,1592,"67,022,262,157",Open PvP
92,Raul Locomia,Elite Knight,Quelibra,1585,"66,210,435,166",Open PvP
93,Arcy Seba,Elite Knight,Serdebra,1578,"65,315,125,696",Open PvP
94,Dede Tiranit,Elite Knight,Ourobra,1578,"65,295,446,424",Open PvP
95,Spykon,Elite Knight,Serdebra,1575,"64,934,596,528",Open PvP
96,Baked Jerryy,Elite Knight,Premia,1575,"64,931,541,742",Open PvP
97,Kel,Elite Knight,Rasteibra,1573,"64,744,058,737",Open PvP
98,Dobid Elve,Elite Knight,Jadebra,1568,"64,009,766,299",Open PvP
99,Axewinng,Elite Knight,Quelibra,1558,"62,824,621,358",Open PvP
100,Paweel Ek,Elite Knight,Xyla,1558,"62,817,680,799",Open PvP
101,Knalha Aposentado,Elite Knight,Jadebra,1556,"62,591,799,443",Open PvP
102,Janeer,Elite Knight,Quintera,1551,"61,946,353,439",Open PvP
103,Sky Jet,Elite Knight,Lobera,1545,"61,312,796,095",Open PvP
104,Tekkoo Boladaoo,Elite Knight,Quelibra,1544,"61,128,133,237",Open PvP
105,Frank Friiola,Elite Knight,Jadebra,1537,"60,369,625,283",Open PvP
106,Nyothan,Elite Knight,Ourobra,1537,"60,311,322,933",Open PvP
107,Jahadsito,Elite Knight,Quintera,1534,"60,005,825,586",Open PvP
108,Braboeka,Elite Knight,Jadebra,1532,"59,728,978,815",Open PvP
109,Siberion,Elite Knight,Premia,1528,"59,287,436,667",Open PvP
110,Jhonnyxz,Elite Knight,Quintera,1525,"58,960,223,523",Open PvP
111,Tamus Lightt,Elite Knight,Ombra,1525,"58,921,702,201",Open PvP
112,Heltz Slayer,Elite Knight,Ombra,1520,"58,323,241,951",Open PvP
113,Lagurus,Elite Knight,Quidera,1514,"57,641,822,742",Open PvP
114,Faus to,Elite Knight,Quelibra,1513,"57,554,473,986",Open PvP
115,Retro Foso,Elite Knight,Quelibra,1512,"57,383,554,285",Open PvP
116,Alesba,Elite Knight,Premia,1510,"57,184,105,626",Open PvP
117,King Emiliaoo,Elite Knight,Lobera,1509,"57,047,055,066",Open PvP
118,Dede Magnata,Elite Knight,Ourobra,1508,"57,025,785,401",Open PvP
119,Firemen Kyle,Elite Knight,Xyla,1507,"56,880,428,991",Open PvP
120,Xeta Almighty Thunder,Elite Knight,Wintera,1505,"56,684,719,157",Open PvP
121,Taldo Gordo,Elite Knight,Ombra,1500,"56,050,696,718",Open PvP
122,Isaac Psiicopata,Elite Knight,Ourobra,1498,"55,900,922,905",Open PvP
123,Roadster Kitad,Elite Knight,Talera,1497,"55,774,325,989",Open PvP
124,Closedfriends Leozin,Elite Knight,Jadebra,1497,"55,770,803,356",Open PvP
125,Weey Fulltiiltado,Elite Knight,Rasteibra,1496,"55,609,492,121",Open PvP
126,Henrique Darkfall,Knight,Serdebra,1492,"55,165,060,780",Open PvP
127,Elrikto,Elite Knight,Premia,1490,"54,939,707,240",Open PvP
128,Messi Siuuu,Elite Knight,Vunira,1486,"54,549,707,785",Open PvP
129,Darkziiin,Elite Knight,Rasteibra,1486,"54,508,901,922",Open PvP
130,Tzuthx,Elite Knight,Quintera,1484,"54,262,197,232",Open PvP
131,Apok Kryz,Elite Knight,Talera,1482,"54,053,706,820",Open PvP
132,Gil Sinpt Warman,Elite Knight,Talera,1481,"54,022,358,204",Open PvP
133,Marcos Swordbreaker,Elite Knight,Jadebra,1478,"53,636,190,578",Open PvP
134,The Ultimate Slayer,Elite Knight,Honbra,1470,"52,765,194,078",Open PvP
135,Bedaz Koranav,Elite Knight,Honbra,1469,"52,660,188,213",Open PvP
136,Anlightus,Elite Knight,Xyla,1469,"52,619,536,602",Open PvP
137,Jirren,Elite Knight,Peloria,1466,"52,347,708,127",Open PvP
138,Seloko Denone,Elite Knight,Jadebra,1463,"52,080,792,258",Open PvP
139,Titooh Zero Compromisso,Elite Knight,Serdebra,1463,"51,984,163,505",Open PvP
140,Lukayan,Elite Knight,Serdebra,1461,"51,860,074,029",Open PvP
141,Knight Forsale,Elite Knight,Ourobra,1460,"51,739,432,855",Open PvP
142,Malenzera Insane,Elite Knight,Rasteibra,1458,"51,455,252,400",Open PvP
143,Lucky Butcherr,Elite Knight,Wintera,1457,"51,400,834,895",Open PvP
144,Monkee Madness,Elite Knight,Lobera,1457,"51,395,260,929",Open PvP
145,Gomesx,Elite Knight,Serdebra,1455,"51,213,520,787",Open PvP
146,Bag You Desiire,Elite Knight,Ourobra,1451,"50,776,391,700",Open PvP
147,Big Da Discordia,Elite Knight,Tornabra,1451,"50,767,812,206",Open PvP
148,Mayor Catra,Elite Knight,Honbra,1448,"50,432,676,572",Open PvP
149,Yessi Kalitry,Elite Knight,Quintera,1448,"50,415,310,777",Open PvP
150,Lord Maseda,Elite Knight,Antica,1444,"49,987,555,066",Open PvP
151,Uchiha Dracule Mihawk,Elite Knight,Tornabra,1443,"49,962,293,551",Open PvP
152,Skayfox,Elite Knight,Inabra,1443,"49,913,230,052",Open PvP
153,Anatomiczny Posilek,Elite Knight,Thyria,1442,"49,798,280,103",Open PvP
154,Ancora Predador,Elite Knight,Rasteibra,1441,"49,730,805,092",Open PvP
155,Shura Mvcross,Elite Knight,Ferobra,1440,"49,580,168,908",Open PvP
156,Vudu Ziinho,Elite Knight,Inabra,1439,"49,481,566,686",Open PvP
157,Theus Prime,Elite Knight,Jadebra,1438,"49,367,653,794",Open PvP
158,Bruzanas,Elite Knight,Quidera,1435,"49,134,683,254",Open PvP
159,Peumarinho,Elite Knight,Jadebra,1434,"49,008,439,375",Open PvP
160,Don Victtor Millonetta,Elite Knight,Xymera,1434,"48,958,047,732",Open PvP
161,Knight Davin,Elite Knight,Quelibra,1430,"48,618,322,836",Open PvP
162,Sir Lokus,Elite Knight,Quelibra,1430,"48,610,954,374",Open PvP
163,Wabriel,Elite Knight,Premia,1422,"47,765,473,794",Open PvP
164,Er Wings,Elite Knight,Solidera,1422,"47,724,962,323",Open PvP
165,Ruge,Elite Knight,Thyria,1421,"47,647,264,664",Open PvP
166,Florento,Elite Knight,Premia,1421,"47,624,151,942",Open PvP
167,Poppel the knight,Elite Knight,Peloria,1419,"47,422,178,864",Open PvP
168,Andresich,Elite Knight,Talera,1418,"47,380,101,030",Open PvP
169,Ronalxs Predathorzxs,Elite Knight,Talera,1418,"47,378,514,640",Open PvP
170,Roxeszx,Elite Knight,Quintera,1418,"47,366,411,610",Open PvP
171,Mathewziin,Elite Knight,Quelibra,1413,"46,862,187,549",Open PvP
172,Angel Di Nanorka,Elite Knight,Honbra,1412,"46,804,018,290",Open PvP
173,Daante Alighieri,Elite Knight,Talera,1412,"46,733,162,230",Open PvP
174,Adamsz,Elite Knight,Citra,1410,"46,523,586,612",Open PvP
175,Khorror,Elite Knight,Havera,1409,"46,515,581,975",Open PvP
176,Tankes,Elite Knight,Premia,1408,"46,398,704,177",Open PvP
177,Eckouzz,Elite Knight,Honbra,1407,"46,291,227,939",Open PvP
178,Tenorio Click Clack,Elite Knight,Xymera,1407,"46,284,516,740",Open PvP
179,Dynamoxsz,Elite Knight,Ferobra,1407,"46,245,233,736",Open PvP
180,Milo Sly,Elite Knight,Havera,1406,"46,187,520,684",Open PvP
181,Chris Fehnn,Elite Knight,Rasteibra,1405,"46,040,536,239",Open PvP
182,Inma Imparavel,Elite Knight,Rasteibra,1404,"45,978,684,971",Open PvP
183,Claudi Love,Elite Knight,Ferobra,1402,"45,777,597,194",Open PvP
184,Alaiz,Elite Knight,Serdebra,1400,"45,604,060,621",Open PvP
185,Frank Warborn,Elite Knight,Havera,1400,"45,601,065,071",Open PvP
186,Uchiha Barba Branca,Elite Knight,Tornabra,1400,"45,578,113,283",Open PvP
187,Maiithare,Elite Knight,Honbra,1400,"45,567,922,728",Open PvP
188,Jefy Bombalove,Elite Knight,Serdebra,1400,"45,565,390,907",Open PvP
189,Da Bray,Elite Knight,Lobera,1395,"45,117,674,194",Open PvP
190,Midasfuga,Elite Knight,Rasteibra,1393,"44,945,994,128",Open PvP
191,Lovexd,Elite Knight,Solidera,1393,"44,886,775,517",Open PvP
192,Kenia Berserk,Elite Knight,Ombra,1392,"44,801,029,371",Open PvP
193,Alisson Knight,Elite Knight,Inabra,1388,"44,445,093,021",Open PvP
194,Iruz,Elite Knight,Antica,1388,"44,382,245,165",Open PvP
195,Netomcz Imports,Elite Knight,Serdebra,1387,"44,286,356,550",Open PvP
196,Aserys,Elite Knight,Rasteibra,1384,"44,056,255,741",Open PvP
197,Otti Ek,Elite Knight,Xymera,1382,"43,864,077,767",Open PvP
198,Pinkx,Elite Knight,Quelibra,1381,"43,769,109,841",Open PvP
199,Filipec,Elite Knight,Antica,1381,"43,747,018,432",Open PvP
200,Coy,Elite Knight,Quelibra,1378,"43,506,799,447",Open PvP
201,Agiot,Elite Knight,Honbra,1374,"43,072,672,673",Open PvP
202,Mi tous,Elite Knight,Quelibra,1373,"42,999,751,370",Open PvP
203,Not Pedro,Elite Knight,Quintera,1371,"42,840,817,504",Open PvP
204,Bruwkz Mercenary,Elite Knight,Quelibra,1370,"42,739,745,981",Open PvP
205,Baadam rynek,Elite Knight,Vunira,1370,"42,706,705,944",Open PvP
206,Zonatto Ibelin Poderoso,Elite Knight,Tornabra,1368,"42,516,925,732",Open PvP
207,Durak Bloodblade,Elite Knight,Ourobra,1368,"42,514,379,654",Open PvP
208,Bruno is Back,Elite Knight,Ferobra,1367,"42,465,482,689",Open PvP
209,Kiinhazera,Elite Knight,Tornabra,1367,"42,420,998,315",Open PvP
210,King Galaiko,Elite Knight,Ferobra,1367,"42,396,043,091",Open PvP
211,Thorid Iryak,Elite Knight,Inabra,1366,"42,356,326,572",Open PvP
212,Giilson Juniior,Elite Knight,Ferobra,1364,"42,171,440,500",Open PvP
213,Chris Ekbombinha,Elite Knight,Ombra,1364,"42,160,277,733",Open PvP
214,Fhaelzs,Elite Knight,Ombra,1361,"41,911,122,104",Open PvP
215,Wlodarzka,Elite Knight,Xyla,1361,"41,871,345,317",Open PvP
216,Juno Relaxsz,Elite Knight,Havera,1360,"41,790,234,782",Open PvP
217,Silny Pan,Elite Knight,Xyla,1360,"41,765,124,558",Open PvP
218,Enforia,Elite Knight,Quidera,1357,"41,552,231,982",Open PvP
219,Amiiral,Elite Knight,Thyria,1357,"41,521,457,202",Open PvP
220,Osio Yuya,Elite Knight,Inabra,1356,"41,447,246,127",Open PvP
221,Thunderfist,Elite Knight,Peloria,1356,"41,416,656,770",Open PvP
222,Matzes,Elite Knight,Antica,1356,"41,400,417,880",Open PvP
223,Orangeona,Elite Knight,Wintera,1355,"41,314,048,377",Open PvP
224,Malicie,Elite Knight,Havera,1355,"41,309,396,471",Open PvP
225,Shendd,Elite Knight,Rasteibra,1354,"41,224,654,760",Open PvP
226,Re nanzin,Elite Knight,Ferobra,1354,"41,218,540,676",Open PvP
227,Tiu Piki,Elite Knight,Inabra,1352,"41,047,246,509",Open PvP
228,Rizeko,Elite Knight,Vunira,1351,"40,981,678,097",Open PvP
229,Poderxd,Elite Knight,Lobera,1347,"40,621,549,128",Open PvP
230,Anya Kharara,Elite Knight,Inabra,1347,"40,619,566,868",Open PvP
231,Lacerator,Elite Knight,Inabra,1347,"40,611,006,696",Open PvP
232,Luizin Iz Back,Elite Knight,Quelibra,1347,"40,559,570,616",Open PvP
233,Maka Cheira,Elite Knight,Ferobra,1346,"40,468,242,294",Open PvP
234,Ashtonn Kutcher,Elite Knight,Tornabra,1345,"40,438,110,904",Open PvP
235,Another Other,Elite Knight,Thyria,1345,"40,393,316,563",Open PvP
236,Ya su,Elite Knight,Ferobra,1343,"40,269,458,711",Open PvP
237,Mouhh,Elite Knight,Vunira,1342,"40,166,089,682",Open PvP
238,Zek ek Bombinha,Elite Knight,Solidera,1341,"40,016,792,498",Open PvP
239,Sidd Arrogante,Elite Knight,Jadebra,1339,"39,921,356,921",Open PvP
240,Hypenotize,Elite Knight,Peloria,1339,"39,910,399,063",Open PvP
241,Hublinck,Elite Knight,Quelibra,1339,"39,882,574,202",Open PvP
242,Creitoo,Elite Knight,Quelibra,1336,"39,635,034,245",Open PvP
243,Dan Love,Elite Knight,Ferobra,1336,"39,619,976,374",Open PvP
244,Mutilinha Underdog,Elite Knight,Rasteibra,1335,"39,525,104,768",Open PvP
245,Lemaozerah Amou Demais,Elite Knight,Ferobra,1334,"39,425,909,036",Open PvP
246,King Vonmort,Elite Knight,Peloria,1334,"39,413,333,655",Open PvP
247,Piolho De Gabine,Elite Knight,Jadebra,1333,"39,332,842,036",Open PvP
248,Blaze Prime,Elite Knight,Quidera,1332,"39,276,084,654",Open PvP
249,Silver Siriius,Elite Knight,Quidera,1332,"39,226,703,314",Open PvP
250,Bocho Arrogante,Elite Knight,Solidera,1329,"39,028,968,808",Open PvP
251,Laura Hellstorm,Elite Knight,Vunira,1329,"39,020,009,286",Open PvP
252,Mano Tibeco,Elite Knight,Inabra,1329,"38,954,742,835",Open PvP
253,Big Diddy,Elite Knight,Lobera,1327,"38,777,384,750",Open PvP
254,Zaitori,Elite Knight,Vunira,1326,"38,728,293,277",Open PvP
255,Darkslayer Ronin,Elite Knight,Premia,1325,"38,608,491,384",Open PvP
256,Cavaleiro Sagaz,Elite Knight,Rasteibra,1324,"38,555,398,113",Open PvP
257,Fire Draggon,Elite Knight,Quintera,1323,"38,437,771,884",Open PvP
258,Felix Factory,Elite Knight,Quelibra,1322,"38,374,784,666",Open PvP
259,Hulk Jackson,Elite Knight,Thyria,1321,"38,325,916,377",Open PvP
260,Darkbookmagic,Elite Knight,Ferobra,1321,"38,270,577,445",Open PvP
261,Rodriguin Santoryu,Elite Knight,Jadebra,1320,"38,238,187,799",Open PvP
262,Kueloquex,Elite Knight,Solidera,1320,"38,204,193,748",Open PvP
263,Ciganin,Elite Knight,Serdebra,1316,"37,848,018,876",Open PvP
264,Imohivel,Elite Knight,Ombra,1315,"37,758,974,026",Open PvP
265,Rodriguinsz,Elite Knight,Tornabra,1315,"37,735,405,760",Open PvP
266,True Woo Dy,Elite Knight,Inabra,1314,"37,706,391,428",Open PvP
267,Tanketa Navy Seal,Elite Knight,Talera,1314,"37,659,976,424",Open PvP
268,Jota Cabrero,Elite Knight,Quelibra,1313,"37,627,445,617",Open PvP
269,The Conan,Elite Knight,Antica,1312,"37,522,184,293",Open PvP
270,Darkjah,Elite Knight,Quelibra,1311,"37,389,712,055",Open PvP
271,Rolkins,Elite Knight,Lobera,1310,"37,347,721,585",Open PvP
272,Johanz,Elite Knight,Solidera,1308,"37,135,584,756",Open PvP
273,Motiro,Elite Knight,Serdebra,1307,"37,122,991,111",Open PvP
274,Monsterise,Elite Knight,Ombra,1306,"36,979,093,774",Open PvP
275,Nottingesther,Elite Knight,Rasteibra,1306,"36,979,075,227",Open PvP
276,Libi,Elite Knight,Lobera,1306,"36,956,707,006",Open PvP
277,Azkar Drek,Elite Knight,Havera,1305,"36,948,824,731",Open PvP
278,Fujiyaro,Elite Knight,Lobera,1302,"36,694,399,977",Open PvP
279,Zathroths,Elite Knight,Ombra,1302,"36,650,371,345",Open PvP
280,Delta Algumacoisa,Elite Knight,Honbra,1302,"36,635,640,681",Open PvP
281,Warrior Wade,Elite Knight,Solidera,1301,"36,595,261,354",Open PvP
282,Mad Maddy,Elite Knight,Lobera,1301,"36,548,318,626",Open PvP
283,Adversity,Elite Knight,Lobera,1300,"36,462,771,869",Open PvP
284,Noelazo,Elite Knight,Tornabra,1297,"36,228,876,599",Open PvP
285,Juankz,Elite Knight,Lobera,1297,"36,212,758,993",Open PvP
286,Trimid,Elite Knight,Vunira,1297,"36,199,081,105",Open PvP
287,Kabahad,Elite Knight,Peloria,1292,"35,779,534,955",Open PvP
288,Bel mont,Elite Knight,Ferobra,1291,"35,698,560,019",Open PvP
289,Dystopian,Elite Knight,Vunira,1287,"35,402,191,908",Open PvP
290,Karioka Lokko,Elite Knight,Quelibra,1286,"35,284,582,498",Open PvP
291,Didi Soouro,Elite Knight,Serdebra,1285,"35,218,384,846",Open PvP
292,Leozerah Magnata,Elite Knight,Quelibra,1284,"35,155,867,535",Open PvP
293,Duke The Knight,Elite Knight,Ferobra,1283,"35,102,220,072",Open PvP
294,Mudaimes Zicao,Elite Knight,Inabra,1282,"34,988,763,653",Open PvP
295,Tubular,Elite Knight,Vunira,1282,"34,986,304,369",Open PvP
296,Don Cheron,Elite Knight,Ombra,1282,"34,976,601,646",Open PvP
297,Jodelio,Elite Knight,Talera,1282,"34,968,985,420",Open PvP
298,Kalashovv,Elite Knight,Xyla,1280,"34,806,337,031",Open PvP
299,Noah More,Elite Knight,Antica,1280,"34,790,970,682",Open PvP
300,Fabrica de Ek,Elite Knight,Honbra,1279,"34,773,603,902",Open PvP
301,Danii Montana,Elite Knight,Quidera,1279,"34,772,050,257",Open PvP
302,Hany Duu,Knight,Havera,1278,"34,663,353,462",Open PvP
303,Sylus Slayer,Elite Knight,Solidera,1278,"34,632,692,648",Open PvP
304,Jats Opressor,Elite Knight,Ourobra,1276,"34,509,230,244",Open PvP
305,Macyken,Elite Knight,Premia,1275,"34,390,063,369",Open PvP
306,Ed Snake,Elite Knight,Peloria,1274,"34,374,731,500",Open PvP
307,Zinzin Goma,Elite Knight,Tornabra,1274,"34,357,934,154",Open PvP
308,Pepinoprime,Elite Knight,Antica,1274,"34,332,272,766",Open PvP
309,Silny Blokaczi Zabijaczi,Elite Knight,Xyla,1274,"34,326,063,412",Open PvP
310,Frozen Axe,Elite Knight,Serdebra,1274,"34,326,049,488",Open PvP
311,Kisiel Grillowany,Elite Knight,Premia,1274,"34,306,518,253",Open PvP
312,Destruvtor,Elite Knight,Quintera,1273,"34,265,476,261",Open PvP
313,Guiiguera,Elite Knight,Ombra,1272,"34,202,313,402",Open PvP
314,Galvarg,Elite Knight,Inabra,1272,"34,176,237,224",Open PvP
315,Neri Ek,Elite Knight,Serdebra,1272,"34,167,696,767",Open PvP
316,Jefe Galan,Elite Knight,Wintera,1270,"34,006,831,097",Open PvP
317,Szysha,Elite Knight,Vunira,1270,"33,982,251,797",Open PvP
318,Lady Ga Kill,Elite Knight,Quintera,1269,"33,976,548,192",Open PvP
319,Xuumus,Elite Knight,Thyria,1269,"33,916,402,200",Open PvP
320,Plugged,Elite Knight,Peloria,1268,"33,874,035,700",Open PvP
321,Fabio Selokoo,Elite Knight,Quelibra,1268,"33,866,821,645",Open PvP
322,Pai Away,Elite Knight,Citra,1268,"33,857,860,675",Open PvP
323,Maskadora de Fumo,Elite Knight,Ferobra,1267,"33,811,663,553",Open PvP
324,Theuss Vidarasaa,Elite Knight,Inabra,1267,"33,779,711,703",Open PvP
325,Kanjuro Slowmotion,Elite Knight,Ourobra,1267,"33,768,912,799",Open PvP
326,Sshack,Elite Knight,Quintera,1267,"33,761,280,128",Open PvP
327,Auz,Elite Knight,Jadebra,1267,"33,755,047,739",Open PvP
328,Gannel,Elite Knight,Vunira,1266,"33,676,076,410",Open PvP
329,Parih,Elite Knight,Lobera,1265,"33,638,190,609",Open PvP
330,Teuxd,Elite Knight,Honbra,1264,"33,511,501,805",Open PvP
331,Salamaxx Icy,Elite Knight,Quelibra,1264,"33,506,566,737",Open PvP
332,Filthy Bacon,Elite Knight,Quidera,1264,"33,503,817,732",Open PvP
333,Mithea Tropadosafe,Elite Knight,Ourobra,1263,"33,482,284,480",Open PvP
334,Mar Kolah,Elite Knight,Inabra,1262,"33,409,865,782",Open PvP
335,Rommeo Wonderfull,Elite Knight,Quintera,1262,"33,361,657,272",Open PvP
336,Richy Meraki,Elite Knight,Quidera,1262,"33,348,547,418",Open PvP
337,An ge lo,Elite Knight,Thyria,1261,"33,290,706,188",Open PvP
338,Lek Full Bombado,Elite Knight,Ourobra,1260,"33,252,000,136",Open PvP
339,Raizen Slowmotion,Elite Knight,Rasteibra,1260,"33,250,941,586",Open PvP
340,Horrizz,Elite Knight,Peloria,1260,"33,240,180,351",Open PvP
341,Pancada Desbalanceada,Elite Knight,Serdebra,1260,"33,231,999,794",Open PvP
342,Billy Spetsnaz,Elite Knight,Ombra,1260,"33,212,913,346",Open PvP
343,Primo Fibrado,Elite Knight,Serdebra,1259,"33,179,194,906",Open PvP
344,Jettie,Elite Knight,Lobera,1259,"33,167,287,572",Open PvP
345,Desolate Ways,Elite Knight,Rasteibra,1259,"33,162,342,891",Open PvP
