Rank,Name,Vocation,World,Level,Points,WorldType
113,Joems,Master Sorcerer,Thyria,1514,"57,624,955,944",Open PvP
114,Vitin Daronco,Master Sorcerer,Rasteibra,1513,"57,507,658,339",Open PvP
115,Patraozinho Agro,Master Sorcerer,Ombra,1509,"57,124,370,519",Open PvP
116,Vextoor,Master Sorcerer,Serdebra,1508,"57,012,315,115",Open PvP
117,Neggich,Master Sorcerer,Havera,1494,"55,400,164,197",Open PvP
118,Bahbahk Cueistorebomb,Master Sorcerer,Ourobra,1488,"54,698,422,882",Open PvP
119,Mattheuws,Master Sorcerer,Quintera,1487,"54,633,498,927",Open PvP
120,Alemao Alenda,Master Sorcerer,Inabra,1485,"54,371,674,578",Open PvP
121,Masters Fred,Master Sorcerer,Quelibra,1482,"54,117,529,915",Open PvP
122,Victtor Millonetta,Master Sorcerer,Xymera,1481,"53,986,476,883",Open PvP
123,Pune Bombams,Master Sorcerer,Inabra,1480,"53,822,050,344",Open PvP
124,Godslayers,Master Sorcerer,Talera,1479,"53,795,200,045",Open PvP
125,Overaw,Master Sorcerer,Ferobra,1479,"53,757,833,272",Open PvP
126,Bolk,Master Sorcerer,Antica,1478,"53,630,300,919",Open PvP
127,Vulckanz,Master Sorcerer,Quidera,1476,"53,408,556,459",Open PvP
128,Manolost,Master Sorcerer,Talera,1470,"52,737,568,070",Open PvP
129,Cowboy Paeveio,Master Sorcerer,Rasteibra,1465,"52,234,249,877",Open PvP
130,Kiiwinita,Master Sorcerer,Xyla,1461,"51,794,910,728",Open PvP
131,Lipe Fallout,Master Sorcerer,Ourobra,1459,"51,638,395,365",Open PvP
132,Valariak,Master Sorcerer,Quintera,1459,"51,637,678,694",Open PvP
133,Remik Sorc,Master Sorcerer,Xyla,1455,"51,215,491,508",Open PvP
134,Her Ze,Master Sorcerer,Talera,1449,"50,527,937,414",Open PvP
135,Usuario Rato,Master Sorcerer,Jadebra,1447,"50,345,205,259",Open PvP
136,Drazan Chanersiete,Master Sorcerer,Quidera,1444,"49,980,405,013",Open PvP
137,Zezinho Quebrado,Master Sorcerer,Ourobra,1440,"49,578,204,616",Open PvP
138,Nicol,Master Sorcerer,Vunira,1438,"49,388,846,852",Open PvP
139,Zarothprime,Master Sorcerer,Antica,1438,"49,377,450,593",Open PvP
140,Azar Math,Master Sorcerer,Xyla,1436,"49,189,889,262",Open PvP
141,Dedeh Love,Master Sorcerer,Ferobra,1430,"48,572,235,567",Open PvP
142,Leozinlovepeq,Master Sorcerer,Tornabra,1428,"48,332,549,451",Open PvP
143,Og Kiedos,Master Sorcerer,Vunira,1422,"47,726,705,780",Open PvP
144,Lone Leech,Master Sorcerer,Lobera,1417,"47,279,901,328",Open PvP
145,Tonka Baby,Master Sorcerer,Lobera,1416,"47,209,008,155",Open PvP
146,Dwooid,Master Sorcerer,Lobera,1416,"47,129,747,204",Open PvP
147,Synyster Gaates,Master Sorcerer,Talera,1415,"47,113,087,569",Open PvP
148,Key Es,Master Sorcerer,Serdebra,1415,"47,052,467,410",Open PvP
149,Incredible Akus,Master Sorcerer,Lobera,1414,"47,018,235,668",Open PvP
150,Goa Primeape,Master Sorcerer,Quidera,1414,"46,964,508,613",Open PvP
151,Pragmatics,Master Sorcerer,Quintera,1411,"46,670,262,374",Open PvP
152,Voltagezs Chanersiete,Master Sorcerer,Quidera,1410,"46,529,303,310",Open PvP
153,Queen Gina,Master Sorcerer,Wintera,1409,"46,428,884,510",Open PvP
154,Siarrrrra,Master Sorcerer,Quelibra,1407,"46,263,956,343",Open PvP
155,Deemolisher,Master Sorcerer,Antica,1406,"46,169,099,633",Open PvP
156,Javi the shihan,Master Sorcerer,Serdebra,1406,"46,146,083,758",Open PvP
157,Inseto insolente,Master Sorcerer,Inabra,1403,"45,919,408,716",Open PvP
158,Firemane Avenger,Master Sorcerer,Ferobra,1400,"45,619,070,436",Open PvP
159,Szwagier Gregor,Master Sorcerer,Xyla,1399,"45,526,276,575",Open PvP
160,Zigg Nal,Master Sorcerer,Ourobra,1399,"45,469,151,241",Open PvP
161,Vinigod Prox,Master Sorcerer,Ferobra,1397,"45,319,106,301",Open PvP
162,Floki Darksoul,Master Sorcerer,Rasteibra,1396,"45,217,060,182",Open PvP
163,Damzek Arrogante,Master Sorcerer,Solidera,1395,"45,127,832,064",Open PvP
164,Byoniic,Master Sorcerer,Vunira,1392,"44,836,818,331",Open PvP
165,King Uhtredzera,Master Sorcerer,Ombra,1391,"44,757,403,972",Open PvP
166,Romanholi Bombao,Master Sorcerer,Ferobra,1390,"44,660,668,879",Open PvP
167,Poderoso Hiigh Wizard,Master Sorcerer,Inabra,1389,"44,508,525,019",Open PvP
168,Thur zika,Master Sorcerer,Quelibra,1385,"44,169,843,232",Open PvP
169,Eren Ravenclaw,Master Sorcerer,Solidera,1384,"44,054,142,763",Open PvP
170,Dron Hardy,Master Sorcerer,Ourobra,1383,"43,965,058,325",Open PvP
171,Roronoa Neurotiko,Master Sorcerer,Wintera,1382,"43,861,607,234",Open PvP
172,Rikky Opressor,Master Sorcerer,Ombra,1382,"43,828,915,865",Open PvP
173,Papilao Amassa Cranio,Master Sorcerer,Quelibra,1381,"43,764,878,138",Open PvP
174,Migmai Friolla,Master Sorcerer,Jadebra,1380,"43,643,171,876",Open PvP
175,Aegoth Darko,Master Sorcerer,Havera,1380,"43,640,507,772",Open PvP
176,Sinister Blaskzz,Master Sorcerer,Honbra,1379,"43,553,062,359",Open PvP
177,Brenim Bombao,Master Sorcerer,Inabra,1377,"43,405,360,857",Open PvP
178,Reyken Camp,Master Sorcerer,Quidera,1374,"43,119,212,605",Open PvP
179,Mage Deceiver,Master Sorcerer,Quelibra,1373,"43,039,036,078",Open PvP
180,Cygi los panczos,Master Sorcerer,Antica,1372,"42,944,957,072",Open PvP
181,Josh Fullbomb,Master Sorcerer,Talera,1369,"42,604,454,473",Open PvP
182,Sorinzord,Master Sorcerer,Rasteibra,1369,"42,576,636,910",Open PvP
183,Death Wave,Master Sorcerer,Solidera,1367,"42,409,037,228",Open PvP
184,Lewiis Bronx,Master Sorcerer,Lobera,1364,"42,179,375,982",Open PvP
185,Sheik Ptka,Master Sorcerer,Serdebra,1364,"42,172,786,020",Open PvP
186,Siir Boladex,Master Sorcerer,Ombra,1363,"42,095,929,035",Open PvP
187,Gorzin,Master Sorcerer,Honbra,1361,"41,897,278,938",Open PvP
188,Lehoz,Master Sorcerer,Wintera,1359,"41,668,627,949",Open PvP
189,Garncuch Kapi,Master Sorcerer,Thyria,1358,"41,587,548,946",Open PvP
190,Wingboy,Master Sorcerer,Rasteibra,1357,"41,490,997,138",Open PvP
191,Neri Isback,Master Sorcerer,Quelibra,1356,"41,403,676,133",Open PvP
192,Pepehzin,Master Sorcerer,Ombra,1352,"41,085,370,256",Open PvP
193,Na Bu,Master Sorcerer,Jadebra,1352,"41,034,600,847",Open PvP
194,Xogoode,Master Sorcerer,Antica,1349,"40,814,278,937",Open PvP
195,Orfeo Navy Seal,Master Sorcerer,Talera,1349,"40,737,949,973",Open PvP
196,Rekuperatore,Master Sorcerer,Peloria,1348,"40,670,178,795",Open PvP
197,Haullyz Implacavel,Master Sorcerer,Quelibra,1345,"40,408,089,500",Open PvP
198,Soni Retafinal,Master Sorcerer,Serdebra,1342,"40,137,957,314",Open PvP
199,Carlin Tadafilado,Master Sorcerer,Inabra,1341,"40,064,671,837",Open PvP
200,Toxic Kakai,Master Sorcerer,Premia,1337,"39,717,580,190",Open PvP
201,Kotz Lidera,Master Sorcerer,Honbra,1337,"39,687,015,018",Open PvP
202,Brilha Brilha Sdzinha,Master Sorcerer,Rasteibra,1336,"39,606,899,579",Open PvP
203,Omel Triplelavada,Master Sorcerer,Xymera,1336,"39,591,294,374",Open PvP
204,Middel,Master Sorcerer,Antica,1334,"39,397,814,819",Open PvP
205,Coronel Shock,Master Sorcerer,Quelibra,1333,"39,308,046,369",Open PvP
206,Soldado Invader,Master Sorcerer,Ferobra,1331,"39,144,014,466",Open PvP
207,Frozen Thugx,Master Sorcerer,Inabra,1329,"38,995,793,586",Open PvP
208,Kiriuz Kser,Master Sorcerer,Lobera,1328,"38,912,116,836",Open PvP
209,Flipias,Master Sorcerer,Quintera,1328,"38,864,982,017",Open PvP
210,Jonas Bandidoo,Master Sorcerer,Inabra,1327,"38,847,145,667",Open PvP
211,Evol One,Master Sorcerer,Vunira,1327,"38,773,898,402",Open PvP
212,Urso Xaaapado,Master Sorcerer,Serdebra,1323,"38,467,544,641",Open PvP
213,Charly Chanersiete,Master Sorcerer,Quidera,1322,"38,343,900,771",Open PvP
214,Ivanzx Sauvage,Master Sorcerer,Solidera,1321,"38,295,512,534",Open PvP
215,Sheala de Vries,Master Sorcerer,Premia,1321,"38,273,083,799",Open PvP
216,Ocuei Gebe Bombams,Master Sorcerer,Rasteibra,1320,"38,242,298,162",Open PvP
217,Magicallse,Master Sorcerer,Antica,1316,"37,822,226,585",Open PvP
218,Evookeer,Master Sorcerer,Serdebra,1314,"37,683,466,005",Open PvP
219,Dalvao da xjota,Master Sorcerer,Ferobra,1313,"37,595,742,510",Open PvP
220,Violent Beams,Master Sorcerer,Quidera,1312,"37,495,834,628",Open PvP
221,Bushumusu,Master Sorcerer,Premia,1311,"37,428,563,750",Open PvP
222,Corex On Fiire,Master Sorcerer,Quidera,1310,"37,316,197,376",Open PvP
223,Gulkair Prime,Master Sorcerer,Rasteibra,1310,"37,312,323,888",Open PvP
224,Franknitro,Master Sorcerer,Lobera,1309,"37,293,612,974",Open PvP
225,Igao Aventureiro Sinistro,Master Sorcerer,Rasteibra,1309,"37,263,753,546",Open PvP
226,Umeex,Master Sorcerer,Vunira,1307,"37,098,175,548",Open PvP
227,Vincent'Dra,Master Sorcerer,Antica,1307,"37,093,256,798",Open PvP
228,Vaparir,Master Sorcerer,Havera,1306,"37,023,241,225",Open PvP
229,Battou Click Clack,Master Sorcerer,Xymera,1305,"36,905,684,488",Open PvP
230,Mago Hans,Master Sorcerer,Quelibra,1304,"36,867,030,539",Open PvP
231,Jiddra Reapers,Master Sorcerer,Peloria,1304,"36,865,050,728",Open PvP
232,Closedfriends Maghx,Master Sorcerer,Jadebra,1303,"36,707,997,481",Open PvP
233,Aliarise,Sorcerer,Lobera,1302,"36,644,030,083",Open PvP
234,Zatis Mage,Master Sorcerer,Quelibra,1301,"36,534,578,825",Open PvP
235,Jaggerboom,Master Sorcerer,Premia,1300,"36,481,071,844",Open PvP
236,Killz,Master Sorcerer,Lobera,1300,"36,449,314,936",Open PvP
237,Tiolla,Master Sorcerer,Ombra,1299,"36,399,270,421",Open PvP
238,Kinhux,Master Sorcerer,Ombra,1298,"36,359,682,051",Open PvP
239,Rathez,Master Sorcerer,Xyla,1296,"36,133,182,176",Open PvP
240,Brall,Master Sorcerer,Antica,1296,"36,114,244,047",Open PvP
241,Benediktuss,Master Sorcerer,Peloria,1295,"36,088,772,729",Open PvP
242,Quakkap,Master Sorcerer,Vunira,1293,"35,919,382,117",Open PvP
243,Adreuz,Master Sorcerer,Premia,1292,"35,819,061,408",Open PvP
244,Big Mike,Master Sorcerer,Lobera,1292,"35,792,365,432",Open PvP
245,Bruxao Imparavel,Master Sorcerer,Rasteibra,1291,"35,762,467,197",Open PvP
246,Not Billyonaire,Master Sorcerer,Thyria,1290,"35,632,676,215",Open PvP
247,Ted Pido Perdon,Master Sorcerer,Talera,1289,"35,587,996,003",Open PvP
248,Bautzik Slowmotion,Master Sorcerer,Ourobra,1287,"35,425,303,938",Open PvP
249,Ykk,Master Sorcerer,Vunira,1285,"35,227,407,398",Open PvP
250,Sofyzikat,Master Sorcerer,Premia,1285,"35,200,062,559",Open PvP
251,Mighty Carlos,Master Sorcerer,Talera,1282,"35,006,641,188",Open PvP
252,Douglas Puro Malte,Master Sorcerer,Serdebra,1281,"34,925,711,459",Open PvP
253,Josesitto,Master Sorcerer,Talera,1280,"34,848,105,019",Open PvP
254,Showtime Nerds,Master Sorcerer,Peloria,1279,"34,728,201,976",Open PvP
255,Back Seat Gaming,Master Sorcerer,Quintera,1277,"34,598,735,345",Open PvP
256,Korvmoj Fighter,Master Sorcerer,Peloria,1275,"34,427,881,485",Open PvP
257,Guimba Explosivo,Master Sorcerer,Serdebra,1274,"34,339,342,574",Open PvP
258,Yan Hopebound,Master Sorcerer,Ombra,1274,"34,310,124,436",Open PvP
259,Daisuki Ito,Master Sorcerer,Vunira,1273,"34,272,235,502",Open PvP
260,Chezzao,Master Sorcerer,Serdebra,1273,"34,228,371,123",Open PvP
261,Biell Dashow,Master Sorcerer,Tornabra,1271,"34,098,941,159",Open PvP
262,Lu Khas,Master Sorcerer,Honbra,1270,"34,057,682,241",Open PvP
263,Gonza Zedrin,Master Sorcerer,Ourobra,1270,"34,002,315,601",Open PvP
264,Brayanz,Master Sorcerer,Lobera,1265,"33,623,666,096",Open PvP
265,Natilla Burnout,Master Sorcerer,Wintera,1264,"33,506,187,359",Open PvP
266,Stormzero,Master Sorcerer,Wintera,1263,"33,431,524,091",Open PvP
267,Mortainter,Master Sorcerer,Lobera,1262,"33,374,726,961",Open PvP
268,Vitin Love,Master Sorcerer,Ferobra,1260,"33,252,940,970",Open PvP
269,Brandon Toretto,Master Sorcerer,Lobera,1260,"33,185,625,197",Open PvP
270,King Rikky,Master Sorcerer,Ourobra,1260,"33,183,492,944",Open PvP
271,Semsd,Master Sorcerer,Inabra,1258,"33,092,395,222",Open PvP
272,Baraii Fawkes,Master Sorcerer,Tornabra,1258,"33,028,122,111",Open PvP
273,Invictoor,Master Sorcerer,Inabra,1257,"32,996,735,425",Open PvP
274,Bloody Vitim,Master Sorcerer,Honbra,1257,"32,945,657,434",Open PvP
275,Andre Relaxado,Master Sorcerer,Rasteibra,1256,"32,910,401,317",Open PvP
276,Aghe,Master Sorcerer,Premia,1256,"32,867,206,178",Open PvP
277,Dubom Matuto,Master Sorcerer,Ferobra,1254,"32,780,113,551",Open PvP
278,Bielzao Relaxado,Master Sorcerer,Rasteibra,1254,"32,770,742,695",Open PvP
279,Aranveil,Master Sorcerer,Citra,1254,"32,734,025,578",Open PvP
280,Lino Maquinado,Master Sorcerer,Honbra,1252,"32,567,919,047",Open PvP
281,Habibit,Master Sorcerer,Quintera,1250,"32,452,864,548",Open PvP
282,Jalapenow,Master Sorcerer,Premia,1250,"32,427,012,020",Open PvP
283,Makbraa,Master Sorcerer,Inabra,1250,"32,409,463,058",Open PvP
284,Zatch Veon,Master Sorcerer,Ferobra,1250,"32,402,654,398",Open PvP
285,Ribamar Eterno,Master Sorcerer,Ombra,1246,"32,158,989,781",Open PvP
286,Aka Nogueira,Master Sorcerer,Vunira,1244,"31,933,936,795",Open PvP
287,Lipao Antidoping,Master Sorcerer,Honbra,1243,"31,905,422,042",Open PvP
288,Papelaum Meliexp,Master Sorcerer,Rasteibra,1243,"31,900,034,926",Open PvP
289,Cherie,Master Sorcerer,Honbra,1242,"31,820,696,196",Open PvP
290,Shep Grizz,Master Sorcerer,Lobera,1242,"31,811,327,206",Open PvP
291,Reque Ztek,Master Sorcerer,Xyla,1241,"31,732,578,197",Open PvP
292,Toto Lover,Master Sorcerer,Xyla,1237,"31,429,748,479",Open PvP
293,Bryan Mort,Master Sorcerer,Solidera,1237,"31,405,347,409",Open PvP
294,Shilfner Ksdems,Master Sorcerer,Inabra,1236,"31,379,423,637",Open PvP
295,Closedfriends Bidu Baiano,Master Sorcerer,Jadebra,1236,"31,323,805,996",Open PvP
296,Perro Killshot,Master Sorcerer,Solidera,1235,"31,274,017,805",Open PvP
297,Fabbe Warface,Master Sorcerer,Quelibra,1234,"31,235,055,715",Open PvP
298,Kasparovz,Master Sorcerer,Jadebra,1232,"31,065,131,206",Open PvP
299,Killa Mish,Master Sorcerer,Quidera,1231,"30,945,966,653",Open PvP
300,Heellz Mzyellow,Master Sorcerer,Wintera,1230,"30,892,808,850",Open PvP
301,Khaoz Mercenario,Master Sorcerer,Jadebra,1229,"30,827,732,127",Open PvP
302,Merlin Last Dance,Master Sorcerer,Solidera,1228,"30,781,830,979",Open PvP
303,Menozin Rush,Master Sorcerer,Quelibra,1227,"30,708,428,571",Open PvP
304,Mythlar,Master Sorcerer,Peloria,1226,"30,569,425,312",Open PvP
305,Kheos Belickon,Master Sorcerer,Talera,1225,"30,556,840,825",Open PvP
306,Grapleer,Master Sorcerer,Vunira,1225,"30,520,759,920",Open PvP
307,True Hema,Master Sorcerer,Vunira,1225,"30,512,430,627",Open PvP
308,Tyruno Rush,Master Sorcerer,Ourobra,1222,"30,275,052,671",Open PvP
309,Habibik,Master Sorcerer,Solidera,1221,"30,226,871,375",Open PvP
310,Carlosbh,Master Sorcerer,Lobera,1220,"30,178,958,282",Open PvP
311,Peka Del Clubs,Master Sorcerer,Rasteibra,1219,"30,093,702,228",Open PvP
312,Rick Exilador,Master Sorcerer,Jadebra,1218,"29,971,867,106",Open PvP
313,Jonaszero Zedrin,Master Sorcerer,Ourobra,1217,"29,947,586,567",Open PvP
314,Sttake,Master Sorcerer,Ombra,1217,"29,921,844,296",Open PvP
315,Berglin,Master Sorcerer,Vunira,1216,"29,887,922,041",Open PvP
316,Ocueistore Tonimbombms,Master Sorcerer,Honbra,1216,"29,869,914,856",Open PvP
317,Mental Stability,Master Sorcerer,Premia,1214,"29,734,592,318",Open PvP
318,Zalber,Master Sorcerer,Jadebra,1214,"29,729,278,046",Open PvP
319,King Kakaa,Master Sorcerer,Honbra,1214,"29,685,437,828",Open PvP
320,Fungu Bungu,Master Sorcerer,Ombra,1213,"29,666,477,013",Open PvP
321,Red Hexer,Master Sorcerer,Wintera,1213,"29,653,320,190",Open PvP
322,Augusto Desonesto,Master Sorcerer,Quelibra,1212,"29,575,108,327",Open PvP
323,Tophigh Charmpoints,Master Sorcerer,Jadebra,1212,"29,565,024,823",Open PvP
324,Jhonyxp,Master Sorcerer,Ombra,1211,"29,498,877,293",Open PvP
325,Kamikaze Yunus,Master Sorcerer,Peloria,1211,"29,461,821,467",Open PvP
326,Itz Agressivo,Master Sorcerer,Ferobra,1209,"29,335,421,609",Open PvP
