Rank,Name,Vocation,World,Level,Points,WorldType
47,Victorzim,None,Vunira,112,"22,643,306",Open PvP
48,Brasileiro Milioneiro,None,Citra,112,"22,522,576",Open PvP
49,Maas,None,Solidera,112,"22,464,816",Open PvP
50,Urlacher,None,Antica,111,"22,117,196",Open PvP
51,Tribute Devil Rooker,None,Wintera,111,"21,626,370",Open PvP
52,Spinex,None,Antica,111,"21,599,199",Open PvP
53,Silven Akashi Rooker,None,Lobera,111,"21,593,105",Open PvP
54,Sunrise,None,Antica,110,"21,582,918",Open PvP
55,Kano Nako,None,Thyria,110,"21,528,655",Open PvP
56,Rein Rookstayer,None,Peloria,110,"21,371,948",Open PvP
57,Lunatic Dreamer,None,Lobera,110,"21,143,260",Open PvP
58,Anamilbeast,None,Solidera,110,"21,130,066",Open PvP
59,Lee Mastema,None,Thyria,110,"21,005,000",Open PvP
60,Deleader,None,Solidera,109,"20,997,046",Open PvP
61,Filho de Rookgaard,None,Lobera,109,"20,662,976",Open PvP
62,Vampyre Louis,None,Lobera,109,"20,514,484",Open PvP
63,Dyesel,None,Talera,109,"20,476,538",Open PvP
64,Stonecold Mega,None,Antica,109,"20,451,551",Open PvP
65,Fulck,None,Inabra,108,"20,060,879",Open PvP
66,Breath Doterra,None,Lobera,108,"19,978,459",Open PvP
67,Szwe Azura,None,Peloria,108,"19,976,426",Open PvP
68,Pan Najlepszy,None,Peloria,107,"19,696,789",Open PvP
69,Grim Rook'Master,None,Solidera,107,"19,435,921",Open PvP
70,Adventurer Adrian,None,Vunira,107,"19,347,773",Open PvP
71,Aloho Eoxa,None,Vunira,107,"19,335,107",Open PvP
72,Perfectly Knight,None,Vunira,106,"18,829,675",Open PvP
73,Masterwizard,None,Solidera,106,"18,825,696",Open PvP
74,Par Levi,None,Havera,105,"18,667,234",Open PvP
75,Kwieto,None,Vunira,105,"18,635,701",Open PvP
76,Irmao de Kratos,None,Solidera,105,"18,401,321",Open PvP
77,Hermio Rookstayerka,None,Vunira,105,"18,323,289",Open PvP
78,Figz Rook Vibes,None,Antica,105,"18,228,081",Open PvP
79,Mepi Samoonnhem,None,Havera,104,"17,991,112",Open PvP
80,Voodoo Rhythm,None,Havera,104,"17,962,663",Open PvP
81,Zim Kadabra,None,Antica,104,"17,809,811",Open PvP
82,Bogus Rookstayer,None,Peloria,103,"17,632,772",Open PvP
83,Star Rook,None,Thyria,103,"17,303,389",Open PvP
84,Mistic Gregor,None,Peloria,103,"17,200,297",Open PvP
85,Rookist,None,Lobera,102,"17,004,540",Open PvP
86,Algos Seyletrel,None,Wintera,102,"16,836,978",Open PvP
87,Hyacinth de Rookgaard,None,Lobera,101,"16,353,152",Open PvP
88,Strugu Rookslayer,None,Antica,101,"16,328,053",Open PvP
89,Ron Rookslayer,None,Vunira,101,"16,311,801",Open PvP
90,Wizyax,None,Vunira,101,"16,306,562",Open PvP
91,Mis Quala,None,Thyria,101,"16,223,039",Open PvP
92,Cona Rookstayer,None,Antica,101,"16,218,335",Open PvP
93,Bitrot,None,Lobera,101,"16,195,538",Open PvP
94,Rookstayer Seriusis,None,Antica,100,"15,998,736",Open PvP
95,Lealuk,None,Peloria,100,"15,958,495",Open PvP
96,Soliox,None,Antica,100,"15,901,207",Open PvP
97,Levi Miresty,None,Solidera,100,"15,781,754",Open PvP
98,Tarik Pletsch,None,Vunira,100,"15,779,564",Open PvP
99,Batman Voador,None,Ombra,100,"15,770,731",Open PvP
100,Daedlus,None,Antica,100,"15,752,393",Open PvP
101,Shiv Guardian,None,Talera,100,"15,726,440",Open PvP
102,Jakub Suchyman,None,Vunira,100,"15,708,396",Open PvP
103,Talisis Alveen,None,Antica,100,"15,707,153",Open PvP
104,Rookgaards Prince,None,Havera,100,"15,703,832",Open PvP
105,Halina Kiepska,None,Vunira,99,"15,691,615",Open PvP
106,Rook Ades,None,Vunira,99,"15,689,912",Open PvP
107,Tort,None,Talera,99,"15,641,360",Open PvP
108,Leonello Rooker,None,Talera,98,"15,033,029",Open PvP
109,Bendito sodboa,None,Havera,98,"14,995,287",Open PvP
110,War Brothers,None,Lobera,98,"14,863,367",Open PvP
111,Carina Muerte,None,Havera,97,"14,427,634",Open PvP
112,Nove Trich,None,Havera,97,"14,419,055",Open PvP
113,Zyxu,None,Talera,97,"14,409,693",Open PvP
114,Magnificent Rookgaardian,None,Wintera,96,"14,030,613",Open PvP
115,Arni-Rook,None,Vunira,96,"13,993,399",Open PvP
116,Lord Mazai,None,Antica,96,"13,903,080",Open PvP
117,Samara-rosa,None,Talera,95,"13,537,794",Open PvP
118,Ligax Zetharie,None,Vunira,95,"13,534,981",Open PvP
119,Tarja Swordfury,None,Wintera,95,"13,534,483",Open PvP
120,Jannyne Guimaraaes,None,Talera,95,"13,481,363",Open PvP
121,Kermozeem,None,Peloria,94,"13,317,745",Open PvP
122,Maga Rooker,None,Quintera,94,"13,254,575",Open PvP
123,Malditi,None,Talera,94,"13,020,103",Open PvP
124,Fabian of Galana,None,Peloria,93,"12,874,056",Open PvP
125,Shiris druid,None,Wintera,93,"12,753,132",Open PvP
126,Gasatika,None,Havera,93,"12,750,448",Open PvP
127,Anded Slejer,None,Thyria,93,"12,688,401",Open PvP
128,Knight Rooker,None,Lobera,93,"12,685,282",Open PvP
129,Keir Aiddob,None,Lobera,93,"12,655,810",Open PvP
130,Fervmbras,None,Quelibra,93,"12,627,219",Open PvP
131,Gandalf Rooker,None,Lobera,92,"12,279,681",Open PvP
132,El Hud,None,Ombra,92,"12,185,636",Open PvP
133,Jufe Desoncido,None,Lobera,92,"12,174,568",Open PvP
134,Lord'Luster,None,Talera,91,"11,956,945",Open PvP
135,Darq de Rook,None,Thyria,91,"11,854,529",Open PvP
136,Gaoremo,None,Lobera,90,"11,590,456",Open PvP
137,Valmir Rookstayer,None,Vunira,90,"11,462,179",Open PvP
138,Shisy,None,Lobera,90,"11,443,555",Open PvP
139,Dark Raixanxaire,None,Havera,90,"11,368,074",Open PvP
140,Draagkoor Zgif,None,Antica,89,"11,190,025",Open PvP
141,Anguastiao,None,Peloria,89,"11,164,247",Open PvP
142,Biyinn,None,Lobera,89,"11,093,107",Open PvP
143,Goku Rigoku,None,Peloria,89,"11,086,671",Open PvP
144,Arcane User,None,Antica,88,"10,964,230",Open PvP
145,Metallica Dude,None,Talera,88,"10,939,405",Open PvP
146,Zubera,None,Solidera,88,"10,822,048",Open PvP
147,Xiess,None,Vunira,88,"10,777,643",Open PvP
148,Senhorita Chocolate,None,Quintera,88,"10,758,964",Open PvP
149,Maylae,None,Solidera,88,"10,709,950",Open PvP
150,Lourensson,None,Talera,88,"10,661,979",Open PvP
151,Konrajd,None,Antica,88,"10,641,656",Open PvP
152,Rookerde Spike Sword,None,Wintera,88,"10,638,368",Open PvP
153,Ruberiano,None,Lobera,87,"10,522,500",Open PvP
154,Flex Luger,None,Peloria,87,"10,471,112",Open PvP
155,Stonetitus,None,Vunira,87,"10,422,434",Open PvP
156,Guarda do nigar garth,None,Wintera,87,"10,337,786",Open PvP
157,Cimenteira,None,Wintera,87,"10,318,964",Open PvP
158,Burstx,None,Solidera,87,"10,314,766",Open PvP
159,Denko Rooker,None,Vunira,87,"10,247,967",Open PvP
160,Anime Man,None,Wintera,87,"10,242,828",Open PvP
161,Dzosef,None,Thyria,87,"10,242,718",Open PvP
162,Coroys,None,Peloria,86,"10,135,171",Open PvP
163,John Bonner,None,Lobera,86,"10,095,018",Open PvP
164,Humble Bits,None,Thyria,86,"10,020,613",Open PvP
165,Player Eight,None,Peloria,85,"9,770,125",Open PvP
166,Dominic of Kyra,None,Thyria,85,"9,751,308",Open PvP
167,Rookstayer Nuflon,None,Peloria,85,"9,749,217",Open PvP
168,Ever on Rooker,None,Havera,85,"9,736,198",Open PvP
169,Warlock Magic,None,Havera,85,"9,675,144",Open PvP
170,Menino Verminoso,None,Lobera,85,"9,617,723",Open PvP
171,Felipe Kfoury,None,Lobera,85,"9,613,063",Open PvP
172,Geeh Rookstayer,None,Havera,85,"9,557,751",Open PvP
173,Caparoz,None,Inabra,84,"9,402,601",Open PvP
174,Pavlov Kovac,None,Talera,84,"9,360,309",Open PvP
175,Lyraz Kelgo,None,Solidera,84,"9,270,760",Open PvP
176,Dwen Ghun,None,Vunira,84,"9,240,878",Open PvP
177,Michal of Rook,None,Thyria,84,"9,205,847",Open PvP
178,Darth Saldria,None,Vunira,84,"9,199,054",Open PvP
179,Marcus Viniciuz,None,Rasteibra,83,"9,165,745",Open PvP
180,Picia on rookgard,None,Vunira,83,"9,065,545",Open PvP
181,Dean wiinchester,None,Havera,83,"8,996,734",Open PvP
182,Rookie Tetros,None,Antica,83,"8,881,414",Open PvP
183,Lady Dred,None,Quintera,83,"8,875,047",Open PvP
184,Biel Rookslayer,None,Havera,82,"8,700,301",Open PvP
185,Slon Shan,None,Talera,82,"8,676,836",Open PvP
186,Madara Uchiha,None,Solidera,82,"8,561,105",Open PvP
187,Anty Rooker,None,Vunira,81,"8,473,198",Open PvP
188,Sir Anuso,None,Lobera,81,"8,307,864",Open PvP
189,Old Resident,None,Talera,81,"8,244,205",Open PvP
190,Drakus Rookmaster,None,Vunira,81,"8,226,893",Open PvP
191,Alemaozinhu,None,Wintera,80,"8,124,381",Open PvP
192,Toi of Rookgaard,None,Talera,80,"8,122,081",Open PvP
193,Lucky Rookstayer,None,Thyria,80,"8,047,863",Open PvP
194,Ladyariadna,None,Solidera,80,"8,039,450",Open PvP
195,Zoworook,None,Lobera,80,"7,948,903",Open PvP
196,Master'Junioreq,None,Lobera,80,"7,922,304",Open PvP
197,Androide Rookgaard,None,Peloria,79,"7,839,843",Open PvP
198,Rooker Imortal,None,Havera,79,"7,752,321",Open PvP
199,Balon of Rookgaard,None,Citra,79,"7,718,258",Open PvP
200,Thay Amorinha,None,Talera,79,"7,697,369",Open PvP
201,Kozaczek Seba,None,Antica,79,"7,653,225",Open PvP
202,Summoner Rookgaard,None,Talera,78,"7,585,230",Open PvP
203,Marc Marigold,None,Vunira,78,"7,551,818",Open PvP
204,Caalstan,None,Wintera,78,"7,487,657",Open PvP
205,Kevo Sharpblade,None,Havera,78,"7,433,071",Open PvP
206,Samantaa,None,Peloria,78,"7,426,168",Open PvP
207,True Veccy,None,Thyria,78,"7,385,124",Open PvP
208,Stinky Smeagol,None,Peloria,78,"7,357,206",Open PvP
209,Mayer Gambino,None,Peloria,78,"7,345,587",Open PvP
210,Car Mastema,None,Thyria,78,"7,323,710",Open PvP
211,Hevk,None,Antica,77,"7,252,623",Open PvP
212,Lilinha On Rock,None,Wintera,77,"7,212,185",Open PvP
213,Vinooka,None,Havera,77,"7,199,380",Open PvP
214,Lord Cattioro,None,Havera,77,"7,160,937",Open PvP
215,Oliver Twist,None,Vunira,77,"7,122,730",Open PvP
216,Rook,None,Antica,77,"7,102,821",Open PvP
217,Tejenuj,None,Peloria,77,"7,092,428",Open PvP
218,Arter Bart,None,Peloria,77,"7,054,628",Open PvP
219,Rasinari,None,Peloria,77,"7,052,759",Open PvP
220,Kotokos,None,Quintera,76,"6,954,824",Open PvP
221,Vullcan,None,Vunira,76,"6,941,606",Open PvP
222,Jupa on Solidera,None,Solidera,76,"6,909,965",Open PvP
223,Kurt Wilven Davut,None,Thyria,76,"6,894,330",Open PvP
224,Brecht,None,Antica,76,"6,883,805",Open PvP
225,Bykturs ahau,None,Lobera,76,"6,882,821",Open PvP
226,Bonok,None,Thyria,76,"6,872,773",Open PvP
227,Fairfax on Rook,None,Lobera,76,"6,871,663",Open PvP
228,Pudern Antica,None,Antica,76,"6,790,028",Open PvP
229,Santiago of Askara,None,Vunira,75,"6,730,612",Open PvP
230,Lucifer of Tenebra,None,Lobera,75,"6,728,063",Open PvP
231,Mehk Damani,None,Antica,75,"6,679,655",Open PvP
232,Brejdyn,None,Peloria,75,"6,667,449",Open PvP
233,Snob Rook,None,Wintera,75,"6,662,676",Open PvP
234,Rook Wave,None,Antica,75,"6,640,585",Open PvP
235,Unerring Marksman,None,Peloria,75,"6,631,798",Open PvP
236,Ferreira Rookgaard,None,Jadebra,75,"6,595,611",Open PvP
237,Nino Rookstyle,None,Lobera,75,"6,550,727",Open PvP
238,Avelux,None,Havera,75,"6,550,467",Open PvP
239,Titinga Cachaceiro,None,Thyria,75,"6,528,756",Open PvP
240,Michal Sawyer,None,Vunira,75,"6,522,459",Open PvP
241,Odallated,None,Vunira,75,"6,518,985",Open PvP
242,Paladynka'rookslayer,None,Peloria,75,"6,509,609",Open PvP
243,Oldtime Nosee,None,Xyla,75,"6,504,846",Open PvP
244,Sam The Minotaur,None,Vunira,75,"6,504,324",Open PvP
245,Govinox,None,Havera,75,"6,494,352",Open PvP
246,Dalcrus,None,Thyria,75,"6,489,822",Open PvP
247,Sali Soth,None,Thyria,74,"6,473,409",Open PvP
248,Sikario Jairo,None,Vunira,74,"6,387,256",Open PvP
249,Warbie,None,Antica,74,"6,314,761",Open PvP
250,Alfred Judokus Chomp,None,Antica,74,"6,295,597",Open PvP
251,Mestre de Rubera,None,Lobera,74,"6,293,822",Open PvP
252,Nanlokz,None,Wintera,74,"6,286,894",Open PvP
253,Lady Glass,None,Solidera,74,"6,270,251",Open PvP
254,Skynet Rooker,None,Lobera,74,"6,257,195",Open PvP
255,Groduns Rookslayer,None,Vunira,73,"6,192,940",Open PvP
256,Areyano Felix,None,Havera,73,"6,171,853",Open PvP
257,Bohen Rookgaard,None,Antica,73,"6,157,271",Open PvP
258,Sir James Eckert,None,Antica,73,"6,140,968",Open PvP
259,Boyzinho Rookgaard,None,Talera,73,"6,076,768",Open PvP
260,Nene Wophishis,None,Lobera,73,"6,016,579",Open PvP
261,Flamengo Ouro,None,Antica,73,"5,980,029",Open PvP
262,Shiro Roveri,None,Talera,73,"5,977,518",Open PvP
263,Lord off the druid,None,Antica,73,"5,973,892",Open PvP
264,Brain Dragon,None,Wintera,72,"5,908,579",Open PvP
265,Xilegau,None,Talera,72,"5,907,570",Open PvP
266,Fader the Fisherman,None,Vunira,72,"5,862,595",Open PvP
267,Night Folks,None,Lobera,72,"5,862,488",Open PvP
268,Tavonne Rookgaard,None,Ourobra,72,"5,855,254",Open PvP
269,Nieczyscioch,None,Peloria,72,"5,849,740",Open PvP
270,Moiif Rookstayer,None,Thyria,72,"5,848,008",Open PvP
271,Piegrande,None,Quintera,72,"5,844,845",Open PvP
272,Fion Almakus,None,Lobera,72,"5,828,496",Open PvP
273,Lon the Banana,None,Talera,72,"5,802,286",Open PvP
274,Enturio,None,Vunira,72,"5,782,920",Open PvP
275,Rookstayer Gaznik,None,Antica,72,"5,770,234",Open PvP
276,Black Raw,None,Peloria,72,"5,762,755",Open PvP
277,Legendary Hexafear,None,Peloria,72,"5,756,223",Open PvP
278,Sir Issy,None,Lobera,72,"5,754,444",Open PvP
279,Tassel Blackheart,None,Antica,72,"5,745,221",Open PvP
280,Aetz,None,Lobera,72,"5,729,344",Open PvP
281,Satyricon Mitoo,None,Talera,71,"5,673,444",Open PvP
282,Mamusca,None,Talera,71,"5,664,825",Open PvP
283,Last Cammel,None,Havera,71,"5,637,161",Open PvP
284,Mort Eldon,None,Vunira,71,"5,637,134",Open PvP
285,Doleiraa,None,Talera,71,"5,626,276",Open PvP
286,Ameriov Rookstayer,None,Vunira,71,"5,567,250",Open PvP
287,Fanfarra Rook,None,Vunira,71,"5,559,684",Open PvP
288,Polimetanowy,None,Peloria,71,"5,556,944",Open PvP
289,Juann Dla Rosa,None,Peloria,71,"5,548,122",Open PvP
290,Roshar Rookmaster,None,Peloria,71,"5,542,719",Open PvP
291,Kast Awen,None,Havera,71,"5,530,760",Open PvP
292,Themorziitoo,None,Wintera,71,"5,530,001",Open PvP
293,Barbar Rookstayer,None,Peloria,71,"5,513,916",Open PvP
294,Master Slayer,None,Antica,70,"5,474,713",Open PvP
295,Lordzin Desaster,None,Havera,70,"5,435,641",Open PvP
296,Jokul,None,Talera,70,"5,432,965",Open PvP
297,Tami Silian,None,Peloria,70,"5,421,207",Open PvP
298,Neira'Chany,None,Thyria,70,"5,414,000",Open PvP
299,Musaranho-Chan,None,Wintera,70,"5,391,918",Open PvP
300,Kyropt,None,Havera,70,"5,359,495",Open PvP
301,Guivieira Rook,None,Lobera,70,"5,332,040",Open PvP
302,Spieracz Pafuf,None,Thyria,70,"5,330,636",Open PvP
303,Gustav Rookslayer,None,Peloria,70,"5,328,756",Open PvP
304,Senhor Sama,None,Lobera,70,"5,327,917",Open PvP
305,Lord Anjos Adao,None,Lobera,70,"5,317,697",Open PvP
306,Crossfox Rave,None,Lobera,70,"5,315,977",Open PvP
307,Andeersoon,None,Quelibra,70,"5,305,275",Open PvP
308,Ivar Ardo,None,Lobera,70,"5,304,300",Open PvP
309,Trecy Ell,None,Vunira,70,"5,302,159",Open PvP
310,Rookwind,None,Antica,70,"5,289,627",Open PvP
311,Darth Evol,None,Peloria,70,"5,275,706",Open PvP
312,Silkiz,None,Havera,70,"5,269,637",Open PvP
313,Little'Hess,None,Lobera,70,"5,263,557",Open PvP
314,Drenilion Lion,None,Vunira,70,"5,262,145",Open PvP
315,Kimberly bell,None,Wintera,70,"5,257,361",Open PvP
316,Rokstajer,None,Antica,70,"5,253,607",Open PvP
317,Sovereign Steel,None,Peloria,70,"5,247,311",Open PvP
318,Yana'lix,None,Quintera,69,"5,213,214",Open PvP
319,Daisy Dee,None,Vunira,69,"5,170,220",Open PvP
320,Ramon Rookers,None,Quelibra,69,"5,167,112",Open PvP
321,Lilla Canazza,None,Antica,69,"5,140,642",Open PvP
322,Lord Septer,None,Lobera,69,"5,139,675",Open PvP
323,Saltsten Rookstayer,None,Peloria,69,"5,124,846",Open PvP
324,Zoky Rookstayer,None,Thyria,69,"5,120,030",Open PvP
325,Ksal,None,Wintera,69,"5,104,009",Open PvP
326,Evo Versa,None,Ourobra,69,"5,101,169",Open PvP
327,Szalony Loras,None,Peloria,69,"5,073,544",Open PvP
328,Wizera King,None,Quidera,69,"5,063,271",Open PvP
329,Lukennis,None,Havera,69,"5,027,059",Open PvP
330,Kracatoa,None,Talera,69,"5,024,452",Open PvP
331,Ikon Misha,None,Vunira,69,"5,019,425",Open PvP
332,Syga Rookstayer,None,Peloria,68,"4,989,838",Open PvP
333,Lord Qashkai,None,Vunira,68,"4,975,137",Open PvP
334,Fernanda Sorcerer de Elera,None,Lobera,68,"4,939,405",Open PvP
335,Edu Gozador,None,Wintera,68,"4,929,309",Open PvP
336,Euda,None,Vunira,68,"4,926,675",Open PvP
337,Thiluvatrook,None,Havera,68,"4,926,223",Open PvP
338,Paulinkz,None,Havera,68,"4,888,415",Open PvP
339,Shenex,None,Peloria,68,"4,885,304",Open PvP
340,Thor De Rook,None,Lobera,68,"4,868,166",Open PvP
341,Efi Mil,None,Lobera,68,"4,855,703",Open PvP
342,Azis amen,None,Vunira,68,"4,848,063",Open PvP
343,Amosto the Rookguardian,None,Antica,68,"4,843,462",Open PvP
344,Axoguevara,None,Peloria,68,"4,842,482",Open PvP
345,Rook'Extinction,None,Quintera,68,"4,798,007",Open PvP
346,Arthya,None,Antica,68,"4,797,701",Open PvP
347,Kirap Elon,None,Peloria,67,"4,756,534",Open PvP
348,Senhor Trezentos,None,Honbra,67,"4,752,604",Open PvP
349,Kivexswin Arote,None,Havera,67,"4,736,396",Open PvP
350,Nugzy,None,Lobera,67,"4,732,903",Open PvP
351,Uremo Kyco,None,Premia,67,"4,690,520",Open PvP
352,Old Vibe,None,Xyla,67,"4,678,364",Open PvP
353,Fall Ordeourion,None,Thyria,67,"4,673,521",Open PvP
354,Avelam Rookguardian,None,Peloria,67,"4,670,014",Open PvP
355,Mestre Yoto,None,Peloria,67,"4,619,938",Open PvP
356,Kindness,None,Wintera,67,"4,618,272",Open PvP
357,Forest Striker,None,Solidera,67,"4,607,961",Open PvP
358,Edson Tricolor Venus,None,Havera,67,"4,592,861",Open PvP
359,Mitrim,None,Antica,67,"4,588,122",Open PvP
360,Thrral of Nebula,None,Thyria,66,"4,552,042",Open PvP
361,Regueiro Da Jamaica,None,Lobera,66,"4,551,074",Open PvP
362,Donalice,None,Lobera,66,"4,533,462",Open PvP
363,Japet,None,Thyria,66,"4,522,495",Open PvP
364,Loirinha Selvagem,None,Havera,66,"4,522,407",Open PvP
365,Klopotek Maly,None,Vunira,66,"4,511,585",Open PvP
366,Gecco,None,Talera,66,"4,510,118",Open PvP
367,Ryu Nirra,None,Peloria,66,"4,504,781",Open PvP
368,Rook Existence,None,Peloria,66,"4,502,406",Open PvP
369,Imir,None,Thyria,66,"4,500,706",Open PvP
370,Juninho Kotoko,None,Quintera,66,"4,497,425",Open PvP
371,Draag,None,Honbra,66,"4,470,156",Open PvP
372,Dory Lee,None,Peloria,66,"4,462,188",Open PvP
373,Cornelia of Hale,None,Talera,66,"4,458,864",Open PvP
374,Sylanda Doriel,None,Wintera,66,"4,451,209",Open PvP
375,Lucas the rooker,None,Lobera,66,"4,443,824",Open PvP
376,Sir Khronoz,None,Wintera,66,"4,430,386",Open PvP
377,Bizz,None,Quintera,66,"4,419,553",Open PvP
378,Lellaa,None,Lobera,66,"4,418,103",Open PvP
379,Prin Rejo,None,Antica,66,"4,415,674",Open PvP
380,Kanesa,None,Vunira,66,"4,404,996",Open PvP
381,Kyward,None,Wintera,66,"4,403,693",Open PvP
382,Sir Japa Rook,None,Ferobra,66,"4,383,178",Open PvP
383,Ayvre,None,Talera,65,"4,357,099",Open PvP
384,Vemes,None,Thyria,65,"4,347,702",Open PvP
385,Cirth'Prestol,None,Lobera,65,"4,306,770",Open PvP
386,Bigajhones,None,Honbra,65,"4,299,192",Open PvP
387,Thon Thonzin,None,Quintera,65,"4,287,885",Open PvP
388,Allemendes Do Freestep,None,Thyria,65,"4,276,485",Open PvP
389,Manmon the Sorcerer,None,Quintera,65,"4,262,819",Open PvP
390,Livex,None,Vunira,65,"4,253,994",Open PvP
391,Tyrio Elgali,None,Havera,65,"4,246,438",Open PvP
392,Palmmerro,None,Thyria,65,"4,242,268",Open PvP
393,Wieloryb Nowak,None,Peloria,65,"4,241,549",Open PvP
394,Abaenerau Pownas,None,Antica,65,"4,232,945",Open PvP
395,Merighizor de Rookgaard,None,Antica,65,"4,207,098",Open PvP
396,Scorpiion King,None,Lobera,65,"4,196,695",Open PvP
397,Xinetta,None,Thyria,65,"4,186,721",Open PvP
398,Rookout,None,Victoris,64,"4,171,077",Open PvP
399,Patrao de Rook,None,Havera,64,"4,141,557",Open PvP
400,Zadolino Pendolino,None,Antica,64,"4,099,875",Open PvP
401,Skiepek Rookstayer,None,Thyria,64,"4,095,148",Open PvP
402,Helladin Arend,None,Vunira,64,"4,093,325",Open PvP
403,Trilltrall,None,Vunira,64,"4,091,397",Open PvP
404,Dhyr,None,Ferobra,64,"4,071,362",Open PvP
405,Alrien Farr,None,Havera,64,"4,062,233",Open PvP
406,Xeso Rook Slayer,None,Antica,64,"4,059,476",Open PvP
407,Demon Metal,None,Lobera,64,"4,059,020",Open PvP
408,Srgreen Rookgard,None,Serdebra,64,"4,048,827",Open PvP
409,Zoonk,None,Wintera,64,"4,047,694",Open PvP
410,Rush Rookgaard,None,Havera,64,"4,043,022",Open PvP
411,Rook Heart,None,Quidera,64,"4,040,666",Open PvP
412,Lordmatador-loko,None,Lobera,64,"4,039,438",Open PvP
413,Vixbob,None,Peloria,64,"4,036,216",Open PvP
414,User Piko,None,Thyria,64,"4,034,856",Open PvP
415,Sinpsons de Rookgaard,None,Lobera,64,"4,029,368",Open PvP
416,Visoxious,None,Antica,64,"4,028,600",Open PvP
417,Thayane Ice,None,Peloria,64,"4,019,212",Open PvP
418,Hevo Fallassion,None,Quelibra,64,"4,014,623",Open PvP
419,Paxeco Destroyer,None,Havera,64,"4,007,681",Open PvP
420,Vercumi,None,Antica,64,"4,006,670",Open PvP
421,Vene Natum,None,Wintera,64,"4,003,845",Open PvP
422,Beelth,None,Havera,64,"4,002,177",Open PvP
423,Matusalem on Rook,None,Antica,64,"4,000,002",Open PvP
424,Sir'Vinny,None,Talera,64,"3,983,788",Open PvP
425,Akuze,None,Vunira,63,"3,966,493",Open PvP
426,Protexzin,None,Talera,63,"3,950,399",Open PvP
427,Dragonesko,None,Wintera,63,"3,930,838",Open PvP
428,Noah Evans,None,Citra,63,"3,919,066",Open PvP
429,Ldy Thagu,None,Lobera,63,"3,918,913",Open PvP
430,Holder for Nudd,None,Premia,63,"3,898,715",Open PvP
431,Anatolini,None,Antica,63,"3,891,428",Open PvP
432,Eduardo The Lord,None,Solidera,63,"3,890,695",Open PvP
433,Joselito Aloprado,None,Lobera,63,"3,867,034",Open PvP
434,Atemira Rookgard,None,Vunira,63,"3,861,022",Open PvP
435,Adriann Sape,None,Antica,63,"3,853,419",Open PvP
436,Ninja de newbi,None,Vunira,63,"3,839,637",Open PvP
