Rank,Name,Vocation,World,Level,Points,WorldType
45,Wlodarzek,Exalted Monk,Xyla,668,"4,937,343,181",Open PvP
46,Monkblank,Exalted Monk,Ignitera,667,"4,901,904,767",Open PvP
47,Mu Lee,Exalted Monk,Runera,666,"4,897,207,234",Open PvP
48,Monkzinm,Exalted Monk,Tornabra,663,"4,819,119,699",Open PvP
49,Monk Mingo,Exalted Monk,Quidera,663,"4,814,452,052",Open PvP
50,Ellon Monks,Exalted Monk,Ignitera,655,"4,657,164,190",Open PvP
51,Crocante Socolento,Exalted Monk,Jadebra,651,"4,566,536,994",Open PvP
52,Demszi,Exalted Monk,Peloria,647,"4,485,294,034",Open PvP
53,Brawox,Exalted Monk,Serdebra,646,"4,451,635,098",Open PvP
54,Covuuc,Exalted Monk,Tornabra,641,"4,350,777,216",Open PvP
55,Roswaall,Exalted Monk,Lobera,640,"4,335,212,549",Open PvP
56,Zero Hand,Exalted Monk,Lobera,633,"4,189,514,766",Open PvP
57,Monnk Cotoco,Exalted Monk,Unebra,631,"4,158,143,825",Open PvP
58,Zamhu,Exalted Monk,Solidera,631,"4,155,577,037",Open PvP
59,Aka Sir Eth,Exalted Monk,Vunira,630,"4,128,053,416",Open PvP
60,Exalted Zixena,Exalted Monk,Runera,627,"4,085,560,082",Open PvP
61,Impvkt Monkstyle,Exalted Monk,Tornabra,627,"4,076,383,321",Open PvP
62,Puxx Puxx,Exalted Monk,Antica,626,"4,052,125,277",Open PvP
63,Liu Kangh,Exalted Monk,Wintera,623,"4,003,962,647",Open PvP
64,Inversor Del Mal,Exalted Monk,Quidera,622,"3,985,219,849",Open PvP
65,Monksino,Exalted Monk,Quintera,622,"3,981,048,684",Open PvP
66,Jand Moonksupremo,Exalted Monk,Inabra,620,"3,939,705,201",Open PvP
67,King Magnos,Exalted Monk,Ourobra,617,"3,877,800,443",Open PvP
68,Giant Lolrusher,Exalted Monk,Jaguna,616,"3,858,059,599",Open PvP
69,Punch Cake,Exalted Monk,Xyla,615,"3,845,383,467",Open PvP
70,One Punchz,Exalted Monk,Serdebra,614,"3,828,804,622",Open PvP
71,Nova Monk,Exalted Monk,Vunira,611,"3,774,633,091",Open PvP
72,Bullet Puncher,Exalted Monk,Jadebra,611,"3,765,821,884",Open PvP
73,Sou za,Exalted Monk,Honbra,611,"3,765,050,450",Open PvP
74,Martizen,Exalted Monk,Peloria,610,"3,758,383,639",Open PvP
75,Monka George,Exalted Monk,Havera,610,"3,749,285,217",Open PvP
76,Onepunch monk,Exalted Monk,Lobera,607,"3,700,402,418",Open PvP
77,Monge Teles,Exalted Monk,Tornabra,607,"3,697,506,510",Open PvP
78,Jamonk Trapz,Exalted Monk,Runera,606,"3,677,641,789",Open PvP
79,Viklund Shadowfist,Exalted Monk,Antica,603,"3,628,684,846",Open PvP
80,Tankahua Testoalta,Exalted Monk,Xybra,603,"3,620,924,450",Open PvP
81,Haelimonk,Exalted Monk,Vunira,602,"3,604,169,703",Open PvP
82,Rafaels Monk,Exalted Monk,Xyla,600,"3,568,986,526",Open PvP
83,Elecktrosz,Exalted Monk,Quidera,600,"3,565,325,349",Open PvP
84,Auromonk,Exalted Monk,Vunira,598,"3,540,536,368",Open PvP
85,Urban Na Bombie,Exalted Monk,Antica,598,"3,530,015,905",Open PvP
86,Ricardo Godlike,Exalted Monk,Ferobra,597,"3,520,472,994",Open PvP
87,Grand Exalted Celia,Exalted Monk,Rasteibra,597,"3,512,139,799",Open PvP
88,Winterhearth,Exalted Monk,Inabra,595,"3,476,608,768",Open PvP
89,Monk de Ataque,Exalted Monk,Thyria,594,"3,462,665,279",Open PvP
90,Monje Dictador,Exalted Monk,Talera,593,"3,448,296,331",Open PvP
91,Rexvyn,Exalted Monk,Havera,593,"3,446,297,705",Open PvP
92,Brauerz,Exalted Monk,Premia,593,"3,443,802,871",Open PvP
93,Counter Yoshii,Exalted Monk,Ignitera,592,"3,435,382,282",Open PvP
94,Gookuuu,Exalted Monk,Jadebra,592,"3,432,101,369",Open PvP
95,Gyngka,Exalted Monk,Vandera,591,"3,421,857,826",Open PvP
96,The Red Enryu,Exalted Monk,Antica,590,"3,388,417,812",Open PvP
97,Angelito Bifestinha,Exalted Monk,Runera,589,"3,386,667,515",Open PvP
98,Monk Igorek,Exalted Monk,Xyla,588,"3,355,852,988",Open PvP
99,Lavaii Lama,Exalted Monk,Ombra,587,"3,351,797,570",Open PvP
100,Rhama Champion,Exalted Monk,Ourobra,585,"3,303,668,953",Open PvP
101,Wiggin,Exalted Monk,Victoris,584,"3,300,841,037",Open PvP
102,Smoooker,Exalted Monk,Peloria,584,"3,294,455,562",Open PvP
103,Fuvaka,Exalted Monk,Wintera,584,"3,294,182,169",Open PvP
104,Monkiemon,Exalted Monk,Yara,580,"3,227,628,721",Open PvP
105,Mackdee,Exalted Monk,Lobera,573,"3,112,929,125",Open PvP
106,Fisterine,Exalted Monk,Tornabra,570,"3,065,351,860",Open PvP
107,Sha Ke,Exalted Monk,Ourobra,568,"3,027,384,793",Open PvP
108,Merudrian,Exalted Monk,Antica,566,"2,996,384,236",Open PvP
109,Krimiinal,Exalted Monk,Solidera,566,"2,990,549,752",Open PvP
110,Wunina,Exalted Monk,Xyla,565,"2,989,344,888",Open PvP
111,Vugatty,Exalted Monk,Quidera,565,"2,975,325,950",Open PvP
112,Sankywz,Exalted Monk,Solidera,564,"2,973,398,887",Open PvP
113,So Nosoco,Exalted Monk,Unebra,564,"2,971,486,144",Open PvP
114,Jurdziii,Exalted Monk,Antica,563,"2,943,470,859",Open PvP
115,Toniim,Exalted Monk,Jadebra,559,"2,893,344,571",Open PvP
116,Pax Divinity,Exalted Monk,Quidera,557,"2,863,432,018",Open PvP
117,Goldel Biceps,Exalted Monk,Quidera,557,"2,853,896,626",Open PvP
118,General Ancor,Exalted Monk,Runera,556,"2,841,321,226",Open PvP
119,Darveck Meditando,Exalted Monk,Xybra,554,"2,812,001,963",Open PvP
120,El Santy,Exalted Monk,Talera,552,"2,780,911,744",Open PvP
121,Ladrox Havoc,Exalted Monk,Rasteibra,551,"2,766,458,416",Open PvP
122,Vorthay,Exalted Monk,Jadebra,550,"2,744,919,768",Open PvP
123,Elemental Fist,Exalted Monk,Serdebra,549,"2,733,680,015",Open PvP
124,Cit Zitlini,Exalted Monk,Solidera,549,"2,730,831,985",Open PvP
125,Broom Capone,Exalted Monk,Yara,548,"2,726,738,665",Open PvP
126,Cabbage Merchant,Exalted Monk,Thyria,548,"2,719,685,143",Open PvP
127,Lugaz Sider,Exalted Monk,Inabra,548,"2,719,308,839",Open PvP
128,Monge dos arvoredo,Exalted Monk,Rasteibra,548,"2,715,862,138",Open PvP
129,Monka Babuni,Exalted Monk,Jaguna,548,"2,713,312,949",Open PvP
130,Simon Andres kmikze,Exalted Monk,Ferobra,547,"2,709,624,173",Open PvP
131,Maxithemonk,Exalted Monk,Noctalia,547,"2,701,913,810",Open PvP
132,Shan Elite,Exalted Monk,Xybra,546,"2,692,321,383",Open PvP
133,Johny Monking,Exalted Monk,Quidera,546,"2,683,688,286",Open PvP
134,Kysamonk,Exalted Monk,Thyria,545,"2,676,808,282",Open PvP
135,Caldonk,Exalted Monk,Inabra,545,"2,668,482,989",Open PvP
136,Dasher Quendosiiim,Exalted Monk,Xyla,544,"2,667,585,068",Open PvP
137,Irtansris,Exalted Monk,Jadebra,542,"2,635,693,347",Open PvP
138,Fiinchy,Exalted Monk,Vunira,542,"2,632,172,692",Open PvP
139,Wezzs,Exalted Monk,Jadebra,542,"2,629,778,426",Open PvP
140,Nick Nack Pattywhack,Exalted Monk,Wintera,538,"2,577,719,494",Open PvP
141,Feelgood,Exalted Monk,Xyla,538,"2,574,127,461",Open PvP
142,Daruhna,Exalted Monk,Vunira,536,"2,546,385,977",Open PvP
143,Monk Traalhaa,Exalted Monk,Honbra,534,"2,522,602,233",Open PvP
144,Irken Cool,Exalted Monk,Antica,533,"2,504,138,554",Open PvP
145,Sir Monkthadoz,Exalted Monk,Noctalia,533,"2,502,280,261",Open PvP
146,Einya Lightheart,Exalted Monk,Peloria,532,"2,487,540,212",Open PvP
147,Trapness Return,Exalted Monk,Inabra,532,"2,486,134,653",Open PvP
148,Maximus Rusher,Exalted Monk,Ourobra,532,"2,482,596,099",Open PvP
149,Dragon Aaragon,Exalted Monk,Solidera,530,"2,453,441,501",Open PvP
150,Brutal Bits,Exalted Monk,Antica,529,"2,445,831,391",Open PvP
151,Pesadelow,Exalted Monk,Jadebra,529,"2,444,509,236",Open PvP
152,Princess Jai,Exalted Monk,Ignitera,529,"2,443,798,927",Open PvP
153,Primero Monge,Exalted Monk,Cantabra,529,"2,439,717,955",Open PvP
154,Rydei Khan,Exalted Monk,Runera,528,"2,429,494,385",Open PvP
155,Robbbes,Exalted Monk,Thyria,528,"2,427,958,260",Open PvP
156,Hels Tang,Exalted Monk,Ferobra,528,"2,427,394,980",Open PvP
157,Meloxk,Exalted Monk,Ignitera,526,"2,408,207,799",Open PvP
158,Bro Fist,Exalted Monk,Wintera,524,"2,378,576,005",Open PvP
159,Slaktaren Hans,Exalted Monk,Quintera,524,"2,375,494,701",Open PvP
160,Wolalla,Exalted Monk,Premia,522,"2,353,709,107",Open PvP
161,Nage Monkz,Exalted Monk,Rasteibra,521,"2,331,244,247",Open PvP
162,Gigachad Sigma Monk,Exalted Monk,Antica,520,"2,317,590,180",Open PvP
163,Mon Qreli,Exalted Monk,Tornabra,520,"2,317,020,677",Open PvP
164,Monge Kungfu,Exalted Monk,Serdebra,519,"2,315,084,908",Open PvP
165,Floorex,Exalted Monk,Vunira,519,"2,314,835,917",Open PvP
166,Bruce Lean,Exalted Monk,Xyla,519,"2,312,584,963",Open PvP
167,Kael Fist,Exalted Monk,Vunira,518,"2,302,222,400",Open PvP
168,Chubalu,Exalted Monk,Peloria,518,"2,296,926,071",Open PvP
169,Takaki Jacomotu,Exalted Monk,Quelibra,518,"2,290,221,511",Open PvP
170,Zuriell,Exalted Monk,Talera,517,"2,280,515,523",Open PvP
171,Kharn Sargara,Exalted Monk,Wintera,517,"2,277,232,686",Open PvP
172,Sandomierz Priest,Exalted Monk,Thyria,516,"2,274,006,501",Open PvP
173,Bru Talmonka,Exalted Monk,Ourobra,515,"2,261,640,028",Open PvP
174,Biehls,Exalted Monk,Ombra,515,"2,259,331,830",Open PvP
175,Jack Carthas,Exalted Monk,Ombra,515,"2,257,413,251",Open PvP
176,Thy Manka,Exalted Monk,Cantabra,515,"2,254,786,910",Open PvP
177,Arachnomix,Exalted Monk,Havera,515,"2,252,911,351",Open PvP
178,Jona Belyko,Exalted Monk,Lobera,514,"2,237,703,769",Open PvP
179,Godama,Exalted Monk,Ombra,513,"2,225,970,877",Open PvP
180,Bariltine Lanak,Exalted Monk,Ignitera,512,"2,217,538,707",Open PvP
181,Ejdzrian Monk,Exalted Monk,Antica,512,"2,213,621,349",Open PvP
182,Unly,Exalted Monk,Tornabra,512,"2,212,468,063",Open PvP
183,Diaper Faur,Exalted Monk,Vunira,511,"2,210,540,171",Open PvP
184,Illuminy,Exalted Monk,Ourobra,511,"2,208,421,312",Open PvP
185,Laniki Ladora,Exalted Monk,Wintera,511,"2,205,157,565",Open PvP
186,First nasdq,Exalted Monk,Peloria,510,"2,187,033,203",Open PvP
187,Nannie,Exalted Monk,Tornabra,509,"2,182,506,466",Open PvP
188,Leon Kang,Exalted Monk,Ourobra,506,"2,145,714,149",Open PvP
189,Rodrigx,Exalted Monk,Lobera,506,"2,136,999,935",Open PvP
190,Luxferatu,Exalted Monk,Inabra,506,"2,133,853,278",Open PvP
191,Sir Foxalot,Exalted Monk,Premia,504,"2,108,899,629",Open PvP
192,Bambooty,Exalted Monk,Antica,504,"2,108,601,544",Open PvP
193,Lordbadawi,Exalted Monk,Jaguna,502,"2,094,491,767",Open PvP
194,Monkilao,Exalted Monk,Ferobra,501,"2,079,919,275",Open PvP
195,Mkalmost,Exalted Monk,Inabra,501,"2,079,437,607",Open PvP
196,Monk Bonffa,Exalted Monk,Ombra,501,"2,078,424,902",Open PvP
197,The King Fighter,Exalted Monk,Jadebra,501,"2,070,959,391",Open PvP
198,Deusebra Fight,Exalted Monk,Honbra,500,"2,066,226,364",Open PvP
199,Quesillito On Runera,Exalted Monk,Runera,500,"2,062,520,380",Open PvP
200,Gredyz Monk,Exalted Monk,Tornabra,500,"2,058,873,488",Open PvP
201,Cecy Tomasa,Exalted Monk,Quidera,499,"2,053,742,478",Open PvP
202,Ram Monk,Exalted Monk,Vunira,499,"2,050,720,663",Open PvP
203,Lil Paul,Exalted Monk,Quidera,499,"2,047,242,685",Open PvP
204,Damp Jimmy,Exalted Monk,Peloria,498,"2,033,829,721",Open PvP
205,Will Fatal Punch,Exalted Monk,Xybra,497,"2,030,582,167",Open PvP
206,Jamrri,Exalted Monk,Xyla,497,"2,026,002,268",Open PvP
207,Rhoogway,Exalted Monk,Lobera,497,"2,022,597,922",Open PvP
208,Fistuje,Exalted Monk,Thyria,496,"2,014,290,835",Open PvP
209,Bonkler,Exalted Monk,Solidera,496,"2,009,775,449",Open PvP
210,Bepev Fallout,Exalted Monk,Quidera,496,"2,009,347,469",Open PvP
211,Alan Pokazideia,Exalted Monk,Xybra,495,"2,001,183,726",Open PvP
212,Jackiiie Chan,Exalted Monk,Premia,495,"1,997,424,434",Open PvP
213,Karynaa,Exalted Monk,Xyla,494,"1,988,995,753",Open PvP
214,Fist of avalon,Exalted Monk,Ignitera,494,"1,986,810,908",Open PvP
215,Zaritskaya,Exalted Monk,Jadebra,493,"1,982,975,026",Open PvP
216,Monkanasz,Exalted Monk,Unebra,493,"1,973,866,204",Open PvP
217,Night Boxe,Exalted Monk,Jadebra,492,"1,968,600,462",Open PvP
218,Drakyn the Rookstayer,Exalted Monk,Quintera,491,"1,954,353,751",Open PvP
219,Monkqey,Exalted Monk,Ferobra,490,"1,937,580,148",Open PvP
220,Paitah On,Exalted Monk,Antica,490,"1,937,199,513",Open PvP
221,Huguito Bhozs,Exalted Monk,Solidera,489,"1,934,926,908",Open PvP
222,Monkaristah,Exalted Monk,Inabra,489,"1,929,565,997",Open PvP
223,Kaozhi,Exalted Monk,Lobera,489,"1,929,485,230",Open PvP
224,Eo Perigo,Exalted Monk,Ferobra,489,"1,926,763,067",Open PvP
225,Monktorsito,Exalted Monk,Vandera,489,"1,925,070,849",Open PvP
226,Sunsick Six,Exalted Monk,Jadebra,488,"1,921,445,725",Open PvP
227,Powiiz,Exalted Monk,Ignitera,488,"1,920,366,418",Open PvP
228,Persi Zen,Exalted Monk,Talera,488,"1,916,607,837",Open PvP
229,Abarao,Exalted Monk,Premia,488,"1,916,000,489",Open PvP
230,Werax Kung Lao,Exalted Monk,Peloria,487,"1,910,364,508",Open PvP
231,Monk Cabra,Exalted Monk,Ignitera,487,"1,902,088,896",Open PvP
232,Carlos the Shlek,Exalted Monk,Vunira,486,"1,897,297,237",Open PvP
233,Legozen,Monk,Jadebra,486,"1,895,097,519",Open PvP
234,Shaqqx,Exalted Monk,Quidera,486,"1,889,976,760",Open PvP
235,Legandry Druidia,Exalted Monk,Peloria,484,"1,875,192,338",Open PvP
236,Moench,Exalted Monk,Premia,484,"1,866,455,172",Open PvP
237,Exalted Luis,Exalted Monk,Jadebra,484,"1,866,437,954",Open PvP
238,My Ye Dupe,Exalted Monk,Peloria,483,"1,862,574,056",Open PvP
239,Salviano Monk,Exalted Monk,Ferobra,483,"1,856,764,076",Open PvP
240,Old Tobi,Exalted Monk,Unebra,482,"1,849,751,822",Open PvP
241,Thom Arcruz,Exalted Monk,Lobera,482,"1,844,553,119",Open PvP
242,Monki Magic,Exalted Monk,Jaguna,481,"1,837,038,093",Open PvP
243,Briskets The Monk,Exalted Monk,Peloria,480,"1,820,315,638",Open PvP
244,Mestre dos Punhos,Exalted Monk,Serdebra,479,"1,812,586,842",Open PvP
245,Fitozepanm,Exalted Monk,Ignitera,477,"1,789,877,836",Open PvP
246,Vapapunch,Exalted Monk,Vunira,477,"1,788,642,578",Open PvP
247,Deus Rodrigo,Exalted Monk,Ignitera,477,"1,786,243,797",Open PvP
248,Drunken Sensei,Exalted Monk,Ignitera,475,"1,771,702,915",Open PvP
249,Emhell,Exalted Monk,Tornabra,475,"1,770,665,064",Open PvP
250,Nardone,Exalted Monk,Lobera,475,"1,767,594,326",Open PvP
251,Doom Monk,Exalted Monk,Honbra,475,"1,764,138,740",Open PvP
252,Gibbox Reborn,Exalted Monk,Victoris,473,"1,752,011,094",Open PvP
253,Fist Expert,Exalted Monk,Quintera,473,"1,747,578,022",Open PvP
254,General Pedro,Exalted Monk,Tornabra,473,"1,741,510,833",Open PvP
255,Monknoxy,Exalted Monk,Ignitera,472,"1,733,190,189",Open PvP
256,Gnik Zork,Exalted Monk,Inabra,472,"1,730,604,971",Open PvP
257,Yahiko monk,Exalted Monk,Xyla,471,"1,719,433,533",Open PvP
258,Attila Oligarch,Exalted Monk,Antica,470,"1,714,536,536",Open PvP
259,Hulligun,Exalted Monk,Quintera,469,"1,700,970,815",Open PvP
260,Monjermu,Exalted Monk,Talera,469,"1,700,878,289",Open PvP
261,Monkz Demolidor,Exalted Monk,Cantabra,469,"1,700,768,630",Open PvP
262,Chama no Boxe,Exalted Monk,Inabra,468,"1,694,958,115",Open PvP
263,Dustizinho,Exalted Monk,Tornabra,467,"1,683,117,108",Open PvP
264,Monkinez,Exalted Monk,Noctalia,467,"1,681,982,506",Open PvP
265,Ewaldo monk lee,Exalted Monk,Ferobra,465,"1,663,844,000",Open PvP
266,Akomus Rush,Exalted Monk,Ourobra,465,"1,660,453,549",Open PvP
267,Raged fist,Exalted Monk,Antica,464,"1,647,302,035",Open PvP
268,Sagom Hith,Exalted Monk,Serdebra,464,"1,647,183,091",Open PvP
269,Gariba,Exalted Monk,Xyla,463,"1,639,402,728",Open PvP
270,Eff Ting,Exalted Monk,Ombra,463,"1,633,603,946",Open PvP
271,Kryoo Spider Monk,Exalted Monk,Jadebra,462,"1,630,850,434",Open PvP
272,Khotun Khan,Exalted Monk,Runera,461,"1,617,162,985",Open PvP
273,Prado Monk,Exalted Monk,Quelibra,461,"1,614,833,719",Open PvP
274,Lamas Chi,Exalted Monk,Honbra,460,"1,602,482,343",Open PvP
275,Brutala Munken,Exalted Monk,Premia,460,"1,601,266,836",Open PvP
276,Mykai,Exalted Monk,Lobera,459,"1,594,367,270",Open PvP
277,Monk Dryzz,Exalted Monk,Ombra,458,"1,585,416,712",Open PvP
278,Michan,Exalted Monk,Antica,457,"1,575,333,826",Open PvP
279,Bombao Noreste,Exalted Monk,Quidera,456,"1,563,582,861",Open PvP
280,Sepirus Larks,Exalted Monk,Havera,455,"1,556,828,711",Open PvP
281,Tauttau,Exalted Monk,Jadebra,454,"1,549,172,123",Open PvP
282,Wolosh,Exalted Monk,Thyria,454,"1,540,078,486",Open PvP
283,Hong Mei Ling,Exalted Monk,Quidera,453,"1,536,362,827",Open PvP
284,So No Jab,Exalted Monk,Honbra,453,"1,535,852,598",Open PvP
285,Dracary Chun,Exalted Monk,Talera,453,"1,534,007,276",Open PvP
286,Deathfire Strini,Exalted Monk,Antica,453,"1,533,736,252",Open PvP
287,Kiwawe Ofc,Exalted Monk,Cantabra,453,"1,531,891,354",Open PvP
288,Rey Fisst,Exalted Monk,Ignitera,453,"1,529,536,698",Open PvP
289,Spices,Exalted Monk,Antica,453,"1,529,155,404",Open PvP
290,Mongil,Exalted Monk,Unebra,453,"1,529,010,044",Open PvP
291,Holy Dooley,Exalted Monk,Victoris,452,"1,525,605,876",Open PvP
292,One Handx,Exalted Monk,Talera,452,"1,524,135,901",Open PvP
293,Broken Monk,Exalted Monk,Cantabra,451,"1,516,675,927",Open PvP
294,Acertus,Exalted Monk,Lobera,451,"1,514,732,548",Open PvP
295,Kyomuu,Exalted Monk,Antica,451,"1,513,492,912",Open PvP
296,Crazy Fists,Exalted Monk,Antica,451,"1,510,603,905",Open PvP
297,Emiilian,Exalted Monk,Noctalia,451,"1,510,048,275",Open PvP
298,Palmitas Calientes,Exalted Monk,Ignitera,450,"1,504,350,202",Open PvP
299,Rey Sillo,Exalted Monk,Rasteibra,450,"1,502,253,433",Open PvP
300,Monkosza,Exalted Monk,Thyria,450,"1,499,159,092",Open PvP
301,Dwell Bolg,Exalted Monk,Xyla,450,"1,498,999,241",Open PvP
302,Nyrkki kyllikki,Exalted Monk,Vunira,450,"1,498,798,224",Open PvP
303,Kungs Law,Exalted Monk,Jadebra,449,"1,493,780,766",Open PvP
304,Parrote,Exalted Monk,Xybra,449,"1,489,889,016",Open PvP
305,Yeaa Bacon,Exalted Monk,Vunira,448,"1,483,564,361",Open PvP
306,Svenpai,Exalted Monk,Antica,448,"1,481,552,987",Open PvP
307,Rufs Single Malte,Exalted Monk,Quelibra,447,"1,475,407,704",Open PvP
308,Isa Palon,Exalted Monk,Honbra,447,"1,473,540,150",Open PvP
309,Og Przeuj,Exalted Monk,Havera,447,"1,471,033,169",Open PvP
310,Volsung San,Exalted Monk,Inabra,446,"1,465,707,738",Open PvP
311,Monk Hong Kong,Exalted Monk,Vunira,446,"1,461,124,557",Open PvP
312,Harry Monk,Exalted Monk,Runera,446,"1,459,328,383",Open PvP
313,Ojiitos Dark,Exalted Monk,Ignitera,445,"1,453,545,670",Open PvP
314,One Punch Monk,Exalted Monk,Peloria,445,"1,452,179,828",Open PvP
315,Monkjita,Exalted Monk,Thyria,445,"1,452,070,023",Open PvP
316,Fyon Snow,Exalted Monk,Wintera,445,"1,450,745,537",Open PvP
317,Elchico Temido Emex,Exalted Monk,Solidera,444,"1,442,334,782",Open PvP
318,Mongezero,Exalted Monk,Ombra,443,"1,436,610,650",Open PvP
319,Goa Kylo,Exalted Monk,Ourobra,443,"1,435,514,905",Open PvP
320,Zbyszek Hydrauliik,Exalted Monk,Peloria,443,"1,433,023,374",Open PvP
321,Sacred Larasz,Exalted Monk,Vandera,443,"1,432,307,767",Open PvP
322,Zazapack,Exalted Monk,Antica,442,"1,428,151,894",Open PvP
323,Ar Ies,Exalted Monk,Ferobra,442,"1,426,066,857",Open PvP
324,Loth Rhed,Monk,Rasteibra,442,"1,423,653,264",Open PvP
325,Toom Al,Exalted Monk,Unebra,441,"1,419,168,005",Open PvP
326,Punhos de Poeteiro,Exalted Monk,Ferobra,441,"1,418,953,518",Open PvP
327,Avatar Pepe,Exalted Monk,Yara,441,"1,417,239,504",Open PvP
328,Daxier,Exalted Monk,Premia,441,"1,414,845,583",Open PvP
329,Mastermind Monk,Exalted Monk,Inabra,441,"1,412,544,862",Open PvP
330,Monkdeth,Exalted Monk,Tornabra,440,"1,408,742,712",Open PvP
331,Gordoo Monk,Exalted Monk,Quidera,440,"1,407,447,714",Open PvP
332,Omnimonk,Exalted Monk,Wintera,440,"1,404,446,051",Open PvP
333,Jops Jack,Exalted Monk,Wintera,439,"1,398,805,518",Open PvP
334,Monkzar,Exalted Monk,Jadebra,439,"1,397,557,826",Open PvP
335,Dudys Version,Exalted Monk,Lobera,439,"1,394,258,082",Open PvP
336,Leonidas tu detonador,Exalted Monk,Runera,439,"1,391,149,029",Open PvP
337,Mighty Luke,Exalted Monk,Premia,439,"1,391,139,913",Open PvP
338,Nublemas,Exalted Monk,Quidera,439,"1,390,942,331",Open PvP
339,Gabe Lopes,Exalted Monk,Ferobra,438,"1,384,076,434",Open PvP
340,Dogras Dmonk,Exalted Monk,Inabra,438,"1,381,401,030",Open PvP
341,Demonke,Exalted Monk,Noctalia,437,"1,379,689,427",Open PvP
342,Monkowaty nie kumaty,Exalted Monk,Antica,436,"1,369,424,147",Open PvP
343,Strong Monka,Exalted Monk,Thyria,436,"1,368,161,024",Open PvP
344,Monka Razowa,Exalted Monk,Xyla,436,"1,367,753,230",Open PvP
345,Tagaroth,Exalted Monk,Inabra,436,"1,367,709,221",Open PvP
346,Elder Drutid,Exalted Monk,Antica,436,"1,366,880,630",Open PvP
347,Nobrezee,Exalted Monk,Honbra,436,"1,362,899,118",Open PvP
348,Oldguy Shiz,Exalted Monk,Noctalia,435,"1,358,153,551",Open PvP
349,Cuppa Joe,Monk,Lobera,435,"1,357,662,229",Open PvP
