Rank,Name,Vocation,World,Level,Points,WorldType
30,Pdois Evoluido,Elite Knight,Rasteibra,1864,"107,668,468,890",Open PvP
31,Diviinao,Elite Knight,Ombra,1849,"105,180,282,626",Open PvP
32,Bossprime,Elite Knight,Antica,1840,"103,545,142,535",Open PvP
33,Ragnar Ekbomba,Elite Knight,Quelibra,1821,"100,433,361,528",Open PvP
34,Lichtsz Rindodoboleto,Elite Knight,Inabra,1804,"97,568,775,989",Open PvP
35,Big Boss Revival,Elite Knight,Premia,1798,"96,673,021,793",Open PvP
36,Tintin Hulk,Elite Knight,Rasteibra,1795,"96,218,888,571",Open PvP
37,Kimbow Thor,Elite Knight,Ombra,1792,"95,671,409,369",Open PvP
38,Coxa Metanol,Elite Knight,Rasteibra,1783,"94,235,242,878",Open PvP
39,Zezinho Enterprise,Elite Knight,Ourobra,1779,"93,606,981,259",Open PvP
40,Skoolls,Elite Knight,Jadebra,1776,"93,200,508,426",Open PvP
41,Orzack,Elite Knight,Quelibra,1771,"92,390,393,624",Open PvP
42,Rowdz,Elite Knight,Quelibra,1761,"90,830,396,919",Open PvP
43,Highflxyerk,Elite Knight,Quidera,1754,"89,723,203,667",Open PvP
44,Bar,Elite Knight,Quidera,1751,"89,265,529,561",Open PvP
45,Geramoo,Elite Knight,Havera,1740,"87,535,206,678",Open PvP
46,Vexcraw,Elite Knight,Rasteibra,1738,"87,259,704,704",Open PvP
47,Tonim Tank,Elite Knight,Jadebra,1733,"86,474,850,316",Open PvP
48,Abs Lilozin,Elite Knight,Rasteibra,1731,"86,159,663,140",Open PvP
49,Gui Fallout,Elite Knight,Ourobra,1726,"85,415,854,951",Open PvP
50,Ekforsale,Elite Knight,Serdebra,1725,"85,348,938,427",Open PvP
51,Orle Gniazdo,Elite Knight,Antica,1722,"84,917,123,825",Open PvP
52,Cesarselley,Elite Knight,Talera,1711,"83,320,672,167",Open PvP
53,Rowen,Elite Knight,Solidera,1702,"81,951,869,608",Open PvP
54,Franco Thunder,Elite Knight,Jadebra,1701,"81,763,289,525",Open PvP
55,Agiotales,Elite Knight,Rasteibra,1698,"81,383,286,107",Open PvP
56,Mathxd,Elite Knight,Rasteibra,1697,"81,289,063,427",Open PvP
57,Sellek Doubleskill Clubaxehat,Elite Knight,Ferobra,1692,"80,552,873,612",Open PvP
58,Hwpato,Elite Knight,Talera,1686,"79,671,998,186",Open PvP
59,Hintarus Rei Calvo,Elite Knight,Serdebra,1681,"78,968,926,378",Open PvP
60,Elmagnifiko caballerodany,Elite Knight,Inabra,1680,"78,820,473,378",Open PvP
61,Aler Tius,Elite Knight,Solidera,1678,"78,562,434,076",Open PvP
62,Kamiry,Elite Knight,Ourobra,1675,"78,165,903,201",Open PvP
63,Naillowzin,Elite Knight,Inabra,1675,"78,093,669,469",Open PvP
64,Gragao Evoluido,Elite Knight,Rasteibra,1668,"77,130,962,321",Open PvP
65,Dee Liife Snake,Elite Knight,Inabra,1662,"76,290,132,796",Open PvP
66,Moon Knighty,Elite Knight,Honbra,1659,"75,888,915,714",Open PvP
67,Danan the shihan,Elite Knight,Quintera,1656,"75,548,553,721",Open PvP
68,Knight of Rafael,Elite Knight,Quelibra,1653,"75,027,631,866",Open PvP
69,Dudopix Inc,Elite Knight,Inabra,1649,"74,524,383,649",Open PvP
70,Feh Tryhard,Elite Knight,Serdebra,1645,"73,998,300,850",Open PvP
71,Pancholina Emex,Elite Knight,Solidera,1644,"73,813,073,239",Open PvP
72,Zezinho Qrcode Infinito,Elite Knight,Ourobra,1641,"73,420,958,938",Open PvP
73,Alphahorcrux,Elite Knight,Havera,1636,"72,777,022,236",Open PvP
74,Tomek Bloczy,Elite Knight,Xyla,1635,"72,707,997,635",Open PvP
75,Elegancki Miko,Elite Knight,Thyria,1635,"72,581,856,426",Open PvP
76,Nyge,Elite Knight,Antica,1632,"72,208,045,911",Open PvP
77,Alvsrodrigo Neutro,Elite Knight,Rasteibra,1631,"72,091,919,689",Open PvP
78,Knochi,Elite Knight,Antica,1623,"71,051,160,209",Open PvP
79,Mikey olo,Elite Knight,Lobera,1611,"69,488,527,940",Open PvP
80,Ti to Goexp,Elite Knight,Serdebra,1602,"68,334,160,459",Open PvP
81,Carolich,Elite Knight,Havera,1601,"68,145,770,290",Open PvP
82,Adrinhio,Elite Knight,Thyria,1595,"67,500,599,572",Open PvP
83,Leechiano,Elite Knight,Lobera,1591,"66,982,855,727",Open PvP
84,Joek,Elite Knight,Thyria,1590,"66,771,811,195",Open PvP
85,Necro Dragonheart,Elite Knight,Quintera,1584,"66,068,922,153",Open PvP
86,Remek Ajan,Elite Knight,Peloria,1584,"66,002,081,229",Open PvP
87,Roffa The King,Elite Knight,Vunira,1582,"65,759,604,686",Open PvP
88,Magnifik Ekdany,Elite Knight,Inabra,1579,"65,423,486,459",Open PvP
89,Spykon,Elite Knight,Serdebra,1572,"64,528,552,011",Open PvP
90,Seleskva Zedrin,Elite Knight,Ourobra,1569,"64,239,237,032",Open PvP
91,Specialtyz,Elite Knight,Ferobra,1567,"63,975,144,558",Open PvP
92,Raul Locomia,Elite Knight,Quelibra,1566,"63,819,675,120",Open PvP
93,Arcy Seba,Elite Knight,Serdebra,1561,"63,245,451,777",Open PvP
94,Dobid Elve,Elite Knight,Jadebra,1559,"62,936,405,553",Open PvP
95,Duuuuh,Elite Knight,Inabra,1554,"62,417,249,374",Open PvP
96,Dede Tiranit,Elite Knight,Ourobra,1543,"61,050,950,393",Open PvP
97,Knalha Aposentado,Elite Knight,Jadebra,1543,"61,018,543,882",Open PvP
98,Janeer,Elite Knight,Quintera,1540,"60,726,954,164",Open PvP
99,Kel,Elite Knight,Rasteibra,1537,"60,372,865,065",Open PvP
100,Baked Jerryy,Elite Knight,Premia,1536,"60,212,882,387",Open PvP
101,Paweel Ek,Elite Knight,Xyla,1533,"59,899,885,869",Open PvP
102,Axewinng,Elite Knight,Quelibra,1530,"59,560,162,810",Open PvP
103,Sky Jet,Elite Knight,Lobera,1530,"59,557,314,290",Open PvP
104,Nyothan,Elite Knight,Ourobra,1527,"59,156,394,586",Open PvP
105,Braboeka,Elite Knight,Jadebra,1525,"58,914,150,155",Open PvP
106,Tekkoo Boladaoo,Elite Knight,Serdebra,1524,"58,844,801,544",Open PvP
107,Siberion,Elite Knight,Premia,1518,"58,127,020,071",Open PvP
108,Frank Friiola,Elite Knight,Jadebra,1517,"58,020,616,249",Open PvP
109,Heltz Slayer,Elite Knight,Ombra,1513,"57,565,202,246",Open PvP
110,Laguros,Elite Knight,Quidera,1508,"56,976,410,263",Open PvP
111,Jahadsito,Elite Knight,Quintera,1507,"56,884,426,019",Open PvP
112,Tamus Lightt,Elite Knight,Ombra,1505,"56,588,324,475",Open PvP
113,Jhonnyxz,Elite Knight,Quintera,1500,"56,095,373,318",Open PvP
114,Compa Harlii,Elite Knight,Wintera,1495,"55,526,671,119",Open PvP
115,Faus to,Elite Knight,Quelibra,1494,"55,376,754,942",Open PvP
116,Bruninhossz,Elite Knight,Inabra,1493,"55,255,958,349",Open PvP
117,Alesba,Elite Knight,Premia,1492,"55,162,177,955",Open PvP
118,Skadoshh,Elite Knight,Serdebra,1492,"55,138,339,724",Open PvP
119,King Emiliaoo,Elite Knight,Lobera,1491,"55,045,240,601",Open PvP
120,Firemen Kyle,Elite Knight,Xyla,1489,"54,872,788,712",Open PvP
121,Messi Siuuu,Elite Knight,Vunira,1489,"54,871,250,008",Open PvP
122,Roadster Kitad,Elite Knight,Talera,1486,"54,536,333,504",Open PvP
123,Retro Foso,Elite Knight,Quelibra,1483,"54,151,867,828",Open PvP
124,Isaac Psiicopata,Elite Knight,Ourobra,1479,"53,733,414,959",Open PvP
125,Elrikto,Elite Knight,Premia,1478,"53,642,064,631",Open PvP
126,Taldo Gordo,Elite Knight,Ombra,1478,"53,612,279,354",Open PvP
127,Dede Magnata,Elite Knight,Ourobra,1475,"53,367,418,154",Open PvP
128,Gil Sinpt Warman,Elite Knight,Talera,1473,"53,139,025,958",Open PvP
129,Apok Kryz,Elite Knight,Talera,1472,"53,044,615,616",Open PvP
130,Tzuthx,Elite Knight,Quintera,1471,"52,879,568,833",Open PvP
131,Marcos Swordbreaker,Elite Knight,Jadebra,1467,"52,436,946,100",Open PvP
132,Closedfriends Leozin,Elite Knight,Jadebra,1464,"52,103,377,251",Open PvP
133,Weey Fulltiiltado,Elite Knight,Rasteibra,1463,"52,045,854,377",Open PvP
134,Aleluia Paeveio,Elite Knight,Jadebra,1461,"51,869,049,889",Open PvP
135,Darkziiin,Elite Knight,Rasteibra,1457,"51,343,867,080",Open PvP
136,Jirren,Elite Knight,Peloria,1454,"51,043,390,563",Open PvP
137,Bedaz Koranav,Elite Knight,Honbra,1453,"50,995,714,058",Open PvP
138,Lukayan,Elite Knight,Serdebra,1452,"50,909,962,145",Open PvP
139,Tedri Ocelotl,Elite Knight,Wintera,1450,"50,613,074,540",Open PvP
140,Titooh Zero Compromisso,Elite Knight,Serdebra,1449,"50,531,019,983",Open PvP
141,Anlightus,Elite Knight,Xyla,1448,"50,416,328,580",Open PvP
142,The Ultimate Slayer,Elite Knight,Honbra,1445,"50,099,428,097",Open PvP
143,Malenzera Insane,Elite Knight,Rasteibra,1444,"50,001,455,928",Open PvP
144,Gomesx,Elite Knight,Serdebra,1443,"49,931,694,456",Open PvP
145,Tele Santana Poderoso,Elite Knight,Tornabra,1443,"49,892,810,149",Open PvP
146,Yessi Kalitry,Elite Knight,Quintera,1442,"49,868,046,583",Open PvP
147,Vudu Ziinho,Elite Knight,Lobera,1441,"49,693,321,331",Open PvP
148,Uchiha Dracule Mihawk,Elite Knight,Tornabra,1439,"49,485,800,781",Open PvP
149,Monkee Madness,Elite Knight,Lobera,1438,"49,433,472,235",Open PvP
150,Knight Forsale,Elite Knight,Ourobra,1438,"49,396,114,193",Open PvP
151,Bag You Desiire,Elite Knight,Ourobra,1434,"49,016,458,513",Open PvP
152,Anatomiczny Posilek,Elite Knight,Thyria,1430,"48,566,863,200",Open PvP
153,Lord Maseda,Elite Knight,Antica,1427,"48,245,974,738",Open PvP
154,Shura Mvcross,Elite Knight,Ferobra,1426,"48,213,379,031",Open PvP
155,Knight Davin,Elite Knight,Quelibra,1425,"48,058,372,165",Open PvP
156,Theus Prime,Elite Knight,Jadebra,1422,"47,724,039,642",Open PvP
157,Sir Lokus,Elite Knight,Quelibra,1421,"47,717,797,358",Open PvP
158,Denone Tanaarea,Elite Knight,Jadebra,1420,"47,573,602,344",Open PvP
159,Peumarinho,Elite Knight,Jadebra,1417,"47,280,382,226",Open PvP
160,Big Da Discordia,Elite Knight,Tornabra,1417,"47,260,159,003",Open PvP
161,King Yakes,Elite Knight,Talera,1417,"47,219,346,784",Open PvP
162,Er Wings,Elite Knight,Solidera,1415,"47,081,501,367",Open PvP
163,Mayor Catra,Elite Knight,Honbra,1414,"46,958,017,177",Open PvP
164,Skayfox,Elite Knight,Inabra,1413,"46,865,438,386",Open PvP
165,Tankes,Elite Knight,Premia,1407,"46,266,551,602",Open PvP
166,Roxeszx,Elite Knight,Quintera,1406,"46,218,813,464",Open PvP
167,Bruzanas,Elite Knight,Quidera,1404,"46,003,564,942",Open PvP
168,Andresich,Elite Knight,Talera,1403,"45,925,914,661",Open PvP
169,Angel Di Nanorka,Elite Knight,Honbra,1403,"45,846,276,843",Open PvP
170,Ruge,Elite Knight,Thyria,1403,"45,835,255,960",Open PvP
171,Poppel the knight,Elite Knight,Peloria,1402,"45,755,809,610",Open PvP
172,Adamsz,Elite Knight,Yara,1401,"45,714,284,554",Open PvP
173,Mathewziin,Elite Knight,Quelibra,1401,"45,655,820,890",Open PvP
174,Tenorio Click Clack,Elite Knight,Runera,1398,"45,382,013,818",Open PvP
175,Uchiha Barba Branca,Elite Knight,Tornabra,1397,"45,319,834,994",Open PvP
176,Khorror,Elite Knight,Havera,1396,"45,239,943,545",Open PvP
177,Da Bray,Elite Knight,Lobera,1395,"45,117,674,194",Open PvP
178,Frank Warborn,Elite Knight,Havera,1395,"45,101,816,880",Open PvP
179,Ancora Predador,Elite Knight,Rasteibra,1395,"45,099,041,348",Open PvP
180,Milo Sly,Elite Knight,Havera,1394,"44,955,225,664",Open PvP
181,Inma Imparavel,Elite Knight,Rasteibra,1393,"44,866,612,282",Open PvP
182,Daante Alighieri,Elite Knight,Talera,1392,"44,812,037,920",Open PvP
183,Eckouzz,Elite Knight,Honbra,1392,"44,808,160,810",Open PvP
184,Wabriel,Elite Knight,Premia,1391,"44,671,798,560",Open PvP
185,Alaiz,Elite Knight,Serdebra,1389,"44,559,313,350",Open PvP
186,Dynamoxsz,Elite Knight,Ferobra,1387,"44,344,695,390",Open PvP
187,Florento,Elite Knight,Premia,1386,"44,249,512,863",Open PvP
188,Jefy Bombalove,Elite Knight,Serdebra,1383,"43,937,411,400",Open PvP
189,Ekosz,Elite Knight,Thyria,1382,"43,863,289,369",Open PvP
190,Alisson Knight,Elite Knight,Inabra,1380,"43,695,326,723",Open PvP
191,Lovexd,Elite Knight,Solidera,1379,"43,566,769,944",Open PvP
192,Chris Fehnn,Elite Knight,Rasteibra,1379,"43,557,492,082",Open PvP
193,Maiithare,Elite Knight,Honbra,1375,"43,229,437,382",Open PvP
194,Pinkx,Elite Knight,Quelibra,1373,"42,950,854,933",Open PvP
195,Midasfuga,Elite Knight,Rasteibra,1370,"42,730,703,545",Open PvP
196,Netomcz Imports,Elite Knight,Ferobra,1369,"42,648,114,862",Open PvP
197,Kenia Berserk,Elite Knight,Ombra,1369,"42,637,068,293",Open PvP
198,Mi tous,Elite Knight,Quelibra,1368,"42,536,963,051",Open PvP
199,Otti Ek,Elite Knight,Vandera,1368,"42,502,676,178",Open PvP
200,Aserys,Elite Knight,Rasteibra,1367,"42,443,149,027",Open PvP
201,Claudi Love,Elite Knight,Ferobra,1367,"42,441,759,729",Open PvP
202,Giilson Juniior,Elite Knight,Ferobra,1364,"42,171,440,500",Open PvP
203,Juno Relaxsz,Elite Knight,Havera,1360,"41,790,234,782",Open PvP
204,Bruwkz Mercenary,Elite Knight,Quelibra,1359,"41,663,765,629",Open PvP
205,Fhaelzs,Elite Knight,Ombra,1358,"41,566,123,321",Open PvP
206,Malicie,Elite Knight,Havera,1355,"41,302,951,467",Open PvP
207,Orangeona,Elite Knight,Wintera,1355,"41,280,351,807",Open PvP
208,Thunderfist,Elite Knight,Peloria,1354,"41,231,920,624",Open PvP
209,Shendd,Elite Knight,Xyla,1353,"41,151,571,509",Open PvP
210,Wlodarzka,Elite Knight,Xyla,1353,"41,134,464,956",Open PvP
211,King Galaiko,Elite Knight,Ferobra,1352,"41,027,060,432",Open PvP
212,Not Pedro,Elite Knight,Quintera,1352,"41,022,081,724",Open PvP
213,Rizeko,Elite Knight,Vunira,1351,"40,981,678,097",Open PvP
214,Coy,Elite Knight,Quelibra,1350,"40,865,908,603",Open PvP
215,Thorid Iryak,Elite Knight,Inabra,1350,"40,824,919,685",Open PvP
216,Zonatto Ibelin Poderoso,Elite Knight,Tornabra,1349,"40,799,589,826",Open PvP
217,Kaka Tank,Elite Knight,Honbra,1349,"40,788,651,225",Open PvP
218,Amiiral,Elite Knight,Thyria,1348,"40,697,676,765",Open PvP
219,Re nanzin,Elite Knight,Ferobra,1348,"40,671,940,334",Open PvP
220,Durak Bloodblade,Elite Knight,Ourobra,1348,"40,660,394,756",Open PvP
221,Filipec,Elite Knight,Antica,1348,"40,646,937,122",Open PvP
222,Anya Kharara,Elite Knight,Inabra,1346,"40,487,870,524",Open PvP
223,Chris Zerodos,Elite Knight,Ombra,1345,"40,427,268,411",Open PvP
224,Toxic Prezes,Elite Knight,Vunira,1345,"40,387,644,996",Open PvP
225,Silny Pan,Elite Knight,Xyla,1345,"40,375,691,546",Open PvP
226,Matzes,Elite Knight,Antica,1343,"40,279,953,331",Open PvP
227,Kiinhazera,Elite Knight,Tornabra,1343,"40,279,474,733",Open PvP
228,Another Other,Elite Knight,Thyria,1339,"39,874,077,521",Open PvP
229,Hypenotize,Elite Knight,Peloria,1339,"39,853,895,283",Open PvP
230,Bruno is Back,Elite Knight,Ferobra,1338,"39,806,680,791",Open PvP
231,Poderxd,Elite Knight,Lobera,1337,"39,731,082,781",Open PvP
232,Osio Yuya,Elite Knight,Inabra,1335,"39,516,164,445",Open PvP
233,Ashtonn Kutcher,Elite Knight,Tornabra,1331,"39,136,112,812",Open PvP
234,Luizin Iz Back,Elite Knight,Quelibra,1330,"39,081,753,200",Open PvP
235,King Vonmort,Elite Knight,Peloria,1330,"39,077,042,261",Open PvP
236,Maka Cheira,Elite Knight,Ferobra,1329,"38,999,829,701",Open PvP
237,Ya su,Elite Knight,Ferobra,1327,"38,779,645,706",Open PvP
238,Lacerator,Elite Knight,Inabra,1325,"38,639,582,802",Open PvP
239,Darkslayer Ronin,Elite Knight,Premia,1325,"38,608,491,384",Open PvP
240,Zaitori,Elite Knight,Vunira,1325,"38,604,843,376",Open PvP
241,Zek ek Bombinha,Elite Knight,Solidera,1324,"38,593,031,701",Open PvP
242,Hublinck,Elite Knight,Quelibra,1324,"38,560,022,960",Open PvP
243,Enforia,Elite Knight,Quidera,1324,"38,551,863,549",Open PvP
244,Big Diddy,Elite Knight,Lobera,1324,"38,510,689,156",Open PvP
245,Creitoo,Elite Knight,Quelibra,1322,"38,379,589,805",Open PvP
246,Mano Tibeco,Elite Knight,Inabra,1321,"38,298,335,396",Open PvP
247,Blaze Prime,Elite Knight,Quidera,1320,"38,218,272,723",Open PvP
248,Silver Siriius,Elite Knight,Quidera,1320,"38,204,589,751",Open PvP
249,Tiu Piki,Elite Knight,Inabra,1318,"38,056,993,906",Open PvP
250,Mutilinha Underdog,Elite Knight,Rasteibra,1317,"37,965,918,045",Open PvP
251,Mouhh,Elite Knight,Vunira,1317,"37,919,172,198",Open PvP
252,Sidd Arrogante,Elite Knight,Jadebra,1316,"37,824,051,408",Open PvP
253,Darkbookmagic,Knight,Wintera,1315,"37,731,270,820",Open PvP
254,True Woo Dy,Elite Knight,Inabra,1314,"37,653,180,203",Open PvP
255,Lemaozerah Amou Demais,Elite Knight,Ferobra,1313,"37,597,512,717",Open PvP
256,Fire Draggon,Elite Knight,Quintera,1310,"37,372,555,776",Open PvP
257,Nottingesther,Elite Knight,Rasteibra,1306,"37,023,257,521",Open PvP
258,Tadenho Nehgara,Elite Knight,Jadebra,1306,"37,023,065,249",Open PvP
259,Cavaleiro Sagaz,Elite Knight,Rasteibra,1306,"36,980,918,206",Open PvP
260,Laura Hellstorm,Elite Knight,Vunira,1305,"36,943,419,045",Open PvP
261,Kueloquex,Elite Knight,Solidera,1304,"36,833,632,418",Open PvP
262,Imohivel,Elite Knight,Ombra,1303,"36,720,259,071",Open PvP
263,Johanz,Elite Knight,Solidera,1303,"36,715,758,278",Open PvP
264,Fujiyaro,Elite Knight,Lobera,1302,"36,694,399,977",Open PvP
265,Darkjah,Elite Knight,Quelibra,1302,"36,688,213,788",Open PvP
266,Dan Love,Elite Knight,Ferobra,1302,"36,655,875,050",Open PvP
267,Piolho De Gabine,Elite Knight,Jadebra,1302,"36,624,529,814",Open PvP
268,Prowl Reborn,Elite Knight,Wintera,1299,"36,431,800,323",Open PvP
269,Felix Factory,Elite Knight,Quelibra,1298,"36,323,409,387",Open PvP
270,Adversity,Elite Knight,Lobera,1298,"36,308,864,559",Open PvP
271,Hulk Jackson,Elite Knight,Thyria,1298,"36,280,083,053",Open PvP
272,Rodriguinsz,Elite Knight,Tornabra,1295,"36,076,503,846",Open PvP
273,Jota Cabrero,Elite Knight,Quelibra,1295,"36,047,244,773",Open PvP
274,Ciganin,Elite Knight,Serdebra,1295,"36,043,859,278",Open PvP
275,Rolkins,Elite Knight,Lobera,1294,"35,953,523,205",Open PvP
276,Azkar Drek,Elite Knight,Havera,1291,"35,736,216,026",Open PvP
277,Monsterise,Elite Knight,Ombra,1290,"35,664,341,377",Open PvP
278,Delta Algumacoisa,Elite Knight,Honbra,1290,"35,646,212,780",Open PvP
279,Warrior Wade,Elite Knight,Solidera,1290,"35,641,241,878",Open PvP
280,The Conan,Elite Knight,Antica,1289,"35,604,989,460",Open PvP
281,Zathroths,Elite Knight,Ombra,1288,"35,459,973,373",Open PvP
282,The Incredible,Elite Knight,Jadebra,1282,"34,991,521,913",Open PvP
283,Dystopian,Elite Knight,Vunira,1282,"34,967,624,601",Open PvP
284,Motiro,Elite Knight,Serdebra,1280,"34,844,058,761",Open PvP
285,Kalashovv,Elite Knight,Xyla,1280,"34,806,337,031",Open PvP
286,Noah More,Elite Knight,Antica,1280,"34,790,970,682",Open PvP
287,Noelazo,Elite Knight,Tornabra,1280,"34,789,383,392",Open PvP
288,Don Cheron,Elite Knight,Ombra,1279,"34,778,447,403",Open PvP
289,Tubular,Elite Knight,Vunira,1278,"34,698,436,653",Open PvP
290,Hany Duu,Knight,Havera,1278,"34,663,353,462",Open PvP
291,Trimid,Elite Knight,Vunira,1278,"34,632,870,096",Open PvP
292,Jats Opressor,Elite Knight,Tornabra,1275,"34,451,014,185",Open PvP
293,Macyken,Elite Knight,Premia,1275,"34,390,063,369",Open PvP
294,Sylus Slayer,Elite Knight,Solidera,1274,"34,355,588,735",Open PvP
295,Jodelio,Elite Knight,Talera,1274,"34,335,013,933",Open PvP
296,Paibjj,Elite Knight,Honbra,1272,"34,196,814,464",Open PvP
297,Karioka Lokko,Elite Knight,Quelibra,1272,"34,177,488,206",Open PvP
298,Pepinoprime,Elite Knight,Antica,1271,"34,115,952,476",Open PvP
299,Bel mont,Elite Knight,Ferobra,1271,"34,092,299,898",Open PvP
300,Neri Ek,Elite Knight,Quelibra,1269,"33,905,147,764",Open PvP
301,Leozerah Magnata,Elite Knight,Quelibra,1267,"33,783,039,645",Open PvP
302,Kisiel Grillowany,Elite Knight,Premia,1265,"33,647,603,525",Open PvP
303,Kabahad,Elite Knight,Peloria,1265,"33,606,504,922",Open PvP
304,Plugged,Elite Knight,Peloria,1265,"33,581,988,424",Open PvP
305,Gannel,Elite Knight,Vunira,1264,"33,521,681,444",Open PvP
306,Mudaimes Zicao,Elite Knight,Inabra,1264,"33,520,554,481",Open PvP
307,Richy Meraki,Elite Knight,Quidera,1262,"33,393,203,673",Open PvP
308,Frozen Axe,Elite Knight,Serdebra,1262,"33,380,644,443",Open PvP
309,Didi Soouro,Elite Knight,Serdebra,1262,"33,358,827,598",Open PvP
310,Filthy Bacon,Elite Knight,Quidera,1262,"33,356,272,530",Open PvP
311,Danii Montana,Elite Knight,Quidera,1261,"33,325,580,278",Open PvP
312,Auz,Elite Knight,Jadebra,1261,"33,278,692,418",Open PvP
313,Juankz,Elite Knight,Lobera,1260,"33,254,104,508",Open PvP
314,Zinzin Goma,Elite Knight,Tornabra,1260,"33,226,320,530",Open PvP
315,Destruvtor,Elite Knight,Quintera,1259,"33,157,189,344",Open PvP
316,Billy Spetsnaz,Elite Knight,Ombra,1259,"33,120,932,474",Open PvP
317,Mar Kolah,Elite Knight,Inabra,1258,"33,066,952,766",Open PvP
318,Psykozen,Elite Knight,Peloria,1258,"33,034,478,739",Open PvP
319,Fabio Selokoo,Elite Knight,Quelibra,1258,"33,032,834,137",Open PvP
320,Szysha,Elite Knight,Vunira,1257,"32,970,736,540",Open PvP
321,Folchini Aqui Saidaguild,Elite Knight,Tornabra,1256,"32,921,201,216",Open PvP
322,Ed Snake,Elite Knight,Peloria,1256,"32,912,896,992",Open PvP
323,Mad Maddy,Elite Knight,Lobera,1256,"32,911,659,062",Open PvP
324,Patprime,Elite Knight,Antica,1256,"32,875,130,526",Open PvP
325,Silny Blokaczi Zabijaczi,Elite Knight,Xyla,1254,"32,776,550,952",Open PvP
326,Raizen Slowmotion,Elite Knight,Rasteibra,1254,"32,738,712,502",Open PvP
327,Nakhi,Knight,Thyria,1254,"32,713,181,466",Open PvP
328,Jefe Galan,Elite Knight,Wintera,1253,"32,706,327,091",Open PvP
329,Duke The Knight,Elite Knight,Ferobra,1253,"32,693,602,184",Open PvP
330,An ge lo,Elite Knight,Thyria,1253,"32,651,043,589",Open PvP
331,Jettie,Elite Knight,Lobera,1253,"32,637,296,213",Open PvP
332,Lord Executer,Elite Knight,Premia,1253,"32,631,536,428",Open PvP
333,Chelilo,Elite Knight,Ferobra,1251,"32,549,961,498",Open PvP
334,Lady Ga Kill,Elite Knight,Quintera,1251,"32,546,237,325",Open PvP
335,Enemy Crusher,Elite Knight,Honbra,1250,"32,460,128,726",Open PvP
336,Horrizz,Elite Knight,Peloria,1250,"32,457,406,814",Open PvP
337,Pancada Desbalanceada,Elite Knight,Serdebra,1250,"32,450,388,969",Open PvP
338,Libi,Elite Knight,Lobera,1250,"32,446,696,545",Open PvP
339,Lek Full Bombado,Elite Knight,Ourobra,1249,"32,383,173,546",Open PvP
340,Salamaxx Icy,Elite Knight,Quelibra,1249,"32,377,217,728",Open PvP
341,Theuss Vidarasaa,Elite Knight,Inabra,1249,"32,352,382,128",Open PvP
342,Mithea Tropadosafe,Elite Knight,Ourobra,1249,"32,342,468,084",Open PvP
343,Biixuusu,Elite Knight,Havera,1248,"32,313,191,210",Open PvP
344,Parih,Elite Knight,Lobera,1248,"32,271,592,500",Open PvP
345,Kanjuro Slowmotion,Elite Knight,Ourobra,1247,"32,222,318,144",Open PvP
