Rank,Name,Vocation,World,Level,Points,WorldType
123,Megagod Zedrin,Elder Druid,Ourobra,1533,"59,823,026,684",Open PvP
124,Vluntz Todopoderoso,Elder Druid,Talera,1532,"59,731,175,862",Open PvP
125,Druzum,Elder Druid,Lobera,1530,"59,557,711,973",Open PvP
126,Dejairzin Poderoso,Elder Druid,Honbra,1529,"59,381,411,703",Open PvP
127,Uchiha Sasori,Elder Druid,Tornabra,1528,"59,247,303,382",Open PvP
128,Flautixta Zedrin,Elder Druid,Ourobra,1528,"59,236,976,521",Open PvP
129,Tiio John,Elder Druid,Honbra,1527,"59,122,496,842",Open PvP
130,Special Frank,Elder Druid,Serdebra,1517,"58,024,341,246",Open PvP
131,Jefe Federman,Elder Druid,Wintera,1515,"57,761,803,461",Open PvP
132,Bon de,Elder Druid,Ferobra,1508,"56,938,436,015",Open PvP
133,Ke,Elder Druid,Tornabra,1498,"55,815,735,583",Open PvP
134,Sheik Leozerah,Elder Druid,Rasteibra,1496,"55,685,930,479",Open PvP
135,Lona Orangepodi,Elder Druid,Rasteibra,1496,"55,653,068,254",Open PvP
136,Kabulosoz,Elder Druid,Ferobra,1493,"55,301,614,052",Open PvP
137,Tatah Love,Elder Druid,Ferobra,1492,"55,213,214,261",Open PvP
138,Persiebunnyx,Elder Druid,Lobera,1489,"54,859,309,375",Open PvP
139,Katrachi,Elder Druid,Tornabra,1488,"54,743,987,546",Open PvP
140,Shilfner,Elder Druid,Inabra,1486,"54,558,123,369",Open PvP
141,Zezinho Companhia Eletrica,Elder Druid,Ourobra,1483,"54,194,629,359",Open PvP
142,Mighty Shear,Elder Druid,Ombra,1480,"53,916,765,839",Open PvP
143,Xeken,Elder Druid,Premia,1477,"53,586,060,096",Open PvP
144,Flango Zerodois,Elder Druid,Ombra,1474,"53,215,719,488",Open PvP
145,Luismi Kalitry,Elder Druid,Quintera,1472,"53,030,738,998",Open PvP
146,Giallizerah,Elder Druid,Honbra,1471,"52,930,355,140",Open PvP
147,Peruanich,Elder Druid,Havera,1471,"52,929,657,417",Open PvP
148,Pedrin Bielaranjadois,Elder Druid,Honbra,1471,"52,868,204,786",Open PvP
149,Parobek Agent,Elder Druid,Premia,1468,"52,560,667,618",Open PvP
150,Closedfriends Marquiinhos,Elder Druid,Jadebra,1467,"52,486,784,959",Open PvP
151,Kraken Warlord,Elder Druid,Jadebra,1458,"51,451,715,433",Open PvP
152,Void Echoes,Elder Druid,Antica,1458,"51,449,255,311",Open PvP
153,Unstoppable Joao,Elder Druid,Jadebra,1457,"51,405,393,978",Open PvP
154,Nayarxd,Elder Druid,Havera,1453,"50,917,511,419",Open PvP
155,Rzec,Elder Druid,Solidera,1452,"50,830,094,905",Open PvP
156,Posha Crushe,Elder Druid,Rasteibra,1447,"50,342,551,962",Open PvP
157,King Mardo,Elder Druid,Peloria,1445,"50,134,495,201",Open PvP
158,Issmahan,Elder Druid,Premia,1445,"50,094,946,873",Open PvP
159,Dii Goh,Elder Druid,Serdebra,1444,"50,028,986,189",Open PvP
160,Jeeh Darkness,Elder Druid,Quelibra,1444,"50,001,025,205",Open PvP
161,Fanas,Elder Druid,Lobera,1444,"49,993,643,876",Open PvP
162,Xan Dico,Elder Druid,Serdebra,1441,"49,764,889,429",Open PvP
163,Millo Navy Seal,Elder Druid,Talera,1437,"49,328,261,085",Open PvP
164,Alemao Zedrin,Elder Druid,Ourobra,1437,"49,318,000,280",Open PvP
165,So ni,Elder Druid,Serdebra,1437,"49,268,409,170",Open PvP
166,Gadi Shocknelas,Elder Druid,Tornabra,1435,"49,146,557,672",Open PvP
167,Smokin The Og,Elder Druid,Ombra,1435,"49,143,131,318",Open PvP
168,Aritmancia,Elder Druid,Wintera,1433,"48,924,178,391",Open PvP
169,Renan Arrogante,Elder Druid,Quelibra,1433,"48,842,137,175",Open PvP
170,Chetah,Elder Druid,Peloria,1431,"48,670,262,361",Open PvP
171,Essie Invencivel,Elder Druid,Inabra,1424,"47,999,922,937",Open PvP
172,Vojtec,Elder Druid,Yara,1423,"47,890,895,388",Open PvP
173,Utreze,Elder Druid,Ombra,1420,"47,604,185,273",Open PvP
174,Franco Backup,Elder Druid,Jadebra,1417,"47,226,999,593",Open PvP
175,Hallside,Elder Druid,Solidera,1416,"47,195,813,281",Open PvP
176,Davidzin,Elder Druid,Quelibra,1416,"47,143,640,166",Open PvP
177,The Major,Elder Druid,Vunira,1414,"46,985,655,039",Open PvP
178,True Hayder,Elder Druid,Vunira,1410,"46,576,497,764",Open PvP
179,Rockstark,Elder Druid,Runera,1410,"46,566,689,220",Open PvP
180,Closedfriends Damerr,Elder Druid,Jadebra,1409,"46,508,619,490",Open PvP
181,Fitoky,Elder Druid,Quintera,1409,"46,463,965,622",Open PvP
182,Ian Zedrin,Elder Druid,Ourobra,1409,"46,428,164,697",Open PvP
183,Tekoo Boladaoo,Elder Druid,Serdebra,1408,"46,349,271,961",Open PvP
184,Art Fury,Elder Druid,Runera,1408,"46,341,418,388",Open PvP
185,Presagios,Elder Druid,Quintera,1407,"46,273,888,922",Open PvP
186,Guel Baguncinha,Elder Druid,Serdebra,1407,"46,241,771,454",Open PvP
187,Rogerin Tuktuk,Elder Druid,Ferobra,1405,"46,118,546,781",Open PvP
188,Jet On Bre,Elder Druid,Premia,1401,"45,640,937,933",Open PvP
189,Rodrigaum Hehehe,Elder Druid,Inabra,1400,"45,595,495,157",Open PvP
190,Piiotrus Pan,Elder Druid,Antica,1399,"45,454,472,346",Open PvP
191,Leozs King,Elder Druid,Jadebra,1397,"45,311,926,698",Open PvP
192,Freziiu,Elder Druid,Xyla,1397,"45,271,937,274",Open PvP
193,Rodrixh,Elder Druid,Lobera,1395,"45,118,201,402",Open PvP
194,Black Bearrd,Elder Druid,Xyla,1391,"44,707,920,458",Open PvP
195,Sorin Unstopabble,Elder Druid,Ourobra,1390,"44,640,493,018",Open PvP
196,Pint Di Sangue,Elder Druid,Serdebra,1388,"44,416,464,766",Open PvP
197,Leinax Supreme Emex,Elder Druid,Solidera,1387,"44,357,253,688",Open PvP
198,Pedrin Hydra,Elder Druid,Rasteibra,1385,"44,123,980,977",Open PvP
199,Cybermork,Elder Druid,Peloria,1383,"43,971,539,788",Open PvP
200,Burchest,Elder Druid,Thyria,1381,"43,738,373,307",Open PvP
201,Yu kie Relaxado,Elder Druid,Rasteibra,1380,"43,696,700,083",Open PvP
202,Zezinho Mainchar,Elder Druid,Ourobra,1379,"43,571,665,912",Open PvP
203,Mukiki,Elder Druid,Premia,1378,"43,471,217,680",Open PvP
204,Deall,Elder Druid,Quelibra,1378,"43,448,319,806",Open PvP
205,El Khaos,Druid,Lobera,1372,"42,890,475,047",Open PvP
206,Nosio poderoso,Elder Druid,Rasteibra,1372,"42,882,314,656",Open PvP
207,Rodrigaum Hihihi,Elder Druid,Quelibra,1369,"42,637,374,670",Open PvP
208,Hyogaki,Elder Druid,Honbra,1369,"42,606,390,839",Open PvP
209,Mo niz,Elder Druid,Quintera,1368,"42,556,563,178",Open PvP
210,Roffa Godz,Elder Druid,Lobera,1366,"42,315,005,048",Open PvP
211,Hela Navy Seal,Elder Druid,Talera,1365,"42,249,896,367",Open PvP
212,Thyzera Prevails,Elder Druid,Ourobra,1363,"42,106,618,270",Open PvP
213,Romanholi,Elder Druid,Ferobra,1359,"41,668,859,204",Open PvP
214,Wizard Oppac,Elder Druid,Quidera,1358,"41,574,644,687",Open PvP
215,Walt Warz,Elder Druid,Vunira,1358,"41,570,126,240",Open PvP
216,Chiita Opressor,Elder Druid,Ombra,1356,"41,427,075,001",Open PvP
217,Fuzzyed Emex,Elder Druid,Solidera,1352,"41,076,758,403",Open PvP
218,Peruanoh,Elder Druid,Talera,1351,"40,988,022,788",Open PvP
219,Itachi Ironfoot,Elder Druid,Tornabra,1351,"40,916,746,332",Open PvP
220,Kon Mazur,Elder Druid,Thyria,1350,"40,836,361,750",Open PvP
221,Milo Cuei Store,Elder Druid,Quelibra,1349,"40,799,551,648",Open PvP
222,Vopz Neverdie,Elder Druid,Inabra,1348,"40,728,649,822",Open PvP
223,Michas Von Terryor,Elder Druid,Xyla,1348,"40,654,767,106",Open PvP
224,Gui Paichato,Elder Druid,Inabra,1344,"40,366,048,944",Open PvP
225,Padrim Haha,Elder Druid,Rasteibra,1344,"40,327,234,946",Open PvP
226,Krinos Drucik,Elder Druid,Xyla,1342,"40,190,571,007",Open PvP
227,Margolciaa,Elder Druid,Quintera,1342,"40,149,696,062",Open PvP
228,Mauflex,Elder Druid,Lobera,1341,"40,059,900,018",Open PvP
229,Kyobov,Elder Druid,Inabra,1341,"40,048,804,583",Open PvP
230,Happy Kamisek,Elder Druid,Thyria,1338,"39,772,754,455",Open PvP
231,Ocueistore Mco Bomba,Elder Druid,Honbra,1336,"39,581,193,825",Open PvP
232,Macduff Balagane,Elder Druid,Vunira,1332,"39,211,782,154",Open PvP
233,Sio Rumak,Elder Druid,Xyla,1324,"38,572,784,354",Open PvP
234,Tonim Papou Kayn,Elder Druid,Jadebra,1323,"38,426,101,245",Open PvP
235,Tzeus,Elder Druid,Inabra,1322,"38,402,975,068",Open PvP
236,Marc Houle,Elder Druid,Inabra,1320,"38,239,591,429",Open PvP
237,Badzbagz,Elder Druid,Premia,1320,"38,164,428,062",Open PvP
238,Juan Peloneitor,Elder Druid,Quintera,1315,"37,792,820,779",Open PvP
239,Fernich,Elder Druid,Havera,1314,"37,713,759,207",Open PvP
240,Bahlor,Elder Druid,Antica,1314,"37,691,792,421",Open PvP
241,Tres Letras,Elder Druid,Havera,1313,"37,609,450,927",Open PvP
242,Jams Brookss,Elder Druid,Quintera,1313,"37,594,184,470",Open PvP
243,Toxic Tontin Esece,Elder Druid,Havera,1312,"37,531,158,463",Open PvP
244,Sorin Futsal,Elder Druid,Ourobra,1311,"37,415,698,919",Open PvP
245,Zezin Donodalancha,Elder Druid,Serdebra,1309,"37,260,738,006",Open PvP
246,Aluoo,Elder Druid,Serdebra,1309,"37,256,304,956",Open PvP
247,Inexperienced Player,Elder Druid,Antica,1308,"37,151,560,977",Open PvP
248,Ralfhy,Elder Druid,Ombra,1306,"37,014,709,771",Open PvP
249,Goa Luccasneto,Elder Druid,Quelibra,1306,"37,005,696,310",Open PvP
250,Spartanprime,Elder Druid,Antica,1305,"36,899,324,100",Open PvP
251,Crazzy Icy,Elder Druid,Quelibra,1304,"36,860,890,326",Open PvP
252,Getka Paarapush,Elder Druid,Vunira,1304,"36,826,533,695",Open PvP
253,Dave Edsz,Elder Druid,Havera,1304,"36,793,905,451",Open PvP
254,Honeycrisp,Elder Druid,Quintera,1303,"36,742,654,132",Open PvP
255,Que Ja,Elder Druid,Serdebra,1302,"36,618,295,823",Open PvP
256,Goa Jessi Neto,Elder Druid,Quelibra,1301,"36,614,322,262",Open PvP
257,Warenxxlegend,Elder Druid,Ferobra,1300,"36,494,964,255",Open PvP
258,Mighty Ozymandias,Elder Druid,Antica,1299,"36,402,572,311",Open PvP
259,Snurix,Elder Druid,Vunira,1297,"36,219,996,303",Open PvP
260,Hansxz,Elder Druid,Ourobra,1297,"36,216,723,759",Open PvP
261,Guillexz,Elder Druid,Havera,1296,"36,195,071,573",Open PvP
262,Thegms,Elder Druid,Premia,1295,"36,084,888,639",Open PvP
263,Turysta Cinek,Elder Druid,Antica,1295,"36,046,627,788",Open PvP
264,Matheus Yi,Elder Druid,Tornabra,1294,"36,011,709,660",Open PvP
265,Supp Dawg,Elder Druid,Quidera,1293,"35,890,419,517",Open PvP
266,Megazord Lamboso,Elder Druid,Inabra,1293,"35,868,500,089",Open PvP
267,Lil Weezyana,Elder Druid,Wintera,1292,"35,835,874,585",Open PvP
268,Libera Og,Elder Druid,Lobera,1289,"35,586,949,396",Open PvP
269,Safestyng,Elder Druid,Ferobra,1284,"35,150,521,100",Open PvP
270,Nesay,Elder Druid,Vunira,1281,"34,926,668,659",Open PvP
271,Lucy van Peltz,Elder Druid,Xyla,1281,"34,914,425,172",Open PvP
272,Pig Man,Elder Druid,Quintera,1280,"34,833,945,231",Open PvP
273,Bartoszki,Elder Druid,Thyria,1279,"34,769,005,921",Open PvP
274,Mahe Relaxsz,Elder Druid,Havera,1279,"34,744,724,270",Open PvP
275,Tarmon Gai Don,Elder Druid,Peloria,1278,"34,628,524,208",Open PvP
276,Webma,Elder Druid,Havera,1276,"34,482,637,930",Open PvP
277,Felipexxx,Elder Druid,Vunira,1274,"34,331,797,912",Open PvP
278,Palo Chanersiete,Elder Druid,Quidera,1274,"34,314,553,211",Open PvP
279,Azyzz Trip,Elder Druid,Wintera,1271,"34,115,512,709",Open PvP
280,Toxic Betonxzor,Elder Druid,Premia,1271,"34,112,660,870",Open PvP
281,Ty Ranoos,Elder Druid,Vunira,1270,"34,001,388,163",Open PvP
282,Sorin Sparta,Elder Druid,Honbra,1269,"33,978,323,942",Open PvP
283,Lord Pazzi Eldruid,Elder Druid,Talera,1269,"33,940,947,188",Open PvP
284,Vitalshifts,Elder Druid,Lobera,1268,"33,822,667,451",Open PvP
285,Sorin Todeferias,Elder Druid,Honbra,1265,"33,626,866,200",Open PvP
286,Nepryst Modoizi,Elder Druid,Quelibra,1265,"33,603,028,550",Open PvP
287,Guarokz,Elder Druid,Havera,1265,"33,597,989,173",Open PvP
288,Jorjaoo do Martelo,Elder Druid,Rasteibra,1263,"33,475,884,219",Open PvP
289,Druid Anders,Elder Druid,Inabra,1263,"33,463,210,689",Open PvP
290,True Sio Man,Elder Druid,Yara,1262,"33,358,959,005",Open PvP
291,Sio Am,Elder Druid,Premia,1260,"33,247,132,112",Open PvP
292,Vallucuh,Elder Druid,Solidera,1260,"33,229,833,470",Open PvP
293,Chinese Fighting,Elder Druid,Lobera,1259,"33,147,549,688",Open PvP
294,Vaso De Chocolate,Elder Druid,Talera,1258,"33,080,414,696",Open PvP
295,Faah,Elder Druid,Inabra,1258,"33,055,626,666",Open PvP
296,Hinnatax,Elder Druid,Inabra,1258,"33,049,700,062",Open PvP
297,Sacio,Elder Druid,Antica,1258,"33,036,976,496",Open PvP
298,Golden Arez,Elder Druid,Runera,1257,"32,965,188,184",Open PvP
299,Pabro,Elder Druid,Jadebra,1257,"32,961,782,840",Open PvP
300,Luizin Chanersiete,Elder Druid,Quidera,1257,"32,960,431,397",Open PvP
301,Miss Universe,Elder Druid,Serdebra,1256,"32,900,566,091",Open PvP
302,Aili,Elder Druid,Ferobra,1255,"32,797,446,430",Open PvP
303,Oliver Oxide,Elder Druid,Lobera,1253,"32,687,202,378",Open PvP
304,Coco Cry,Elder Druid,Xyla,1253,"32,655,092,832",Open PvP
305,Rabbugento,Elder Druid,Inabra,1252,"32,554,688,314",Open PvP
306,Noise Wiicked,Elder Druid,Thyria,1251,"32,482,934,613",Open PvP
307,Gud Zuse,Elder Druid,Peloria,1251,"32,474,689,584",Open PvP
308,Minos Navy Seal,Elder Druid,Talera,1249,"32,369,358,310",Open PvP
309,Wiishomen,Elder Druid,Runera,1248,"32,253,927,287",Open PvP
310,Japa do Nargas,Elder Druid,Inabra,1245,"32,031,579,014",Open PvP
311,Fabio Psicopata,Elder Druid,Ourobra,1244,"31,942,169,711",Open PvP
312,Praguinha Berto Neribomb,Elder Druid,Quelibra,1243,"31,870,615,251",Open PvP
313,Lock Downx,Elder Druid,Solidera,1242,"31,777,888,584",Open PvP
314,Caslu Orgulhoso,Elder Druid,Inabra,1241,"31,745,075,739",Open PvP
315,Luukao,Elder Druid,Ombra,1237,"31,452,859,938",Open PvP
316,Szef Karbo,Elder Druid,Vunira,1235,"31,297,924,476",Open PvP
317,Canelatz,Elder Druid,Quidera,1234,"31,229,185,405",Open PvP
318,David in Panic,Elder Druid,Inabra,1233,"31,112,606,575",Open PvP
319,Druidx Masterx,Elder Druid,Talera,1233,"31,109,856,019",Open PvP
320,Baga na,Elder Druid,Serdebra,1233,"31,099,133,535",Open PvP
321,Dmakz Uriel,Elder Druid,Jadebra,1231,"30,979,793,659",Open PvP
322,Caxxxx,Elder Druid,Ombra,1231,"30,961,898,178",Open PvP
323,Nelasz,Elder Druid,Solidera,1231,"30,940,812,611",Open PvP
324,Dream Ama Demais,Elder Druid,Ferobra,1229,"30,809,099,643",Open PvP
325,Mulecotee,Elder Druid,Inabra,1229,"30,800,379,192",Open PvP
326,Ray Nurmagomedov,Elder Druid,Quintera,1228,"30,766,590,411",Open PvP
327,Bumh Bumh,Elder Druid,Solidera,1228,"30,722,799,797",Open PvP
328,Feralbeast,Elder Druid,Tornabra,1227,"30,699,503,583",Open PvP
329,Szwagier Kamyl,Elder Druid,Xyla,1226,"30,632,274,775",Open PvP
330,Maltusia,Elder Druid,Vunira,1225,"30,495,193,396",Open PvP
331,Furduncinho Malvadao,Elder Druid,Ombra,1224,"30,434,364,184",Open PvP
332,Bruxao Mercenario,Elder Druid,Jadebra,1224,"30,426,343,535",Open PvP
333,Zdrowy Kaaszelek,Elder Druid,Ourobra,1223,"30,380,997,624",Open PvP
334,Szyszek Milord Black,Elder Druid,Antica,1221,"30,227,163,134",Open PvP
335,Aviatore Cueistorebomb,Elder Druid,Quelibra,1221,"30,202,504,259",Open PvP
336,Afilando munion,Elder Druid,Jaguna,1221,"30,197,066,754",Open PvP
337,Badpiece,Elder Druid,Inabra,1220,"30,189,039,916",Open PvP
338,Jefe Suta,Elder Druid,Wintera,1220,"30,138,408,920",Open PvP
339,Moreno de Hat,Elder Druid,Quelibra,1219,"30,069,048,569",Open PvP
340,Araikz,Elder Druid,Runera,1217,"29,897,531,319",Open PvP
341,Desmather,Elder Druid,Quelibra,1215,"29,793,482,745",Open PvP
342,Baiano Debochado,Elder Druid,Rasteibra,1215,"29,793,243,057",Open PvP
343,Never Again Sio,Elder Druid,Vunira,1214,"29,735,956,621",Open PvP
344,Franco Assistance,Elder Druid,Jadebra,1214,"29,717,139,359",Open PvP
