Rank,Name,Vocation,World,Level,Points,WorldType
141,The Ultimate Slayer,Elite Knight,Honbra,1450,"50,671,519,364",Open PvP
142,Lucky Butcherr,Elite Knight,Wintera,1450,"50,622,897,516",Open PvP
143,Gomesx,Elite Knight,Serdebra,1449,"50,499,852,183",Open PvP
144,Malenzera Insane,Elite Knight,Rasteibra,1448,"50,445,401,094",Open PvP
145,Yessi Kalitry,Elite Knight,Quintera,1445,"50,102,227,162",Open PvP
146,Monkee Madness,Elite Knight,Lobera,1444,"50,025,054,312",Open PvP
147,Knight Forsale,Elite Knight,Ourobra,1443,"49,971,245,162",Open PvP
148,Tele Santana Poderoso,Elite Knight,Tornabra,1443,"49,910,446,346",Open PvP
149,Vudu Ziinho,Elite Knight,Lobera,1441,"49,710,504,730",Open PvP
150,Uchiha Dracule Mihawk,Elite Knight,Tornabra,1440,"49,619,093,980",Open PvP
151,Bag You Desiire,Elite Knight,Ourobra,1438,"49,384,196,739",Open PvP
152,Anatomiczny Posilek,Elite Knight,Thyria,1433,"48,914,631,101",Open PvP
153,Lord Maseda,Elite Knight,Antica,1432,"48,795,752,346",Open PvP
154,Shura Mvcross,Elite Knight,Ferobra,1431,"48,700,740,708",Open PvP
155,Knight Davin,Elite Knight,Quelibra,1428,"48,340,615,896",Open PvP
156,Theus Prime,Elite Knight,Jadebra,1426,"48,136,125,296",Open PvP
157,Big Da Discordia,Elite Knight,Tornabra,1424,"48,006,592,361",Open PvP
158,Mayor Catra,Elite Knight,Honbra,1424,"47,929,081,076",Open PvP
159,Denone Tanaarea,Elite Knight,Ourobra,1423,"47,829,790,314",Open PvP
160,Sir Lokus,Elite Knight,Quelibra,1422,"47,787,501,901",Open PvP
161,Skayfox,Elite Knight,Inabra,1421,"47,679,006,088",Open PvP
162,Peumarinho,Elite Knight,Jadebra,1420,"47,614,765,659",Open PvP
163,Er Wings,Elite Knight,Solidera,1419,"47,436,838,240",Open PvP
164,King Yakes,Elite Knight,Talera,1417,"47,219,346,784",Open PvP
165,Bruzanas,Elite Knight,Quidera,1413,"46,872,996,739",Open PvP
166,Roxeszx,Elite Knight,Quintera,1410,"46,539,238,185",Open PvP
167,Andresich,Elite Knight,Talera,1409,"46,458,438,477",Open PvP
168,Ancora Predador,Elite Knight,Rasteibra,1409,"46,430,383,304",Open PvP
169,Poppel the knight,Elite Knight,Peloria,1407,"46,300,253,975",Open PvP
170,Tankes,Elite Knight,Premia,1407,"46,293,021,473",Open PvP
171,Angel Di Nanorka,Elite Knight,Honbra,1406,"46,198,823,757",Open PvP
172,Ruge,Elite Knight,Thyria,1405,"46,126,110,010",Open PvP
173,Adamsz,Elite Knight,Yara,1404,"45,958,755,671",Open PvP
174,Tenorio Click Clack,Elite Knight,Runera,1403,"45,924,450,563",Open PvP
175,Mathewziin,Elite Knight,Quelibra,1402,"45,762,224,242",Open PvP
176,Khorror,Elite Knight,Havera,1400,"45,626,851,830",Open PvP
177,Wabriel,Elite Knight,Premia,1399,"45,463,260,395",Open PvP
178,Uchiha Barba Branca,Elite Knight,Tornabra,1398,"45,381,001,398",Open PvP
179,Frank Warborn,Elite Knight,Havera,1398,"45,364,566,326",Open PvP
180,Milo Sly,Elite Knight,Havera,1398,"45,363,144,633",Open PvP
181,Florento,Elite Knight,Premia,1398,"45,357,880,962",Open PvP
182,Daante Alighieri,Elite Knight,Talera,1398,"45,350,586,980",Open PvP
183,Eckouzz,Elite Knight,Honbra,1396,"45,242,085,586",Open PvP
184,Inma Imparavel,Elite Knight,Rasteibra,1396,"45,221,537,001",Open PvP
185,Da Bray,Elite Knight,Lobera,1395,"45,117,674,194",Open PvP
186,Alaiz,Elite Knight,Serdebra,1393,"44,897,404,971",Open PvP
187,Dynamoxsz,Elite Knight,Ferobra,1392,"44,832,920,081",Open PvP
188,Jefy Bombalove,Elite Knight,Serdebra,1389,"44,482,251,889",Open PvP
189,Lovexd,Elite Knight,Solidera,1387,"44,367,526,961",Open PvP
190,Chris Fehnn,Elite Knight,Rasteibra,1386,"44,207,988,352",Open PvP
191,Maiithare,Elite Knight,Honbra,1385,"44,087,659,757",Open PvP
192,Ekosz,Elite Knight,Thyria,1384,"44,022,344,142",Open PvP
193,Alisson Knight,Elite Knight,Inabra,1384,"44,019,706,118",Open PvP
194,Claudi Love,Elite Knight,Ferobra,1377,"43,409,311,984",Open PvP
195,Midasfuga,Elite Knight,Rasteibra,1377,"43,352,774,136",Open PvP
196,Kenia Berserk,Elite Knight,Ombra,1376,"43,248,826,024",Open PvP
197,Aserys,Elite Knight,Rasteibra,1375,"43,138,320,487",Open PvP
198,Pinkx,Elite Knight,Quelibra,1373,"43,001,972,429",Open PvP
199,Netomcz Imports,Elite Knight,Serdebra,1372,"42,890,042,445",Open PvP
200,Otti Ek,Elite Knight,Vandera,1371,"42,832,062,611",Open PvP
201,Mi tous,Elite Knight,Quelibra,1371,"42,815,337,725",Open PvP
202,Giilson Juniior,Elite Knight,Ferobra,1364,"42,171,440,500",Open PvP
203,Bruwkz Mercenary,Elite Knight,Quelibra,1363,"42,097,848,498",Open PvP
204,Juno Relaxsz,Elite Knight,Havera,1360,"41,790,234,782",Open PvP
205,Fhaelzs,Elite Knight,Ombra,1360,"41,761,439,835",Open PvP
206,Not Pedro,Elite Knight,Quintera,1358,"41,587,175,109",Open PvP
207,Coy,Elite Knight,Quelibra,1356,"41,410,579,140",Open PvP
208,King Galaiko,Elite Knight,Ferobra,1356,"41,395,697,705",Open PvP
209,Wlodarzka,Elite Knight,Xyla,1355,"41,315,095,161",Open PvP
210,Zonatto Ibelin Poderoso,Elite Knight,Tornabra,1355,"41,309,217,941",Open PvP
211,Malicie,Elite Knight,Havera,1355,"41,304,117,678",Open PvP
212,Orangeona,Elite Knight,Wintera,1355,"41,280,351,807",Open PvP
213,Thunderfist,Elite Knight,Peloria,1354,"41,275,880,164",Open PvP
214,Durak Bloodblade,Elite Knight,Ourobra,1354,"41,250,537,927",Open PvP
215,Chris Zerodos,Elite Knight,Ombra,1354,"41,242,679,365",Open PvP
216,Kaka Tank,Elite Knight,Honbra,1354,"41,232,132,442",Open PvP
217,Thorid Iryak,Elite Knight,Inabra,1353,"41,186,729,276",Open PvP
218,Shendd,Elite Knight,Xyla,1353,"41,151,571,509",Open PvP
219,Kiinhazera,Elite Knight,Tornabra,1352,"41,038,174,489",Open PvP
220,Filipec,Elite Knight,Antica,1352,"41,016,402,994",Open PvP
221,Rizeko,Elite Knight,Vunira,1351,"40,981,678,097",Open PvP
222,Toxic Prezes,Elite Knight,Vunira,1350,"40,842,858,294",Open PvP
223,Amiiral,Elite Knight,Thyria,1349,"40,799,394,335",Open PvP
224,Re nanzin,Elite Knight,Ferobra,1349,"40,734,560,741",Open PvP
225,Bruno is Back,Elite Knight,Ferobra,1347,"40,564,300,831",Open PvP
226,Anya Kharara,Elite Knight,Inabra,1346,"40,487,870,524",Open PvP
227,Matzes,Elite Knight,Antica,1346,"40,483,564,973",Open PvP
228,Silny Pan,Elite Knight,Xyla,1345,"40,396,032,613",Open PvP
229,Another Other,Elite Knight,Thyria,1343,"40,277,866,245",Open PvP
230,Poderxd,Elite Knight,Lobera,1341,"40,054,997,881",Open PvP
231,Osio Yuya,Elite Knight,Inabra,1340,"39,981,326,296",Open PvP
232,Hypenotize,Elite Knight,Peloria,1339,"39,853,895,283",Open PvP
233,Ashtonn Kutcher,Elite Knight,Tornabra,1336,"39,575,924,337",Open PvP
234,Luizin Iz Back,Elite Knight,Quelibra,1334,"39,446,835,445",Open PvP
235,Maka Cheira,Elite Knight,Ferobra,1334,"39,416,664,523",Open PvP
236,Enforia,Elite Knight,Quidera,1333,"39,314,057,884",Open PvP
237,Lacerator,Elite Knight,Inabra,1332,"39,268,113,074",Open PvP
238,King Vonmort,Elite Knight,Peloria,1331,"39,205,935,520",Open PvP
239,Zek ek Bombinha,Elite Knight,Solidera,1329,"38,955,635,029",Open PvP
240,Hublinck,Elite Knight,Quelibra,1328,"38,940,916,094",Open PvP
241,Ya su,Elite Knight,Ferobra,1328,"38,916,479,827",Open PvP
242,Creitoo,Elite Knight,Quelibra,1326,"38,753,748,859",Open PvP
243,Zaitori,Elite Knight,Vunira,1326,"38,691,136,870",Open PvP
244,Darkslayer Ronin,Elite Knight,Premia,1325,"38,608,491,384",Open PvP
245,Big Diddy,Elite Knight,Lobera,1325,"38,598,659,805",Open PvP
246,Blaze Prime,Elite Knight,Quidera,1324,"38,591,304,046",Open PvP
247,Mano Tibeco,Elite Knight,Inabra,1324,"38,538,129,416",Open PvP
248,Tiu Piki,Elite Knight,Inabra,1324,"38,518,095,308",Open PvP
249,Mutilinha Underdog,Elite Knight,Rasteibra,1322,"38,356,848,680",Open PvP
250,Silver Siriius,Elite Knight,Quidera,1321,"38,295,956,738",Open PvP
251,Lemaozerah Amou Demais,Elite Knight,Ferobra,1320,"38,171,297,662",Open PvP
252,Sidd Arrogante,Elite Knight,Jadebra,1317,"37,974,543,768",Open PvP
253,Mouhh,Elite Knight,Vunira,1317,"37,919,172,198",Open PvP
254,Darkbookmagic,Knight,Wintera,1315,"37,731,270,820",Open PvP
255,True Woo Dy,Elite Knight,Inabra,1314,"37,657,937,105",Open PvP
256,Laura Hellstorm,Elite Knight,Vunira,1313,"37,620,598,033",Open PvP
257,Fire Draggon,Elite Knight,Quintera,1313,"37,572,165,876",Open PvP
258,Tadenho Nehgara,Elite Knight,Jadebra,1311,"37,429,397,313",Open PvP
259,Dan Love,Elite Knight,Ferobra,1311,"37,400,736,794",Open PvP
260,Piolho De Gabine,Elite Knight,Jadebra,1311,"37,382,559,007",Open PvP
261,Kueloquex,Elite Knight,Solidera,1309,"37,253,721,155",Open PvP
262,Cavaleiro Sagaz,Elite Knight,Rasteibra,1309,"37,242,510,738",Open PvP
263,Nottingesther,Elite Knight,Rasteibra,1307,"37,063,161,626",Open PvP
264,Imohivel,Elite Knight,Ombra,1306,"37,026,796,409",Open PvP
265,Johanz,Elite Knight,Solidera,1306,"36,957,955,926",Open PvP
266,Felix Factory,Elite Knight,Quelibra,1304,"36,833,614,338",Open PvP
267,Darkjah,Elite Knight,Quelibra,1304,"36,787,390,761",Open PvP
268,Fujiyaro,Elite Knight,Lobera,1302,"36,694,399,977",Open PvP
269,Hulk Jackson,Elite Knight,Thyria,1302,"36,676,030,248",Open PvP
270,Rodriguinsz,Elite Knight,Tornabra,1301,"36,591,357,078",Open PvP
271,Ciganin,Elite Knight,Serdebra,1301,"36,589,841,661",Open PvP
272,Prowl Reborn,Elite Knight,Wintera,1301,"36,587,803,836",Open PvP
273,Jota Cabrero,Elite Knight,Quelibra,1300,"36,482,948,111",Open PvP
274,Adversity,Elite Knight,Lobera,1300,"36,462,356,441",Open PvP
275,Rolkins,Elite Knight,Lobera,1298,"36,350,886,839",Open PvP
276,Azkar Drek,Elite Knight,Havera,1295,"36,090,983,423",Open PvP
277,Warrior Wade,Elite Knight,Solidera,1294,"36,000,548,343",Open PvP
278,The Conan,Elite Knight,Antica,1294,"35,956,870,949",Open PvP
279,Monsterise,Elite Knight,Ombra,1293,"35,944,187,079",Open PvP
280,Delta Algumacoisa,Elite Knight,Honbra,1293,"35,931,412,345",Open PvP
281,Zathroths,Elite Knight,Ombra,1293,"35,876,297,796",Open PvP
282,Motiro,Elite Knight,Serdebra,1288,"35,491,013,326",Open PvP
283,Noelazo,Elite Knight,Tornabra,1284,"35,190,875,172",Open PvP
284,Dystopian,Elite Knight,Vunira,1284,"35,178,766,148",Open PvP
285,Trimid,Elite Knight,Vunira,1284,"35,141,474,416",Open PvP
286,Jannd,Elite Knight,Jadebra,1282,"35,024,434,792",Open PvP
287,Don Cheron,Elite Knight,Ombra,1281,"34,916,000,416",Open PvP
288,Kalashovv,Elite Knight,Xyla,1280,"34,806,337,031",Open PvP
289,Noah More,Elite Knight,Antica,1280,"34,790,970,682",Open PvP
290,Tubular,Elite Knight,Vunira,1280,"34,789,610,419",Open PvP
291,Hany Duu,Knight,Havera,1278,"34,663,353,462",Open PvP
292,Jodelio,Elite Knight,Talera,1277,"34,571,035,319",Open PvP
293,Bel mont,Elite Knight,Ferobra,1277,"34,548,347,436",Open PvP
294,Karioka Lokko,Elite Knight,Quelibra,1276,"34,512,915,839",Open PvP
295,Jats Opressor,Elite Knight,Tornabra,1275,"34,451,014,206",Open PvP
296,Macyken,Elite Knight,Premia,1275,"34,390,063,369",Open PvP
297,Sylus Slayer,Elite Knight,Solidera,1274,"34,365,724,552",Open PvP
298,Fabrica de Ek,Elite Knight,Honbra,1274,"34,346,374,065",Open PvP
299,Leozerah Magnata,Elite Knight,Quelibra,1272,"34,173,788,293",Open PvP
300,Pepinoprime,Elite Knight,Antica,1272,"34,145,078,767",Open PvP
301,Neri Ek,Elite Knight,Quelibra,1270,"34,052,729,807",Open PvP
302,Kabahad,Elite Knight,Peloria,1270,"34,047,824,338",Open PvP
303,Danii Montana,Elite Knight,Quidera,1270,"33,994,196,987",Open PvP
304,Juankz,Elite Knight,Lobera,1270,"33,980,492,703",Open PvP
305,Kisiel Grillowany,Elite Knight,Premia,1268,"33,885,179,900",Open PvP
306,Didi Soouro,Elite Knight,Serdebra,1268,"33,862,906,943",Open PvP
307,Libi,Elite Knight,Lobera,1268,"33,855,395,832",Open PvP
308,Mudaimes Zicao,Elite Knight,Inabra,1268,"33,833,667,834",Open PvP
309,Plugged,Elite Knight,Peloria,1268,"33,818,392,314",Open PvP
310,Mad Maddy,Elite Knight,Lobera,1267,"33,759,461,266",Open PvP
311,Frozen Axe,Elite Knight,Serdebra,1265,"33,593,631,002",Open PvP
312,Gannel,Elite Knight,Vunira,1265,"33,590,272,210",Open PvP
313,Destruvtor,Elite Knight,Quintera,1264,"33,535,110,454",Open PvP
314,Zinzin Goma,Elite Knight,Tornabra,1264,"33,534,421,955",Open PvP
315,Duke The Knight,Elite Knight,Ferobra,1263,"33,494,459,590",Open PvP
316,Auz,Elite Knight,Jadebra,1263,"33,480,498,848",Open PvP
317,Fabio Selokoo,Elite Knight,Quelibra,1263,"33,456,760,953",Open PvP
318,Richy Meraki,Elite Knight,Quidera,1263,"33,420,065,089",Open PvP
319,Filthy Bacon,Elite Knight,Quidera,1262,"33,397,472,101",Open PvP
320,Silny Blokaczi Zabijaczi,Elite Knight,Xyla,1262,"33,363,954,626",Open PvP
321,Ed Snake,Elite Knight,Peloria,1261,"33,320,142,922",Open PvP
322,Mar Kolah,Elite Knight,Inabra,1261,"33,269,086,344",Open PvP
323,Szysha,Elite Knight,Vunira,1260,"33,222,905,335",Open PvP
324,Billy Spetsnaz,Elite Knight,Ombra,1260,"33,204,401,560",Open PvP
325,Psykozen,Elite Knight,Peloria,1258,"33,035,062,961",Open PvP
326,Folchini Aqui Saidaguild,Elite Knight,Tornabra,1257,"32,983,256,410",Open PvP
327,Lady Ga Kill,Elite Knight,Quintera,1257,"32,965,813,110",Open PvP
328,Patprime,Elite Knight,Antica,1256,"32,875,130,526",Open PvP
329,Raizen Slowmotion,Elite Knight,Rasteibra,1256,"32,870,002,653",Open PvP
330,Jefe Galan,Elite Knight,Wintera,1255,"32,863,447,649",Open PvP
331,Jettie,Elite Knight,Lobera,1255,"32,855,594,259",Open PvP
332,Salamaxx Icy,Elite Knight,Quelibra,1255,"32,825,698,125",Open PvP
333,Maskadora de Fumo,Elite Knight,Ferobra,1255,"32,815,865,467",Open PvP
334,Parih,Elite Knight,Lobera,1255,"32,802,597,315",Open PvP
335,Teuxd,Elite Knight,Honbra,1255,"32,793,739,736",Open PvP
336,An ge lo,Elite Knight,Thyria,1255,"32,789,765,036",Open PvP
337,Pancada Desbalanceada,Elite Knight,Serdebra,1254,"32,762,955,909",Open PvP
338,Theuss Vidarasaa,Elite Knight,Inabra,1254,"32,758,187,067",Open PvP
339,Galvarg,Elite Knight,Inabra,1254,"32,713,261,890",Open PvP
340,Nakhi,Knight,Thyria,1254,"32,713,181,466",Open PvP
341,Kanjuro Slowmotion,Elite Knight,Ourobra,1253,"32,672,625,989",Open PvP
342,Horrizz,Elite Knight,Peloria,1253,"32,671,984,197",Open PvP
343,Lek Full Bombado,Elite Knight,Ourobra,1253,"32,648,079,213",Open PvP
344,Lord Executer,Elite Knight,Premia,1253,"32,634,837,111",Open PvP
345,Rommeo Wonderfull,Elite Knight,Quintera,1251,"32,538,187,811",Open PvP
