Rank,Name,Vocation,World,Level,Points,WorldType
118,Tarja Swordfury,None,Wintera,95,"13,534,370",Open PvP
119,Nove Trich,None,Havera,94,"13,309,175",Open PvP
120,Maga Rooker,None,Quintera,94,"13,254,575",Open PvP
121,Malditi,None,Talera,94,"13,020,103",Open PvP
122,Kermozeem,None,Peloria,94,"13,019,153",Open PvP
123,Fabian of Galana,None,Peloria,93,"12,832,513",Open PvP
124,Shiris druid,None,Wintera,93,"12,752,837",Open PvP
125,Gasatika,None,Havera,93,"12,750,448",Open PvP
126,Anded Slejer,None,Thyria,93,"12,688,401",Open PvP
127,Knight Rooker,None,Lobera,93,"12,685,282",Open PvP
128,Keir Aiddob,None,Lobera,93,"12,655,810",Open PvP
129,Jufe Desoncido,None,Lobera,92,"12,174,568",Open PvP
130,El Hud,None,Ombra,91,"12,119,041",Open PvP
131,Lord'Luster,None,Talera,91,"11,956,945",Open PvP
132,Gandalf Rooker,None,Lobera,91,"11,871,862",Open PvP
133,Darq de Rook,None,Thyria,91,"11,854,529",Open PvP
134,Jannyne Guimaraaes,None,Talera,91,"11,836,706",Open PvP
135,Gaoremo,None,Lobera,90,"11,506,258",Open PvP
136,Valmir Rookstayer,None,Vunira,90,"11,462,179",Open PvP
137,Shisy,None,Lobera,90,"11,443,389",Open PvP
138,Fervmbras,None,Quelibra,90,"11,368,130",Open PvP
139,Draagkoor Zgif,None,Antica,89,"11,190,025",Open PvP
140,Dark Raixanxaire,None,Havera,89,"11,187,981",Open PvP
141,Anguastiao,None,Peloria,89,"11,164,247",Open PvP
142,Biyinn,None,Lobera,89,"11,093,107",Open PvP
143,Goku Rigoku,None,Peloria,89,"11,086,671",Open PvP
144,Arcane User,None,Antica,88,"10,964,230",Open PvP
145,Metallica Dude,None,Talera,88,"10,939,405",Open PvP
146,Zubera,None,Solidera,88,"10,822,048",Open PvP
147,Xiess,None,Vunira,88,"10,763,413",Open PvP
148,Senhorita Chocolate,None,Quintera,88,"10,758,964",Open PvP
149,Maylae,None,Solidera,88,"10,709,950",Open PvP
150,Lourensson,None,Talera,88,"10,661,979",Open PvP
151,Rookerde Spike Sword,None,Wintera,88,"10,638,368",Open PvP
152,Konrajd,None,Antica,88,"10,625,880",Open PvP
153,Ruberiano,None,Lobera,87,"10,518,635",Open PvP
154,Flex Luger,None,Peloria,87,"10,471,112",Open PvP
155,Stonetitus,None,Vunira,87,"10,422,434",Open PvP
156,Guarda do nigar garth,None,Wintera,87,"10,337,786",Open PvP
157,Burstx,None,Solidera,87,"10,313,908",Open PvP
158,Denko Rooker,None,Vunira,87,"10,247,967",Open PvP
159,Anime Man,None,Wintera,87,"10,242,828",Open PvP
160,Dzosef,None,Thyria,87,"10,242,718",Open PvP
161,Coroys,None,Peloria,86,"10,135,171",Open PvP
162,John Bonner,None,Lobera,86,"10,095,018",Open PvP
163,Humble Bits,None,Thyria,86,"10,020,613",Open PvP
164,Cimenteira,None,Wintera,85,"9,827,843",Open PvP
165,Dominic of Kyra,None,Thyria,85,"9,751,308",Open PvP
166,Rookstayer Nuflon,None,Peloria,85,"9,749,217",Open PvP
167,Ever on Rooker,None,Havera,85,"9,736,198",Open PvP
168,Warlock Magic,None,Havera,85,"9,675,109",Open PvP
169,Felipe Kfoury,None,Lobera,85,"9,612,481",Open PvP
170,Geeh Rookstayer,None,Havera,85,"9,557,751",Open PvP
171,Lyraz Kelgo,None,Solidera,84,"9,268,808",Open PvP
172,Dwen Ghun,None,Vunira,84,"9,240,878",Open PvP
173,Player Eight,None,Peloria,84,"9,224,315",Open PvP
174,Michal of Rook,None,Thyria,84,"9,205,847",Open PvP
175,Darth Saldria,None,Vunira,84,"9,199,054",Open PvP
176,Caparoz,None,Inabra,83,"9,175,558",Open PvP
177,Picia on rookgard,None,Vunira,83,"9,065,336",Open PvP
178,Dean wiinchester,None,Havera,83,"8,996,734",Open PvP
179,Menino Verminoso,None,Lobera,83,"8,965,520",Open PvP
180,Rookie Tetros,None,Antica,83,"8,881,414",Open PvP
181,Lady Dred,None,Quintera,83,"8,875,047",Open PvP
182,Biel Rookslayer,None,Havera,82,"8,699,873",Open PvP
183,Slon Shan,None,Talera,82,"8,676,836",Open PvP
184,Pavlov Kovac,None,Talera,82,"8,641,659",Open PvP
185,Madara Uchiha,None,Solidera,82,"8,561,105",Open PvP
186,Marcus Viniciuz,None,Rasteibra,82,"8,560,371",Open PvP
187,Anty Rooker,None,Vunira,81,"8,473,198",Open PvP
188,Sir Anuso,None,Lobera,81,"8,307,864",Open PvP
189,Old Resident,None,Talera,81,"8,244,205",Open PvP
190,Drakus Rookmaster,None,Vunira,81,"8,226,893",Open PvP
191,Alemaozinhu,None,Wintera,80,"8,124,381",Open PvP
192,Toi of Rookgaard,None,Talera,80,"8,122,081",Open PvP
193,Lucky Rookstayer,None,Thyria,80,"8,047,863",Open PvP
194,Ladyariadna,None,Solidera,80,"8,039,450",Open PvP
195,Master'Junioreq,None,Lobera,80,"7,922,304",Open PvP
196,Zoworook,None,Lobera,79,"7,788,670",Open PvP
197,Androide Rookgaard,None,Peloria,79,"7,763,573",Open PvP
198,Rooker Imortal,None,Havera,79,"7,752,321",Open PvP
199,Kozaczek Seba,None,Antica,79,"7,653,225",Open PvP
200,Summoner Rookgaard,None,Talera,78,"7,585,230",Open PvP
201,Uhtred of Rookgaard,None,Vunira,78,"7,498,104",Open PvP
202,Kevo Sharpblade,None,Havera,78,"7,433,071",Open PvP
203,Samantaa,None,Peloria,78,"7,426,168",Open PvP
204,Caalstan,None,Wintera,78,"7,388,857",Open PvP
205,True Veccy,None,Thyria,78,"7,382,498",Open PvP
206,Stinky Smeagol,None,Peloria,78,"7,357,206",Open PvP
207,Thay Amorinha,None,Talera,78,"7,349,819",Open PvP
208,Mayer Gambino,None,Peloria,78,"7,345,587",Open PvP
209,Car Mastema,None,Thyria,78,"7,323,710",Open PvP
210,Hevk,None,Antica,77,"7,252,623",Open PvP
211,Lilinha On Rock,None,Wintera,77,"7,212,185",Open PvP
212,Vinooka,None,Havera,77,"7,199,260",Open PvP
213,Lord Cattioro,None,Havera,77,"7,157,475",Open PvP
214,Oliver Twist,None,Vunira,77,"7,103,418",Open PvP
215,Rook,None,Antica,77,"7,102,821",Open PvP
216,Tejenuj,None,Peloria,77,"7,092,428",Open PvP
217,Arter Bart,None,Peloria,77,"7,054,628",Open PvP
218,Rasinari,None,Peloria,77,"7,038,354",Open PvP
219,Kotokos,None,Quintera,76,"6,954,824",Open PvP
220,Vullcan,None,Vunira,76,"6,941,606",Open PvP
221,Jupa on Solidera,None,Solidera,76,"6,909,965",Open PvP
222,Kurt Wilven Davut,None,Thyria,76,"6,894,293",Open PvP
223,Brecht,None,Antica,76,"6,883,805",Open PvP
224,Bykturs ahau,None,Lobera,76,"6,882,821",Open PvP
225,Bonok,None,Thyria,76,"6,872,773",Open PvP
226,Santiago of Askara,None,Vunira,75,"6,730,612",Open PvP
227,Lucifer of Tenebra,None,Lobera,75,"6,728,063",Open PvP
228,Mehk Damani,None,Antica,75,"6,679,655",Open PvP
229,Brejdyn,None,Peloria,75,"6,667,449",Open PvP
230,Snob Rook,None,Wintera,75,"6,662,676",Open PvP
231,Fairfax on Rook,None,Lobera,75,"6,641,390",Open PvP
232,Rook Wave,None,Antica,75,"6,640,585",Open PvP
233,Unerring Marksman,None,Peloria,75,"6,631,798",Open PvP
234,Balon of Rookgaard,None,Yara,75,"6,615,658",Open PvP
235,Ferreira Rookgaard,None,Jadebra,75,"6,595,611",Open PvP
236,Avelux,None,Havera,75,"6,547,257",Open PvP
237,Nino Rookstyle,None,Lobera,75,"6,535,512",Open PvP
238,Titinga Cachaceiro,None,Thyria,75,"6,528,756",Open PvP
239,Michal Sawyer,None,Vunira,75,"6,522,459",Open PvP
240,Odallated,None,Vunira,75,"6,518,985",Open PvP
241,Sam The Minotaur,None,Vunira,75,"6,504,324",Open PvP
242,Govinox,None,Havera,75,"6,494,352",Open PvP
243,Dalcrus,None,Thyria,75,"6,489,822",Open PvP
244,Sali Soth,None,Thyria,74,"6,473,409",Open PvP
245,Sikario Jairo,None,Vunira,74,"6,387,256",Open PvP
246,Warbie,None,Antica,74,"6,314,761",Open PvP
247,Pudern Antica,None,Antica,74,"6,310,259",Open PvP
248,Mestre de Rubera,None,Lobera,74,"6,293,822",Open PvP
249,Nanlokz,None,Wintera,74,"6,286,894",Open PvP
250,Lady Glass,None,Solidera,74,"6,270,251",Open PvP
251,Skynet Rooker,None,Lobera,74,"6,257,195",Open PvP
252,Groduns Rookslayer,None,Vunira,73,"6,192,940",Open PvP
253,Bohen Rookgaard,None,Antica,73,"6,153,822",Open PvP
254,Areyano Felix,None,Havera,73,"6,143,459",Open PvP
255,Sir James Eckert,None,Antica,73,"6,140,968",Open PvP
256,Alfred Judokus Chomp,None,Antica,73,"6,094,116",Open PvP
257,Oldtime Nosee,None,Xyla,73,"6,087,815",Open PvP
258,Boyzinho Rookgaard,None,Talera,73,"6,076,768",Open PvP
259,Nene Wophishis,None,Lobera,73,"6,016,579",Open PvP
260,Flamengo Ouro,None,Antica,73,"5,980,029",Open PvP
261,Shiro Roveri,None,Talera,73,"5,977,518",Open PvP
262,Lord off the druid,None,Antica,73,"5,973,892",Open PvP
263,Xilegau,None,Talera,72,"5,907,570",Open PvP
264,Brain Dragon,None,Wintera,72,"5,864,614",Open PvP
265,Fader the Fisherman,None,Vunira,72,"5,862,595",Open PvP
266,Night Folks,None,Lobera,72,"5,862,438",Open PvP
267,Tavonne Rookgaard,None,Ourobra,72,"5,855,254",Open PvP
268,Nieczyscioch,None,Peloria,72,"5,849,660",Open PvP
269,Moiif Rookstayer,None,Thyria,72,"5,848,008",Open PvP
270,Piegrande,None,Quintera,72,"5,844,845",Open PvP
271,Paladynka'rookslayer,None,Peloria,72,"5,842,428",Open PvP
272,Fion Almakus,None,Lobera,72,"5,828,496",Open PvP
273,Lon the Banana,None,Talera,72,"5,802,286",Open PvP
274,Enturio,None,Vunira,72,"5,782,920",Open PvP
275,Black Raw,None,Peloria,72,"5,762,755",Open PvP
276,Legendary Hexafear,None,Peloria,72,"5,756,223",Open PvP
277,Sir Issy,None,Lobera,72,"5,754,444",Open PvP
278,Tassel Blackheart,None,Antica,72,"5,745,221",Open PvP
279,Aetz,None,Lobera,72,"5,727,510",Open PvP
280,Satyricon Mitoo,None,Talera,71,"5,673,444",Open PvP
281,Last Cammel,None,Havera,71,"5,637,161",Open PvP
282,Mort Eldon,None,Vunira,71,"5,637,134",Open PvP
283,Mamusca,None,Talera,71,"5,630,494",Open PvP
284,Doleiraa,None,Talera,71,"5,624,654",Open PvP
285,Ameriov Rookstayer,None,Vunira,71,"5,567,250",Open PvP
286,Fanfarra Rook,None,Vunira,71,"5,559,684",Open PvP
287,Polimetanowy,None,Peloria,71,"5,556,944",Open PvP
288,Juann Dla Rosa,None,Peloria,71,"5,548,122",Open PvP
289,Roshar Rookmaster,None,Peloria,71,"5,542,719",Open PvP
290,Kast Awen,None,Havera,71,"5,530,760",Open PvP
291,Themorziitoo,None,Wintera,71,"5,530,001",Open PvP
292,Barbar Rookstayer,None,Peloria,71,"5,513,916",Open PvP
293,Master Slayer,None,Antica,70,"5,474,713",Open PvP
294,Lordzin Desaster,None,Havera,70,"5,435,641",Open PvP
295,Jokul,None,Talera,70,"5,432,965",Open PvP
296,Tami Silian,None,Peloria,70,"5,416,689",Open PvP
297,Neira'Chany,None,Thyria,70,"5,414,000",Open PvP
298,Rookstayer Gaznik,None,Antica,70,"5,391,939",Open PvP
299,Musaranho-Chan,None,Wintera,70,"5,391,918",Open PvP
300,Kyropt,None,Havera,70,"5,359,495",Open PvP
301,Guivieira Rook,None,Lobera,70,"5,332,034",Open PvP
302,Spieracz Pafuf,None,Thyria,70,"5,330,636",Open PvP
303,Gustav Rookslayer,None,Peloria,70,"5,328,756",Open PvP
304,Lord Anjos Adao,None,Lobera,70,"5,317,697",Open PvP
305,Crossfox Rave,None,Lobera,70,"5,315,977",Open PvP
306,Andeersoon,None,Quelibra,70,"5,305,275",Open PvP
307,Senhor Sama,None,Lobera,70,"5,304,502",Open PvP
308,Ivar Ardo,None,Lobera,70,"5,304,300",Open PvP
309,Trecy Ell,None,Vunira,70,"5,302,159",Open PvP
310,Rookwind,None,Antica,70,"5,289,627",Open PvP
311,Darth Evol,None,Peloria,70,"5,275,706",Open PvP
312,Silkiz,None,Havera,70,"5,269,637",Open PvP
313,Little'Hess,None,Lobera,70,"5,263,557",Open PvP
314,Drenilion Lion,None,Vunira,70,"5,262,145",Open PvP
315,Kimberly bell,None,Wintera,70,"5,257,361",Open PvP
316,Rokstajer,None,Antica,70,"5,253,497",Open PvP
317,Sovereign Steel,None,Peloria,70,"5,247,311",Open PvP
318,Yana'lix,None,Quintera,69,"5,213,214",Open PvP
319,Daisy Dee,None,Vunira,69,"5,170,220",Open PvP
320,Ramon Rookers,None,Quelibra,69,"5,167,112",Open PvP
321,Lilla Canazza,None,Antica,69,"5,140,642",Open PvP
322,Lord Septer,None,Lobera,69,"5,139,675",Open PvP
323,Saltsten Rookstayer,None,Peloria,69,"5,124,846",Open PvP
324,Zoky Rookstayer,None,Thyria,69,"5,120,030",Open PvP
325,Ksal,None,Wintera,69,"5,103,969",Open PvP
326,Szalony Loras,None,Peloria,69,"5,073,544",Open PvP
327,Wizera King,None,Quidera,69,"5,062,019",Open PvP
328,Lukennis,None,Havera,69,"5,027,059",Open PvP
329,Kracatoa,None,Talera,69,"5,024,452",Open PvP
330,Ikon Misha,None,Vunira,69,"5,019,425",Open PvP
331,Syga Rookstayer,None,Peloria,68,"4,989,838",Open PvP
332,Fernanda Sorcerer de Elera,None,Lobera,68,"4,939,405",Open PvP
333,Edu Gozador,None,Wintera,68,"4,929,309",Open PvP
334,Euda,None,Vunira,68,"4,926,675",Open PvP
335,Thiluvatrook,None,Havera,68,"4,926,223",Open PvP
336,Paulinkz,None,Havera,68,"4,888,415",Open PvP
337,Evo Versa,None,Ourobra,68,"4,877,913",Open PvP
338,Shenex,None,Peloria,68,"4,869,375",Open PvP
339,Thor De Rook,None,Lobera,68,"4,868,166",Open PvP
340,Efi Mil,None,Lobera,68,"4,855,703",Open PvP
341,Azis amen,None,Vunira,68,"4,848,063",Open PvP
342,Amosto the Rookguardian,None,Antica,68,"4,843,462",Open PvP
343,Axoguevara,None,Peloria,68,"4,842,482",Open PvP
344,Rook'Extinction,None,Quintera,68,"4,798,007",Open PvP
345,Kirap Elon,None,Peloria,67,"4,756,534",Open PvP
346,Kivexswin Arote,None,Havera,67,"4,736,396",Open PvP
347,Nugzy,None,Lobera,67,"4,732,903",Open PvP
348,Arthya,None,Antica,67,"4,712,678",Open PvP
349,Fall Ordeourion,None,Thyria,67,"4,673,521",Open PvP
350,Avelam Rookguardian,None,Peloria,67,"4,670,014",Open PvP
351,Senhor Trezentos,None,Honbra,67,"4,622,114",Open PvP
352,Mestre Yoto,None,Peloria,67,"4,619,938",Open PvP
353,Kindness,None,Wintera,67,"4,618,272",Open PvP
354,Forest Striker,None,Solidera,67,"4,607,961",Open PvP
355,Edson Tricolor Venus,None,Havera,67,"4,592,861",Open PvP
356,Mitrim,None,Antica,67,"4,588,122",Open PvP
357,Thrral of Nebula,None,Thyria,66,"4,552,042",Open PvP
358,Regueiro Da Jamaica,None,Lobera,66,"4,551,074",Open PvP
359,Japet,None,Thyria,66,"4,522,495",Open PvP
360,Loirinha Selvagem,None,Havera,66,"4,522,407",Open PvP
361,Klopotek Maly,None,Vunira,66,"4,511,585",Open PvP
362,Gecco,None,Talera,66,"4,510,118",Open PvP
363,Ryu Nirra,None,Peloria,66,"4,503,663",Open PvP
364,Rook Existence,None,Peloria,66,"4,502,406",Open PvP
365,Imir,None,Thyria,66,"4,500,706",Open PvP
366,Juninho Kotoko,None,Quintera,66,"4,497,425",Open PvP
367,Donalice,None,Lobera,66,"4,490,946",Open PvP
368,Dory Lee,None,Peloria,66,"4,462,188",Open PvP
369,Cornelia of Hale,None,Talera,66,"4,458,864",Open PvP
370,Sylanda Doriel,None,Wintera,66,"4,451,209",Open PvP
371,Old Vibe,None,Xyla,66,"4,450,668",Open PvP
372,Lucas the rooker,None,Lobera,66,"4,443,824",Open PvP
373,Sir Khronoz,None,Wintera,66,"4,430,386",Open PvP
374,Bizz,None,Quintera,66,"4,419,553",Open PvP
375,Lellaa,None,Lobera,66,"4,418,103",Open PvP
376,Prin Rejo,None,Antica,66,"4,415,674",Open PvP
377,Kanesa,None,Vunira,66,"4,404,996",Open PvP
378,Kyward,None,Wintera,66,"4,403,693",Open PvP
379,Sir Japa Rook,None,Ferobra,66,"4,383,178",Open PvP
380,Ayvre,None,Talera,65,"4,357,099",Open PvP
381,Vemes,None,Thyria,65,"4,347,702",Open PvP
382,Cirth'Prestol,None,Lobera,65,"4,306,770",Open PvP
383,Thon Thonzin,None,Quintera,65,"4,287,885",Open PvP
384,Manmon the Sorcerer,None,Quintera,65,"4,262,819",Open PvP
385,Livex,None,Vunira,65,"4,253,994",Open PvP
386,Tyrio Elgali,None,Havera,65,"4,246,438",Open PvP
387,Palmmerro,None,Thyria,65,"4,242,268",Open PvP
388,Abaenerau Pownas,None,Antica,65,"4,232,945",Open PvP
389,Merighizor de Rookgaard,None,Antica,65,"4,206,918",Open PvP
390,Scorpiion King,None,Lobera,65,"4,196,695",Open PvP
391,Xinetta,None,Thyria,65,"4,186,721",Open PvP
392,Rookout,None,Victoris,64,"4,168,499",Open PvP
393,Patrao de Rook,None,Havera,64,"4,141,557",Open PvP
394,Allemendes Do Freestep,None,Thyria,64,"4,114,399",Open PvP
395,Zadolino Pendolino,None,Antica,64,"4,099,875",Open PvP
396,Skiepek Rookstayer,None,Thyria,64,"4,095,148",Open PvP
397,Helladin Arend,None,Vunira,64,"4,093,325",Open PvP
398,Trilltrall,None,Vunira,64,"4,091,397",Open PvP
399,Alrien Farr,None,Havera,64,"4,062,233",Open PvP
400,Xeso Rook Slayer,None,Antica,64,"4,059,476",Open PvP
401,Demon Metal,None,Lobera,64,"4,059,020",Open PvP
402,Zoonk,None,Wintera,64,"4,047,694",Open PvP
403,Srgreen Rookgard,None,Serdebra,64,"4,046,633",Open PvP
404,Rush Rookgaard,None,Havera,64,"4,043,022",Open PvP
405,Lordmatador-loko,None,Lobera,64,"4,037,164",Open PvP
406,Vixbob,None,Peloria,64,"4,036,216",Open PvP
407,User Piko,None,Thyria,64,"4,034,856",Open PvP
408,Sinpsons de Rookgaard,None,Lobera,64,"4,029,368",Open PvP
409,Visoxious,None,Antica,64,"4,028,600",Open PvP
410,Thayane Ice,None,Peloria,64,"4,019,212",Open PvP
411,Hevo Fallassion,None,Quelibra,64,"4,010,592",Open PvP
412,Paxeco Destroyer,None,Havera,64,"4,007,681",Open PvP
413,Vercumi,None,Antica,64,"4,006,670",Open PvP
414,Vene Natum,None,Wintera,64,"4,003,845",Open PvP
415,Beelth,None,Havera,64,"4,002,177",Open PvP
416,Matusalem on Rook,None,Antica,64,"4,000,002",Open PvP
417,Sir'Vinny,None,Talera,64,"3,983,788",Open PvP
418,Dhyr,None,Ferobra,64,"3,977,479",Open PvP
419,Akuze,None,Vunira,63,"3,966,493",Open PvP
420,Protexzin,None,Talera,63,"3,950,399",Open PvP
421,Dragonesko,None,Wintera,63,"3,930,838",Open PvP
422,Wieloryb Nowak,None,Peloria,63,"3,921,128",Open PvP
423,Ldy Thagu,None,Lobera,63,"3,918,913",Open PvP
424,Holder for Nudd,None,Premia,63,"3,898,715",Open PvP
425,Eduardo The Lord,None,Solidera,63,"3,890,695",Open PvP
426,Catharyna,None,Lobera,63,"3,869,840",Open PvP
427,Joselito Aloprado,None,Lobera,63,"3,867,034",Open PvP
428,Ninja de newbi,None,Vunira,63,"3,839,637",Open PvP
429,Marinha Castacuzo,None,Lobera,63,"3,831,070",Open PvP
430,Zyktxz,None,Lobera,63,"3,825,670",Open PvP
431,Don Precylo,None,Thyria,63,"3,825,118",Open PvP
432,Senhorita Lanay,None,Talera,63,"3,821,664",Open PvP
433,Anatolini,None,Antica,63,"3,819,300",Open PvP
434,Rook Heart,None,Quidera,63,"3,815,878",Open PvP
435,Atemira Rookgard,None,Vunira,63,"3,812,044",Open PvP
