Rank,Name,Vocation,World,Level,Points,WorldType
49,Erickaao,Elder Druid,Tornabra,1780,"93,804,500,409",Open PvP
50,Caink Blob,Elder Druid,Inabra,1770,"92,120,530,118",Open PvP
51,Elder Pajji,Elder Druid,Thyria,1767,"91,755,990,223",Open PvP
52,Thiagod Derrepente Maislindo,Elder Druid,Ferobra,1761,"90,813,873,576",Open PvP
53,Nyxzz,Elder Druid,Inabra,1750,"89,057,422,962",Open PvP
54,Octuous,Elder Druid,Lobera,1746,"88,520,971,849",Open PvP
55,King Emex,Elder Druid,Solidera,1744,"88,171,912,526",Open PvP
56,Khaosz Cliick Claack,Elder Druid,Runera,1742,"87,818,067,703",Open PvP
57,Wendoza,Elder Druid,Rasteibra,1740,"87,538,154,859",Open PvP
58,Humble Victor,Elder Druid,Talera,1730,"86,141,480,654",Open PvP
59,Humble Francksz,Elder Druid,Talera,1725,"85,307,871,128",Open PvP
60,Rhooo,Elder Druid,Lobera,1723,"85,064,032,262",Open PvP
61,Danika Frozenheart,Elder Druid,Solidera,1721,"84,798,813,111",Open PvP
62,Myth Herus,Elder Druid,Ombra,1705,"82,344,254,474",Open PvP
63,Mirunga,Elder Druid,Antica,1704,"82,260,610,967",Open PvP
64,Speedda,Elder Druid,Thyria,1703,"82,091,751,185",Open PvP
65,Sedik,Elder Druid,Antica,1700,"81,601,187,278",Open PvP
66,Druf ox,Elder Druid,Inabra,1684,"79,397,267,213",Open PvP
67,Leo Cyrus,Elder Druid,Talera,1684,"79,314,948,964",Open PvP
68,Zound Wave,Elder Druid,Solidera,1683,"79,269,457,504",Open PvP
69,Baphomet Cuei Poderoso,Elder Druid,Rasteibra,1682,"79,082,483,186",Open PvP
70,Pu,Elder Druid,Lobera,1680,"78,831,413,272",Open PvP
71,Pesz Navy seal,Elder Druid,Talera,1672,"77,718,838,835",Open PvP
72,Monnymoo,Elder Druid,Solidera,1654,"75,198,127,960",Open PvP
73,Digo do Martelo,Elder Druid,Rasteibra,1654,"75,177,836,983",Open PvP
74,Thiago Camisadez,Elder Druid,Honbra,1643,"73,771,630,278",Open PvP
75,Lukas,Elder Druid,Inabra,1642,"73,627,830,288",Open PvP
76,Battledroid,Elder Druid,Lobera,1638,"73,062,512,242",Open PvP
77,Giin Ho,Elder Druid,Quelibra,1633,"72,413,857,523",Open PvP
78,Fael Topgun,Elder Druid,Quelibra,1631,"72,150,970,926",Open PvP
79,Kazikk,Elder Druid,Peloria,1629,"71,781,971,226",Open PvP
80,Thzkat Zedrin,Elder Druid,Ourobra,1626,"71,478,722,708",Open PvP
81,Toxic Pups,Elder Druid,Thyria,1622,"70,924,193,655",Open PvP
82,Nix Poderoso,Elder Druid,Ourobra,1622,"70,887,377,005",Open PvP
83,Prom Tyll,Elder Druid,Thyria,1621,"70,755,578,149",Open PvP
84,Tonim Killer,Elder Druid,Jadebra,1620,"70,635,677,070",Open PvP
85,Se rrao,Elder Druid,Ourobra,1618,"70,456,144,303",Open PvP
86,Roller Coastter,Elder Druid,Talera,1618,"70,453,490,659",Open PvP
87,Xtruh Venom,Elder Druid,Quintera,1617,"70,320,057,378",Open PvP
88,Ala Nha,Elder Druid,Premia,1615,"70,069,368,263",Open PvP
89,Trem Bala Bombinha,Elder Druid,Jadebra,1613,"69,771,271,469",Open PvP
90,Nick Toretto,Elder Druid,Lobera,1612,"69,682,049,245",Open PvP
91,Kpop Kouth,Elder Druid,Thyria,1609,"69,250,780,255",Open PvP
92,Ro driguez,Elder Druid,Ourobra,1607,"69,027,558,248",Open PvP
93,Tastdingo,Elder Druid,Solidera,1606,"68,840,276,088",Open PvP
94,Biellzin,Elder Druid,Inabra,1603,"68,514,535,639",Open PvP
95,Magnifik Patraodany,Elder Druid,Inabra,1601,"68,221,016,598",Open PvP
96,Ocueistore Praguinhasbomb,Elder Druid,Quelibra,1596,"67,534,685,042",Open PvP
97,Ndetarova Ed,Elder Druid,Ourobra,1588,"66,606,567,544",Open PvP
98,Skaan Rush,Elder Druid,Serdebra,1587,"66,433,011,044",Open PvP
99,Franco Storm,Elder Druid,Jadebra,1586,"66,326,757,388",Open PvP
100,Oblivionxd,Elder Druid,Inabra,1581,"65,615,724,210",Open PvP
101,Iceprime,Elder Druid,Antica,1579,"65,376,950,426",Open PvP
102,Sorin Inevitavel,Elder Druid,Honbra,1574,"64,799,581,233",Open PvP
103,Thasso Bobadapeste,Elder Druid,Ourobra,1573,"64,743,618,395",Open PvP
104,Xablauzinzs Tropadomantem,Elder Druid,Inabra,1573,"64,738,822,959",Open PvP
105,Que Jin,Elder Druid,Serdebra,1572,"64,516,030,490",Open PvP
106,Dede Love,Elder Druid,Ferobra,1571,"64,431,174,679",Open PvP
107,Miller Goexp,Elder Druid,Serdebra,1571,"64,403,829,445",Open PvP
108,Umkdinick,Elder Druid,Rasteibra,1564,"63,591,838,305",Open PvP
109,Zyviik,Elder Druid,Thyria,1563,"63,434,378,624",Open PvP
110,Dunno Novo Homem,Elder Druid,Inabra,1562,"63,304,385,027",Open PvP
111,Ali the shihan,Elder Druid,Quintera,1560,"63,060,760,002",Open PvP
112,Idefisk,Elder Druid,Vunira,1558,"62,876,331,074",Open PvP
113,Jackh,Elder Druid,Serdebra,1558,"62,873,449,322",Open PvP
114,Fabrih,Elder Druid,Ferobra,1557,"62,724,544,427",Open PvP
115,Pune Doninhohunted,Elder Druid,Inabra,1556,"62,618,313,828",Open PvP
116,Xivana,Elder Druid,Peloria,1554,"62,386,971,221",Open PvP
117,Kambaxo Tezuz,Elder Druid,Ferobra,1553,"62,220,197,164",Open PvP
118,Druidoskii,Elder Druid,Peloria,1552,"62,123,954,608",Open PvP
119,Tenorio El Patronn,Elder Druid,Wintera,1549,"61,771,806,837",Open PvP
120,Herze,Elder Druid,Talera,1547,"61,518,886,967",Open PvP
121,Megagod Zedrin,Elder Druid,Ourobra,1546,"61,386,771,998",Open PvP
122,Flautixta Zedrin,Elder Druid,Ourobra,1541,"60,834,115,952",Open PvP
123,Joeru Navy Seal,Elder Druid,Talera,1541,"60,813,695,020",Open PvP
124,Rushout,Elder Druid,Lobera,1537,"60,340,307,526",Open PvP
125,Dejairzin Poderoso,Elder Druid,Ombra,1536,"60,241,111,999",Open PvP
126,Druzum,Elder Druid,Lobera,1535,"60,151,028,494",Open PvP
127,Jefe Broski,Elder Druid,Wintera,1532,"59,805,197,727",Open PvP
128,Tiio John,Elder Druid,Honbra,1529,"59,404,625,584",Open PvP
129,Uchiha Sasori,Elder Druid,Tornabra,1529,"59,349,480,858",Open PvP
130,Special Frank,Elder Druid,Serdebra,1519,"58,233,933,465",Open PvP
131,Jefe Federman,Elder Druid,Wintera,1514,"57,703,181,783",Open PvP
132,Bon de,Elder Druid,Ferobra,1507,"56,915,271,064",Open PvP
133,Sheik Leozerah,Elder Druid,Rasteibra,1501,"56,190,459,264",Open PvP
134,Ke,Elder Druid,Tornabra,1500,"56,032,440,159",Open PvP
135,Lona Orangepodi,Elder Druid,Rasteibra,1499,"56,024,373,117",Open PvP
136,Tatah Love,Elder Druid,Ferobra,1499,"56,017,950,772",Open PvP
137,Kabulosoz,Elder Druid,Ferobra,1498,"55,899,774,530",Open PvP
138,Katrachi,Elder Druid,Tornabra,1493,"55,274,902,184",Open PvP
139,Zezinho Companhia Eletrica,Elder Druid,Ourobra,1492,"55,136,038,964",Open PvP
140,Persiebunnyx,Elder Druid,Lobera,1491,"55,098,897,333",Open PvP
141,Mighty Shear,Elder Druid,Ombra,1487,"54,663,755,380",Open PvP
142,Shilfner,Elder Druid,Inabra,1487,"54,604,638,551",Open PvP
143,Parobek Agent,Elder Druid,Premia,1482,"54,097,541,452",Open PvP
144,Xeken,Elder Druid,Premia,1482,"54,036,205,719",Open PvP
145,Flango Zerodois,Elder Druid,Tornabra,1479,"53,788,645,245",Open PvP
146,Luismi Kalitry,Elder Druid,Quintera,1477,"53,580,491,363",Open PvP
147,Closedfriends Marquiinhos,Elder Druid,Jadebra,1477,"53,502,565,885",Open PvP
148,Peruanich,Elder Druid,Havera,1475,"53,269,894,390",Open PvP
149,Giallizerah,Elder Druid,Honbra,1474,"53,158,947,105",Open PvP
150,Pedrin Bielaranjadois,Elder Druid,Honbra,1471,"52,875,715,454",Open PvP
151,Kraken Warlord,Elder Druid,Jadebra,1469,"52,693,841,791",Open PvP
152,Unstoppable Joao,Elder Druid,Jadebra,1467,"52,420,265,713",Open PvP
153,Void Echoes,Elder Druid,Antica,1458,"51,450,885,787",Open PvP
154,Nayarxd,Elder Druid,Havera,1457,"51,403,363,113",Open PvP
155,Darkside Cainho,Elder Druid,Inabra,1454,"51,083,088,307",Open PvP
156,Posha Crushe,Elder Druid,Rasteibra,1454,"51,070,155,712",Open PvP
157,Jeeh Darkness,Elder Druid,Quelibra,1452,"50,909,422,044",Open PvP
158,Rzec,Elder Druid,Solidera,1452,"50,850,579,396",Open PvP
159,Fanas,Elder Druid,Lobera,1448,"50,392,108,781",Open PvP
160,Issmahan,Elder Druid,Premia,1445,"50,182,047,020",Open PvP
161,King Mardo,Elder Druid,Peloria,1445,"50,134,495,201",Open PvP
162,Xan Dico,Elder Druid,Serdebra,1445,"50,101,527,810",Open PvP
163,Gadi Shocknelas,Elder Druid,Tornabra,1444,"49,997,103,694",Open PvP
164,Alemao Zedrin,Elder Druid,Ourobra,1442,"49,813,010,002",Open PvP
165,Millo Navy Seal,Elder Druid,Talera,1439,"49,512,172,565",Open PvP
166,Man oel,Elder Druid,Quelibra,1438,"49,376,813,704",Open PvP
167,Smokin The Og,Elder Druid,Ombra,1437,"49,335,050,839",Open PvP
168,So ni,Elder Druid,Serdebra,1437,"49,309,597,744",Open PvP
169,Chetah,Elder Druid,Peloria,1436,"49,165,194,533",Open PvP
170,Aritmancia,Elder Druid,Wintera,1433,"48,924,341,516",Open PvP
171,Essie Invencivel,Elder Druid,Inabra,1433,"48,909,854,463",Open PvP
172,Davidzin,Elder Druid,Quelibra,1425,"48,048,371,934",Open PvP
173,Vojtec,Elder Druid,Yara,1425,"48,044,681,163",Open PvP
174,Utreze,Elder Druid,Ombra,1424,"47,998,713,324",Open PvP
175,Franco Backup,Elder Druid,Jadebra,1422,"47,752,130,631",Open PvP
176,Closedfriends Damerr,Elder Druid,Jadebra,1422,"47,726,853,083",Open PvP
177,Hallside,Elder Druid,Solidera,1421,"47,625,189,363",Open PvP
178,Art Fury,Elder Druid,Runera,1419,"47,436,374,806",Open PvP
179,Ian Zedrin,Elder Druid,Ourobra,1416,"47,133,224,474",Open PvP
180,Rockstark,Elder Druid,Runera,1414,"47,017,199,560",Open PvP
181,The Major,Elder Druid,Vunira,1414,"46,986,335,643",Open PvP
182,Fitoky,Elder Druid,Quintera,1414,"46,982,303,544",Open PvP
183,Tekoo Boladaoo,Elder Druid,Quelibra,1413,"46,850,779,630",Open PvP
184,Presagios,Elder Druid,Quintera,1411,"46,651,640,139",Open PvP
185,True Hayder,Elder Druid,Vunira,1411,"46,628,780,167",Open PvP
186,Piiotrus Pan,Elder Druid,Antica,1409,"46,496,154,104",Open PvP
187,Guel Baguncinha,Elder Druid,Serdebra,1408,"46,372,048,813",Open PvP
188,Jet On Bre,Elder Druid,Premia,1407,"46,237,899,419",Open PvP
189,Rogerin Tuktuk,Elder Druid,Ferobra,1404,"46,007,078,297",Open PvP
190,Leozs King,Elder Druid,Jadebra,1402,"45,745,609,694",Open PvP
191,Rodrigaum Hehehe,Elder Druid,Inabra,1401,"45,649,824,792",Open PvP
192,Rodrixh,Elder Druid,Lobera,1400,"45,619,685,958",Open PvP
193,Black Bearrd,Elder Druid,Xyla,1398,"45,431,771,137",Open PvP
194,Freziiu,Elder Druid,Xyla,1398,"45,430,443,340",Open PvP
195,Jefe Tenoriio,Elder Druid,Wintera,1393,"44,861,592,369",Open PvP
196,Sorin Unstopabble,Elder Druid,Ourobra,1389,"44,527,273,095",Open PvP
197,Leinax Supreme Emex,Elder Druid,Solidera,1387,"44,362,989,359",Open PvP
198,Burchest,Elder Druid,Thyria,1387,"44,299,253,563",Open PvP
199,Yu kie Relaxado,Elder Druid,Rasteibra,1387,"44,284,678,330",Open PvP
200,Mukiki,Elder Druid,Premia,1386,"44,229,165,403",Open PvP
201,Cybermork,Elder Druid,Peloria,1383,"43,971,539,788",Open PvP
202,Nosio poderoso,Elder Druid,Rasteibra,1383,"43,965,880,275",Open PvP
203,Pedrin Hydra,Elder Druid,Rasteibra,1382,"43,889,732,154",Open PvP
204,Zezinho Mainchar,Elder Druid,Ourobra,1381,"43,772,032,203",Open PvP
205,Roffa Godz,Elder Druid,Lobera,1380,"43,627,467,769",Open PvP
206,Hyogaki,Elder Druid,Honbra,1379,"43,573,019,639",Open PvP
207,Deal seteum,Elder Druid,Quelibra,1378,"43,484,870,035",Open PvP
208,El Khaos,Druid,Lobera,1372,"42,890,475,047",Open PvP
209,Minerinvl,Elder Druid,Quelibra,1371,"42,800,843,653",Open PvP
210,Mo niz,Elder Druid,Quintera,1370,"42,694,518,002",Open PvP
211,Thyzera Prevails,Elder Druid,Ourobra,1369,"42,613,483,876",Open PvP
212,Wizard Oppac,Elder Druid,Quidera,1369,"42,611,642,740",Open PvP
213,Hela Navy Seal,Elder Druid,Talera,1366,"42,306,584,447",Open PvP
214,Chiita Opressor,Elder Druid,Ombra,1365,"42,294,401,808",Open PvP
215,Romanholi,Elder Druid,Ferobra,1365,"42,276,791,654",Open PvP
216,Walt Warz,Elder Druid,Vunira,1361,"41,871,338,529",Open PvP
217,Gui Paichato,Elder Druid,Inabra,1357,"41,469,591,310",Open PvP
218,Itachi Ironfoot,Elder Druid,Tornabra,1355,"41,355,819,174",Open PvP
219,Vopz Neverdie,Elder Druid,Inabra,1355,"41,286,859,832",Open PvP
220,Michas Von Terryor,Elder Druid,Xyla,1354,"41,270,696,512",Open PvP
221,Fuzzyed Emex,Elder Druid,Solidera,1352,"41,076,758,403",Open PvP
222,Milo Cuei Store,Elder Druid,Quelibra,1352,"41,071,367,584",Open PvP
223,Padrim Haha,Elder Druid,Rasteibra,1352,"41,049,273,203",Open PvP
224,Peruanoh,Elder Druid,Talera,1352,"41,028,777,520",Open PvP
225,Krinos Drucik,Elder Druid,Xyla,1350,"40,856,723,402",Open PvP
226,Kon Mazur,Elder Druid,Thyria,1348,"40,703,455,780",Open PvP
227,Happy Kamisek,Elder Druid,Thyria,1346,"40,499,346,188",Open PvP
228,Kyobov,Elder Druid,Inabra,1343,"40,269,730,504",Open PvP
229,Mauflex,Elder Druid,Lobera,1343,"40,212,247,291",Open PvP
230,Margolciaa,Elder Druid,Quintera,1342,"40,118,910,237",Open PvP
231,Macduff Balagane,Elder Druid,Vunira,1339,"39,834,513,280",Open PvP
232,Ocueistore Mco Bomba,Elder Druid,Honbra,1337,"39,656,633,088",Open PvP
233,Badzbagz,Elder Druid,Premia,1331,"39,127,846,902",Open PvP
234,Sio Rumak,Elder Druid,Xyla,1326,"38,684,552,664",Open PvP
235,Tonim Papou Kayn,Elder Druid,Jadebra,1324,"38,544,649,939",Open PvP
236,Tzeus,Elder Druid,Inabra,1324,"38,510,991,828",Open PvP
237,Marc Houle,Elder Druid,Inabra,1323,"38,484,624,157",Open PvP
238,Juan Peloneitor,Elder Druid,Quintera,1322,"38,408,066,796",Open PvP
239,Sorin Futsal,Elder Druid,Rasteibra,1319,"38,132,602,596",Open PvP
240,Aluoo,Elder Druid,Serdebra,1318,"38,043,663,107",Open PvP
241,Fernich,Elder Druid,Havera,1316,"37,850,333,812",Open PvP
242,Bahlor,Elder Druid,Antica,1316,"37,817,645,046",Open PvP
243,Jams Brookss,Elder Druid,Quintera,1315,"37,741,860,987",Open PvP
244,Zezin Donodalancha,Elder Druid,Serdebra,1314,"37,679,972,255",Open PvP
245,Tres Letras,Elder Druid,Havera,1313,"37,611,882,600",Open PvP
246,Crazzy Icy,Elder Druid,Quelibra,1312,"37,538,494,759",Open PvP
247,Toxic Tontin Esece,Elder Druid,Havera,1312,"37,498,819,070",Open PvP
248,Ralfhy,Elder Druid,Ombra,1312,"37,494,469,661",Open PvP
249,Inexperienced Player,Elder Druid,Antica,1310,"37,311,424,122",Open PvP
250,Goa Luccasneto,Elder Druid,Quelibra,1307,"37,105,597,626",Open PvP
251,Getka Paarapush,Elder Druid,Vunira,1306,"37,039,736,306",Open PvP
252,Mighty Ozymandias,Elder Druid,Antica,1306,"36,998,437,521",Open PvP
253,Dave Edsz,Elder Druid,Havera,1306,"36,995,400,913",Open PvP
254,Spartanprime,Elder Druid,Antica,1305,"36,899,324,100",Open PvP
255,Goa Jessi Neto,Elder Druid,Quelibra,1303,"36,758,641,034",Open PvP
256,Que Ja,Elder Druid,Serdebra,1303,"36,739,768,586",Open PvP
257,Supp Dawg,Elder Druid,Quidera,1302,"36,648,444,117",Open PvP
258,Honeycrisp,Elder Druid,Quintera,1302,"36,619,167,761",Open PvP
259,Hansxz,Elder Druid,Ourobra,1300,"36,496,631,057",Open PvP
260,Warenxxlegend,Elder Druid,Ferobra,1300,"36,494,964,255",Open PvP
261,Snurix,Elder Druid,Vunira,1298,"36,287,199,009",Open PvP
262,Thegms,Elder Druid,Premia,1297,"36,214,484,186",Open PvP
263,Guillexz,Elder Druid,Havera,1297,"36,207,894,954",Open PvP
264,Libera Og,Elder Druid,Lobera,1296,"36,143,782,535",Open PvP
265,Lil Weezyana,Elder Druid,Wintera,1295,"36,091,271,455",Open PvP
266,Matheus Yi,Elder Druid,Tornabra,1295,"36,036,868,597",Open PvP
267,Megazord Lamboso,Elder Druid,Inabra,1293,"35,943,411,954",Open PvP
268,Tim Karlong,Elder Druid,Antica,1289,"35,577,538,005",Open PvP
269,Safestyng,Elder Druid,Ferobra,1288,"35,509,196,617",Open PvP
270,Nesay,Elder Druid,Vunira,1288,"35,495,789,607",Open PvP
271,Bartoszki,Elder Druid,Thyria,1287,"35,373,021,488",Open PvP
272,Tarmon Gai Don,Elder Druid,Peloria,1284,"35,119,340,317",Open PvP
273,Palo Chanersiete,Elder Druid,Quidera,1282,"35,003,769,600",Open PvP
274,Lucy van Peltz,Elder Druid,Xyla,1281,"34,914,425,172",Open PvP
275,Pig Man,Elder Druid,Quintera,1280,"34,834,357,452",Open PvP
276,Felipexxx,Elder Druid,Vunira,1279,"34,756,421,338",Open PvP
277,Mahe Relaxsz,Elder Druid,Havera,1279,"34,744,724,270",Open PvP
278,Webma,Elder Druid,Havera,1276,"34,482,637,930",Open PvP
279,Azyzz Trip,Elder Druid,Wintera,1275,"34,386,536,941",Open PvP
280,Toxic Betonxzor,Elder Druid,Premia,1271,"34,135,200,834",Open PvP
281,Jorjaoo do Martelo,Elder Druid,Rasteibra,1271,"34,108,782,854",Open PvP
282,Ty Ranoos,Elder Druid,Vunira,1271,"34,099,463,327",Open PvP
283,Sacio,Elder Druid,Antica,1270,"34,015,021,881",Open PvP
284,Lord Pazzi Eldruid,Elder Druid,Talera,1269,"33,967,817,677",Open PvP
285,Vitalshifts,Elder Druid,Lobera,1268,"33,847,129,637",Open PvP
286,Vitemo Cachorro Loko,Elder Druid,Honbra,1267,"33,795,313,562",Open PvP
287,King Kota,Elder Druid,Thyria,1267,"33,785,233,803",Open PvP
288,Sorin Sparta,Elder Druid,Honbra,1266,"33,734,304,022",Open PvP
289,Druid Anders,Elder Druid,Inabra,1266,"33,710,350,294",Open PvP
290,True Sio Man,Elder Druid,Yara,1266,"33,707,918,715",Open PvP
291,Guarokz,Elder Druid,Havera,1265,"33,599,787,045",Open PvP
292,Miss Universe,Elder Druid,Serdebra,1264,"33,577,094,545",Open PvP
293,Coco Cry,Elder Druid,Xyla,1264,"33,528,503,860",Open PvP
294,Chinese Fighting,Elder Druid,Lobera,1261,"33,288,963,142",Open PvP
295,Luizin Chanersiete,Elder Druid,Quidera,1260,"33,253,594,102",Open PvP
296,Sio Am,Elder Druid,Premia,1260,"33,247,132,112",Open PvP
297,Vallucuh,Elder Druid,Solidera,1260,"33,229,833,470",Open PvP
298,Faah,Elder Druid,Inabra,1259,"33,107,278,458",Open PvP
299,Golden Arez,Elder Druid,Runera,1258,"33,094,869,234",Open PvP
300,Vaso De Chocolate,Elder Druid,Talera,1258,"33,080,414,696",Open PvP
301,Hinnatax,Elder Druid,Inabra,1258,"33,052,717,003",Open PvP
302,Crocante Paeveio,Elder Druid,Jadebra,1257,"33,005,073,509",Open PvP
303,Aili,Elder Druid,Ferobra,1257,"32,984,026,129",Open PvP
304,Rabbugento,Elder Druid,Inabra,1256,"32,907,887,161",Open PvP
305,Oliver Oxide,Elder Druid,Lobera,1253,"32,696,898,755",Open PvP
306,Mirgood,Elder Druid,Thyria,1253,"32,664,958,307",Open PvP
307,Noise Wiicked,Elder Druid,Thyria,1252,"32,597,847,614",Open PvP
308,Fabio Psicopata,Elder Druid,Ourobra,1251,"32,519,974,031",Open PvP
309,Gud Zuse,Elder Druid,Peloria,1251,"32,474,767,501",Open PvP
310,Minos Navy Seal,Elder Druid,Talera,1250,"32,440,058,693",Open PvP
311,Wiishomen,Elder Druid,Runera,1248,"32,253,927,287",Open PvP
312,Caxxxx,Elder Druid,Ombra,1245,"32,083,386,514",Open PvP
313,Japa do Nargas,Elder Druid,Inabra,1245,"32,039,882,870",Open PvP
314,Caslu Orgulhoso,Elder Druid,Inabra,1243,"31,874,958,949",Open PvP
315,Lock Downx,Elder Druid,Solidera,1242,"31,824,614,965",Open PvP
316,Canelatz,Elder Druid,Quidera,1242,"31,819,801,998",Open PvP
317,Praguinha Berto Neribomb,Elder Druid,Quelibra,1241,"31,702,717,755",Open PvP
318,Luukao,Elder Druid,Ombra,1239,"31,562,309,947",Open PvP
319,Szwagier Kamyl,Elder Druid,Xyla,1237,"31,465,963,148",Open PvP
320,David in Panic,Elder Druid,Inabra,1237,"31,459,907,920",Open PvP
321,Szef Karbo,Elder Druid,Vunira,1237,"31,451,466,092",Open PvP
322,Baga na,Elder Druid,Serdebra,1237,"31,422,676,178",Open PvP
323,Mulecotee,Elder Druid,Inabra,1237,"31,410,959,544",Open PvP
324,Druidx Masterx,Elder Druid,Talera,1237,"31,394,413,163",Open PvP
325,Dmakz Uriel,Elder Druid,Jadebra,1236,"31,324,881,533",Open PvP
326,Elton Mercenario,Elder Druid,Jadebra,1235,"31,280,420,307",Open PvP
327,Furduncinho Malvadao,Elder Druid,Ombra,1234,"31,172,287,621",Open PvP
328,Dream Ama Demais,Elder Druid,Ferobra,1233,"31,105,135,158",Open PvP
329,Maltusia,Elder Druid,Vunira,1231,"30,949,116,914",Open PvP
330,Nelasz,Elder Druid,Solidera,1231,"30,944,827,405",Open PvP
331,Feralbeast,Elder Druid,Tornabra,1230,"30,905,098,141",Open PvP
332,Szyszek Milord Black,Elder Druid,Antica,1229,"30,788,201,327",Open PvP
333,Bumh Bumh,Elder Druid,Solidera,1228,"30,784,843,022",Open PvP
334,Ray Nurmagomedov,Elder Druid,Quintera,1227,"30,698,608,376",Open PvP
335,Afilando munion,Elder Druid,Jaguna,1224,"30,463,107,021",Open PvP
336,Moreno de Hat,Elder Druid,Quelibra,1224,"30,415,541,116",Open PvP
337,Never Again Sio,Elder Druid,Vunira,1223,"30,386,848,699",Open PvP
338,Araikz,Elder Druid,Runera,1222,"30,305,180,842",Open PvP
339,Jefe Suta,Elder Druid,Wintera,1220,"30,184,552,897",Open PvP
340,Badpiece,Elder Druid,Inabra,1220,"30,173,120,206",Open PvP
341,Baiano Debochado,Elder Druid,Rasteibra,1219,"30,105,333,334",Open PvP
342,Zdrowy Kaaszelek,Elder Druid,Ourobra,1219,"30,088,923,092",Open PvP
343,Juca Kfura,Elder Druid,Inabra,1217,"29,963,710,355",Open PvP
344,Aviatore Cueistorebomb,Elder Druid,Quelibra,1217,"29,953,432,872",Open PvP
