Rank,Name,Vocation,World,Level,Points,WorldType
95,Thy Gas,Master Sorcerer,Ourobra,1536,"60,206,012,134",Open PvP
96,Nozferato,Master Sorcerer,Quelibra,1536,"60,189,391,230",Open PvP
97,Flying Joahn,Master Sorcerer,Xyla,1530,"59,513,313,815",Open PvP
98,Jan Duni,Master Sorcerer,Inabra,1530,"59,481,601,226",Open PvP
99,Lawdz,Master Sorcerer,Serdebra,1530,"59,477,719,202",Open PvP
100,Smooth Hardstyle,Master Sorcerer,Ferobra,1529,"59,432,451,030",Open PvP
101,Sorin bife wellington,Master Sorcerer,Ourobra,1529,"59,410,847,240",Open PvP
102,Critical Opressor,Master Sorcerer,Honbra,1528,"59,258,345,865",Open PvP
103,Escoboar,Master Sorcerer,Peloria,1526,"59,072,611,673",Open PvP
104,Szydercaa,Master Sorcerer,Jaguna,1524,"58,842,416,665",Open PvP
105,Akuma etterno,Master Sorcerer,Ferobra,1522,"58,532,448,070",Open PvP
106,Hakaii Sheik,Master Sorcerer,Ourobra,1520,"58,365,917,217",Open PvP
107,Neutral Life,Master Sorcerer,Premia,1518,"58,123,905,783",Open PvP
108,Shakira Paeveio,Master Sorcerer,Jadebra,1513,"57,599,326,806",Open PvP
109,Joems,Master Sorcerer,Thyria,1509,"57,137,795,474",Open PvP
110,Vitin Daronco,Master Sorcerer,Rasteibra,1508,"56,982,214,937",Open PvP
111,Charllon,Master Sorcerer,Quelibra,1507,"56,888,700,057",Open PvP
112,Vextoor,Master Sorcerer,Serdebra,1501,"56,145,739,438",Open PvP
113,Oriibsz,Master Sorcerer,Inabra,1500,"56,114,425,126",Open PvP
114,Guimba Bruto,Master Sorcerer,Serdebra,1497,"55,693,479,485",Open PvP
115,Neggich,Master Sorcerer,Havera,1493,"55,251,559,908",Open PvP
116,Patraozinho Agro,Master Sorcerer,Ombra,1491,"55,110,341,862",Open PvP
117,Youmi Buu,Master Sorcerer,Ourobra,1489,"54,831,442,343",Open PvP
118,Victtor Millonetta,Master Sorcerer,Vandera,1477,"53,540,446,973",Open PvP
119,Bahbahk Cueistorebomb,Master Sorcerer,Jadebra,1477,"53,528,781,543",Open PvP
120,Mattheuws,Master Sorcerer,Quintera,1476,"53,412,531,149",Open PvP
121,Bolk,Master Sorcerer,Antica,1476,"53,391,507,281",Open PvP
122,Alemao Alenda,Master Sorcerer,Inabra,1473,"53,131,552,944",Open PvP
123,Overaw,Master Sorcerer,Ferobra,1466,"52,347,524,125",Open PvP
124,Masters Fred,Master Sorcerer,Quelibra,1463,"51,998,399,461",Open PvP
125,Godslayers,Master Sorcerer,Talera,1463,"51,982,058,591",Open PvP
126,Vulckanz,Master Sorcerer,Quidera,1461,"51,785,112,089",Open PvP
127,Manolost,Master Sorcerer,Quintera,1457,"51,388,233,943",Open PvP
128,Lipe Fallout,Master Sorcerer,Ourobra,1457,"51,349,076,799",Open PvP
129,Zenufesu,Master Sorcerer,Rasteibra,1456,"51,279,500,542",Open PvP
130,Pune Bombams,Master Sorcerer,Inabra,1455,"51,175,149,586",Open PvP
131,Remik Sorc,Master Sorcerer,Xyla,1447,"50,373,460,788",Open PvP
132,Kiiwinita,Master Sorcerer,Xyla,1446,"50,278,453,006",Open PvP
133,Zezinho Quebrado,Master Sorcerer,Ourobra,1440,"49,582,436,822",Open PvP
134,Usuario Rato,Master Sorcerer,Jadebra,1440,"49,568,601,403",Open PvP
135,Zarothprime,Master Sorcerer,Antica,1437,"49,310,799,367",Open PvP
136,Her Ze,Master Sorcerer,Talera,1435,"49,143,984,055",Open PvP
137,Valariak,Master Sorcerer,Quintera,1433,"48,903,670,698",Open PvP
138,Drazan Chanersiete,Master Sorcerer,Quidera,1429,"48,439,944,096",Open PvP
139,Nicol,Master Sorcerer,Vunira,1427,"48,286,188,910",Open PvP
140,Azar Math,Master Sorcerer,Xyla,1426,"48,127,323,692",Open PvP
141,Lone Leech,Master Sorcerer,Lobera,1416,"47,162,190,552",Open PvP
142,Og Kiedos,Master Sorcerer,Vunira,1412,"46,765,572,892",Open PvP
143,Tonka Baby,Master Sorcerer,Lobera,1411,"46,694,763,523",Open PvP
144,Queen Gina,Master Sorcerer,Talera,1407,"46,314,439,735",Open PvP
145,Edwardks,Master Sorcerer,Quidera,1407,"46,275,380,486",Open PvP
146,Leozinlovepeq,Master Sorcerer,Tornabra,1407,"46,272,068,201",Open PvP
147,Synyster Gaates,Master Sorcerer,Talera,1405,"46,113,318,707",Open PvP
148,Dedeh Love,Master Sorcerer,Ferobra,1405,"46,085,248,987",Open PvP
149,Voltagezs Chanersiete,Master Sorcerer,Quidera,1402,"45,737,342,361",Open PvP
150,Javi the shihan,Master Sorcerer,Serdebra,1400,"45,603,849,989",Open PvP
151,Firemane Avenger,Master Sorcerer,Ferobra,1398,"45,438,268,521",Open PvP
152,Deemolisher,Master Sorcerer,Quintera,1396,"45,221,776,321",Open PvP
153,Key Es,Master Sorcerer,Serdebra,1396,"45,191,228,802",Open PvP
154,Pragmatics,Master Sorcerer,Quintera,1392,"44,825,705,611",Open PvP
155,Inseto insolente,Master Sorcerer,Inabra,1391,"44,703,204,051",Open PvP
156,Zigg Nal,Master Sorcerer,Ourobra,1389,"44,499,431,566",Open PvP
157,Dwooid,Master Sorcerer,Lobera,1388,"44,407,547,948",Open PvP
158,Floki Darksoul,Master Sorcerer,Rasteibra,1385,"44,102,782,685",Open PvP
159,Eren Ravenclaw,Master Sorcerer,Solidera,1384,"44,053,987,531",Open PvP
160,Siarrrrra,Master Sorcerer,Quelibra,1383,"43,972,032,811",Open PvP
161,Incredible Akus,Master Sorcerer,Lobera,1383,"43,897,106,354",Open PvP
162,Szwagier Gregor,Master Sorcerer,Xyla,1381,"43,780,382,909",Open PvP
163,Romanholi Bombao,Master Sorcerer,Ferobra,1380,"43,673,542,838",Open PvP
164,Bumh Bum,Master Sorcerer,Solidera,1380,"43,647,723,004",Open PvP
165,Poderoso Hiigh Wizard,Master Sorcerer,Inabra,1378,"43,476,423,717",Open PvP
166,Byoniic,Master Sorcerer,Vunira,1376,"43,297,605,099",Open PvP
167,Aegoth Darko,Master Sorcerer,Havera,1374,"43,044,411,067",Open PvP
168,Thur zika,Master Sorcerer,Quelibra,1373,"42,981,338,575",Open PvP
169,Papilao Amassa Cranio,Master Sorcerer,Quelibra,1372,"42,900,519,900",Open PvP
170,Roronoa Neurotiko,Master Sorcerer,Wintera,1371,"42,798,808,544",Open PvP
171,Sinister Blaskzz,Master Sorcerer,Honbra,1370,"42,730,497,166",Open PvP
172,Dron Hardy,Master Sorcerer,Ourobra,1369,"42,651,599,008",Open PvP
173,Brenim Bombao,Master Sorcerer,Inabra,1369,"42,580,729,886",Open PvP
174,King Uhtredzera,Master Sorcerer,Ombra,1368,"42,530,674,956",Open PvP
175,Sorinzord,Master Sorcerer,Rasteibra,1365,"42,243,492,725",Open PvP
176,Josh Fullbomb,Master Sorcerer,Talera,1365,"42,208,282,284",Open PvP
177,Vinigod Prox,Master Sorcerer,Ferobra,1362,"41,943,500,283",Open PvP
178,Migmai Friolla,Master Sorcerer,Jadebra,1361,"41,847,618,232",Open PvP
179,Cygi los panczos,Master Sorcerer,Antica,1360,"41,750,596,471",Open PvP
180,Lehoz,Master Sorcerer,Wintera,1358,"41,630,030,183",Open PvP
181,Reyken Camp,Master Sorcerer,Quidera,1356,"41,451,372,025",Open PvP
182,Mage Deceiver,Master Sorcerer,Quelibra,1356,"41,394,430,217",Open PvP
183,Rikky Opressor,Master Sorcerer,Ombra,1354,"41,247,957,917",Open PvP
184,Sheik Ptka,Master Sorcerer,Serdebra,1353,"41,188,208,203",Open PvP
185,Neri Isback,Master Sorcerer,Quelibra,1353,"41,183,621,730",Open PvP
186,Death Wave,Master Sorcerer,Solidera,1353,"41,115,314,912",Open PvP
187,Siir Boladex,Master Sorcerer,Ombra,1351,"40,940,650,025",Open PvP
188,Xogoode,Master Sorcerer,Antica,1349,"40,752,761,185",Open PvP
189,Na Bu,Master Sorcerer,Jadebra,1347,"40,566,904,735",Open PvP
190,Lewiis Bronx,Master Sorcerer,Lobera,1344,"40,303,244,769",Open PvP
191,Rekuperatore,Master Sorcerer,Peloria,1342,"40,103,646,744",Open PvP
192,Kotz Lidera,Master Sorcerer,Honbra,1341,"40,093,701,807",Open PvP
193,Soni Retafinal,Master Sorcerer,Serdebra,1340,"39,933,668,101",Open PvP
194,Dosia Hello,Master Sorcerer,Thyria,1338,"39,782,957,457",Open PvP
195,Gorzin,Master Sorcerer,Honbra,1338,"39,752,262,814",Open PvP
196,Brilha Brilha Sdzinha,Master Sorcerer,Rasteibra,1335,"39,502,002,644",Open PvP
197,Wingboy,Master Sorcerer,Rasteibra,1334,"39,413,457,243",Open PvP
198,Orfeo Navy Seal,Master Sorcerer,Talera,1333,"39,312,560,988",Open PvP
199,Omel Triplelavada,Master Sorcerer,Vandera,1332,"39,236,359,248",Open PvP
200,Middel,Master Sorcerer,Antica,1330,"39,089,170,589",Open PvP
201,Frozen Thugx,Master Sorcerer,Inabra,1327,"38,788,229,178",Open PvP
202,Coronel Shock,Master Sorcerer,Quelibra,1326,"38,743,857,955",Open PvP
203,Haullyz Implacavel,Master Sorcerer,Quelibra,1326,"38,733,914,569",Open PvP
204,Soldado Invader,Master Sorcerer,Ferobra,1323,"38,494,871,613",Open PvP
205,Pepehzin,Master Sorcerer,Ombra,1323,"38,463,172,242",Open PvP
206,Toxic Kakai,Master Sorcerer,Premia,1323,"38,448,206,087",Open PvP
207,Ocuei Gebe Bombams,Master Sorcerer,Rasteibra,1318,"37,995,961,081",Open PvP
208,Ivanzx Sauvage,Master Sorcerer,Solidera,1317,"37,965,153,479",Open PvP
209,Carlin Tadafilado,Master Sorcerer,Inabra,1317,"37,902,570,055",Open PvP
210,Kiriuz Kser,Master Sorcerer,Lobera,1314,"37,661,035,388",Open PvP
211,Evol One,Master Sorcerer,Vunira,1314,"37,657,794,470",Open PvP
212,Urso Xaaapado,Master Sorcerer,Serdebra,1313,"37,624,428,075",Open PvP
213,Jonas Bandidoo,Master Sorcerer,Inabra,1313,"37,623,404,665",Open PvP
214,Sheala de Vries,Master Sorcerer,Premia,1311,"37,395,757,089",Open PvP
215,Bushumusu,Master Sorcerer,Premia,1310,"37,373,250,342",Open PvP
216,Evookeer,Master Sorcerer,Serdebra,1310,"37,367,095,789",Open PvP
217,Flipias,Master Sorcerer,Quintera,1309,"37,291,157,717",Open PvP
218,Franknitro,Master Sorcerer,Lobera,1308,"37,210,213,851",Open PvP
219,Magicallse,Master Sorcerer,Antica,1308,"37,171,936,059",Open PvP
220,Charly Chanersiete,Master Sorcerer,Quidera,1307,"37,123,854,876",Open PvP
221,Battou Click Clack,Sorcerer,Runera,1305,"36,888,774,588",Open PvP
222,Violent Beams,Sorcerer,Quidera,1304,"36,863,774,019",Open PvP
223,Vincent'Dra,Master Sorcerer,Antica,1304,"36,844,969,243",Open PvP
224,Arrek,Master Sorcerer,Peloria,1303,"36,712,698,895",Open PvP
225,Vaparir,Master Sorcerer,Havera,1300,"36,483,178,336",Open PvP
226,Dalvao da xjota,Master Sorcerer,Ferobra,1299,"36,372,218,569",Open PvP
227,Aliarise,Master Sorcerer,Lobera,1298,"36,347,593,440",Open PvP
228,Umeex,Master Sorcerer,Vunira,1297,"36,266,255,542",Open PvP
229,Brall,Master Sorcerer,Solidera,1296,"36,114,244,047",Open PvP
230,Gulkair Prime,Master Sorcerer,Rasteibra,1294,"35,958,324,061",Open PvP
231,Quakkap,Master Sorcerer,Vunira,1293,"35,919,382,117",Open PvP
232,Closedfriends Maghx,Master Sorcerer,Jadebra,1292,"35,827,459,075",Open PvP
233,Adreuz,Master Sorcerer,Premia,1292,"35,819,061,408",Open PvP
234,Big Mike,Master Sorcerer,Lobera,1291,"35,760,570,539",Open PvP
235,Mago Hans,Master Sorcerer,Quelibra,1291,"35,709,643,170",Open PvP
236,Not Billyonaire,Master Sorcerer,Thyria,1289,"35,610,244,012",Open PvP
237,Ted Pido Perdon,Master Sorcerer,Talera,1288,"35,476,455,442",Open PvP
238,Kinhux,Master Sorcerer,Ombra,1286,"35,302,324,335",Open PvP
239,Jaggerboom,Master Sorcerer,Premia,1285,"35,267,610,204",Open PvP
240,Ykk,Master Sorcerer,Vunira,1285,"35,227,407,398",Open PvP
241,Rathez,Master Sorcerer,Xyla,1285,"35,226,782,587",Open PvP
242,Igao Aventureiro Sinistro,Master Sorcerer,Rasteibra,1284,"35,137,400,343",Open PvP
243,Mighty Carlos,Master Sorcerer,Talera,1282,"34,975,746,214",Open PvP
244,Back Seat Gaming,Master Sorcerer,Lobera,1281,"34,936,003,532",Open PvP
245,Corex On Fiire,Master Sorcerer,Quidera,1281,"34,883,828,615",Open PvP
246,Bautzik Slowmotion,Master Sorcerer,Ourobra,1279,"34,766,833,109",Open PvP
247,Bruxao Imparavel,Master Sorcerer,Rasteibra,1278,"34,699,184,709",Open PvP
248,Douglas Puro Malte,Master Sorcerer,Serdebra,1278,"34,642,964,085",Open PvP
249,Benediktuss,Master Sorcerer,Peloria,1277,"34,579,852,094",Open PvP
250,Sofyzikat,Master Sorcerer,Thyria,1275,"34,401,753,957",Open PvP
251,Josesitto,Master Sorcerer,Talera,1274,"34,309,050,768",Open PvP
252,Killz,Master Sorcerer,Lobera,1273,"34,295,705,190",Open PvP
253,Guimba Explosivo,Master Sorcerer,Serdebra,1273,"34,255,054,484",Open PvP
254,Zatis Mage,Master Sorcerer,Quelibra,1271,"34,108,306,568",Open PvP
255,Tiolla,Master Sorcerer,Ombra,1271,"34,076,333,702",Open PvP
256,Gonza Zedrin,Master Sorcerer,Ourobra,1270,"34,016,257,854",Open PvP
257,Chezzao,Master Sorcerer,Serdebra,1270,"33,981,341,766",Open PvP
258,Showtime Nerds,Master Sorcerer,Peloria,1268,"33,874,734,016",Open PvP
259,Korvmoj Fighter,Master Sorcerer,Peloria,1264,"33,566,888,857",Open PvP
260,Brayanz,Master Sorcerer,Lobera,1264,"33,548,450,933",Open PvP
261,Daisuki Ito,Master Sorcerer,Vunira,1263,"33,490,206,787",Open PvP
262,Natilla Burnout,Master Sorcerer,Wintera,1262,"33,383,333,496",Open PvP
263,Mortainter,Master Sorcerer,Lobera,1262,"33,374,726,961",Open PvP
264,Lu Khas,Master Sorcerer,Honbra,1262,"33,342,015,188",Open PvP
265,Biell Dashow,Master Sorcerer,Tornabra,1258,"33,088,435,167",Open PvP
266,King Rikky,Master Sorcerer,Ourobra,1257,"33,017,401,974",Open PvP
267,Brandon Toretto,Master Sorcerer,Lobera,1255,"32,861,452,331",Open PvP
268,Semsd,Master Sorcerer,Quelibra,1254,"32,765,574,155",Open PvP
269,Jalapenow,Master Sorcerer,Premia,1250,"32,427,012,020",Open PvP
270,Habibit,Master Sorcerer,Quintera,1250,"32,420,531,383",Open PvP
271,Makbraa,Master Sorcerer,Inabra,1250,"32,409,463,058",Open PvP
272,Invictoor,Master Sorcerer,Inabra,1250,"32,409,190,137",Open PvP
273,Lino Maquinado,Master Sorcerer,Honbra,1249,"32,379,611,367",Open PvP
274,Yan Hopebound,Master Sorcerer,Ombra,1247,"32,226,722,374",Open PvP
275,Aghe,Master Sorcerer,Premia,1247,"32,192,155,262",Open PvP
276,Lipao Antidoping,Master Sorcerer,Honbra,1245,"32,068,573,243",Open PvP
277,Andre Relaxado,Master Sorcerer,Rasteibra,1243,"31,914,447,767",Open PvP
278,Shep Grizz,Master Sorcerer,Lobera,1241,"31,728,238,194",Open PvP
279,Stormzero,Master Sorcerer,Wintera,1240,"31,684,381,808",Open PvP
280,Zatch Veon,Master Sorcerer,Ferobra,1240,"31,639,625,153",Open PvP
281,Bielzao Relaxado,Master Sorcerer,Rasteibra,1238,"31,515,927,150",Open PvP
282,Toto Lover,Master Sorcerer,Xyla,1237,"31,429,748,479",Open PvP
283,Shilfner Ksdems,Master Sorcerer,Inabra,1233,"31,155,750,414",Open PvP
284,Pedrin Jbombthree,Master Sorcerer,Jadebra,1232,"31,071,004,407",Open PvP
285,Baraii Fawkes,Master Sorcerer,Tornabra,1231,"31,007,172,116",Open PvP
286,Vitin Love,Master Sorcerer,Ferobra,1231,"31,001,817,352",Open PvP
287,Aranveil,Master Sorcerer,Jaguna,1230,"30,883,073,151",Open PvP
288,Aka Nogueira,Master Sorcerer,Vunira,1230,"30,878,430,302",Open PvP
289,Dubom Matuto,Master Sorcerer,Ferobra,1229,"30,827,113,673",Open PvP
290,Killa Mish,Master Sorcerer,Quidera,1229,"30,808,421,826",Open PvP
291,Perro Killshot,Master Sorcerer,Solidera,1228,"30,735,342,724",Open PvP
292,Senju Ivalynz Podridao,Master Sorcerer,Tornabra,1226,"30,605,332,171",Open PvP
293,Ribamar Eterno,Master Sorcerer,Ombra,1226,"30,586,344,305",Open PvP
294,Merlin Last Dance,Master Sorcerer,Solidera,1225,"30,557,831,845",Open PvP
295,Cherie,Master Sorcerer,Honbra,1225,"30,538,228,953",Open PvP
296,Mythlar,Master Sorcerer,Peloria,1225,"30,535,948,966",Open PvP
297,True Hema,Master Sorcerer,Vunira,1224,"30,425,037,830",Open PvP
298,Heellz Mzyellow,Master Sorcerer,Wintera,1223,"30,387,271,539",Open PvP
299,Kheos Belickon,Master Sorcerer,Talera,1222,"30,264,557,540",Open PvP
300,Peka Del Clubs,Master Sorcerer,Rasteibra,1219,"30,093,702,228",Open PvP
301,Reque Ztek,Master Sorcerer,Xyla,1219,"30,060,549,928",Open PvP
302,Khaoz Mercenario,Master Sorcerer,Jadebra,1218,"30,021,310,704",Open PvP
303,Bryan Mort,Master Sorcerer,Solidera,1218,"30,019,894,760",Open PvP
304,Ocueistore Tonimbombms,Master Sorcerer,Honbra,1218,"29,986,177,626",Open PvP
305,Bloody Vitim,Master Sorcerer,Honbra,1216,"29,868,979,416",Open PvP
306,Grapleer,Master Sorcerer,Vunira,1215,"29,782,271,728",Open PvP
307,Fabbe Warface,Master Sorcerer,Quelibra,1215,"29,775,839,695",Open PvP
308,Sttake,Master Sorcerer,Ombra,1213,"29,649,464,823",Open PvP
309,Kasparovz,Master Sorcerer,Jadebra,1213,"29,600,151,342",Open PvP
310,Rick Exilador,Master Sorcerer,Jadebra,1212,"29,566,761,372",Open PvP
311,Habibik,Master Sorcerer,Havera,1211,"29,465,216,442",Open PvP
312,Kamikaze Yunus,Master Sorcerer,Peloria,1211,"29,461,821,467",Open PvP
313,Jonaszero Zedrin,Master Sorcerer,Ourobra,1210,"29,417,536,765",Open PvP
314,Carlosbh,Master Sorcerer,Lobera,1208,"29,257,555,618",Open PvP
315,Tgo,Master Sorcerer,Honbra,1207,"29,216,125,962",Open PvP
316,Fungu Bungu,Master Sorcerer,Ombra,1207,"29,182,031,644",Open PvP
317,Red Hexer,Master Sorcerer,Wintera,1207,"29,166,241,899",Open PvP
318,Tophigh Charmpoints,Master Sorcerer,Jadebra,1206,"29,096,689,566",Open PvP
319,Ironhide,Master Sorcerer,Quintera,1205,"29,065,522,654",Open PvP
320,Bumh Bita,Master Sorcerer,Havera,1205,"29,045,235,233",Open PvP
321,Mental Stability,Master Sorcerer,Premia,1204,"28,993,984,881",Open PvP
322,Gonyxz,Master Sorcerer,Inabra,1201,"28,731,497,621",Open PvP
323,Diexz,Master Sorcerer,Havera,1200,"28,725,326,651",Open PvP
324,Menozin Rush,Master Sorcerer,Quelibra,1199,"28,654,684,105",Open PvP
325,Tyruno Rush,Master Sorcerer,Ourobra,1199,"28,621,911,302",Open PvP
326,Augusto Desonesto,Master Sorcerer,Quelibra,1199,"28,592,373,436",Open PvP
327,Borghi Absoluto,Master Sorcerer,Tornabra,1198,"28,568,324,319",Open PvP
