Rank,Name,Vocation,World,Level,Points,WorldType
103,Dede Love,Elder Druid,Ferobra,1591,"66,882,637,986",Open PvP
104,Umkdinick,Elder Druid,Rasteibra,1587,"66,429,505,527",Open PvP
105,Que Jin,Elder Druid,Serdebra,1587,"66,427,047,097",Open PvP
106,Miller Goexp,Elder Druid,Serdebra,1586,"66,271,954,924",Open PvP
107,Kambaxo Tezuz,Elder Druid,Ferobra,1582,"65,822,914,441",Open PvP
108,Thasso Bobadapeste,Elder Druid,Ourobra,1581,"65,713,743,621",Open PvP
109,Iceprime,Elder Druid,Antica,1579,"65,414,846,426",Open PvP
110,Jackh,Elder Druid,Serdebra,1576,"65,036,386,106",Open PvP
111,Sorin Inevitavel,Elder Druid,Honbra,1574,"64,766,426,942",Open PvP
112,Megagod Zedrin,Elder Druid,Ourobra,1573,"64,700,924,223",Open PvP
113,Dunno Novo Homem,Elder Druid,Quelibra,1573,"64,671,755,546",Open PvP
114,Ali the shihan,Elder Druid,Quintera,1573,"64,668,801,544",Open PvP
115,Fabrih,Elder Druid,Ferobra,1570,"64,284,264,919",Open PvP
116,Xivana,Elder Druid,Peloria,1567,"63,898,619,299",Open PvP
117,Idefisk,Elder Druid,Vunira,1564,"63,625,766,487",Open PvP
118,Flautixta Zedrin,Elder Druid,Ourobra,1563,"63,434,870,690",Open PvP
119,Dejairzin Poderoso,Elder Druid,Ombra,1560,"63,041,610,438",Open PvP
120,Herze,Elder Druid,Talera,1560,"63,030,738,146",Open PvP
121,Druidoskii,Elder Druid,Peloria,1558,"62,900,435,095",Open PvP
122,Pune Doninhohunted,Elder Druid,Quelibra,1555,"62,438,697,060",Open PvP
123,Tenorio El Patronn,Elder Druid,Wintera,1553,"62,267,297,299",Open PvP
124,Joeru Navy Seal,Elder Druid,Talera,1551,"61,993,707,051",Open PvP
125,Rushout,Elder Druid,Lobera,1548,"61,665,275,598",Open PvP
126,Jefe Broski,Elder Druid,Wintera,1542,"60,890,536,256",Open PvP
127,Druzum,Elder Druid,Lobera,1540,"60,711,875,815",Open PvP
128,Tiio John,Elder Druid,Honbra,1535,"60,149,120,956",Open PvP
129,Uchiha Sasori,Elder Druid,Tornabra,1530,"59,481,167,461",Open PvP
130,Special Frank,Elder Druid,Serdebra,1528,"59,236,336,529",Open PvP
131,Tatah Love,Elder Druid,Ferobra,1522,"58,549,940,598",Open PvP
132,Sheik Leozerah,Elder Druid,Rasteibra,1521,"58,446,525,479",Open PvP
133,Zezinho Companhia Eletrica,Elder Druid,Ourobra,1519,"58,271,060,986",Open PvP
134,Jefe Federman,Elder Druid,Wintera,1519,"58,267,917,134",Open PvP
135,Bon de,Elder Druid,Ferobra,1518,"58,174,462,249",Open PvP
136,Parobek Agent,Elder Druid,Premia,1514,"57,640,444,012",Open PvP
137,Kabulosoz,Elder Druid,Ferobra,1511,"57,271,835,329",Open PvP
138,Ke,Elder Druid,Tornabra,1510,"57,243,255,407",Open PvP
139,Mighty Shear,Elder Druid,Ombra,1509,"57,057,525,639",Open PvP
140,Katrachi,Elder Druid,Tornabra,1506,"56,735,171,411",Open PvP
141,Lona Orangepodi,Elder Druid,Rasteibra,1503,"56,421,142,550",Open PvP
142,Xeken,Elder Druid,Premia,1500,"56,044,479,685",Open PvP
143,Closedfriends Marquiinhos,Elder Druid,Jadebra,1497,"55,715,426,254",Open PvP
144,Giallizerah,Elder Druid,Honbra,1493,"55,336,452,998",Open PvP
145,Persiebunnyx,Elder Druid,Lobera,1491,"55,086,398,958",Open PvP
146,Shilfner,Elder Druid,Inabra,1490,"54,974,272,293",Open PvP
147,Kraken Warlord,Elder Druid,Jadebra,1490,"54,953,656,603",Open PvP
148,Luismi Kalitry,Elder Druid,Quintera,1490,"54,928,231,187",Open PvP
149,Unstoppable Joao,Elder Druid,Jadebra,1487,"54,580,427,819",Open PvP
150,Flango Zerodois,Elder Druid,Tornabra,1483,"54,240,384,266",Open PvP
151,Peruanich,Elder Druid,Havera,1483,"54,225,877,345",Open PvP
152,Jeeh Darkness,Elder Druid,Quelibra,1476,"53,452,225,977",Open PvP
153,Pedrin Bielaranjadois,Elder Druid,Honbra,1471,"52,875,775,195",Open PvP
154,Posha Crushe,Elder Druid,Rasteibra,1471,"52,844,419,929",Open PvP
155,Nayarxd,Elder Druid,Havera,1468,"52,585,887,975",Open PvP
156,Fanas,Elder Druid,Lobera,1468,"52,571,870,442",Open PvP
157,Darkside Cainho,Elder Druid,Inabra,1468,"52,563,169,207",Open PvP
158,Gadi Shocknelas,Elder Druid,Tornabra,1462,"51,935,475,803",Open PvP
159,Alemao Zedrin,Elder Druid,Ourobra,1460,"51,738,608,884",Open PvP
160,Issmahan,Elder Druid,Premia,1459,"51,647,186,470",Open PvP
161,Void Echoes,Elder Druid,Antica,1458,"51,450,885,787",Open PvP
162,Essie Invencivel,Elder Druid,Inabra,1457,"51,349,650,304",Open PvP
163,Xan Dico,Elder Druid,Serdebra,1457,"51,338,230,920",Open PvP
164,Davidzin,Elder Druid,Quelibra,1452,"50,905,483,427",Open PvP
165,Rzec,Elder Druid,Solidera,1452,"50,891,514,834",Open PvP
166,Smokin The Og,Elder Druid,Ombra,1447,"50,329,175,101",Open PvP
167,Chetah,Elder Druid,Peloria,1446,"50,260,985,848",Open PvP
168,King Mardo,Elder Druid,Peloria,1445,"50,142,522,174",Open PvP
169,Notorious Ondeado,Elder Druid,Talera,1445,"50,114,822,346",Open PvP
170,Ian Zedrin,Elder Druid,Ourobra,1443,"49,882,394,088",Open PvP
171,Piiotrus Pan,Elder Druid,Antica,1442,"49,841,103,371",Open PvP
172,Closedfriends Damerr,Elder Druid,Jadebra,1441,"49,756,637,573",Open PvP
173,Art Fury,Elder Druid,Xymera,1441,"49,726,654,294",Open PvP
174,So ni,Elder Druid,Serdebra,1441,"49,693,833,777",Open PvP
175,Utreze,Elder Druid,Ombra,1439,"49,514,122,071",Open PvP
176,Man oel,Elder Druid,Quelibra,1437,"49,295,656,268",Open PvP
177,Fitoky,Elder Druid,Quintera,1434,"49,024,828,214",Open PvP
178,Aritmancia,Elder Druid,Wintera,1434,"48,960,339,949",Open PvP
179,Tekoo Boladaoo,Elder Druid,Quelibra,1433,"48,906,246,435",Open PvP
180,Vojtec,Elder Druid,Xyla,1432,"48,741,994,498",Open PvP
181,Uchiha Eren Yeager,Elder Druid,Tornabra,1429,"48,498,382,245",Open PvP
182,Hallside,Elder Druid,Solidera,1427,"48,289,309,057",Open PvP
183,Rockstark,Elder Druid,Xymera,1427,"48,285,873,467",Open PvP
184,Pai do Bandidoo,Elder Druid,Inabra,1422,"47,807,019,349",Open PvP
185,Jet On Bre,Elder Druid,Premia,1421,"47,658,215,502",Open PvP
186,Rogerin Tuktuk,Elder Druid,Ferobra,1421,"47,648,975,594",Open PvP
187,Leozs King,Elder Druid,Jadebra,1419,"47,496,473,983",Open PvP
188,Presagios,Elder Druid,Quintera,1419,"47,480,452,329",Open PvP
189,Guel Baguncinha,Elder Druid,Serdebra,1419,"47,427,239,252",Open PvP
190,Freziiu,Elder Druid,Xyla,1416,"47,174,157,340",Open PvP
191,Black Beard,Elder Druid,Xyla,1415,"47,109,438,521",Open PvP
192,True Hayder,Elder Druid,Vunira,1413,"46,913,075,396",Open PvP
193,Yu kie Relaxado,Elder Druid,Rasteibra,1413,"46,835,075,958",Open PvP
194,Roffa Godz,Elder Druid,Lobera,1412,"46,722,846,161",Open PvP
195,Zezinho Mainchar,Elder Druid,Ourobra,1411,"46,636,620,137",Open PvP
196,Hyogaki,Elder Druid,Honbra,1410,"46,596,395,880",Open PvP
197,Rodrixh,Elder Druid,Lobera,1408,"46,342,663,084",Open PvP
198,Burchest,Elder Druid,Thyria,1405,"46,109,237,782",Open PvP
199,Mukiki,Elder Druid,Premia,1402,"45,810,232,307",Open PvP
200,Rodrigaum Hehehe,Elder Druid,Inabra,1401,"45,684,288,067",Open PvP
201,Nosio poderoso,Elder Druid,Rasteibra,1400,"45,589,477,588",Open PvP
202,Tenorioo El Patron,Elder Druid,Wintera,1398,"45,353,579,426",Open PvP
203,Deal seteum,Elder Druid,Quelibra,1391,"44,708,941,696",Open PvP
204,Chiita Opressor,Elder Druid,Ombra,1389,"44,517,515,600",Open PvP
205,Wizard Oppac,Elder Druid,Quidera,1389,"44,517,100,593",Open PvP
206,Gui Paichato,Elder Druid,Inabra,1388,"44,429,133,302",Open PvP
207,Leinax Supreme Emex,Elder Druid,Solidera,1388,"44,391,168,115",Open PvP
208,Romanholi,Elder Druid,Ferobra,1386,"44,186,291,073",Open PvP
209,Cybermork,Elder Druid,Peloria,1385,"44,131,528,536",Open PvP
210,Pedrin Hydra,Elder Druid,Rasteibra,1384,"44,045,477,315",Open PvP
211,Thyzera Prevails,Elder Druid,Ourobra,1382,"43,816,675,475",Open PvP
212,Vopz Neverdie,Elder Druid,Inabra,1379,"43,587,285,905",Open PvP
213,Michas Von Terryor,Elder Druid,Xyla,1377,"43,357,662,106",Open PvP
214,Sorin Unstopabble,Elder Druid,Ourobra,1374,"43,069,733,496",Open PvP
215,Mo niz,Elder Druid,Quintera,1374,"43,055,042,975",Open PvP
216,Walt Warz,Elder Druid,Vunira,1373,"42,996,390,422",Open PvP
217,El Khaos,Druid,Lobera,1372,"42,923,403,055",Open PvP
218,Happy Kamisek,Elder Druid,Thyria,1372,"42,896,150,799",Open PvP
219,Minerinvl,Elder Druid,Quelibra,1371,"42,854,291,265",Open PvP
220,Krinos Drucik,Elder Druid,Xyla,1371,"42,836,976,333",Open PvP
221,Itachi Ironfoot,Elder Druid,Tornabra,1370,"42,726,369,489",Open PvP
222,Hela Navy Seal,Elder Druid,Talera,1369,"42,575,532,623",Open PvP
223,Milo Cuei Store,Elder Druid,Quelibra,1359,"41,674,679,483",Open PvP
224,Padrim Haha,Elder Druid,Rasteibra,1357,"41,486,983,550",Open PvP
225,Macduff Balagane,Elder Druid,Vunira,1357,"41,479,583,781",Open PvP
226,Kon Mazur,Elder Druid,Thyria,1356,"41,389,572,541",Open PvP
227,Peruanoh,Elder Druid,Talera,1354,"41,244,544,159",Open PvP
228,Mauflex,Elder Druid,Lobera,1354,"41,229,933,000",Open PvP
229,Badzbagz,Elder Druid,Premia,1353,"41,100,203,603",Open PvP
230,Fuzzyed Emex,Elder Druid,Solidera,1352,"41,077,441,713",Open PvP
231,Sorin Futsal,Elder Druid,Rasteibra,1348,"40,669,374,362",Open PvP
232,Kyobov,Elder Druid,Inabra,1347,"40,619,108,951",Open PvP
233,Juan Peloneitor,Elder Druid,Quintera,1344,"40,303,945,695",Open PvP
234,Sio Rumak,Elder Druid,Xyla,1343,"40,280,830,977",Open PvP
235,Aluoo,Elder Druid,Serdebra,1343,"40,274,840,515",Open PvP
236,Margolciaa,Elder Druid,Quintera,1342,"40,166,920,372",Open PvP
237,Ocueistore Mco Bomba,Elder Druid,Honbra,1337,"39,673,855,796",Open PvP
238,Crazzy Icy,Elder Druid,Quelibra,1335,"39,483,747,709",Open PvP
239,Bahlor,Elder Druid,Antica,1332,"39,283,191,869",Open PvP
240,Ralfhy,Elder Druid,Ombra,1328,"38,880,004,520",Open PvP
241,Zezin Donodalancha,Elder Druid,Serdebra,1327,"38,852,302,823",Open PvP
242,Tonim Papou Kayn,Elder Druid,Jadebra,1327,"38,792,689,904",Open PvP
243,Marc Houle,Elder Druid,Inabra,1327,"38,785,993,862",Open PvP
244,Tzeus,Elder Druid,Inabra,1325,"38,646,465,829",Open PvP
245,Mighty Ozymandias,Elder Druid,Antica,1322,"38,387,799,224",Open PvP
246,Jams Brookss,Elder Druid,Quintera,1321,"38,322,883,872",Open PvP
247,Fernich,Elder Druid,Havera,1319,"38,116,078,059",Open PvP
248,Getka Paarapush,Elder Druid,Vunira,1319,"38,096,795,577",Open PvP
249,Zdrowy Doispontozero,Elder Druid,Ourobra,1318,"37,993,419,488",Open PvP
250,Nesay,Elder Druid,Vunira,1316,"37,886,017,328",Open PvP
251,Libera Og,Elder Druid,Lobera,1315,"37,760,087,499",Open PvP
252,Lil Weezyana,Elder Druid,Wintera,1314,"37,716,770,860",Open PvP
253,Supp Dawg,Elder Druid,Quidera,1314,"37,688,406,606",Open PvP
254,Bartoszki,Elder Druid,Thyria,1314,"37,671,112,371",Open PvP
255,Paranoid Pusherr,Elder Druid,Antica,1312,"37,531,084,792",Open PvP
256,Hansxz,Elder Druid,Ourobra,1312,"37,490,452,475",Open PvP
257,Toxic Tontin Esece,Elder Druid,Havera,1311,"37,463,602,046",Open PvP
258,Tres Letras,Elder Druid,Havera,1311,"37,450,033,285",Open PvP
259,Safestyng,Elder Druid,Ferobra,1311,"37,446,992,337",Open PvP
260,Goa Jessi Neto,Elder Druid,Quelibra,1309,"37,226,781,690",Open PvP
261,Honeycrisp,Elder Druid,Quintera,1309,"37,225,585,236",Open PvP
262,Praguinha Earthshaker,Elder Druid,Quelibra,1309,"37,218,437,223",Open PvP
263,Dave Edsz,Elder Druid,Havera,1308,"37,208,813,884",Open PvP
264,Que Ja,Elder Druid,Serdebra,1306,"37,038,995,020",Open PvP
265,Spartanprime,Elder Druid,Antica,1305,"36,930,644,100",Open PvP
266,Warenxxlegend,Elder Druid,Ferobra,1304,"36,811,575,079",Open PvP
267,Palo Chanersiete,Elder Druid,Quidera,1303,"36,728,127,451",Open PvP
268,Matheus Yi,Elder Druid,Tornabra,1303,"36,724,447,348",Open PvP
269,Guillexz,Elder Druid,Havera,1303,"36,705,919,232",Open PvP
270,Snurix,Elder Druid,Vunira,1301,"36,536,571,979",Open PvP
271,Thegms,Elder Druid,Premia,1300,"36,473,168,234",Open PvP
272,Tarmon Gai Don,Elder Druid,Peloria,1300,"36,450,202,621",Open PvP
273,Megazord Lamboso,Elder Druid,Inabra,1298,"36,307,614,131",Open PvP
274,Felipexxx,Elder Druid,Vunira,1296,"36,151,040,559",Open PvP
275,Sacio,Elder Druid,Antica,1294,"35,971,988,924",Open PvP
276,Tim Karlong,Elder Druid,Antica,1287,"35,400,488,701",Open PvP
277,True Sio Man,Elder Druid,Citra,1287,"35,374,609,280",Open PvP
278,Miss Universe,Elder Druid,Serdebra,1285,"35,275,144,397",Open PvP
279,Coco Cry,Elder Druid,Xyla,1285,"35,271,087,522",Open PvP
280,Druid Anders,Elder Druid,Inabra,1285,"35,249,484,931",Open PvP
281,Jorjaoo do Martelo,Elder Druid,Rasteibra,1282,"34,999,689,906",Open PvP
282,Lucy van Peltz,Elder Druid,Xyla,1281,"34,914,425,172",Open PvP
283,Caxxxx,Elder Druid,Ombra,1281,"34,912,255,226",Open PvP
284,Azyzz Trip,Elder Druid,Wintera,1280,"34,860,369,436",Open PvP
285,Pig Man,Elder Druid,Quintera,1280,"34,801,342,040",Open PvP
286,Mahe Relaxsz,Elder Druid,Havera,1279,"34,744,734,373",Open PvP
287,Ty Ranoos,Elder Druid,Vunira,1279,"34,736,496,280",Open PvP
288,Toxic Betonxzor,Elder Druid,Premia,1276,"34,492,544,524",Open PvP
289,Webma,Elder Druid,Havera,1276,"34,482,637,930",Open PvP
290,King Kota,Elder Druid,Thyria,1274,"34,310,252,562",Open PvP
291,Vitemo Cachorro Loko,Elder Druid,Honbra,1273,"34,271,882,110",Open PvP
292,Luizin Chanersiete,Elder Druid,Quidera,1273,"34,233,821,801",Open PvP
293,Fabio Psicopata,Elder Druid,Ourobra,1272,"34,151,516,032",Open PvP
294,Aili,Elder Druid,Ferobra,1271,"34,132,312,751",Open PvP
295,Rabbugento,Elder Druid,Inabra,1270,"34,053,716,082",Open PvP
296,Lord Pazzi Eldruid,Elder Druid,Talera,1270,"34,031,862,526",Open PvP
297,Vitalshifts,Elder Druid,Lobera,1268,"33,838,787,081",Open PvP
298,Mirgood,Elder Druid,Thyria,1268,"33,823,722,625",Open PvP
299,Neitan Hattrick,Elder Druid,Honbra,1267,"33,787,619,638",Open PvP
300,Guarokz,Elder Druid,Havera,1265,"33,603,097,830",Open PvP
301,Tyffex,Elder Druid,Quelibra,1265,"33,583,512,080",Open PvP
302,Szwagier Kamyl,Elder Druid,Xyla,1265,"33,579,408,527",Open PvP
303,Chinese Fighting,Elder Druid,Lobera,1264,"33,503,132,600",Open PvP
304,Furduncinho Malvadao,Elder Druid,Ombra,1263,"33,432,681,274",Open PvP
305,Sorin Sparta,Elder Druid,Honbra,1261,"33,288,003,052",Open PvP
306,Vallucuh,Elder Druid,Solidera,1260,"33,229,833,470",Open PvP
307,Golden Arez,Elder Druid,Xymera,1260,"33,203,751,937",Open PvP
308,Faah,Elder Druid,Inabra,1259,"33,147,613,201",Open PvP
309,Hinnatax,Elder Druid,Inabra,1259,"33,122,120,568",Open PvP
310,David in Panic,Elder Druid,Inabra,1257,"33,020,344,233",Open PvP
311,Elton Mercenario,Elder Druid,Rasteibra,1257,"32,999,455,600",Open PvP
312,Mulecotee,Elder Druid,Inabra,1256,"32,938,423,752",Open PvP
313,Noise Wiicked,Elder Druid,Thyria,1256,"32,894,646,412",Open PvP
314,Sio Am,Elder Druid,Lobera,1256,"32,883,719,148",Open PvP
315,Dmakz Uriel,Elder Druid,Jadebra,1255,"32,848,287,578",Open PvP
316,Canelatz,Elder Druid,Quidera,1255,"32,807,883,408",Open PvP
317,Minos Navy Seal,Elder Druid,Talera,1255,"32,788,823,813",Open PvP
318,Oliver Oxide,Elder Druid,Lobera,1254,"32,753,535,074",Open PvP
319,Baga na,Elder Druid,Serdebra,1251,"32,541,860,293",Open PvP
320,Gud Zuse,Elder Druid,Peloria,1251,"32,504,968,596",Open PvP
321,Lock Downx,Elder Druid,Solidera,1250,"32,440,964,633",Open PvP
322,Never Again Sio,Elder Druid,Vunira,1249,"32,332,697,877",Open PvP
323,Druidx Masterx,Elder Druid,Talera,1248,"32,286,833,274",Open PvP
324,Wiishomen,Elder Druid,Xymera,1248,"32,279,140,730",Open PvP
325,Japa do Nargas,Elder Druid,Inabra,1246,"32,090,265,280",Open PvP
326,Dream Ama Demais,Elder Druid,Ferobra,1244,"32,004,613,959",Open PvP
327,Maltusia,Elder Druid,Vunira,1244,"31,979,305,072",Open PvP
328,Caslu Orgulhoso,Elder Druid,Inabra,1243,"31,876,018,473",Open PvP
329,Szef Karbo,Elder Druid,Vunira,1241,"31,728,866,240",Open PvP
330,Luukao,Elder Druid,Ombra,1239,"31,596,642,878",Open PvP
331,Szyszek Milord Black,Elder Druid,Antica,1238,"31,532,576,144",Open PvP
332,Bumh Bumh,Elder Druid,Solidera,1238,"31,525,358,171",Open PvP
333,Praguinha Berto Neribomb,Elder Druid,Quelibra,1238,"31,471,472,766",Open PvP
334,Juca Kfura,Elder Druid,Inabra,1237,"31,420,244,950",Open PvP
335,Nelasz,Elder Druid,Solidera,1236,"31,378,828,127",Open PvP
336,Feralbeast,Elder Druid,Tornabra,1235,"31,310,444,728",Open PvP
337,Moreno de Hat,Elder Druid,Quelibra,1235,"31,300,595,789",Open PvP
338,Afilando munion,Elder Druid,Citra,1235,"31,246,471,276",Open PvP
339,Araikz,Elder Druid,Xymera,1234,"31,209,952,673",Open PvP
340,Raffa Shelb Ltda,Elder Druid,Ourobra,1233,"31,131,576,477",Open PvP
341,Ray Nurmagomedov,Elder Druid,Quintera,1227,"30,670,882,156",Open PvP
342,Desmather,Elder Druid,Quelibra,1226,"30,626,135,996",Open PvP
343,Badpiece,Elder Druid,Inabra,1225,"30,493,020,572",Open PvP
