Rank,Name,Vocation,World,Level,Points,WorldType
36,Sorin Ltda,Royal Paladin,Rasteibra,1892,"112,644,466,359",Open PvP
37,Jeremy Toretto,Royal Paladin,Lobera,1881,"110,613,896,083",Open PvP
38,Masterpali,Royal Paladin,Ferobra,1879,"110,265,306,870",Open PvP
39,Relaxado Do Corre,Royal Paladin,Rasteibra,1874,"109,470,113,588",Open PvP
40,Lucaaszin,Royal Paladin,Serdebra,1870,"108,728,050,978",Open PvP
41,Groku Fallout,Royal Paladin,Ourobra,1864,"107,664,254,345",Open PvP
42,Alfiler Berserker,Royal Paladin,Ferobra,1838,"103,201,348,118",Open PvP
43,Demigod of Reveng,Royal Paladin,Ferobra,1833,"102,470,417,299",Open PvP
44,Magnifik Danyveiosair,Royal Paladin,Quelibra,1832,"102,147,101,116",Open PvP
45,Hefty Hans,Royal Paladin,Xyla,1803,"97,416,311,969",Open PvP
46,Franco Predator,Royal Paladin,Jadebra,1797,"96,418,116,689",Open PvP
47,Pupin Superstar,Royal Paladin,Ourobra,1785,"94,596,459,658",Open PvP
48,Bishop Daa Fuga,Royal Paladin,Honbra,1772,"92,490,992,836",Open PvP
49,Ness Kraveen,Royal Paladin,Inabra,1770,"92,107,876,624",Open PvP
50,Netozero,Royal Paladin,Inabra,1760,"90,617,035,210",Open PvP
51,Playfor Food,Royal Paladin,Inabra,1747,"88,631,132,822",Open PvP
52,Shainy the Best,Royal Paladin,Ourobra,1741,"87,785,404,351",Open PvP
53,Azka Lunits,Royal Paladin,Ombra,1739,"87,424,845,895",Open PvP
54,Kbessza,Royal Paladin,Inabra,1735,"86,814,209,122",Open PvP
55,Ghost of Chimera,Royal Paladin,Solidera,1731,"86,244,613,506",Open PvP
56,Gustavo Endividado,Royal Paladin,Ourobra,1727,"85,683,562,240",Open PvP
57,Kayhn Kuroi Tenshi,Royal Paladin,Jadebra,1724,"85,187,108,204",Open PvP
58,Smoker,Royal Paladin,Serdebra,1718,"84,266,878,599",Open PvP
59,Aset,Royal Paladin,Premia,1715,"83,806,051,574",Open PvP
60,Tomoho,Royal Paladin,Thyria,1714,"83,745,215,634",Open PvP
61,Educhi,Royal Paladin,Lobera,1712,"83,396,154,054",Open PvP
62,Diiih Foradesi,Royal Paladin,Quelibra,1704,"82,249,198,854",Open PvP
63,Alexh con Hat,Royal Paladin,Talera,1698,"81,436,570,770",Open PvP
64,Gebe Danadinho,Royal Paladin,Rasteibra,1697,"81,296,606,881",Open PvP
65,Curyrad Shocknelas,Royal Paladin,Tornabra,1697,"81,192,901,897",Open PvP
66,Mazza Nohands,Royal Paladin,Thyria,1692,"80,466,014,089",Open PvP
67,Ari Pittbull,Royal Paladin,Quelibra,1690,"80,285,664,975",Open PvP
68,Krisu,Royal Paladin,Xyla,1690,"80,245,912,817",Open PvP
69,Piipexz,Royal Paladin,Thyria,1690,"80,216,446,498",Open PvP
70,Don Leste,Royal Paladin,Quelibra,1688,"79,935,010,743",Open PvP
71,Archer Reydohavera,Royal Paladin,Havera,1686,"79,676,354,706",Open PvP
72,Dediinho Alzado,Royal Paladin,Ombra,1681,"78,951,527,447",Open PvP
73,Rampage Insane,Royal Paladin,Rasteibra,1678,"78,530,695,260",Open PvP
74,Tigcrits,Royal Paladin,Lobera,1661,"76,191,161,379",Open PvP
75,Sorin Beach Tennis,Royal Paladin,Ourobra,1661,"76,131,882,992",Open PvP
76,Bia Fallout,Royal Paladin,Ourobra,1660,"76,068,283,675",Open PvP
77,Al Meow,Royal Paladin,Thyria,1658,"75,754,634,187",Open PvP
78,Dao Diferenciado,Royal Paladin,Rasteibra,1656,"75,503,773,671",Open PvP
79,Nawtscout,Royal Paladin,Lobera,1652,"74,977,450,976",Open PvP
80,Tuwie,Royal Paladin,Premia,1651,"74,786,461,835",Open PvP
81,Antony Everdash,Royal Paladin,Quintera,1649,"74,488,588,262",Open PvP
82,Maarculindao,Royal Paladin,Unebra,1643,"73,683,218,024",Open PvP
83,Furyprime,Royal Paladin,Antica,1634,"72,456,316,036",Open PvP
84,Lord Marshals,Royal Paladin,Peloria,1629,"71,898,831,050",Open PvP
85,Su kuma,Royal Paladin,Ourobra,1629,"71,807,793,032",Open PvP
86,Rudi Paladean,Royal Paladin,Peloria,1629,"71,786,605,167",Open PvP
87,Terra Pitbulldo Manguin,Royal Paladin,Ombra,1621,"70,796,852,097",Open PvP
88,Monkee Toretto,Royal Paladin,Lobera,1618,"70,454,495,823",Open PvP
89,Daso II,Royal Paladin,Antica,1618,"70,437,848,111",Open PvP
90,Lightdeath,Royal Paladin,Peloria,1614,"69,834,082,406",Open PvP
91,True Abdosz,Royal Paladin,Vunira,1611,"69,425,557,250",Open PvP
92,Aiken Rush,Royal Paladin,Lobera,1609,"69,230,231,146",Open PvP
93,Nya Fullbomb,Royal Paladin,Talera,1606,"68,809,902,214",Open PvP
94,Sabziro,Royal Paladin,Vunira,1605,"68,679,000,271",Open PvP
95,Magnifik Danyshiny,Royal Paladin,Inabra,1602,"68,366,490,480",Open PvP
96,Sinsor,Royal Paladin,Vunira,1602,"68,267,680,304",Open PvP
97,Buniek Szybki Powrot,Royal Paladin,Xyla,1600,"68,111,413,905",Open PvP
98,Glexael,Royal Paladin,Lobera,1600,"68,089,373,680",Open PvP
99,Gudrak,Royal Paladin,Rasteibra,1600,"68,079,810,336",Open PvP
100,Zezinho Despachante,Royal Paladin,Rasteibra,1594,"67,337,692,689",Open PvP
101,Chucky Love,Royal Paladin,Ferobra,1592,"67,006,278,081",Open PvP
102,Jackzzerah,Royal Paladin,Inabra,1588,"66,596,127,334",Open PvP
103,Doughsz,Royal Paladin,Ferobra,1584,"66,110,954,179",Open PvP
104,Closedfriends Cebola,Royal Paladin,Jadebra,1582,"65,853,265,421",Open PvP
105,Kakarotowz,Royal Paladin,Serdebra,1579,"65,471,682,921",Open PvP
106,Pzadilla the shihan,Royal Paladin,Quintera,1579,"65,434,449,908",Open PvP
107,Ykz Gab,Royal Paladin,Ferobra,1577,"65,146,187,799",Open PvP
108,Zancanella Psicopata,Royal Paladin,Ourobra,1565,"63,701,316,411",Open PvP
109,Brabo Royal,Royal Paladin,Serdebra,1565,"63,698,912,668",Open PvP
110,Kapiroto Theboss,Royal Paladin,Ourobra,1559,"62,927,684,252",Open PvP
111,Sniper Navy Seal,Royal Paladin,Talera,1557,"62,778,945,864",Open PvP
112,Jee Bunny Shop,Royal Paladin,Thyria,1556,"62,602,579,748",Open PvP
113,Murder Leyend,Royal Paladin,Solidera,1553,"62,274,354,320",Open PvP
114,Vilela Vilao,Royal Paladin,Serdebra,1552,"62,112,786,643",Open PvP
115,Jellyndao,Royal Paladin,Quelibra,1550,"61,933,699,638",Open PvP
116,Champion Afegod,Royal Paladin,Honbra,1547,"61,572,144,702",Open PvP
117,Guittonz,Royal Paladin,Tornabra,1545,"61,261,960,323",Open PvP
118,Chris Zeroseis,Royal Paladin,Ombra,1543,"61,024,633,998",Open PvP
119,Nozyk,Royal Paladin,Vunira,1542,"60,965,445,101",Open PvP
120,John Ackerman,Royal Paladin,Antica,1542,"60,920,945,051",Open PvP
121,Sariinhasz,Royal Paladin,Ferobra,1539,"60,579,627,351",Open PvP
122,Lord Bodin,Royal Paladin,Quelibra,1539,"60,544,580,066",Open PvP
123,Junitor,Royal Paladin,Havera,1538,"60,407,800,302",Open PvP
124,Adomiro,Royal Paladin,Ferobra,1538,"60,400,059,430",Open PvP
125,Asmitank Friolla,Royal Paladin,Jadebra,1536,"60,174,467,379",Open PvP
126,Safard,Royal Paladin,Xyla,1534,"60,004,112,270",Open PvP
127,Tenorio Ell Patron,Royal Paladin,Wintera,1531,"59,678,848,356",Open PvP
128,Onion koksu,Royal Paladin,Antica,1531,"59,649,994,010",Open PvP
129,Myrkz,Royal Paladin,Lobera,1530,"59,461,560,653",Open PvP
130,Spektrun Camp,Royal Paladin,Quidera,1528,"59,269,334,421",Open PvP
131,Xolas Darayto,Royal Paladin,Ferobra,1525,"58,914,223,858",Open PvP
132,Just keep going,Royal Paladin,Rasteibra,1524,"58,832,783,088",Open PvP
133,Saint Tristen,Royal Paladin,Vunira,1520,"58,386,166,151",Open PvP
134,Superstar Wiiddo,Royal Paladin,Xyla,1520,"58,312,793,500",Open PvP
135,Triiui Da Legend,Royal Paladin,Thyria,1518,"58,133,685,360",Open PvP
136,Syr Stix,Royal Paladin,Ferobra,1515,"57,793,483,734",Open PvP
137,Mortalius,Royal Paladin,Ombra,1512,"57,411,542,249",Open PvP
138,Zikovzalez,Royal Paladin,Rasteibra,1511,"57,371,250,759",Open PvP
139,Bagienny Chrabaszcz,Royal Paladin,Premia,1509,"57,083,617,631",Open PvP
140,Arterossy,Royal Paladin,Thyria,1508,"56,966,956,985",Open PvP
141,Gwyn,Royal Paladin,Lobera,1507,"56,857,222,084",Open PvP
142,Alex Froggy,Royal Paladin,Vunira,1506,"56,750,938,157",Open PvP
143,Charly Henceforth,Royal Paladin,Lobera,1505,"56,630,914,669",Open PvP
144,Xchange,Royal Paladin,Quidera,1503,"56,392,068,220",Open PvP
145,Leco Shooter,Royal Paladin,Quelibra,1502,"56,266,753,949",Open PvP
146,Mited,Royal Paladin,Xyla,1501,"56,210,620,700",Open PvP
147,Lampiao Maotank,Royal Paladin,Tornabra,1501,"56,186,055,812",Open PvP
148,Torismen,Royal Paladin,Xymera,1498,"55,879,787,036",Open PvP
149,Dem'Rel,Royal Paladin,Havera,1498,"55,845,394,064",Open PvP
150,Rezzyk,Royal Paladin,Rasteibra,1498,"55,807,021,422",Open PvP
151,Herox,Royal Paladin,Thyria,1495,"55,563,975,687",Open PvP
152,Roronooa Neurotiko,Royal Paladin,Inabra,1490,"54,991,516,453",Open PvP
153,Darknesz Ogygia,Royal Paladin,Ourobra,1488,"54,690,091,193",Open PvP
154,Ikki,Royal Paladin,Inabra,1486,"54,553,304,031",Open PvP
155,Luis Dictador,Royal Paladin,Xymera,1484,"54,308,293,657",Open PvP
156,Kisame Gaiden,Royal Paladin,Inabra,1482,"54,086,017,458",Open PvP
157,Lealziin,Royal Paladin,Ourobra,1481,"53,990,626,196",Open PvP
158,Lukee,Royal Paladin,Premia,1481,"53,968,106,139",Open PvP
159,Skoul,Royal Paladin,Inabra,1480,"53,902,378,017",Open PvP
160,Zous Oreal,Royal Paladin,Ferobra,1479,"53,795,696,984",Open PvP
161,Pally Taum,Royal Paladin,Honbra,1479,"53,722,800,585",Open PvP
162,Fael Sensei,Royal Paladin,Quelibra,1477,"53,542,729,017",Open PvP
163,Evertonz of Hell,Royal Paladin,Rasteibra,1475,"53,340,596,790",Open PvP
164,Flacotronks Swag,Royal Paladin,Quidera,1475,"53,331,811,196",Open PvP
165,Iaguinn,Royal Paladin,Inabra,1474,"53,165,935,642",Open PvP
166,Avarr,Royal Paladin,Premia,1473,"53,063,593,342",Open PvP
167,Ranyzor,Royal Paladin,Jadebra,1467,"52,488,550,486",Open PvP
168,Aaain Paeveio,Royal Paladin,Unebra,1467,"52,486,368,030",Open PvP
169,Kosmooos,Royal Paladin,Citra,1464,"52,155,570,204",Open PvP
170,Zi mek,Royal Paladin,Xyla,1461,"51,861,783,792",Open PvP
171,Germano Sagaz,Royal Paladin,Rasteibra,1459,"51,635,124,615",Open PvP
172,Gaucholoko,Royal Paladin,Quelibra,1458,"51,507,544,804",Open PvP
173,Sheik Guii Rpbombao,Royal Paladin,Quelibra,1454,"51,088,720,901",Open PvP
174,Sir Rufs,Royal Paladin,Quelibra,1453,"50,993,118,825",Open PvP
175,Otto Malvadao,Royal Paladin,Jadebra,1453,"50,926,699,866",Open PvP
176,Licotur,Royal Paladin,Ombra,1452,"50,892,076,913",Open PvP
177,Zeiko Rush,Royal Paladin,Inabra,1452,"50,821,172,968",Open PvP
178,Cabelo Bawall,Royal Paladin,Ferobra,1448,"50,457,149,539",Open PvP
179,Kamyon,Royal Paladin,Thyria,1446,"50,236,748,102",Open PvP
180,Jimnn,Royal Paladin,Jadebra,1445,"50,112,849,821",Open PvP
181,Matahaari,Royal Paladin,Rasteibra,1440,"49,661,104,014",Open PvP
182,Kysameeh,Royal Paladin,Thyria,1438,"49,417,946,740",Open PvP
183,Zhock Wave,Royal Paladin,Solidera,1437,"49,292,319,103",Open PvP
184,Fellot Blindado,Royal Paladin,Quintera,1433,"48,933,225,467",Open PvP
185,Roxiixui Love,Royal Paladin,Ferobra,1431,"48,666,490,084",Open PvP
186,Brnoh,Royal Paladin,Ombra,1430,"48,626,241,597",Open PvP
187,Mathias Bynens,Royal Paladin,Vunira,1430,"48,605,234,486",Open PvP
188,Laady of Avallon,Royal Paladin,Premia,1429,"48,516,685,339",Open PvP
189,Edbu,Royal Paladin,Quintera,1426,"48,171,781,585",Open PvP
190,Leozim Indestrutivel,Royal Paladin,Quelibra,1422,"47,807,229,864",Open PvP
191,Clarss Inhigh,Royal Paladin,Quintera,1422,"47,797,337,137",Open PvP
192,Tactical Sekt,Royal Paladin,Talera,1422,"47,764,116,833",Open PvP
193,Drunrox,Royal Paladin,Serdebra,1421,"47,708,328,015",Open PvP
194,Ce Ju,Royal Paladin,Ferobra,1420,"47,552,238,513",Open PvP
195,Bielzerahh,Royal Paladin,Ferobra,1416,"47,140,223,163",Open PvP
196,Sponsored by Potatos,Royal Paladin,Antica,1415,"47,108,759,209",Open PvP
197,Viny Opressor,Royal Paladin,Serdebra,1414,"47,003,037,925",Open PvP
198,Artista Economico,Royal Paladin,Inabra,1414,"46,968,230,707",Open PvP
199,Typowy Matty,Royal Paladin,Xyla,1414,"46,950,089,685",Open PvP
200,Manxa Nuncaperdi,Royal Paladin,Tornabra,1412,"46,814,391,556",Open PvP
201,Walnuss,Royal Paladin,Ferobra,1412,"46,798,498,115",Open PvP
202,Guttanas,Royal Paladin,Quidera,1412,"46,784,533,069",Open PvP
203,Meatbow Junior,Royal Paladin,Quelibra,1410,"46,600,562,888",Open PvP
204,Ra ziel San,Royal Paladin,Inabra,1408,"46,374,744,166",Open PvP
205,Brunouzera,Royal Paladin,Inabra,1407,"46,304,424,775",Open PvP
206,Opille Fury,Royal Paladin,Xymera,1407,"46,265,097,302",Open PvP
207,Brunnows,Royal Paladin,Serdebra,1406,"46,155,115,740",Open PvP
208,Sver Palanox,Royal Paladin,Honbra,1405,"46,057,378,951",Open PvP
209,Jupa Iii Warman,Royal Paladin,Talera,1404,"45,953,331,297",Open PvP
210,Bullistic,Royal Paladin,Lobera,1403,"45,837,261,460",Open PvP
211,Alvinhoosz,Royal Paladin,Honbra,1399,"45,512,763,644",Open PvP
212,Sennin Kami,Royal Paladin,Thyria,1399,"45,451,539,034",Open PvP
213,Thalento,Royal Paladin,Ombra,1398,"45,364,533,381",Open PvP
214,Rinter,Royal Paladin,Thyria,1397,"45,263,679,516",Open PvP
215,Tutty Imperator,Royal Paladin,Quidera,1396,"45,167,927,935",Open PvP
216,Urbao Debolt,Royal Paladin,Ferobra,1394,"44,970,718,211",Open PvP
217,Kysameh,Royal Paladin,Quintera,1392,"44,834,291,128",Open PvP
218,Daniellxdd,Royal Paladin,Wintera,1391,"44,702,614,427",Open PvP
219,Guaira Navy Seal,Royal Paladin,Talera,1391,"44,697,823,556",Open PvP
220,Xubaka Paeveio,Royal Paladin,Jadebra,1389,"44,549,265,749",Open PvP
221,Lanchadanan,Royal Paladin,Vunira,1389,"44,526,845,576",Open PvP
222,Tenoriio Click Claack,Royal Paladin,Xymera,1389,"44,526,371,876",Open PvP
223,Radraz,Royal Paladin,Vunira,1389,"44,475,409,547",Open PvP
224,Danibolt,Royal Paladin,Antica,1389,"44,473,012,739",Open PvP
225,Snow Pall,Royal Paladin,Citra,1388,"44,442,482,368",Open PvP
226,Deathstrokezs,Royal Paladin,Jadebra,1388,"44,406,765,443",Open PvP
227,Anilde,Royal Paladin,Antica,1386,"44,229,526,756",Open PvP
228,Discipulo Do Kellvoso,Royal Paladin,Quelibra,1386,"44,187,340,889",Open PvP
229,Nemphi,Royal Paladin,Xyla,1385,"44,117,306,294",Open PvP
230,Archer Rominho,Royal Paladin,Ombra,1384,"44,058,166,350",Open PvP
231,Echo of Voxarr,Royal Paladin,Thyria,1382,"43,847,622,048",Open PvP
232,Stuhtterzzin,Royal Paladin,Havera,1382,"43,834,606,736",Open PvP
233,Bobzerah Ballack,Royal Paladin,Inabra,1382,"43,812,952,480",Open PvP
234,Jand Sniper,Royal Paladin,Jadebra,1382,"43,811,876,922",Open PvP
235,Tiozao Vegano,Royal Paladin,Inabra,1380,"43,669,102,937",Open PvP
236,Gudnight,Royal Paladin,Quidera,1380,"43,612,270,225",Open PvP
237,Ares Coldhands,Royal Paladin,Inabra,1379,"43,578,870,207",Open PvP
238,Reo Light,Royal Paladin,Vunira,1378,"43,455,223,266",Open PvP
239,Terra Apelao,Royal Paladin,Ombra,1374,"43,092,866,169",Open PvP
240,Shadow Arrows,Royal Paladin,Quelibra,1374,"43,089,425,603",Open PvP
241,Eagle Rebel,Royal Paladin,Antica,1373,"43,009,036,331",Open PvP
242,Szechuan Sauce,Royal Paladin,Xyla,1372,"42,897,651,744",Open PvP
243,Jefe Implash,Royal Paladin,Wintera,1369,"42,642,309,854",Open PvP
244,Mnihux,Royal Paladin,Premia,1369,"42,618,308,277",Open PvP
245,Barnabaa,Royal Paladin,Xyla,1367,"42,388,768,962",Open PvP
246,King Rokotszu,Royal Paladin,Peloria,1366,"42,350,232,277",Open PvP
247,Palaz,Royal Paladin,Ourobra,1366,"42,312,374,359",Open PvP
248,Carta Zedrin,Royal Paladin,Ourobra,1364,"42,195,404,799",Open PvP
249,Arqueiro Baldin,Royal Paladin,Quelibra,1364,"42,166,774,499",Open PvP
250,Geckoe,Royal Paladin,Quidera,1363,"42,107,493,471",Open PvP
251,Rondelli,Royal Paladin,Ombra,1363,"42,094,962,966",Open PvP
252,Apalloza,Royal Paladin,Ferobra,1358,"41,626,185,798",Open PvP
253,Specter'Lost,Royal Paladin,Inabra,1358,"41,591,530,438",Open PvP
254,Id Unknown,Royal Paladin,Jadebra,1357,"41,510,587,471",Open PvP
255,Be Lovexp,Royal Paladin,Ombra,1357,"41,509,246,049",Open PvP
256,Dias Ignorante,Royal Paladin,Thyria,1356,"41,420,001,242",Open PvP
257,Edu Oneblood,Royal Paladin,Lobera,1356,"41,374,518,476",Open PvP
258,Raviel Suras,Royal Paladin,Quelibra,1354,"41,215,844,043",Open PvP
259,Opressor Felipe,Royal Paladin,Tornabra,1351,"40,958,577,679",Open PvP
260,Abuhuuu,Royal Paladin,Jadebra,1350,"40,910,981,213",Open PvP
261,Unstoppable Lampiao,Royal Paladin,Jadebra,1350,"40,897,456,768",Open PvP
262,Camico,Royal Paladin,Thyria,1350,"40,854,474,554",Open PvP
263,Aluxion,Royal Paladin,Quelibra,1346,"40,477,498,217",Open PvP
264,Nofarme Zedrin,Royal Paladin,Ourobra,1345,"40,391,448,039",Open PvP
265,Clax Shane,Royal Paladin,Honbra,1345,"40,387,501,758",Open PvP
266,Fragile Geckoe,Royal Paladin,Quidera,1345,"40,385,447,258",Open PvP
267,Tonim Durim,Royal Paladin,Jadebra,1345,"40,381,373,997",Open PvP
268,Zygh,Paladin,Antica,1344,"40,336,461,394",Open PvP
269,Zamazzu,Royal Paladin,Ferobra,1342,"40,184,131,613",Open PvP
270,Porteliinha Fallout,Royal Paladin,Ourobra,1342,"40,121,067,535",Open PvP
271,Inkkz,Royal Paladin,Quintera,1340,"39,980,204,521",Open PvP
272,Grigao Alppcinio,Royal Paladin,Ombra,1340,"39,944,870,594",Open PvP
273,Hector Bonilea,Royal Paladin,Serdebra,1339,"39,870,067,369",Open PvP
274,Cesinha Rancoroso,Royal Paladin,Ferobra,1337,"39,741,071,437",Open PvP
275,Jotape The Goat,Royal Paladin,Rasteibra,1337,"39,670,033,945",Open PvP
276,Youcant Affordit,Royal Paladin,Serdebra,1337,"39,660,236,074",Open PvP
277,James Mercenario,Royal Paladin,Jadebra,1336,"39,566,026,291",Open PvP
278,Datrel,Royal Paladin,Quintera,1335,"39,510,066,871",Open PvP
279,Pupuliukas,Royal Paladin,Antica,1335,"39,479,686,124",Open PvP
280,Rilai,Royal Paladin,Ferobra,1334,"39,473,590,148",Open PvP
281,Petu Bombao,Royal Paladin,Ombra,1333,"39,368,928,708",Open PvP
282,Sepherx United,Royal Paladin,Quintera,1331,"39,187,322,319",Open PvP
283,Pan Counter,Royal Paladin,Xyla,1331,"39,174,585,183",Open PvP
284,Val'Pandemonium,Royal Paladin,Quintera,1331,"39,147,786,137",Open PvP
285,Praguinha Rica,Royal Paladin,Quelibra,1329,"39,012,204,002",Open PvP
286,Anatim,Royal Paladin,Thyria,1329,"39,004,864,560",Open PvP
287,Nelore Opalla,Royal Paladin,Honbra,1328,"38,929,823,809",Open PvP
288,Bea Charlover Aca,Royal Paladin,Vunira,1328,"38,926,824,203",Open PvP
289,Sick Paladin,Royal Paladin,Thyria,1328,"38,891,874,460",Open PvP
290,Borellitto,Royal Paladin,Serdebra,1328,"38,868,063,164",Open PvP
291,Fri San,Royal Paladin,Xyla,1328,"38,864,751,267",Open PvP
292,Fran cuz,Royal Paladin,Peloria,1327,"38,816,550,668",Open PvP
293,Bigy,Royal Paladin,Peloria,1327,"38,815,401,515",Open PvP
294,Panq,Royal Paladin,Xymera,1327,"38,786,964,164",Open PvP
295,Romi Navy Seal,Royal Paladin,Talera,1326,"38,717,017,017",Open PvP
296,Glexorion,Royal Paladin,Antica,1326,"38,710,436,291",Open PvP
297,Truesight,Royal Paladin,Honbra,1324,"38,587,163,272",Open PvP
298,Sensei Gojo,Royal Paladin,Inabra,1324,"38,551,449,381",Open PvP
299,Ackeem,Royal Paladin,Lobera,1324,"38,526,162,331",Open PvP
300,Willzovisc Danadinho,Royal Paladin,Ourobra,1322,"38,368,325,041",Open PvP
301,Synthazz,Royal Paladin,Quintera,1322,"38,346,398,727",Open PvP
302,Zaaxu,Royal Paladin,Havera,1322,"38,333,694,686",Open PvP
303,Hugo Deustanke,Royal Paladin,Serdebra,1321,"38,316,155,316",Open PvP
304,Albus Dumboltada,Royal Paladin,Premia,1321,"38,307,174,381",Open PvP
305,Chris Fora Dalei,Royal Paladin,Ombra,1321,"38,263,642,410",Open PvP
306,Jagerrr,Royal Paladin,Lobera,1319,"38,126,796,468",Open PvP
307,Lukao Daglock,Royal Paladin,Ourobra,1319,"38,091,188,857",Open PvP
308,Poko Srzala,Royal Paladin,Solidera,1318,"38,056,987,422",Open PvP
309,Yes Yes,Royal Paladin,Vunira,1318,"38,039,356,585",Open PvP
310,Kazx,Royal Paladin,Ombra,1318,"38,015,252,509",Open PvP
311,Petuzao Emex,Royal Paladin,Solidera,1317,"37,984,004,768",Open PvP
312,Tanisbror,Royal Paladin,Peloria,1317,"37,972,046,702",Open PvP
313,Silentshell,Royal Paladin,Antica,1316,"37,828,415,243",Open PvP
314,Grzes Zabujca Smokuw,Royal Paladin,Xyla,1316,"37,817,553,077",Open PvP
315,Rag Doll,Royal Paladin,Inabra,1315,"37,753,688,072",Open PvP
316,Uranyo,Royal Paladin,Unebra,1314,"37,713,512,653",Open PvP
317,Txokolate,Royal Paladin,Rasteibra,1314,"37,671,207,345",Open PvP
318,Sekus Reapers,Royal Paladin,Peloria,1312,"37,528,230,603",Open PvP
319,Murilichtsz,Royal Paladin,Ferobra,1311,"37,397,262,365",Open PvP
320,Cheiro da Manteiga,Royal Paladin,Inabra,1311,"37,395,449,932",Open PvP
321,Pai Do Meufilhu,Royal Paladin,Honbra,1310,"37,346,139,797",Open PvP
322,Ygma,Royal Paladin,Serdebra,1309,"37,295,107,467",Open PvP
323,Pecas Everdash,Royal Paladin,Solidera,1308,"37,188,970,608",Open PvP
324,Lakrich,Royal Paladin,Antica,1308,"37,156,587,938",Open PvP
325,Diego Dragon Furious,Royal Paladin,Serdebra,1307,"37,066,957,081",Open PvP
326,Feyos,Royal Paladin,Premia,1305,"36,896,078,957",Open PvP
327,Szeklerr,Royal Paladin,Premia,1304,"36,856,626,733",Open PvP
328,Krilleh Bror,Royal Paladin,Thyria,1304,"36,793,381,323",Open PvP
329,Treinfer,Royal Paladin,Antica,1303,"36,785,439,836",Open PvP
330,Venrax Emex,Royal Paladin,Solidera,1303,"36,707,602,825",Open PvP
331,Pally Yi,Royal Paladin,Tornabra,1302,"36,671,300,688",Open PvP
332,Oblivionrp,Royal Paladin,Inabra,1302,"36,638,645,303",Open PvP
333,Juva Belickon,Royal Paladin,Talera,1301,"36,601,824,389",Open PvP
334,Jed Bartlet,Royal Paladin,Antica,1300,"36,507,458,958",Open PvP
335,Insomniack Hatake,Royal Paladin,Quidera,1300,"36,492,819,275",Open PvP
336,Shainy Marilover,Royal Paladin,Solidera,1299,"36,419,560,496",Open PvP
