Rank,Name,Vocation,World,Level,Points,WorldType
23,Ghaaren Toxico,Master Sorcerer,Honbra,1960,"125,275,068,982",Open PvP
24,Tonim Mage,Master Sorcerer,Jadebra,1952,"123,586,431,868",Open PvP
25,Lefay,Master Sorcerer,Honbra,1949,"123,110,679,445",Open PvP
26,Yukiti,Master Sorcerer,Ourobra,1937,"120,901,307,117",Open PvP
27,Bertinhow,Master Sorcerer,Quelibra,1932,"119,839,621,260",Open PvP
28,Sir Wendoza,Master Sorcerer,Rasteibra,1931,"119,750,348,330",Open PvP
29,Heitorx Zedrin,Master Sorcerer,Ourobra,1914,"116,540,926,338",Open PvP
30,Heinzinki,Master Sorcerer,Vunira,1910,"115,796,573,274",Open PvP
31,Sorin Amarelou,Master Sorcerer,Inabra,1902,"114,466,236,384",Open PvP
32,Doggosaurus,Master Sorcerer,Premia,1895,"113,138,304,080",Open PvP
33,Aiacos Navy Seal,Master Sorcerer,Talera,1888,"111,943,662,760",Open PvP
34,Otaviul,Master Sorcerer,Inabra,1865,"107,872,420,199",Open PvP
35,Erius Mage,Master Sorcerer,Inabra,1865,"107,778,367,995",Open PvP
36,Epus,Master Sorcerer,Vunira,1834,"102,614,322,765",Open PvP
37,Wharlock,Master Sorcerer,Havera,1832,"102,255,293,729",Open PvP
38,Thor Fin Camisadez,Master Sorcerer,Honbra,1782,"94,138,417,726",Open PvP
39,Shainy the Great,Master Sorcerer,Ourobra,1782,"94,018,497,271",Open PvP
40,Mourao Returns,Master Sorcerer,Rasteibra,1781,"93,933,199,822",Open PvP
41,Dragom Ball,Master Sorcerer,Talera,1777,"93,290,458,149",Open PvP
42,Pedrin Ferias Infinita,Master Sorcerer,Rasteibra,1773,"92,690,817,071",Open PvP
43,Que Jon,Master Sorcerer,Serdebra,1765,"91,364,697,379",Open PvP
44,Remarkable Deco,Master Sorcerer,Inabra,1754,"89,712,242,404",Open PvP
45,Baudao,Master Sorcerer,Serdebra,1753,"89,571,714,247",Open PvP
46,Magnifik Emperatordany,Master Sorcerer,Inabra,1747,"88,606,583,345",Open PvP
47,Niquit,Master Sorcerer,Antica,1728,"85,771,595,443",Open PvP
48,Unstoppable Mozar,Master Sorcerer,Jadebra,1726,"85,506,197,528",Open PvP
49,Dudodix,Master Sorcerer,Ferobra,1725,"85,346,930,010",Open PvP
50,Sorincullino,Master Sorcerer,Quelibra,1722,"84,938,867,251",Open PvP
51,Adorned Pouncer,Master Sorcerer,Honbra,1721,"84,670,645,914",Open PvP
52,Ahoky,Master Sorcerer,Solidera,1717,"84,115,111,948",Open PvP
53,Duzoco Inofensivo,Master Sorcerer,Jadebra,1713,"83,536,199,226",Open PvP
54,Volkiz Emex,Master Sorcerer,Solidera,1707,"82,728,884,806",Open PvP
55,Uchiha Dono Tornabra,Master Sorcerer,Tornabra,1704,"82,224,882,552",Open PvP
56,Sha Dowh,Master Sorcerer,Premia,1687,"79,836,386,167",Open PvP
57,Sorin Vilao,Master Sorcerer,Ourobra,1686,"79,706,212,810",Open PvP
58,Jacm Bombiinha,Master Sorcerer,Ferobra,1685,"79,586,341,047",Open PvP
59,Vepe Ohz,Master Sorcerer,Quelibra,1685,"79,511,518,138",Open PvP
60,Ze Zinho,Master Sorcerer,Ourobra,1680,"78,775,219,877",Open PvP
61,Onslaught Sorcerer,Master Sorcerer,Solidera,1672,"77,760,583,516",Open PvP
62,Skabp Intolerante,Master Sorcerer,Ferobra,1672,"77,649,671,532",Open PvP
63,Young Talent,Master Sorcerer,Thyria,1672,"77,636,160,608",Open PvP
64,Hera Kivaa Fallout,Master Sorcerer,Ourobra,1664,"76,563,567,693",Open PvP
65,Biellzinha,Master Sorcerer,Inabra,1658,"75,693,323,950",Open PvP
66,Zdzi Siek,Master Sorcerer,Peloria,1657,"75,619,331,662",Open PvP
67,Shoockerzim,Master Sorcerer,Quelibra,1651,"74,758,185,006",Open PvP
68,Fael Gumpshrimp,Master Sorcerer,Quelibra,1636,"72,815,109,055",Open PvP
69,Cellio,Master Sorcerer,Rasteibra,1634,"72,516,895,910",Open PvP
70,Khriszztoph,Master Sorcerer,Ombra,1634,"72,450,553,899",Open PvP
71,Bjo,Master Sorcerer,Quelibra,1626,"71,456,715,466",Open PvP
72,Teteu Endividado,Master Sorcerer,Honbra,1623,"71,119,467,331",Open PvP
73,Smoking Killer,Master Sorcerer,Solidera,1620,"70,654,013,707",Open PvP
74,Teenorio El Patron,Master Sorcerer,Wintera,1616,"70,184,426,897",Open PvP
75,Mejo Vikee,Master Sorcerer,Thyria,1612,"69,657,089,146",Open PvP
76,Vitnho,Master Sorcerer,Tornabra,1612,"69,632,512,127",Open PvP
77,Knacked,Master Sorcerer,Peloria,1610,"69,416,236,200",Open PvP
78,Malu Manzan,Master Sorcerer,Serdebra,1610,"69,350,392,374",Open PvP
79,Inferno koox,Master Sorcerer,Thyria,1594,"67,352,591,980",Open PvP
80,Riivv,Master Sorcerer,Antica,1593,"67,222,090,812",Open PvP
81,Brutus Insane,Master Sorcerer,Rasteibra,1590,"66,808,638,252",Open PvP
82,Radamanthys Navy Seal,Master Sorcerer,Talera,1588,"66,556,150,391",Open PvP
83,Melinxd,Master Sorcerer,Rasteibra,1585,"66,163,150,742",Open PvP
84,Floky Monkey,Master Sorcerer,Thyria,1578,"65,269,169,140",Open PvP
85,Bigboy Damage,Master Sorcerer,Thyria,1576,"65,098,211,182",Open PvP
86,Closedfriends Fernandoo,Master Sorcerer,Jadebra,1573,"64,667,687,374",Open PvP
87,Hat Kill Stealer,Master Sorcerer,Havera,1572,"64,577,705,306",Open PvP
88,Pekky Khamzai,Master Sorcerer,Antica,1571,"64,489,578,119",Open PvP
89,Yankoz Maestro,Master Sorcerer,Antica,1569,"64,218,314,308",Open PvP
90,Tatuazyyk,Master Sorcerer,Vunira,1568,"64,037,513,559",Open PvP
91,Thy Gas,Master Sorcerer,Ourobra,1555,"62,519,803,287",Open PvP
92,Jan Duni,Master Sorcerer,Inabra,1555,"62,514,055,350",Open PvP
93,Neutral Life,Master Sorcerer,Premia,1554,"62,396,184,012",Open PvP
94,Sir Tom Bombadil,Master Sorcerer,Havera,1551,"62,057,979,607",Open PvP
95,Imperiious,Master Sorcerer,Lobera,1550,"61,869,799,712",Open PvP
96,Tazari Windu,Master Sorcerer,Rasteibra,1549,"61,751,262,558",Open PvP
97,Critical Opressor,Master Sorcerer,Honbra,1548,"61,587,174,380",Open PvP
98,Nozferato,Master Sorcerer,Quelibra,1544,"61,131,119,700",Open PvP
99,Kardya Shelby,Master Sorcerer,Havera,1543,"60,993,978,949",Open PvP
100,Hakaii Sheik,Master Sorcerer,Ourobra,1542,"60,926,127,736",Open PvP
101,Lawdz,Master Sorcerer,Antica,1541,"60,819,934,154",Open PvP
102,Flying Joahn,Master Sorcerer,Xyla,1540,"60,691,537,608",Open PvP
103,Oriibsz,Master Sorcerer,Inabra,1539,"60,539,411,028",Open PvP
104,Smooth Hardstyle,Master Sorcerer,Ferobra,1537,"60,353,203,863",Open PvP
105,Akuma etterno,Master Sorcerer,Ferobra,1537,"60,346,445,064",Open PvP
106,Sorin bife wellington,Master Sorcerer,Ourobra,1533,"59,845,429,918",Open PvP
107,Escoboar,Master Sorcerer,Peloria,1528,"59,269,689,193",Open PvP
108,Szydercaa,Master Sorcerer,Citra,1523,"58,694,342,499",Open PvP
109,Beelzee El Patron,Master Sorcerer,Wintera,1522,"58,600,912,823",Open PvP
110,Charllon,Master Sorcerer,Quelibra,1517,"58,022,403,996",Open PvP
111,Youmi Buu,Master Sorcerer,Ourobra,1517,"58,020,777,593",Open PvP
112,Guimba Bruto,Master Sorcerer,Serdebra,1516,"57,881,966,609",Open PvP
113,Joems,Master Sorcerer,Thyria,1514,"57,624,955,944",Open PvP
114,Vitin Daronco,Master Sorcerer,Rasteibra,1513,"57,553,924,483",Open PvP
115,Vextoor,Master Sorcerer,Serdebra,1509,"57,109,060,342",Open PvP
116,Patraozinho Agro,Master Sorcerer,Ombra,1508,"56,981,480,250",Open PvP
117,Neggich,Master Sorcerer,Havera,1494,"55,401,232,464",Open PvP
118,Bahbahk Cueistorebomb,Master Sorcerer,Ourobra,1489,"54,819,681,705",Open PvP
119,Mattheuws,Master Sorcerer,Quintera,1488,"54,700,254,079",Open PvP
120,Alemao Alenda,Master Sorcerer,Inabra,1485,"54,438,456,107",Open PvP
121,Masters Fred,Master Sorcerer,Quelibra,1484,"54,273,909,788",Open PvP
122,Victtor Millonetta,Master Sorcerer,Xymera,1484,"54,263,311,710",Open PvP
123,Pune Bombams,Master Sorcerer,Inabra,1481,"53,953,811,156",Open PvP
124,Godslayers,Master Sorcerer,Talera,1479,"53,798,347,783",Open PvP
125,Overaw,Master Sorcerer,Ferobra,1479,"53,757,833,272",Open PvP
126,Bolk,Master Sorcerer,Antica,1478,"53,630,364,693",Open PvP
127,Vulckanz,Master Sorcerer,Quidera,1476,"53,461,018,068",Open PvP
128,Manolost,Master Sorcerer,Talera,1466,"52,402,178,484",Open PvP
129,Cowboy Paeveio,Master Sorcerer,Unebra,1465,"52,234,249,877",Open PvP
130,Kiiwinita,Master Sorcerer,Xyla,1461,"51,821,679,158",Open PvP
131,Valariak,Master Sorcerer,Quintera,1460,"51,753,490,761",Open PvP
132,Lipe Fallout,Master Sorcerer,Ourobra,1459,"51,638,470,209",Open PvP
133,Remik Sorc,Master Sorcerer,Xyla,1456,"51,289,101,626",Open PvP
134,Her Ze,Master Sorcerer,Talera,1449,"50,589,824,084",Open PvP
135,Usuario Rato,Master Sorcerer,Jadebra,1447,"50,364,143,629",Open PvP
136,Drazan Chanersiete,Master Sorcerer,Quidera,1444,"50,045,970,749",Open PvP
137,Zezinho Quebrado,Master Sorcerer,Ourobra,1440,"49,613,265,177",Open PvP
138,Nicol,Master Sorcerer,Vunira,1439,"49,554,227,123",Open PvP
139,Zarothprime,Master Sorcerer,Antica,1438,"49,377,450,593",Open PvP
140,Azar Math,Master Sorcerer,Xyla,1436,"49,204,184,045",Open PvP
141,Dedeh Love,Master Sorcerer,Ferobra,1431,"48,666,576,233",Open PvP
142,Leozinlovepeq,Master Sorcerer,Tornabra,1429,"48,443,127,767",Open PvP
143,Og Kiedos,Master Sorcerer,Vunira,1423,"47,869,217,042",Open PvP
144,Lone Leech,Master Sorcerer,Lobera,1417,"47,279,901,328",Open PvP
145,Dwooid,Master Sorcerer,Lobera,1417,"47,278,714,308",Open PvP
146,Tonka Baby,Master Sorcerer,Lobera,1417,"47,247,958,040",Open PvP
147,Synyster Gaates,Master Sorcerer,Talera,1417,"47,232,983,485",Open PvP
148,Incredible Akus,Master Sorcerer,Lobera,1416,"47,216,382,526",Open PvP
149,Key Es,Master Sorcerer,Serdebra,1416,"47,124,932,742",Open PvP
150,Goa Primeape,Master Sorcerer,Quidera,1414,"46,964,508,613",Open PvP
151,Pragmatics,Master Sorcerer,Quintera,1412,"46,762,081,082",Open PvP
152,Voltagezs Chanersiete,Master Sorcerer,Quidera,1410,"46,529,303,310",Open PvP
153,Queen Gina,Master Sorcerer,Wintera,1409,"46,428,884,510",Open PvP
154,Siarrrrra,Master Sorcerer,Quelibra,1408,"46,373,680,856",Open PvP
155,Javi the shihan,Master Sorcerer,Serdebra,1406,"46,172,108,577",Open PvP
156,Inseto insolente,Master Sorcerer,Inabra,1404,"46,017,830,506",Open PvP
157,Deemolisher,Master Sorcerer,Antica,1404,"45,988,375,848",Open PvP
158,Firemane Avenger,Master Sorcerer,Ferobra,1401,"45,641,704,409",Open PvP
159,Szwagier Gregor,Master Sorcerer,Xyla,1400,"45,578,241,698",Open PvP
160,Zigg Nal,Master Sorcerer,Ourobra,1399,"45,508,011,490",Open PvP
161,Vinigod Prox,Master Sorcerer,Ferobra,1398,"45,403,672,267",Open PvP
162,Floki Darksoul,Master Sorcerer,Rasteibra,1397,"45,250,529,069",Open PvP
163,Damzek Arrogante,Master Sorcerer,Solidera,1395,"45,090,090,640",Open PvP
164,Byoniic,Master Sorcerer,Vunira,1393,"44,905,955,499",Open PvP
165,King Uhtredzera,Master Sorcerer,Ombra,1392,"44,856,486,177",Open PvP
166,Romanholi Bombao,Master Sorcerer,Ferobra,1391,"44,701,540,129",Open PvP
167,Poderoso Hiigh Wizard,Master Sorcerer,Inabra,1390,"44,578,964,672",Open PvP
168,Thur zika,Master Sorcerer,Quelibra,1386,"44,238,297,817",Open PvP
169,Dron Hardy,Master Sorcerer,Ourobra,1385,"44,133,637,628",Open PvP
170,Eren Ravenclaw,Master Sorcerer,Solidera,1384,"44,054,142,763",Open PvP
171,Rikky Opressor,Master Sorcerer,Ombra,1383,"43,978,979,257",Open PvP
172,Roronoa Neurotiko,Master Sorcerer,Wintera,1382,"43,861,607,234",Open PvP
173,Papilao Amassa Cranio,Master Sorcerer,Quelibra,1382,"43,835,381,466",Open PvP
174,Migmai Friolla,Master Sorcerer,Jadebra,1381,"43,773,852,896",Open PvP
175,Aegoth Darko,Master Sorcerer,Havera,1380,"43,659,881,103",Open PvP
176,Sinister Blaskzz,Master Sorcerer,Honbra,1379,"43,606,414,207",Open PvP
177,Brenim Bombao,Master Sorcerer,Inabra,1378,"43,493,141,389",Open PvP
178,Reyken Camp,Master Sorcerer,Quidera,1375,"43,219,413,894",Open PvP
179,Mage Deceiver,Master Sorcerer,Quelibra,1375,"43,144,864,432",Open PvP
180,Cygi los panczos,Master Sorcerer,Antica,1372,"42,944,986,828",Open PvP
181,Sorinzord,Master Sorcerer,Rasteibra,1369,"42,608,999,775",Open PvP
182,Josh Fullbomb,Master Sorcerer,Talera,1369,"42,604,454,473",Open PvP
183,Death Wave,Master Sorcerer,Solidera,1368,"42,551,307,525",Open PvP
184,Lewiis Bronx,Master Sorcerer,Lobera,1366,"42,306,529,159",Open PvP
185,Sheik Ptka,Master Sorcerer,Serdebra,1365,"42,206,456,118",Open PvP
186,Siir Boladex,Master Sorcerer,Ombra,1364,"42,166,638,508",Open PvP
187,Gorzin,Master Sorcerer,Honbra,1363,"42,025,570,525",Open PvP
188,Garncuch Kapi,Master Sorcerer,Thyria,1359,"41,676,240,312",Open PvP
189,Wingboy,Master Sorcerer,Rasteibra,1358,"41,642,263,481",Open PvP
190,Lehoz,Master Sorcerer,Wintera,1357,"41,522,722,277",Open PvP
191,Neri Isback,Master Sorcerer,Quelibra,1356,"41,419,005,294",Open PvP
192,Pepehzin,Master Sorcerer,Ombra,1355,"41,300,007,285",Open PvP
193,Na Bu,Master Sorcerer,Jadebra,1352,"41,046,886,016",Open PvP
194,Orfeo Navy Seal,Master Sorcerer,Talera,1350,"40,852,273,578",Open PvP
195,Xogoode,Master Sorcerer,Antica,1349,"40,817,675,593",Open PvP
196,Rekuperatore,Master Sorcerer,Peloria,1349,"40,736,246,425",Open PvP
197,Haullyz Implacavel,Master Sorcerer,Quelibra,1346,"40,466,784,059",Open PvP
198,Carlin Tadafilado,Master Sorcerer,Inabra,1343,"40,204,140,719",Open PvP
199,Soni Retafinal,Master Sorcerer,Serdebra,1342,"40,123,719,986",Open PvP
200,Toxic Kakai,Master Sorcerer,Premia,1338,"39,780,562,536",Open PvP
201,Kotz Lidera,Master Sorcerer,Honbra,1337,"39,739,462,272",Open PvP
202,Omel Triplelavada,Master Sorcerer,Xymera,1337,"39,725,544,054",Open PvP
203,Brilha Brilha Sdzinha,Master Sorcerer,Rasteibra,1337,"39,660,951,465",Open PvP
204,Middel,Master Sorcerer,Antica,1334,"39,416,700,304",Open PvP
205,Coronel Shock,Master Sorcerer,Quelibra,1333,"39,370,502,662",Open PvP
206,Soldado Invader,Master Sorcerer,Ferobra,1331,"39,164,026,881",Open PvP
207,Kiriuz Kser,Master Sorcerer,Lobera,1330,"39,043,370,737",Open PvP
208,Frozen Thugx,Master Sorcerer,Inabra,1330,"39,040,164,871",Open PvP
209,Flipias,Master Sorcerer,Quintera,1328,"38,945,386,964",Open PvP
210,Jonas Bandidoo,Master Sorcerer,Inabra,1328,"38,909,742,563",Open PvP
211,Evol One,Master Sorcerer,Vunira,1327,"38,849,936,571",Open PvP
212,Urso Xaaapado,Master Sorcerer,Serdebra,1324,"38,536,044,192",Open PvP
213,Charly Chanersiete,Master Sorcerer,Quidera,1322,"38,416,552,587",Open PvP
214,Ivanzx Sauvage,Master Sorcerer,Solidera,1322,"38,352,042,646",Open PvP
215,Ocuei Gebe Bombams,Master Sorcerer,Rasteibra,1321,"38,306,389,309",Open PvP
216,Sheala de Vries,Master Sorcerer,Premia,1321,"38,273,083,799",Open PvP
217,Magicallse,Master Sorcerer,Antica,1316,"37,874,890,567",Open PvP
218,Evookeer,Master Sorcerer,Serdebra,1314,"37,719,675,754",Open PvP
219,Dalvao da xjota,Master Sorcerer,Ferobra,1314,"37,694,915,637",Open PvP
220,Violent Beams,Master Sorcerer,Quidera,1312,"37,518,077,134",Open PvP
221,Corex On Fiire,Master Sorcerer,Quidera,1312,"37,496,077,496",Open PvP
222,Igao Aventureiro Sinistro,Master Sorcerer,Rasteibra,1311,"37,467,157,741",Open PvP
223,Bushumusu,Master Sorcerer,Premia,1311,"37,428,563,750",Open PvP
224,Gulkair Prime,Master Sorcerer,Rasteibra,1310,"37,340,330,800",Open PvP
225,Franknitro,Master Sorcerer,Lobera,1309,"37,293,612,974",Open PvP
226,Umeex,Master Sorcerer,Vunira,1308,"37,159,321,121",Open PvP
227,Vincent'Dra,Master Sorcerer,Antica,1307,"37,093,256,798",Open PvP
228,Vaparir,Master Sorcerer,Havera,1307,"37,087,408,550",Open PvP
229,Jiddra Reapers,Master Sorcerer,Peloria,1305,"36,939,651,765",Open PvP
230,Mago Hans,Master Sorcerer,Quelibra,1305,"36,920,052,084",Open PvP
231,Battou Click Clack,Master Sorcerer,Xymera,1305,"36,905,684,488",Open PvP
232,Closedfriends Maghx,Master Sorcerer,Jadebra,1303,"36,749,272,626",Open PvP
233,Killz,Master Sorcerer,Lobera,1302,"36,670,220,203",Open PvP
234,Aliarise,Master Sorcerer,Lobera,1302,"36,644,030,083",Open PvP
235,Zatis Mage,Master Sorcerer,Quelibra,1302,"36,628,083,595",Open PvP
236,Jaggerboom,Master Sorcerer,Premia,1300,"36,516,202,550",Open PvP
237,Kinhux,Master Sorcerer,Ombra,1299,"36,405,543,427",Open PvP
238,Tiolla,Master Sorcerer,Ombra,1299,"36,387,792,103",Open PvP
239,Rathez,Master Sorcerer,Xyla,1297,"36,230,354,946",Open PvP
240,Benediktuss,Master Sorcerer,Peloria,1296,"36,161,815,895",Open PvP
241,Brall,Master Sorcerer,Antica,1296,"36,114,244,047",Open PvP
242,Quakkap,Master Sorcerer,Vunira,1293,"35,919,382,117",Open PvP
243,Bruxao Imparavel,Master Sorcerer,Rasteibra,1292,"35,829,756,713",Open PvP
244,Adreuz,Master Sorcerer,Premia,1292,"35,819,061,408",Open PvP
245,Big Mike,Master Sorcerer,Lobera,1292,"35,792,394,044",Open PvP
246,Not Billyonaire,Master Sorcerer,Thyria,1290,"35,632,676,215",Open PvP
247,Ted Pido Perdon,Master Sorcerer,Talera,1289,"35,588,481,870",Open PvP
248,Bautzik Slowmotion,Master Sorcerer,Ourobra,1288,"35,472,755,452",Open PvP
249,Sofyzikat,Master Sorcerer,Premia,1285,"35,252,636,534",Open PvP
250,Ykk,Master Sorcerer,Vunira,1285,"35,227,407,398",Open PvP
251,Mighty Carlos,Master Sorcerer,Talera,1282,"35,006,641,188",Open PvP
252,Douglas Puro Malte,Master Sorcerer,Serdebra,1282,"35,002,308,409",Open PvP
253,Josesitto,Master Sorcerer,Talera,1280,"34,852,176,300",Open PvP
254,Showtime Nerds,Master Sorcerer,Peloria,1279,"34,728,201,976",Open PvP
255,Back Seat Gaming,Master Sorcerer,Quintera,1277,"34,598,735,345",Open PvP
256,Korvmoj Fighter,Master Sorcerer,Peloria,1276,"34,500,605,701",Open PvP
257,Yan Hopebound,Master Sorcerer,Ombra,1275,"34,430,944,162",Open PvP
258,Guimba Explosivo,Master Sorcerer,Serdebra,1274,"34,329,271,162",Open PvP
259,Daisuki Ito,Master Sorcerer,Vunira,1273,"34,272,235,502",Open PvP
260,Chezzao,Master Sorcerer,Serdebra,1273,"34,229,214,154",Open PvP
261,Biell Dashow,Master Sorcerer,Tornabra,1271,"34,112,833,457",Open PvP
262,Lu Khas,Master Sorcerer,Honbra,1271,"34,075,958,087",Open PvP
263,Gonza Zedrin,Master Sorcerer,Ourobra,1270,"34,002,315,601",Open PvP
264,Brayanz,Master Sorcerer,Lobera,1265,"33,623,978,049",Open PvP
265,Stormzero,Master Sorcerer,Wintera,1265,"33,594,288,157",Open PvP
266,Natilla Burnout,Master Sorcerer,Wintera,1264,"33,538,784,974",Open PvP
267,Vitin Love,Master Sorcerer,Ferobra,1263,"33,451,414,863",Open PvP
268,Mortainter,Master Sorcerer,Lobera,1262,"33,374,726,961",Open PvP
269,Brandon Toretto,Master Sorcerer,Lobera,1261,"33,304,381,972",Open PvP
270,Baraii Fawkes,Master Sorcerer,Tornabra,1260,"33,223,215,498",Open PvP
271,King Rikky,Master Sorcerer,Ourobra,1260,"33,220,765,182",Open PvP
272,Bloody Vitim,Master Sorcerer,Honbra,1260,"33,182,870,572",Open PvP
273,Semsd,Master Sorcerer,Inabra,1259,"33,104,826,819",Open PvP
274,Invictoor,Master Sorcerer,Inabra,1258,"33,024,961,451",Open PvP
275,Andre Relaxado,Master Sorcerer,Rasteibra,1257,"32,972,118,487",Open PvP
276,Dubom Matuto,Master Sorcerer,Ferobra,1256,"32,889,287,160",Open PvP
277,Aghe,Master Sorcerer,Premia,1256,"32,872,600,398",Open PvP
278,Aranveil,Master Sorcerer,Citra,1255,"32,855,304,691",Open PvP
279,Bielzao Relaxado,Master Sorcerer,Rasteibra,1255,"32,839,451,808",Open PvP
280,Lino Maquinado,Master Sorcerer,Honbra,1252,"32,567,919,047",Open PvP
281,Habibit,Master Sorcerer,Quintera,1250,"32,454,890,264",Open PvP
282,Jalapenow,Master Sorcerer,Premia,1250,"32,427,012,020",Open PvP
283,Zatch Veon,Master Sorcerer,Ferobra,1250,"32,410,844,468",Open PvP
284,Makbraa,Master Sorcerer,Inabra,1250,"32,409,463,058",Open PvP
285,Ribamar Eterno,Master Sorcerer,Ombra,1248,"32,240,989,596",Open PvP
286,Aka Nogueira,Master Sorcerer,Vunira,1244,"31,942,056,732",Open PvP
287,Lipao Antidoping,Master Sorcerer,Honbra,1244,"31,940,755,261",Open PvP
288,Papelaum Meliexp,Master Sorcerer,Rasteibra,1243,"31,911,162,640",Open PvP
289,Cherie,Master Sorcerer,Honbra,1243,"31,888,885,705",Open PvP
290,Reque Ztek,Master Sorcerer,Xyla,1242,"31,838,372,442",Open PvP
291,Shep Grizz,Master Sorcerer,Lobera,1242,"31,812,981,926",Open PvP
292,Bryan Mort,Master Sorcerer,Solidera,1239,"31,564,628,056",Open PvP
293,Toto Lover,Master Sorcerer,Xyla,1237,"31,429,748,479",Open PvP
294,Shilfner Ksdems,Master Sorcerer,Inabra,1236,"31,393,056,487",Open PvP
295,Closedfriends Bidu Baiano,Master Sorcerer,Jadebra,1236,"31,341,004,584",Open PvP
296,Perro Killshot,Master Sorcerer,Solidera,1235,"31,300,135,940",Open PvP
297,Fabbe Warface,Master Sorcerer,Quelibra,1235,"31,278,475,709",Open PvP
298,Kasparovz,Master Sorcerer,Jadebra,1234,"31,211,067,764",Open PvP
299,Killa Mish,Master Sorcerer,Quidera,1231,"30,951,418,646",Open PvP
300,Khaoz Mercenario,Master Sorcerer,Jadebra,1230,"30,929,252,575",Open PvP
301,Heellz Mzyellow,Master Sorcerer,Wintera,1230,"30,924,892,666",Open PvP
302,Menozin Rush,Master Sorcerer,Quelibra,1229,"30,795,829,646",Open PvP
303,Merlin Last Dance,Master Sorcerer,Solidera,1228,"30,782,152,081",Open PvP
304,Mythlar,Master Sorcerer,Peloria,1226,"30,569,425,312",Open PvP
305,Kheos Belickon,Master Sorcerer,Talera,1225,"30,556,840,927",Open PvP
306,Grapleer,Master Sorcerer,Vunira,1225,"30,525,413,354",Open PvP
307,True Hema,Master Sorcerer,Vunira,1225,"30,512,468,997",Open PvP
308,Tyruno Rush,Master Sorcerer,Ourobra,1223,"30,338,954,061",Open PvP
309,Habibik,Master Sorcerer,Solidera,1222,"30,320,300,749",Open PvP
310,Peka Del Clubs,Master Sorcerer,Rasteibra,1219,"30,093,702,228",Open PvP
311,Carlosbh,Master Sorcerer,Lobera,1219,"30,079,392,833",Open PvP
312,Jonaszero Zedrin,Master Sorcerer,Ourobra,1218,"30,027,451,723",Open PvP
313,Rick Exilador,Master Sorcerer,Jadebra,1218,"29,971,867,106",Open PvP
314,Berglin,Master Sorcerer,Vunira,1217,"29,956,135,810",Open PvP
315,Sttake,Master Sorcerer,Ombra,1217,"29,921,844,296",Open PvP
316,Ocueistore Tonimbombms,Master Sorcerer,Honbra,1216,"29,890,361,847",Open PvP
317,Mental Stability,Master Sorcerer,Premia,1215,"29,746,333,031",Open PvP
318,Red Hexer,Master Sorcerer,Wintera,1214,"29,717,381,500",Open PvP
319,King Kakaa,Master Sorcerer,Honbra,1214,"29,711,257,335",Open PvP
320,Zalber,Master Sorcerer,Jadebra,1214,"29,683,927,275",Open PvP
321,Fungu Bungu,Master Sorcerer,Ombra,1213,"29,666,477,013",Open PvP
322,Tophigh Charmpoints,Master Sorcerer,Jadebra,1213,"29,632,044,405",Open PvP
323,Augusto Desonesto,Master Sorcerer,Quelibra,1213,"29,607,565,925",Open PvP
324,Jhonyxp,Master Sorcerer,Ombra,1212,"29,580,931,037",Open PvP
325,Kamikaze Yunus,Master Sorcerer,Peloria,1211,"29,461,821,467",Open PvP
326,Itz Agressivo,Master Sorcerer,Ferobra,1210,"29,392,073,257",Open PvP
