Rank,Name,Vocation,World,Level,Points,WorldType
168,Will Fatal Punch,Exalted Monk,Xybra,554,"2,805,209,163",Open PvP
169,Thony Presiidioo,Exalted Monk,Solidera,553,"2,796,298,117",Open PvP
170,Wolalla,Exalted Monk,Premia,552,"2,787,021,639",Open PvP
171,Joe The Monk,Exalted Monk,Jadebra,552,"2,780,112,502",Open PvP
172,Rnewl,Exalted Monk,Tornabra,552,"2,775,856,643",Open PvP
173,Nannie,Exalted Monk,Tornabra,552,"2,774,208,163",Open PvP
174,Ladrox Havoc,Exalted Monk,Rasteibra,551,"2,766,626,969",Open PvP
175,Gibbox Reborn,Exalted Monk,Victoris,551,"2,761,245,520",Open PvP
176,Paitah On,Exalted Monk,Antica,549,"2,728,581,225",Open PvP
177,Irtansris,Exalted Monk,Jadebra,548,"2,724,478,087",Open PvP
178,Kaozhi,Exalted Monk,Lobera,547,"2,707,640,493",Open PvP
179,Bambooty,Exalted Monk,Antica,547,"2,699,885,414",Open PvP
180,Abarao,Exalted Monk,Premia,546,"2,692,925,410",Open PvP
181,Illuminy,Exalted Monk,Ourobra,546,"2,688,975,301",Open PvP
182,Thy Manka,Exalted Monk,Ombra,544,"2,663,893,316",Open PvP
183,Luxferatu,Exalted Monk,Inabra,544,"2,654,576,848",Open PvP
184,Deusebra Fight,Exalted Monk,Honbra,544,"2,654,304,882",Open PvP
185,Sir Monkthadoz,Exalted Monk,Inabra,543,"2,652,400,344",Open PvP
186,Unly,Exalted Monk,Tornabra,543,"2,650,172,686",Open PvP
187,Bo Musialem Zmienic,Exalted Monk,Peloria,542,"2,628,578,168",Open PvP
188,Feu Boladaoo,Exalted Monk,Quelibra,541,"2,612,481,808",Open PvP
189,Ram Monk,Exalted Monk,Vunira,539,"2,583,632,707",Open PvP
190,Legandry Druidia,Exalted Monk,Peloria,538,"2,576,988,614",Open PvP
191,Deus Rodrigo,Exalted Monk,Ignitera,538,"2,573,953,672",Open PvP
192,First nasdq,Exalted Monk,Peloria,538,"2,572,281,082",Open PvP
193,Carlos the Shlek,Exalted Monk,Vunira,538,"2,567,529,942",Open PvP
194,Fist of avalon,Exalted Monk,Ignitera,536,"2,542,673,024",Open PvP
195,Monkinez,Exalted Monk,Noctalia,535,"2,530,040,946",Open PvP
196,Takaki Jacomotu,Exalted Monk,Quelibra,534,"2,516,608,564",Open PvP
197,Zuriell,Exalted Monk,Talera,533,"2,507,317,588",Open PvP
198,Kungs Law,Exalted Monk,Jadebra,533,"2,503,155,710",Open PvP
199,Fistuje,Exalted Monk,Thyria,532,"2,487,069,291",Open PvP
200,Night Boxe,Exalted Monk,Jadebra,531,"2,469,257,863",Open PvP
201,Miiguelito Monk,Exalted Monk,Solidera,531,"2,468,963,145",Open PvP
202,Gnik Zork,Exalted Monk,Inabra,530,"2,466,825,217",Open PvP
203,Hulligun,Exalted Monk,Quintera,530,"2,459,391,890",Open PvP
204,Quesillito On Runera,Exalted Monk,Xymera,530,"2,453,351,245",Open PvP
205,Arachnomix,Exalted Monk,Havera,529,"2,452,656,619",Open PvP
206,Gigachad Sigma Monk,Exalted Monk,Antica,529,"2,445,659,299",Open PvP
207,Bruce Lean,Exalted Monk,Xyla,528,"2,436,286,147",Open PvP
208,Exalted Luis,Exalted Monk,Jadebra,528,"2,433,121,872",Open PvP
209,The King Fighter,Exalted Monk,Jadebra,527,"2,421,124,330",Open PvP
210,Monkqey,Exalted Monk,Solidera,527,"2,420,373,100",Open PvP
211,Slaktaren Hans,Exalted Monk,Talera,527,"2,419,611,597",Open PvP
212,Old Tobi,Exalted Monk,Unebra,527,"2,415,071,346",Open PvP
213,Volsung San,Exalted Monk,Inabra,526,"2,410,999,351",Open PvP
214,Lil Strengen,Exalted Monk,Peloria,526,"2,401,851,761",Open PvP
215,Kruger Sama,Exalted Monk,Quidera,525,"2,393,614,725",Open PvP
216,Bonkler,Exalted Monk,Solidera,525,"2,385,265,174",Open PvP
217,Floorex,Exalted Monk,Vunira,524,"2,375,191,248",Open PvP
218,Werax Kung Lao,Exalted Monk,Peloria,523,"2,368,309,220",Open PvP
219,Zaritskaya,Exalted Monk,Jadebra,523,"2,364,417,141",Open PvP
220,Kael Fist,Exalted Monk,Vunira,523,"2,359,813,685",Open PvP
221,Salviano Monk,Exalted Monk,Ferobra,522,"2,353,703,690",Open PvP
222,Drunken Sensei,Exalted Monk,Ignitera,522,"2,352,848,608",Open PvP
223,Eo Perigo,Exalted Monk,Ferobra,521,"2,333,978,821",Open PvP
224,Spices,Exalted Monk,Antica,520,"2,316,625,737",Open PvP
225,Zbyszek Hydrauliik,Exalted Monk,Peloria,520,"2,316,599,295",Open PvP
226,Kryoo Spider Monk,Exalted Monk,Jadebra,518,"2,300,732,148",Open PvP
227,Rest Monk,Exalted Monk,Xyla,518,"2,296,728,331",Open PvP
228,Lil Paul,Exalted Monk,Quidera,518,"2,290,783,853",Open PvP
229,Biehls,Exalted Monk,Ombra,516,"2,268,639,602",Open PvP
230,So No Jab,Exalted Monk,Honbra,516,"2,264,145,769",Open PvP
231,Screen Off,Exalted Monk,Lobera,515,"2,256,579,038",Open PvP
232,Karynaa,Exalted Monk,Xyla,515,"2,255,872,028",Open PvP
233,Monktorsito,Exalted Monk,Xymera,514,"2,241,441,277",Open PvP
234,Tauttau,Exalted Monk,Jadebra,513,"2,225,995,215",Open PvP
235,Huguito Bhozs,Exalted Monk,Solidera,513,"2,224,295,152",Open PvP
236,General Pedro,Exalted Monk,Tornabra,513,"2,224,274,494",Open PvP
237,Raged fist,Exalted Monk,Antica,512,"2,223,209,215",Open PvP
238,Honeytrap,Exalted Monk,Rasteibra,512,"2,223,071,209",Open PvP
239,Diaper Faur,Exalted Monk,Vunira,511,"2,210,540,171",Open PvP
240,Deathfire Strini,Exalted Monk,Antica,511,"2,208,145,701",Open PvP
241,Sepirus Larks,Exalted Monk,Havera,511,"2,201,792,586",Open PvP
242,Monkanasz,Exalted Monk,Unebra,511,"2,200,953,991",Open PvP
243,Monk Bonffa,Exalted Monk,Jadebra,511,"2,198,168,773",Open PvP
244,Persi Zen,Exalted Monk,Talera,511,"2,198,120,453",Open PvP
245,Dustizinho,Exalted Monk,Tornabra,510,"2,197,657,477",Open PvP
246,Vinzel,Exalted Monk,Ombra,510,"2,196,427,478",Open PvP
247,Nublemas,Exalted Monk,Quidera,510,"2,189,476,619",Open PvP
248,Lamas Chi,Exalted Monk,Quidera,510,"2,185,292,075",Open PvP
249,Anac Exaltado,Exalted Monk,Xyla,508,"2,170,570,697",Open PvP
250,Kiwawe Ofc,Exalted Monk,Cantabra,508,"2,169,953,233",Open PvP
251,Fist Expert,Exalted Monk,Quintera,508,"2,168,772,259",Open PvP
252,Jogun,Exalted Monk,Antica,508,"2,168,473,717",Open PvP
253,Chama no Boxe,Exalted Monk,Inabra,508,"2,166,930,451",Open PvP
254,Monk Cabra,Exalted Monk,Ignitera,508,"2,165,769,672",Open PvP
255,Rhevon,Exalted Monk,Lobera,507,"2,157,377,213",Open PvP
256,Dalai Karma,Exalted Monk,Lobera,507,"2,152,889,813",Open PvP
257,Fadi Boy,Exalted Monk,Ombra,506,"2,140,189,802",Open PvP
258,Eff Ting,Exalted Monk,Ombra,505,"2,125,152,012",Open PvP
259,Elixe Liilpilxiizls,Exalted Monk,Ignitera,504,"2,111,956,700",Open PvP
260,Monknoxy,Exalted Monk,Ignitera,502,"2,085,717,113",Open PvP
261,Mongezero,Exalted Monk,Ourobra,501,"2,077,111,939",Open PvP
262,Nyrkki kyllikki,Exalted Monk,Vunira,499,"2,048,730,619",Open PvP
263,Doom Monk,Exalted Monk,Honbra,498,"2,035,284,846",Open PvP
264,Acertus,Exalted Monk,Lobera,497,"2,030,780,637",Open PvP
265,Rhoogway,Exalted Monk,Lobera,497,"2,022,597,922",Open PvP
266,Demonke,Exalted Monk,Noctalia,496,"2,017,262,179",Open PvP
267,Glowa Rodziiny,Exalted Monk,Xyla,496,"2,009,466,199",Open PvP
268,Dracary Chun,Exalted Monk,Talera,495,"2,002,978,427",Open PvP
269,Oldguy Shiz,Exalted Monk,Noctalia,495,"2,000,028,059",Open PvP
270,Jackiiie Chan,Exalted Monk,Premia,495,"1,997,424,434",Open PvP
271,Nobrezee,Exalted Monk,Honbra,494,"1,990,171,632",Open PvP
272,Rene Monk,Exalted Monk,Talera,494,"1,987,248,174",Open PvP
273,Briskets The Monk,Exalted Monk,Peloria,494,"1,985,069,695",Open PvP
274,Monk Full Charlover,Exalted Monk,Solidera,493,"1,981,878,532",Open PvP
275,Dark Hast,Exalted Monk,Lobera,493,"1,981,618,602",Open PvP
276,Zazapack,Exalted Monk,Antica,492,"1,967,353,613",Open PvP
277,Monks King,Exalted Monk,Quelibra,492,"1,962,656,486",Open PvP
278,Broken Monk,Exalted Monk,Cantabra,492,"1,961,853,146",Open PvP
279,Tagaroth,Exalted Monk,Inabra,491,"1,950,878,067",Open PvP
280,Mykai,Exalted Monk,Lobera,491,"1,949,521,049",Open PvP
281,Monkaristah,Exalted Monk,Inabra,490,"1,941,446,129",Open PvP
282,Vapapunch,Exalted Monk,Vunira,489,"1,931,147,851",Open PvP
283,Emhell,Exalted Monk,Tornabra,489,"1,929,305,582",Open PvP
284,Sunsick Six,Exalted Monk,Ourobra,488,"1,918,274,458",Open PvP
285,Vigour,Exalted Monk,Victoris,488,"1,917,233,226",Open PvP
286,Nardone,Exalted Monk,Lobera,488,"1,916,424,887",Open PvP
287,Sane Ryonos,Exalted Monk,Antica,488,"1,915,740,384",Open PvP
288,Bushmonk,Exalted Monk,Premia,487,"1,910,286,402",Open PvP
289,Monkzar,Exalted Monk,Xyla,487,"1,909,448,539",Open PvP
290,Attila Oligarch,Exalted Monk,Antica,487,"1,908,175,335",Open PvP
291,Mongil,Exalted Monk,Unebra,487,"1,905,187,297",Open PvP
292,Gariba,Exalted Monk,Xyla,487,"1,903,638,751",Open PvP
293,Og Blue dream,Exalted Monk,Citra,487,"1,901,502,980",Open PvP
294,Legozen,Monk,Jadebra,486,"1,895,097,519",Open PvP
295,Fitozepanm,Exalted Monk,Ignitera,486,"1,893,432,700",Open PvP
296,Crazy Fists,Exalted Monk,Antica,485,"1,888,479,340",Open PvP
297,Gzuiz Monk,Exalted Monk,Quelibra,485,"1,886,168,555",Open PvP
298,Ar Ies,Exalted Monk,Ferobra,485,"1,883,532,156",Open PvP
299,Bombao Noreste,Monk,Quidera,484,"1,876,430,456",Open PvP
300,Ruhtra Hero,Exalted Monk,Quintera,484,"1,875,936,711",Open PvP
301,Moench,Exalted Monk,Premia,484,"1,872,215,445",Open PvP
302,Monk Hong Kong,Exalted Monk,Vunira,484,"1,867,577,633",Open PvP
303,Mestre dos Punhos,Exalted Monk,Serdebra,483,"1,865,070,794",Open PvP
304,Lucci Kera,Exalted Monk,Lobera,483,"1,861,862,479",Open PvP
305,Monk Dryzz,Exalted Monk,Quidera,483,"1,857,812,671",Open PvP
306,Go Vrzick,Exalted Monk,Ombra,483,"1,857,123,710",Open PvP
307,Rokusai,Exalted Monk,Victoris,482,"1,853,332,535",Open PvP
308,Avatar Pepe,Exalted Monk,Citra,482,"1,852,097,294",Open PvP
309,Khotun Khan,Exalted Monk,Xymera,482,"1,844,721,864",Open PvP
310,Elchico Temido Emex,Exalted Monk,Solidera,482,"1,843,752,595",Open PvP
311,Atusian Palunwis,Exalted Monk,Quidera,481,"1,839,023,128",Open PvP
312,Monkz Demolidor,Exalted Monk,Cantabra,481,"1,837,397,380",Open PvP
313,Akomus Rush,Exalted Monk,Ourobra,481,"1,834,630,933",Open PvP
314,Ewaldo monk lee,Exalted Monk,Ferobra,480,"1,822,130,315",Open PvP
315,Daxier,Exalted Monk,Premia,479,"1,813,722,990",Open PvP
316,Kakumist,Exalted Monk,Premia,476,"1,784,582,358",Open PvP
317,Lethal Strikez,Exalted Monk,Xymera,476,"1,776,180,317",Open PvP
318,Kongier,Exalted Monk,Citra,475,"1,770,760,626",Open PvP
319,Pato Proboszcz,Exalted Monk,Xyla,475,"1,766,958,988",Open PvP
320,Jinroy,Exalted Monk,Quintera,475,"1,764,320,030",Open PvP
321,Sacred Larasz,Exalted Monk,Xymera,474,"1,762,768,222",Open PvP
322,Hakkaari,Exalted Monk,Honbra,474,"1,757,410,050",Open PvP
323,Kraynnuz Rusher,Exalted Monk,Ourobra,473,"1,744,999,958",Open PvP
324,Monkzda,Exalted Monk,Inabra,472,"1,741,065,398",Open PvP
325,Mighty Luke,Exalted Monk,Premia,472,"1,734,412,326",Open PvP
326,Kure Karura,Exalted Monk,Talera,472,"1,733,515,934",Open PvP
327,Ojiitos Dark,Exalted Monk,Ignitera,472,"1,733,377,403",Open PvP
328,Sagom Hith,Exalted Monk,Serdebra,471,"1,719,986,020",Open PvP
329,Sir Pandamonium,Exalted Monk,Solidera,470,"1,718,159,396",Open PvP
330,Punhos de Poeteiro,Exalted Monk,Ferobra,470,"1,715,946,583",Open PvP
331,Monjermu,Exalted Monk,Talera,470,"1,712,229,940",Open PvP
332,Fist of Serenity,Exalted Monk,Serdebra,470,"1,710,237,828",Open PvP
333,Vyskys,Exalted Monk,Peloria,469,"1,707,025,616",Open PvP
334,Monklaw,Exalted Monk,Wintera,469,"1,705,032,303",Open PvP
335,Almighty Cuqta,Exalted Monk,Quintera,469,"1,703,382,860",Open PvP
336,One Handx,Exalted Monk,Talera,469,"1,699,344,607",Open PvP
337,Sensei Dave,Exalted Monk,Noctalia,468,"1,696,416,142",Open PvP
338,Fyon Snow,Exalted Monk,Wintera,467,"1,681,391,854",Open PvP
339,Ahsokah,Exalted Monk,Honbra,467,"1,679,181,162",Open PvP
340,Liz Freny,Exalted Monk,Premia,466,"1,667,563,918",Open PvP
341,Sonja Monja,Exalted Monk,Rasteibra,466,"1,666,246,350",Open PvP
342,Ofthe King Thepower,Exalted Monk,Honbra,465,"1,658,773,849",Open PvP
343,Lavei,Exalted Monk,Xymera,464,"1,644,809,485",Open PvP
344,Pitbull Trocasoco,Exalted Monk,Tornabra,464,"1,644,779,244",Open PvP
345,Archif,Exalted Monk,Ignitera,463,"1,640,355,465",Open PvP
346,Monkingo,Exalted Monk,Xymera,463,"1,637,743,944",Open PvP
347,Gabe Lopes,Exalted Monk,Ferobra,462,"1,629,756,236",Open PvP
348,Monkbjj,Exalted Monk,Serdebra,462,"1,629,490,692",Open PvP
349,Emiilian,Exalted Monk,Antica,462,"1,627,032,572",Open PvP
