Rank,Name,Vocation,World,Level,Points,WorldType
105,Sky Jet,Elite Knight,Lobera,1550,"61,840,005,473",Open PvP
106,Jahadsito,Elite Knight,Quintera,1549,"61,725,855,538",Open PvP
107,Frank Friiola,Elite Knight,Jadebra,1548,"61,591,027,550",Open PvP
108,Nyothan,Elite Knight,Ourobra,1543,"61,097,169,932",Open PvP
109,Juan Es Mipapi,Elite Knight,Quintera,1538,"60,399,163,131",Open PvP
110,Braboeka,Elite Knight,Jadebra,1537,"60,290,192,703",Open PvP
111,Tamus Lightt,Elite Knight,Ombra,1535,"60,052,698,333",Open PvP
112,Siberion,Elite Knight,Premia,1534,"60,026,202,225",Open PvP
113,Retro Foso,Elite Knight,Quelibra,1527,"59,143,092,368",Open PvP
114,Dede Magnata,Elite Knight,Ourobra,1524,"58,857,504,019",Open PvP
115,King Emiliaoo,Elite Knight,Lobera,1524,"58,798,710,684",Open PvP
116,Heltz Slayer,Elite Knight,Ombra,1522,"58,593,220,457",Open PvP
117,Lagurus,Elite Knight,Quidera,1517,"58,058,495,514",Open PvP
118,Firemen Kyle,Elite Knight,Xyla,1516,"57,926,281,747",Open PvP
119,Alesba,Elite Knight,Premia,1516,"57,889,145,200",Open PvP
120,Faus to,Elite Knight,Quelibra,1515,"57,749,020,685",Open PvP
121,Closedfriends Leozin,Elite Knight,Jadebra,1513,"57,530,406,011",Open PvP
122,Taldo Gordo,Elite Knight,Ombra,1511,"57,304,280,797",Open PvP
123,Weey Fulltiiltado,Elite Knight,Rasteibra,1509,"57,144,432,971",Open PvP
124,Isaac Psiicopata,Elite Knight,Ourobra,1508,"57,011,058,091",Open PvP
125,Xeta Almighty Thunder,Elite Knight,Wintera,1507,"56,918,405,811",Open PvP
126,Roadster Kitad,Elite Knight,Talera,1504,"56,571,640,565",Open PvP
127,Darkziiin,Elite Knight,Rasteibra,1501,"56,172,858,588",Open PvP
128,Farmer No Hands,Elite Knight,Lobera,1494,"55,416,246,326",Open PvP
129,Elrikto,Elite Knight,Premia,1494,"55,368,203,180",Open PvP
130,Gil Sinpt Warman,Elite Knight,Talera,1491,"55,052,914,926",Open PvP
131,Messi Siuuu,Elite Knight,Vunira,1490,"55,008,323,356",Open PvP
132,Tzuthx,Elite Knight,Quintera,1488,"54,776,034,202",Open PvP
133,Apok Kryz,Elite Knight,Talera,1487,"54,635,105,179",Open PvP
134,The Ultimate Slayer,Elite Knight,Honbra,1487,"54,581,947,635",Open PvP
135,Marcos Swordbreaker,Elite Knight,Jadebra,1483,"54,174,154,903",Open PvP
136,Bedaz Koranav,Elite Knight,Honbra,1476,"53,453,739,772",Open PvP
137,Anlightus,Elite Knight,Xyla,1476,"53,423,854,633",Open PvP
138,Malenzera Insane,Elite Knight,Rasteibra,1474,"53,179,500,351",Open PvP
139,Jirren,Elite Knight,Peloria,1474,"53,164,262,193",Open PvP
140,Knight Forsale,Elite Knight,Ourobra,1471,"52,873,918,312",Open PvP
141,Lukayan,Elite Knight,Serdebra,1469,"52,668,684,945",Open PvP
142,Ancora Predador,Elite Knight,Rasteibra,1467,"52,476,619,800",Open PvP
143,Seloko Denone,Elite Knight,Jadebra,1467,"52,475,240,876",Open PvP
144,Titooh Zero Compromisso,Elite Knight,Serdebra,1464,"52,099,932,414",Open PvP
145,Monkee Madness,Elite Knight,Lobera,1463,"52,009,556,863",Open PvP
146,Big Da Discordia,Elite Knight,Tornabra,1462,"51,901,477,440",Open PvP
147,Bag You Desiire,Elite Knight,Ourobra,1462,"51,884,597,154",Open PvP
148,Lucky Butcherr,Elite Knight,Wintera,1461,"51,798,866,276",Open PvP
149,Skayfox,Elite Knight,Inabra,1461,"51,788,231,604",Open PvP
150,Gomesx,Elite Knight,Serdebra,1461,"51,765,898,731",Open PvP
151,Mayor Catra,Elite Knight,Honbra,1459,"51,633,359,549",Open PvP
152,Don Victtor Millonetta,Elite Knight,Xymera,1454,"51,045,780,292",Open PvP
153,Yessi Kalitry,Elite Knight,Quintera,1453,"50,995,661,676",Open PvP
154,Lord Maseda,Elite Knight,Antica,1453,"50,918,836,066",Open PvP
155,Bruzanas,Elite Knight,Quidera,1451,"50,738,186,998",Open PvP
156,Uchiha Dracule Mihawk,Elite Knight,Tornabra,1450,"50,650,590,515",Open PvP
157,Peumarinho,Elite Knight,Jadebra,1448,"50,479,172,723",Open PvP
158,Anatomiczny Posilek,Elite Knight,Thyria,1448,"50,471,137,588",Open PvP
159,Theus Prime,Elite Knight,Jadebra,1448,"50,445,271,741",Open PvP
160,Shura Mvcross,Elite Knight,Ferobra,1447,"50,327,467,476",Open PvP
161,Wabriel,Elite Knight,Premia,1441,"49,736,583,334",Open PvP
162,Vudu Ziinho,Elite Knight,Inabra,1441,"49,666,981,961",Open PvP
163,Florento,Elite Knight,Premia,1440,"49,616,314,663",Open PvP
164,Sir Lokus,Elite Knight,Quelibra,1440,"49,614,623,258",Open PvP
165,Knight Davin,Elite Knight,Quelibra,1435,"49,066,768,292",Open PvP
166,Poppel the knight,Elite Knight,Peloria,1428,"48,355,459,139",Open PvP
167,Ronalxs Predathorzxs,Elite Knight,Talera,1427,"48,300,996,505",Open PvP
168,Roxeszx,Elite Knight,Quintera,1427,"48,280,349,977",Open PvP
169,Ruge,Elite Knight,Thyria,1427,"48,267,974,063",Open PvP
170,Er Wings,Elite Knight,Solidera,1423,"47,846,779,766",Open PvP
171,Claudi Love,Elite Knight,Ferobra,1421,"47,696,084,719",Open PvP
172,Daante Alighieri,Elite Knight,Talera,1421,"47,683,717,302",Open PvP
173,Andresich,Elite Knight,Talera,1420,"47,582,721,490",Open PvP
174,Mathewziin,Elite Knight,Quelibra,1419,"47,498,489,458",Open PvP
175,Angel Di Nanorka,Elite Knight,Honbra,1418,"47,384,393,244",Open PvP
176,Chris Fehnn,Elite Knight,Rasteibra,1417,"47,282,213,819",Open PvP
177,Adamsz,Elite Knight,Citra,1416,"47,192,069,750",Open PvP
178,Dynamoxsz,Elite Knight,Ferobra,1416,"47,157,167,079",Open PvP
179,Doom Neyzao,Elite Knight,Honbra,1415,"47,069,857,796",Open PvP
180,Khorror,Elite Knight,Havera,1414,"46,964,034,194",Open PvP
181,Milo Sly,Elite Knight,Havera,1413,"46,911,366,819",Open PvP
182,Inma Imparavel,Elite Knight,Rasteibra,1411,"46,717,380,399",Open PvP
183,Tankes,Elite Knight,Premia,1409,"46,491,122,386",Open PvP
184,Tenorio Click Clack,Elite Knight,Xymera,1409,"46,489,376,871",Open PvP
185,Maiithare,Elite Knight,Honbra,1407,"46,252,309,757",Open PvP
186,Midasfuga,Elite Knight,Rasteibra,1407,"46,246,166,117",Open PvP
187,Alaiz,Elite Knight,Serdebra,1407,"46,230,623,311",Open PvP
188,Filipec,Elite Knight,Antica,1405,"46,049,466,359",Open PvP
189,Kenia Berserk,Elite Knight,Ombra,1404,"45,980,286,307",Open PvP
190,Frank Warborn,Elite Knight,Havera,1404,"45,953,284,542",Open PvP
191,Ursinho Paeveio,Elite Knight,Unebra,1402,"45,814,308,025",Open PvP
192,Jefy Bombalove,Elite Knight,Serdebra,1402,"45,804,925,010",Open PvP
193,Safinei Oldgangsta,Elite Knight,Rasteibra,1398,"45,368,245,128",Open PvP
194,Lovexd,Elite Knight,Solidera,1398,"45,367,563,696",Open PvP
195,Felipinho Shocknelas,Elite Knight,Unebra,1396,"45,220,185,173",Open PvP
196,Netomcz Imports,Elite Knight,Serdebra,1396,"45,207,357,446",Open PvP
197,Da Bray,Elite Knight,Lobera,1395,"45,117,674,194",Open PvP
198,Aserys,Elite Knight,Rasteibra,1394,"45,042,905,373",Open PvP
199,Iruz,Elite Knight,Antica,1394,"44,965,554,235",Open PvP
200,Alisson Knight,Elite Knight,Inabra,1393,"44,909,544,040",Open PvP
201,Otti Ek,Elite Knight,Xymera,1392,"44,774,426,771",Open PvP
202,Coy,Elite Knight,Quelibra,1389,"44,519,995,173",Open PvP
203,Pinkx,Elite Knight,Quelibra,1388,"44,432,608,349",Open PvP
204,Kiinhazera,Elite Knight,Tornabra,1385,"44,150,968,219",Open PvP
205,Baadam rynek,Elite Knight,Vunira,1383,"43,922,183,969",Open PvP
206,Not Pedro,Elite Knight,Quintera,1382,"43,879,131,982",Open PvP
207,Bruno is Back,Elite Knight,Ferobra,1382,"43,834,149,048",Open PvP
208,Agiot,Elite Knight,Honbra,1381,"43,713,620,864",Open PvP
209,Chris Ekbombinha,Elite Knight,Ombra,1380,"43,663,421,170",Open PvP
210,Durak Bloodblade,Elite Knight,Ourobra,1379,"43,553,358,100",Open PvP
211,Mi tous,Elite Knight,Quelibra,1378,"43,437,736,386",Open PvP
212,Bruwkz Mercenary,Elite Knight,Quelibra,1377,"43,386,923,027",Open PvP
213,Enforia,Elite Knight,Quidera,1376,"43,233,091,475",Open PvP
214,Zonatto Ibelin Poderoso,Elite Knight,Tornabra,1375,"43,226,300,894",Open PvP
215,Thorid Iryak,Elite Knight,Inabra,1374,"43,136,616,081",Open PvP
216,King Galaiko,Elite Knight,Ferobra,1374,"43,114,361,004",Open PvP
217,Tiu Piki,Elite Knight,Inabra,1369,"42,597,954,106",Open PvP
218,Silny Pan,Elite Knight,Xyla,1367,"42,421,889,192",Open PvP
219,Osio Yuya,Elite Knight,Inabra,1367,"42,390,345,697",Open PvP
220,Giilson Juniior,Elite Knight,Ferobra,1364,"42,171,440,500",Open PvP
221,Lockyez,Elite Knight,Rasteibra,1364,"42,158,810,007",Open PvP
222,Wlodarzka,Elite Knight,Xyla,1363,"42,101,907,552",Open PvP
223,Matzes,Elite Knight,Antica,1363,"42,043,077,310",Open PvP
224,Amiiral,Elite Knight,Thyria,1362,"42,016,351,775",Open PvP
225,Fhaelzs,Elite Knight,Ombra,1362,"42,005,693,764",Open PvP
226,Orangeona,Elite Knight,Lobera,1362,"41,987,538,703",Open PvP
227,Juno Relaxsz,Elite Knight,Havera,1360,"41,790,234,782",Open PvP
228,Mouhh,Elite Knight,Vunira,1359,"41,685,810,458",Open PvP
229,Lacerator,Elite Knight,Inabra,1359,"41,672,779,702",Open PvP
230,Rizeko,Elite Knight,Vunira,1358,"41,615,111,972",Open PvP
231,Thunderfist,Elite Knight,Peloria,1358,"41,609,624,588",Open PvP
232,Shendd,Elite Knight,Rasteibra,1357,"41,553,080,403",Open PvP
233,Maka Cheira,Elite Knight,Ferobra,1357,"41,484,001,263",Open PvP
234,Sidd Arrogante,Elite Knight,Jadebra,1356,"41,448,735,303",Open PvP
235,Malicie,Elite Knight,Havera,1356,"41,375,440,357",Open PvP
236,Luizin Iz Back,Elite Knight,Quelibra,1353,"41,175,833,738",Open PvP
237,Dan Love,Elite Knight,Ferobra,1353,"41,174,022,867",Open PvP
238,Ya su,Elite Knight,Ferobra,1353,"41,163,023,492",Open PvP
239,Re nanzin,Elite Knight,Ferobra,1352,"41,089,544,238",Open PvP
240,Poderxd,Elite Knight,Lobera,1352,"41,074,687,510",Open PvP
241,Ashtonn Kutcher,Elite Knight,Tornabra,1351,"40,985,571,034",Open PvP
242,Lemaozerah Amou Demais,Elite Knight,Ferobra,1350,"40,907,529,749",Open PvP
243,Another Other,Elite Knight,Thyria,1349,"40,745,002,228",Open PvP
244,Piolho De Gabine,Elite Knight,Jadebra,1348,"40,644,159,929",Open PvP
245,Anya Kharara,Elite Knight,Inabra,1347,"40,628,826,152",Open PvP
246,Zek ek Bombinha,Elite Knight,Solidera,1347,"40,585,062,341",Open PvP
247,Hublinck,Elite Knight,Quelibra,1347,"40,569,857,123",Open PvP
248,Bocho Arrogante,Elite Knight,Solidera,1345,"40,457,081,291",Open PvP
249,Mutilinha Underdog,Elite Knight,Rasteibra,1344,"40,343,512,763",Open PvP
250,Laura Hellstorm,Elite Knight,Vunira,1341,"40,096,797,548",Open PvP
251,Creitoo,Elite Knight,Quelibra,1341,"40,035,759,436",Open PvP
252,Hypenotize,Elite Knight,Peloria,1340,"39,950,703,856",Open PvP
253,Blaze Prime,Elite Knight,Quidera,1338,"39,811,018,551",Open PvP
254,Silver Siriius,Elite Knight,Quidera,1337,"39,662,735,175",Open PvP
255,Cavaleiro Sagaz,Elite Knight,Rasteibra,1336,"39,644,171,027",Open PvP
256,Waleado Og,Elite Knight,Lobera,1335,"39,492,964,284",Open PvP
257,Felix Factory,Elite Knight,Quelibra,1334,"39,440,479,487",Open PvP
258,King Vonmort,Elite Knight,Peloria,1334,"39,413,767,790",Open PvP
259,Mano Tibeco,Elite Knight,Antica,1332,"39,283,877,391",Open PvP
260,Kueloquex,Elite Knight,Solidera,1332,"39,228,831,190",Open PvP
261,Hulk Jackson,Elite Knight,Thyria,1331,"39,148,146,183",Open PvP
262,Fire Draggon,Elite Knight,Quintera,1329,"39,012,746,581",Open PvP
263,Tanketa Navy Seal,Elite Knight,Talera,1328,"38,911,867,745",Open PvP
264,Zaitori,Elite Knight,Vunira,1327,"38,817,762,408",Open PvP
265,Rodriguin Santoryu,Elite Knight,Jadebra,1327,"38,777,707,396",Open PvP
266,The Conan,Elite Knight,Antica,1326,"38,759,898,396",Open PvP
267,Darkslayer Ronin,Elite Knight,Premia,1326,"38,696,491,751",Open PvP
268,Rodriguinsz,Elite Knight,Jadebra,1325,"38,663,635,450",Open PvP
269,Darkbookmagic,Elite Knight,Ferobra,1324,"38,511,281,230",Open PvP
270,Mad Maddy,Elite Knight,Lobera,1323,"38,489,042,943",Open PvP
271,Imohivel,Elite Knight,Ombra,1322,"38,393,745,942",Open PvP
272,Motiro,Elite Knight,Serdebra,1320,"38,211,688,019",Open PvP
273,Lord Thiaguks,Elite Knight,Serdebra,1320,"38,173,261,431",Open PvP
274,Jota Cabrero,Elite Knight,Quelibra,1319,"38,141,428,042",Open PvP
275,Libi,Elite Knight,Lobera,1319,"38,129,408,809",Open PvP
276,Rolkins,Elite Knight,Lobera,1318,"38,011,268,756",Open PvP
277,Monsterise,Elite Knight,Ombra,1315,"37,794,446,514",Open PvP
278,True Woo Dy,Elite Knight,Inabra,1315,"37,790,579,998",Open PvP
279,Johanz,Elite Knight,Solidera,1315,"37,734,783,053",Open PvP
280,Darkjah,Elite Knight,Quelibra,1314,"37,655,863,219",Open PvP
281,Azkar Drek,Elite Knight,Havera,1311,"37,457,144,071",Open PvP
282,Juankz,Elite Knight,Lobera,1310,"37,332,310,880",Open PvP
283,Warrior Wade,Elite Knight,Solidera,1309,"37,252,253,342",Open PvP
284,Delta Algumacoisa,Elite Knight,Honbra,1309,"37,240,329,606",Open PvP
285,Zathroths,Elite Knight,Ombra,1307,"37,072,479,931",Open PvP
286,Noelazo,Elite Knight,Tornabra,1307,"37,054,802,278",Open PvP
287,Kabahad,Elite Knight,Peloria,1306,"37,021,200,148",Open PvP
288,Nottingesther,Elite Knight,Rasteibra,1306,"36,987,608,071",Open PvP
289,Dystopian,Elite Knight,Vunira,1305,"36,924,428,362",Open PvP
290,Bel mont,Elite Knight,Ferobra,1303,"36,720,864,654",Open PvP
291,Fujiyaro,Elite Knight,Lobera,1302,"36,648,830,322",Open PvP
292,Trimid,Elite Knight,Vunira,1300,"36,514,396,483",Open PvP
293,Adversity,Elite Knight,Lobera,1300,"36,462,771,869",Open PvP
294,Duke The Knight,Elite Knight,Ferobra,1297,"36,260,363,957",Open PvP
295,Guiiguera,Elite Knight,Ombra,1293,"35,904,722,691",Open PvP
296,Leozerah Magnata,Elite Knight,Quelibra,1293,"35,893,341,632",Open PvP
297,Didi Soouro,Elite Knight,Serdebra,1293,"35,865,302,567",Open PvP
298,Sylus Slayer,Elite Knight,Havera,1290,"35,679,103,166",Open PvP
299,Karioka Lokko,Elite Knight,Quelibra,1290,"35,672,420,702",Open PvP
300,Mudaimes Zicao,Elite Knight,Inabra,1288,"35,482,871,433",Open PvP
301,Fabrica de Ek,Elite Knight,Honbra,1287,"35,405,989,719",Open PvP
302,Jodelio,Elite Knight,Talera,1286,"35,352,490,497",Open PvP
303,Danii Montana,Elite Knight,Quidera,1285,"35,223,730,938",Open PvP
304,Tubular,Elite Knight,Vunira,1285,"35,205,968,128",Open PvP
305,Silny Blokaczi Zabijaczi,Elite Knight,Xyla,1284,"35,174,923,888",Open PvP
306,Ed Snake,Elite Knight,Peloria,1284,"35,126,576,533",Open PvP
307,Galvarg,Elite Knight,Inabra,1283,"35,069,441,393",Open PvP
308,Frozen Axe,Elite Knight,Serdebra,1282,"35,013,536,595",Open PvP
309,Don Cheron,Knight,Ombra,1282,"34,992,998,466",Open PvP
310,Xuumus,Elite Knight,Thyria,1281,"34,931,481,145",Open PvP
311,Zinzin Goma,Elite Knight,Tornabra,1281,"34,896,116,159",Open PvP
312,Sshack,Elite Knight,Quintera,1280,"34,834,637,899",Open PvP
313,Kalashovv,Elite Knight,Xyla,1280,"34,806,337,031",Open PvP
314,Noah More,Elite Knight,Antica,1280,"34,790,970,682",Open PvP
315,Destruvtor,Elite Knight,Quintera,1279,"34,736,294,116",Open PvP
316,Kisiel Grillowany,Elite Knight,Premia,1278,"34,676,012,928",Open PvP
317,Hany Duu,Knight,Havera,1278,"34,663,353,462",Open PvP
318,Kanjuro Slowmotion,Elite Knight,Ourobra,1278,"34,654,301,882",Open PvP
319,Lady Ga Kill,Elite Knight,Quintera,1278,"34,636,278,555",Open PvP
320,Snoey,Elite Knight,Serdebra,1277,"34,625,699,012",Open PvP
321,Jefe Galan,Elite Knight,Wintera,1277,"34,545,110,410",Open PvP
322,Desolate Ways,Elite Knight,Rasteibra,1276,"34,513,921,346",Open PvP
323,Jats Opressor,Knight,Ourobra,1276,"34,509,230,244",Open PvP
324,Richy Meraki,Elite Knight,Quidera,1276,"34,496,801,001",Open PvP
325,Szysha,Elite Knight,Vunira,1275,"34,459,327,176",Open PvP
326,Pepinoprime,Elite Knight,Antica,1275,"34,438,897,009",Open PvP
327,Macyken,Elite Knight,Premia,1275,"34,390,063,369",Open PvP
328,Theuss Vidarasaa,Elite Knight,Inabra,1274,"34,373,952,273",Open PvP
329,Parih,Elite Knight,Lobera,1274,"34,353,943,346",Open PvP
330,Pai Away,Elite Knight,Citra,1273,"34,270,551,861",Open PvP
331,Fabio Selokoo,Elite Knight,Quelibra,1273,"34,266,844,013",Open PvP
332,Rommeo Wonderfull,Elite Knight,Quintera,1273,"34,246,939,104",Open PvP
333,Maskadora de Fumo,Elite Knight,Ferobra,1273,"34,243,949,554",Open PvP
334,Plugged,Elite Knight,Peloria,1272,"34,212,494,030",Open PvP
335,Neri Ek,Elite Knight,Serdebra,1272,"34,199,848,191",Open PvP
336,Filthy Bacon,Elite Knight,Quidera,1272,"34,172,106,866",Open PvP
337,Teuxd,Elite Knight,Tornabra,1272,"34,167,579,863",Open PvP
338,Noor Parryzs,Elite Knight,Ombra,1272,"34,161,566,723",Open PvP
339,Salamaxx Icy,Elite Knight,Quelibra,1271,"34,062,242,532",Open PvP
340,Gannel,Elite Knight,Serdebra,1270,"34,048,808,926",Open PvP
341,Alexx Bonecrusher,Elite Knight,Xyla,1270,"33,987,970,342",Open PvP
342,Mithea Tropadosafe,Elite Knight,Ourobra,1268,"33,886,230,425",Open PvP
343,An ge lo,Elite Knight,Thyria,1268,"33,836,028,139",Open PvP
344,Auz,Elite Knight,Jadebra,1268,"33,830,389,664",Open PvP
345,Lek Full Bombado,Elite Knight,Ourobra,1267,"33,784,800,783",Open PvP
