Rank,Name,Vocation,World,Level,Skill Level,category,vocation_id
47,Reiko Fearles,Elite Knight,Refugia,1511,137,Axe Fighting,2
47,Sky Jet,Elite Knight,Lobera,1532,137,Axe Fighting,2
47,Tavarao Berserker,Elite Knight,Belobra,1020,137,Axe Fighting,2
47,Titmoris,Elite Knight,Secura,1112,137,Axe Fighting,2
62,Beargunzio,Elite Knight,Zunera,1308,136,Axe Fighting,2
62,Benji maxs,Elite Knight,Solidera,890,136,Axe Fighting,2
62,Bhelklakolova,Elite Knight,Yonabra,1651,136,Axe Fighting,2
62,Bo Ironside,Elite Knight,Pacera,1294,136,Axe Fighting,2
62,Bomba Chapeleiro,Elite Knight,Honbra,2292,136,Axe Fighting,2
62,Elipe Street,Elite Knight,Celebra,1261,136,Axe Fighting,2
62,Frozen Axe,Elite Knight,Serdebra,1262,136,Axe Fighting,2
62,Hatie,Elite Knight,Monza,1773,136,Axe Fighting,2
62,Ivanzerah Namaxima,Elite Knight,Ustebra,1737,136,Axe Fighting,2
62,Kapitan Kusy,Elite Knight,Celesta,1366,136,Axe Fighting,2
62,Killtec,Elite Knight,Antica,450,136,Axe Fighting,2
62,Kiss my Axee,Elite Knight,Havera,892,136,Axe Fighting,2
62,Knight Lordz,Elite Knight,Refugia,1087,136,Axe Fighting,2
62,Knight'Kamos,Elite Knight,Peloria,1010,136,Axe Fighting,2
62,Malenzera Insane,Elite Knight,Rasteibra,1445,136,Axe Fighting,2
62,Nenezim,Elite Knight,Wadira,1090,136,Axe Fighting,2
62,Rdezobruxo,Elite Knight,Ferobra,825,136,Axe Fighting,2
62,Skunerx,Elite Knight,Belobra,1930,136,Axe Fighting,2
62,Socrates son Platon,Elite Knight,Celebra,987,136,Axe Fighting,2
62,Tonim Tank,Elite Knight,Jadebra,1736,136,Axe Fighting,2
62,Trolloc,Elite Knight,Astera,912,136,Axe Fighting,2
62,Wrath Saga,Elite Knight,Gladera,2069,136,Axe Fighting,2
62,Zafis Cain,Elite Knight,Celesta,1651,136,Axe Fighting,2
85,Bahzel,Elite Knight,Menera,880,135,Axe Fighting,2
85,Brollhy,Elite Knight,Kalibra,666,135,Axe Fighting,2
85,Char ly Rough,Elite Knight,Ferobra,957,135,Axe Fighting,2
85,General Lubektron,Elite Knight,Issobra,1614,135,Axe Fighting,2
85,Hensh,Elite Knight,Gentebra,1882,135,Axe Fighting,2
85,Jak Glorion,Elite Knight,Astera,726,135,Axe Fighting,2
85,Kdsshap,Elite Knight,Yonabra,1693,135,Axe Fighting,2
85,Khamar,Elite Knight,Harmonia,935,135,Axe Fighting,2
85,Knight of Rafael,Elite Knight,Quelibra,1655,135,Axe Fighting,2
85,Krueger,Elite Knight,Kalibra,1446,135,Axe Fighting,2
85,Lady Aska,Elite Knight,Monza,557,135,Axe Fighting,2
85,Lancellotz,Elite Knight,Descubra,1701,135,Axe Fighting,2
85,Lynk Eyes,Elite Knight,Gentebra,729,135,Axe Fighting,2
85,Montana Madman,Elite Knight,Astera,369,135,Axe Fighting,2
85,Munhoz Holdfast,Elite Knight,Ferobra,1915,135,Axe Fighting,2
85,Neri Ek,Elite Knight,Quelibra,1270,135,Axe Fighting,2
85,Ninja Knoub,Elite Knight,Descubra,1887,135,Axe Fighting,2
85,Nutowy,Knight,Celesta,1114,135,Axe Fighting,2
85,Pablex,Knight,Quintera,982,135,Axe Fighting,2
85,Saihtnirock,Elite Knight,Gentebra,797,135,Axe Fighting,2
85,Shiny Drash,Elite Knight,Menera,1718,135,Axe Fighting,2
85,Tejow Corporation,Elite Knight,Issobra,2548,135,Axe Fighting,2
85,Tonim Berserker,Elite Knight,Jadebra,341,135,Axe Fighting,2
85,Torimex,Elite Knight,Harmonia,1331,135,Axe Fighting,2
85,Trancos Silver,Elite Knight,Luminera,1232,135,Axe Fighting,2
85,Vengelz,Elite Knight,Descubra,2304,135,Axe Fighting,2
85,Vomlet,Knight,Harmonia,11,135,Axe Fighting,2
85,Vomolu,Elite Knight,Celebra,2075,135,Axe Fighting,2
85,Waf'Stuart,Elite Knight,Inabra,1014,135,Axe Fighting,2
85,Wingtoto,Knight,Oceanis,710,135,Axe Fighting,2
85,Zewe,Elite Knight,Celesta,1057,135,Axe Fighting,2
85,Zynebre,Elite Knight,Celebra,1377,135,Axe Fighting,2
117,Acrosy,Elite Knight,Inabra,917,134,Axe Fighting,2
117,Bar Budo,Elite Knight,Ustebra,1251,134,Axe Fighting,2
117,Cbuum,Elite Knight,Secura,1004,134,Axe Fighting,2
117,Colombo,Elite Knight,Secura,1514,134,Axe Fighting,2
117,Digao Implacavel,Elite Knight,Kalibra,2341,134,Axe Fighting,2
117,Dzeej,Elite Knight,Monza,1183,134,Axe Fighting,2
117,Flokaa,Elite Knight,Calmera,1229,134,Axe Fighting,2
117,Fortt,Knight,Secura,1690,134,Axe Fighting,2
117,Guigin Cansado,Elite Knight,Venebra,1723,134,Axe Fighting,2
117,Lordhiei Datribo,Elite Knight,Gentebra,1588,134,Axe Fighting,2
117,Matheus Xutacoitado,Elite Knight,Lutabra,1435,134,Axe Fighting,2
117,Mell,Elite Knight,Astera,1333,134,Axe Fighting,2
117,Mikey olo,Elite Knight,Lobera,1611,134,Axe Fighting,2
117,Necro Dragonheart,Elite Knight,Quintera,1586,134,Axe Fighting,2
117,Rei Tarik,Elite Knight,Obscubra,2021,134,Axe Fighting,2
117,Reich Pucontar,Elite Knight,Monza,1381,134,Axe Fighting,2
117,Rhyeken,Elite Knight,Belobra,978,134,Axe Fighting,2
117,Sephan,Elite Knight,Celebra,2447,134,Axe Fighting,2
117,Sky Megazzord,Elite Knight,Kalibra,1648,134,Axe Fighting,2
117,Sofie Samanta,Elite Knight,Thyria,670,134,Axe Fighting,2
117,Sombat Banchamek,Elite Knight,Yonabra,1287,134,Axe Fighting,2
117,Stefan Smakolysz,Elite Knight,Bona,2045,134,Axe Fighting,2
117,Tejowzs,Elite Knight,Issobra,1217,134,Axe Fighting,2
117,The Macho,Elite Knight,Nefera,1674,134,Axe Fighting,2
117,Top Vicris,Elite Knight,Luminera,967,134,Axe Fighting,2
117,Ultimo Mendigo,Elite Knight,Pacera,1345,134,Axe Fighting,2
117,Zalina Myth,Elite Knight,Vunira,1189,134,Axe Fighting,2
144,Alphahorcrux,Elite Knight,Havera,1637,133,Axe Fighting,2
144,Axe Gamer,Elite Knight,Bona,686,133,Axe Fighting,2
144,Baartox,Elite Knight,Bona,1388,133,Axe Fighting,2
144,Biscountis,Elite Knight,Luminera,1014,133,Axe Fighting,2
144,Bodzio spoko,Elite Knight,Monza,898,133,Axe Fighting,2
144,Bruno Wudriah,Elite Knight,Yonabra,1198,133,Axe Fighting,2
144,Cadete,Elite Knight,Quelibra,734,133,Axe Fighting,2
144,Chackuoo,Elite Knight,Vunira,956,133,Axe Fighting,2
144,Chevetti,Elite Knight,Gentebra,347,133,Axe Fighting,2
144,Covita,Elite Knight,Astera,965,133,Axe Fighting,2
144,Doougz,Elite Knight,Yonabra,1669,133,Axe Fighting,2
144,El Psy,Elite Knight,Talera,423,133,Axe Fighting,2
144,El Robaq,Elite Knight,Bona,863,133,Axe Fighting,2
144,Faus to,Elite Knight,Quelibra,1495,133,Axe Fighting,2
144,Fiumaro Patrao,Elite Knight,Obscubra,1788,133,Axe Fighting,2
144,Fresh Luka,Elite Knight,Antica,871,133,Axe Fighting,2
144,Fulll Charloved,Elite Knight,Premia,934,133,Axe Fighting,2
144,Gaxizzy,Elite Knight,Monza,1196,133,Axe Fighting,2
144,Ghastth,Elite Knight,Celebra,1205,133,Axe Fighting,2
144,Ghentor Berserker,Elite Knight,Celesta,1396,133,Axe Fighting,2
144,Jack Sensacional,Elite Knight,Belobra,1591,133,Axe Fighting,2
144,Joek,Elite Knight,Thyria,1591,133,Axe Fighting,2
144,Ke ka,Elite Knight,Rasteibra,325,133,Axe Fighting,2
144,Kie Is Back,Elite Knight,Nevia,1536,133,Axe Fighting,2
144,King Infinytum,Elite Knight,Yonabra,2199,133,Axe Fighting,2
144,Knighttt Poderoso,Elite Knight,Rasteibra,2167,133,Axe Fighting,2
144,Koe Psciko,Elite Knight,Collabra,1625,133,Axe Fighting,2
144,Koolhaus,Elite Knight,Monza,891,133,Axe Fighting,2
144,Lacors,Elite Knight,Yonabra,1684,133,Axe Fighting,2
144,Lord Fearip,Elite Knight,Gladera,971,133,Axe Fighting,2
144,Lovexd,Elite Knight,Solidera,1382,133,Axe Fighting,2
144,Maulhik,Elite Knight,Belobra,1197,133,Axe Fighting,2
144,Mighty Rune,Elite Knight,Celesta,1948,133,Axe Fighting,2
144,Mikajo,Elite Knight,Monza,1703,133,Axe Fighting,2
144,Nemes,Elite Knight,Antica,384,133,Axe Fighting,2
144,Peasize Whipped,Elite Knight,Firmera,563,133,Axe Fighting,2
144,Ramzzess Inverse,Elite Knight,Gladera,1050,133,Axe Fighting,2
144,Riq,Elite Knight,Tornabra,701,133,Axe Fighting,2
144,Rusty Neutrin,Elite Knight,Descubra,1644,133,Axe Fighting,2
144,Sir Dan,Elite Knight,Calmera,1135,133,Axe Fighting,2
144,Subscuro,Elite Knight,Ferobra,937,133,Axe Fighting,2
144,Suel Araujo,Elite Knight,Luminera,576,133,Axe Fighting,2
144,Teepinho,Elite Knight,Refugia,573,133,Axe Fighting,2
144,Tenoriio Ell Patron,Elite Knight,Wintera,1078,133,Axe Fighting,2
144,Tilo Knauzer,Elite Knight,Lobera,1095,133,Axe Fighting,2
144,Ultimate Faraoh,Elite Knight,Issobra,999,133,Axe Fighting,2
144,Whainek,Elite Knight,Bona,653,133,Axe Fighting,2
144,Zmek,Elite Knight,Antica,1934,133,Axe Fighting,2
144,Zughy,Elite Knight,Issobra,1453,133,Axe Fighting,2
193,Adversity,Elite Knight,Lobera,1299,132,Axe Fighting,2
193,Alaullygro Zemith,Elite Knight,Gentebra,1292,132,Axe Fighting,2
193,Apolo Beoni,Elite Knight,Belobra,338,132,Axe Fighting,2
193,Atebox,Elite Knight,Esmera,741,132,Axe Fighting,2
193,Atomiic Oliver,Elite Knight,Harmonia,873,132,Axe Fighting,2
193,Aurora Lily,Elite Knight,Wintera,1177,132,Axe Fighting,2
193,Axelorn,Elite Knight,Secura,1127,132,Axe Fighting,2
193,Bamandua,Elite Knight,Issobra,1786,132,Axe Fighting,2
193,Bizzeek,Elite Knight,Bona,1050,132,Axe Fighting,2
193,Brunz,Elite Knight,Kalibra,1552,132,Axe Fighting,2
193,Defeender Ek,Elite Knight,Thyria,810,132,Axe Fighting,2
193,Demon of Shadon,Elite Knight,Secura,1500,132,Axe Fighting,2
193,Don Pietro Bona,Elite Knight,Bona,1086,132,Axe Fighting,2
193,Du Bolander,Elite Knight,Inabra,1179,132,Axe Fighting,2
193,Dzejsonn Born,Elite Knight,Monza,1277,132,Axe Fighting,2
193,Elite Ktengo,Elite Knight,Ferobra,1078,132,Axe Fighting,2
193,Eloh,Elite Knight,Secura,468,132,Axe Fighting,2
193,Fabius Maximus,Elite Knight,Lobera,886,132,Axe Fighting,2
193,Femuz Darksoul,Elite Knight,Astera,478,132,Axe Fighting,2
193,Flyi on,Elite Knight,Gentebra,1442,132,Axe Fighting,2
193,Furious Pobre,Elite Knight,Oceanis,1130,132,Axe Fighting,2
193,Goku Deboxado Laplata,Elite Knight,Inabra,1080,132,Axe Fighting,2
193,Guardian Rick,Elite Knight,Antica,795,132,Axe Fighting,2
193,Halzor Megalomaniaco,Elite Knight,Belobra,2083,132,Axe Fighting,2
193,Hell'Draco,Elite Knight,Celesta,1192,132,Axe Fighting,2
193,Herr Diddan,Elite Knight,Celesta,1120,132,Axe Fighting,2
193,Igor,Elite Knight,Venebra,1167,132,Axe Fighting,2
193,Infernity Des Gunman,Elite Knight,Peloria,865,132,Axe Fighting,2
193,Iqy,Elite Knight,Astera,363,132,Axe Fighting,2
193,Jak Ci Blokne,Elite Knight,Peloria,658,132,Axe Fighting,2
193,Keirissa,Elite Knight,Secura,1208,132,Axe Fighting,2
193,Khaira,Elite Knight,Gladera,692,132,Axe Fighting,2
193,King Lost,Elite Knight,Harmonia,928,132,Axe Fighting,2
193,Knight Sunblade,Elite Knight,Pacera,502,132,Axe Fighting,2
193,Lord-Jex,Elite Knight,Quelibra,915,132,Axe Fighting,2
193,Lubelovsky,Elite Knight,Karmeya,1687,132,Axe Fighting,2
193,Luuthz,Elite Knight,Belobra,1311,132,Axe Fighting,2
193,Macyken,Elite Knight,Premia,1275,132,Axe Fighting,2
193,Magiczny Thor,Elite Knight,Luminera,832,132,Axe Fighting,2
193,Mazzlow,Elite Knight,Secura,906,132,Axe Fighting,2
193,Mikusqu,Elite Knight,Secura,653,132,Axe Fighting,2
193,Miss Petetoo,Elite Knight,Nevia,1150,132,Axe Fighting,2
193,Nero the Emperor,Elite Knight,Venebra,1518,132,Axe Fighting,2
193,Nervoon,Elite Knight,Secura,1632,132,Axe Fighting,2
193,Ninja Rocky,Elite Knight,Antica,1218,132,Axe Fighting,2
193,Ohh Dioso,Elite Knight,Pacera,1458,132,Axe Fighting,2
193,Oliver the Pureblood,Elite Knight,Calmera,799,132,Axe Fighting,2
193,Pabicatore,Elite Knight,Solidera,1092,132,Axe Fighting,2
193,Pan Demonek,Elite Knight,Refugia,1445,132,Axe Fighting,2
193,Pan Zakwas,Elite Knight,Secura,870,132,Axe Fighting,2
193,Pelny Brzuszek,Elite Knight,Nevia,1264,132,Axe Fighting,2
193,Ragnar Ekbomba,Elite Knight,Quelibra,1823,132,Axe Fighting,2
193,Rahzukita Bombita,Elite Knight,Menera,1410,132,Axe Fighting,2
193,Rapaho,Elite Knight,Nefera,954,132,Axe Fighting,2
193,Serjao Pitbull Purosangue,Elite Knight,Lutabra,1266,132,Axe Fighting,2
193,Shinai,Elite Knight,Refugia,836,132,Axe Fighting,2
193,Sir Articus,Elite Knight,Astera,825,132,Axe Fighting,2
193,Soiji,Elite Knight,Inabra,2020,132,Axe Fighting,2
193,Spirit of Skullll,Elite Knight,Secura,1104,132,Axe Fighting,2
193,Sueg,Elite Knight,Celebra,923,132,Axe Fighting,2
193,Super Brabo,Elite Knight,Ombra,2017,132,Axe Fighting,2
193,Thara Dore,Elite Knight,Refugia,1085,132,Axe Fighting,2
193,Thuluu,Elite Knight,Refugia,863,132,Axe Fighting,2
193,Tiyoko,Elite Knight,Pacera,1113,132,Axe Fighting,2
193,Tomek Bloczy,Elite Knight,Xyla,1636,132,Axe Fighting,2
193,True Woo Dy,Elite Knight,Inabra,1314,132,Axe Fighting,2
193,Tuga bira bijuns,Elite Knight,Bona,842,132,Axe Fighting,2
193,Turon Aleblayme,Elite Knight,Yonabra,1417,132,Axe Fighting,2
193,Tyran,Elite Knight,Firmera,467,132,Axe Fighting,2
193,Unneferth,Elite Knight,Luminera,1005,132,Axe Fighting,2
193,Whatchange,Elite Knight,Ourobra,807,132,Axe Fighting,2
193,Yutaa,Elite Knight,Wintera,1131,132,Axe Fighting,2
193,Zaitori,Elite Knight,Vunira,1325,132,Axe Fighting,2
193,Zezinho Eurofeer,Elite Knight,Ourobra,1998,132,Axe Fighting,2
267,Aaraozor,Elite Knight,Ombra,1013,131,Axe Fighting,2
267,Acletus,Elite Knight,Secura,1145,131,Axe Fighting,2
267,Anhis Knight,Elite Knight,Secura,673,131,Axe Fighting,2
267,Askanix,Elite Knight,Harmonia,944,131,Axe Fighting,2
267,Axe,Elite Knight,Epoca,756,131,Axe Fighting,2
267,Axeking,Elite Knight,Bona,359,131,Axe Fighting,2
267,Axel Fooley,Elite Knight,Venebra,1307,131,Axe Fighting,2
267,Belakina,Elite Knight,Harmonia,98,131,Axe Fighting,2
267,Belatrix Rio,Elite Knight,Calmera,112,131,Axe Fighting,2
267,Biglar,Elite Knight,Inabra,1019,131,Axe Fighting,2
267,Blackei,Elite Knight,Gladera,426,131,Axe Fighting,2
267,Borysx,Elite Knight,Bona,858,131,Axe Fighting,2
267,Buzzlatinha,Elite Knight,Yovera,1359,131,Axe Fighting,2
267,Calegariek,Elite Knight,Venebra,1458,131,Axe Fighting,2
267,Chaponga Modotankk,Elite Knight,Venebra,1709,131,Axe Fighting,2
267,Crazy Of Roshamuul,Elite Knight,Obscubra,1753,131,Axe Fighting,2
267,Creaxie,Elite Knight,Refugia,1041,131,Axe Fighting,2
267,Czaja,Elite Knight,Celesta,1316,131,Axe Fighting,2
267,Dameczka,Elite Knight,Vunira,44,131,Axe Fighting,2
267,Damka,Elite Knight,Refugia,43,131,Axe Fighting,2
267,Darkbookmagic,Knight,Wintera,1315,131,Axe Fighting,2
267,Darkmoon Skullcrusher,Elite Knight,Belobra,1283,131,Axe Fighting,2
267,Datus Yatara,Elite Knight,Havera,770,131,Axe Fighting,2
267,Don Forasteiro,Elite Knight,Celebra,1050,131,Axe Fighting,2
267,Dudu Supremo,Elite Knight,Tornabra,919,131,Axe Fighting,2
267,Dutch Skoru,Elite Knight,Bona,879,131,Axe Fighting,2
267,Dyex,Elite Knight,Venebra,1226,131,Axe Fighting,2
267,Ek Binho,Elite Knight,Havera,1136,131,Axe Fighting,2
267,Ekaiio,Elite Knight,Belobra,1661,131,Axe Fighting,2
267,Elduvari,Elite Knight,Astera,1073,131,Axe Fighting,2
267,Elrikto,Elite Knight,Premia,1479,131,Axe Fighting,2
267,Enay owski,Elite Knight,Monza,1088,131,Axe Fighting,2
267,Enforia,Elite Knight,Quidera,1328,131,Axe Fighting,2
267,Ewald,Elite Knight,Gentebra,1587,131,Axe Fighting,2
267,Ex ia,Elite Knight,Yonabra,1361,131,Axe Fighting,2
267,Fihesute,Elite Knight,Antica,781,131,Axe Fighting,2
267,Forrty,Elite Knight,Kalibra,715,131,Axe Fighting,2
267,Fred Fred,Elite Knight,Gladera,742,131,Axe Fighting,2
267,Fuxi De Lux,Elite Knight,Premia,116,131,Axe Fighting,2
267,Garfield Cat,Elite Knight,Dia,1215,131,Axe Fighting,2
267,Gaxiza,Elite Knight,Zunera,99,131,Axe Fighting,2
267,Gorakthar,Elite Knight,Belobra,998,131,Axe Fighting,2
267,Gustye,Elite Knight,Menera,1300,131,Axe Fighting,2
267,Hakorek,Elite Knight,Monza,206,131,Axe Fighting,2
267,Hakuya Prodypt,Elite Knight,Belobra,662,131,Axe Fighting,2
267,Hwpato,Elite Knight,Talera,1687,131,Axe Fighting,2
267,Hyrox,Elite Knight,Calmera,880,131,Axe Fighting,2
267,Inhabitant of the Dark Tower,Elite Knight,Nefera,770,131,Axe Fighting,2
267,Itexo,Elite Knight,Secura,1204,131,Axe Fighting,2
267,Itz Litwin,Elite Knight,Secura,540,131,Axe Fighting,2
267,Itz Yevob,Elite Knight,Pacera,937,131,Axe Fighting,2
267,Juankz,Elite Knight,Lobera,1265,131,Axe Fighting,2
267,Khur Troian,Elite Knight,Calmera,468,131,Axe Fighting,2
267,Killer Baby,Elite Knight,Astera,1443,131,Axe Fighting,2
267,King Aries,Elite Knight,Gentebra,1051,131,Axe Fighting,2
267,King Berry,Elite Knight,Monza,373,131,Axe Fighting,2
267,King Squishh,Elite Knight,Luminera,672,131,Axe Fighting,2
267,Knight Szczurus,Elite Knight,Secura,825,131,Axe Fighting,2
267,Koschei,Elite Knight,Gentebra,1096,131,Axe Fighting,2
267,Koz Mut,Elite Knight,Quelibra,924,131,Axe Fighting,2
267,Kzero,Elite Knight,Nefera,215,131,Axe Fighting,2
267,Lady Angeling,Elite Knight,Gentebra,534,131,Axe Fighting,2
267,Lady Pulguinha,Elite Knight,Calmera,505,131,Axe Fighting,2
267,Laraaa,Elite Knight,Lobera,1216,131,Axe Fighting,2
267,Latin Prince,Elite Knight,Havera,100,131,Axe Fighting,2
267,Lechu,Elite Knight,Vunira,56,131,Axe Fighting,2
267,Leechiano,Elite Knight,Lobera,1591,131,Axe Fighting,2
267,Lego Gran,Elite Knight,Gentebra,1096,131,Axe Fighting,2
267,Lichtsz Rindodoboleto,Elite Knight,Inabra,1805,131,Axe Fighting,2
267,Macklaw,Elite Knight,Refugia,1346,131,Axe Fighting,2
267,Makayy,Elite Knight,Inabra,596,131,Axe Fighting,2
267,Malukiller,Elite Knight,Gentebra,2005,131,Axe Fighting,2
267,Mannova,Elite Knight,Refugia,646,131,Axe Fighting,2
267,Maxi El Da,Elite Knight,Premia,77,131,Axe Fighting,2
267,Mediotha,Elite Knight,Yonabra,1145,131,Axe Fighting,2
267,Mord the Divine Warrior,Elite Knight,Pacera,132,131,Axe Fighting,2
267,Natarius Scotfield,Elite Knight,Astera,613,131,Axe Fighting,2
267,Nicki Nightflower,Elite Knight,Epoca,1157,131,Axe Fighting,2
267,Niewidzialny Dla Kapusi,Elite Knight,Secura,466,131,Axe Fighting,2
267,Nyccu,Elite Knight,Monza,1108,131,Axe Fighting,2
267,Obajara,Elite Knight,Astera,40,131,Axe Fighting,2
267,Ommek,Elite Knight,Secura,1320,131,Axe Fighting,2
267,Ouwe,Elite Knight,Secura,20,131,Axe Fighting,2
267,Panzark,Elite Knight,Gladera,828,131,Axe Fighting,2
267,Pililico Tanker,Elite Knight,Ustebra,1425,131,Axe Fighting,2
267,Praethorian,Elite Knight,Harmonia,701,131,Axe Fighting,2
267,Prowl is Back,Elite Knight,Serdebra,869,131,Axe Fighting,2
267,Randomyko,Elite Knight,Gladera,603,131,Axe Fighting,2
267,Roy Belmonth,Elite Knight,Calmera,1036,131,Axe Fighting,2
267,Sam Darksoul,Elite Knight,Astera,152,131,Axe Fighting,2
267,Shady Exile,Elite Knight,Kalibra,460,131,Axe Fighting,2
267,Shaxa Shan,Elite Knight,Astera,648,131,Axe Fighting,2
267,Sivik Knight,Elite Knight,Refugia,936,131,Axe Fighting,2
267,Soderek,Elite Knight,Yonabra,1324,131,Axe Fighting,2
267,Soul jail,Elite Knight,Vunira,608,131,Axe Fighting,2
267,Surskallen,Elite Knight,Secura,1166,131,Axe Fighting,2
267,Thee Hugod,Elite Knight,Honbra,1163,131,Axe Fighting,2
267,Thor Daer,Elite Knight,Gentebra,437,131,Axe Fighting,2
267,Tialys,Elite Knight,Monza,182,131,Axe Fighting,2
267,Tsek,Elite Knight,Luminera,1699,131,Axe Fighting,2
267,Tsunami Apopo,Elite Knight,Pacera,623,131,Axe Fighting,2
267,Tury,Elite Knight,Gentebra,145,131,Axe Fighting,2
267,Vinicin Invicto,Elite Knight,Celebra,1880,131,Axe Fighting,2
267,Vovo Ogun,Elite Knight,Astera,40,131,Axe Fighting,2
267,Warlord Saulerah,Elite Knight,Yonabra,924,131,Axe Fighting,2
267,Wujek Akwarelista,Elite Knight,Bona,872,131,Axe Fighting,2
267,Wyborny Siekiernik,Elite Knight,Harmonia,424,131,Axe Fighting,2
267,Xaon Samurai,Elite Knight,Yovera,680,131,Axe Fighting,2
267,Xerubini,Elite Knight,Astera,41,131,Axe Fighting,2
267,Zap Trucadu,Elite Knight,Zunera,200,131,Axe Fighting,2
267,Zazuryan,Elite Knight,Astera,819,131,Axe Fighting,2
267,Zion Isorboda,Elite Knight,Menera,1018,131,Axe Fighting,2
379,Agustin De Iturbide,Elite Knight,Gladera,86,130,Axe Fighting,2
379,Alekz,Elite Knight,Vandera,943,130,Axe Fighting,2
379,Andre Aurok,Elite Knight,Serdebra,762,130,Axe Fighting,2
379,Anna Sendamon,Elite Knight,Nefera,158,130,Axe Fighting,2
379,Annadar,Elite Knight,Celesta,1096,130,Axe Fighting,2
379,Architetto,Elite Knight,Bona,1149,130,Axe Fighting,2
379,Asuka Ai,Elite Knight,Gladera,930,130,Axe Fighting,2
379,Augusto Nofear,Elite Knight,Issobra,1635,130,Axe Fighting,2
379,Aviner Prevails,Elite Knight,Quidera,1208,130,Axe Fighting,2
