Rank,Name,Vocation,World,Level,Points,WorldType
147,Zubera,None,Solidera,88,"10,822,048",Open PvP
148,Xiess,None,Vunira,88,"10,791,033",Open PvP
149,Senhorita Chocolate,None,Quintera,88,"10,758,964",Open PvP
150,Maylae,None,Solidera,88,"10,709,950",Open PvP
151,Lourensson,None,Talera,88,"10,661,979",Open PvP
152,Cimenteira,None,Wintera,88,"10,661,189",Open PvP
153,Rookerde Spike Sword,None,Wintera,88,"10,638,368",Open PvP
154,Ruberiano,None,Lobera,87,"10,522,500",Open PvP
155,Flex Luger,None,Peloria,87,"10,471,112",Open PvP
156,Stonetitus,None,Vunira,87,"10,429,533",Open PvP
157,Guarda do nigar garth,None,Wintera,87,"10,337,786",Open PvP
158,Burstx,None,Solidera,87,"10,314,802",Open PvP
159,Denko Rooker,None,Vunira,87,"10,247,967",Open PvP
160,Anime Man,None,Wintera,87,"10,242,828",Open PvP
161,Dzosef,None,Thyria,87,"10,242,718",Open PvP
162,Coroys,None,Peloria,86,"10,135,171",Open PvP
163,John Bonner,None,Lobera,86,"10,095,018",Open PvP
164,Humble Bits,None,Thyria,86,"10,020,613",Open PvP
165,Pavlov Kovac,None,Talera,86,"9,885,590",Open PvP
166,Player Eight,None,Peloria,85,"9,801,165",Open PvP
167,Dominic of Kyra,None,Thyria,85,"9,751,308",Open PvP
168,Rookstayer Nuflon,None,Peloria,85,"9,749,217",Open PvP
169,Ever on Rooker,None,Havera,85,"9,736,198",Open PvP
170,Menino Verminoso,None,Lobera,85,"9,713,026",Open PvP
171,Warlock Magic,None,Havera,85,"9,675,144",Open PvP
172,Felipe Kfoury,None,Lobera,85,"9,613,063",Open PvP
173,Geeh Rookstayer,None,Havera,85,"9,557,751",Open PvP
174,Marcus Viniciuz,None,Rasteibra,85,"9,537,770",Open PvP
175,Caparoz,None,Inabra,84,"9,454,188",Open PvP
176,Lyraz Kelgo,None,Solidera,84,"9,270,760",Open PvP
177,Dwen Ghun,None,Vunira,84,"9,240,878",Open PvP
178,Michal of Rook,None,Thyria,84,"9,205,847",Open PvP
179,Darth Saldria,None,Vunira,84,"9,199,054",Open PvP
180,Picia on rookgard,None,Vunira,83,"9,066,081",Open PvP
181,Dean wiinchester,None,Havera,83,"8,996,734",Open PvP
182,Rookie Tetros,None,Antica,83,"8,881,414",Open PvP
183,Lady Dred,None,Quintera,83,"8,875,047",Open PvP
184,Biel Rookslayer,None,Havera,82,"8,700,301",Open PvP
185,Slon Shan,None,Talera,82,"8,676,836",Open PvP
186,Madara Uchiha,None,Solidera,82,"8,561,105",Open PvP
187,Anty Rooker,None,Vunira,81,"8,473,198",Open PvP
188,Sir Anuso,None,Lobera,81,"8,307,864",Open PvP
189,Thay Amorinha,None,Talera,81,"8,271,775",Open PvP
190,Old Resident,None,Talera,81,"8,244,205",Open PvP
191,Drakus Rookmaster,None,Vunira,81,"8,226,893",Open PvP
192,Alemaozinhu,None,Wintera,80,"8,124,381",Open PvP
193,Toi of Rookgaard,None,Talera,80,"8,122,081",Open PvP
194,Lucky Rookstayer,None,Thyria,80,"8,047,863",Open PvP
195,Ladyariadna,None,Solidera,80,"8,039,450",Open PvP
196,Zoworook,None,Lobera,80,"8,019,400",Open PvP
197,Androide Rookgaard,None,Peloria,80,"7,981,018",Open PvP
198,Master'Junioreq,None,Lobera,80,"7,922,304",Open PvP
199,Rooker Imortal,None,Havera,79,"7,752,321",Open PvP
200,Balon of Rookgaard,None,Citra,79,"7,718,258",Open PvP
201,Kozaczek Seba,None,Antica,79,"7,653,225",Open PvP
202,Caalstan,None,Wintera,78,"7,600,389",Open PvP
203,Summoner Rookgaard,None,Talera,78,"7,585,230",Open PvP
204,Marc Marigold,None,Vunira,78,"7,551,818",Open PvP
205,Kevo Sharpblade,None,Havera,78,"7,433,071",Open PvP
206,Samantaa,None,Peloria,78,"7,426,168",Open PvP
207,True Veccy,None,Thyria,78,"7,385,124",Open PvP
208,Stinky Smeagol,None,Peloria,78,"7,357,206",Open PvP
209,Mayer Gambino,None,Peloria,78,"7,345,587",Open PvP
210,Car Mastema,None,Thyria,78,"7,323,710",Open PvP
211,Hevk,None,Antica,77,"7,252,623",Open PvP
212,Lilinha On Rock,None,Wintera,77,"7,212,439",Open PvP
213,Vinooka,None,Havera,77,"7,199,380",Open PvP
214,Lord Cattioro,None,Havera,77,"7,160,937",Open PvP
215,Oliver Twist,None,Vunira,77,"7,123,057",Open PvP
216,Rook,None,Antica,77,"7,102,821",Open PvP
217,Tejenuj,None,Peloria,77,"7,092,428",Open PvP
218,Arter Bart,None,Peloria,77,"7,054,628",Open PvP
219,Pudern Antica,None,Antica,77,"7,037,669",Open PvP
220,Kotokos,None,Quintera,76,"6,954,824",Open PvP
221,Fairfax on Rook,None,Lobera,76,"6,952,601",Open PvP
222,Vullcan,None,Vunira,76,"6,941,606",Open PvP
223,Jupa on Solidera,None,Solidera,76,"6,909,965",Open PvP
224,Kurt Wilven Davut,None,Thyria,76,"6,894,330",Open PvP
225,Brecht,None,Antica,76,"6,883,805",Open PvP
226,Bykturs ahau,None,Lobera,76,"6,882,821",Open PvP
227,Bonok,None,Thyria,76,"6,875,411",Open PvP
228,Paladynka'rookslayer,None,Peloria,76,"6,838,415",Open PvP
229,Santiago of Askara,None,Vunira,75,"6,730,612",Open PvP
230,Lucifer of Tenebra,None,Lobera,75,"6,728,063",Open PvP
231,Mehk Damani,None,Antica,75,"6,679,655",Open PvP
232,Brejdyn,None,Peloria,75,"6,667,449",Open PvP
233,Snob Rook,None,Wintera,75,"6,662,676",Open PvP
234,Rook Wave,None,Antica,75,"6,640,585",Open PvP
235,Unerring Marksman,None,Peloria,75,"6,631,798",Open PvP
236,Ferreira Rookgaard,None,Jadebra,75,"6,595,611",Open PvP
237,Oldtime Nosee,None,Xyla,75,"6,559,027",Open PvP
238,Nino Rookstyle,None,Lobera,75,"6,555,109",Open PvP
239,Avelux,None,Havera,75,"6,550,467",Open PvP
240,Titinga Cachaceiro,None,Thyria,75,"6,528,756",Open PvP
241,Michal Sawyer,None,Vunira,75,"6,522,459",Open PvP
242,Odallated,None,Vunira,75,"6,518,985",Open PvP
243,Sam The Minotaur,None,Vunira,75,"6,504,324",Open PvP
244,Govinox,None,Havera,75,"6,494,372",Open PvP
245,Dalcrus,None,Thyria,75,"6,489,822",Open PvP
246,Sali Soth,None,Thyria,74,"6,473,409",Open PvP
247,Rasinari,None,Peloria,74,"6,400,815",Open PvP
248,Alfred Judokus Chomp,None,Antica,74,"6,395,877",Open PvP
249,Sikario Jairo,None,Vunira,74,"6,387,256",Open PvP
250,Warbie,None,Antica,74,"6,314,761",Open PvP
251,Mestre de Rubera,None,Lobera,74,"6,293,822",Open PvP
252,Nanlokz,None,Wintera,74,"6,286,894",Open PvP
253,Lady Glass,None,Solidera,74,"6,270,251",Open PvP
254,Skynet Rooker,None,Lobera,74,"6,257,195",Open PvP
255,Groduns Rookslayer,None,Vunira,73,"6,192,940",Open PvP
256,Areyano Felix,None,Havera,73,"6,177,954",Open PvP
257,Bohen Rookgaard,None,Antica,73,"6,157,379",Open PvP
258,Sir James Eckert,None,Antica,73,"6,140,968",Open PvP
259,Boyzinho Rookgaard,None,Talera,73,"6,076,768",Open PvP
260,Nene Wophishis,None,Lobera,73,"6,016,579",Open PvP
261,Flamengo Ouro,None,Antica,73,"5,980,029",Open PvP
262,Shiro Roveri,None,Talera,73,"5,977,518",Open PvP
263,Lord off the druid,None,Antica,73,"5,973,892",Open PvP
264,Brain Dragon,None,Wintera,72,"5,909,800",Open PvP
265,Xilegau,None,Talera,72,"5,907,570",Open PvP
266,Fader the Fisherman,None,Vunira,72,"5,862,595",Open PvP
267,Night Folks,None,Lobera,72,"5,862,488",Open PvP
268,Piegrande,None,Quintera,72,"5,857,072",Open PvP
269,Tavonne Rookgaard,None,Ourobra,72,"5,855,254",Open PvP
270,Nieczyscioch,None,Peloria,72,"5,849,899",Open PvP
271,Moiif Rookstayer,None,Thyria,72,"5,848,008",Open PvP
272,Fion Almakus,None,Lobera,72,"5,828,496",Open PvP
273,Lon the Banana,None,Talera,72,"5,802,286",Open PvP
274,Enturio,None,Vunira,72,"5,782,920",Open PvP
275,Rookstayer Gaznik,None,Antica,72,"5,778,135",Open PvP
276,Black Raw,None,Peloria,72,"5,763,041",Open PvP
277,Legendary Hexafear,None,Peloria,72,"5,756,223",Open PvP
278,Sir Issy,None,Lobera,72,"5,754,444",Open PvP
279,Tassel Blackheart,None,Antica,72,"5,745,221",Open PvP
280,Aetz,None,Lobera,72,"5,729,344",Open PvP
281,Satyricon Mitoo,None,Talera,71,"5,673,444",Open PvP
282,Mamusca,None,Talera,71,"5,665,670",Open PvP
283,Last Cammel,None,Havera,71,"5,637,161",Open PvP
284,Mort Eldon,None,Vunira,71,"5,637,134",Open PvP
285,Doleiraa,None,Talera,71,"5,626,276",Open PvP
286,Ameriov Rookstayer,None,Vunira,71,"5,567,250",Open PvP
287,Fanfarra Rook,None,Vunira,71,"5,559,684",Open PvP
288,Polimetanowy,None,Peloria,71,"5,556,944",Open PvP
289,Juann Dla Rosa,None,Peloria,71,"5,548,122",Open PvP
290,Roshar Rookmaster,None,Peloria,71,"5,542,719",Open PvP
291,Kast Awen,None,Havera,71,"5,530,760",Open PvP
292,Themorziitoo,None,Wintera,71,"5,530,001",Open PvP
293,Barbar Rookstayer,None,Peloria,71,"5,513,916",Open PvP
294,Master Slayer,None,Antica,70,"5,474,713",Open PvP
295,Lordzin Desaster,None,Havera,70,"5,435,641",Open PvP
296,Jokul,None,Talera,70,"5,432,965",Open PvP
297,Tami Silian,None,Peloria,70,"5,423,800",Open PvP
298,Neira'Chany,None,Thyria,70,"5,414,000",Open PvP
299,Evo Versa,None,Ourobra,70,"5,405,481",Open PvP
300,Musaranho-Chan,None,Wintera,70,"5,391,918",Open PvP
301,Kyropt,None,Havera,70,"5,381,256",Open PvP
302,Guivieira Rook,None,Lobera,70,"5,332,040",Open PvP
303,Spieracz Pafuf,None,Thyria,70,"5,330,636",Open PvP
304,Gustav Rookslayer,None,Peloria,70,"5,328,756",Open PvP
305,Senhor Sama,None,Lobera,70,"5,328,052",Open PvP
306,Lord Anjos Adao,None,Lobera,70,"5,317,697",Open PvP
307,Crossfox Rave,None,Lobera,70,"5,315,977",Open PvP
308,Andeersoon,None,Quelibra,70,"5,305,275",Open PvP
309,Ivar Ardo,None,Lobera,70,"5,304,300",Open PvP
310,Trecy Ell,None,Vunira,70,"5,302,159",Open PvP
311,Rookwind,None,Antica,70,"5,289,627",Open PvP
312,Darth Evol,None,Peloria,70,"5,275,706",Open PvP
313,Silkiz,None,Havera,70,"5,269,637",Open PvP
314,Little'Hess,None,Lobera,70,"5,263,557",Open PvP
315,Drenilion Lion,None,Vunira,70,"5,262,145",Open PvP
316,Kimberly bell,None,Wintera,70,"5,257,361",Open PvP
317,Rokstajer,None,Antica,70,"5,253,607",Open PvP
318,Sovereign Steel,None,Peloria,70,"5,247,311",Open PvP
319,Adriann Sape,None,Antica,70,"5,246,799",Open PvP
320,Yana'lix,None,Quintera,69,"5,218,920",Open PvP
321,Lord Qashkai,None,Vunira,69,"5,180,980",Open PvP
322,Daisy Dee,None,Vunira,69,"5,170,220",Open PvP
323,Ramon Rookers,None,Quelibra,69,"5,167,112",Open PvP
324,Lilla Canazza,None,Antica,69,"5,140,642",Open PvP
325,Lord Septer,None,Lobera,69,"5,139,675",Open PvP
326,Saltsten Rookstayer,None,Peloria,69,"5,124,846",Open PvP
327,Senhor Trezentos,None,Honbra,69,"5,124,086",Open PvP
328,Zoky Rookstayer,None,Thyria,69,"5,120,030",Open PvP
329,Ksal,None,Wintera,69,"5,104,009",Open PvP
330,Szalony Loras,None,Peloria,69,"5,073,544",Open PvP
331,Wizera King,None,Quidera,69,"5,063,291",Open PvP
332,Old Vibe,None,Xyla,69,"5,048,487",Open PvP
333,Lukennis,None,Havera,69,"5,027,059",Open PvP
334,Kracatoa,None,Talera,69,"5,024,452",Open PvP
335,Ikon Misha,None,Vunira,69,"5,019,425",Open PvP
336,Syga Rookstayer,None,Peloria,68,"4,989,838",Open PvP
337,Fernanda Sorcerer de Elera,None,Lobera,68,"4,939,430",Open PvP
338,Edu Gozador,None,Wintera,68,"4,929,309",Open PvP
339,Euda,None,Vunira,68,"4,926,675",Open PvP
340,Thiluvatrook,None,Havera,68,"4,926,223",Open PvP
341,Draag,None,Honbra,68,"4,897,267",Open PvP
342,Shenex,None,Peloria,68,"4,893,446",Open PvP
343,Paulinkz,None,Havera,68,"4,888,415",Open PvP
344,Thor De Rook,None,Lobera,68,"4,868,166",Open PvP
345,Efi Mil,None,Lobera,68,"4,855,703",Open PvP
346,Uremo Kyco,None,Premia,68,"4,851,855",Open PvP
347,Azis amen,None,Vunira,68,"4,848,063",Open PvP
348,Amosto the Rookguardian,None,Antica,68,"4,843,462",Open PvP
349,Axoguevara,None,Peloria,68,"4,842,482",Open PvP
350,Bigajhones,None,Honbra,68,"4,813,134",Open PvP
351,Rook'Extinction,None,Quintera,68,"4,798,007",Open PvP
352,Arthya,None,Antica,68,"4,797,701",Open PvP
353,Kirap Elon,None,Peloria,67,"4,756,534",Open PvP
354,Kivexswin Arote,None,Havera,67,"4,736,396",Open PvP
355,Nugzy,None,Lobera,67,"4,732,903",Open PvP
356,Fall Ordeourion,None,Thyria,67,"4,673,521",Open PvP
357,Avelam Rookguardian,None,Peloria,67,"4,670,014",Open PvP
358,Wieloryb Nowak,None,Peloria,67,"4,642,899",Open PvP
359,Allemendes Do Freestep,None,Thyria,67,"4,633,654",Open PvP
360,Mestre Yoto,None,Peloria,67,"4,619,938",Open PvP
361,Kindness,None,Wintera,67,"4,618,272",Open PvP
362,Forest Striker,None,Solidera,67,"4,607,961",Open PvP
363,Edson Tricolor Venus,None,Havera,67,"4,592,861",Open PvP
364,Mitrim,None,Antica,67,"4,588,122",Open PvP
365,Thrral of Nebula,None,Thyria,66,"4,552,042",Open PvP
366,Regueiro Da Jamaica,None,Lobera,66,"4,551,074",Open PvP
367,Donalice,None,Lobera,66,"4,544,417",Open PvP
368,Japet,None,Thyria,66,"4,522,495",Open PvP
369,Loirinha Selvagem,None,Havera,66,"4,522,407",Open PvP
370,Klopotek Maly,None,Vunira,66,"4,511,585",Open PvP
371,Gecco,None,Talera,66,"4,510,118",Open PvP
372,Ryu Nirra,None,Peloria,66,"4,504,781",Open PvP
373,Rook Existence,None,Peloria,66,"4,502,406",Open PvP
374,Imir,None,Thyria,66,"4,500,706",Open PvP
375,Juninho Kotoko,None,Quintera,66,"4,497,425",Open PvP
376,Dory Lee,None,Peloria,66,"4,462,188",Open PvP
377,Cornelia of Hale,None,Talera,66,"4,458,864",Open PvP
378,Sylanda Doriel,None,Wintera,66,"4,451,209",Open PvP
379,Lucas the rooker,None,Lobera,66,"4,443,824",Open PvP
380,Sir Khronoz,None,Wintera,66,"4,430,386",Open PvP
381,Bizz,None,Quintera,66,"4,419,553",Open PvP
382,Lellaa,None,Lobera,66,"4,418,103",Open PvP
383,Prin Rejo,None,Antica,66,"4,415,674",Open PvP
384,Kanesa,None,Vunira,66,"4,404,996",Open PvP
385,Kyward,None,Wintera,66,"4,403,693",Open PvP
386,Sir Japa Rook,None,Ferobra,66,"4,383,178",Open PvP
387,Sir'Vinny,None,Talera,66,"4,376,072",Open PvP
388,Ayvre,None,Talera,65,"4,357,099",Open PvP
389,Vemes,None,Thyria,65,"4,347,702",Open PvP
390,Cirth'Prestol,None,Lobera,65,"4,306,770",Open PvP
391,Thon Thonzin,None,Quintera,65,"4,287,885",Open PvP
392,Manmon the Sorcerer,None,Quintera,65,"4,262,819",Open PvP
393,Livex,None,Vunira,65,"4,259,248",Open PvP
394,Tyrio Elgali,None,Havera,65,"4,246,438",Open PvP
395,Palmmerro,None,Thyria,65,"4,242,268",Open PvP
396,Abaenerau Pownas,None,Antica,65,"4,232,945",Open PvP
397,Merighizor de Rookgaard,None,Antica,65,"4,207,756",Open PvP
398,Rookout,None,Victoris,65,"4,198,959",Open PvP
399,Scorpiion King,None,Lobera,65,"4,196,695",Open PvP
400,Xinetta,None,Thyria,65,"4,186,721",Open PvP
401,Noah Evans,None,Citra,65,"4,183,860",Open PvP
402,Patrao de Rook,None,Havera,64,"4,141,557",Open PvP
403,Zadolino Pendolino,None,Antica,64,"4,099,875",Open PvP
404,Skiepek Rookstayer,None,Thyria,64,"4,095,148",Open PvP
405,Helladin Arend,None,Vunira,64,"4,093,325",Open PvP
406,Trilltrall,None,Vunira,64,"4,091,397",Open PvP
407,Dhyr,None,Ferobra,64,"4,074,316",Open PvP
408,Alrien Farr,None,Havera,64,"4,062,233",Open PvP
409,Xeso Rook Slayer,None,Antica,64,"4,059,476",Open PvP
410,Demon Metal,None,Lobera,64,"4,059,020",Open PvP
411,Rook Heart,None,Quidera,64,"4,050,834",Open PvP
412,Srgreen Rookgard,None,Serdebra,64,"4,048,827",Open PvP
413,Zoonk,None,Wintera,64,"4,047,694",Open PvP
414,Rush Rookgaard,None,Havera,64,"4,043,022",Open PvP
415,Lordmatador-loko,None,Lobera,64,"4,039,438",Open PvP
416,Vixbob,None,Peloria,64,"4,036,216",Open PvP
417,User Piko,None,Thyria,64,"4,034,856",Open PvP
418,Sinpsons de Rookgaard,None,Lobera,64,"4,029,368",Open PvP
419,Visoxious,None,Antica,64,"4,028,600",Open PvP
420,Thayane Ice,None,Peloria,64,"4,019,212",Open PvP
421,Hevo Fallassion,None,Quelibra,64,"4,014,623",Open PvP
422,Paxeco Destroyer,None,Havera,64,"4,007,681",Open PvP
423,Vercumi,None,Antica,64,"4,006,670",Open PvP
424,Vene Natum,None,Wintera,64,"4,003,845",Open PvP
425,Beelth,None,Havera,64,"4,002,177",Open PvP
426,Matusalem on Rook,None,Antica,64,"4,000,002",Open PvP
427,Akuze,None,Vunira,63,"3,966,493",Open PvP
428,Protexzin,None,Talera,63,"3,950,399",Open PvP
429,Dragonesko,None,Wintera,63,"3,930,838",Open PvP
430,Anatolini,None,Antica,63,"3,922,671",Open PvP
431,Ldy Thagu,None,Lobera,63,"3,918,913",Open PvP
432,Holder for Nudd,None,Premia,63,"3,898,715",Open PvP
433,Eduardo The Lord,None,Solidera,63,"3,890,695",Open PvP
434,Joselito Aloprado,None,Lobera,63,"3,867,034",Open PvP
435,Atemira Rookgard,None,Vunira,63,"3,861,022",Open PvP
436,Sathalion,None,Vunira,63,"3,854,616",Open PvP
