Rank,Name,Vocation,World,Level,Points,WorldType
32,Davidzinhow,Elder Druid,Jadebra,1937,"120,824,119,466",Open PvP
33,Re nanzeraxd,Elder Druid,Serdebra,1931,"119,762,384,325",Open PvP
34,Mgnfiksupremo Liderdany,Elder Druid,Quelibra,1925,"118,687,081,690",Open PvP
35,Waguinho Loko,Elder Druid,Quelibra,1921,"117,865,979,458",Open PvP
36,Guh Tomorrow,Elder Druid,Serdebra,1920,"117,654,858,426",Open PvP
37,Don Roney,Elder Druid,Jadebra,1899,"113,777,770,399",Open PvP
38,Zezinho Zedrin,Elder Druid,Ourobra,1897,"113,502,476,141",Open PvP
39,Bambo Bambo,Elder Druid,Thyria,1888,"111,827,154,880",Open PvP
40,Dorivall,Elder Druid,Ombra,1887,"111,724,771,543",Open PvP
41,Jaacm,Elder Druid,Ferobra,1881,"110,658,109,960",Open PvP
42,Aleex con Hat,Elder Druid,Talera,1875,"109,546,262,156",Open PvP
43,Theuzikat,Elder Druid,Quelibra,1865,"107,852,141,027",Open PvP
44,Madiks,Elder Druid,Ourobra,1856,"106,356,260,805",Open PvP
45,Goa Onurb,Elder Druid,Quelibra,1848,"104,881,738,385",Open PvP
46,Rafa Zedrin,Elder Druid,Jadebra,1845,"104,427,796,914",Open PvP
47,Yuwiz,Elder Druid,Premia,1823,"100,687,151,198",Open PvP
48,Caink Blob,Elder Druid,Inabra,1816,"99,598,840,868",Open PvP
49,Erickaao,Elder Druid,Tornabra,1804,"97,653,388,767",Open PvP
50,Magnifik Curanderodany,Elder Druid,Inabra,1803,"97,478,746,723",Open PvP
51,Sac Oldgangsta,Elder Druid,Rasteibra,1781,"93,980,225,984",Open PvP
52,Hypnos Navy Seal,Elder Druid,Talera,1781,"93,857,586,866",Open PvP
53,Nyxzz,Elder Druid,Quelibra,1778,"93,457,849,629",Open PvP
54,Elder Pajji,Elder Druid,Thyria,1776,"93,202,529,507",Open PvP
55,Octuous,Elder Druid,Lobera,1775,"92,952,789,784",Open PvP
56,Gadi Prime,Elder Druid,Tornabra,1775,"92,892,747,633",Open PvP
57,Humble Victor,Elder Druid,Talera,1758,"90,369,570,735",Open PvP
58,Khaosz Cliick Claack,Elder Druid,Xymera,1757,"90,108,080,971",Open PvP
59,Humble Francksz,Elder Druid,Talera,1752,"89,402,062,348",Open PvP
60,King Emex,Elder Druid,Solidera,1743,"87,978,517,343",Open PvP
61,Danika Frozenheart,Elder Druid,Solidera,1742,"87,812,318,384",Open PvP
62,Myth Herus,Elder Druid,Ombra,1737,"87,168,725,456",Open PvP
63,Sedik,Elder Druid,Antica,1730,"86,044,289,920",Open PvP
64,Speedda,Elder Druid,Thyria,1729,"85,979,516,412",Open PvP
65,Rhooo,Elder Druid,Lobera,1724,"85,115,465,855",Open PvP
66,Druf ox,Elder Druid,Inabra,1722,"84,893,891,887",Open PvP
67,Baphomet Cuei Poderoso,Elder Druid,Rasteibra,1710,"83,133,721,315",Open PvP
68,Mirunga,Elder Druid,Antica,1704,"82,260,610,967",Open PvP
69,Pu,Elder Druid,Lobera,1703,"82,070,146,593",Open PvP
70,Leo Cyrus,Elder Druid,Talera,1693,"80,663,283,416",Open PvP
71,Pesz Navy seal,Elder Druid,Talera,1692,"80,532,542,817",Open PvP
72,Zound Wave,Elder Druid,Solidera,1691,"80,398,991,797",Open PvP
73,Lukas,Elder Druid,Inabra,1685,"79,481,785,905",Open PvP
74,Thiago Camisadez,Elder Druid,Honbra,1675,"78,136,224,980",Open PvP
75,Digo do Martelo,Elder Druid,Rasteibra,1664,"76,622,507,193",Open PvP
76,Giin Ho,Elder Druid,Quelibra,1664,"76,545,306,296",Open PvP
77,Monnymoo,Elder Druid,Solidera,1663,"76,399,552,858",Open PvP
78,Kpop Kouth,Elder Druid,Thyria,1659,"75,952,747,083",Open PvP
79,Kazikk,Elder Druid,Peloria,1654,"75,263,613,174",Open PvP
80,Ala Nha,Elder Druid,Premia,1653,"75,027,459,323",Open PvP
81,Prom Tyll,Elder Druid,Thyria,1651,"74,766,776,001",Open PvP
82,Thzkat Zedrin,Elder Druid,Ourobra,1650,"74,650,866,566",Open PvP
83,Nix Poderoso,Elder Druid,Ourobra,1645,"74,053,176,653",Open PvP
84,Trem Bala Bombinha,Elder Druid,Ourobra,1644,"73,863,368,408",Open PvP
85,Oblivionxd,Elder Druid,Inabra,1644,"73,785,770,476",Open PvP
86,Battledroid,Elder Druid,Lobera,1643,"73,783,320,490",Open PvP
87,Ro driguez,Elder Druid,Ourobra,1639,"73,153,116,029",Open PvP
88,Se rrao,Elder Druid,Ourobra,1638,"73,009,358,526",Open PvP
89,Bombinha Zayat,Elder Druid,Antica,1637,"72,967,492,428",Open PvP
90,Biellzin,Elder Druid,Inabra,1635,"72,646,020,071",Open PvP
91,Roller Coastter,Elder Druid,Talera,1634,"72,520,780,811",Open PvP
92,Prepotente Vluntz,Elder Druid,Talera,1629,"71,852,941,707",Open PvP
93,Magnifik Patraodany,Elder Druid,Inabra,1628,"71,708,906,969",Open PvP
94,Xablauzinzs Tropadomantem,Elder Druid,Inabra,1626,"71,414,308,482",Open PvP
95,Toxic Pups,Elder Druid,Thyria,1625,"71,307,498,457",Open PvP
96,Tastdingo,Elder Druid,Solidera,1621,"70,797,595,294",Open PvP
97,Franco Storm,Elder Druid,Unebra,1620,"70,725,304,569",Open PvP
98,Tonim Homemdokayhn,Elder Druid,Jadebra,1616,"70,111,205,235",Open PvP
99,Skaan Rush,Elder Druid,Serdebra,1614,"69,817,575,143",Open PvP
100,Nick Toretto,Elder Druid,Lobera,1612,"69,566,217,237",Open PvP
101,Zyviik,Elder Druid,Thyria,1606,"68,870,858,964",Open PvP
102,Ocueistore Praguinhasbomb,Elder Druid,Quelibra,1604,"68,650,432,503",Open PvP
103,Dede Love,Elder Druid,Ferobra,1603,"68,468,027,134",Open PvP
104,Umkdinick,Elder Druid,Rasteibra,1602,"68,270,139,088",Open PvP
105,Imenso Bombaturbinado,Elder Druid,Ourobra,1600,"68,101,142,921",Open PvP
106,Miller Goexp,Elder Druid,Serdebra,1598,"67,793,042,070",Open PvP
107,Kambaxo Tezuz,Elder Druid,Ferobra,1596,"67,562,901,324",Open PvP
108,Thasso Bobadapeste,Elder Druid,Ourobra,1595,"67,427,590,649",Open PvP
109,Megagod Zedrin,Elder Druid,Ourobra,1594,"67,338,150,576",Open PvP
110,Jackh,Elder Druid,Serdebra,1589,"66,678,332,344",Open PvP
111,Que Jin,Elder Druid,Serdebra,1587,"66,427,047,097",Open PvP
112,Flautixta Zedrin,Elder Druid,Ourobra,1584,"66,096,502,516",Open PvP
113,Ali the shihan,Elder Druid,Quintera,1581,"65,732,937,070",Open PvP
114,Iceprime,Elder Druid,Antica,1580,"65,596,916,008",Open PvP
115,Dunno Novo Homem,Elder Druid,Quelibra,1578,"65,264,293,277",Open PvP
116,Fabrih,Elder Druid,Ferobra,1577,"65,145,070,415",Open PvP
117,Xivana,Elder Druid,Peloria,1575,"64,992,429,818",Open PvP
118,Flango Zerocinco,Elder Druid,Ombra,1574,"64,778,835,807",Open PvP
119,Sorin Inevitavel,Elder Druid,Jadebra,1572,"64,588,225,223",Open PvP
120,Herze,Elder Druid,Talera,1567,"63,927,163,344",Open PvP
121,Druidoskii,Elder Druid,Peloria,1564,"63,584,551,683",Open PvP
122,Idefisk,Elder Druid,Vunira,1564,"63,542,918,275",Open PvP
123,Rushout,Elder Druid,Lobera,1560,"63,056,943,518",Open PvP
124,Pune Doninhohunted,Elder Druid,Quelibra,1556,"62,657,863,880",Open PvP
125,Tenorio El Patronn,Elder Druid,Wintera,1554,"62,324,235,108",Open PvP
126,Joeru Navy Seal,Elder Druid,Talera,1552,"62,106,834,727",Open PvP
127,Jefe Broski,Elder Druid,Wintera,1548,"61,635,060,848",Open PvP
128,Tiio John,Elder Druid,Honbra,1543,"61,060,921,453",Open PvP
129,Special Frank,Elder Druid,Serdebra,1541,"60,827,445,576",Open PvP
130,Druzum,Elder Druid,Lobera,1540,"60,711,875,815",Open PvP
131,Zezinho Companhia Eletrica,Elder Druid,Ourobra,1538,"60,453,396,029",Open PvP
132,Uchiha Sasori,Elder Druid,Tornabra,1537,"60,282,308,300",Open PvP
133,Tatah Love,Elder Druid,Ferobra,1534,"59,989,033,433",Open PvP
134,Parobek Agent,Elder Druid,Premia,1532,"59,765,254,066",Open PvP
135,Bon de,Elder Druid,Ferobra,1529,"59,384,309,923",Open PvP
136,Benzu Is Back,Elder Druid,Quelibra,1528,"59,280,317,427",Open PvP
137,Sheik Leozerah,Elder Druid,Rasteibra,1527,"59,190,965,309",Open PvP
138,Mighty Shear,Elder Druid,Ombra,1521,"58,466,403,673",Open PvP
139,Jefe Federman,Elder Druid,Wintera,1520,"58,346,969,482",Open PvP
140,Kabulosoz,Elder Druid,Ferobra,1519,"58,267,991,136",Open PvP
141,Ke,Elder Druid,Tornabra,1518,"58,102,408,594",Open PvP
142,Katrachi,Elder Druid,Tornabra,1513,"57,560,885,124",Open PvP
143,Xeken,Elder Druid,Premia,1511,"57,317,662,137",Open PvP
144,Lona Orangepodi,Elder Druid,Rasteibra,1508,"56,982,994,829",Open PvP
145,Closedfriends Mauri Celia,Elder Druid,Jadebra,1508,"56,970,375,615",Open PvP
146,Giallizerah,Elder Druid,Honbra,1508,"56,944,748,750",Open PvP
147,Unstoppable Joao,Elder Druid,Jadebra,1499,"55,949,761,978",Open PvP
148,Luismi Kalitry,Elder Druid,Quintera,1497,"55,741,282,192",Open PvP
149,Shilfner,Elder Druid,Inabra,1492,"55,174,455,517",Open PvP
150,Persiebunnyx,Elder Druid,Lobera,1492,"55,166,344,930",Open PvP
151,Jeeh Darkness,Elder Druid,Quelibra,1491,"55,072,273,360",Open PvP
152,Peruanich,Elder Druid,Havera,1490,"55,008,194,571",Open PvP
153,Kraken Warlord,Elder Druid,Unebra,1490,"54,915,748,202",Open PvP
154,Flango Zerodois,Elder Druid,Tornabra,1483,"54,230,400,947",Open PvP
155,Darkside Cainho,Elder Druid,Inabra,1480,"53,813,735,771",Open PvP
156,Fanas,Elder Druid,Lobera,1477,"53,557,761,560",Open PvP
157,Player Oblivion,Elder Druid,Inabra,1474,"53,256,584,568",Open PvP
158,Essie Invencivel,Elder Druid,Inabra,1473,"53,131,634,497",Open PvP
159,Posha Crushe,Elder Druid,Rasteibra,1473,"53,108,431,876",Open PvP
160,Gadi Shocknelas,Elder Druid,Jadebra,1473,"53,088,972,454",Open PvP
161,Davidzin,Elder Druid,Quelibra,1472,"52,971,255,841",Open PvP
162,Alemao Zedrin,Elder Druid,Ourobra,1471,"52,916,271,812",Open PvP
163,Pedrin Bielaranjadois,Elder Druid,Jadebra,1471,"52,888,745,687",Open PvP
164,Nayarxd,Elder Druid,Havera,1469,"52,685,022,548",Open PvP
165,Piiotrus Pan,Elder Druid,Antica,1463,"51,991,781,777",Open PvP
166,Issmahan,Elder Druid,Premia,1462,"51,954,427,089",Open PvP
167,Ian Zedrin,Elder Druid,Ourobra,1462,"51,871,840,290",Open PvP
168,Xan Dico,Elder Druid,Serdebra,1461,"51,815,609,023",Open PvP
169,Art Fury,Elder Druid,Xymera,1456,"51,285,083,502",Open PvP
170,Rzec,Elder Druid,Solidera,1455,"51,141,020,486",Open PvP
171,Chetah,Elder Druid,Peloria,1455,"51,138,527,139",Open PvP
172,Closedfriends Damerr,Elder Druid,Jadebra,1454,"51,055,072,027",Open PvP
173,Smokin The Og,Elder Druid,Ombra,1452,"50,860,456,004",Open PvP
174,Fitoky,Elder Druid,Quintera,1448,"50,421,232,425",Open PvP
175,King Mardo,Elder Druid,Peloria,1448,"50,393,927,915",Open PvP
176,Utreze,Elder Druid,Ombra,1446,"50,208,814,282",Open PvP
177,Tekoo Boladaoo,Elder Druid,Quelibra,1446,"50,182,742,944",Open PvP
178,Notorious Ondeado,Elder Druid,Talera,1445,"50,092,639,883",Open PvP
179,So ni,Elder Druid,Serdebra,1442,"49,795,385,705",Open PvP
180,Rockstark,Elder Druid,Xymera,1440,"49,635,459,063",Open PvP
181,Man oel,Elder Druid,Quelibra,1437,"49,333,832,629",Open PvP
182,Aritmancia,Elder Druid,Wintera,1434,"48,979,257,490",Open PvP
183,Jet On Bre,Elder Druid,Premia,1433,"48,937,847,719",Open PvP
184,Uchiha Eren Yeager,Elder Druid,Tornabra,1433,"48,923,043,152",Open PvP
185,Vojtec,Elder Druid,Citra,1432,"48,792,548,416",Open PvP
186,Hallside,Elder Druid,Solidera,1432,"48,782,201,037",Open PvP
187,Pai do Bandidoo,Elder Druid,Inabra,1431,"48,712,646,368",Open PvP
188,Yu kie Relaxado,Elder Druid,Rasteibra,1431,"48,664,981,850",Open PvP
189,Hyogaki,Elder Druid,Honbra,1429,"48,454,934,646",Open PvP
190,Black Beard,Elder Druid,Xyla,1429,"48,433,044,769",Open PvP
191,Leozs King,Elder Druid,Jadebra,1427,"48,322,817,766",Open PvP
192,Rogerin Tuktuk,Elder Druid,Ferobra,1426,"48,206,901,552",Open PvP
193,Zezinho Mainchar,Elder Druid,Ourobra,1425,"48,035,230,472",Open PvP
194,Presagios,Elder Druid,Quintera,1425,"48,033,449,691",Open PvP
195,Guel Baguncinha,Elder Druid,Serdebra,1424,"47,968,864,345",Open PvP
196,Freziiu,Elder Druid,Xyla,1422,"47,811,083,120",Open PvP
197,Roffa Godz,Elder Druid,Lobera,1421,"47,703,801,042",Open PvP
198,Mukiki,Elder Druid,Premia,1417,"47,295,793,089",Open PvP
199,True Hayder,Elder Druid,Vunira,1417,"47,229,431,423",Open PvP
200,Burchest,Elder Druid,Thyria,1416,"47,121,375,134",Open PvP
201,Rodrixh,Elder Druid,Lobera,1412,"46,727,458,110",Open PvP
202,Gui Paichato,Elder Druid,Inabra,1409,"46,459,215,016",Open PvP
203,Wizard Oppac,Elder Druid,Quidera,1407,"46,254,061,293",Open PvP
204,Chiita Opressor,Elder Druid,Ombra,1406,"46,223,536,393",Open PvP
205,Nosio poderoso,Elder Druid,Rasteibra,1405,"46,032,612,130",Open PvP
206,Rodrigaum Hehehe,Elder Druid,Inabra,1402,"45,805,602,508",Open PvP
207,Tenorioo El Patron,Elder Druid,Wintera,1400,"45,606,713,117",Open PvP
208,Romanholi,Elder Druid,Ferobra,1398,"45,387,793,544",Open PvP
209,Deal seteum,Elder Druid,Quelibra,1398,"45,346,913,263",Open PvP
210,Thyzera Prevails,Elder Druid,Ourobra,1391,"44,677,895,895",Open PvP
211,Cybermork,Elder Druid,Peloria,1388,"44,442,091,273",Open PvP
212,Michas Von Terryor,Elder Druid,Xyla,1388,"44,433,224,488",Open PvP
213,Leinax Supreme Emex,Druid,Solidera,1388,"44,391,168,115",Open PvP
214,Vopz Neverdie,Elder Druid,Inabra,1386,"44,239,902,463",Open PvP
215,Krinos Drucik,Elder Druid,Xyla,1386,"44,201,474,994",Open PvP
216,Pedrin Hydra,Elder Druid,Rasteibra,1383,"43,958,051,637",Open PvP
217,Walt Warz,Elder Druid,Vunira,1380,"43,694,573,751",Open PvP
218,Itachi Ironfoot,Elder Druid,Tornabra,1380,"43,680,772,089",Open PvP
219,Minerinvl,Elder Druid,Quelibra,1375,"43,183,400,808",Open PvP
220,El Khaos,Elder Druid,Lobera,1375,"43,158,001,181",Open PvP
221,Mo niz,Elder Druid,Quintera,1374,"43,079,078,611",Open PvP
222,Happy Kamisek,Elder Druid,Thyria,1373,"43,001,045,661",Open PvP
223,Sorin Unstopabble,Elder Druid,Ourobra,1372,"42,939,251,630",Open PvP
224,Hela Navy Seal,Elder Druid,Talera,1371,"42,840,234,216",Open PvP
225,Badzbagz,Elder Druid,Premia,1370,"42,760,442,493",Open PvP
226,Milo Cuei Store,Elder Druid,Quelibra,1370,"42,734,487,531",Open PvP
227,Sorin Futsal,Elder Druid,Rasteibra,1368,"42,570,019,718",Open PvP
228,Macduff Balagane,Elder Druid,Vunira,1367,"42,394,854,433",Open PvP
229,Padrim Haha,Elder Druid,Rasteibra,1362,"41,965,988,220",Open PvP
230,Kon Mazur,Elder Druid,Thyria,1361,"41,892,909,030",Open PvP
231,Mauflex,Elder Druid,Lobera,1361,"41,890,651,702",Open PvP
232,Aluoo,Elder Druid,Serdebra,1359,"41,687,596,709",Open PvP
233,Juanst,Elder Druid,Quintera,1356,"41,462,616,882",Open PvP
234,Sio Rumak,Elder Druid,Xyla,1356,"41,452,448,312",Open PvP
235,Peruanoh,Elder Druid,Talera,1354,"41,244,773,891",Open PvP
236,Crazzy Icy,Elder Druid,Quelibra,1353,"41,119,574,248",Open PvP
237,Fuzzyed Emex,Druid,Solidera,1352,"41,077,441,713",Open PvP
238,Kyobov,Elder Druid,Inabra,1351,"40,915,422,579",Open PvP
239,Margolciaa,Elder Druid,Quintera,1347,"40,607,746,472",Open PvP
240,Ralfhy,Elder Druid,Ombra,1339,"39,869,128,229",Open PvP
241,Bahlor,Elder Druid,Antica,1338,"39,799,723,948",Open PvP
242,Ocueistore Mco Bomba,Elder Druid,Honbra,1338,"39,772,055,877",Open PvP
243,Toto Mlkzica,Elder Druid,Serdebra,1335,"39,476,857,348",Open PvP
244,Marc Houle,Elder Druid,Inabra,1333,"39,331,699,150",Open PvP
245,Nesay,Elder Druid,Vunira,1333,"39,308,451,507",Open PvP
246,Getka Paarapush,Elder Druid,Vunira,1332,"39,265,239,033",Open PvP
247,Bartoszki,Elder Druid,Thyria,1328,"38,887,344,770",Open PvP
248,Menorzin Terrordo Sorin,Elder Druid,Jadebra,1327,"38,826,833,325",Open PvP
249,Lil Weezyana,Elder Druid,Wintera,1326,"38,722,367,535",Open PvP
250,Libera Og,Elder Druid,Lobera,1326,"38,716,090,057",Open PvP
251,Jams Brookss,Elder Druid,Quintera,1326,"38,703,274,498",Open PvP
252,Safestyng,Elder Druid,Ferobra,1325,"38,621,251,773",Open PvP
253,Mighty Ozymandias,Elder Druid,Antica,1324,"38,557,477,590",Open PvP
254,Supp Dawg,Elder Druid,Quidera,1322,"38,350,422,654",Open PvP
255,Fernich,Elder Druid,Havera,1321,"38,298,193,829",Open PvP
256,Horrkid,Elder Druid,Antica,1320,"38,169,609,431",Open PvP
257,Tzeus,Elder Druid,Inabra,1319,"38,151,950,648",Open PvP
258,Hansxz,Elder Druid,Ourobra,1318,"38,038,461,934",Open PvP
259,Que Ja,Elder Druid,Serdebra,1316,"37,879,932,129",Open PvP
260,Zdrowy Doispontozero,Elder Druid,Jadebra,1314,"37,713,605,173",Open PvP
261,Palo Chanersiete,Elder Druid,Quidera,1314,"37,712,839,723",Open PvP
262,Felipexxx,Elder Druid,Vunira,1312,"37,498,305,731",Open PvP
263,Honeycrisp,Elder Druid,Quintera,1310,"37,315,087,899",Open PvP
264,Tarmon Gai Don,Elder Druid,Peloria,1310,"37,297,377,719",Open PvP
265,Dave Edsz,Elder Druid,Havera,1309,"37,287,760,688",Open PvP
266,Tres Letras,Elder Druid,Havera,1309,"37,276,850,629",Open PvP
267,Warenxxlegend,Elder Druid,Ferobra,1309,"37,251,405,632",Open PvP
268,Sacio,Elder Druid,Antica,1307,"37,101,862,074",Open PvP
269,Goa Jessi Neto,Elder Druid,Quelibra,1307,"37,077,459,714",Open PvP
270,Praguinha Earthshaker,Elder Druid,Quelibra,1307,"37,053,157,257",Open PvP
271,Snurix,Elder Druid,Vunira,1306,"36,994,175,112",Open PvP
272,Spartanprime,Elder Druid,Antica,1306,"36,957,829,924",Open PvP
273,Megazord Lamboso,Elder Druid,Inabra,1305,"36,919,022,987",Open PvP
274,Toxic Tontin Esece,Elder Druid,Havera,1305,"36,895,676,435",Open PvP
275,Guillexz,Elder Druid,Havera,1304,"36,822,673,690",Open PvP
276,Thegms,Elder Druid,Premia,1301,"36,538,827,636",Open PvP
277,Jorjaoo do Martelo,Elder Druid,Rasteibra,1300,"36,504,254,026",Open PvP
278,Matheus Yi,Elder Druid,Tornabra,1299,"36,437,028,264",Open PvP
279,Caxxxx,Elder Druid,Ombra,1299,"36,374,104,827",Open PvP
280,True Sio Man,Elder Druid,Citra,1298,"36,358,705,502",Open PvP
281,Coco Cry,Elder Druid,Xyla,1296,"36,138,401,861",Open PvP
282,Miss Universe,Elder Druid,Serdebra,1295,"36,098,266,835",Open PvP
283,Druid Anders,Elder Druid,Inabra,1292,"35,782,786,072",Open PvP
284,Tim Karlong,Elder Druid,Antica,1286,"35,348,053,689",Open PvP
285,Azyzz Trip,Elder Druid,Wintera,1285,"35,224,495,178",Open PvP
286,Luizin Chanersiete,Elder Druid,Quidera,1284,"35,128,861,044",Open PvP
287,Pig Man,Elder Druid,Quintera,1283,"35,038,440,608",Open PvP
288,Fabio Psicopata,Elder Druid,Ourobra,1282,"35,016,160,862",Open PvP
289,Lucy van Peltz,Elder Druid,Xyla,1281,"34,914,425,172",Open PvP
290,Ty Ranoos,Elder Druid,Vunira,1281,"34,887,891,976",Open PvP
291,Szwagier Kamyl,Elder Druid,Xyla,1279,"34,753,948,393",Open PvP
292,Mahe Relaxsz,Elder Druid,Havera,1279,"34,751,262,405",Open PvP
293,Furduncinho Malvadao,Elder Druid,Ombra,1278,"34,650,043,362",Open PvP
294,Rabbugento,Elder Druid,Inabra,1277,"34,611,060,594",Open PvP
295,Toxic Betonxzor,Elder Druid,Premia,1277,"34,598,768,090",Open PvP
296,Vitemo Cachorro Loko,Elder Druid,Honbra,1277,"34,578,056,743",Open PvP
297,King Kota,Elder Druid,Thyria,1277,"34,558,172,624",Open PvP
298,Webma,Elder Druid,Havera,1276,"34,482,637,930",Open PvP
299,Mirgood,Elder Druid,Thyria,1275,"34,428,168,684",Open PvP
300,Aili,Elder Druid,Ferobra,1275,"34,422,550,192",Open PvP
301,Elton Mercenario,Elder Druid,Rasteibra,1274,"34,339,065,616",Open PvP
302,Neitan Hattrick,Elder Druid,Honbra,1271,"34,073,734,945",Open PvP
303,Lord Pazzi Eldruid,Elder Druid,Talera,1270,"34,036,746,699",Open PvP
304,Guarokz,Elder Druid,Serdebra,1269,"33,898,469,500",Open PvP
305,Vitalshifts,Elder Druid,Lobera,1268,"33,878,847,382",Open PvP
306,Tyffex,Elder Druid,Quelibra,1268,"33,827,667,487",Open PvP
307,Mulecotee,Elder Druid,Inabra,1267,"33,764,211,991",Open PvP
308,Chinese Fighting,Elder Druid,Lobera,1266,"33,728,765,398",Open PvP
309,Never Again Sio,Elder Druid,Vunira,1265,"33,607,744,854",Open PvP
310,Vallucuh,Elder Druid,Solidera,1262,"33,390,375,759",Open PvP
311,Dmakz Uriel,Elder Druid,Jadebra,1262,"33,379,395,522",Open PvP
312,Sorin Sparta,Elder Druid,Honbra,1260,"33,256,007,227",Open PvP
313,Hinnatax,Elder Druid,Inabra,1259,"33,158,813,457",Open PvP
314,Noise Wiicked,Elder Druid,Thyria,1259,"33,155,593,207",Open PvP
315,Faah,Elder Druid,Inabra,1259,"33,147,613,201",Open PvP
316,Golden Arez,Elder Druid,Xymera,1258,"33,086,020,125",Open PvP
317,Canelatz,Elder Druid,Quidera,1258,"33,073,216,550",Open PvP
318,Druidx Masterx,Elder Druid,Talera,1257,"33,014,551,653",Open PvP
319,David in Panic,Elder Druid,Inabra,1257,"32,985,655,365",Open PvP
320,Dream Ama Demais,Elder Druid,Ferobra,1257,"32,951,045,189",Open PvP
321,Lock Downx,Elder Druid,Solidera,1256,"32,887,815,933",Open PvP
322,Minos Navy Seal,Elder Druid,Talera,1255,"32,823,028,808",Open PvP
323,Baga na,Elder Druid,Serdebra,1254,"32,740,260,684",Open PvP
324,Sio Am,Elder Druid,Talera,1254,"32,722,486,525",Open PvP
325,Oliver Oxide,Elder Druid,Lobera,1252,"32,627,961,347",Open PvP
326,Wisho Imrox,Elder Druid,Xymera,1252,"32,575,722,931",Open PvP
327,Juca Kfura,Elder Druid,Inabra,1252,"32,554,160,128",Open PvP
328,Gud Zuse,Elder Druid,Peloria,1251,"32,544,019,509",Open PvP
329,Caslu Orgulhoso,Elder Druid,Inabra,1250,"32,446,687,469",Open PvP
330,Maltusia,Elder Druid,Vunira,1250,"32,400,778,926",Open PvP
331,Afilando munion,Elder Druid,Citra,1248,"32,241,793,678",Open PvP
332,Moreno de Hat,Elder Druid,Quelibra,1246,"32,106,839,524",Open PvP
333,Japa do Nargas,Elder Druid,Inabra,1246,"32,096,003,460",Open PvP
334,Druida Espectral,Elder Druid,Rasteibra,1245,"32,042,551,171",Open PvP
335,Nelasz,Elder Druid,Havera,1245,"32,021,706,086",Open PvP
336,Szyszek Milord Black,Elder Druid,Antica,1242,"31,851,545,248",Open PvP
337,Szef Karbo,Elder Druid,Vunira,1242,"31,777,539,932",Open PvP
338,Feralbeast,Elder Druid,Tornabra,1239,"31,555,054,657",Open PvP
339,Bumh Bumh,Elder Druid,Solidera,1237,"31,457,974,485",Open PvP
340,Tamalitoz,Elder Druid,Quidera,1237,"31,428,487,573",Open PvP
341,Guuhzerah Is Back,Elder Druid,Quelibra,1237,"31,424,676,614",Open PvP
342,Araikz,Elder Druid,Xymera,1236,"31,342,358,478",Open PvP
343,Raffa Shelb Ltda,Elder Druid,Ourobra,1234,"31,169,721,043",Open PvP
