Rank,Name,Vocation,World,Level,Points,WorldType
40,Relaxado Do Corre,Royal Paladin,Rasteibra,1878,"110,044,940,698",Open PvP
41,Groku Fallout,Royal Paladin,Ourobra,1877,"109,905,001,236",Open PvP
42,Alfiler Flecha Sombria,Royal Paladin,Ferobra,1856,"106,336,954,337",Open PvP
43,Magnifik Danyveiosair,Royal Paladin,Quelibra,1845,"104,483,572,395",Open PvP
44,Demigod of Reveng,Royal Paladin,Ferobra,1841,"103,699,751,535",Open PvP
45,Hefty Hans,Royal Paladin,Xyla,1813,"99,039,076,086",Open PvP
46,Franco Predator,Royal Paladin,Unebra,1799,"96,821,995,904",Open PvP
47,Pupin Superstar,Royal Paladin,Ourobra,1799,"96,766,547,911",Open PvP
48,Bishop Daa Fuga,Royal Paladin,Honbra,1783,"94,298,977,489",Open PvP
49,Netozero,Royal Paladin,Inabra,1774,"92,784,394,765",Open PvP
50,Ness Kraveen,Royal Paladin,Inabra,1771,"92,401,673,792",Open PvP
51,Playfor Food,Royal Paladin,Inabra,1760,"90,628,832,788",Open PvP
52,Shainy the Best,Royal Paladin,Ourobra,1759,"90,475,337,607",Open PvP
53,Druvolkz Is Back,Royal Paladin,Quelibra,1753,"89,527,989,707",Open PvP
54,Azka Lunits,Royal Paladin,Ombra,1752,"89,400,653,162",Open PvP
55,Kbessza,Royal Paladin,Inabra,1752,"89,370,826,660",Open PvP
56,Gustavo Endividado,Royal Paladin,Ourobra,1743,"88,005,695,536",Open PvP
57,Ghost of Chimera,Royal Paladin,Solidera,1741,"87,756,260,973",Open PvP
58,Kayhn Kuroi Tenshi,Royal Paladin,Jadebra,1734,"86,619,651,371",Open PvP
59,Aset,Royal Paladin,Premia,1731,"86,270,387,041",Open PvP
60,Smoker,Royal Paladin,Serdebra,1730,"86,010,544,169",Open PvP
61,Tomoho,Royal Paladin,Thyria,1724,"85,207,936,214",Open PvP
62,Gebe Danadinho,Royal Paladin,Rasteibra,1717,"84,136,141,675",Open PvP
63,Educhi,Royal Paladin,Lobera,1714,"83,663,149,839",Open PvP
64,Alexh con Hat,Royal Paladin,Talera,1712,"83,345,696,864",Open PvP
65,Diiih Foradesi,Royal Paladin,Quelibra,1707,"82,697,439,000",Open PvP
66,Curyrad Shocknelas,Royal Paladin,Tornabra,1707,"82,640,740,875",Open PvP
67,Krisu,Royal Paladin,Xyla,1701,"81,861,002,656",Open PvP
68,Piipexz,Royal Paladin,Thyria,1701,"81,843,431,358",Open PvP
69,Ari Pittbull,Royal Paladin,Quelibra,1696,"81,120,029,866",Open PvP
70,Mazza Nohands,Royal Paladin,Thyria,1695,"80,879,825,250",Open PvP
71,Don Leste,Royal Paladin,Quelibra,1692,"80,558,143,741",Open PvP
72,Rampage Insane,Royal Paladin,Rasteibra,1692,"80,489,803,129",Open PvP
73,Archer Reydohavera,Royal Paladin,Havera,1690,"80,297,803,691",Open PvP
74,Dediinho Alzado,Royal Paladin,Ombra,1689,"80,139,201,371",Open PvP
75,Sorin Beach Tennis,Royal Paladin,Ourobra,1680,"78,779,449,669",Open PvP
76,Bia Fallout,Royal Paladin,Ourobra,1672,"77,674,892,581",Open PvP
77,Tigcrits,Royal Paladin,Lobera,1668,"77,102,853,242",Open PvP
78,Tuwie,Royal Paladin,Premia,1664,"76,552,958,050",Open PvP
79,Dao Diferenciado,Royal Paladin,Rasteibra,1663,"76,441,016,029",Open PvP
80,Al Meow,Royal Paladin,Thyria,1661,"76,113,671,388",Open PvP
81,Antony Everdash,Royal Paladin,Quintera,1655,"75,297,647,227",Open PvP
82,Nawtscout,Royal Paladin,Lobera,1654,"75,248,752,862",Open PvP
83,Terra Pitbulldo Manguin,Royal Paladin,Ombra,1649,"74,471,642,099",Open PvP
84,Maarculindao,Royal Paladin,Unebra,1647,"74,274,694,554",Open PvP
85,Rudi Paladean,Royal Paladin,Peloria,1641,"73,416,001,207",Open PvP
86,Lord Marshals,Royal Paladin,Peloria,1639,"73,178,911,224",Open PvP
87,Su kuma,Royal Paladin,Ourobra,1638,"73,098,651,186",Open PvP
88,Furyprime,Royal Paladin,Antica,1635,"72,587,241,633",Open PvP
89,Monkee Toretto,Royal Paladin,Lobera,1625,"71,318,892,270",Open PvP
90,Daso II,Royal Paladin,Antica,1624,"71,200,482,588",Open PvP
91,Magnifik Danyshiny,Royal Paladin,Inabra,1624,"71,157,639,737",Open PvP
92,Buchall,Royal Paladin,Premia,1620,"70,609,927,151",Open PvP
93,Nya Fullbomb,Royal Paladin,Talera,1618,"70,446,508,479",Open PvP
94,Aiken Rush,Royal Paladin,Lobera,1616,"70,183,421,890",Open PvP
95,True Abdosz,Royal Paladin,Vunira,1613,"69,785,820,280",Open PvP
96,Gudrak,Royal Paladin,Rasteibra,1612,"69,634,505,589",Open PvP
97,Glexael,Royal Paladin,Lobera,1610,"69,332,586,707",Open PvP
98,Sabziro,Royal Paladin,Vunira,1609,"69,168,279,246",Open PvP
99,Sinsor,Royal Paladin,Vunira,1607,"69,014,468,594",Open PvP
100,Buniek Szybki Powrot,Royal Paladin,Xyla,1604,"68,531,221,949",Open PvP
101,Chucky Love,Royal Paladin,Ferobra,1604,"68,525,109,203",Open PvP
102,Closedfriends Cebola,Royal Paladin,Jadebra,1597,"67,686,094,587",Open PvP
103,Zezinho Despachante,Royal Paladin,Rasteibra,1596,"67,522,056,209",Open PvP
104,Jackzzerah,Royal Paladin,Inabra,1593,"67,131,650,960",Open PvP
105,Doughsz,Royal Paladin,Ferobra,1589,"66,636,264,392",Open PvP
106,Ykz Gab,Royal Paladin,Ferobra,1587,"66,441,577,647",Open PvP
107,Pzadilla the shihan,Royal Paladin,Quintera,1586,"66,343,300,768",Open PvP
108,Kakarotowz,Royal Paladin,Serdebra,1586,"66,266,310,076",Open PvP
109,Brabo Royal,Royal Paladin,Serdebra,1581,"65,669,513,509",Open PvP
110,Zancanella Psicopata,Royal Paladin,Ourobra,1573,"64,696,227,992",Open PvP
111,Ronei Esquadrias,Royal Paladin,Rasteibra,1569,"64,178,407,719",Open PvP
112,Jellyndao,Royal Paladin,Quelibra,1567,"63,911,393,512",Open PvP
113,Kapiroto Theboss,Royal Paladin,Ourobra,1566,"63,842,482,688",Open PvP
114,Sniper Navy Seal,Royal Paladin,Talera,1566,"63,829,555,916",Open PvP
115,Jee Bunny Shop,Royal Paladin,Thyria,1565,"63,724,301,941",Open PvP
116,Vilela Vilao,Royal Paladin,Serdebra,1564,"63,562,228,542",Open PvP
117,Helioszerah,Royal Paladin,Tornabra,1558,"62,788,352,815",Open PvP
118,Chris Zeroseis,Royal Paladin,Ombra,1557,"62,728,766,092",Open PvP
119,Murder Leyend,Royal Paladin,Solidera,1556,"62,573,275,068",Open PvP
120,Nozyk,Royal Paladin,Vunira,1553,"62,225,323,831",Open PvP
121,Champion Afegod,Royal Paladin,Honbra,1552,"62,179,100,082",Open PvP
122,Sariinhasz,Royal Paladin,Ferobra,1549,"61,750,426,034",Open PvP
123,Adomiro,Royal Paladin,Ferobra,1546,"61,458,246,603",Open PvP
124,Spektrun Camp,Royal Paladin,Quidera,1546,"61,371,535,695",Open PvP
125,Asmitank Friolla,Royal Paladin,Jadebra,1546,"61,351,290,849",Open PvP
126,Junitor,Royal Paladin,Havera,1545,"61,336,588,108",Open PvP
127,John Ackerman,Royal Paladin,Antica,1545,"61,331,020,493",Open PvP
128,Onion koksu,Royal Paladin,Antica,1545,"61,329,328,218",Open PvP
129,Myrkz,Royal Paladin,Lobera,1543,"61,016,827,416",Open PvP
130,Lord Bodin,Royal Paladin,Quelibra,1542,"60,981,935,491",Open PvP
131,Safard,Royal Paladin,Xyla,1541,"60,778,904,432",Open PvP
132,Just keep going,Royal Paladin,Rasteibra,1537,"60,302,193,113",Open PvP
133,Tenorio Ell Patron,Royal Paladin,Wintera,1536,"60,275,777,215",Open PvP
134,Xolas Darayto,Royal Paladin,Ferobra,1534,"60,034,801,124",Open PvP
135,Superstar Wiiddo,Royal Paladin,Xyla,1533,"59,852,866,232",Open PvP
136,Triiui Da Legend,Royal Paladin,Thyria,1527,"59,162,990,005",Open PvP
137,Zikovzalez,Royal Paladin,Rasteibra,1527,"59,152,416,842",Open PvP
138,Bagienny Chrabaszcz,Royal Paladin,Premia,1526,"59,080,354,804",Open PvP
139,Mortalius,Royal Paladin,Ombra,1526,"59,056,512,828",Open PvP
140,Saint Tristen,Royal Paladin,Vunira,1524,"58,770,642,856",Open PvP
141,Alex Froggy,Royal Paladin,Vunira,1520,"58,322,799,593",Open PvP
142,Syr Stix,Royal Paladin,Ferobra,1519,"58,204,522,726",Open PvP
143,Gwyn,Royal Paladin,Lobera,1516,"57,950,301,565",Open PvP
144,Arterossy,Royal Paladin,Thyria,1514,"57,721,069,106",Open PvP
145,Leco Shooter,Royal Paladin,Quelibra,1514,"57,661,591,609",Open PvP
146,Xchange,Royal Paladin,Quidera,1514,"57,661,462,605",Open PvP
147,Herox,Royal Paladin,Thyria,1505,"56,679,727,644",Open PvP
148,Charly Henceforth,Royal Paladin,Lobera,1505,"56,639,612,321",Open PvP
149,Dem'Rel,Royal Paladin,Havera,1505,"56,631,683,459",Open PvP
150,Lampiao Maotank,Royal Paladin,Tornabra,1503,"56,467,240,898",Open PvP
151,Charlover Nobakragore,Royal Paladin,Xyla,1503,"56,437,017,609",Open PvP
152,Rezzyk,Royal Paladin,Rasteibra,1502,"56,359,812,220",Open PvP
153,Torismen,Royal Paladin,Xymera,1498,"55,900,857,173",Open PvP
154,Pally Taum,Royal Paladin,Honbra,1497,"55,740,505,444",Open PvP
155,Skoul,Royal Paladin,Inabra,1497,"55,697,873,519",Open PvP
156,Darknesz Ogygia,Royal Paladin,Ourobra,1494,"55,375,159,294",Open PvP
157,Ikki,Royal Paladin,Inabra,1493,"55,335,610,861",Open PvP
158,Roronooa Neurotiko,Royal Paladin,Inabra,1493,"55,320,546,981",Open PvP
159,Kisame Gaiden,Royal Paladin,Inabra,1492,"55,240,557,632",Open PvP
160,Luis Dictador,Royal Paladin,Xymera,1491,"55,094,238,613",Open PvP
161,Lukee,Royal Paladin,Premia,1491,"55,029,576,550",Open PvP
162,Flacotronks Swag,Royal Paladin,Quidera,1487,"54,644,277,188",Open PvP
163,Evertonz of Hell,Royal Paladin,Rasteibra,1486,"54,536,489,899",Open PvP
164,Zous Oreal,Royal Paladin,Ferobra,1483,"54,184,599,830",Open PvP
165,Lealziin,Royal Paladin,Ourobra,1483,"54,172,246,637",Open PvP
166,Avarr,Royal Paladin,Premia,1478,"53,701,171,888",Open PvP
167,Iaguinn,Royal Paladin,Inabra,1475,"53,292,407,809",Open PvP
168,Fael Sensei,Royal Paladin,Quelibra,1474,"53,167,153,718",Open PvP
169,Germano Sagaz,Royal Paladin,Rasteibra,1473,"53,145,614,688",Open PvP
170,Gaucholoko,Royal Paladin,Quelibra,1470,"52,744,161,524",Open PvP
171,Sheik Guii Rpbombao,Royal Paladin,Quelibra,1469,"52,722,626,322",Open PvP
172,Aaain Paeveio,Royal Paladin,Unebra,1468,"52,564,807,529",Open PvP
173,Ranyzor,Royal Paladin,Jadebra,1468,"52,562,047,050",Open PvP
174,Kosmooos,Royal Paladin,Citra,1467,"52,503,027,042",Open PvP
175,Zi mek,Royal Paladin,Xyla,1463,"52,049,950,682",Open PvP
176,Licotur,Royal Paladin,Ombra,1463,"51,988,710,618",Open PvP
177,Otto Malvadao,Royal Paladin,Jadebra,1463,"51,977,595,444",Open PvP
178,Sir Rufs,Royal Paladin,Quelibra,1462,"51,877,371,239",Open PvP
179,Leo Og,Royal Paladin,Lobera,1459,"51,640,846,389",Open PvP
180,Jimnn,Royal Paladin,Jadebra,1452,"50,915,703,771",Open PvP
181,Cabelo Bawall,Royal Paladin,Ferobra,1451,"50,807,155,289",Open PvP
182,Kamyon,Royal Paladin,Thyria,1450,"50,690,670,705",Open PvP
183,Mathias Bynens,Royal Paladin,Vunira,1444,"50,073,441,816",Open PvP
184,Dictador Murder,Royal Paladin,Rasteibra,1444,"50,054,907,822",Open PvP
185,Matahaari,Royal Paladin,Rasteibra,1444,"50,034,002,514",Open PvP
186,Kysameeh,Royal Paladin,Thyria,1442,"49,870,015,704",Open PvP
187,Edbu,Royal Paladin,Quintera,1442,"49,771,364,373",Open PvP
188,Zhock Wave,Royal Paladin,Solidera,1442,"49,768,872,065",Open PvP
189,Druvolkz Aposentado,Royal Paladin,Quelibra,1441,"49,709,695,767",Open PvP
190,Laady of Avallon,Royal Paladin,Premia,1439,"49,515,165,773",Open PvP
191,Fellot Blindado,Royal Paladin,Quintera,1437,"49,313,260,083",Open PvP
192,Roxiixui Love,Royal Paladin,Ferobra,1434,"48,964,548,024",Open PvP
193,Drunrox,Royal Paladin,Serdebra,1432,"48,790,804,045",Open PvP
194,Tactical Sekt,Royal Paladin,Talera,1430,"48,620,074,502",Open PvP
195,Fernando Warloyalty,Royal Paladin,Rasteibra,1430,"48,542,859,662",Open PvP
196,Guttanas,Royal Paladin,Quidera,1429,"48,530,758,098",Open PvP
197,Viny Twentyone,Royal Paladin,Serdebra,1429,"48,469,211,641",Open PvP
198,Bielzerahh,Royal Paladin,Ferobra,1429,"48,446,972,216",Open PvP
199,Brnoh,Royal Paladin,Ombra,1428,"48,378,463,341",Open PvP
200,Leozim Indestrutivel,Royal Paladin,Quelibra,1428,"48,362,733,471",Open PvP
201,Clarss Inhigh,Royal Paladin,Quintera,1427,"48,269,427,086",Open PvP
202,Brunouzera,Royal Paladin,Inabra,1426,"48,131,372,597",Open PvP
203,Typowy Matty,Royal Paladin,Xyla,1424,"47,934,095,778",Open PvP
204,Manxa Nuncaperdi,Royal Paladin,Tornabra,1421,"47,674,909,486",Open PvP
205,Artista Economico,Royal Paladin,Inabra,1419,"47,511,285,364",Open PvP
206,Opille Fury,Royal Paladin,Xymera,1418,"47,353,756,847",Open PvP
207,Jupa Iii Warman,Royal Paladin,Talera,1415,"47,057,179,867",Open PvP
208,Sver Palanox,Royal Paladin,Honbra,1415,"47,035,462,092",Open PvP
209,Alvinhoosz,Royal Paladin,Honbra,1413,"46,910,090,184",Open PvP
210,Walnuss,Royal Paladin,Ferobra,1413,"46,891,054,802",Open PvP
211,Ra ziel San,Royal Paladin,Inabra,1413,"46,864,553,504",Open PvP
212,Sponsored by Potatos,Royal Paladin,Antica,1412,"46,776,199,469",Open PvP
213,Ce Ju,Royal Paladin,Ferobra,1412,"46,771,056,577",Open PvP
214,Brunnows,Royal Paladin,Serdebra,1411,"46,688,014,974",Open PvP
215,Meatbow Junior,Royal Paladin,Quelibra,1410,"46,600,562,888",Open PvP
216,Sennin Kami,Royal Paladin,Thyria,1408,"46,328,064,549",Open PvP
217,Bullistic,Royal Paladin,Lobera,1404,"45,939,068,635",Open PvP
218,Radraz,Royal Paladin,Vunira,1403,"45,863,331,908",Open PvP
219,Archer Rominho,Royal Paladin,Ombra,1402,"45,763,092,049",Open PvP
220,Urbao Debolt,Royal Paladin,Ferobra,1401,"45,715,608,106",Open PvP
221,Tutty Imperator,Royal Paladin,Quidera,1398,"45,407,209,799",Open PvP
222,Thalento,Royal Paladin,Ombra,1398,"45,364,533,381",Open PvP
223,Rinter,Royal Paladin,Thyria,1397,"45,263,679,516",Open PvP
224,Guaira Navy Seal,Royal Paladin,Talera,1397,"45,254,536,255",Open PvP
225,Kysameh,Royal Paladin,Quintera,1396,"45,172,694,905",Open PvP
226,Daniellxdd,Royal Paladin,Wintera,1395,"45,146,897,954",Open PvP
227,Danibolt,Royal Paladin,Antica,1395,"45,079,792,156",Open PvP
228,Nemphi,Royal Paladin,Xyla,1394,"44,966,530,874",Open PvP
229,Discipulo Do Kellvoso,Royal Paladin,Quelibra,1393,"44,911,531,896",Open PvP
230,Shadow Arrows,Royal Paladin,Quelibra,1393,"44,860,035,847",Open PvP
231,Snow Pall,Royal Paladin,Citra,1392,"44,835,155,193",Open PvP
232,Tenoriio Click Claack,Royal Paladin,Xymera,1390,"44,655,784,073",Open PvP
233,Deathstrokezs,Royal Paladin,Jadebra,1390,"44,650,685,971",Open PvP
234,Anilde,Royal Paladin,Antica,1390,"44,648,005,007",Open PvP
235,Xubaka Paeveio,Royal Paladin,Jadebra,1389,"44,549,265,749",Open PvP
236,Terra Apelao,Royal Paladin,Ombra,1389,"44,514,966,972",Open PvP
237,Gudnight,Royal Paladin,Quidera,1389,"44,491,532,923",Open PvP
238,Echo of Voxarr,Royal Paladin,Thyria,1389,"44,488,172,615",Open PvP
239,Stuhtterzzin,Royal Paladin,Havera,1388,"44,467,594,903",Open PvP
240,Lanchadanan,Royal Paladin,Vunira,1388,"44,420,922,916",Open PvP
241,Carta Zedrin,Royal Paladin,Ourobra,1387,"44,293,622,254",Open PvP
242,Ares Coldhands,Royal Paladin,Inabra,1384,"44,053,496,766",Open PvP
243,Yan Xutacoitado,Royal Paladin,Quelibra,1384,"44,050,354,469",Open PvP
244,Jand Sniper,Royal Paladin,Unebra,1382,"43,895,936,654",Open PvP
245,Szechuan Sauce,Royal Paladin,Xyla,1381,"43,778,861,701",Open PvP
246,Tiozao Vegano,Royal Paladin,Inabra,1381,"43,736,061,375",Open PvP
247,Bobzerah Ballack,Royal Paladin,Inabra,1380,"43,704,839,409",Open PvP
248,Reo Light,Royal Paladin,Vunira,1380,"43,613,512,601",Open PvP
249,Eagle Rebel,Royal Paladin,Antica,1377,"43,330,815,135",Open PvP
250,Barnabaa,Royal Paladin,Xyla,1376,"43,255,605,203",Open PvP
251,Mnihux,Royal Paladin,Premia,1376,"43,236,969,964",Open PvP
252,Jefe Implash,Royal Paladin,Wintera,1374,"43,077,872,836",Open PvP
253,Be Lovexp,Royal Paladin,Ombra,1370,"42,750,649,095",Open PvP
254,King Rokotszu,Royal Paladin,Peloria,1370,"42,685,158,309",Open PvP
255,Palaz,Royal Paladin,Ourobra,1369,"42,655,512,597",Open PvP
256,Geckoe,Royal Paladin,Quidera,1367,"42,410,229,132",Open PvP
257,Arqueiro Baldin,Royal Paladin,Quelibra,1364,"42,166,774,499",Open PvP
258,Raviel Suras,Royal Paladin,Quelibra,1363,"42,088,403,455",Open PvP
259,Rondelli,Royal Paladin,Ombra,1363,"42,045,270,801",Open PvP
260,Dias Ignorante,Royal Paladin,Thyria,1363,"42,036,819,398",Open PvP
261,Unstoppable Lampiao,Royal Paladin,Jadebra,1363,"42,032,553,731",Open PvP
262,Apalloza,Royal Paladin,Ferobra,1362,"41,989,819,349",Open PvP
263,Id Unknown,Royal Paladin,Ourobra,1362,"41,981,170,687",Open PvP
264,Opressor Felipe,Royal Paladin,Tornabra,1360,"41,779,384,041",Open PvP
265,Specter'Lost,Royal Paladin,Inabra,1359,"41,648,646,151",Open PvP
266,Clax Shane,Royal Paladin,Honbra,1357,"41,526,481,448",Open PvP
267,Youcant Affordit,Royal Paladin,Serdebra,1356,"41,416,145,894",Open PvP
268,Edu Oneblood,Royal Paladin,Lobera,1356,"41,377,996,983",Open PvP
269,Camico,Royal Paladin,Thyria,1354,"41,246,386,513",Open PvP
270,Zamazzu,Royal Paladin,Ferobra,1353,"41,137,493,119",Open PvP
271,Petu Bombao,Royal Paladin,Ombra,1353,"41,098,234,996",Open PvP
272,Nofarme Zedrin,Royal Paladin,Ourobra,1352,"41,066,632,044",Open PvP
273,Abuhuuu,Royal Paladin,Jadebra,1351,"40,944,013,502",Open PvP
274,Inkkz,Royal Paladin,Quintera,1348,"40,701,021,928",Open PvP
275,Fragile Geckoe,Royal Paladin,Quidera,1348,"40,658,743,267",Open PvP
276,Hector Bonilea,Royal Paladin,Serdebra,1347,"40,627,322,965",Open PvP
277,Grigao Alppcinio,Royal Paladin,Ombra,1347,"40,555,423,219",Open PvP
278,Aluxion,Royal Paladin,Quelibra,1346,"40,542,240,771",Open PvP
279,Praguinha Rica,Royal Paladin,Quelibra,1346,"40,537,183,022",Open PvP
280,Tonim Durim,Royal Paladin,Jadebra,1345,"40,373,510,428",Open PvP
281,Zygh,Paladin,Antica,1344,"40,336,461,394",Open PvP
282,Porteliinha Fallout,Royal Paladin,Ourobra,1344,"40,314,924,747",Open PvP
283,Jotape The Goat,Royal Paladin,Rasteibra,1344,"40,303,889,948",Open PvP
284,Rilai,Royal Paladin,Ferobra,1342,"40,140,111,244",Open PvP
285,Sepherx United,Royal Paladin,Quintera,1342,"40,117,312,805",Open PvP
286,Datrel,Royal Paladin,Quintera,1341,"40,041,518,974",Open PvP
287,Cesinha Rancoroso,Royal Paladin,Ferobra,1340,"39,941,719,728",Open PvP
288,Bea Charlover Aca,Royal Paladin,Vunira,1339,"39,862,834,485",Open PvP
289,James Mercenario,Royal Paladin,Jadebra,1338,"39,821,657,633",Open PvP
290,Romi Navy Seal,Royal Paladin,Talera,1338,"39,786,556,666",Open PvP
291,Val'Pandemonium,Royal Paladin,Quintera,1338,"39,752,085,967",Open PvP
292,Pupuliukas,Royal Paladin,Antica,1337,"39,698,384,380",Open PvP
293,Panq,Royal Paladin,Xymera,1336,"39,600,074,239",Open PvP
294,Fri San,Royal Paladin,Xyla,1335,"39,560,476,495",Open PvP
295,Anatim,Royal Paladin,Thyria,1335,"39,482,230,186",Open PvP
296,Fran cuz,Royal Paladin,Peloria,1332,"39,296,989,247",Open PvP
297,Pan Counter,Royal Paladin,Xyla,1332,"39,269,268,826",Open PvP
298,Nelore Opalla,Royal Paladin,Honbra,1332,"39,220,073,399",Open PvP
299,Sick Paladin,Royal Paladin,Thyria,1331,"39,161,101,497",Open PvP
300,Glexorion,Royal Paladin,Antica,1331,"39,150,093,578",Open PvP
301,Kazx Oldgangsta,Royal Paladin,Rasteibra,1329,"39,007,949,808",Open PvP
302,Bigy,Royal Paladin,Peloria,1328,"38,938,836,105",Open PvP
303,Truesight,Royal Paladin,Honbra,1328,"38,927,971,089",Open PvP
304,Rag Doll,Royal Paladin,Inabra,1328,"38,915,974,832",Open PvP
305,Pai Do Meufilhu,Royal Paladin,Honbra,1328,"38,915,373,436",Open PvP
306,Zaaxu,Royal Paladin,Havera,1328,"38,890,977,389",Open PvP
307,Hugo Deustanke,Royal Paladin,Quelibra,1328,"38,878,425,677",Open PvP
308,Lukao Daglock,Royal Paladin,Ourobra,1328,"38,875,401,537",Open PvP
309,Borellitto,Royal Paladin,Serdebra,1328,"38,875,296,512",Open PvP
310,Gamer Shori,Royal Paladin,Premia,1327,"38,831,423,086",Open PvP
311,Grzes Zabujca Smokuw,Royal Paladin,Xyla,1327,"38,820,379,516",Open PvP
312,Synthazz,Royal Paladin,Quintera,1326,"38,713,898,468",Open PvP
313,Poko Srzala,Royal Paladin,Solidera,1326,"38,699,460,072",Open PvP
314,Ackeem,Royal Paladin,Lobera,1325,"38,644,620,194",Open PvP
315,Yes Yes,Royal Paladin,Vunira,1325,"38,642,692,675",Open PvP
316,Jagerrr,Royal Paladin,Lobera,1323,"38,487,152,398",Open PvP
317,Sensei Gojo,Royal Paladin,Inabra,1322,"38,414,867,706",Open PvP
318,Tanisbror,Royal Paladin,Peloria,1322,"38,390,266,138",Open PvP
319,Willzovisc Danadinho,Royal Paladin,Ourobra,1322,"38,389,530,913",Open PvP
320,Chris Fora Dalei,Royal Paladin,Ombra,1322,"38,346,264,257",Open PvP
321,Murilichtsz,Royal Paladin,Ferobra,1321,"38,314,681,724",Open PvP
322,Oblivionrp,Royal Paladin,Inabra,1320,"38,239,512,560",Open PvP
323,Pecas Everdash,Royal Paladin,Solidera,1318,"38,016,157,255",Open PvP
324,Petuzao Emex,Royal Paladin,Solidera,1317,"37,961,155,643",Open PvP
325,Sekus Reapers,Royal Paladin,Peloria,1317,"37,907,724,557",Open PvP
326,Silentshell,Royal Paladin,Antica,1317,"37,899,229,827",Open PvP
327,Diego Dragon Furious,Royal Paladin,Serdebra,1315,"37,791,292,041",Open PvP
328,Cheiro da Manteiga,Royal Paladin,Inabra,1314,"37,710,865,696",Open PvP
329,Szeklerr,Royal Paladin,Premia,1314,"37,692,017,023",Open PvP
330,Txokolate,Royal Paladin,Rasteibra,1314,"37,671,207,345",Open PvP
331,Redamancy,Royal Paladin,Quintera,1314,"37,662,960,956",Open PvP
332,Uranyo,Royal Paladin,Tornabra,1313,"37,601,475,622",Open PvP
333,Azels Paladin,Royal Paladin,Lobera,1311,"37,395,749,730",Open PvP
334,Krilleh Bror,Royal Paladin,Thyria,1310,"37,308,831,642",Open PvP
335,Guuh Love,Royal Paladin,Ferobra,1310,"37,307,943,696",Open PvP
